ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve
UUUG,UUUU,1.996642,65,ols,0.102368,10000,0.102368,False,False,12.560999870300291,0.102368,1.0,False,True,False,False,False,False,False,False,False,1.983169,1.171334,0.941825,0.882571,0.957054,1.068966,0.854686,0.4991605,0.5989926,0.5,0.5989926,bucket_1,,False,0.102368,ETF_LS,7566.944043481826,-3789.8351549661006,7566.944043481826,-3789.8351549661006,7566.944043481826,0.0,-0.0,7566.944043481826,core_leveraged
HUTG,HUT,1.999556,65,ols,0.145365,5000,0.145365,False,False,16.024999618530273,0.145365,1.0,False,True,False,False,False,False,False,False,False,2.112926,1.33386,0.984362,0.968323,1.062608,1.188495,0.917243,0.499889,0.5998667999999999,0.5,0.5998667999999999,bucket_1,,False,0.145365,ETF_LS,7315.577448327303,-3658.6009335709045,7315.577448327303,-3658.6009335709045,7315.577448327303,0.0,-0.0,7315.577448327303,core_leveraged
XPEG,XPEV,1.99348,63,ols,0.0997739999999999,5000,0.0997739999999999,False,False,10.42099952697754,0.0997739999999999,1.0,False,True,False,False,False,False,False,False,False,1.039073,0.432233,0.580075,0.333203,0.357961,0.332459,0.258187,0.49837,0.5980439999999999,0.5,0.5980439999999999,bucket_1,,False,0.0997739999999999,ETF_LS,1258.0127390032349,-631.0636369581008,1258.0127390032349,-631.0636369581008,1258.0127390032349,0.0,-0.0,1258.0127390032349,core_leveraged
ORLG,ORLY,2.004494,63,ols,,0,,False,True,13.890999794006348,,1.0,False,False,False,False,False,False,False,True,False,0.494254,0.187888,0.210887,0.044774,0.080552,0.187888,0.080552,0.5011235,1.0,0.5011235,1.0,bucket_1,,False,,ETF_LS,1492.2405721820212,-744.4475125303549,1492.2405721820212,-744.4475125303549,1492.2405721820212,0.0,-0.0,1492.2405721820212,core_leveraged
LUNL,LUNR,1.986193,65,ols,0.399649,25000,0.399649,False,False,23.81999969482422,0.399649,1.0,False,False,True,False,False,True,True,False,False,2.604157,2.092534,1.032378,1.043833,1.314331,1.6928850000000002,0.914682,0.49654825,0.5958579,0.5,0.5958579,bucket_1,,False,0.399649,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
RKTL,RKT,1.956407,65,ols,0.0411939999999999,4000,0.0411939999999999,False,False,17.149999618530273,0.0411939999999999,1.0,False,True,False,False,False,False,False,False,False,1.215507,0.74045,0.569962,0.303923,0.416519,0.6992560000000001,0.3753249999999999,0.48910175,0.5869221,0.5,0.5869221,bucket_1,,False,0.0411939999999999,ETF_LS,3764.0752143510053,-1923.9734954695034,3764.0752143510053,-1923.9734954695034,3764.0752143510053,0.0,-0.0,3764.0752143510053,core_leveraged
EOSU,EOSE,1.968802,64,ols,0.2241189999999999,7000,0.2241189999999999,False,False,43.540000915527344,0.2241189999999999,1.0,False,True,False,False,False,False,False,False,False,2.74212,3.90097,1.167701,1.30038,1.960847,3.676851,1.736728,0.4922005,0.5906406,0.5,0.5906406,bucket_1,,False,0.2241189999999999,ETF_LS,14408.460377820704,-7318.389750630436,14408.460377820704,-7318.389750630436,14408.460377820704,0.0,-0.0,14408.460377820704,core_leveraged
BTFL,KEEL,2.048196,74,ols,0.042362,300,0.042362,False,False,35.847999572753906,0.042362,1.0,False,True,False,False,False,False,False,True,False,2.156902,1.428661,1.065657,1.219043,1.280597,1.386299,1.238235,0.512049,0.6144588,0.512049,0.6144588,bucket_1,,False,0.042362,ETF_LS,12891.904744091156,-6294.272981731805,12891.904744091156,-6294.272981731805,12891.904744091156,0.0,-0.0,12891.904744091156,core_leveraged
FGRU,FIGR,1.995444,41,ols,0.213527,3000,0.213527,False,False,17.56999969482422,0.213527,1.0,False,True,False,False,False,False,False,False,False,2.554133,2.005373,1.107411,1.217991,1.346097,1.791846,1.13257,0.498861,0.5986332,0.5,0.5986332,bucket_1,,False,0.213527,ETF_LS,8160.408044360089,-4089.519948623008,8160.408044360089,-4089.519948623008,8160.408044360089,0.0,-0.0,8160.408044360089,core_leveraged
APHU,APH,2.003224,41,ols,0.157147,2000,0.157147,False,False,24.530000686645508,0.157147,1.0,False,True,False,False,False,False,False,False,False,0.930065,0.342929,0.388442,0.151618,0.182744,0.1857819999999999,0.0255969999999999,0.500806,0.6009671999999999,0.500806,0.6009671999999999,bucket_1,,False,0.157147,ETF_LS,633.2511117082378,-316.1159768993571,633.2511117082378,-316.1159768993571,633.2511117082378,0.0,-0.0,633.2511117082378,core_leveraged
COPZ,COPX,2.035957,41,ols,0.071792,20000,0.071792,False,False,19.36000061035156,0.071792,1.0,False,True,False,False,False,False,False,False,False,1.099462,0.563335,0.38202,0.153905,0.220519,0.491543,0.148727,0.50898925,0.6107870999999999,0.50898925,0.6107870999999999,bucket_1,,False,0.071792,ETF_LS,691.3506857948273,-339.57037687673534,691.3506857948273,-339.57037687673534,691.3506857948273,0.0,-0.0,691.3506857948273,core_leveraged
LEUX,LEU,2.017548,40,ols,0.223534,2000,0.223534,False,False,22.149999618530277,0.223534,1.0,False,True,False,False,False,False,False,False,False,1.275651,0.558158,0.917397,0.8639,0.81537,0.334624,0.591836,0.504387,0.6052644,0.504387,0.6052644,bucket_1,,False,0.223534,ETF_LS,2176.6056071507833,-1078.8370869742794,2176.6056071507833,-1078.8370869742794,2176.6056071507833,0.0,-0.0,2176.6056071507833,core_leveraged
COHX,COHR,2.051313,40,ols,0.273516,100000,0.273516,False,False,51.02999877929688,0.273516,1.0,False,True,False,False,False,False,False,False,False,1.896326,1.047242,0.68344,0.503657,0.58994,0.7737259999999999,0.316424,0.51282825,0.6153938999999999,0.51282825,0.6153938999999999,bucket_1,,False,0.273516,ETF_LS,638.2331313217986,-311.1339572857963,638.2331313217986,-311.1339572857963,638.2331313217986,0.0,-0.0,638.2331313217986,core_leveraged
FCXG,FCX,2.042926,40,ols,0.043849,700,0.043849,False,False,17.780000686645508,0.043849,1.0,False,True,False,False,False,False,False,True,False,1.028565,0.437607,0.442446,0.208544,0.244903,0.393758,0.201054,0.5107315,0.6128778,0.5107315,0.6128778,bucket_1,,False,0.043849,ETF_LS,1842.1128407192546,-901.7031653223144,1842.1128407192546,-901.7031653223144,1842.1128407192546,0.0,-0.0,1842.1128407192546,core_leveraged
GLWG,GLW,1.987274,27,ols_short_history,0.264743,150000,0.264743,False,False,22.790000915527344,0.264743,1.0,False,True,False,False,False,False,False,False,False,1.350878,0.535421,0.461533,0.208964,0.243942,0.270678,-0.020801,0.4968185,0.5961822,0.5,0.5961822,bucket_1,,False,0.264743,ETF_LS,631.5632686005935,-317.80382000700126,631.5632686005935,-317.80382000700126,631.5632686005935,0.0,-0.0,631.5632686005935,core_leveraged
SNDU,SNDK,2.000802,25,ols_short_history,0.132339,35000,0.132339,False,False,44.02999877929688,0.132339,1.0,False,True,False,False,False,False,False,False,False,1.920542,1.050109,0.943887,0.891995,0.907681,0.91777,0.775342,0.5002005,0.6002406,0.5002005,0.6002406,bucket_1,,False,0.132339,ETF_LS,6079.43772440712,-3038.500423533723,6079.43772440712,-3038.500423533723,6079.43772440712,0.0,-0.0,6079.43772440712,core_leveraged
PAAU,PAAS,1.951179,25,ols_short_history,0.036937,100,0.036937,False,False,22.459999084472656,0.036937,1.0,False,True,False,False,False,False,False,True,False,1.114766,0.37668,0.544122,0.27474,0.284853,0.339743,0.247916,0.48779475,0.5853537,0.5,0.5853537,bucket_1,,False,0.036937,ETF_LS,2491.56500260906,-1276.953576585777,2491.56500260906,-1276.953576585777,2491.56500260906,0.0,-0.0,2491.56500260906,core_leveraged
BITX,IBIT,2.003755,500,ols,0.042182,1400000,0.042182,False,False,19.09000015258789,0.042182,1.0,False,True,False,False,False,False,False,False,False,0.865516,0.435845,0.435642,0.190854,0.435845,0.393663,0.393663,0.50093875,0.6011265,0.50093875,0.6011265,bucket_1,,False,0.042182,ETF_LS,3931.296153644804,-1961.964488495252,3931.296153644804,-1961.964488495252,23758.566822937715,0.0,-0.0,23758.566822937715,core_leveraged
ETHU,ETHA,2.001,435,ols,0.017721,250000,0.017721,False,False,29.709999084472656,0.017721,1.0,False,True,False,False,False,False,False,False,False,1.45668,0.776436,0.72693,0.52922,0.776436,0.758715,0.758715,0.50025,0.6003,0.50025,0.6003,bucket_1,,False,0.017721,ETF_LS,8346.893796268092,-4171.361217525284,8346.893796268092,-4171.361217525284,24575.368961851644,-141007.25678382625,24575.368961851644,-116431.88782197461,core_leveraged
XXRP,XRPZ,2.021517,98,ols,0.040367,100000,0.040367,False,False,4.650000095367432,0.040367,1.0,False,True,False,False,False,False,False,False,False,1.509704,0.907427,0.789358,0.643341,0.746041,0.8670599999999999,0.7056739999999999,0.50537925,0.6064550999999999,0.50537925,0.6064550999999999,bucket_1,,False,0.040367,ETF_LS,7288.890531270071,-3605.6538388101962,7288.890531270071,-3605.6538388101962,31499.47942544252,0.0,-0.0,31499.47942544252,core_leveraged
ADBU,ADBE,2.00955,16,ols_short_history,0.101366,800,0.101366,False,False,25.61000061035156,0.101366,1.0,False,True,False,False,False,False,False,True,False,0.842097,,0.304624,0.094129,0.094129,,-0.0072369999999999,0.5023875,0.602865,0.5023875,0.602865,bucket_1,,False,0.101366,ETF_LS,633.9155797083924,-315.4515088992025,633.9155797083924,-315.4515088992025,1271.3903117068871,0.0,-0.0,1271.3903117068871,core_leveraged
PYPU,PYPL,2.023311,16,ols_short_history,0.051603,7000,0.051603,False,False,32.43000030517578,0.051603,1.0,False,True,False,False,False,False,False,False,False,0.674421,,0.386328,0.154509,0.154509,,0.102906,0.50582775,0.6069933,0.50582775,0.6069933,bucket_1,,False,0.051603,ETF_LS,635.3513989853249,-314.01568962227003,635.3513989853249,-314.01568962227003,1874.2598292436073,0.0,-0.0,1874.2598292436073,core_leveraged
TXNU,TXN,1.980782,16,ols_short_history,,0,,False,True,34.220001220703125,,1.0,False,False,False,False,False,False,False,True,False,0.67926,,0.347432,0.117252,0.117252,,0.117252,0.4951955,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,1883.4967263321337,-950.8854211781678,1883.4967263321337,-950.8854211781678,1883.4967263321337,0.0,-0.0,1883.4967263321337,core_leveraged
UNHU,UNH,1.963739,16,ols_short_history,0.035475,8000,0.035475,False,False,34.75,0.035475,1.0,False,True,False,False,False,False,False,False,False,0.854707,,0.513637,0.249647,0.249647,,0.214172,0.49093475,0.5891217,0.5,0.5891217,bucket_1,,False,0.035475,ETF_LS,2161.2717300595536,-1100.5901140933463,2161.2717300595536,-1100.5901140933463,2929.3223395428,0.0,-0.0,2929.3223395428,core_leveraged
AAOX,AAOI,1.979708,17,ols_short_history,0.177093,20000,0.177093,False,False,58.47999954223633,0.177093,1.0,False,True,False,False,False,False,False,False,False,2.826549,,1.323771,1.699392,1.699392,,1.522299,0.494927,0.5939124,0.5,0.5939124,bucket_1,,False,0.177093,ETF_LS,13111.044797430337,-6622.716480122491,13111.044797430337,-6622.716480122491,13111.044797430337,0.0,-0.0,13111.044797430337,core_leveraged
HLXX,HL,2.000733,17,ols_short_history,0.149028,4000,0.149028,False,False,29.15999984741211,0.149028,1.0,False,True,False,False,False,False,False,False,False,1.052639,,0.71286,0.508728,0.508728,,0.3596999999999999,0.50018325,0.6002198999999999,0.50018325,0.6002198999999999,bucket_1,,False,0.149028,ETF_LS,1290.4511084869032,-644.9891657142174,1290.4511084869032,-644.9891657142174,1290.4511084869032,0.0,-0.0,1290.4511084869032,core_leveraged
IBX,IBM,1.957731,17,ols_short_history,0.115614,200,0.115614,False,False,25.76000022888184,0.115614,1.0,False,True,False,False,False,False,False,True,False,0.537588,,0.325218,0.099155,0.099155,,-0.016459,0.48943275,0.5873193,0.5,0.5873193,bucket_1,,False,0.115614,ETF_LS,628.3889169592621,-320.9781716483327,628.3889169592621,-320.9781716483327,628.3889169592621,0.0,-0.0,628.3889169592621,core_leveraged
AALG,AAL,1.987202,193,ols,0.191438,6000,0.191438,False,False,11.045000076293944,0.191438,1.0,False,True,False,False,False,False,False,False,False,0.938533,0.341767,0.477636,0.223775,0.314142,0.150329,0.1227039999999999,0.4968005,0.5961605999999999,0.5,0.5961605999999999,bucket_1,,False,0.191438,ETF_LS,631.5556086314851,-317.8114799761097,631.5556086314851,-317.8114799761097,631.5556086314851,0.0,-0.0,631.5556086314851,core_leveraged
ABNG,ABNB,1.990683,103,ols,0.107532,900,0.107532,False,False,18.29599952697754,0.107532,1.0,False,True,False,False,False,False,False,True,False,0.668312,0.227197,0.301444,0.089602,0.145841,0.119665,0.0383089999999999,0.49767075,0.5972048999999999,0.5,0.5972048999999999,bucket_1,,False,0.107532,ETF_LS,631.9255247214876,-317.4415638861072,631.9255247214876,-317.4415638861072,631.9255247214876,0.0,-0.0,631.9255247214876,core_leveraged
ADBG,ADBE,1.990265,269,ols,0.079216,100000,0.079216,False,False,4.579999923706055,0.079216,1.0,False,True,False,False,False,False,False,False,False,0.607317,0.238172,0.304624,0.091445,0.238172,0.158956,0.158956,0.49756625,0.5970795,0.5,0.5970795,bucket_1,,False,0.079216,ETF_LS,637.4747319984946,-320.29640876893006,637.4747319984946,-320.29640876893006,1271.3903117068871,0.0,-0.0,1271.3903117068871,core_leveraged
AMDG,AMD,2.002898,308,ols,0.028645,25000,0.028645,False,False,37.970001220703125,0.028645,1.0,False,True,False,False,False,False,False,False,False,1.173113,0.488082,0.584821,0.343504,0.488082,0.459437,0.459437,0.5007245,0.6008694,0.5007245,0.6008694,bucket_1,,False,0.028645,ETF_LS,4921.530756093047,-2457.2048881635747,4921.530756093047,-2457.2048881635747,13105.916101570063,0.0,-0.0,13105.916101570063,core_leveraged
ARMG,ARM,1.996101,315,ols,0.160071,45000,0.160071,False,False,11.619999885559082,0.160071,1.0,False,True,False,False,False,False,False,False,False,1.042171,0.474903,0.52186,0.270747,0.474903,0.314832,0.314832,0.49902525,0.5988302999999999,0.5,0.5988302999999999,bucket_1,,False,0.160071,ETF_LS,632.4995702537093,-316.86751835388554,632.4995702537093,-316.86751835388554,632.4995702537093,0.0,-0.0,632.4995702537093,core_leveraged
ASMG,ASML,1.984751,315,ols,,0,,False,True,38.150001525878906,,1.0,False,False,False,False,False,False,False,True,False,0.782225,0.288233,0.392219,0.150335,0.288233,0.288233,0.288233,0.49618775,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,3709.5278125235177,-1869.0142050683023,3709.5278125235177,-1869.0142050683023,4342.797027721281,0.0,-0.0,4342.797027721281,core_leveraged
AVGG,AVGO,1.998541,230,ols,0.007092,300000,0.007092,False,False,34.52000045776367,0.007092,1.0,False,True,False,False,False,False,False,False,False,0.853273,0.29858,0.427387,0.18226,0.288425,0.291488,0.281333,0.49963525,0.5995623,0.5,0.5995623,bucket_1,,False,0.007092,ETF_LS,3482.5483293575985,-1742.5453515127278,3482.5483293575985,-1742.5453515127278,7029.041760246713,0.0,-0.0,7029.041760246713,core_leveraged
BAIG,BBAI,2.001617,164,ols,,0,,False,True,3.380000114440918,,1.0,False,False,False,False,False,False,False,True,False,1.848595,1.050598,1.02611,1.055457,1.052295,1.050598,1.052295,0.50040425,1.0,0.50040425,1.0,bucket_1,,False,,ETF_LS,11855.478815463048,-5922.950702088885,11855.478815463048,-5922.950702088885,11855.478815463048,0.0,-0.0,11855.478815463048,core_leveraged
BEG,BE,1.986081,83,ols,0.377706,20000,0.377706,False,False,52.290000915527344,0.377706,1.0,False,False,True,False,False,True,True,False,False,2.163542,1.185937,1.022796,1.024372,1.077586,0.8082309999999999,0.6998799999999998,0.49652025,0.5958243,0.5,0.5958243,bucket_1,,False,0.377706,ETF_LS,0.0,0.0,0.0,0.0,10375.521633397688,-107539.46916527628,10375.521633397688,-97163.9475318786,
BIDG,BIDU,2.015311,81,ols,0.1950809999999999,4000,0.1950809999999999,False,False,15.020000457763672,0.1950809999999999,1.0,False,True,False,False,False,False,False,False,False,0.977749,0.322157,0.465834,0.222011,0.254201,0.127076,0.05912,0.50382775,0.6045933,0.50382775,0.6045933,bucket_1,,False,0.1950809999999999,ETF_LS,634.5182757960491,-314.84881281154577,634.5182757960491,-314.84881281154577,634.5182757960491,0.0,-0.0,634.5182757960491,core_leveraged
BLSG,BLSH,2.015768,118,ols,0.029034,100,0.029034,False,False,6.985000133514404,0.029034,1.0,False,True,False,False,False,False,False,True,False,1.444732,0.685666,0.80897,0.669992,0.677331,0.656632,0.648297,0.503942,0.6047304,0.503942,0.6047304,bucket_1,,False,0.029034,ETF_LS,6921.744532963074,-3433.800185816559,6921.744532963074,-3433.800185816559,6921.744532963074,0.0,-0.0,6921.744532963074,core_leveraged
BMNG,BMNR,1.991173,118,ols,0.189346,250000,0.2366824964731559,False,False,1.600000023841858,0.189346,1.2499999813735487,False,True,False,False,False,False,False,False,False,2.070444,1.406443,1.033526,1.054074,1.219072,1.169760503526844,0.982389503526844,0.49779325,0.5973519,0.5,0.5973519,bucket_1,,False,0.2366824964731559,ETF_LS,6065.288537943095,-3046.088179150227,6065.288537943095,-3046.088179150227,20688.264720121762,0.0,-0.0,20688.264720121762,core_leveraged
BOEG,BA,1.990286,211,ols,0.06134,10000,0.06134,False,False,14.991000175476074,0.06134,1.0,False,True,False,False,False,False,False,False,False,0.614277,0.188889,0.306512,0.092585,0.17322,0.127549,0.11188,0.4975715,0.5970858,0.5,0.5970858,bucket_1,,False,0.06134,ETF_LS,631.8833801571006,-317.48370845049436,631.8833801571006,-317.48370845049436,1628.8876618609686,0.0,-0.0,1628.8876618609686,core_leveraged
BULG,BULL,1.97637,172,ols,0.123183,75000,0.126018411555947,False,False,1.955000042915344,0.123183,1.0230178803564376,False,True,False,False,False,False,False,False,False,1.175027,0.657976,0.840409,0.68145,0.665428,0.5319575884440529,0.539409588444053,0.4940925,0.592911,0.5,0.592911,bucket_1,,False,0.126018411555947,ETF_LS,3701.5821643274007,-1872.9196275633615,3701.5821643274007,-1872.9196275633615,7650.036734623232,0.0,-0.0,7650.036734623232,core_leveraged
CIFG,CIFR,1.989308,86,ols,0.271466,500,0.271466,False,False,10.743000030517578,0.271466,1.0,False,True,False,False,False,False,False,True,False,2.039114,1.189414,1.082913,1.15396,1.166059,0.917948,0.894593,0.497327,0.5967924,0.5,0.5967924,bucket_1,,False,0.271466,ETF_LS,4385.980000021075,-2204.776736443565,4385.980000021075,-2204.776736443565,4385.980000021075,0.0,-0.0,4385.980000021075,core_leveraged
CMGG,CMG,1.976365,103,ols,0.060038,300,0.060038,False,False,17.43899917602539,0.060038,1.0,False,True,False,False,False,False,False,True,False,0.665238,0.234131,0.380834,0.139933,0.178435,0.174093,0.118397,0.49409125,0.5929095,0.5,0.5929095,bucket_1,,False,0.060038,ETF_LS,630.3984511563431,-318.96863745125177,630.3984511563431,-318.96863745125177,630.3984511563431,0.0,-0.0,630.3984511563431,core_leveraged
CNCG,CNC,2.00623,81,ols,,0,,False,True,12.553999900817873,,1.0,False,False,False,False,False,False,False,True,False,1.005446,0.423587,0.624782,0.394008,0.403516,0.423587,0.403516,0.5015575,1.0,0.5015575,1.0,bucket_1,,False,,ETF_LS,4935.284053504977,-2459.979191570746,4935.284053504977,-2459.979191570746,4935.284053504977,0.0,-0.0,4935.284053504977,core_leveraged
COIG,COIN,1.996494,273,ols,0.174612,2000,0.174612,False,False,9.4399995803833,0.174612,1.0,False,True,False,False,False,False,False,False,False,1.45571,0.698386,0.729612,0.529537,0.698386,0.523774,0.523774,0.4991235,0.5989481999999999,0.5,0.5989481999999999,bucket_1,,False,0.174612,ETF_LS,2494.857025474721,-1249.6190950109146,2494.857025474721,-1249.6190950109146,14861.879552164748,-12559.503158745876,12559.503158745876,2302.376393418872,core_leveraged
COTG,COST,1.989639,145,ols,0.1078529999999999,3000,0.1078529999999999,False,False,14.895000457763672,0.1078529999999999,1.0,False,True,False,False,False,False,False,False,False,0.392044,0.156808,0.18842,0.034952,0.105068,0.048955,-0.0027849999999999,0.49740975,0.5968916999999999,0.5,0.5968916999999999,bucket_1,,False,0.1078529999999999,ETF_LS,631.8146722096302,-317.55241639796475,631.8146722096302,-317.55241639796475,631.8146722096302,0.0,-0.0,631.8146722096302,core_leveraged
CRCG,CRCL,1.989818,172,ols,0.090208,2100000,0.090208,False,False,3.2100000381469727,0.090208,1.0,False,True,False,False,False,False,False,False,False,1.94372,1.052257,1.177887,1.3663,1.151953,0.962049,1.061745,0.4974545,0.5969454,0.5,0.5969454,bucket_1,,False,0.090208,ETF_LS,10040.171249424173,-5045.773658407037,10040.171249424173,-5045.773658407037,27401.816932790956,-214841.62673909668,27401.816932790956,-187439.80980630574,core_leveraged
CRMG,CRM,1.982862,259,ols,0.104043,200000,0.104043,False,False,5.940000057220459,0.104043,1.0,False,True,False,False,False,False,False,False,False,0.67818,0.254955,0.341576,0.113692,0.254955,0.150912,0.150912,0.4957155,0.5948585999999999,0.5,0.5948585999999999,bucket_1,,False,0.104043,ETF_LS,631.0931997694271,-318.2738888381678,631.0931997694271,-318.2738888381678,631.0931997694271,0.0,-0.0,631.0931997694271,core_leveraged
CRWG,CRWV,1.996593,172,ols,0.052832,250000,0.052832,False,False,5.210000038146973,0.052832,1.0,False,True,False,False,False,False,False,False,False,1.947295,1.001926,1.078619,1.15748,1.051308,0.949094,0.998476,0.49914825,0.5989779,0.5,0.5989779,bucket_1,,False,0.052832,ETF_LS,10158.098839325694,-5087.716344455626,10158.098839325694,-5087.716344455626,24626.625554835842,0.0,-0.0,24626.625554835842,core_leveraged
DUOG,DUOL,2.020646,86,ols,0.011267,35000,0.011267,False,False,3.240000009536743,0.011267,1.0,False,True,False,False,False,False,False,False,False,1.163483,0.473465,0.649947,0.435603,0.448524,0.462198,0.4372569999999999,0.5051615,0.6061938,0.5051615,0.6061938,bucket_1,,False,0.011267,ETF_LS,5050.9446894371695,-2499.668269175882,5050.9446894371695,-2499.668269175882,5050.9446894371695,0.0,-0.0,5050.9446894371695,core_leveraged
FIGG,FIG,2.000466,127,ols,0.032323,250000,0.0704204806196597,False,False,0.9179999828338624,0.032323,2.1786492782124114,False,True,False,False,False,False,False,False,False,1.388395,0.649826,0.873263,0.763121,0.706024,0.5794055193803402,0.6356035193803402,0.5001165,0.6001397999999999,0.5001165,0.6001397999999999,bucket_1,,False,0.0704204806196597,ETF_LS,5909.954643053946,-2954.2889721964516,5909.954643053946,-2954.2889721964516,5909.954643053946,0.0,-0.0,5909.954643053946,core_leveraged
FUTG,FUTU,2.001667,127,ols,0.31005,150000,0.31005,False,False,13.5600004196167,0.31005,1.0,False,True,False,False,False,False,False,False,False,0.97856,0.383607,0.529806,0.281397,0.332908,0.0735569999999999,0.0228579999999999,0.50041675,0.6005001,0.50041675,0.6005001,bucket_1,,False,0.31005,ETF_LS,633.0871386306004,-316.2799499769944,633.0871386306004,-316.2799499769944,633.0871386306004,0.0,-0.0,633.0871386306004,core_leveraged
GEMG,GEMI,1.968208,111,ols,,0,,False,True,0.6600000262260437,,1.0,False,False,False,False,False,False,False,True,False,2.352912,1.619188,1.100162,1.153249,1.358484,1.619188,1.358484,0.492052,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,15157.61443886206,-7701.225906439797,15157.61443886206,-7701.225906439797,15157.61443886206,0.0,-0.0,15157.61443886206,core_leveraged
GEVG,GEV,1.961304,83,ols,0.05174,10000,0.05174,False,False,29.10400009155273,0.05174,1.0,False,True,False,False,False,False,False,False,False,0.906825,0.242461,0.46638,0.205048,0.217371,0.190721,0.165631,0.490326,0.5883912,0.5,0.5883912,bucket_1,,False,0.05174,ETF_LS,1293.8203658050281,-659.6735466837513,1293.8203658050281,-659.6735466837513,3163.025082921453,0.0,-0.0,3163.025082921453,core_leveraged
GLGG,GLXY,1.999193,164,ols,0.436171,10000,0.436171,False,False,8.3100004196167,0.436171,1.0,False,False,True,False,False,True,True,False,False,1.834077,1.051567,0.892224,0.7951,0.962007,0.6153959999999998,0.525836,0.49979825,0.5997579,0.5,0.5997579,bucket_1,,False,0.436171,ETF_LS,0.0,0.0,0.0,0.0,7719.27962437367,0.0,-0.0,7719.27962437367,
GRAG,GRAB,1.974775,86,ols,0.366222,3000,0.366222,False,False,8.984000205993652,0.366222,1.0,False,False,True,False,False,True,True,False,False,0.742954,0.299756,0.391456,0.147488,0.199452,-0.0664659999999999,-0.16677,0.49369375,0.5924324999999999,0.5,0.5924324999999999,bucket_1,,False,0.366222,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
HOOG,HOOD,2.006284,269,ols,0.1484869999999999,7000,0.1484869999999999,False,False,28.5,0.1484869999999999,1.0,False,True,False,False,False,False,False,False,False,1.338409,0.665551,0.669168,0.452015,0.665551,0.517064,0.517064,0.501571,0.6018852,0.501571,0.6018852,bucket_1,,False,0.1484869999999999,ETF_LS,2979.850586671959,-1485.2586107809059,2979.850586671959,-1485.2586107809059,11042.215573076013,0.0,-0.0,11042.215573076013,core_leveraged
IREG,IREN,1.970862,83,ols,0.124585,900,0.124585,False,False,18.367000579833984,0.124585,1.0,False,True,False,False,False,False,False,True,False,2.057134,1.154762,0.966651,0.89397,0.979866,1.030177,0.855281,0.4927155,0.5912586,0.5,0.5912586,bucket_1,,False,0.124585,ETF_LS,7110.340225323442,-3607.7311477533394,7110.340225323442,-3607.7311477533394,9591.816090920405,-78970.68613997479,9591.816090920405,-69378.87004905439,core_leveraged
KLAG,KLAC,2.009789,81,ols,0.045212,200,0.045212,False,False,30.23600006103516,0.045212,1.0,False,True,False,False,False,False,False,True,False,1.131097,0.45778,0.448617,0.204222,0.285723,0.412568,0.240511,0.50244725,0.6029367,0.50244725,0.6029367,bucket_1,,False,0.045212,ETF_LS,2233.4808451594627,-1111.301159056728,2233.4808451594627,-1111.301159056728,2233.4808451594627,0.0,-0.0,2233.4808451594627,core_leveraged
LACG,LAC,2.006594,86,ols,0.173384,15000,0.173384,False,False,10.503999710083008,0.173384,1.0,False,True,False,False,False,False,False,False,False,1.421132,0.64256,1.287378,1.673771,1.32185,0.469176,1.148466,0.5016485,0.6019782,0.5016485,0.6019782,bucket_1,,False,0.173384,ETF_LS,9179.916057228857,-4574.8746668378635,9179.916057228857,-4574.8746668378635,9179.916057228857,0.0,-0.0,9179.916057228857,core_leveraged
MPG,MP,1.987399,118,ols,0.2299449999999999,800,0.2299449999999999,False,False,8.008000373840332,0.2299449999999999,1.0,False,True,False,False,False,False,False,True,False,1.466295,0.6868,0.945402,0.876962,0.787918,0.456855,0.557973,0.49684975,0.5962196999999999,0.5,0.5962196999999999,bucket_1,,False,0.2299449999999999,ETF_LS,1678.840019716897,-844.7423087748847,1678.840019716897,-844.7423087748847,1678.840019716897,0.0,-0.0,1678.840019716897,core_leveraged
NBIG,NBIS,2.009083,118,ols,0.055111,30000,0.055111,False,False,16.09000015258789,0.055111,1.0,False,True,False,False,False,False,False,False,False,1.960471,1.133503,1.014854,1.044003,1.085912,1.078392,1.030801,0.50227075,0.6027249,0.50227075,0.6027249,bucket_1,,False,0.055111,ETF_LS,10445.441918514123,-5199.109204803447,10445.441918514123,-5199.109204803447,26379.014950436107,0.0,-0.0,26379.014950436107,core_leveraged
