date,daily_long_pnl_usd,daily_short_pnl_usd,daily_pair_gross_trading_pnl_usd,daily_pair_gross_mtm_pnl_usd,gross_vs_mtm_diff_usd,daily_borrow_cost_usd,daily_underlying_borrow_cost_usd,daily_margin_debit_cost_usd,daily_short_credit_income_usd,daily_net_financing_cost_usd,daily_txn_cost_usd,daily_turnover_usd,daily_total_cost_usd,daily_pair_net_pnl_usd,b2_actual_symbol_netted_txn_cost_alloc_usd
2026-04-08,13366.239711761475,-10072.032233715057,3294.2074780464172,3294.2074780464172,0.0,284.52807804772465,0.0,34.28090053835799,0.0,34.28090053835799,0.0,0.0,318.8089785860826,2975.3984994603347,0.0
2026-04-09,966.9242734909058,2915.322823047638,3882.2470965385437,3882.2470965385437,0.0,283.79338003556006,0.0,34.459234576406246,0.0,34.459234576406246,0.0,0.0,318.2526146119663,3563.9944819265775,0.0
2026-04-10,3572.9327325820923,-3868.1819286346436,-295.24919605255127,-295.24919605255127,0.0,284.2944025016992,0.0,35.17312005954801,0.0,35.17312005954801,155.772946978094,74307.12667250633,475.24046953934123,-770.4896655918924,162.28525896117952
2026-04-13,11564.23355293274,-14215.088335990906,-2650.8547830581665,-2650.8547830581665,0.0,278.78494517615206,0.0,33.16328053092075,0.0,33.16328053092075,0.0,0.0,311.9482257070728,-2962.803008765239,0.0
2026-04-14,22782.274417877197,-13775.101388692856,9007.173029184341,9007.173029184341,0.0,283.09029837708977,0.0,35.67852530396232,0.0,35.67852530396232,0.0,0.0,318.7688236810521,8688.40420550329,0.0
2026-04-15,25421.71720123291,-4884.463822841644,20537.253378391266,20537.253378391266,0.0,283.5488220829447,0.0,38.47949453313548,0.0,38.47949453313548,0.0,0.0,322.0283166160802,20215.225061775185,0.0
2026-04-16,12651.48780632019,-4985.891803979874,7665.596002340317,7665.596002340317,0.0,283.9450424418686,0.0,39.915957760101364,0.0,39.915957760101364,0.0,0.0,323.86100020197,7341.735002138347,0.0
2026-04-17,15343.67212486267,-5879.037183761597,9464.634941101074,9464.634941101074,0.0,286.4892757017692,0.0,41.391872715152246,0.0,41.391872715152246,322.45337615491644,154918.02817630768,650.3345245718378,8814.300416529237,337.86358225687746
2026-04-20,1439.4504117965698,148.278972864151,1587.7293846607208,1587.7293846607208,0.0,271.2720317563181,0.0,31.33379490959065,0.0,31.33379490959065,0.0,0.0,302.60582666590875,1285.123557994812,0.0
2026-04-21,-10651.788605690002,7624.436061143875,-3027.3525445461273,-3027.3525445461273,0.0,267.8132594770058,0.0,30.289275815742474,0.0,30.289275815742474,0.0,0.0,298.1025352927482,-3325.4550798388755,0.0
2026-04-22,13737.577102661133,-13351.680920600891,385.8961820602417,385.8961820602417,0.0,272.65546070816924,0.0,32.111204454387426,0.0,32.111204454387426,0.0,0.0,304.7666651625567,81.12951689768497,0.0
2026-04-23,-15561.939253807068,17554.92005443573,1992.980800628662,1992.980800628662,0.0,268.07744560107426,0.0,30.388020682220333,0.0,30.388020682220333,0.0,0.0,298.4654662832946,1694.5153343453676,0.0
2026-04-24,9264.291692733765,-9263.157506227493,1.1341865062713623,1.1341865062713623,0.0,270.5786140053489,0.0,30.90308497099238,0.0,30.90308497099238,72.73135585317512,35091.92139720917,374.2130548295164,-373.07886832324505,76.91135548706056
2026-04-27,-4986.239074707031,7798.774985790253,2812.5359110832214,2812.5359110832214,0.0,269.0700593290899,0.0,31.06939172968672,0.0,31.06939172968672,0.0,0.0,300.13945105877656,2512.396460024445,0.0
2026-04-28,-8808.076551437378,11786.067798137665,2977.991246700287,2977.991246700287,0.0,264.9322907193229,0.0,29.69499408201282,0.0,29.69499408201282,0.0,0.0,294.6272848013357,2683.363961898951,0.0
2026-04-29,-9312.838556289673,7349.203992843628,-1963.634563446045,-1963.634563446045,0.0,262.2741309004044,0.0,28.966873582378827,0.0,28.966873582378827,0.0,0.0,291.24100448278324,-2254.8755679288283,0.0
2026-04-30,11791.971481323242,-11636.568107128143,155.40337419509888,155.40337419509888,0.0,265.15276096122693,0.0,30.27704270928123,0.0,30.27704270928123,0.0,0.0,295.4298036705082,-140.02642947540923,0.0
2026-05-01,6853.547737121582,-7400.022753477097,-546.4750163555145,-546.4750163555145,0.0,267.7894355164844,0.0,31.017381961477685,0.0,31.017381961477685,76.5949372358863,36587.2570104599,375.4017547138484,-921.8767710693629,79.13845794937698
2026-05-04,5916.026894569397,-4055.634379863739,1860.392514705658,1860.392514705658,0.0,265.30305507089105,0.0,32.08370997142005,0.0,32.08370997142005,0.0,0.0,297.3867650423111,1563.005749663347,0.0
2026-05-05,2387.6250610351562,-1418.443955898285,969.1811051368713,969.1811051368713,0.0,266.1239871909624,0.0,32.59978301523233,0.0,32.59978301523233,0.0,0.0,298.72377020619473,670.4573349306766,0.0
2026-05-06,24173.76337146759,-10591.731074094772,13582.032297372818,13582.032297372818,0.0,268.40114101734787,0.0,35.21780425091535,0.0,35.21780425091535,0.0,0.0,303.6189452682632,13278.413352104555,0.0
2026-05-07,-8761.338663101196,5015.205147027969,-3746.133516073227,-3746.133516073227,0.0,267.05631784477197,0.0,33.57745300262779,0.0,33.57745300262779,0.0,0.0,300.6337708473997,-4046.7672869206267,0.0
2026-05-08,11954.266506195068,-9873.800258636475,2080.4662475585938,2080.4662475585938,0.0,269.14946731327336,0.0,34.81605835705824,0.0,34.81605835705824,203.16947884892892,99355.90429162979,507.1350045192605,1573.3312430393332,211.95966074782632
