Date,Equity,PnL,BorrowCost,AddTotal,ActivePairs,GrossShort,GrossShort_pct_equity
2007-12-31 00:00:00-05:00,0.9986967384500565,-5.3962737651791066e-05,2.576480491398611e-06,9.986967384500565e-05,4,0.03688375873197693,0.03693189064502131
2008-01-02 00:00:00-05:00,0.9987518098549625,5.765725887963303e-05,2.585853973643778e-06,9.987518098549626e-05,4,0.03698363391296243,0.037029854212062105
2008-01-03 00:00:00-05:00,0.9987818874703647,3.267284337498324e-05,2.595227972773417e-06,9.987818874703647e-05,4,0.037083512101709466,0.03712873908399725
2008-01-04 00:00:00-05:00,0.9986964701850654,-8.281268304507548e-05,2.6046022542029596e-06,9.986964701850654e-05,4,0.03718338174872797,0.0372319146595538
2008-01-07 00:00:00-05:00,0.9987461009341078,5.22447247763846e-05,2.613975733930268e-06,9.987461009341078e-05,4,0.03728325635882138,0.03733006449181737
2008-01-08 00:00:00-05:00,0.9987101348114151,-3.3342773013106034e-05,2.6233496794776066e-06,9.987101348114152e-05,4,0.037383127372302524,0.03743140884352948
2008-01-09 00:00:00-05:00,0.9986953601339807,-1.2141954146928294e-05,2.632723287457194e-06,9.986953601339808e-05,4,0.03748299690831592,0.03753196260297771
2008-01-10 00:00:00-05:00,0.9986512014118755,-4.1516625348620584e-05,2.64209675676588e-06,9.986512014118755e-05,4,0.037582862028457106,0.03763362220495316
2008-01-11 00:00:00-05:00,0.9987055414563577,5.6991514293833144e-05,2.651469811613417e-06,9.987055414563578e-05,4,0.03768273258260274,0.037731574541633235
2008-01-14 00:00:00-05:00,0.9986853929768114,-1.7487636169812457e-05,2.6608433764810857e-06,9.986853929768114e-05,4,0.03778260112190042,0.03783233577621546
2008-01-15 00:00:00-05:00,0.9986095921100056,-7.313065005357523e-05,2.6702167522408827e-06,9.986095921100056e-05,4,0.03788246208111142,0.03793520749291815
2008-01-16 00:00:00-05:00,0.9986810402930814,7.412777249234436e-05,2.6795894165554006e-06,9.986810402930814e-05,4,0.03798233018514073,0.03803249351163623
2008-01-17 00:00:00-05:00,0.9986702734111954,-8.077919134469975e-06,2.6889627514621514e-06,9.986702734111955e-05,4,0.03808219721248185,0.03813290354823826
2008-01-18 00:00:00-05:00,0.9986616466137193,-5.92846149080499e-06,2.6983359853140252e-06,9.986616466137194e-05,4,0.03818206337714322,0.03823323295393558
2008-01-22 00:00:00-05:00,0.9986401409718232,-1.879793275778376e-05,2.7077091381972425e-06,9.986401409718233e-05,4,0.0382819273912404,0.038334056303791754
2008-01-23 00:00:00-05:00,0.9986893701045577,5.1946214823788675e-05,2.7170820892346497e-06,9.986893701045577e-05,4,0.03838179632825086,0.03843216667484153
2008-01-24 00:00:00-05:00,0.9986907368756275,4.093226572161477e-06,2.726455502322631e-06,9.986907368756275e-05,4,0.03848166540193842,0.038532114078004866
2008-01-25 00:00:00-05:00,0.9986659644822811,-2.203656441813143e-05,2.735828928238735e-06,9.986659644822811e-05,4,0.038581531998386646,0.03863306988577279
2008-01-28 00:00:00-05:00,0.9986753398527818,1.2120572622299525e-05,2.7452021216482326e-06,9.986753398527818e-05,4,0.03868139953237193,0.03873270720600159
2008-01-29 00:00:00-05:00,0.998681424043282,8.838765903338089e-06,2.75457540305228e-06,9.98681424043282e-05,4,0.03878126767477626,0.03883247123769022
2008-01-30 00:00:00-05:00,0.9986200487757404,-5.861131880000432e-05,2.7639487415608e-06,9.986200487757404e-05,4,0.038881129679653834,0.038934857884457864
2008-01-31 00:00:00-05:00,0.9985911189571473,-2.6156497089095633e-05,2.773321504018595e-06,9.985911189571473e-05,4,0.03898098879154955,0.03903598585200551
2008-02-01 00:00:00-05:00,0.998679212794393,9.087653124058161e-05,2.7826939949493787e-06,9.98679212794393e-05,4,0.03908085671282899,0.03913254247425185
2008-02-04 00:00:00-05:00,0.9985894096937424,-8.701103333781135e-05,2.792067312703749e-06,9.985894096937424e-05,4,0.03918071565379836,0.03923606166203455
2008-02-05 00:00:00-05:00,0.9986129287301184,2.6320476163593993e-05,2.8014397875918744e-06,9.986129287301185e-05,4,0.03928057694667137,0.03933513758591363
2008-02-06 00:00:00-05:00,0.9986251055729506,1.4987655315411768e-05,2.810812483222956e-06,9.986251055729506e-05,4,0.03938043945722866,0.039434657948674894
2008-02-07 00:00:00-05:00,0.9986363819316373,1.4096543979884028e-05,2.8201852931424045e-06,9.986363819316374e-05,4,0.039480303095421825,0.039534212662126395
2008-02-08 00:00:00-05:00,0.9986281041759764,-5.448197452096509e-06,2.8295582088985342e-06,9.986281041759764e-05,4,0.03958016590583943,0.039634540366254994
2008-02-11 00:00:00-05:00,0.9986458237481431,2.0558503213685885e-05,2.8389310469620145e-06,9.986458237481433e-05,4,0.039680030488214245,0.03973383710681945
2008-02-12 00:00:00-05:00,0.9986215528386035,-2.1422605488319103e-05,2.8483040513363363e-06,9.986215528386036e-05,4,0.0397798926434981,0.039834802814362344
2008-02-13 00:00:00-05:00,0.9985926869326026,-2.6008229173018276e-05,2.857676827910836e-06,9.985926869326026e-05,4,0.03987975191219137,0.03993595430254032
2008-02-14 00:00:00-05:00,0.9986654310756872,7.56111924182221e-05,2.8670493335581887e-06,9.986654310756872e-05,4,0.03997961845529893,0.04003304531351996
2008-02-15 00:00:00-05:00,0.9985821748787517,-8.037977441353906e-05,2.876422521961285e-06,9.985821748787517e-05,4,0.040079476672786815,0.040136383044943984
2008-02-19 00:00:00-05:00,0.998543214111091,-3.6074972731731034e-05,2.8857949289455045e-06,9.985432141110911e-05,4,0.040179330994197925,0.040237949070602616
2008-02-20 00:00:00-05:00,0.998641670498349,0.00010135155422813956,2.89516697025509e-06,9.98641670498349e-05,4,0.040279195161247755,0.04033398199891595
2008-02-21 00:00:00-05:00,0.9986306826944124,-8.083264000941209e-06,2.904539935648196e-06,9.986306826944124e-05,4,0.0403790582295172,0.04043442578849088
2008-02-22 00:00:00-05:00,0.9985977243918838,-3.0044389730642756e-05,2.9139127979129134e-06,9.985977243918838e-05,4,0.04047891800195639,0.0405357603098954
2008-02-25 00:00:00-05:00,0.99855428605197,-4.0515054562924404e-05,2.92328535084042e-06,9.985542860519701e-05,4,0.040578773430561585,0.04063752366533796
2008-02-26 00:00:00-05:00,0.9986219858233022,7.063242882818205e-05,2.9326574960680793e-06,9.986219858233023e-05,4,0.040678635629143915,0.04073476871792172
2008-02-27 00:00:00-05:00,0.9985556500462701,-6.339374675534926e-05,2.9420302767064497e-06,9.985556500462701e-05,4,0.040778491194148545,0.040837474798984905
2008-02-28 00:00:00-05:00,0.9985917866553692,3.9088011533881356e-05,2.9514024347361694e-06,9.985917866553692e-05,4,0.04087835037281408,0.04093599699005124
2008-02-29 00:00:00-05:00,0.9985724600675645,-1.6365812872827626e-05,2.960774931933778e-06,9.985724600675646e-05,4,0.040978207618820844,0.041036789274208715
2008-03-03 00:00:00-05:00,0.9986138946051781,4.440468486133019e-05,2.9701472477375545e-06,9.986138946051782e-05,4,0.04107806900828136,0.041135086573697625
2008-03-04 00:00:00-05:00,0.9986073308974901,-3.5841877355871654e-06,2.9795199524340633e-06,9.986073308974902e-05,4,0.041177929741371105,0.04123535694892484
2008-03-05 00:00:00-05:00,0.9985352968958316,-6.904510906286876e-05,2.988892595525487e-06,9.985352968958316e-05,4,0.041277783271060686,0.041338331653755084
2008-03-06 00:00:00-05:00,0.9985584265462949,2.6127915025782577e-05,2.9982645625263523e-06,9.985584265462949e-05,4,0.041377639113715316,0.04143737413225562
2008-03-07 00:00:00-05:00,0.998563962371173,8.543461624662465e-06,3.007636746615508e-06,9.98563962371173e-05,4,0.04147749550995244,0.041537144412322556
2008-03-10 00:00:00-04:00,0.9985391360188974,-2.1809343292872557e-05,3.0170089826623347e-06,9.985391360188975e-05,4,0.04157734942355432,0.0416381771367722
2008-03-11 00:00:00-04:00,0.998602089308088,6.597967017628656e-05,3.0263809856961123e-06,9.986020893080881e-05,4,0.04167720963248514,0.04173555220714836
2008-03-12 00:00:00-04:00,0.9985245945486769,-7.445900583142445e-05,3.0357535795914756e-06,9.98524594548677e-05,4,0.04177706209194,0.04183879127266045
2008-03-13 00:00:00-04:00,0.9984989199806181,-2.2629442612634816e-05,3.0451254461431677e-06,9.984989199806181e-05,4,0.041876911983938066,0.04193986708042803
2008-03-14 00:00:00-04:00,0.9985025039235647,6.638440018248861e-06,3.0544970717207003e-06,9.985025039235647e-05,4,0.041976762234330424,0.042039716544910885
2008-03-17 00:00:00-04:00,0.9985604386766432,6.099862180952973e-05,3.063868730936097e-06,9.985604386766433e-05,4,0.042076618278198086,0.04213727747311994
2008-03-18 00:00:00-04:00,0.9985358492883517,-2.1516147357566052e-05,3.073240933910534e-06,9.985358492883518e-05,4,0.042176471863126924,0.042238315122272024
2008-03-19 00:00:00-04:00,0.998479850375812,-5.291629963363265e-05,3.0826129060959976e-06,9.98479850375812e-05,4,0.042276319848164504,0.042340684023070035
2008-03-20 00:00:00-04:00,0.9985400671282488,6.330873678955025e-05,3.091984352691668e-06,9.985400671282489e-05,4,0.04237617385487733,0.04243813067686816
2008-03-24 00:00:00-04:00,0.9985114544333646,-2.5511338519638462e-05,3.1013563644645715e-06,9.985114544333647e-05,4,0.04247602500032067,0.04253934675634238
2008-03-25 00:00:00-04:00,0.9985072427698614,-1.1009353956649908e-06,3.1107281076868956e-06,9.985072427698614e-05,4,0.04257587572459765,0.04263952618560089
2008-03-26 00:00:00-04:00,0.9984972678710499,-6.854799000063946e-06,3.1200998113797505e-06,9.984972678710499e-05,4,0.042675725451384754,0.04273995215067136
2008-03-27 00:00:00-04:00,0.9984800399889705,-1.4098410657929102e-05,3.129471421451054e-06,9.984800399889705e-05,4,0.04277557345538366,0.042840689590406
2008-03-28 00:00:00-04:00,0.9985466902508079,6.978910470723314e-05,3.1388428698263796e-06,9.985466902508079e-05,4,0.04287542812440873,0.04293783009148985
2008-03-31 00:00:00-04:00,0.9984848885276058,-5.8653508258449666e-05,3.148214943762019e-06,9.984848885276058e-05,4,0.0429752766132615,0.04304048775002901
2008-04-01 00:00:00-04:00,0.9984913729090267,9.641967858542455e-06,3.1575864376443425e-06,9.984913729090267e-05,4,0.0430751257505524,0.043140208237409584
2008-04-02 00:00:00-04:00,0.9984604044154903,-2.7801535543989438e-05,3.1669579923872173e-06,9.984604044154904e-05,4,0.04317497179099394,0.04324154628472127
2008-04-03 00:00:00-04:00,0.9984270428116576,-3.0185274576228124e-05,3.1763292564686597e-06,9.984270428116577e-05,4,0.043274814495275114,0.04334299116479203
2008-04-04 00:00:00-04:00,0.9984831816762104,5.932456476023772e-05,3.185700207427621e-06,9.984831816762104e-05,4,0.04337466281344274,0.04344055424211275
2008-04-07 00:00:00-04:00,0.9984711344134793,-8.852191045781882e-06,3.1950716852899248e-06,9.984711344134794e-05,4,0.043474509926884085,0.04354107838322419
2008-04-08 00:00:00-04:00,0.9984700904709044,2.1605004751588805e-06,3.2044430500800627e-06,9.984700904709045e-05,4,0.043574356935931174,0.04364112390725733
2008-04-09 00:00:00-04:00,0.9984750958620743,8.219205574976483e-06,3.213814405072054e-06,9.984750958620743e-05,4,0.04367420444551738,0.04374090513275093
2008-04-10 00:00:00-04:00,0.9983774133982272,-9.445927804012642e-05,3.223185807043216e-06,9.983774133982273e-05,4,0.0437740421868572,0.043845184796259866
2008-04-11 00:00:00-04:00,0.998408171547551,3.3990705616100426e-05,3.2325562921946825e-06,9.984081715475511e-05,4,0.04387388300401195,0.043943834049361426
2008-04-14 00:00:00-04:00,0.9984517426480383,4.6813027553322024e-05,3.24192706603335e-06,9.984517426480383e-05,4,0.043973728178276765,0.04404191639913621
2008-04-15 00:00:00-04:00,0.9983866520693936,-6.183928039579674e-05,3.251298248817918e-06,9.983866520693937e-05,4,0.0440735668434837,0.04414478774543987
2008-04-16 00:00:00-04:00,0.9984600371374734,7.664573690057365e-05,3.260668820680912e-06,9.984600371374735e-05,4,0.04417341284719744,0.044241543180676544
2008-04-17 00:00:00-04:00,0.9984186212518851,-3.814584550714019e-05,3.2700400813151882e-06,9.984186212518851e-05,4,0.04427325470932263,0.04434337838552112
2008-04-18 00:00:00-04:00,0.9984223465900827,7.004749150834862e-06,3.2794109532317954e-06,9.984223465900827e-05,4,0.044373096943981644,0.04444321293040899
2008-04-21 00:00:00-04:00,0.9984016434333994,-1.741437482316177e-05,3.288781860113362e-06,9.984016434333994e-05,4,0.04447293710832498,0.04454413451823574
2008-04-22 00:00:00-04:00,0.9983527016314898,-4.564364933689187e-05,3.2981525726810157e-06,9.983527016314898e-05,4,0.04457277237848813,0.04464631818559525
2008-04-23 00:00:00-04:00,0.9983648783417347,1.548423307071931e-05,3.3075228258948994e-06,9.983648783417347e-05,4,0.04467260886632231,0.04474577364993315
2008-04-24 00:00:00-04:00,0.9984669879206347,0.00010542647209344428,3.316893193395907e-06,9.984669879206347e-05,4,0.044772455565114375,0.04484119766278463
2008-04-25 00:00:00-04:00,0.9983949280202834,-6.873363583204912e-05,3.326264519268248e-06,9.983949280202834e-05,4,0.04487229505791639,0.04494443410975017
2008-04-28 00:00:00-04:00,0.9984097863150964,1.8193929981822406e-05,3.3356351688069526e-06,9.984097863150964e-05,4,0.04497213603654791,0.04504376524846561
2008-04-29 00:00:00-04:00,0.9984288850130663,2.244370392768463e-05,3.3450059578013673e-06,9.984288850130662e-05,4,0.045071978925049216,0.04514290361747634
2008-04-30 00:00:00-04:00,0.9984403147554999,1.478411935956959e-05,3.354376926050705e-06,9.984403147554999e-05,4,0.04517182295652477,0.04524238683970462
2008-05-01 00:00:00-04:00,0.9984058663634151,-3.1084644083206246e-05,3.3637480015763386e-06,9.984058663634152e-05,4,0.04527166354316112,0.04534394785565336
2008-05-02 00:00:00-04:00,0.9984162326306582,1.3739385996840538e-05,3.3731187537792065e-06,9.984162326306581e-05,4,0.04537150516642418,0.04544347706254527
2008-05-05 00:00:00-04:00,0.9983568589930638,-5.5991147991081846e-05,3.382489603276897e-06,9.983568589930638e-05,4,0.04547134085232349,0.04554617964781209
2008-05-06 00:00:00-04:00,0.9983665068188363,1.3039685668048166e-05,3.3918598955105893e-06,9.983665068188364e-05,4,0.04557117750300537,0.04564573950723962
2008-05-07 00:00:00-04:00,0.9983498074967296,-1.3298091828329737e-05,3.4012302782960173e-06,9.983498074967297e-05,4,0.04567101248375504,0.045746503020089625
2008-05-08 00:00:00-04:00,0.9983840757641894,3.767886796415766e-05,3.41060050434638e-06,9.983840757641895e-05,4,0.04577085089133147,0.04584493282937957
2008-05-09 00:00:00-04:00,0.9983472382059728,-3.341758716455529e-05,3.4199710520289095e-06,9.983472382059728e-05,4,0.04587068561515206,0.04594662444059199
2008-05-12 00:00:00-04:00,0.9983310574211159,-1.2751443602880097e-05,3.4293412539646434e-06,9.98331057421116e-05,4,0.04597051872089418,0.04604736913589066
2008-05-13 00:00:00-04:00,0.9983439000165545,1.6281306742567106e-05,3.4387113040321527e-06,9.983439000165545e-05,4,0.04607035311089583,0.04614677678716912
2008-05-14 00:00:00-04:00,0.9983226746245585,-1.7777310521345368e-05,3.448081474636594e-06,9.983226746245586e-05,4,0.04617018537835829,0.04624775791626853
2008-05-15 00:00:00-04:00,0.9983562114249809,3.6994251868415506e-05,3.45745144602557e-06,9.98356211424981e-05,4,0.04627002099950078,0.046346204360724445
2008-05-16 00:00:00-04:00,0.9983311035488623,-2.164105438636804e-05,3.466821732181373e-06,9.983311035488624e-05,4,0.04636985410985567,0.04644736996074784
2008-05-19 00:00:00-04:00,0.9983845804983426,5.695314126286936e-05,3.4761917826818246e-06,9.983845804983426e-05,4,0.0464696925679055,0.046544882078116835
2008-05-20 00:00:00-04:00,0.9983410667420004,-4.002819400711249e-05,3.4855623351016444e-06,9.983410667420005e-05,4,0.0465695266745797,0.046646910786265976
2008-05-21 00:00:00-04:00,0.9983063315337456,-3.124027577574873e-05,3.49493247911378e-06,9.983063315337456e-05,4,0.04666935730773308,0.04674853382531664
2008-05-22 00:00:00-04:00,0.9983509268064743,4.8099575025813594e-05,3.5043022971111754e-06,9.983509268064744e-05,4,0.04676919240041372,0.04684644561809448
2008-05-23 00:00:00-04:00,0.9982783401138274,-6.907302011315778e-05,3.513672533667059e-06,9.982783401138275e-05,4,0.0468690202344251,0.04694985191112222
2008-05-27 00:00:00-04:00,0.9982751392050193,3.221332808079613e-07,3.523042088944984e-06,9.982751392050193e-05,4,0.04696884774834561,0.0470500024529805
2008-05-28 00:00:00-04:00,0.9982864706324436,1.4863839038525862e-05,3.532411614180094e-06,9.982864706324437e-05,4,0.04706867639540885,0.04714946839416693
2008-05-29 00:00:00-04:00,0.9983289138054549,4.59849542570607e-05,3.5417812457687444e-06,9.98328913805455e-05,4,0.047168509286789395,0.04724746387139215
2008-05-30 00:00:00-04:00,0.998299941521215,-2.5421132964121727e-05,3.55115127571689e-06,9.982999415212151e-05,4,0.047268339280941526,0.047348835069461956
2008-06-02 00:00:00-04:00,0.9982909098753392,-5.471124842040272e-06,3.5605210337394534e-06,9.982909098753392e-05,4,0.04736816837192906,0.04744926343949593
2008-06-03 00:00:00-04:00,0.998247028846602,-4.0311138030195564e-05,3.5698907069935695e-06,9.982470288466021e-05,4,0.04746799307481372,0.04755134921829855
2008-06-04 00:00:00-04:00,0.9983189758775237,7.552629089013294e-05,3.5792599683928867e-06,9.983189758775237e-05,4,0.047567824972401467,0.047647922279138576
2008-06-05 00:00:00-04:00,0.9982952046034342,-2.018264418449087e-05,3.58862990506648e-06,9.982952046034342e-05,4,0.04766765449286181,0.047749056865195955
2008-06-06 00:00:00-04:00,0.9982774102727426,-1.4196331073057815e-05,3.597999618629687e-06,9.982774102727427e-05,4,0.04776748223388909,0.04784990799384951
2008-06-09 00:00:00-04:00,0.9982241556283992,-4.9647275178322946e-05,3.6073691651803895e-06,9.982241556283992e-05,4,0.04786730464945193,0.047952460756991645
2008-06-10 00:00:00-04:00,0.9982782299594181,5.769106923076394e-05,3.6167382118982156e-06,9.982782299594181e-05,4,0.04796713247244787,0.04804986328751036
2008-06-11 00:00:00-04:00,0.9982414527798283,-3.3151071823560725e-05,3.6261077661422633e-06,9.982414527798284e-05,4,0.04806695661772585,0.048151633539032644
2008-06-12 00:00:00-04:00,0.998247521691336,9.70438848290387e-06,3.6354769752062108e-06,9.98247521691336e-05,4,0.04816678136989498,0.04825134079800744
2008-06-13 00:00:00-04:00,0.9981822475507116,-6.162929438316382e-05,3.6448462412312283e-06,9.981822475507116e-05,4,0.048266599594650045,0.04835449609836696
2008-06-16 00:00:00-04:00,0.9982164531380866,3.785980226958073e-05,3.6542148946118108e-06,9.982164531380866e-05,4,0.04836642123996386,0.048452839149179174
2008-06-17 00:00:00-04:00,0.9982546829666655,4.189341244800792e-05,3.6635838690362642e-06,9.982546829666655e-05,4,0.048466246708260524,0.048550983566864915
2008-06-18 00:00:00-04:00,0.9982375865902765,-1.3423423186764897e-05,3.672953202274965e-06,9.982375865902766e-05,4,0.04856607046691955,0.04865181507822079
2008-06-19 00:00:00-04:00,0.998229882602571,-4.021665330520804e-06,3.682322375051963e-06,9.98229882602571e-05,4,0.04866589345517981,0.04875219055584549
2008-06-20 00:00:00-04:00,0.9982401177646498,1.3926853554365685e-05,3.691691475521533e-06,9.982401177646499e-05,4,0.04876571746695628,0.04885169068956767
2008-06-23 00:00:00-04:00,0.9982450968955116,8.680191533732081e-06,3.70106067205541e-06,9.982450968955116e-05,4,0.048865541976645825,0.048951447022995684
2008-06-24 00:00:00-04:00,0.9982144809123414,-2.69055532547753e-05,3.7104299153219867e-06,9.982144809123415e-05,4,0.048965363424737056,0.049052948400411925
2008-06-25 00:00:00-04:00,0.9981953292175222,-1.543189594804173e-05,3.719798871235692e-06,9.981953292175222e-05,4,0.04906518295765881,0.04915388954596756
2008-06-26 00:00:00-04:00,0.99826036811634,6.876806646517199e-05,3.729167647397062e-06,9.982603681163401e-05,4,0.04916500899447045,0.04925068705997213
2008-06-27 00:00:00-04:00,0.9982413036162,-1.5325963106098355e-05,3.7385370339949544e-06,9.982413036162e-05,4,0.04926483312483207,0.04935162765392166
2008-06-30 00:00:00-04:00,0.998248933604271,1.1377894312671857e-05,3.7479062416588945e-06,9.982489336042711e-05,4,0.049364658018192495,0.04945125044106662
2008-07-01 00:00:00-04:00,0.9982588016327417,1.3625303991574313e-05,3.757275520935723e-06,9.982588016327417e-05,4,0.04946448389835577,0.04955076160355629
2008-07-02 00:00:00-04:00,0.9982370652939597,-1.796969388908213e-05,3.7666448928310476e-06,9.982370652939598e-05,4,0.049564307604885165,0.04965184055782333
2008-07-03 00:00:00-04:00,0.9982097575159433,-2.35317639556048e-05,3.7760140607153063e-06,9.982097575159434e-05,4,0.049664128580636756,0.04975319887097329
2008-07-07 00:00:00-04:00,0.9982144547354831,8.482602512050239e-06,3.785382972296563e-06,9.982144547354831e-05,4,0.0497639500261103,0.04985296475124402
2008-07-08 00:00:00-04:00,0.9982155772642902,4.917280735030363e-06,3.7947519279645802e-06,9.982155772642902e-05,4,0.04986377158383673,0.04995290868981767
2008-07-09 00:00:00-04:00,0.9982174414897108,5.668346314804268e-06,3.804120894168332e-06,9.982174414897109e-05,4,0.049963593327985695,0.05005281540004097
2008-07-10 00:00:00-04:00,0.9981430605230078,-7.056747682506548e-05,3.8134898778691714e-06,9.981430605230079e-05,4,0.05006340763403799,0.050156545303040756
2008-07-11 00:00:00-04:00,0.9981886307608115,4.9393095967227945e-05,3.822858163451509e-06,9.981886307608116e-05,4,0.05016322649711408,0.050254255509682634
2008-07-14 00:00:00-04:00,0.9982260764615234,4.127792758853973e-05,3.832226876743078e-06,9.982260764615234e-05,4,0.05026304910476023,0.0503523703597595
2008-07-15 00:00:00-04:00,0.9981719167577815,-5.031810780045911e-05,3.8415959414892956e-06,9.981719167577815e-05,4,0.05036286629643602,0.050455102423661136
2008-07-16 00:00:00-04:00,0.998111877672527,-5.618812075655486e-05,3.850964497908009e-06,9.98111877672527e-05,4,0.05046267748420327,0.05055813743232469
2008-07-17 00:00:00-04:00,0.9982009669298243,9.294958978809717e-05,3.86033249081702e-06,9.982009669298244e-05,4,0.05056249758089625,0.05065362512762513
2008-07-18 00:00:00-04:00,0.9982019531124106,4.85588390624205e-06,3.869701319892347e-06,9.982019531124106e-05,4,0.05066231777620749,0.05075357508392117
2008-07-21 00:00:00-04:00,0.9981241292873881,-7.394475486416935e-05,3.8790701582237025e-06,9.981241292873882e-05,4,0.05076213018913622,0.05085753234457713
2008-07-22 00:00:00-04:00,0.9981205325079243,2.9165880234518747e-07,3.888438266122871e-06,9.981205325079243e-05,4,0.05086194224238702,0.05095771561235087
2008-07-23 00:00:00-04:00,0.9981636670267775,4.703232519340674e-05,3.897806340263696e-06,9.981636670267775e-05,4,0.05096175860908969,0.051055513532053405
2008-07-24 00:00:00-04:00,0.9981544925199561,-5.267332002119904e-06,3.907174819252789e-06,9.981544925199562e-05,4,0.05106157405834169,0.05115598280726149
2008-07-25 00:00:00-04:00,0.9981254073932411,-2.5168583503014607e-05,3.916543212132584e-06,9.981254073932411e-05,4,0.05116138659908101,0.051257473479907584
2008-07-28 00:00:00-04:00,0.998190026520285,6.854503837589181e-05,3.925911332027689e-06,9.98190026520285e-05,4,0.05126120560173304,0.05135415526082831
2008-07-29 00:00:00-04:00,0.9982024528073176,1.636156709100038e-05,3.935280058419457e-06,9.982024528073176e-05,4,0.05136102584701377,0.05145351597019964
2008-07-30 00:00:00-04:00,0.9981622898818893,-3.6218276526883624e-05,3.944648901440807e-06,9.981622898818893e-05,4,0.05146084207600196,0.05155558629858801
2008-07-31 00:00:00-04:00,0.9981185282589115,-3.980760561032658e-05,3.954017367504412e-06,9.981185282589115e-05,4,0.05156065392882785,0.05165784670761371
2008-08-01 00:00:00-04:00,0.9981737622460187,5.9197372530134625e-05,3.963385422833928e-06,9.981737622460188e-05,4,0.05166047130505246,0.05175498821849393
2008-08-04 00:00:00-04:00,0.9981284081638592,-4.138132816300776e-05,3.972753996573866e-06,9.981284081638592e-05,4,0.05176028414586885,0.051857339919906924
2008-08-05 00:00:00-04:00,0.9981558518835895,3.142584187484077e-05,3.982122144633346e-06,9.981558518835896e-05,4,0.0518600997310572,0.05195591413224056
2008-08-06 00:00:00-04:00,0.998158991990111,7.1315970719187314e-06,3.99149055027174e-06,9.981589919901111e-05,4,0.05195991563025622,0.05205575068422666
2008-08-07 00:00:00-04:00,0.9981403047397333,-1.468639139245164e-05,4.000858985382275e-06,9.981403047397332e-05,4,0.052059729660730185,0.0521567252755161
2008-08-08 00:00:00-04:00,0.9981263116101993,-9.982902288962662e-06,4.0102272450996185e-06,9.981263116101993e-05,4,0.05215954229189121,0.05225745648138089
2008-08-11 00:00:00-04:00,0.9981810471472569,5.8755132431043185e-05,4.0195953734814456e-06,9.981810471472569e-05,4,0.05225936039660593,0.052354590929130675
2008-08-12 00:00:00-04:00,0.9981674576141929,-9.560569048371273e-06,4.028964015595384e-06,9.98167457614193e-05,4,0.05235917714236735,0.05245530370977589
2008-08-13 00:00:00-04:00,0.9981551455604603,-8.273721202501121e-06,4.038332530161849e-06,9.981551455604603e-05,4,0.0524589926569234,0.05255595073596287
2008-08-14 00:00:00-04:00,0.99814710901027,-3.988849261021035e-06,4.047700929170895e-06,9.981471090102701e-05,4,0.05255880736782442,0.052656373888554375
2008-08-15 00:00:00-04:00,0.998088991037774,-5.40609032432281e-05,4.057069252751178e-06,9.980889910377741e-05,4,0.05265861626692821,0.052759440029666926
2008-08-18 00:00:00-04:00,0.9981448525951245,5.992799438140722e-05,4.066437030852775e-06,9.981448525951245e-05,4,0.05275843075218772,0.05285648732748413
2008-08-19 00:00:00-04:00,0.9981319110554833,-8.865734308068118e-06,4.075805333254989e-06,9.981319110554833e-05,4,0.05285824394329326,0.05295717265205743
2008-08-20 00:00:00-04:00,0.9981311674553607,3.3415733916910095e-06,4.08517351419161e-06,9.981311674553608e-05,4,0.052958057060038796,0.05305721210474798
2008-08-21 00:00:00-04:00,0.9981174848308705,-9.588082802069733e-06,4.094541688149012e-06,9.981174848308706e-05,4,0.05305786880852188,0.05315793943586958
2008-08-22 00:00:00-04:00,0.9981135208079203,1.3988678349767351e-07,4.10390973368521e-06,9.981135208079204e-05,4,0.053157680160602676,0.053258150553430375
2008-08-25 00:00:00-04:00,0.9981321603727407,2.275284256241284e-05,4.1132777420162215e-06,9.981321603727408e-05,4,0.05325749337663995,0.05335715598699031
2008-08-26 00:00:00-04:00,0.9981243448896205,-3.692837194803779e-06,4.122645925292863e-06,9.981243448896206e-05,4,0.05335730581112891,0.053457573782582694
2008-08-27 00:00:00-04:00,0.9980851773657748,-3.503550981044719e-05,4.132014035215613e-06,9.980851773657749e-05,4,0.05345711432886549,0.053559671600327464
2008-08-28 00:00:00-04:00,0.998123300886146,4.2264902148616255e-05,4.141381777523174e-06,9.98123300886146e-05,4,0.053556926658954104,0.05365762587789065
2008-08-29 00:00:00-04:00,0.998148462280585,2.9312144316698382e-05,4.1507498776472055e-06,9.98148462280585e-05,4,0.053656741505182154,0.05375627327280193
2008-09-02 00:00:00-04:00,0.9980987539034867,-4.554825888437429e-05,4.160118213928896e-06,9.980987539034868e-05,4,0.053756551380572504,0.05385895049997288
2008-09-03 00:00:00-04:00,0.9980633802287385,-3.120418866457285e-05,4.169486083661962e-06,9.980633802287385e-05,4,0.053856357718595385,0.0539608593857561
2008-09-04 00:00:00-04:00,0.998103508870896,4.4307495778846736e-05,4.178853621387823e-06,9.981035088708962e-05,4,0.053956168069482474,0.05405868989531993
2008-09-05 00:00:00-04:00,0.998080202001063,-1.9118648297450525e-05,4.1882215357496545e-06,9.98080202001063e-05,4,0.05405597608968257,0.05415995225764934
