date,pair,etf,underlying,delta,pair_pnl_cum,etf_leg_pnl_cum,und_leg_pnl_cum
2026-04-14,CORD|CRWV,CORD,CRWV,-2.005603,0.0,,
2026-04-14,IREZ|IREN,IREZ,IREN,-2.011159,0.0,,
2026-04-14,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-04-14,MSTZ|MSTR,MSTZ,MSTR,-1.982228,0.0,,
2026-04-14,NBIZ|NBIS,NBIZ,NBIS,-1.987572,0.0,,
2026-04-15,CLSZ|CLSK,CLSZ,CLSK,-2.036713,341.43757941,341.43757941,0.0
2026-04-15,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-04-15,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-04-15,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-04-15,BEZ|BE,BEZ,BE,-1.9809,0.0,,
2026-04-15,CRCD|CRCL,CRCD,CRCL,-2.01013,0.0,,
2026-04-15,CORD|CRWV,CORD,CRWV,-2.006543,0.0,,
2026-04-15,IREZ|IREN,IREZ,IREN,-2.009275,0.0,,
2026-04-15,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-04-15,MSTZ|MSTR,MSTZ,MSTR,-1.982362,0.0,,
2026-04-15,NBIZ|NBIS,NBIZ,NBIS,-1.987364,0.0,,
2026-04-16,CLSZ|CLSK,CLSZ,CLSK,-2.036749,341.43757941,341.43757941,0.0
2026-04-16,BEZ|BE,BEZ,BE,-1.981521,0.0,,
2026-04-16,CRCD|CRCL,CRCD,CRCL,-2.01013,0.0,,
2026-04-16,CORD|CRWV,CORD,CRWV,-2.006348,0.0,,
2026-04-16,IREZ|IREN,IREZ,IREN,-2.009049,0.0,,
2026-04-16,MSTZ|MSTR,MSTZ,MSTR,-1.982306,0.0,,
2026-04-16,NBIZ|NBIS,NBIZ,NBIS,-1.987602,0.0,,
2026-04-17,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-04-17,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-04-17,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-04-17,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-04-17,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-04-17,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-04-17,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-04-17,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-04-17,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-04-17,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-04-17,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-04-17,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-04-18,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-04-18,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-04-18,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-04-18,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-04-18,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-04-18,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-04-18,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-04-18,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-04-18,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-04-18,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-04-18,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-04-18,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-04-21,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-04-21,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-04-21,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-04-21,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-04-21,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-04-21,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-04-21,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-04-21,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-04-21,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-04-21,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-04-21,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-04-21,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-04-22,CLSZ|CLSK,CLSZ,CLSK,-2.017505,341.43757941,341.43757941,0.0
2026-04-22,QBTZ|QBTS,QBTZ,QBTS,-2.000342,0.0,,
2026-04-22,RKLZ|RKLB,RKLZ,RKLB,-1.997927,0.0,,
2026-04-22,ASTN|ASTS,ASTN,ASTS,-1.898529,0.0,,
2026-04-22,BEZ|BE,BEZ,BE,-1.982932,0.0,,
2026-04-22,CRCD|CRCL,CRCD,CRCL,-2.009274,0.0,,
2026-04-22,CORD|CRWV,CORD,CRWV,-2.005534,0.0,,
2026-04-22,NBIZ|NBIS,NBIZ,NBIS,-1.987081,0.0,,
2026-04-22,MSTZ|MSTR,MSTZ,MSTR,-1.982392,0.0,,
2026-04-22,IREZ|IREN,IREZ,IREN,-2.009311,0.0,,
2026-04-22,MSDD|MSTR,MSDD,MSTR,-2.003384,0.0,,
2026-04-23,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-04-23,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-04-23,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-04-23,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-04-23,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-04-23,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-04-23,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-04-23,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-04-23,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-04-23,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-04-23,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-04-23,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-04-24,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-04-24,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-04-24,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-04-24,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-04-24,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-04-24,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-04-24,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-04-24,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-04-24,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-04-24,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-04-24,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-04-24,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-04-25,CLSZ|CLSK,CLSZ,CLSK,-2.029592,341.43757941,341.43757941,0.0
2026-04-25,QBTZ|QBTS,QBTZ,QBTS,-1.999031,0.0,,
2026-04-25,RKLZ|RKLB,RKLZ,RKLB,-1.998054,0.0,,
2026-04-25,UVIX|SVIX,UVIX,SVIX,-2.046789,0.0,,
2026-04-25,ASTN|ASTS,ASTN,ASTS,-1.904012,0.0,,
2026-04-25,NBIZ|NBIS,NBIZ,NBIS,-1.988348,0.0,,
2026-04-25,BEZ|BE,BEZ,BE,-1.982257,0.0,,
2026-04-25,CRCD|CRCL,CRCD,CRCL,-2.009102,0.0,,
2026-04-25,CORD|CRWV,CORD,CRWV,-2.006098,0.0,,
2026-04-25,IREZ|IREN,IREZ,IREN,-2.009007,0.0,,
2026-04-25,MSDD|MSTR,MSDD,MSTR,-2.000171,0.0,,
2026-04-25,MSTZ|MSTR,MSTZ,MSTR,-1.982552,0.0,,
2026-04-28,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-04-28,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-04-28,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-04-28,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-04-28,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-04-28,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-04-28,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-04-28,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-04-28,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-04-28,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-04-28,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-04-28,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-04-29,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-04-29,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-04-29,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-04-29,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-04-29,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-04-29,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-04-29,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-04-29,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-04-29,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-04-29,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-04-29,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-04-29,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-05-01,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-05-01,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-05-01,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-05-01,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-01,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-05-01,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-05-01,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-01,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-05-01,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-05-01,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-05-01,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-05-01,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-05-02,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-05-02,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-05-02,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-05-02,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-02,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-05-02,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-05-02,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-02,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-05-02,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-05-02,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-05-02,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-05-02,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-05-04,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-05-04,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-05-04,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-05-04,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-04,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-05-04,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-05-04,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-04,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-05-04,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-05-04,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-05-04,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-05-04,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-05-05,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-05-05,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-05-05,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-05-05,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-05,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-05-05,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-05-05,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-05,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-05-05,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-05-05,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-05-05,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-05-05,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-05-06,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-05-06,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-05-06,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-05-06,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-06,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-05-06,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-05-06,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-06,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-05-06,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-05-06,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-05-06,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-05-06,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-05-07,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-05-07,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-05-07,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-05-07,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-07,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-05-07,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-05-07,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-07,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-05-07,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-05-07,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-05-07,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-05-07,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-05-08,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-05-08,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-05-08,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-05-08,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-08,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-05-08,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-05-08,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-08,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-05-08,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-05-08,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-05-08,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-05-08,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-05-09,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-05-09,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-05-09,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-05-09,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-09,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-05-09,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-05-09,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-09,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-05-09,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-05-09,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-05-09,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-05-09,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-05-12,CLSZ|CLSK,CLSZ,CLSK,-2.024298,338.180392648602,341.43757941,-3.2571867613980316
2026-05-12,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-05-12,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-12,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-05-12,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-05-12,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-12,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-05-12,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-05-12,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-05-12,MSDD|MSTR,MSDD,MSTR,-1.989383,-98.39725989219949,,
2026-05-12,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-98.39725989219949,,
2026-05-12,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-1822.187069158048,,
2026-05-13,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-05-13,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-13,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-05-13,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-05-13,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-13,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-05-13,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-05-13,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-05-13,MSDD|MSTR,MSDD,MSTR,-1.989383,-10.30729484732035,,
2026-05-13,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-10.30729484732035,,
2026-05-13,CLSZ|CLSK,CLSZ,CLSK,-2.024298,-101.7802636690542,341.43757941,-443.2178430790542
2026-05-13,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-160.04902189068105,,
2026-05-14,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-05-14,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-05-14,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-14,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-05-14,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-05-14,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-14,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-05-14,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-05-14,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-05-14,MSDD|MSTR,MSDD,MSTR,-1.989383,-192.16638221261368,,
2026-05-14,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-192.16638221261368,,
2026-05-14,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-1751.175818729477,,
2026-05-15,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-05-15,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-15,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-05-15,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-15,CRCD|CRCL,CRCD,CRCL,-2.008946,-5.0150664821079145,-5.0150664821079145,0.0
2026-05-15,MSDD|MSTR,MSDD,MSTR,-1.989383,-28.967753845813284,6.655598995838494,-35.62335284165178
2026-05-15,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-35.30287777607728,0.3204750655744974,-35.62335284165178
2026-05-15,CORD|CRWV,CORD,CRWV,-2.013539,-63.20013396477342,-63.20013396477342,0.0
2026-05-15,IREZ|IREN,IREZ,IREN,-2.017476,-98.52596957891852,-98.52596957891852,0.0
2026-05-15,ASTN|ASTS,ASTN,ASTS,-2.003824,-183.25455732970573,-183.25455732970573,0.0
2026-05-15,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-1777.099206242421,,
2026-05-15,CLSZ|CLSK,CLSZ,CLSK,-2.024298,-3864.965068439929,385.9371847456648,-4250.9022531855935
2026-05-16,NBIZ|NBIS,NBIZ,NBIS,-2.044717,590.150518281667,590.150518281667,0.0
2026-05-16,RKLZ|RKLB,RKLZ,RKLB,-2.012522,20.725886248966965,20.725886248966965,0.0
2026-05-16,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-16,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-16,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-12.966010608328816,-12.966010608328816,0.0
2026-05-16,ASTN|ASTS,ASTN,ASTS,-2.003824,-16.501972050937596,-16.501972050937596,0.0
2026-05-16,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-197.21331759242085,-134.30499225555732,-62.90832533686353
2026-05-16,MSDD|MSTR,MSDD,MSTR,-1.989383,-203.21192769016216,-140.30360235329866,-62.9083253368635
2026-05-16,CRCD|CRCL,CRCD,CRCL,-2.008946,-390.711008865894,-390.711008865894,0.0
2026-05-16,CORD|CRWV,CORD,CRWV,-2.013539,-903.1883299660468,-903.1883299660468,0.0
2026-05-16,IREZ|IREN,IREZ,IREN,-2.017476,-1570.2855102942044,-1570.2855102942044,0.0
2026-05-16,CLSZ|CLSK,CLSZ,CLSK,-2.024298,-4108.162345653301,-537.9705058718665,-3570.1918397814343
2026-05-18,NBIZ|NBIS,NBIZ,NBIS,-2.044717,590.150518281667,590.150518281667,0.0
2026-05-18,RKLZ|RKLB,RKLZ,RKLB,-2.012522,20.725886248966965,20.725886248966965,0.0
2026-05-18,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-18,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-18,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-12.966010608328816,-12.966010608328816,0.0
2026-05-18,ASTN|ASTS,ASTN,ASTS,-2.003824,-16.501972050937596,-16.501972050937596,0.0
2026-05-18,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-170.83525110169816,-134.30499225555732,-36.53025884614084
2026-05-18,MSDD|MSTR,MSDD,MSTR,-1.989383,-176.8338611994395,-140.30360235329866,-36.53025884614084
2026-05-18,CRCD|CRCL,CRCD,CRCL,-2.008946,-390.711008865894,-390.711008865894,0.0
2026-05-18,CORD|CRWV,CORD,CRWV,-2.013539,-903.1883299660468,-903.1883299660468,0.0
2026-05-18,IREZ|IREN,IREZ,IREN,-2.017476,-1570.2855102942044,-1570.2855102942044,0.0
2026-05-18,CLSZ|CLSK,CLSZ,CLSK,-2.024298,-4060.593428692876,-537.9705058718665,-3522.6229228210095
2026-05-19,ASTN|ASTS,ASTN,ASTS,-2.003824,445.49272137482507,445.49272137482507,0.0
2026-05-19,RKLZ|RKLB,RKLZ,RKLB,-2.012522,132.68122464581683,132.68122464581683,0.0
2026-05-19,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-19,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-19,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-308.06255739914974,-305.5951897780712,-2.4673676210785516
2026-05-19,MSDD|MSTR,MSDD,MSTR,-1.989383,-349.47914219790795,-347.0117745768294,-2.4673676210785516
2026-05-19,CRCD|CRCL,CRCD,CRCL,-2.008946,-528.7408848476404,-528.7408848476404,0.0
2026-05-19,CLSZ|CLSK,CLSZ,CLSK,-2.024298,-574.1842361966633,-199.57520447455605,-374.60903172210726
2026-05-19,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-971.133915312982,-971.133915312982,0.0
2026-05-19,NBIZ|NBIS,NBIZ,NBIS,-2.044717,-1091.503358020327,-1091.503358020327,0.0
2026-05-19,CORD|CRWV,CORD,CRWV,-2.013539,-1487.6616941963043,-1487.6616941963043,0.0
2026-05-19,IREZ|IREN,IREZ,IREN,-2.017476,-2487.008749512796,-2487.008749512796,0.0
2026-05-20,ASTN|ASTS,ASTN,ASTS,-2.003824,618.4007255188626,618.4007255188626,0.0
2026-05-20,RKLZ|RKLB,RKLZ,RKLB,-2.012522,66.96661682276827,66.96661682276827,0.0
2026-05-20,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-20,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-20,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-375.0258112221105,-340.5052562105313,-34.52055501157923
2026-05-20,MSDD|MSTR,MSDD,MSTR,-1.989383,-417.3383524675263,-382.8177974559471,-34.52055501157923
2026-05-20,CRCD|CRCL,CRCD,CRCL,-2.008946,-565.9982331654754,-565.9982331654754,0.0
2026-05-20,NBIZ|NBIS,NBIZ,NBIS,-2.044717,-1387.1695168627036,-1387.1695168627036,0.0
2026-05-20,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-1770.74001508767,-1770.74001508767,0.0
2026-05-20,CLSZ|CLSK,CLSZ,CLSK,-2.024298,-2022.7565812243731,1367.8615614936216,-3390.6181427179945
2026-05-20,CORD|CRWV,CORD,CRWV,-2.013539,-2143.753412967682,-2143.753412967682,0.0
2026-05-20,IREZ|IREN,IREZ,IREN,-2.017476,-3636.049195763094,-3636.049195763094,0.0
2026-05-21,ASTN|ASTS,ASTN,ASTS,-2.003824,818.4911154801283,818.4911154801283,0.0
2026-05-21,RKLZ|RKLB,RKLZ,RKLB,-2.012522,180.81187935135617,180.81187935135617,0.0
2026-05-21,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-21,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-05-21,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-348.85352574845325,-323.8684793955199,-24.985046352933352
