date,symbol,underlying,bucket,pair,type,category,amount_usd,ex_date,description
2026-06-26,FBYY,META,bucket_2,META | FBYY,Dividends,dividends,-0.74,2026-06-18,FBYY(US38747R3140) CASH DIVIDEND USD 0.07352 PER SHARE (Ordinary Dividend)
2026-06-26,FBYY,META,bucket_2,META | FBYY,Payment In Lieu Of Dividends,pil_dividends,-358.04,2026-06-18,FBYY(US38747R3140) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-26,NVDA,NVDA,bucket_1,NVDA (spot),Dividends,dividends,2.75,2026-06-04,NVDA(US67066G1040) CASH DIVIDEND USD 0.25 PER SHARE (Ordinary Dividend)
2026-06-29,GLW,GLW,bucket_1,GLW (spot),Dividends,dividends,3.08,2026-05-29,GLW(US2193501051) CASH DIVIDEND USD 0.28 PER SHARE (Ordinary Dividend)
2026-06-29,GS,GS,,,Dividends,dividends,45.0,2026-06-01,GS(US38141G1040) CASH DIVIDEND USD 4.50 PER SHARE (Ordinary Dividend)
2026-06-30,AMUU,AMD,bucket_1,AMD | AMUU,Payment In Lieu Of Dividends,pil_dividends,-4.06,2026-06-23,AMUU(US25461A4114) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,AMYY,AMD,bucket_2,AMD | AMYY,Payment In Lieu Of Dividends,pil_dividends,-1631.57,2026-06-26,AMYY(US38747R3306) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,AMZU,AMZN,bucket_1,AMZN | AMZU,Payment In Lieu Of Dividends,pil_dividends,-0.86,2026-06-23,AMZU(US25461A8586) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,ASMU,ASML,bucket_1,ASML | ASMU,Payment In Lieu Of Dividends,pil_dividends,-3.06,2026-06-23,ASMU(US25461H6633) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,AVGO,AVGO,bucket_1,AVGO (spot),Dividends,dividends,3.9,2026-06-22,AVGO(US11135F1012) CASH DIVIDEND USD 0.65 PER SHARE (Ordinary Dividend)
2026-06-30,AVL,AVGO,bucket_1,AVGO | AVL,Payment In Lieu Of Dividends,pil_dividends,-2.2,2026-06-23,AVL(US25461A5699) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,BABU,BABA,bucket_1,BABA | BABU,Payment In Lieu Of Dividends,pil_dividends,-0.98,2026-06-23,BABU(US25461H6559) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,BBYY,BABA,bucket_2,BABA | BBYY,Payment In Lieu Of Dividends,pil_dividends,-454.29,2026-06-26,BBYY(US38747R2985) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,BOEU,BA,bucket_1,BA | BOEU,Payment In Lieu Of Dividends,pil_dividends,-1.93,2026-06-23,BOEU(US25461A3389) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,BRKU,BRKU,,,Payment In Lieu Of Dividends,pil_dividends,-13.68,2026-06-23,BRKU(US25461A4528) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,COIA,COIN,bucket_1,COIN | COIA,Payment In Lieu Of Dividends,pil_dividends,-7.78,2026-06-24,COIA(US74350P4283) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,CONX,COIN,bucket_1,COIN | CONX,Payment In Lieu Of Dividends,pil_dividends,-5.27,2026-06-23,CONX(US25461H8381) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,COYY,COIN,bucket_2,COIN | COYY,Payment In Lieu Of Dividends,pil_dividends,-1519.16,2026-06-26,COYY(US38747T5671) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,CRCA,CRCL,bucket_1,CRCL | CRCA,Payment In Lieu Of Dividends,pil_dividends,-34.78,2026-06-24,CRCA(US74350P5439) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,CRY,CRCL,bucket_2,CRCL | CRY,Payment In Lieu Of Dividends,pil_dividends,-516.07,2026-06-26,CRY(US38747T6661) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,CWEB,KWEB,bucket_1,KWEB | CWEB,Payment In Lieu Of Dividends,pil_dividends,-3.12,2026-06-23,CWEB(US25460G1875) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,CWY,CRWV,bucket_2,CRWV | CWY,Payment In Lieu Of Dividends,pil_dividends,-421.49,2026-06-26,CWY(US38747T6745) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,DUST,GDX,bucket_3,GDX | DUST,Payment In Lieu Of Dividends,pil_dividends,-40.89,2026-06-23,DUST(US25461A1896) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,EWV,EWJ,bucket_3,EWJ | EWV,Payment In Lieu Of Dividends,pil_dividends,-16.88,2026-06-24,EWV(US74349Y7123) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,FAZ,XLF,bucket_3,XLF | FAZ,Payment In Lieu Of Dividends,pil_dividends,-20.71,2026-06-23,FAZ(US25460E2164) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,GGLL,GOOGL,bucket_1,GOOGL | GGLL,Payment In Lieu Of Dividends,pil_dividends,-1.16,2026-06-23,GGLL(US25461A8412) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,GUSH,XOP,bucket_1,XOP | GUSH,Payment In Lieu Of Dividends,pil_dividends,-1.36,2026-06-23,GUSH(US25460G5009) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,HMYY,HIMS,bucket_2,HIMS | HMYY,Payment In Lieu Of Dividends,pil_dividends,-587.72,2026-06-26,HMYY(US38747R1409) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,HODU,HOOD,bucket_1,HOOD | HODU,Payment In Lieu Of Dividends,pil_dividends,-8.1,2026-06-23,HODU(US25461H8209) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,HOYY,HOOD,bucket_2,HOOD | HOYY,Payment In Lieu Of Dividends,pil_dividends,-1109.21,2026-06-26,HOYY(US38747R2563) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,IOYY,IONQ,bucket_2,IONQ | IOYY,Payment In Lieu Of Dividends,pil_dividends,-2386.25,2026-06-26,IOYY(US38747R2316) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,JNUG,GDXJ,bucket_1,GDXJ | JNUG,Payment In Lieu Of Dividends,pil_dividends,-2.81,2026-06-23,JNUG(US25460G8318) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,LABD,XBI,bucket_3,XBI | LABD,Payment In Lieu Of Dividends,pil_dividends,-17.0,2026-06-23,LABD(US25461H8530) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,LINT,INTC,bucket_1,INTC | LINT,Payment In Lieu Of Dividends,pil_dividends,-1.54,2026-06-23,LINT(US25461H8126) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,MAAY,MARA,bucket_2,MARA | MAAY,Payment In Lieu Of Dividends,pil_dividends,-2022.41,2026-06-26,MAAY(US38747R2498) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,METU,META,bucket_1,META | METU,Payment In Lieu Of Dividends,pil_dividends,-1.43,2026-06-23,METU(US25461A8099) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,MEXX,EWW,bucket_1,EWW | MEXX,Payment In Lieu Of Dividends,pil_dividends,-2.52,2026-06-23,MEXX(US25460E2818) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,MSFU,MSFT,bucket_1,MSFT | MSFU,Payment In Lieu Of Dividends,pil_dividends,-2.01,2026-06-23,MSFU(US25461A8669) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,MTYY,MSTR,bucket_2,MSTR | MTYY,Payment In Lieu Of Dividends,pil_dividends,-2339.39,2026-06-26,MTYY(US38747T5598) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,MUU,MU,bucket_1,MU | MUU,Payment In Lieu Of Dividends,pil_dividends,-6.14,2026-06-23,MUU(US25461A5285) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,MUYY,MU,bucket_2,MU | MUYY,Payment In Lieu Of Dividends,pil_dividends,-3231.56,2026-06-26,MUYY(US38747T6901) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,NFXL,NFLX,bucket_1,NFLX | NFXL,Payment In Lieu Of Dividends,pil_dividends,-1.09,2026-06-23,NFXL(US25461A8826) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,NUGT,GDX,bucket_1,GDX | NUGT,Payment In Lieu Of Dividends,pil_dividends,-1.2,2026-06-23,NUGT(US25460G7815) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,NVDB,NVDA,bucket_1,NVDA | NVDB,Payment In Lieu Of Dividends,pil_dividends,-1.31,2026-06-24,NVDB(US74349Y3999) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,NVDU,NVDA,bucket_1,NVDA | NVDU,Payment In Lieu Of Dividends,pil_dividends,-2.08,2026-06-23,NVDU(US25461A8339) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,NVYY,NVDA,bucket_3,NVDA | NVYY,Payment In Lieu Of Dividends,pil_dividends,-1.79,2026-06-26,NVYY(US38747R4395) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,ORCU,ORCL,bucket_1,ORCL | ORCU,Payment In Lieu Of Dividends,pil_dividends,-4.98,2026-06-23,ORCU(US25461H7961) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,PALU,PANW,bucket_1,PANW | PALU,Payment In Lieu Of Dividends,pil_dividends,-1.77,2026-06-23,PALU(US25461A3793) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,PLTA,PLTR,bucket_1,PLTR | PLTA,Payment In Lieu Of Dividends,pil_dividends,-1.5,2026-06-24,PLTA(US74349Y3817) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,PLTU,PLTR,bucket_1,PLTR | PLTU,Payment In Lieu Of Dividends,pil_dividends,-4.84,2026-06-23,PLTU(US25461A4452) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,QBY,QBTS,bucket_2,QBTS | QBY,Payment In Lieu Of Dividends,pil_dividends,-1305.5,2026-06-26,QBY(US38747R1656) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,QCMU,QCOM,bucket_1,QCOM | QCMU,Payment In Lieu Of Dividends,pil_dividends,-1.77,2026-06-23,QCMU(US25461A2704) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,RTYY,RIOT,bucket_2,RIOT | RTYY,Payment In Lieu Of Dividends,pil_dividends,-2219.3,2026-06-26,RTYY(US38747R1573) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,SDS,SPY,bucket_3,SPY | SDS,Payment In Lieu Of Dividends,pil_dividends,-57.8,2026-06-24,SDS(US74350P6676) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,SHPU,SHOP,bucket_1,SHOP | SHPU,Payment In Lieu Of Dividends,pil_dividends,-6.91,2026-06-23,SHPU(US25461A2217) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,SMYY,SMCI,bucket_2,SMCI | SMYY,Payment In Lieu Of Dividends,pil_dividends,-2127.31,2026-06-26,SMYY(US38747R2647) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,SOFA,SOFI,bucket_1,SOFI | SOFA,Payment In Lieu Of Dividends,pil_dividends,-3.81,2026-06-23,SOFA(US25461H6302) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,SOXS,SOXX,bucket_3,SOXX | SOXS,Payment In Lieu Of Dividends,pil_dividends,-4.61,2026-06-23,SOXS(US25461H5726) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,SPXL,SPY,bucket_1,SPY | SPXL,Payment In Lieu Of Dividends,pil_dividends,-1.05,2026-06-23,SPXL(US25459W8626) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,SQQQ,QQQ,bucket_3,QQQ | SQQQ,Payment In Lieu Of Dividends,pil_dividends,-44.63,2026-06-24,SQQQ(US74350P6759) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,TMYY,TSM,bucket_2,TSM | TMYY,Payment In Lieu Of Dividends,pil_dividends,-694.35,2026-06-26,TMYY(US38747T6828) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,TQQQ,QQQ,bucket_1,QQQ | TQQQ,Payment In Lieu Of Dividends,pil_dividends,-1.2,2026-06-24,TQQQ(US74347X8314) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,TQQY,QQQ,bucket_3,QQQ | TQQY,Payment In Lieu Of Dividends,pil_dividends,-5.13,2026-06-26,TQQY(US38747R6374) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,TSLI,TSLA,bucket_1,TSLA | TSLI,Payment In Lieu Of Dividends,pil_dividends,-2.18,2026-06-24,TSLI(US74349Y3734) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,TSLL,TSLA,bucket_1,TSLA | TSLL,Payment In Lieu Of Dividends,pil_dividends,-5.45,2026-06-23,TSLL(US25460G2865) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,TSYY,TSLA,bucket_3,TSLA | TSYY,Payment In Lieu Of Dividends,pil_dividends,-1.28,2026-06-26,TSYY(US38747T5424) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,URAA,URA,bucket_1,URA | URAA,Payment In Lieu Of Dividends,pil_dividends,-0.83,2026-06-23,URAA(US25461A6432) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,URTY,IWM,bucket_1,IWM | URTY,Payment In Lieu Of Dividends,pil_dividends,-1.36,2026-06-24,URTY(US74347X7993) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,VST,VST,bucket_1,VST (spot),Dividends,dividends,2.29,2026-06-22,VST(US92840M1027) CASH DIVIDEND USD 0.229 PER SHARE (Ordinary Dividend)
2026-06-30,XBTY,IBIT,bucket_2,IBIT | XBTY,Payment In Lieu Of Dividends,pil_dividends,-534.0,2026-06-26,XBTY(US38747R4213) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-06-30,YINN,FXI,bucket_1,FXI | YINN,Payment In Lieu Of Dividends,pil_dividends,-3.56,2026-06-23,YINN(US25460G1958) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-01,ALB,ALB,bucket_1,ALB (spot),Dividends,dividends,5.67,2026-06-12,ALB(US0126531013) CASH DIVIDEND USD 0.405 PER SHARE (Ordinary Dividend)
2026-07-01,FBYY,META,bucket_2,META | FBYY,Payment In Lieu Of Dividends,pil_dividends,-329.35,2026-06-26,FBYY(US38747R3140) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-01,NAN,NAN,,,Dividends,dividends,0.68,2026-06-15,NAN(US67066X1072) CASH DIVIDEND USD 0.068 PER SHARE (Ordinary Dividend)
2026-07-02,CRM,CRM,bucket_1,CRM (spot),Dividends,dividends,3.96,2026-06-11,CRM(US79466L3024) CASH DIVIDEND USD 0.44 PER SHARE (Ordinary Dividend)
2026-07-06,BRKC,BRKC,,,Payment In Lieu Of Dividends,pil_dividends,-19.28,2026-07-02,BRKC(US88634T8320) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,AMYY,AMD,bucket_2,AMD | AMYY,Payment In Lieu Of Dividends,pil_dividends,-1623.86,2026-07-02,AMYY(US38747R3306) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,BBYY,BABA,bucket_2,BABA | BBYY,Payment In Lieu Of Dividends,pil_dividends,-437.04,2026-07-02,BBYY(US38747R2985) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,COPX,COPX,bucket_1,COPX (spot),Dividends,dividends,6.71,2026-06-29,COPX(US37954Y8306) CASH DIVIDEND USD 0.257976 PER SHARE (Ordinary Dividend)
2026-07-07,COYY,COIN,bucket_2,COIN | COYY,Payment In Lieu Of Dividends,pil_dividends,-2898.81,2026-07-02,COYY(US38747T5671) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,CRY,CRCL,bucket_2,CRCL | CRY,Payment In Lieu Of Dividends,pil_dividends,-352.26,2026-07-02,CRY(US38747T6661) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,CWY,CRWV,bucket_2,CRWV | CWY,Payment In Lieu Of Dividends,pil_dividends,-417.09,2026-07-02,CWY(US38747T6745) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,HMYY,HIMS,bucket_2,HIMS | HMYY,Payment In Lieu Of Dividends,pil_dividends,-584.93,2026-07-02,HMYY(US38747R1409) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,HOYY,HOOD,bucket_2,HOOD | HOYY,Payment In Lieu Of Dividends,pil_dividends,-1120.12,2026-07-02,HOYY(US38747R2563) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,IOYY,IONQ,bucket_2,IONQ | IOYY,Payment In Lieu Of Dividends,pil_dividends,-2372.21,2026-07-02,IOYY(US38747R2316) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,MAAY,MARA,bucket_2,MARA | MAAY,Payment In Lieu Of Dividends,pil_dividends,-1932.16,2026-07-02,MAAY(US38747R2498) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,MTYY,MSTR,bucket_2,MSTR | MTYY,Payment In Lieu Of Dividends,pil_dividends,-2239.93,2026-07-02,MTYY(US38747T5598) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,MUYY,MU,bucket_2,MU | MUYY,Payment In Lieu Of Dividends,pil_dividends,-3198.15,2026-07-02,MUYY(US38747T6901) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,NVYY,NVDA,bucket_3,NVDA | NVYY,Payment In Lieu Of Dividends,pil_dividends,-1.8,2026-07-02,NVYY(US38747R4395) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,QBY,QBTS,bucket_2,QBTS | QBY,Payment In Lieu Of Dividends,pil_dividends,-1300.25,2026-07-02,QBY(US38747R1656) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,RTYY,RIOT,bucket_2,RIOT | RTYY,Payment In Lieu Of Dividends,pil_dividends,-2083.53,2026-07-02,RTYY(US38747R1573) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,SMYY,SMCI,bucket_2,SMCI | SMYY,Payment In Lieu Of Dividends,pil_dividends,-2123.54,2026-07-02,SMYY(US38747R2647) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,TMYY,TSM,bucket_2,TSM | TMYY,Dividends,dividends,-0.57,2026-07-02,TMYY(US38747T6828) CASH DIVIDEND USD 0.28359 PER SHARE (Ordinary Dividend)
2026-07-07,TMYY,TSM,bucket_2,TSM | TMYY,Payment In Lieu Of Dividends,pil_dividends,-701.89,2026-07-02,TMYY(US38747T6828) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,TQQY,QQQ,bucket_3,QQQ | TQQY,Payment In Lieu Of Dividends,pil_dividends,-5.0,2026-07-02,TQQY(US38747R6374) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,TSYY,TSLA,bucket_3,TSLA | TSYY,Payment In Lieu Of Dividends,pil_dividends,-1.3,2026-07-02,TSYY(US38747T5424) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
2026-07-07,XBTY,IBIT,bucket_2,IBIT | XBTY,Payment In Lieu Of Dividends,pil_dividends,-1086.98,2026-07-02,XBTY(US38747R4213) PAYMENT IN LIEU OF DIVIDEND (Ordinary Dividend)
