run_date,underlying,ratio_source,prev_qty_b1,prev_qty_b2,prev_qty_b4,curr_qty_b1,curr_qty_b2,curr_qty_b4,ibkr_qty,orphan_qty,ratio_current_b1,ratio_current_b2,ratio_current_b4,ratio_realized_b1,ratio_realized_b2,ratio_realized_b4,ratio_unrealized_b1,ratio_unrealized_b2,ratio_unrealized_b4,ratio_carry_b1,ratio_carry_b2,ratio_carry_b4
2026-05-18,GEMI,held_exposure,0.0,0.0,0.0,1311.0,0.0,0.0,1311.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,GEV,held_exposure,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,GLIBK,held_exposure_eod,0.0,0.0,0.0,-637.0,0.0,0.0,0.0,637.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,GLW,held_exposure,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,GLXY,held_exposure,0.0,0.0,0.0,364.0,0.0,0.0,396.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,GME,held_exposure,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,GOOGL,held_exposure,0.0,0.0,0.0,0.548190265234993,0.45180973476500697,0.0,2.0,1.0,1.0,0.0,0.0,0.6088441829006763,0.3911558170993237,0.0,0.6068372838682801,0.39316271613172,0.0,0.4966077611870141,0.5033922388129859,0.0
2026-05-18,GRAB,universe_beta_fallback,0.0,0.0,0.0,1263.0,0.0,0.0,1263.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,GS,held_exposure_eod,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,GSOL,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,GSX,held_exposure_eod,0.0,0.0,0.0,-141.0,0.0,0.0,0.0,141.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,HEI.A,held_exposure_eod,0.0,0.0,0.0,1.0,0.0,0.0,3356.0,3355.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,HIMS,held_exposure,0.0,0.0,0.0,254.6058091286307,40.39419087136929,0.0,295.0,0.0,0.8020410270313599,0.19795897296864015,0.0,0.8234205211246507,0.17657947887534936,0.0,0.9723563659319244,0.027643634068075535,0.0,0.9723563659319244,0.027643634068075535,0.0
2026-05-18,HL,universe_beta_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,HOOD,held_exposure,0.0,0.0,0.0,255.0,-4.0,0.0,255.0,4.0,0.5155573859818865,0.48444261401811356,0.0,0.5000000000000001,0.5,0.0,0.9896695427598756,0.010330457240124435,0.0,0.9896695427598756,0.010330457240124435,0.0
2026-05-18,HUT,held_exposure,0.0,0.0,0.0,146.0,0.0,0.0,146.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,IBIT,held_exposure,0.0,0.0,0.0,194.39178619466327,723.6082138053367,0.0,932.0,14.0,0.27187925699975773,0.7281207430002423,0.0,1.0,0.0,0.0,0.5629841275013648,0.43701587249863516,0.0,0.5629841275013648,0.43701587249863516,0.0
2026-05-18,IBM,universe_beta_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,INTC,held_exposure,0.0,0.0,0.0,39.0,0.0,0.0,39.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,INV,held_exposure_eod,0.0,0.0,0.0,-1000.0,0.0,0.0,9000.0,10000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,IONQ,held_exposure,0.0,0.0,0.0,497.0,253.0,0.0,750.0,0.0,0.4487738205489267,0.5512261794510733,0.0,0.4487738205489267,0.5512261794510733,0.0,0.7579421986198736,0.24205780138012642,0.0,0.7579421986198736,0.24205780138012642,0.0
