ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
MDBX,MDB,1.991302,139,ols,0.079941,-0.043641,0.123582,10000,0.123582,False,False,False,,True,False,False,False,True,False,False,False,False,1.608719,0.651325,0.665221,0.436762,0.555112,0.5277430000000001,0.4315300000000001,0.4978255,0.5973906,0.5,0.5973906
NEBX,NBIS,1.997753,125,ols,0.050890000000000005,-0.01459,0.06548000000000001,100000,0.06548000000000001,False,False,False,,True,False,False,False,True,False,False,False,False,1.791285,0.899094,1.110147,1.228276,1.064991,0.833614,0.999511,0.49943825,0.5993259,0.5,0.5993259
NETX,NET,1.527111,103,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.001222,0.816425,0.502729,0.101721,0.393842,,,0.38177775,1.0,0.5,1.0
NNEX,NNE,1.993668,78,ols,0.200491,-0.164191,0.364682,400,0.364682,False,False,False,,False,True,False,False,False,True,True,True,False,1.740526,0.855939,1.535102,2.334203,1.876645,0.491257,1.511963,0.498417,0.5981004,0.5,0.5981004
NVTX,NVTS,2.000272,125,ols,0.22239599999999998,-0.186096,0.40849199999999997,15000,0.40849199999999997,False,False,False,,False,True,False,False,False,False,True,False,False,2.443898,1.652697,1.598004,2.554659,2.107257,1.244205,1.6987650000000003,0.500068,0.6000815999999999,0.500068,0.6000815999999999
NWMX,NEM,1.221794,68,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.82231,-0.725143,0.405397,0.022268,-0.179414,,,0.3054485,1.0,0.5,1.0
OKTX,OKTA,1.692947,80,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.911288,1.557411,0.433549,0.110253,0.569668,,,0.42323675,1.0,0.5,1.0
OPEX,OPEN,1.999308,93,ols,0.342393,-0.306093,0.648486,8000,0.648486,False,False,False,,False,True,False,False,False,False,True,False,False,1.929753,1.144575,1.297367,1.681414,1.483295,0.4960889999999999,0.834809,0.499827,0.5997924,0.5,0.5997924
PONX,PONY,2.017788,125,ols,0.219281,-0.182981,0.402262,15000,0.402262,False,False,False,,False,True,False,False,False,False,True,False,False,1.588649,0.772092,1.264459,1.64177,1.210382,0.36983,0.8081200000000001,0.504447,0.6053364,0.504447,0.6053364
QBTX,QBTS,1.993182,218,ols,0.079632,-0.043331999999999996,0.12296399999999999,150000,0.12296399999999999,False,False,False,,True,False,False,False,True,False,False,False,False,2.416406,1.408184,1.410031,1.9679,1.483701,1.28522,1.3607369999999999,0.4982955,0.5979546,0.5,0.5979546
QSX,QS,1.697939,67,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.438607,-0.03496,0.89015,0.4695,0.335378,,,0.42448475,1.0,0.5,1.0
QUBX,QUBT,1.965525,178,ols,0.28601,-0.24971,0.53572,55000,0.53572,False,False,False,,False,True,False,False,False,False,True,False,False,2.005605,1.283996,1.750107,2.906306,1.760389,0.7482759999999999,1.224669,0.49138125,0.5896575,0.5,0.5896575
RGTU,RGTI,1.986777,178,ols,0.40787399999999996,-0.371574,0.7794479999999999,9000,0.7794479999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.168762,1.259823,1.48951,2.174828,1.528515,0.480375,0.7490670000000001,0.49669425,0.5960331,0.5,0.5960331
SMU,SMR,1.985949,166,ols,0.149277,-0.11297700000000001,0.262254,9000,0.262254,False,False,False,,True,False,False,False,True,False,False,False,False,2.069195,1.305081,1.224035,1.466831,1.360281,1.042827,1.098027,0.49648725,0.5957847,0.5,0.5957847
SNPX,SNPS,1.904801,78,ols,0.152966,-0.116666,0.269632,1000,0.269632,False,False,False,,True,False,False,False,True,False,False,False,False,0.791295,0.209623,0.480598,0.199038,0.202314,-0.06000899999999998,-0.06731799999999999,0.47620025,0.5714403,0.5,0.5714403
SRPU,SRPT,1.955898,93,ols,0.125728,-0.08942800000000001,0.21515600000000001,900,0.21515600000000001,False,False,False,,True,False,False,False,True,False,False,True,False,1.746717,1.417356,0.835422,0.652438,0.934729,1.2022,0.719573,0.4889745,0.5867694,0.5,0.5867694
TARK,ARKK,1.976058,500,ols,0.15162599999999998,-0.115326,0.26695199999999997,25000,0.26695199999999997,False,False,False,,True,False,False,False,True,False,False,False,False,0.796026,0.23009,0.402183,0.155989,0.23009,-0.03686199999999998,-0.03686199999999998,0.4940145,0.5928174,0.5,0.5928174
TEMT,TEM,1.984618,206,ols,0.094183,-0.057883,0.152066,10000,0.152066,False,False,False,,True,False,False,False,True,False,False,False,False,1.336858,0.616298,1.018119,1.012772,0.68867,0.464232,0.536604,0.4961545,0.5953854,0.5,0.5953854
UNX,U,2.026062,120,ols,0.015672,0.020628,0.0,400,0.0,False,False,False,,True,False,False,False,True,False,False,True,False,1.735871,1.176287,0.72884,0.552155,0.849361,1.176287,0.849361,0.5065155,0.6078186,0.5065155,0.6078186
UPSX,UPST,1.988431,187,ols,0.12344200000000001,-0.087142,0.210584,8000,0.210584,False,False,False,,True,False,False,False,True,False,False,False,False,1.418055,0.699276,0.895618,0.788265,0.72223,0.488692,0.511646,0.49710775,0.5965293,0.5,0.5965293
VOYX,VOYG,1.975635,125,ols,0.434737,-0.398437,0.833174,3000,0.833174,False,False,False,,False,True,False,False,False,False,True,False,False,1.68074,1.020945,0.877747,0.742511,0.880623,0.18777100000000002,0.047449000000000074,0.49390875,0.5926905,0.5,0.5926905
WULX,WULF,1.990632,93,ols,0.132071,-0.095771,0.227842,20000,0.227842,False,False,False,,True,False,False,False,True,False,False,False,False,2.073485,1.229637,1.171807,1.353897,1.308039,1.001795,1.080197,0.497658,0.5971896,0.5,0.5971896
CRMU,CRML,1.954051,19,ols_short_history,0.09256199999999999,-0.056262,0.14882399999999998,8000,0.14882399999999998,False,False,False,,True,False,False,False,True,False,False,False,False,2.037712,,1.563611,2.278951,2.278951,,2.1301270000000003,0.48851275,0.5862153,0.5,0.5862153
UECG,UEC,1.986747,19,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.33774,,0.700652,0.481197,0.481197,,,0.49668675,1.0,0.5,1.0
DNNG,DNN,1.95774,19,ols_short_history,0.098093,-0.061792999999999994,0.159886,300,0.159886,False,False,False,,True,False,False,False,True,False,False,True,False,1.235522,,0.608517,0.347151,0.347151,,0.187265,0.489435,0.587322,0.5,0.587322
RCAX,RCAT,2.029335,24,ols_short_history,0.12412200000000001,-0.087822,0.21194400000000002,1000,0.21194400000000002,False,False,False,,True,False,False,False,True,False,False,False,False,2.378564,,1.256608,1.649226,1.649226,,1.4372820000000002,0.50733375,0.6088005,0.50733375,0.6088005
RDWU,RDW,1.981506,26,ols_short_history,0.16740200000000002,-0.131102,0.298504,30000,0.298504,False,False,False,,True,False,False,False,True,False,False,False,False,2.264882,,1.06595,1.104923,1.104923,,0.8064190000000001,0.4953765,0.5944518,0.5,0.5944518
OKLL,OKLO,1.997081,178,ols,0.169576,-0.133276,0.302852,150000,0.302852,False,False,False,,False,True,False,False,False,True,True,False,False,2.06127,1.281842,1.297394,1.675868,1.397548,0.9789899999999999,1.094696,0.49927025,0.5991243,0.5,0.5991243
GDXU,GDX,3.042593,500,ols,0.03672,-0.00042,0.03714,40000,0.03714,False,False,False,,True,False,False,False,True,False,False,False,False,1.156326,0.666552,0.379066,0.446504,0.666552,0.6294120000000001,0.6294120000000001,0.76064825,0.9127779,0.76064825,0.9127779
MRNX,MRNA,2.011096,23,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.569291,,0.670842,0.457547,0.457547,,,0.502774,1.0,0.502774,1.0
ZETX,ZETA,2.082357,23,ols_short_history,0.158392,-0.12209199999999999,0.280484,1000,0.280484,False,False,False,,True,False,False,False,True,False,False,False,False,1.707045,,0.758079,0.647627,0.647627,,0.36714299999999994,0.52058925,0.6247071,0.52058925,0.6247071
LITX,LITE,1.973891,29,ols_short_history,0.113497,-0.077197,0.190694,150000,0.190694,False,False,False,,True,False,False,False,True,False,False,False,False,2.01255,,0.716409,0.493316,0.493316,,0.30262199999999995,0.49347275,0.5921673,0.5,0.5921673
SNXX,SNDX,1.481593,29,ols_short_history,0.100816,-0.064516,0.165332,1500000,0.165332,False,False,False,,True,False,False,False,True,False,False,False,False,2.157208,,0.607546,0.131685,0.131685,,-0.03364700000000001,0.37039825,0.4444779,0.5,0.5
WDCX,WDC,2.068058,29,ols_short_history,0.130949,-0.094649,0.22559800000000002,80000,0.22559800000000002,False,False,False,,True,False,False,False,True,False,False,False,False,1.813385,,0.538174,0.31987,0.31987,,0.09427199999999997,0.5170145,0.6204174,0.5170145,0.6204174
LNOK,NOK,1.952895,33,ols,0.094131,-0.057831,0.151962,100,0.151962,False,False,False,,True,False,False,False,True,False,False,True,False,0.903439,,0.365597,0.124365,0.124365,,-0.02759700000000001,0.48822375,0.5858685,0.5,0.5858685
USGG,USAR,2.003567,38,ols,0.295917,-0.259617,0.555534,100000,0.555534,False,False,False,,False,True,False,False,False,False,True,False,False,2.529862,,1.204029,1.457452,1.457452,,0.901918,0.50089175,0.6010700999999999,0.50089175,0.6010700999999999
ONDG,ONDS,2.003672,38,ols,0.207851,-0.171551,0.379402,4000,0.379402,False,False,False,,False,True,False,False,False,True,True,False,False,2.151802,,1.320944,1.754516,1.754516,,1.375114,0.500918,0.6011015999999999,0.500918,0.6011015999999999
PLUL,PLUG,1.936619,38,ols,0.10954499999999999,-0.07324499999999999,0.18278999999999998,1000,0.18278999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,2.130405,,1.04294,0.986497,0.986497,,0.803707,0.48415475,0.5809857,0.5,0.5809857
ALBG,ALB,2.010759,38,ols,0.141816,-0.105516,0.247332,5000,0.247332,False,False,False,,True,False,False,False,True,False,False,False,False,1.322355,,0.590051,0.353799,0.353799,,0.10646699999999998,0.50268975,0.6032277,0.50268975,0.6032277
UUUG,UUUU,1.998006,38,ols,0.119825,-0.08352499999999999,0.20334999999999998,70000,0.20334999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,2.33721,,0.781335,0.60866,0.60866,,0.40531,0.4995015,0.5994018,0.5,0.5994018
HUTG,HUT,2.002512,38,ols,0.09047100000000001,-0.054171,0.144642,15000,0.144642,False,False,False,,True,False,False,False,True,False,False,False,False,2.229719,,1.007628,1.019143,1.019143,,0.874501,0.500628,0.6007535999999999,0.500628,0.6007535999999999
XPEG,XPEV,1.996579,36,ols,0.11143499999999999,-0.075135,0.18656999999999999,8000,0.18656999999999999,False,False,False,,True,False,False,False,True,False,False,False,False,1.042154,,0.690846,0.474822,0.474822,,0.28825200000000006,0.49914475,0.5989737,0.5,0.5989737
ORLG,ORLY,2.011644,36,ols,0.079234,-0.042934,0.122168,100,0.122168,False,False,False,,True,False,False,False,True,False,False,True,False,0.530596,,0.205595,0.04301,0.04301,,-0.079158,0.502911,0.6034932,0.502911,0.6034932
LUNL,LUNR,2.016936,38,ols,0.319633,-0.283333,0.602966,1000,0.602966,False,False,False,,False,True,False,False,False,False,True,False,False,2.685701,,1.109608,1.262685,1.262685,,0.659719,0.504234,0.6050808,0.504234,0.6050808
RKTL,RKT,1.931458,38,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.310579,,0.565824,0.287993,0.287993,,,0.4828645,1.0,0.5,1.0
EOSU,EOSE,1.983125,37,ols,0.213293,-0.176993,0.390286,200000,0.390286,False,False,False,,False,True,False,False,False,True,True,False,False,2.878573,,1.124108,1.231813,1.231813,,0.841527,0.49578125,0.5949375,0.5,0.5949375
BTFL,KEEL,2.033839,47,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,2.213209,,0.984271,1.018518,1.018518,,,0.50845975,1.0,0.50845975,1.0
FGRU,FIGR,2.007145,14,ols_short_history,0.15611,-0.11981,0.27592,3000,0.27592,False,False,False,,True,False,False,False,True,False,False,False,False,3.965223,,1.175331,1.396243,1.396243,,1.120323,0.50178625,0.6021434999999999,0.50178625,0.6021434999999999
APHU,APH,2.003912,14,ols_short_history,0.097566,-0.061266,0.158832,200,0.158832,False,False,False,,True,False,False,False,True,False,False,True,False,1.00493,,0.365264,0.134202,0.134202,,-0.024630000000000013,0.500978,0.6011736,0.500978,0.6011736
COPZ,COPX,2.082083,14,ols_short_history,0.043856,-0.007556,0.051412,700,0.051412,False,False,False,,True,False,False,False,True,False,False,True,False,1.110872,,0.373448,0.157105,0.157105,,0.105693,0.52052075,0.6246248999999999,0.52052075,0.6246248999999999
LEUX,LEU,2.248113,13,ols_short_history,0.127609,-0.091309,0.218918,4000,0.218918,False,False,False,,True,False,False,False,True,False,False,False,False,1.174416,,0.938954,1.236889,1.236889,,1.017971,0.56202825,0.6744339,0.56202825,0.6744339
COHX,COHR,2.053619,13,ols_short_history,0.31575,-0.27945,0.5952,60000,0.5952,False,False,False,,False,True,False,False,False,False,True,False,False,2.248137,,0.682767,0.504334,0.504334,,-0.090866,0.51340475,0.6160857,0.51340475,0.6160857
AXPG,AXP,2.022237,13,ols_short_history,0.353082,-0.316782,0.669864,400,0.669864,False,False,False,,False,True,False,False,False,False,True,True,False,1.038256,,0.293207,0.088859,0.088859,,-0.581005,0.50555925,0.6066711,0.50555925,0.6066711
FCXG,FCX,2.060351,13,ols_short_history,0.07724,-0.040940000000000004,0.11818000000000001,20000,0.11818000000000001,False,False,False,,True,False,False,False,True,False,False,False,False,1.00912,,0.438717,0.210247,0.210247,,0.09206699999999998,0.51508775,0.6181053,0.51508775,0.6181053
BITX,IBIT,2.003887,500,ols,0.046152,-0.009852,0.056004,700000,0.056004,False,False,False,,True,False,False,False,True,False,False,False,False,1.020542,0.46011,0.509031,0.260625,0.46011,0.404106,0.404106,0.50097175,0.6011661,0.50097175,0.6011661
ETHU,ETHA,2.000978,408,ols,0.029032,0.007268,0.021764,1500000,0.021764,False,False,False,,True,False,False,False,True,False,False,False,False,1.484863,0.794531,0.755209,0.571178,0.794531,0.772767,0.772767,0.5002445,0.6002934,0.5002445,0.6002934
XXRP,XRPZ,2.021886,71,ols,0.039456000000000005,-0.003156,0.042612000000000004,250000,0.042612000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,1.575164,1.021148,0.881957,0.80357,0.864872,0.978536,0.82226,0.5054715,0.6065657999999999,0.5054715,0.6065657999999999
AALG,AAL,1.977661,166,ols,0.155145,-0.11884499999999999,0.27399,1000,0.27399,False,False,False,,True,False,False,False,True,False,False,False,False,0.930671,0.341289,0.500532,0.2422,0.307473,0.067299,0.033482999999999985,0.49441525,0.5932983,0.5,0.5932983
ABNG,ABNB,1.999201,76,ols,0.254031,-0.217731,0.471762,700,0.471762,False,False,False,,False,True,False,False,False,False,True,True,False,0.638694,0.213608,0.355561,0.126272,0.152611,-0.258154,-0.319151,0.49980025,0.5997603,0.5,0.5997603
ADBG,ADBE,1.989338,242,ols,0.104598,-0.068298,0.172896,150000,0.172896,False,False,False,,True,False,False,False,True,False,False,False,False,0.604359,0.226418,0.342651,0.115539,0.222018,0.053522000000000014,0.049122,0.4973345,0.5968014,0.5,0.5968014
AMDG,AMD,2.00235,281,ols,0.055330000000000004,-0.019030000000000002,0.07436000000000001,25000,0.07436000000000001,False,False,False,,True,False,False,False,True,False,False,False,False,1.257798,0.490431,0.557124,0.311482,0.490431,0.41607099999999997,0.41607099999999997,0.5005875,0.6007049999999999,0.5005875,0.6007049999999999
ARMG,ARM,1.996748,288,ols,0.17598199999999997,-0.139682,0.31566399999999994,600000,0.31566399999999994,False,False,False,,False,True,False,False,False,True,True,False,False,1.189765,0.458119,0.625892,0.389832,0.458119,0.14245500000000005,0.14245500000000005,0.499187,0.5990244,0.5,0.5990244
ASMG,ASML,1.982812,288,ols,0.09945,-0.06315,0.1626,45000,0.1626,False,False,False,,True,False,False,False,True,False,False,False,False,0.81782,0.277008,0.432575,0.182324,0.277008,0.11440799999999998,0.11440799999999998,0.495703,0.5948436,0.5,0.5948436
AVGG,AVGO,2.001228,203,ols,0.039084,-0.002784,0.041868,400000,0.041868,False,False,False,,True,False,False,False,True,False,False,False,False,0.849139,0.296902,0.534245,0.285944,0.294771,0.255034,0.252903,0.500307,0.6003683999999999,0.500307,0.6003683999999999
BAIG,BBAI,2.010339,137,ols,0.17886600000000002,-0.142566,0.32143200000000005,1000,0.32143200000000005,False,False,False,,False,True,False,False,False,True,True,False,False,1.922721,1.106195,1.16466,1.377542,1.230024,0.784763,0.908592,0.50258475,0.6031017,0.50258475,0.6031017
BEG,BE,1.999986,56,ols,0.406607,-0.37030700000000005,0.7769140000000001,1000,0.7769140000000001,False,False,False,,False,True,False,False,False,False,True,False,False,2.12852,,0.984595,0.969407,0.969407,,0.19249299999999991,0.4999965,0.5999958,0.5,0.5999958
BIDG,BIDU,2.01117,54,ols,0.165153,-0.128853,0.294006,100,0.294006,False,False,False,,True,False,False,False,True,False,False,True,False,1.045108,,0.450256,0.20614,0.20614,,-0.087866,0.5027925,0.603351,0.5027925,0.603351
BLSG,BLSH,2.007976,91,ols,0.44465299999999996,-0.40835299999999997,0.8530059999999999,4000,0.8530059999999999,False,False,False,,False,True,False,False,False,False,True,False,False,1.470105,0.678468,0.834413,0.704597,0.695162,-0.17453799999999997,-0.15784399999999998,0.501994,0.6023928000000001,0.501994,0.6023928000000001
BMNG,BMNR,1.991886,91,ols,0.12967399999999998,-0.09337400000000001,0.223048,45000,0.223048,False,False,False,,True,False,False,False,True,False,False,False,False,2.219354,1.547197,1.099807,1.194894,1.322115,1.324149,1.099067,0.4979715,0.5975658,0.5,0.5975658
BOEG,BA,1.993404,184,ols,0.07726899999999999,-0.040969,0.11823799999999998,1000,0.11823799999999998,False,False,False,,True,False,False,False,True,False,False,False,False,0.593384,0.173241,0.34983,0.121173,0.159191,0.055003000000000024,0.04095300000000002,0.498351,0.5980211999999999,0.5,0.5980211999999999
BULG,BULL,1.986909,145,ols,0.102724,-0.066424,0.169148,100000,0.169148,False,False,False,,True,False,False,False,True,False,False,False,False,1.151255,0.616024,0.579445,0.329192,0.494234,0.44687600000000005,0.325086,0.49672725,0.5960727,0.5,0.5960727
CIFG,CIFR,1.995138,59,ols,0.123195,-0.086895,0.21009,8000,0.21009,False,False,False,,True,False,False,False,True,False,False,False,False,2.130607,1.18289,1.124904,1.256195,1.239032,0.9728,1.0289419999999998,0.4987845,0.5985414,0.5,0.5985414
CMGG,CMG,1.972779,76,ols,0.055328999999999996,-0.019029,0.074358,100,0.074358,False,False,False,,True,False,False,False,True,False,False,True,False,0.657159,0.204187,0.35371,0.120049,0.145424,0.12982900000000003,0.071066,0.49319475,0.5918337,0.5,0.5918337
CNCG,CNC,1.997281,54,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.096767,,0.493861,0.242905,0.242905,,,0.49932025,1.0,0.5,1.0
COIG,COIN,1.995488,246,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.50363,0.702597,0.797354,0.631477,0.700904,,,0.498872,1.0,0.5,1.0
COTG,COST,1.984486,118,ols,0.071371,-0.035071,0.10644200000000001,25000,0.10644200000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.401239,0.151361,0.20234,0.039994,0.092142,0.04491899999999999,-0.014300000000000007,0.4961215,0.5953457999999999,0.5,0.5953457999999999
CRCG,CRCL,1.989522,145,ols,0.09919499999999999,-0.062895,0.16209,2500000,0.16209,False,False,False,,True,False,False,False,True,False,False,False,False,1.946592,0.975812,1.204359,1.427763,1.167712,0.8137220000000001,1.005622,0.4973805,0.5968566,0.5,0.5968566
CRMG,CRM,1.983576,232,ols,0.032291,0.0040089999999999995,0.028282,80000,0.028282,False,False,False,,True,False,False,False,True,False,False,False,False,0.683138,0.246931,0.356004,0.123634,0.237146,0.218649,0.208864,0.495894,0.5950728,0.5,0.5950728
CRWG,CRWV,1.996569,145,ols,0.08387700000000001,-0.047577,0.13145400000000002,8500000,0.13145400000000002,False,False,False,,True,False,False,False,True,False,False,False,False,1.980303,1.003379,1.209597,1.455604,1.195395,0.8719250000000001,1.063941,0.49914225,0.5989707,0.5,0.5989707
DUOG,DUOL,2.025991,59,ols,0.197083,-0.16078299999999998,0.357866,100000,0.357866,False,False,False,,False,True,False,False,False,True,True,False,False,1.185173,0.441421,0.614775,0.392811,0.404192,0.08355499999999999,0.04632599999999998,0.50649775,0.6077973,0.50649775,0.6077973
FIGG,FIG,1.996122,100,ols,0.0035930000000000003,0.032707,0.0,200000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,1.357277,0.617509,0.89479,0.795998,0.725169,0.617509,0.725169,0.4990305,0.5988365999999999,0.5,0.5988365999999999
FUTG,FUTU,1.997324,100,ols,0.18520199999999998,-0.148902,0.33410399999999996,15000,0.33410399999999996,False,False,False,,False,True,False,False,False,True,True,False,False,0.949308,0.356575,0.633896,0.400213,0.382896,0.02247100000000002,0.04879200000000006,0.499331,0.5991972,0.5,0.5991972
GEMG,GEMI,1.980102,84,ols,0.402476,-0.36617600000000006,0.7686520000000001,10000,0.7686520000000001,False,False,False,,False,True,False,False,False,False,True,False,False,2.475371,1.524072,1.123459,1.224738,1.324516,0.75542,0.5558639999999999,0.4950255,0.5940306,0.5,0.5940306
GEVG,GEV,1.944872,56,ols,0.169974,-0.133674,0.303648,15000,0.303648,False,False,False,,False,True,False,False,False,True,True,False,False,0.928064,,0.532034,0.260083,0.260083,,-0.043564999999999965,0.486218,0.5834615999999999,0.5,0.5834615999999999
GLGG,GLXY,2.002581,137,ols,0.349182,-0.312882,0.662064,15000,0.662064,False,False,False,,False,True,False,False,False,False,True,False,False,1.880754,1.07783,0.904094,0.820553,0.960422,0.4157660000000001,0.298358,0.50064525,0.6007743,0.50064525,0.6007743
GRAG,GRAB,1.985682,59,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.735175,0.280197,0.438814,0.188442,0.209924,,,0.4964205,1.0,0.5,1.0
HOOG,HOOD,2.006187,242,ols,0.149108,-0.11280799999999999,0.261916,85000,0.261916,False,False,False,,True,False,False,False,True,False,False,False,False,1.451962,0.666442,0.706784,0.504189,0.660003,0.404526,0.398087,0.50154675,0.6018561,0.50154675,0.6018561
IREG,IREN,1.970323,56,ols,0.058137,-0.021837,0.079974,4000,0.079974,False,False,False,,True,False,False,False,True,False,False,False,False,2.229667,,1.07736,1.109546,1.109546,,1.029572,0.49258075,0.5910969,0.5,0.5910969
KLAG,KLAC,2.016194,54,ols,0.025438000000000002,0.010862,0.014576000000000002,7000,0.014576000000000002,False,False,False,,True,False,False,False,True,False,False,False,False,1.216093,,0.46096,0.217673,0.217673,,0.203097,0.5040485,0.6048582,0.5040485,0.6048582
LACG,LAC,2.020191,59,ols,0.152361,-0.116061,0.268422,10000,0.268422,False,False,False,,True,False,False,False,True,False,False,False,False,1.518428,0.65477,1.075465,1.191891,1.066136,0.38634799999999997,0.797714,0.50504775,0.6060573,0.50504775,0.6060573
LULG,LULU,1.990552,84,ols,0.45793999999999996,-0.42164,0.87958,2000,0.87958,False,False,False,,False,True,False,False,False,False,True,False,False,0.822968,0.262249,0.458755,0.207483,0.225738,-0.6173310000000001,-0.653842,0.497638,0.5971656,0.5,0.5971656
MPG,MP,1.984718,91,ols,0.09785,-0.06155,0.15940000000000001,20000,0.15940000000000001,False,False,False,,True,False,False,False,True,False,False,False,False,1.478265,0.674435,0.808247,0.638365,0.65139,0.515035,0.49199000000000004,0.4961795,0.5954153999999999,0.5,0.5954153999999999
NBIG,NBIS,2.006265,91,ols,0.063218,-0.026918,0.090136,250000,0.090136,False,False,False,,True,False,False,False,True,False,False,False,False,1.876084,1.05326,1.110147,1.244032,1.175142,0.9631240000000001,1.085006,0.50156625,0.6018795,0.50156625,0.6018795
NEMG,NEM,1.998004,76,ols,0.09516999999999999,-0.05887,0.15403999999999998,500,0.15403999999999998,False,False,False,,True,False,False,False,True,False,False,True,False,1.011134,0.364712,0.405397,0.163855,0.224431,0.210672,0.07039100000000001,0.499501,0.5994012,0.5,0.5994012
NETG,NET,2.009899,76,ols,0.14085699999999998,-0.104557,0.24541399999999997,200000,0.24541399999999997,False,False,False,,True,False,False,False,True,False,False,False,False,1.140094,0.458832,0.502729,0.256502,0.317522,0.21341800000000005,0.07210800000000006,0.50247475,0.6029696999999999,0.50247475,0.6029696999999999
NIOG,NIO,1.970213,54,ols,0.245195,-0.20889500000000003,0.45409,1000,0.45409,False,False,False,,False,True,False,False,False,False,True,False,False,1.154853,,0.661297,0.417968,0.417968,,-0.03612199999999999,0.49255325,0.5910639,0.5,0.5910639
NUG,NU,1.98983,76,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.81043,0.299873,0.427769,0.180204,0.216295,,,0.4974575,1.0,0.5,1.0
NVDG,NVDA,1.968659,307,ols,0.034687,0.001613,0.033074,95000,0.033074,False,False,False,,True,False,False,False,True,False,False,False,False,0.932841,0.338712,0.495707,0.234294,0.338712,0.305638,0.305638,0.49216475,0.5905977,0.5,0.5905977
OKTG,OKTA,2.000627,76,ols,0.10967700000000001,-0.073377,0.183054,600,0.183054,False,False,False,,True,False,False,False,True,False,False,True,False,0.941115,0.35088,0.433549,0.188142,0.237222,0.16782600000000003,0.054167999999999994,0.50015675,0.6001881,0.50015675,0.6001881
OPEG,OPEN,2.009513,59,ols,0.083916,-0.047616,0.131532,4000,0.131532,False,False,False,,True,False,False,False,True,False,False,False,False,1.612256,0.768825,1.297367,1.707255,1.487543,0.637293,1.356011,0.50237825,0.6028539,0.50237825,0.6028539
OSCG,OSCR,1.988076,84,ols,0.161098,-0.12479799999999999,0.285896,40000,0.285896,False,False,False,,True,False,False,False,True,False,False,False,False,1.552518,0.736445,0.749984,0.552456,0.613786,0.45054900000000003,0.32789000000000007,0.497019,0.5964227999999999,0.5,0.5964227999999999
PANG,PANW,1.997657,242,ols,0.072129,-0.035829,0.107958,10000,0.107958,False,False,False,,True,False,False,False,True,False,False,False,False,0.729014,0.261636,0.339726,0.115008,0.255817,0.15367799999999998,0.14785900000000002,0.49941425,0.5992971,0.5,0.5992971
PBRG,PBR,1.915395,54,ols,0.13547499999999998,-0.099175,0.23464999999999997,700,0.23464999999999997,False,False,False,,True,False,False,False,True,False,False,True,False,0.624494,,0.299561,0.07867,0.07867,,-0.15597999999999995,0.47884875,0.5746184999999999,0.5,0.5746184999999999
PLTG,PLTR,1.995303,218,ols,0.140061,-0.10376099999999999,0.24382199999999998,55000,0.24382199999999998,False,False,False,,True,False,False,False,True,False,False,False,False,1.043063,0.422179,0.625533,0.388539,0.41764,0.17835700000000004,0.17381800000000003,0.49882575,0.5985909,0.5,0.5985909
PYPG,PYPL,1.99531,232,ols,0.113413,-0.077113,0.190526,300000,0.190526,False,False,False,,True,False,False,False,True,False,False,False,False,0.817476,0.317055,0.377014,0.141141,0.303094,0.12652899999999997,0.11256799999999997,0.4988275,0.5985929999999999,0.5,0.5985929999999999
RTXG,RTX,2.007361,189,ols,0.10030900000000001,-0.064009,0.16431800000000002,300,0.16431800000000002,False,False,False,,True,False,False,False,True,False,False,True,False,0.477463,0.17479,0.239485,0.057988,0.14559,0.010471999999999981,-0.018728000000000022,0.50184025,0.6022082999999999,0.50184025,0.6022082999999999
