underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NET,NETX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBIT,BTCZ,-1.996148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DASH,DASX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLSH,BLSX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMNR,BMNZ,-1.994176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELH,CELT,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKLO,OKLS,-1.991689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKTA,OKTX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,ORCZ,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,NVDS,-1.501466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEM,NWMX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEEL,BTFL,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLT,TBT,-1.999211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,SPXU,-2.991603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QS,QSX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMCI,SMCZ,-2.002943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,SPXS,-2.994693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYFT,LYFX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWM,TZA,-2.996729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IONQ,IONZ,-2.000603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOOD,HOOZ,-2.005375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKNG,DKUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLT,TBX,-1.370959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSLA,TSDD,-2.007135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOP,DRIP,-1.997857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRPZ,GXRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USO,SCO,-1.760692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPXI,PXIU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLT,TMV,-2.990848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKHY,SKDD,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKHY,SKHZ,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSM,STSM,-1.999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPHB,HIBS,-3.004134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLK,TECS,-2.997236,0.0,0.0,0.0,0.0,0.0,-0.1275,0.0,0.0,0.0,-0.1275
XLK,FNGD,-2.874242,0.0,0.0,0.0,0.0,0.0,-0.1275,0.0,0.0,0.0,-0.1275
XLK,REW,-2.005618,0.0,0.0,0.0,0.0,0.0,-0.1275,0.0,0.0,0.0,-0.1275
XLF,SKF,-1.997366,-9.3879135,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,-9.507913499999999
DIA,DXD,-2.002246,-24.50723037,0.0,0.0,0.0,0.0,-1.8625,0.0,0.0,0.0,-26.36973037
DIA,SDOW,-2.998318,-26.86841554,0.0,0.0,0.0,0.0,-1.1925,0.0,0.0,0.0,-28.06091554
BKNG,BKNU,-1.0,-42.80836925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.80836925
SPCX,SPCG,-2.0,-13.148884,-110.48287192335576,0.0,0.0,0.0,-32.55,8.340981739046917,0.0,0.0,-147.84077418430883
EWJ,EWV,-1.998975,-379.67922922,96.597545,0.0,0.0,-18.34,-33.815,12.692504606146063,0.0,0.0,-322.54417961385394
MU,MUZ,-2.0,4.4114826,-409.00908,0.0,0.0,0.0,-8.4,21.816532294905723,0.0,0.0,-391.18106510509426
LITE,LITZ,-1.99743,0.0,-2356.6716026564427,0.0,0.0,0.0,-788.04,260.07272929332134,0.0,0.0,-2884.638873363121
SPCX,SSPC,-2.0,-2651.70592188,-390.60951492335573,0.0,0.0,0.0,-98.27,10.415794566983184,0.0,0.0,-3130.1696422363725
NBIS,NBIZ,-2.01621,0.0,-3503.2207681081395,0.0,0.0,0.0,-440.96,208.40325503998628,0.0,0.0,-3735.7775130681534
CRCL,CRCD,-1.988272,-3737.19007207,0.0,0.0,0.0,0.0,-544.23,0.0,0.0,0.0,-4281.42007207
RGTI,RGTZ,-1.976137,-3806.6526752,0.0,0.0,0.0,0.0,-529.98,0.0,0.0,0.0,-4336.6326752
ASTS,ASTN,-1.988767,0.0,-3280.1883149480086,0.0,0.0,0.0,-1692.68,143.34784557287585,0.0,0.0,-4829.520469375133
RKLB,RKLZ,-1.98923,0.0,-7286.6668734272125,0.0,0.0,0.0,-740.85,105.576780198095,0.0,0.0,-7921.940093229118
IREN,IREZ,-1.999684,0.0,-9543.56021,0.0,0.0,0.0,-1711.6100000000001,153.87959969054495,0.0,0.0,-11101.290610309456
QBTS,QBTZ,-1.987014,0.0,-10593.457175,0.0,0.0,0.0,-1046.08,312.704855454163,0.0,0.0,-11326.832319545836
SNDK,SNDQ,-2.004014,0.0,-16462.35098666758,0.0,0.0,0.0,-585.17,280.3268473703444,0.0,0.0,-16767.194139297237
CRWV,CORD,-1.996773,-137.38332838684224,-22251.41663,0.0,0.0,0.0,-1247.15,422.3210059165722,0.0,0.0,-23213.62895247027
