etf,underlying,pair_frac_merged
SOLX,GSOL,0.0004149377832548431
ETHT,ETHA,0.0004149377826109561
SRPU,SRPT,0.00041493778250689255
BITX,IBIT,0.0004149377822153076
BTCL,IBIT,0.0004149377799465494
HUTG,HUT,0.0004149377798952591
MTYY,MSTR,0.0004149377782680822
BITU,IBIT,0.0004149377768087652
QUBX,QUBT,0.00041493777665838787
XXRP,XRPZ,0.0004149377761746958
MPL,MP,0.00041493777509245814
METU,META,0.00041493777495087055
RGTX,RGTI,0.00041493777469553633
QBY,QBTS,0.00041493777313834283
SBTU,SBET,0.000414937772886978
UXRP,XRPZ,0.00041493777212386814
ZETX,ZETA,0.0004149377714167448
FLYT,FLY,0.0004149377698220957
CRWU,CRWV,0.000414937769647739
WDCX,WDC,0.0004149377695483592
MRNX,MRNA,0.00041493776929196047
URAA,URA,0.0004149377687915426
MPG,MP,0.0004149377679450873
SOLT,SOEZ,0.0004149377678947787
IRE,IREN,0.00041493776743456234
XRPT,XRPZ,0.0004149377670186123
COIA,COIN,0.00041493776681623696
TXXD,TDOG,0.00041493776630835107
SOFA,SOFI,0.00041493776577614013
BULX,BULL,0.0004149377653564742
QBTZ,QBTS,0.000414937765075054
GDXU,GDX,0.0004149377644087294
CONL,COIN,0.00041493776368534173
RGTU,RGTI,0.000414937763660253
AMDL,AMD,0.0004149377635126764
GLGG,GLXY,0.000414937763509948
AMUU,AMD,0.00041493776343449644
RIOX,RIOT,0.0004149377633449171
BABU,BABA,0.00041493776320202826
YINN,FXI,0.00041493776315101616
BABX,BABA,0.00041493776306612666
ARCX,ACHR,0.0004149377630378711
IONX,IONQ,0.0004149377628353579
NVDG,NVDA,0.00041493776269350816
AMDG,AMD,0.00041493776262640966
SOXL,SOXX,0.00041493776238569634
TQQQ,QQQ,0.00041493776230312735
XRPK,XRPZ,0.0004149377622454429
MEXX,EWW,0.00041493776215595905
DNNG,DNN,0.0004149377620707085
SPXL,SPY,0.00041493776199865763
NVDU,NVDA,0.0004149377619834709
ASMU,ASML,0.0004149377619604508
NVDL,NVDA,0.000414937761788069
CWEB,KWEB,0.00041493776174727
GEVX,GEV,0.00041493776164696776
SNAG,SNAP,0.00041493776159186286
ROBN,HOOD,0.0004149377615828161
TSLI,TSLA,0.00041493776146590556
FCXG,FCX,0.00041493776139107306
CLSZ,CLSK,0.00041493776131483993
LLYX,LLY,0.0004149377612608702
IREX,IREN,0.0004149377612510434
BOEU,BA,0.00041493776122534577
COIG,COIN,0.00041493776116896086
COZX,CORZ,0.0004149377611669792
URTY,IWM,0.0004149377611535444
GOOX,GOOGL,0.00041493776114947254
BOEG,BA,0.000414937761101928
TSLL,TSLA,0.00041493776105153737
TSLR,TSLA,0.0004149377609635067
COPZ,COPX,0.0004149377609004851
NVDB,NVDA,0.000414937760898252
CONX,COIN,0.0004149377608680126
HOOX,HOOD,0.0004149377608509481
ETRL,ETOR,0.00041493776076573496
HIMZ,HIMS,0.000414937760748363
IONL,IONQ,0.0004149377607130671
AMZZ,AMZN,0.0004149377606904343
NUGT,GDX,0.00041493776060067656
MSTX,MSTR,0.00041493776058729826
BEG,BE,0.00041493776056994355
RKLX,RKLB,0.00041493776048903783
GGLL,GOOGL,0.0004149377604738108
UBRL,UBER,0.00041493776047205245
MUU,MU,0.000414937760457708
TSLT,TSLA,0.00041493776027431555
JNUG,GDXJ,0.0004149377602636399
AAPB,AAPL,0.00041493776017738284
RBLU,RBLX,0.00041493776016125484
COHX,COHR,0.0004149377601283908
UPSX,UPST,0.00041493776007397727
INTW,INTC,0.0004149377600556099
HOOG,HOOD,0.0004149377600404528
AMZU,AMZN,0.0004149377600307888
VRTL,VRT,0.0004149377600272393
HODU,HOOD,0.0004149377600261823
ELIL,LLY,0.00041493775999799925
CNCG,CNC,0.00041493775999073743
LRCU,LRCX,0.0004149377599454969
MSFU,MSFT,0.00041493775991893446
TSMU,TSM,0.0004149377598762577
SOFX,SOFI,0.0004149377598641889
KORU,EWY,0.0004149377598382883
NVOX,NVO,0.0004149377598349225
TSMG,TSM,0.00041493775980508423
NUG,NU,0.0004149377597227185
AVGG,AVGO,0.0004149377596787538
CRDU,CRDO,0.000414937759637013
TSLG,TSLA,0.00041493775946716243
TEMT,TEM,0.0004149377594581633
LABX,ALAB,0.00041493775944674035
MULL,MU,0.0004149377594359426
RDTL,RDDT,0.0004149377592016692
PALU,PANW,0.00041493775915017885
ASMG,ASML,0.0004149377590958706
ANEL,ANET,0.0004149377590715123
JOBX,JOBY,0.00041493775894953374
PTIR,PLTR,0.0004149377589281005
AVL,AVGO,0.000414937758890992
MSTU,MSTR,0.0004149377587895375
FIGG,FIG,0.0004149377587666832
PANG,PANW,0.00041493775875797587
TTDU,TTD,0.00041493775865563234
UNHG,UNH,0.0004149377586140128
NFLU,NFLX,0.0004149377585819806
CRCD,CRCL,0.0004149377585542623
ASTN,ASTS,0.0004149377585379788
NBIZ,NBIS,0.000414937758451444
XPEG,XPEV,0.00041493775844612376
KLAG,KLAC,0.0004149377584415264
MVLL,MRVL,0.0004149377583982949
NFXL,NFLX,0.00041493775839581293
BU,B,0.00041493775837256455
AVGX,AVGO,0.00041493775826986166
TERG,TER,0.0004149377582259561
PLTU,PLTR,0.00041493775818674086
LUNL,LUNR,0.0004149377581192487
NEMG,NEM,0.00041493775811674233
SOUX,SOUN,0.00041493775798028063
CEGX,CEG,0.0004149377579001995
ORCX,ORCL,0.00041493775787445936
GUSH,XOP,0.00041493775784627487
APPX,APP,0.00041493775783660514
CSEX,CLS,0.00041493775781216495
QCMU,QCOM,0.0004149377578045195
NIOG,NIO,0.00041493775771660093
PLTA,PLTR,0.0004149377577143888
PYPG,PYPL,0.0004149377577098102
DKNX,DKNG,0.000414937757688719
LMNX,LMND,0.0004149377576516612
CRMG,CRM,0.00041493775762233546
BLSG,BLSH,0.00041493775759641517
KTUP,KTOS,0.00041493775753828887
RKTL,RKT,0.0004149377575157183
AFRU,AFRM,0.00041493775743742977
AVGU,AVGO,0.00041493775733079756
VSTL,VST,0.00041493775727609967
XYZG,XYZ,0.0004149377572629944
AVXX,AVAV,0.0004149377571815677
ARMG,ARM,0.0004149377571340964
SNOU,SNOW,0.0004149377570564946
SHPU,SHOP,0.0004149377570059681
DUOG,DUOL,0.0004149377568823662
PLTG,PLTR,0.0004149377567905178
CRWL,CRWD,0.00041493775676476336
CVNX,CVNA,0.00041493775671500537
UNX,U,0.0004149377566193462
QPUX,IONQ,0.00041493775656338067
ORCU,ORCL,0.00041493775633605844
BEZ,BE,0.0004149377562083331
LINT,INTC,0.0004149377561879408
GEMG,GEMI,0.0004149377561875885
NOWL,NOW,0.0004149377560757073
DLLL,DELL,0.0004149377559751098
OKTG,OKTA,0.00041493775531922415
CORD,CRWV,0.000414937755260852
BMNZ,BMNR,0.0004149377547220169
IREZ,IREN,0.00041493775412246216
ETHD,ETHA,0.0004149377522307377
PLTZ,PLTR,0.0004149377517771786
MSDD,MSTR,0.00041493775153459697
ZSL,SLV,0.00041493775111312004
MSTZ,MSTR,0.00041493775089032837
CONI,COIN,0.00041493775023798696
