ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
OPEX,OPEN,1.994222,116,ols,0.30047,35000,0.30047,False,False,18.020000457763672,0.30047,1.0,False,,True,False,False,False,False,False,False,False,1.835183,1.067135,1.296924,1.667462,1.391121,0.7666649999999999,1.090651,0.4985555,0.5982666,0.5,0.5982666
PONX,PONY,2.005875,148,ols,0.278105,90000,0.278105,False,False,7.689000129699707,0.278105,1.0,False,,True,False,False,False,False,False,False,False,1.61233,0.818131,1.242924,1.558501,1.123681,0.5400260000000001,0.8455759999999999,0.50146875,0.6017625,0.50146875,0.6017625
QBTX,QBTS,1.991694,241,ols,0.077153,70000,0.077153,False,False,7.96999979019165,0.077153,1.0,False,,True,False,False,False,False,False,False,False,2.345542,1.343894,1.400601,1.93731,1.369797,1.266741,1.292644,0.4979235,0.5975082,0.5,0.5975082
QUBX,QUBT,1.962372,201,ols,0.270867,50000,0.270867,False,False,8.329999923706055,0.270867,1.0,False,,True,False,False,False,False,False,False,False,1.920669,1.212453,1.734624,2.841221,1.542085,0.941586,1.271218,0.490593,0.5887116,0.5,0.5887116
RGTU,RGTI,1.985734,201,ols,0.380927,35000,0.380927,False,False,16.3799991607666,0.380927,1.0,False,,False,True,False,False,True,True,False,False,2.085194,1.193384,1.480071,2.143956,1.385762,0.812457,1.004835,0.4964335,0.5957202,0.5,0.5957202
SMU,SMR,1.984675,189,ols,0.16791699999999998,15000,0.16791699999999998,False,False,10.489999771118164,0.16791699999999998,1.0,False,,True,False,False,False,False,False,False,False,1.995027,1.232685,1.12414,1.23479,1.233211,1.064768,1.0652940000000002,0.49616875,0.5954025,0.5,0.5954025
SNPX,SNPS,1.920402,101,ols,0.039203999999999996,3000,0.039203999999999996,False,False,24.510000228881836,0.039203999999999996,1.0,False,,True,False,False,False,False,False,False,False,0.800667,0.251364,0.485828,0.208595,0.225737,0.21216,0.186533,0.4801005,0.5761206,0.5,0.5761206
SRPU,SRPT,1.965569,116,ols,0.133359,8000,0.133359,False,False,12.128999710083008,0.133359,1.0,False,,True,False,False,False,False,False,False,False,1.948941,1.371904,0.882063,0.738314,1.029967,1.238545,0.8966080000000001,0.49139225,0.5896707,0.5,0.5896707
TARK,ARKK,1.977266,499,ols,0.036856,15000,0.036856,False,False,39.73699951171875,0.036856,1.0,False,,True,False,False,False,False,False,False,False,0.803913,0.232142,0.405913,0.159189,0.232142,0.195286,0.195286,0.4943165,0.5931797999999999,0.5,0.5931797999999999
TEMT,TEM,1.985103,229,ols,0.088968,500000,0.088968,False,False,18.100000381469727,0.088968,1.0,False,,True,False,False,False,False,False,False,False,1.325695,0.60368,1.001745,0.981181,0.638134,0.514712,0.5491659999999999,0.49627575,0.5955309,0.5,0.5955309
UNX,U,2.029539,143,ols,0.050142,800,0.050142,False,False,32.09000015258789,0.050142,1.0,False,,True,False,False,False,False,False,True,False,1.685722,1.043336,0.73924,0.570928,0.839001,0.993194,0.788859,0.50738475,0.6088617000000001,0.50738475,0.6088617000000001
UPSX,UPST,1.987145,210,ols,0.1352,85000,0.1352,False,False,16.64900016784668,0.1352,1.0,False,,True,False,False,False,False,False,False,False,1.396648,0.682061,0.893931,0.78377,0.699013,0.546861,0.563813,0.49678625,0.5961434999999999,0.5,0.5961434999999999
VOYX,VOYG,1.969108,148,ols,0.5149360000000001,6000,0.5149360000000001,False,False,14.36299991607666,0.5149360000000001,1.0,False,,False,True,False,False,False,True,False,False,1.683308,0.980596,0.877805,0.735204,0.879323,0.46565999999999996,0.3643869999999999,0.492277,0.5907324,0.5,0.5907324
WULX,WULF,1.993719,116,ols,0.134281,5000,0.134281,False,False,33.58000183105469,0.134281,1.0,False,,True,False,False,False,False,False,False,False,2.005995,1.164619,1.151247,1.312909,1.244649,1.030338,1.1103679999999998,0.49842975,0.5981157,0.5,0.5981157
CRMU,CRML,1.96351,42,ols,0.136742,15000,0.136742,False,False,6.920000076293945,0.136742,1.0,False,,True,False,False,False,False,False,False,False,1.952849,1.023314,1.52788,2.208197,2.010717,0.886572,1.8739750000000002,0.4908775,0.589053,0.5,0.589053
UECG,UEC,1.989853,42,ols,0.06232,2000,0.06232,False,False,9.0,0.06232,1.0,False,,True,False,False,False,False,False,False,False,1.261252,0.555149,0.705645,0.490382,0.501177,0.492829,0.438857,0.49746325,0.5969559,0.5,0.5969559
DNNG,DNN,1.978295,42,ols,,0,,False,True,12.079999923706055,,1.0,False,,False,False,False,False,False,False,True,False,1.140495,0.56646,0.611819,0.362224,0.396263,0.56646,0.396263,0.49457375,1.0,0.5,1.0
RCAX,RCAT,2.007722,47,ols,0.158392,35000,0.158392,False,False,12.760000228881836,0.158392,1.0,False,,True,False,False,False,False,False,False,False,2.469669,1.519511,1.281093,1.660258,1.634008,1.361119,1.4756159999999998,0.5019305,0.6023165999999999,0.5019305,0.6023165999999999
RDWU,RDW,1.977733,49,ols,0.208426,2000,0.208426,False,False,11.359999656677246,0.208426,1.0,False,,True,False,False,False,False,False,False,False,1.935961,1.385203,1.067534,1.101847,1.156944,1.176777,0.948518,0.49443325,0.5933199,0.5,0.5933199
OKLL,OKLO,1.997825,201,ols,,0,,False,True,6.940000057220459,,1.0,False,,False,False,False,False,False,False,True,False,2.007729,1.23318,1.294064,1.669142,1.32141,1.23318,1.32141,0.49945625,1.0,0.5,1.0
GDXU,GDX,3.042692,499,ols,0.072946,200000,0.072946,False,False,247.0500030517578,0.072946,1.0,False,,True,False,False,False,False,False,False,False,1.197671,0.712597,0.392703,0.479247,0.712597,0.6396510000000001,0.6396510000000001,0.760673,0.9128076,0.760673,0.9128076
MRNX,MRNA,2.014677,46,ols,0.094903,1000,0.094903,False,False,25.889999389648438,0.094903,1.0,False,,True,False,False,False,False,False,False,False,1.297715,0.537377,0.672576,0.462366,0.476058,0.442474,0.38115499999999997,0.50366925,0.6044031,0.50366925,0.6044031
ZETX,ZETA,2.045605,46,ols,0.11518800000000001,600,0.11518800000000001,False,False,13.470000267028809,0.11518800000000001,1.0,False,,True,False,False,False,False,False,True,False,1.484591,0.668358,0.762298,0.621454,0.630016,0.5531699999999999,0.5148280000000001,0.51140125,0.6136815,0.51140125,0.6136815
LITX,LITE,1.980734,52,ols,0.076679,6600000,0.076679,False,False,43.56999969482422,0.076679,1.0,False,,True,False,False,False,False,False,False,False,2.031369,1.352784,0.744606,0.538518,0.706541,1.276105,0.6298619999999999,0.4951835,0.5942202,0.5,0.5942202
SNXX,SNDX,1.202444,52,ols,0.01359,5900000,0.01359,False,False,78.91000366210938,0.01359,1.0,False,,True,False,False,False,False,False,False,False,2.078318,-2.577661,0.603029,0.04426,-0.496771,-2.591251,-0.5103610000000001,0.300611,0.36073320000000003,0.5,0.5
WDCX,WDC,2.043521,52,ols,0.119142,65000,0.119142,False,False,44.81999969482422,0.119142,1.0,False,,True,False,False,False,False,False,False,False,1.72981,0.721534,0.560218,0.33463,0.414467,0.602392,0.29532499999999995,0.51088025,0.6130563,0.51088025,0.6130563
LNOK,NOK,1.96457,56,ols,0.398064,200000,0.398064,False,False,48.130001068115234,0.398064,1.0,False,,False,True,False,False,True,True,False,False,0.958312,0.286694,0.378813,0.135963,0.169459,-0.11136999999999997,-0.22860499999999997,0.4911425,0.589371,0.5,0.589371
USGG,USAR,1.996535,61,ols,0.342829,200000,0.342829,False,False,9.458999633789062,0.342829,1.0,False,,True,False,False,False,False,False,False,False,2.272223,1.29944,1.220506,1.481901,1.437734,0.9566109999999999,1.094905,0.49913375,0.5989605,0.5,0.5989605
ONDG,ONDS,2.003337,61,ols,0.25275200000000003,100000,0.25275200000000003,False,False,5.739999771118164,0.25275200000000003,1.0,False,,True,False,False,False,False,False,False,False,1.986732,1.127437,1.308442,1.7206,1.577017,0.8746849999999999,1.3242649999999998,0.50083425,0.6010011000000001,0.50083425,0.6010011000000001
PLUL,PLUG,1.942364,61,ols,0.08633800000000001,4000,0.08633800000000001,False,False,17.36400032043457,0.08633800000000001,1.0,False,,True,False,False,False,False,False,False,False,1.87649,0.967005,1.045945,1.001237,0.992951,0.880667,0.906613,0.485591,0.5827091999999999,0.5,0.5827091999999999
ALBG,ALB,2.005189,61,ols,0.763239,7000,0.763239,False,False,15.857000350952148,0.763239,1.0,False,,False,True,False,False,False,True,False,False,1.207359,0.492431,0.588192,0.348667,0.383467,-0.270808,-0.379772,0.50129725,0.6015567,0.50129725,0.6015567
UUUG,UUUU,1.998635,61,ols,0.100798,45000,0.100798,False,False,11.348999977111816,0.100798,1.0,False,,True,False,False,False,False,False,False,False,2.025989,1.123144,0.790984,0.624375,0.745109,1.022346,0.6443110000000001,0.49965875,0.5995904999999999,0.5,0.5995904999999999
HUTG,HUT,1.999725,61,ols,0.09808199999999999,5000,0.09808199999999999,False,False,14.003000259399414,0.09808199999999999,1.0,False,,True,False,False,False,False,False,False,False,2.169129,1.30486,1.009709,1.019092,1.088266,1.206778,0.990184,0.49993125,0.5999175,0.5,0.5999175
XPEG,XPEV,1.989938,59,ols,0.10291399999999999,10000,0.10291399999999999,False,False,9.755999565124512,0.10291399999999999,1.0,False,,True,False,False,False,False,False,False,False,1.056021,0.415873,0.685086,0.462283,0.451417,0.312959,0.348503,0.4974845,0.5969814,0.5,0.5969814
ORLG,ORLY,2.005977,59,ols,0.059497999999999995,400,0.059497999999999995,False,False,14.027999877929688,0.059497999999999995,1.0,False,,True,False,False,False,False,False,True,False,0.507321,0.174216,0.207879,0.043602,0.074182,0.11471800000000001,0.014684000000000003,0.50149425,0.6017931,0.50149425,0.6017931
LUNL,LUNR,1.989076,61,ols,0.450667,40000,0.450667,False,False,19.219999313354492,0.450667,1.0,False,,False,True,False,False,True,True,False,False,2.633374,1.982211,1.124829,1.244584,1.423137,1.531544,0.9724700000000002,0.497269,0.5967228,0.5,0.5967228
RKTL,RKT,1.952955,61,ols,0.042497999999999994,4000,0.042497999999999994,False,False,14.600000381469727,0.042497999999999994,1.0,False,,True,False,False,False,False,False,False,False,1.225212,0.748025,0.559024,0.290801,0.401478,0.705527,0.35898,0.48823875,0.5858865,0.5,0.5858865
EOSU,EOSE,1.966344,60,ols,0.145792,35000,0.22258321582924714,False,False,1.309999942779541,0.145792,1.5267176239385367,False,,True,False,False,False,False,False,False,False,2.773106,3.865624,1.154278,1.26585,1.884844,3.643040784170753,1.6622607841707528,0.491586,0.5899032,0.5,0.5899032
BTFL,BITF,2.048241,70,ols,0.054294,10000,0.054294,False,False,24.884000778198242,0.054294,1.0,False,,True,False,False,False,False,False,False,False,2.055877,1.265241,0.990618,1.053476,1.1123,1.210947,1.058006,0.51206025,0.6144723,0.51206025,0.6144723
FGRU,FIGR,1.997287,37,ols,0.21696300000000002,40000,0.21696300000000002,False,False,17.030000686645508,0.21696300000000002,1.0,False,,True,False,False,False,False,False,False,False,2.687839,1.960824,1.121598,1.252867,1.356813,1.7438609999999999,1.13985,0.49932175,0.5991860999999999,0.5,0.5991860999999999
APHU,APH,2.000999,37,ols,0.156024,1000,0.156024,False,False,22.639999389648438,0.156024,1.0,False,,True,False,False,False,False,False,False,False,0.963628,0.355727,0.376795,0.142187,0.17354,0.19970300000000002,0.017516000000000004,0.50024975,0.6002997,0.50024975,0.6002997
COPZ,COPX,2.034531,37,ols,0.057518,15000,0.057518,False,False,18.450000762939453,0.057518,1.0,False,,True,False,False,False,False,False,False,False,1.151949,0.519826,0.388569,0.158896,0.21189,0.462308,0.154372,0.50863275,0.6103592999999999,0.50863275,0.6103592999999999
LEUX,LEU,2.019262,36,ols,0.18032399999999998,3000,0.18032399999999998,False,False,19.8799991607666,0.18032399999999998,1.0,False,,True,False,False,False,False,False,False,False,1.333736,0.488387,0.947603,0.924063,0.861824,0.30806300000000003,0.6815,0.5048155,0.6057786,0.5048155,0.6057786
COHX,COHR,2.053422,36,ols,0.30047,400000,0.30047,False,False,41.20000076293945,0.30047,1.0,False,,True,False,False,False,False,False,False,False,1.962481,0.924618,0.702968,0.534468,0.590204,0.624148,0.28973399999999994,0.5133555,0.6160266,0.5133555,0.6160266
AXPG,AXP,2.017069,36,ols,0.307652,400,0.307652,False,False,12.670000076293945,0.307652,1.0,False,,True,False,False,False,False,False,True,False,0.738748,0.241534,0.294857,0.089179,0.110944,-0.06611799999999998,-0.196708,0.50426725,0.6051207,0.50426725,0.6051207
FCXG,FCX,2.04688,36,ols,0.043082,3000,0.043082,False,False,16.770000457763672,0.043082,1.0,False,,True,False,False,False,False,False,False,False,1.077262,0.371122,0.44751,0.214568,0.236933,0.32804,0.193851,0.51172,0.6140639999999999,0.51172,0.6140639999999999
GLWG,GLW,1.987752,23,ols_short_history,0.27641,500000,0.27641,False,False,25.90999984741211,0.27641,1.0,False,,True,False,False,False,False,False,False,False,1.425573,0.516512,0.407376,0.162919,0.195191,0.24010199999999998,-0.08121899999999999,0.496938,0.5963256,0.5,0.5963256
SNDU,SNDK,1.994821,21,ols_short_history,0.08834199999999999,15000,0.08834199999999999,False,False,47.849998474121094,0.08834199999999999,1.0,False,,True,False,False,False,False,False,False,False,2.011405,0.862176,1.005342,1.002874,0.991149,0.773834,0.9028069999999999,0.49870525,0.5984463,0.5,0.5984463
PAAU,PAAS,1.952929,21,ols_short_history,,0,,False,True,21.31999969482422,,1.0,False,,False,False,False,False,False,False,True,False,1.167839,0.294255,0.520206,0.251807,0.255344,0.294255,0.255344,0.48823225,1.0,0.5,1.0
BITX,IBIT,2.004213,499,ols,0.042956,2700000,0.042956,False,False,17.15999984741211,0.042956,1.0,False,,True,False,False,False,False,False,False,False,0.993316,0.434097,0.495382,0.246956,0.434097,0.391141,0.391141,0.50105325,0.6012639,0.50105325,0.6012639
ETHU,ETHA,2.001254,431,ols,0.018258,1200000,0.018258,False,False,25.8700008392334,0.018258,1.0,False,,True,False,False,False,False,False,False,False,1.469522,0.771538,0.74626,0.557952,0.771538,0.75328,0.75328,0.5003135,0.6003761999999999,0.5003135,0.6003761999999999
XXRP,XRPZ,2.021615,94,ols,0.028105,400000,0.028105,False,False,3.869999885559082,0.028105,1.0,False,,True,False,False,False,False,False,False,False,1.527801,0.89154,0.799333,0.659798,0.746241,0.863435,0.718136,0.50540375,0.6064845,0.50540375,0.6064845
ADBU,ADBE,1.998041,12,ols_short_history,0.0025,15000,0.0025,False,False,24.93000030517578,0.0025,1.0,False,,True,False,False,False,False,False,False,False,0.871005,,0.337382,0.113492,0.113492,,0.110992,0.49951025,0.5994123,0.5,0.5994123
PYPU,PYPL,2.028735,12,ols_short_history,,6000,,False,False,28.56999969482422,,1.0,False,,False,False,False,False,False,False,False,False,0.733352,,0.379612,0.150376,0.150376,,0.150376,0.50718375,0.6086205,0.50718375,0.6086205
TXNU,TXN,1.993026,12,ols_short_history,,0,,False,True,30.670000076293945,,1.0,False,,False,False,False,False,False,False,True,False,0.715263,,0.360759,0.128789,0.128789,,0.128789,0.4982565,1.0,0.5,1.0
UNHU,UNH,1.976138,12,ols_short_history,0.038018,20000,0.038018,False,False,32.31999969482422,0.038018,1.0,False,,True,False,False,False,False,False,False,False,0.983693,,0.421476,0.171334,0.171334,,0.133316,0.4940345,0.5928414,0.5,0.5928414
AAOX,AAOI,1.978265,13,ols_short_history,0.170751,2700000,0.170751,False,False,54.66999816894531,0.170751,1.0,False,,True,False,False,False,False,False,False,False,3.082517,,1.325809,1.700877,1.700877,,1.530126,0.49456625,0.5934794999999999,0.5,0.5934794999999999
HLXX,HL,2.009936,13,ols_short_history,,0,,False,True,28.59000015258789,,1.0,False,,False,False,False,False,False,False,True,False,1.157127,,0.643372,0.420117,0.420117,,0.420117,0.502484,1.0,0.502484,1.0
IBX,IBM,1.963799,13,ols_short_history,0.109679,200,0.109679,False,False,22.700000762939453,0.109679,1.0,False,,True,False,False,False,False,False,True,False,0.550418,,0.302033,0.08633,0.08633,,-0.023348999999999995,0.49094975,0.5891397,0.5,0.5891397
AALG,AAL,1.984968,189,ols,0.162526,40000,0.162526,False,False,8.59000015258789,0.162526,1.0,False,,True,False,False,False,False,False,False,False,0.924373,0.334795,0.502377,0.24672,0.312776,0.172269,0.15025,0.496242,0.5954904,0.5,0.5954904
ABNG,ABNB,1.990491,99,ols,0.10866400000000001,700,0.10866400000000001,False,False,15.569999694824219,0.10866400000000001,1.0,False,,True,False,False,False,False,False,True,False,0.666954,0.219178,0.360105,0.127832,0.163718,0.110514,0.05505399999999999,0.49762275,0.5971472999999999,0.5,0.5971472999999999
ADBG,ADBE,1.991313,265,ols,0.07597000000000001,200000,0.07597000000000001,False,False,4.420000076293945,0.07597000000000001,1.0,False,,True,False,False,False,False,False,False,False,0.630021,0.23762,0.337382,0.112348,0.23762,0.16165,0.16165,0.49782825,0.5973939,0.5,0.5973939
AMDG,AMD,2.002899,304,ols,0.029024,15000,0.029024,False,False,30.165000915527344,0.029024,1.0,False,,True,False,False,False,False,False,False,False,1.239988,0.479242,0.559549,0.314458,0.479242,0.450218,0.450218,0.50072475,0.6008697000000001,0.50072475,0.6008697000000001
ARMG,ARM,1.996329,311,ols,0.152979,200000,0.152979,False,False,10.460000038146973,0.152979,1.0,False,,True,False,False,False,False,False,False,False,1.228117,0.468917,0.641981,0.409873,0.468917,0.31593799999999994,0.31593799999999994,0.49908225,0.5988987,0.5,0.5988987
ASMG,ASML,1.986071,311,ols,0.132682,90000,0.132682,False,False,40.540000915527344,0.132682,1.0,False,,True,False,False,False,False,False,False,False,0.832784,0.283702,0.441994,0.191296,0.283702,0.15102000000000002,0.15102000000000002,0.49651775,0.5958213,0.5,0.5958213
AVGG,AVGO,1.99802,226,ols,0.012254000000000001,300000,0.012254000000000001,False,False,30.209999084472656,0.012254000000000001,1.0,False,,True,False,False,False,False,False,False,False,0.855812,0.295177,0.538456,0.289074,0.294547,0.28292300000000004,0.282293,0.499505,0.599406,0.5,0.599406
BAIG,BBAI,1.999578,160,ols,0.176973,75000,0.176973,False,False,2.5329999923706055,0.176973,1.0,False,,True,False,False,False,False,False,False,False,1.853328,1.06747,1.165236,1.356916,1.173141,0.8904969999999999,0.9961679999999999,0.4998945,0.5998734,0.5,0.5998734
BEG,BE,1.994591,79,ols,0.354481,40000,0.354481,False,False,39.720001220703125,0.354481,1.0,False,,False,True,False,False,True,True,False,False,2.064267,1.05717,0.998308,0.988547,1.01006,0.7026889999999999,0.6555789999999999,0.49864775,0.5983773,0.5,0.5983773
BIDG,BIDU,2.019352,77,ols,0.211164,10000,0.211164,False,False,11.9399995803833,0.211164,1.0,False,,True,False,False,False,False,False,False,False,0.972491,0.291006,0.452213,0.210471,0.235079,0.079842,0.02391500000000002,0.504838,0.6058055999999999,0.504838,0.6058055999999999
BLSG,BLSH,2.01645,114,ols,0.051495,10000,0.051495,False,False,5.677000045776367,0.051495,1.0,False,,True,False,False,False,False,False,False,False,1.453601,0.652108,0.813606,0.678378,0.666494,0.6006130000000001,0.6149990000000001,0.5041125,0.6049349999999999,0.5041125,0.6049349999999999
BMNG,BMNR,1.991711,114,ols,0.183003,450000,0.259578729549202,False,False,1.409999966621399,0.183003,1.41843974989045,False,,True,False,False,False,False,False,False,False,2.100976,1.399877,1.047333,1.083306,1.226517,1.140298270450798,0.966938270450798,0.49792775,0.5975133,0.5,0.5975133
BOEG,BA,1.992238,207,ols,0.06637900000000001,20000,0.06637900000000001,False,False,14.878999710083008,0.06637900000000001,1.0,False,,True,False,False,False,False,False,False,False,0.61692,0.184897,0.354994,0.124557,0.174122,0.118518,0.10774299999999999,0.4980595,0.5976714,0.5,0.5976714
BULG,BULL,1.975091,168,ols,0.11218600000000001,55000,0.1809451598986875,False,False,1.2400000095367432,0.11218600000000001,1.612903213401739,False,,True,False,False,False,False,False,False,False,1.119841,0.628368,0.56255,0.304737,0.520491,0.4474228401013125,0.3395458401013125,0.49377275,0.5925273,0.5,0.5925273
CIFG,CIFR,1.992102,82,ols,0.16135100000000002,25000,0.16135100000000002,False,False,9.220000267028809,0.16135100000000002,1.0,False,,True,False,False,False,False,False,False,False,2.041416,1.132698,1.117914,1.234965,1.201688,0.971347,1.040337,0.4980255,0.5976306,0.5,0.5976306
CMGG,CMG,1.977109,99,ols,0.055656,300,0.055656,False,False,16.472000122070312,0.055656,1.0,False,,True,False,False,False,False,False,True,False,0.674749,0.203189,0.360004,0.125187,0.155831,0.14753300000000003,0.100175,0.49427725,0.5931327,0.5,0.5931327
CNCG,CNC,2.009941,77,ols,0.038902,300,0.038902,False,False,12.14900016784668,0.038902,1.0,False,,True,False,False,False,False,False,True,False,1.020642,0.409848,0.497717,0.251428,0.299834,0.370946,0.260932,0.50248525,0.6029823,0.50248525,0.6029823
COIG,COIN,1.996006,269,ols,0.146065,35000,0.146065,False,False,6.810999870300293,0.146065,1.0,False,,True,False,False,False,False,False,False,False,1.48101,0.691221,0.788027,0.617271,0.691221,0.545156,0.545156,0.4990015,0.5988017999999999,0.5,0.5988017999999999
COTG,COST,1.990005,141,ols,0.10856,10000,0.10856,False,False,14.378999710083008,0.10856,1.0,False,,True,False,False,False,False,False,False,False,0.394975,0.151637,0.202747,0.040492,0.10268,0.04307699999999999,-0.00588000000000001,0.49750125,0.5970015,0.5,0.5970015
CRCG,CRCL,1.989443,168,ols,0.09234999999999999,8200000,0.09234999999999999,False,False,2.809999942779541,0.09234999999999999,1.0,False,,True,False,False,False,False,False,False,False,1.958211,1.041183,1.186526,1.385628,1.155998,0.948833,1.0636480000000001,0.49736075,0.5968329,0.5,0.5968329
CRMG,CRM,1.982778,255,ols,0.123332,100000,0.123332,False,False,5.364999771118164,0.123332,1.0,False,,True,False,False,False,False,False,False,False,0.695156,0.25273,0.360449,0.126586,0.25273,0.129398,0.129398,0.4956945,0.5948334,0.5,0.5948334
CRWG,CRWV,1.996617,168,ols,0.049113,3400000,0.049113,False,False,4.679999828338623,0.049113,1.0,False,,True,False,False,False,False,False,False,False,1.963465,0.989392,1.185255,1.397709,1.125498,0.9402790000000001,1.0763850000000001,0.49915425,0.5989851,0.5,0.5989851
DUOG,DUOL,2.020354,82,ols,0.004195,60000,0.004195,False,False,2.8440001010894775,0.004195,1.0,False,,True,False,False,False,False,False,False,False,1.129091,0.430543,0.616057,0.391192,0.403997,0.426348,0.399802,0.5050885,0.6061062,0.5050885,0.6061062
FIGG,FIG,1.997468,123,ols,0.024394,450000,0.050926930878335414,False,False,0.9580000042915344,0.024394,2.0876826628816683,False,,True,False,False,False,False,False,False,False,1.35705,0.625646,0.868872,0.752074,0.690365,0.5747190691216646,0.6394380691216646,0.499367,0.5992404,0.5,0.5992404
FUTG,FUTU,2.002026,123,ols,0.30223500000000003,650000,0.30223500000000003,False,False,11.630999565124512,0.30223500000000003,1.0,False,,True,False,False,False,False,False,False,False,0.986807,0.366189,0.63036,0.398562,0.382761,0.06395399999999996,0.08052599999999999,0.5005065,0.6006077999999999,0.5005065,0.6006077999999999
GEMG,GEMI,1.97511,107,ols,0.426659,40000,1.3168487615560345,False,False,0.6480000019073486,0.426659,3.0864197440017307,False,,False,True,False,False,False,True,False,False,2.391498,1.632451,1.110482,1.187512,1.376435,0.3156022384439656,0.0595862384439656,0.4937775,0.592533,0.5,0.592533
GEVG,GEV,1.961332,79,ols,0.054201,8000,0.054201,False,False,28.514999389648438,0.054201,1.0,False,,True,False,False,False,False,False,False,False,0.925216,0.235048,0.526557,0.261388,0.253131,0.180847,0.19893,0.490333,0.5883996,0.5,0.5883996
GLGG,GLXY,1.998127,160,ols,0.389884,25000,0.389884,False,False,6.316999912261963,0.389884,1.0,False,,False,True,False,False,True,True,False,False,1.845316,1.047967,0.896247,0.801003,0.957806,0.6580830000000001,0.567922,0.49953175,0.5994381,0.5,0.5994381
GRAG,GRAB,1.971687,82,ols,0.392482,500,0.392482,False,False,7.0929999351501465,0.392482,1.0,False,,False,True,False,False,True,True,True,False,0.719623,0.294781,0.44267,0.187713,0.222553,-0.09770099999999998,-0.169929,0.49292175,0.5915060999999999,0.5,0.5915060999999999
HOOG,HOOD,2.006646,265,ols,0.132682,95000,0.132682,False,False,18.190000534057617,0.132682,1.0,False,,True,False,False,False,False,False,False,False,1.422204,0.64294,0.705969,0.503372,0.64294,0.510258,0.510258,0.5016615,0.6019937999999999,0.5016615,0.6019937999999999
IREG,IREN,1.970778,79,ols,0.118827,15000,0.118827,False,False,14.87399959564209,0.118827,1.0,False,,True,False,False,False,False,False,False,False,2.077691,1.131584,1.05281,1.060297,1.082645,1.012757,0.9638180000000001,0.4926945,0.5912333999999999,0.5,0.5912333999999999
KLAG,KLAC,2.011184,77,ols,0.046468999999999996,5000,0.046468999999999996,False,False,29.54199981689453,0.046468999999999996,1.0,False,,True,False,False,False,False,False,False,False,1.149465,0.452052,0.46995,0.224572,0.29408,0.405583,0.24761100000000003,0.502796,0.6033552,0.502796,0.6033552
LACG,LAC,2.007912,82,ols,0.173276,25000,0.173276,False,False,8.666000366210938,0.173276,1.0,False,,True,False,False,False,False,False,False,False,1.430455,0.618734,1.071626,1.162047,0.985255,0.445458,0.811979,0.501978,0.6023736000000001,0.501978,0.6023736000000001
LULG,LULU,1.989962,107,ols,0.5833809999999999,30000,0.5833809999999999,False,False,13.579999923706055,0.5833809999999999,1.0,False,,False,True,False,False,False,True,False,False,0.823703,0.273168,0.450264,0.199695,0.230892,-0.3102129999999999,-0.35248899999999994,0.4974905,0.5969886,0.5,0.5969886
MPG,MP,1.987609,114,ols,0.289645,40000,0.289645,False,False,7.015999794006348,0.289645,1.0,False,,True,False,False,False,False,False,False,False,1.479948,0.666814,0.812282,0.647589,0.656286,0.37716900000000003,0.36664100000000005,0.49690225,0.5962826999999999,0.5,0.5962826999999999
NBIG,NBIS,2.009432,114,ols,0.046124,150000,0.046124,False,False,15.770000457763672,0.046124,1.0,False,,True,False,False,False,False,False,False,False,1.982495,1.105091,1.112138,1.254405,1.186858,1.058967,1.140734,0.502358,0.6028296,0.502358,0.6028296
NEMG,NEM,1.993093,99,ols,0.050709,2000,0.050709,False,False,23.04599952697754,0.050709,1.0,False,,True,False,False,False,False,False,False,False,0.998639,0.335467,0.413396,0.16913,0.234477,0.284758,0.183768,0.49827325,0.5979279,0.5,0.5979279
NETG,NET,2.001963,99,ols,0.351301,45000,0.351301,False,False,9.210000038146973,0.351301,1.0,False,,False,True,False,False,True,True,False,False,1.247846,0.530437,0.525753,0.277231,0.376705,0.17913600000000007,0.025404000000000038,0.50049075,0.6005889,0.50049075,0.6005889
NIOG,NIO,1.961653,77,ols,0.130994,15000,0.130994,False,False,23.209999084472656,0.130994,1.0,False,,True,False,False,False,False,False,False,False,1.206886,0.371524,0.665359,0.417564,0.403496,0.24053000000000002,0.272502,0.49041325,0.5884959,0.5,0.5884959
NUG,NU,1.983656,99,ols,0.095924,3000,0.095924,False,False,11.899999618530273,0.095924,1.0,False,,True,False,False,False,False,False,False,False,0.806821,0.288066,0.434242,0.183968,0.224864,0.19214199999999998,0.12894,0.495914,0.5950968,0.5,0.5950968
NVDG,NVDA,1.969596,330,ols,0.026555,100000,0.026555,False,False,16.229999542236328,0.026555,1.0,False,,True,False,False,False,False,False,False,False,0.915989,0.328035,0.493544,0.232589,0.328035,0.30148,0.30148,0.492399,0.5908787999999999,0.5,0.5908787999999999
