ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve
OKLL,OKLO,1.997922,208,ols,0.23664,60000,0.23664,False,False,10.270000457763672,0.23664,1.0,False,True,False,False,False,False,False,False,False,1.980578,2.005574,1.258793,1.242471,1.027735,1.053418,0.0131,yfinance,0.0,0.03595,1.101925,1.155208,True,1.231403,1.022153,0.994763,0.4994805,0.5993765999999999,0.5,0.5993765999999999,bucket_1,,False,0.23664,ETF_LS,7497.550829549479,-3752.6744435215587,7497.550829549479,-3752.6744435215587,7497.550829549479,0.0,-0.0,7497.550829549479,core_leveraged
GDXU,GDX,3.041251,501,ols,0.087101,80000,0.087101,False,False,217.7180938720703,0.087101,1.0,False,True,False,False,False,False,False,False,False,1.425439,1.359761,0.721062,0.706723,0.454172,0.44822,0.0095,yfinance,0.0,0.03595,0.723147,0.706476,True,0.721062,0.633961,0.633961,0.76031275,0.9123753,0.76031275,0.9123753,bucket_1,,False,0.087101,ETF_LS,6300.081453453468,-2071.5427478539154,6300.081453453468,-2071.5427478539154,9530.39451878475,0.0,-0.0,9530.39451878475,core_leveraged
MRNX,MRNA,2.013277,53,ols,0.1049789999999999,100,0.1049789999999999,False,False,30.1299991607666,0.1049789999999999,1.0,False,True,False,False,False,False,False,True,False,1.180352,1.228518,0.532847,0.533111,0.635691,0.643728,,missing,0.0,0.03595,0.448614,0.459102,True,0.46633,0.4278679999999999,0.361351,0.50331925,0.6039831,0.50331925,0.6039831,bucket_1,,False,0.1049789999999999,ETF_LS,2726.9229324713046,-1354.4698183465587,2726.9229324713046,-1354.4698183465587,2726.9229324713046,0.0,-0.0,2726.9229324713046,core_leveraged
ZETX,ZETA,2.043186,53,ols,0.1116409999999999,3000,0.1116409999999999,False,False,17.920000076293945,0.1116409999999999,1.0,False,True,False,False,False,False,False,False,False,1.431818,1.438253,0.699459,0.660173,0.683747,0.70561,,missing,0.0,0.03595,0.535733,0.568105,True,0.570167,0.5878180000000001,0.458526,0.5107965,0.6129557999999999,0.5107965,0.6129557999999999,bucket_1,,False,0.1116409999999999,ETF_LS,3802.52656289994,-1861.0770448211472,3802.52656289994,-1861.0770448211472,3802.52656289994,0.0,-0.0,3802.52656289994,core_leveraged
LITX,LITE,1.981322,59,ols,0.055473,6300000,0.055473,False,False,40.2599983215332,0.055473,1.0,False,True,False,False,False,False,False,False,False,2.002002,1.973665,1.094187,1.310323,0.807551,0.798463,0.0149,tradr,0.0,0.03595,0.68416,0.669971,True,0.780158,1.038714,0.724685,0.4953305,0.5943965999999999,0.5,0.5943965999999999,bucket_1,,False,0.055473,ETF_LS,8695.411434760637,-4388.691709253032,8695.411434760637,-4388.691709253032,8695.411434760637,0.0,-0.0,8695.411434760637,core_leveraged
SNXX,SNDK,1.994554,59,ols,0.036083,4300000,0.036083,False,False,73.8499984741211,0.036083,1.0,False,True,False,False,False,False,False,False,False,1.991545,1.979716,1.118573,1.095208,0.945137,0.940317,0.0149,tradr,0.0,0.03595,0.936654,0.92764,True,0.979246,1.08249,0.943163,0.4986385,0.5983662,0.5,0.5983662,bucket_1,,False,0.036083,ETF_LS,12005.167940122285,-6018.973635269983,12005.167940122285,-6018.973635269983,12005.167940122285,0.0,-0.0,12005.167940122285,core_leveraged
WDCX,WDC,2.042323,59,ols,0.121473,85000,0.121473,False,False,54.67499923706055,0.121473,1.0,False,True,False,False,False,False,False,False,False,1.625942,1.63604,0.807704,0.706551,0.626261,0.61775,0.0149,tradr,0.0,0.03595,0.469824,0.458555,True,0.548931,0.686231,0.4274579999999999,0.51058075,0.6126969,0.51058075,0.6126969,bucket_1,,False,0.121473,ETF_LS,3151.171848167018,-1542.9351029034183,3151.171848167018,-1542.9351029034183,3151.171848167018,0.0,-0.0,3151.171848167018,core_leveraged
LNOK,NOK,1.958486,63,ols,0.403416,100000,0.403416,False,False,44.185001373291016,0.403416,1.0,False,False,True,False,False,True,True,False,False,0.950092,0.948033,0.319858,0.326515,0.42833,0.43775,0.0131,yfinance,0.0,0.03595,0.219758,0.227415,True,0.244783,-0.083558,-0.158633,0.4896215,0.5875458,0.5,0.5875458,bucket_1,,False,0.403416,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
USGG,USAR,1.996364,68,ols,0.445356,200000,0.445356,False,False,19.82999992370605,0.445356,1.0,False,False,True,False,False,True,True,False,False,2.220671,2.265407,1.423771,1.352544,1.217577,1.247521,0.0075,yfinance,0.0,0.03595,1.517737,1.59115,True,1.492381,0.9784149999999998,1.047025,0.499091,0.5989092,0.5,0.5989092,bucket_1,,False,0.445356,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
ONDG,ONDS,2.002555,68,ols,0.225827,150000,0.225827,False,False,7.760000228881836,0.225827,1.0,False,True,False,False,False,False,False,False,False,1.957929,1.927696,1.140382,1.105622,1.237591,1.264012,0.0075,yfinance,0.0,0.03595,1.581048,1.647397,True,1.462138,0.914555,1.236311,0.50063875,0.6007665,0.50063875,0.6007665,bucket_1,,False,0.225827,ETF_LS,10886.310014629002,-5436.210248721759,10886.310014629002,-5436.210248721759,30526.512727841287,0.0,-0.0,30526.512727841287,core_leveraged
PLUL,PLUG,1.951501,68,ols,0.202607,1000,0.202607,False,False,21.51000022888184,0.202607,1.0,False,True,False,False,False,False,False,False,False,1.800246,1.904498,0.92587,0.958905,1.093627,1.150115,0.0075,yfinance,0.0,0.03595,1.152124,1.269798,True,1.091071,0.723263,0.8884639999999999,0.48787525,0.5854503,0.5,0.5854503,bucket_1,,False,0.202607,ETF_LS,7022.687297441152,-3598.6080957381787,7022.687297441152,-3598.6080957381787,7022.687297441152,0.0,-0.0,7022.687297441152,core_leveraged
UUUG,UUUU,1.99773,68,ols,0.109609,50000,0.109609,False,False,13.370100021362305,0.109609,1.0,False,True,False,False,False,False,False,False,False,1.939138,1.960109,1.110402,1.094278,0.924148,0.930495,0.0075,yfinance,0.0,0.03595,0.894512,0.906243,True,0.952768,1.0007929999999998,0.843159,0.4994325,0.5993189999999999,0.5,0.5993189999999999,bucket_1,,False,0.109609,ETF_LS,8818.241239554938,-4414.130658074383,8818.241239554938,-4414.130658074383,8818.241239554938,0.0,-0.0,8818.241239554938,core_leveraged
HUTG,HUT,2.000089,68,ols,0.151831,300,0.151831,False,False,18.700000762939453,0.151831,1.0,False,True,False,False,False,False,False,True,False,2.078995,2.089355,1.281314,1.256461,0.986216,0.984861,0.0075,yfinance,0.0,0.03595,1.016205,1.013534,True,1.087742,1.129483,0.935911,0.50002225,0.6000267,0.50002225,0.6000267,bucket_1,,False,0.151831,ETF_LS,8924.029134358143,-4461.816016366343,8924.029134358143,-4461.816016366343,8924.029134358143,0.0,-0.0,8924.029134358143,core_leveraged
XPEG,XPEV,1.992844,66,ols,0.099399,8000,0.099399,False,False,9.25,0.099399,1.0,False,True,False,False,False,False,False,False,False,1.036336,1.024085,0.401342,0.388976,0.572763,0.57809,0.0075,yfinance,0.0,0.03595,0.367737,0.373802,True,0.376538,0.3019429999999999,0.2771389999999999,0.498211,0.5978532,0.5,0.5978532,bucket_1,,False,0.099399,ETF_LS,1785.6377215472426,-896.0248376427068,1785.6377215472426,-896.0248376427068,1785.6377215472426,0.0,-0.0,1785.6377215472426,core_leveraged
ORLG,ORLY,2.003477,65,ols,,0,,False,True,13.902000427246094,,1.0,False,False,False,False,False,False,False,True,False,0.489029,0.489458,0.184581,0.179504,0.208332,0.208583,0.0075,yfinance,0.0,0.03595,0.087204,0.087309,True,0.112321,0.184581,0.112321,0.50086925,1.0,0.50086925,1.0,bucket_1,,False,,ETF_LS,2223.8882260106284,-1110.0143530525322,2223.8882260106284,-1110.0143530525322,2223.8882260106284,0.0,-0.0,2223.8882260106284,core_leveraged
LUNL,LUNR,1.985789,68,ols,0.433202,15000,0.433202,False,False,27.170000076293945,0.433202,1.0,False,False,True,False,False,True,True,False,False,2.515536,2.55251,1.978853,1.95283,1.00206,1.03103,0.0131,yfinance,0.0,0.03595,1.03136,1.089009,True,1.287033,1.545651,0.8538310000000001,0.49644725,0.5957367,0.5,0.5957367,bucket_1,,False,0.433202,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
RKTL,RKT,1.97122,68,ols,0.040659,3000,0.040659,False,False,15.390000343322754,0.040659,1.0,False,True,False,False,False,False,False,False,False,1.28956,1.232064,0.707925,0.659308,0.571377,0.573094,0.0131,yfinance,0.0,0.03595,0.360528,0.362409,True,0.45427,0.667266,0.413611,0.492805,0.591366,0.5,0.591366,bucket_1,,False,0.040659,ETF_LS,5065.095072838285,-2569.5229719860213,5065.095072838285,-2569.5229719860213,5065.095072838285,0.0,-0.0,5065.095072838285,core_leveraged
EOSU,EOSE,1.971438,67,ols,0.2322449999999999,15000,0.2322449999999999,False,False,46.459999084472656,0.2322449999999999,1.0,False,True,False,False,False,False,False,False,False,3.716068,2.691137,1.464202,3.549327,1.183041,1.166383,0.015,yfinance,0.0,0.03595,1.390118,1.352642,True,1.409815,1.231957,1.17757,0.4928595,0.5914313999999999,0.5,0.5914313999999999,bucket_1,,False,0.2322449999999999,ETF_LS,9983.845511546695,-5064.245242075427,9983.845511546695,-5064.245242075427,9983.845511546695,0.0,-0.0,9983.845511546695,core_leveraged
BTFL,KEEL,2.048075,77,ols,0.1094089999999999,3000,0.1094089999999999,False,False,40.369998931884766,0.1094089999999999,1.0,False,True,False,False,False,False,False,False,False,2.044026,2.140497,1.392732,1.332794,1.042466,1.068715,0.0131,yfinance,0.0,0.03595,1.217137,1.276613,True,1.270791,1.283323,1.161382,0.51201875,0.6144225,0.51201875,0.6144225,bucket_1,,False,0.1094089999999999,ETF_LS,12880.426834970292,-6289.0406039672835,12880.426834970292,-6289.0406039672835,12880.426834970292,0.0,-0.0,12880.426834970292,core_leveraged
FGRU,FIGR,1.995272,44,ols,0.214846,20000,0.214846,False,False,17.290000915527344,0.214846,1.0,False,True,False,False,False,False,False,False,False,2.59349,2.477282,1.912224,1.7741,1.087778,1.098662,0.015,yfinance,0.0,0.03595,1.225663,1.249291,True,1.345539,1.6973779999999998,1.130693,0.498818,0.5985815999999999,0.5,0.5985815999999999,bucket_1,,False,0.214846,ETF_LS,9813.01864719558,-4918.135796621003,9813.01864719558,-4918.135796621003,9813.01864719558,0.0,-0.0,9813.01864719558,core_leveraged
APHU,APH,2.0024,44,ols,0.160855,1000,0.160855,False,False,23.500099182128903,0.160855,1.0,False,True,False,False,False,False,False,False,False,0.911589,0.909708,0.310134,0.287695,0.394837,0.388608,0.015,yfinance,0.0,0.03595,0.207494,0.202597,True,0.225415,0.149279,0.06456,0.5006,0.60072,0.5006,0.60072,bucket_1,,False,0.160855,ETF_LS,776.7078262855554,-387.88844700637,776.7078262855554,-387.88844700637,776.7078262855554,0.0,-0.0,776.7078262855554,core_leveraged
COPZ,COPX,2.024814,44,ols,0.054456,20000,0.054456,False,False,18.270000457763672,0.054456,1.0,False,True,False,False,False,False,False,False,False,1.103607,1.105699,0.473426,0.466169,0.39251,0.388248,,missing,0.0,0.03595,0.196688,0.193236,True,0.245007,0.41897,0.190551,0.5062035,0.6074442,0.5062035,0.6074442,bucket_1,,False,0.054456,ETF_LS,1829.4717772949639,-903.5258435070895,1829.4717772949639,-903.5258435070895,1829.4717772949639,0.0,-0.0,1829.4717772949639,core_leveraged
LEUX,LEU,2.057383,43,ols,0.379059,3000,0.379059,False,False,23.6200008392334,0.379059,1.0,False,False,True,False,False,True,True,False,False,1.3394,1.346585,0.39388,0.375458,0.917153,0.918786,0.0149,tradr,0.0,0.03595,0.967871,0.971132,True,0.869928,0.0148209999999999,0.490869,0.51434575,0.6172149,0.51434575,0.6172149,bucket_1,,False,0.379059,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
COHX,COHR,2.051485,43,ols,0.299324,450000,0.299324,False,False,50.119998931884766,0.299324,1.0,False,True,False,False,False,False,False,False,False,1.82301,1.832934,0.984046,0.921257,0.690191,0.680037,0.0149,tradr,0.0,0.03595,0.566484,0.551478,True,0.637735,0.6847219999999999,0.338411,0.51287125,0.6154455,0.51287125,0.6154455,bucket_1,,False,0.299324,ETF_LS,782.9472488687592,-381.6490244231662,782.9472488687592,-381.6490244231662,782.9472488687592,0.0,-0.0,782.9472488687592,core_leveraged
FCXG,FCX,2.047227,43,ols,,0,,False,True,17.799999237060547,,1.0,False,False,False,False,False,False,False,True,False,1.00682,1.024918,0.320611,0.308657,0.453362,0.444958,0.0075,yfinance,0.0,0.03595,0.265474,0.257382,True,0.274882,0.320611,0.274882,0.51180675,1.0,0.51180675,1.0,bucket_1,,False,,ETF_LS,4310.804037451841,-2105.6795545642185,4310.804037451841,-2105.6795545642185,4310.804037451841,0.0,-0.0,4310.804037451841,core_leveraged
BITX,IBIT,2.003699,501,ols,0.039586,1900000,0.039586,False,False,19.709999084472656,0.039586,1.0,False,True,False,False,False,False,False,False,False,0.880798,0.870951,0.440146,0.432039,0.439246,0.438288,0.0238,yfinance,0.0,0.03595,0.253892,0.253047,True,0.440146,0.4005599999999999,0.4005599999999999,0.50092475,0.6011097,0.50092475,0.6011097,bucket_1,,False,0.039586,ETF_LS,4917.268765530421,-2454.0955330767847,4917.268765530421,-2454.0955330767847,16586.581428901547,0.0,-0.0,16586.581428901547,core_leveraged
ETHU,ETHA,2.000792,438,ols,0.0299529999999999,30000,0.0299529999999999,False,False,28.78280067443848,0.0299529999999999,1.0,False,True,False,False,False,False,False,False,False,1.450088,1.46142,0.781266,0.769454,0.723748,0.729457,0.0267,yfinance,0.0,0.03595,0.587112,0.595418,True,0.781266,0.751313,0.751313,0.500198,0.6002376,0.500198,0.6002376,bucket_1,,False,0.0299529999999999,ETF_LS,9685.951057874727,-4841.058469783328,9685.951057874727,-4841.058469783328,26260.672021204515,0.0,-0.0,26260.672021204515,core_leveraged
XXRP,XRPZ,2.021863,101,ols,0.03322,550000,0.03322,False,False,4.414999961853027,0.03322,1.0,False,True,False,False,False,False,False,False,False,1.524748,1.512398,0.8668,0.876559,0.781799,0.781214,0.0189,yfinance,0.0,0.03595,0.687036,0.686091,True,0.759084,0.83358,0.725864,0.50546575,0.6065589,0.50546575,0.6065589,bucket_1,,False,0.03322,ETF_LS,9261.59029208105,-4580.720994489265,9261.59029208105,-4580.720994489265,35507.2522248552,0.0,-0.0,35507.2522248552,core_leveraged
ONDL,ONDS,1.951184,77,ols,,0,,False,True,21.809999465942383,,1.0,False,False,False,False,False,False,False,True,False,2.001181,2.009521,1.435171,1.404683,1.237591,1.264012,0.0131,yfinance,0.0,0.03595,1.468599,1.529933,True,1.458385,1.435171,1.458385,0.487796,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,19640.202713212286,-10065.787087846295,19640.202713212286,-10065.787087846295,30526.512727841287,0.0,-0.0,30526.512727841287,core_leveraged
MSTX,MSTR,1.953791,421,ols,0.275704,500000,0.275704,False,False,38.09999847412109,0.275704,1.0,False,True,False,False,False,False,False,False,False,1.368095,1.368859,1.169913,1.154158,0.68118,0.686807,0.0131,yfinance,0.0,0.03595,0.479728,0.486901,True,1.169913,0.894209,0.894209,0.48844775,0.5861373,0.5,0.5861373,bucket_1,,False,0.275704,ETF_LS,5204.914488420339,-2664.007812719138,5204.914488420339,-2664.007812719138,39591.948169163195,0.0,-0.0,39591.948169163195,core_leveraged
ORCX,ORCL,1.982183,301,ols,0.080991,1400000,0.080991,False,False,41.34000015258789,0.080991,1.0,False,True,False,False,False,False,False,False,False,1.120511,1.21731,0.457456,0.451002,0.582696,0.614101,0.0129,yfinance,0.0,0.03595,0.378724,0.415311,True,0.457456,0.376465,0.376465,0.49554575,0.5946549,0.5,0.5946549,bucket_1,,False,0.080991,ETF_LS,3542.183209768623,-1787.0111941070138,3542.183209768623,-1787.0111941070138,5423.420921149313,0.0,-0.0,5423.420921149313,core_leveraged
IONX,IONQ,1.988013,279,ols,0.251414,65000,0.251414,False,False,52.31999969482422,0.251414,1.0,False,True,False,False,False,False,False,False,False,1.804129,1.909628,1.143337,1.118775,0.92686,0.961445,0.0129,yfinance,0.0,0.03595,0.892104,0.956241,True,1.143337,0.891923,0.891923,0.49700325,0.5964039,0.5,0.5964039,bucket_1,,False,0.251414,ETF_LS,5794.044501060982,-2914.4902478308654,5794.044501060982,-2914.4902478308654,29560.89759477265,0.0,-0.0,29560.89759477265,core_leveraged
HIMZ,HIMS,1.998286,278,ols,0.1989189999999999,550000,0.1989189999999999,False,False,40.5099983215332,0.1989189999999999,1.0,False,True,False,False,False,False,False,False,False,2.13215,2.025741,1.406188,1.39939,1.007282,1.015604,0.0129,yfinance,0.0,0.03595,1.060798,1.07759,True,1.406188,1.207269,1.207269,0.4995715,0.5994858,0.5,0.5994858,bucket_1,,False,0.1989189999999999,ETF_LS,11208.658870120898,-5609.136465010964,11208.658870120898,-5609.136465010964,54651.042640277854,0.0,-0.0,54651.042640277854,core_leveraged
IRE,IREN,1.98979,125,ols,0.226013,300000,0.226013,False,False,24.13999938964844,0.226013,1.0,False,True,False,False,False,False,False,False,False,2.157758,2.136142,1.545181,1.480505,0.971526,0.970937,0.0131,yfinance,0.0,0.03595,0.97814,0.977013,True,1.25941,1.319168,1.033397,0.4974475,0.5969369999999999,0.5,0.5969369999999999,bucket_1,,False,0.226013,ETF_LS,8273.468299612996,-4157.9605383548,8273.468299612996,-4157.9605383548,21119.698988828117,0.0,-0.0,21119.698988828117,core_leveraged
AVGX,AVGO,1.977874,416,ols,0.099481,40000,0.099481,False,False,61.119998931884766,0.099481,1.0,False,True,False,False,False,False,False,False,False,0.847715,0.851603,0.424958,0.415011,0.425952,0.42574,0.013,yfinance,0.0,0.03595,0.223612,0.223438,True,0.424958,0.325477,0.325477,0.4944685,0.5933622,0.5,0.5933622,bucket_1,,False,0.099481,ETF_LS,2406.892684468814,-1216.9090065741366,2406.892684468814,-1216.9090065741366,11023.806107023114,0.0,-0.0,11023.806107023114,core_leveraged
RKLX,RKLB,1.995494,278,ols,0.164621,750000,0.164621,False,False,48.140098571777344,0.164621,1.0,False,True,False,False,False,False,False,False,False,1.664513,1.66115,0.94988,0.930155,0.832755,0.831648,0.0129,yfinance,0.0,0.03595,0.737489,0.735659,True,0.94988,0.7852589999999999,0.7852589999999999,0.4988735,0.5986482,0.5,0.5986482,bucket_1,,False,0.164621,ETF_LS,6654.629870400693,-3334.828303367834,6654.629870400693,-3334.828303367834,6654.629870400693,0.0,-0.0,6654.629870400693,core_leveraged
RGTX,RGTI,1.991755,265,ols,0.267344,40000,0.267344,False,False,24.36000061035156,0.267344,1.0,False,True,False,False,False,False,False,False,False,2.048985,2.147541,1.425366,1.395877,1.043588,1.077033,0.0129,yfinance,0.0,0.03595,1.124197,1.194247,True,1.425366,1.158022,1.158022,0.49793875,0.5975265,0.5,0.5975265,bucket_1,,False,0.267344,ETF_LS,8813.639448620073,-4425.0620425805755,8813.639448620073,-4425.0620425805755,8813.639448620073,0.0,-0.0,8813.639448620073,core_leveraged
SOFX,SOFI,1.994667,316,ols,0.106645,90000,0.106645,False,False,12.960000038146973,0.106645,1.0,False,True,False,False,False,False,False,False,False,1.079293,1.069641,0.570757,0.56195,0.538085,0.536287,0.0129,yfinance,0.0,0.03595,0.335882,0.333965,True,0.570757,0.4641119999999999,0.4641119999999999,0.49866675,0.5984001,0.5,0.5984001,bucket_1,,False,0.106645,ETF_LS,4009.440912853446,-2010.0803356417118,4009.440912853446,-2010.0803356417118,6894.899610016239,0.0,-0.0,6894.899610016239,core_leveraged
NVOX,NVO,1.994303,345,ols,0.073253,6000,0.073253,False,False,11.240099906921388,0.073253,1.0,False,True,False,False,False,False,False,False,False,1.135764,1.042836,0.537192,0.530188,0.541213,0.523624,0.013,yfinance,0.0,0.03595,0.339158,0.320589,True,0.537192,0.463939,0.463939,0.49857575,0.5982909,0.5,0.5982909,bucket_1,,False,0.073253,ETF_LS,4868.303189540529,-2441.1050825980456,4868.303189540529,-2441.1050825980456,4868.303189540529,0.0,-0.0,4868.303189540529,core_leveraged
LLYX,LLY,1.992387,426,ols,0.072264,100000,0.072264,False,False,17.05500030517578,0.072264,1.0,False,True,False,False,False,False,False,False,False,0.794277,0.771225,0.291297,0.289059,0.393392,0.389174,0.0132,yfinance,0.0,0.03595,0.201871,0.198608,True,0.291297,0.2190329999999999,0.2190329999999999,0.49809675,0.5977161,0.5,0.5977161,bucket_1,,False,0.072264,ETF_LS,1736.1515150787836,-871.3927139048708,1736.1515150787836,-871.3927139048708,2511.6283740725044,0.0,-0.0,2511.6283740725044,core_leveraged
SOUX,SOUN,2.001996,208,ols,0.273597,1000,0.273597,False,False,21.8700008392334,0.273597,1.0,False,True,False,False,False,False,False,False,False,1.575537,1.629887,0.982051,0.971791,0.809704,0.833539,0.0129,yfinance,0.0,0.03595,0.706507,0.745791,True,0.93394,0.708454,0.660343,0.500499,0.6005988,0.500499,0.6005988,bucket_1,,False,0.273597,ETF_LS,2234.5441293485264,-1116.1581388516893,2234.5441293485264,-1116.1581388516893,2234.5441293485264,0.0,-0.0,2234.5441293485264,core_leveraged
QPUX,IONQ,1.781553,177,ols,0.305519,55000,0.305519,False,False,30.5,0.305519,1.0,False,True,False,False,False,False,False,False,False,1.842671,1.888001,1.320565,1.236005,0.92686,0.961445,0.0129,yfinance,0.0,0.03595,0.639072,0.684538,True,1.11774,1.015046,0.812221,0.44538825,0.5344658999999999,0.5,0.5344658999999999,bucket_1,,False,0.305519,ETF_LS,3385.007999485461,-1900.0321626611506,3385.007999485461,-1900.0321626611506,29560.89759477265,0.0,-0.0,29560.89759477265,core_leveraged
HOOX,HOOD,1.998908,274,ols,0.146229,20000,0.146229,False,False,30.649999618530277,0.146229,1.0,False,True,False,False,False,False,False,False,False,1.320818,1.333102,0.684102,0.67728,0.661678,0.665931,0.0129,yfinance,0.0,0.03595,0.485912,0.491549,True,0.684102,0.537873,0.537873,0.499727,0.5996724,0.5,0.5996724,bucket_1,,False,0.146229,ETF_LS,3939.1634471420416,-1970.6577026766822,3939.1634471420416,-1970.6577026766822,17536.29622853402,0.0,-0.0,17536.29622853402,core_leveraged
RIOX,RIOT,1.99956,324,ols,0.247405,20000,0.247405,False,False,31.520000457763672,0.247405,1.0,False,True,False,False,False,False,False,False,False,1.674294,1.673406,1.040829,1.023336,0.832046,0.834654,0.0095,yfinance,0.0,0.03595,0.737278,0.741622,True,1.040829,0.793424,0.793424,0.49989,0.599868,0.5,0.599868,bucket_1,,False,0.247405,ETF_LS,4624.667232224117,-2312.842441449177,4624.667232224117,-2312.842441449177,4624.667232224117,0.0,-0.0,4624.667232224117,core_leveraged
QSU,QS,1.991459,125,ols,0.262043,35000,0.262043,False,False,14.461000442504885,0.262043,1.0,False,True,False,False,False,False,False,False,False,1.523929,1.497626,0.982518,0.877683,0.985068,1.022397,,missing,0.0,0.03595,0.993606,1.067585,True,0.988106,0.720475,0.726063,0.49786475,0.5974377,0.5,0.5974377,bucket_1,,False,0.262043,ETF_LS,3379.982770646709,-1697.2394463791163,3379.982770646709,-1697.2394463791163,3379.982770646709,0.0,-0.0,3379.982770646709,core_leveraged
MPL,MP,1.993406,125,ols,0.243016,40000,0.243016,False,False,26.3700008392334,0.243016,1.0,False,True,False,False,False,False,False,False,False,1.482504,1.479895,0.765656,0.725258,0.876547,0.934471,,missing,0.0,0.03595,0.796465,0.900331,True,0.781183,0.52264,0.538167,0.4983515,0.5980217999999999,0.5,0.5980217999999999,bucket_1,,False,0.243016,ETF_LS,1447.76593811585,-726.2775059951913,1447.76593811585,-726.2775059951913,3159.040585534196,0.0,-0.0,3159.040585534196,core_leveraged
OSCX,OSCR,2.010658,143,ols,0.125413,10000,0.125413,False,False,38.834999084472656,0.125413,1.0,False,True,False,False,False,False,False,False,False,1.466833,1.487765,0.820265,0.814824,0.795743,0.812955,0.0131,yfinance,0.0,0.03595,0.692799,0.720932,True,0.765131,0.694852,0.639718,0.5026645,0.6031973999999999,0.5026645,0.6031973999999999,bucket_1,,False,0.125413,ETF_LS,5784.900840907944,-2877.1182572610282,5784.900840907944,-2877.1182572610282,5784.900840907944,0.0,-0.0,5784.900840907944,core_leveraged
DKNX,DKNG,1.991629,182,ols,0.261768,10000,0.261768,False,False,17.13680076599121,0.261768,1.0,False,True,False,False,False,False,False,False,False,1.023503,0.969017,0.457574,0.45127,0.46738,0.460421,0.0129,yfinance,0.0,0.03595,0.264258,0.257882,True,0.403875,0.1958059999999999,0.1421069999999999,0.49790725,0.5974887,0.5,0.5974887,bucket_1,,False,0.261768,ETF_LS,775.3112806367782,-389.28499265514716,775.3112806367782,-389.28499265514716,13448.821005668568,0.0,-0.0,13448.821005668568,core_leveraged
ANEL,ANET,1.99288,158,ols,,0,,False,True,24.690000534057617,,1.0,False,False,False,False,False,False,False,True,False,1.032306,1.031255,0.39969,0.391751,0.511469,0.513451,0.0131,yfinance,0.0,0.03595,0.307607,0.309617,True,0.365342,0.39969,0.365342,0.49822,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,5486.364069543564,-2752.982653016521,5486.364069543564,-2752.982653016521,5486.364069543564,0.0,-0.0,5486.364069543564,core_leveraged
VSTL,VST,1.979166,189,ols,0.141586,15000,0.141586,False,False,30.3700008392334,0.141586,1.0,False,True,False,False,False,False,False,False,False,1.005967,0.989193,0.428483,0.424915,0.490412,0.489273,0.0129,yfinance,0.0,0.03595,0.281141,0.28006,True,0.391648,0.286897,0.250062,0.4947915,0.5937498,0.5,0.5937498,bucket_1,,False,0.141586,ETF_LS,773.6827514230785,-390.913521868847,773.6827514230785,-390.913521868847,773.6827514230785,0.0,-0.0,773.6827514230785,core_leveraged
CVNX,CVNA,1.987248,225,ols,0.108362,10000,0.108362,False,False,20.25,0.108362,1.0,False,True,False,False,False,False,False,False,False,1.216207,1.203964,0.515447,0.507859,0.602731,0.601955,0.0129,yfinance,0.0,0.03595,0.404757,0.40384,True,0.503587,0.407085,0.395225,0.496812,0.5961744,0.5,0.5961744,bucket_1,,False,0.108362,ETF_LS,3077.4941623251752,-1548.6210892275024,3077.4941623251752,-1548.6210892275024,3077.4941623251752,0.0,-0.0,3077.4941623251752,core_leveraged
LMNX,LMND,2.016888,128,ols,0.31005,25000,0.31005,False,False,20.32999992370605,0.31005,1.0,False,True,False,False,False,False,False,False,False,1.688627,1.813865,0.956755,0.914519,0.809931,0.840823,0.0131,yfinance,0.0,0.03595,0.722356,0.774651,True,0.841416,0.6467050000000001,0.531366,0.504222,0.6050663999999999,0.504222,0.6050663999999999,bucket_1,,False,0.31005,ETF_LS,778.5705828148757,-386.0256904770497,778.5705828148757,-386.0256904770497,778.5705828148757,0.0,-0.0,778.5705828148757,core_leveraged
