ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,borrow_annual,strategy_tag,long_usd,short_usd,sleeve
BEG,BE,1.993812,75,ols,0.364477,25000,0.364477,False,False,23.845399856567383,0.364477,1.0,False,False,True,False,False,True,True,False,False,2.069416,1.080244,0.995538,0.981916,1.01118,0.715767,0.646703,0.498453,0.5981436,0.5,0.5981436,0.364477,ETF_LS,0.0,0.0,
BIDG,BIDU,2.018001,73,ols,0.193544,4000,0.193544,False,False,11.635299682617188,0.193544,1.0,False,True,False,False,False,False,False,False,False,0.969623,0.311157,0.451153,0.209068,0.238641,0.117613,0.045097,0.50450025,0.6054003,0.50450025,0.6054003,0.193544,ETF_LS,839.3157088203627,-415.9144167026492,core_leveraged
BLSG,BLSH,2.018979,110,ols,0.059722,10000,0.059722,False,False,5.352399826049805,0.059722,1.0,False,True,False,False,False,False,False,False,False,1.446845,0.65111,0.813282,0.680377,0.667602,0.591388,0.60788,0.50474475,0.6056936999999999,0.50474475,0.6056936999999999,0.059722,ETF_LS,8290.902310337178,-4106.482687703626,core_leveraged
BMNG,BMNR,1.992471,110,ols,0.1854189999999999,70000,0.2943158752435039,False,False,1.2599999904632568,0.1854189999999999,1.5873015993156252,False,True,False,False,False,False,False,False,False,2.12687,1.423959,1.058788,1.108403,1.246146,1.129643124756496,0.951830124756496,0.49811775,0.5977413,0.5,0.5977413,0.2943158752435039,ETF_LS,6388.891428250554,-3206.5166460392916,core_leveraged
BOEG,BA,1.988816,203,ols,0.067841,3000,0.067841,False,False,13.31999969482422,0.067841,1.0,False,True,False,False,False,False,False,False,False,0.614,0.187453,0.354301,0.123431,0.175004,0.119612,0.107163,0.497204,0.5966448,0.5,0.5966448,0.067841,ETF_LS,835.2544142303088,-419.97571129270324,core_leveraged
BULG,BULL,1.975905,164,ols,0.13282,100000,0.2414909038567347,False,False,1.100000023841858,0.13282,1.8181817787737893,False,True,False,False,False,False,False,False,False,1.114393,0.62755,0.559286,0.301586,0.513721,0.3860590961432653,0.2722300961432652,0.49397625,0.5927715,0.5,0.5927715,0.2414909038567347,ETF_LS,833.4323445041247,-421.7977810188874,core_leveraged
CIFG,CIFR,1.99032,78,ols,0.141511,3000,0.141511,False,False,5.82390022277832,0.141511,1.0,False,True,False,False,False,False,False,False,False,2.030144,1.160398,1.115345,1.22599,1.205688,1.018887,1.0641770000000002,0.49758,0.597096,0.5,0.597096,0.141511,ETF_LS,12781.078360707252,-6421.6198202837995,core_leveraged
CMGG,CMG,1.973618,95,ols,,0,,False,True,15.010700225830078,,1.0,False,False,False,False,False,False,False,True,False,0.68166,0.221925,0.359257,0.124003,0.160918,0.221925,0.160918,0.4934045,1.0,0.5,1.0,,ETF_LS,3297.3219579376523,-1670.6991717432918,core_leveraged
CNCG,CNC,2.008466,73,ols,,0,,False,True,11.40880012512207,,1.0,False,False,False,False,False,False,False,True,False,1.042047,0.434685,0.497315,0.250472,0.303835,0.434685,0.303835,0.5021165,1.0,0.5021165,1.0,,ETF_LS,5477.296483980084,-2727.1044090266323,core_leveraged
COIG,COIN,1.996226,265,ols,0.13654,20000,0.13654,False,False,6.929999828338623,0.13654,1.0,False,True,False,False,False,False,False,False,False,1.48872,0.694411,0.792435,0.624403,0.694411,0.557871,0.557871,0.4990565,0.5988678,0.5,0.5988678,0.13654,ETF_LS,5189.24599832848,-2599.52830908348,core_leveraged
COTG,COST,1.985744,137,ols,0.1047429999999999,10000,0.1047429999999999,False,False,15.350700378417969,0.1047429999999999,1.0,False,True,False,False,False,False,False,False,False,0.384201,0.15493,0.201175,0.03961,0.102304,0.050187,-0.0024389999999999,0.496436,0.5957232,0.5,0.5957232,0.1047429999999999,ETF_LS,834.822305722315,-420.4078198006969,core_leveraged
CRCG,CRCL,1.991145,164,ols,0.082947,1600000,0.082947,False,False,2.630000114440918,0.082947,1.0,False,True,False,False,False,False,False,False,False,1.943557,1.0279,1.185049,1.385743,1.152861,0.944953,1.0699139999999998,0.49778625,0.5973434999999999,0.5,0.5973434999999999,0.082947,ETF_LS,14659.126765714407,-7362.159343349885,core_leveraged
CRMG,CRM,1.982947,251,ols,0.0880799999999999,35000,0.0880799999999999,False,False,6.039999961853027,0.0880799999999999,1.0,False,True,False,False,False,False,False,False,False,0.685027,0.247242,0.360084,0.126363,0.246762,0.159162,0.158682,0.49573675,0.5948841,0.5,0.5948841,0.0880799999999999,ETF_LS,834.4281047284716,-420.8020207945404,core_leveraged
CRWG,CRWV,1.996289,164,ols,0.051731,550000,0.051731,False,False,2.8399999141693115,0.051731,1.0,False,True,False,False,False,False,False,False,False,1.953272,0.996308,1.18691,1.400923,1.137602,0.944577,1.085871,0.49907225,0.5988867,0.5,0.5988867,0.051731,ETF_LS,15852.077317087316,-7940.772762404299,core_leveraged
DUOG,DUOL,2.020494,78,ols,0.002891,35000,0.002891,False,False,3.027600049972534,0.002891,1.0,False,True,False,False,False,False,False,False,False,1.132668,0.443933,0.616231,0.391494,0.407725,0.441042,0.404834,0.5051235,0.6061481999999999,0.5051235,0.6061481999999999,0.002891,ETF_LS,6926.720950687518,-3428.2313883077695,core_leveraged
FIGG,FIG,1.994245,119,ols,0.028309,80000,0.0473790774182999,False,False,1.1950000524520874,0.028309,1.6736400939029987,False,True,False,False,False,False,False,False,False,1.348145,0.611561,0.871075,0.752234,0.685805,0.5641819225817001,0.6384259225817001,0.49856125,0.5982735,0.5,0.5982735,0.0473790774182999,ETF_LS,9147.200603584606,-4586.798815383569,core_leveraged
FUTG,FUTU,1.999117,119,ols,0.295166,200000,0.295166,False,False,9.56779956817627,0.295166,1.0,False,True,False,False,False,False,False,False,False,0.942635,0.355096,0.625886,0.391215,0.374159,0.05993,0.078993,0.49977925,0.5997351,0.5,0.5997351,0.295166,ETF_LS,836.6968954012755,-418.53323012173644,core_leveraged
GEVG,GEV,1.959837,75,ols,0.05025,6000,0.05025,False,False,24.25,0.05025,1.0,False,True,False,False,False,False,False,False,False,0.936599,0.235641,0.526719,0.260943,0.253413,0.1853909999999999,0.2031629999999999,0.48995925,0.5879511,0.5,0.5879511,0.05025,ETF_LS,2405.0658164855,-1227.1764521669404,core_leveraged
GLGG,GLXY,1.999478,156,ols,0.3935309999999999,25000,0.3935309999999999,False,False,4.394700050354004,0.3935309999999999,1.0,False,False,True,False,False,True,True,False,False,1.843904,1.056539,0.894905,0.800228,0.958897,0.6630079999999999,0.565366,0.4998695,0.5998434,0.5,0.5998434,0.3935309999999999,ETF_LS,0.0,0.0,
GRAG,GRAB,1.970601,78,ols,,0,,False,True,6.422699928283691,,1.0,False,False,False,False,False,False,False,True,False,0.72419,0.301703,0.44215,0.18696,0.222476,0.301703,0.222476,0.49265025,1.0,0.5,1.0,,ETF_LS,4240.4126945050675,-2151.837279340195,core_leveraged
HOOG,HOOD,2.005793,261,ols,0.143982,35000,0.143982,False,False,17.217100143432617,0.143982,1.0,False,True,False,False,False,False,False,False,False,1.42855,0.651997,0.706728,0.503813,0.651997,0.5080150000000001,0.5080150000000001,0.50144825,0.6017379,0.50144825,0.6017379,0.143982,ETF_LS,4198.365269463995,-2093.11991290427,core_leveraged
IREG,IREN,1.969417,75,ols,0.118632,30000,0.118632,False,False,10.349499702453612,0.118632,1.0,False,True,False,False,False,False,False,False,False,2.092085,1.186599,1.053311,1.059087,1.097037,1.067967,0.978405,0.49235425,0.5908251,0.5,0.5908251,0.118632,ETF_LS,12185.910123469504,-6187.572323926068,core_leveraged
KLAG,KLAC,2.011101,73,ols,0.042745,4000,0.042745,False,False,22.789499282836918,0.042745,1.0,False,True,False,False,False,False,False,False,False,1.140551,0.455785,0.466438,0.221201,0.289156,0.41304,0.246411,0.50277525,0.6033303,0.50277525,0.6033303,0.042745,ETF_LS,3294.947465566216,-1638.379905119741,core_leveraged
LACG,LAC,2.008015,78,ols,0.160359,15000,0.160359,False,False,7.230299949645996,0.160359,1.0,False,True,False,False,False,False,False,False,False,1.424317,0.605447,1.069898,1.15848,0.987303,0.4450879999999999,0.826944,0.50200375,0.6024044999999999,0.50200375,0.6024044999999999,0.160359,ETF_LS,8567.861223555748,-4266.831285401628,core_leveraged
LULG,LULU,1.990586,103,ols,0.464112,10000,0.464112,False,False,12.21030044555664,0.464112,1.0,False,False,True,False,False,True,True,False,False,0.817491,0.272241,0.448734,0.198528,0.228657,-0.191871,-0.235455,0.4976465,0.5971757999999999,0.5,0.5971757999999999,0.464112,ETF_LS,0.0,0.0,
MPG,MP,1.986132,110,ols,0.1821819999999999,9000,0.1821819999999999,False,False,5.376999855041504,0.1821819999999999,1.0,False,True,False,False,False,False,False,False,False,1.469677,0.679068,0.810937,0.644002,0.659309,0.496886,0.4771270000000001,0.496533,0.5958396,0.5,0.5958396,0.1821819999999999,ETF_LS,2559.8769332660695,-1288.8755295549688,core_leveraged
NBIG,NBIS,2.009021,110,ols,0.055991,100000,0.055991,False,False,9.25,0.055991,1.0,False,True,False,False,False,False,False,False,False,1.972753,1.110059,1.113058,1.255713,1.192134,1.054068,1.136143,0.50225525,0.6027063,0.50225525,0.6027063,0.055991,ETF_LS,16475.40726814216,-8200.714312166054,core_leveraged
NEMG,NEM,1.997168,95,ols,0.049706,1000,0.049706,False,False,22.23660087585449,0.049706,1.0,False,True,False,False,False,False,False,False,False,1.008419,0.365659,0.411814,0.168871,0.243057,0.315953,0.193351,0.499292,0.5991504,0.5,0.5991504,0.049706,ETF_LS,2272.1441376740304,-1137.6830280046697,core_leveraged
NETG,NET,2.003146,95,ols,0.248014,3000,0.248014,False,False,13.26710033416748,0.248014,1.0,False,True,False,False,False,False,False,False,False,1.109036,0.449441,0.508587,0.259883,0.331343,0.2014269999999999,0.0833289999999999,0.5007865,0.6009438,0.5007865,0.6009438,0.248014,ETF_LS,837.258396701632,-417.97172882137994,core_leveraged
NIOG,NIO,1.972543,73,ols,0.192219,5000,0.192219,False,False,21.059999465942383,0.192219,1.0,False,True,False,False,False,False,False,False,False,1.198942,0.38425,0.667788,0.427743,0.415144,0.1920309999999999,0.2229249999999999,0.49313575,0.5917629,0.5,0.5917629,0.192219,ETF_LS,832.955283570175,-422.274841952837,core_leveraged
NUG,NU,1.980177,95,ols,,0,,False,True,10.622300148010254,,1.0,False,False,False,False,False,False,False,True,False,0.813567,0.315188,0.434397,0.183127,0.232912,0.315188,0.232912,0.49504425,1.0,0.5,1.0,,ETF_LS,4398.788291878621,-2221.4116676835556,core_leveraged
NVDG,NVDA,1.969356,326,ols,0.031164,45000,0.031164,False,False,14.390000343322754,0.031164,1.0,False,True,False,False,False,False,False,False,False,0.919683,0.332815,0.494507,0.233412,0.332815,0.301651,0.301651,0.492339,0.5908068,0.5,0.5908068,0.031164,ETF_LS,4498.664552652148,-2284.3328238531517,core_leveraged
OKTG,OKTA,1.999321,95,ols,,0,,False,True,11.597599983215332,,1.0,False,False,False,False,False,False,False,True,False,0.944242,0.360338,0.441998,0.195163,0.257431,0.360338,0.257431,0.49983025,1.0,0.5,1.0,,ETF_LS,4770.473813041461,-2386.0469694668645,core_leveraged
OPEG,OPEN,2.001975,78,ols,0.142239,10000,0.142239,False,False,4.896200180053711,0.142239,1.0,False,True,False,False,False,False,False,False,False,1.572831,0.758923,1.298319,1.690629,1.402244,0.616684,1.260005,0.50049375,0.6005925,0.50049375,0.6005925,0.142239,ETF_LS,15740.61942776377,-7862.545450249763,core_leveraged
OSCG,OSCR,1.986865,103,ols,0.262326,35000,0.262326,False,False,6.361999988555908,0.262326,1.0,False,True,False,False,False,False,False,False,False,1.469846,0.688528,0.753106,0.556043,0.610194,0.426202,0.347868,0.49671625,0.5960595,0.5,0.5960595,0.262326,ETF_LS,834.9800889384956,-420.2500365845165,core_leveraged
PANG,PANW,1.994972,261,ols,0.063781,4000,0.063781,False,False,8.642999649047852,0.063781,1.0,False,True,False,False,False,False,False,False,False,0.741819,0.267057,0.348376,0.120452,0.267057,0.2032759999999999,0.2032759999999999,0.498743,0.5984916,0.5,0.5984916,0.063781,ETF_LS,1993.5063892038006,-999.2653476859829,core_leveraged
PLTG,PLTR,1.996623,237,ols,0.094359,50000,0.094359,False,False,16.618799209594727,0.094359,1.0,False,True,False,False,False,False,False,False,False,1.037677,0.417034,0.62839,0.392876,0.415596,0.322675,0.321237,0.49915575,0.5989869,0.5,0.5989869,0.094359,ETF_LS,2861.7984469599196,-1433.3193832585919,core_leveraged
PYPG,PYPL,1.995192,251,ols,0.080868,300000,0.080868,False,False,5.809700012207031,0.080868,1.0,False,True,False,False,False,False,False,False,False,0.804574,0.311682,0.377669,0.141607,0.311007,0.230814,0.2301389999999999,0.498798,0.5985576,0.5,0.5985576,0.080868,ETF_LS,1881.759704570942,-943.1471781016271,core_leveraged
RTXG,RTX,2.012767,208,ols,0.1463219999999999,10000,0.1463219999999999,False,False,25.2406005859375,0.1463219999999999,1.0,False,True,False,False,False,False,False,False,False,0.47564,0.18017,0.24102,0.059208,0.15905,0.033848,0.012728,0.50319175,0.6038301,0.50319175,0.6038301,0.1463219999999999,ETF_LS,838.5931517633379,-416.63697375967405,core_leveraged
SATG,SATS,2.004175,75,ols,0.170792,200,0.170792,False,False,18.780000686645508,0.170792,1.0,False,True,False,False,False,False,False,True,False,1.125139,0.444498,0.886385,0.790606,0.687598,0.273706,0.5168060000000001,0.50104375,0.6012525,0.50104375,0.6012525,0.170792,ETF_LS,3513.8485833726495,-1753.2643523507925,core_leveraged
SBU,SBUX,1.999839,95,ols,,0,,False,True,17.669300079345703,,1.0,False,False,False,False,False,False,False,True,False,0.620759,0.20757,0.370486,0.137227,0.163745,0.20757,0.163745,0.49995975,1.0,0.5,1.0,,ETF_LS,3338.842205307137,-1669.5555018714695,core_leveraged
SNAG,SNAP,1.962417,73,ols,0.036303,2000,0.036303,False,False,5.233099937438965,0.036303,1.0,False,True,False,False,False,False,False,False,False,1.195219,0.563048,0.617945,0.360599,0.419245,0.526745,0.382942,0.49060425,0.5887251,0.5,0.5887251,0.036303,ETF_LS,5588.2478008368025,-2847.6352379931495,core_leveraged
SPOG,SPOT,1.973029,95,ols,0.063781,400,0.063781,False,False,7.515600204467773,0.063781,1.0,False,True,False,False,False,False,False,True,False,0.978019,0.37451,0.435847,0.182346,0.254789,0.310729,0.1910079999999999,0.49325725,0.5919087,0.5,0.5919087,0.063781,ETF_LS,1804.6506116870873,-914.6599526348003,core_leveraged
TERG,TER,1.995837,95,ols,,0,,False,True,44.037899017333984,,1.0,False,False,False,False,False,False,False,True,False,1.231344,0.477736,0.56243,0.314355,0.375947,0.477736,0.375947,0.49895925,1.0,0.5,1.0,,ETF_LS,6582.672408338811,-3298.2014104051636,core_leveraged
TSLG,TSLA,1.991221,326,ols,0.095571,750000,0.095571,False,False,5.159999847412109,0.095571,1.0,False,True,False,False,False,False,False,False,False,1.188611,0.4734,0.626243,0.387031,0.4734,0.3778289999999999,0.3778289999999999,0.49780525,0.5973662999999999,0.5,0.5973662999999999,0.095571,ETF_LS,3690.2411946609877,-1853.2554621817405,core_leveraged
TSMG,TSM,1.981301,307,ols,0.045732,30000,0.045732,False,False,28.581899642944336,0.045732,1.0,False,True,False,False,False,False,False,False,False,0.808882,0.289395,0.409355,0.162901,0.289395,0.243663,0.243663,0.49532525,0.5943902999999999,0.5,0.5943902999999999,0.045732,ETF_LS,3163.40568118472,-1596.630537805573,core_leveraged
UNHG,UNH,1.995788,178,ols,,0,,False,True,13.050000190734863,,1.0,False,False,False,False,False,False,False,True,False,0.871716,0.334366,0.421144,0.176243,0.287933,0.334366,0.287933,0.498947,1.0,0.5,1.0,,ETF_LS,5237.369893437292,-2624.2115362139125,core_leveraged
UPSG,UPS,1.987658,78,ols,0.100669,200,0.100669,False,False,14.019000053405762,0.100669,1.0,False,True,False,False,False,False,False,True,False,0.508166,0.159186,0.294181,0.084947,0.107926,0.0585169999999999,0.0072569999999999,0.4969145,0.5962974,0.5,0.5962974,0.100669,ETF_LS,835.0916339275844,-420.1384915954276,core_leveraged
VALG,VALE,1.977026,73,ols,,0,,False,True,22.07699966430664,,1.0,False,False,False,False,False,False,False,True,False,0.794278,0.2561,0.302082,0.088133,0.13679,0.2561,0.13679,0.4942565,1.0,0.5,1.0,,ETF_LS,2927.729367614678,-1480.8755006836923,core_leveraged
XYZG,XYZ,1.998844,251,ols,0.008303,600,0.008303,False,False,10.970399856567385,0.008303,1.0,False,True,False,False,False,False,False,True,False,1.065783,0.441954,0.509457,0.259097,0.441228,0.433651,0.432925,0.499711,0.5996532,0.5,0.5996532,0.008303,ETF_LS,7198.593879763733,-3601.378536676065,core_leveraged
CRCA,CRCL,1.98118,166,ols,0.159409,350000,0.159409,False,False,39.9900016784668,0.159409,1.0,False,True,False,False,False,False,False,False,False,1.924763,1.096816,1.185049,1.364945,1.18832,0.937407,1.028911,0.495295,0.5943539999999999,0.5,0.5943539999999999,0.159409,ETF_LS,11701.347803718416,-5906.251730644574,core_leveraged
NVDB,NVDA,1.995931,143,ols,0.0403139999999999,45000,0.0403139999999999,False,False,23.81999969482422,0.0403139999999999,1.0,False,True,False,False,False,False,False,False,False,0.714585,0.253026,0.494507,0.243047,0.24871,0.2127119999999999,0.208396,0.49898275,0.5987792999999999,0.5,0.5987792999999999,0.0403139999999999,ETF_LS,2789.1988988634726,-1397.442546292168,core_leveraged
PLTA,PLTR,1.99091,143,ols,0.070683,30000,0.070683,False,False,17.959999084472656,0.070683,1.0,False,True,False,False,False,False,False,False,False,1.014649,0.396435,0.62839,0.389506,0.393438,0.325752,0.322755,0.4977275,0.5972729999999999,0.5,0.5972729999999999,0.070683,ETF_LS,3609.257101165936,-1812.868035805705,core_leveraged
TSLI,TSLA,1.981358,143,ols,0.041653,15000,0.041653,False,False,19.520000457763672,0.041653,1.0,False,True,False,False,False,False,False,False,False,0.876375,0.309544,0.626243,0.381282,0.340574,0.267891,0.298921,0.4953395,0.5944073999999999,0.5,0.5944073999999999,0.041653,ETF_LS,4133.898408724896,-2086.396506196708,core_leveraged
COIA,COIN,2.001213,143,ols,0.089808,40000,0.089808,False,False,5.420000076293945,0.089808,1.0,False,True,False,False,False,False,False,False,False,1.440744,0.712253,0.792435,0.629096,0.676284,0.622445,0.586476,0.50030325,0.6003639,0.50030325,0.6003639,0.089808,ETF_LS,7053.150262090273,-3524.4375596652,core_leveraged
BITU,IBIT,1.99247,500,ols,0.050494,300000,0.050494,False,False,11.979999542236328,0.050494,1.0,False,True,False,False,False,False,False,False,False,0.992525,0.403348,0.497949,0.24516,0.403348,0.352854,0.352854,0.4981175,0.597741,0.5,0.597741,0.050494,ETF_LS,4686.674501908235,-2352.193258572643,core_leveraged
ETHT,ETHA,1.991652,427,ols,0.095256,100000,0.095256,False,False,15.119999885559082,0.095256,1.0,False,True,False,False,False,False,False,False,False,1.471976,0.762318,0.748723,0.553586,0.762318,0.667062,0.667062,0.497913,0.5974956,0.5,0.5974956,0.095256,ETF_LS,8122.36369470773,-4078.204271985131,core_leveraged
UXRP,XRPZ,1.999765,90,ols,0.036719,400000,0.036719,False,False,3.5,0.036719,1.0,False,True,False,False,False,False,False,False,False,1.5865,0.936338,0.814956,0.663919,0.761212,0.899619,0.724493,0.49994125,0.5999295,0.5,0.5999295,0.036719,ETF_LS,10785.052458257016,-5393.1599254197445,core_leveraged
SOLT,SOEZ,2.016252,84,ols,0.0751189999999999,20000,0.0751189999999999,False,False,43.86000061035156,0.0751189999999999,1.0,False,True,False,False,False,False,False,False,False,1.578586,0.82038,0.773833,0.613495,0.682457,0.745261,0.6073379999999999,0.504063,0.6048756000000001,0.504063,0.6048756000000001,0.0751189999999999,ETF_LS,7814.061972706515,-3875.538361626679,core_leveraged
TSLR,TSLA,1.998837,500,ols,0.06232,15000,0.06232,False,False,17.84000015258789,0.06232,1.0,False,True,False,False,False,False,False,False,False,1.251993,0.483785,0.626243,0.391496,0.483785,0.421465,0.421465,0.49970925,0.5996511,0.5,0.5996511,0.06232,ETF_LS,5372.560533856976,-2687.8432477770702,core_leveraged
AAPB,AAPL,1.989989,500,ols,0.031827,35000,0.031827,False,False,27.0,0.031827,1.0,False,True,False,False,False,False,False,False,False,0.566684,0.157886,0.28442,0.079684,0.157886,0.126059,0.126059,0.49749725,0.5969966999999999,0.5,0.5969966999999999,0.031827,ETF_LS,1789.757929297545,-899.3808153198561,core_leveraged
AMDL,AMD,1.997839,500,ols,0.046948,1600000,0.046948,False,False,14.420000076293944,0.046948,1.0,False,True,False,False,False,False,False,False,False,1.116618,0.411175,0.55878,0.311224,0.411175,0.364227,0.364227,0.49945975,0.5993516999999999,0.5,0.5993516999999999,0.046948,ETF_LS,4967.899156542121,-2486.6363888892556,core_leveraged
AMZZ,AMZN,1.990375,500,ols,0.029428,15000,0.029428,False,False,25.74519920349121,0.029428,1.0,False,True,False,False,False,False,False,False,False,0.637334,0.184389,0.319721,0.10075,0.184389,0.154961,0.154961,0.49759375,0.5971124999999999,0.5,0.5971124999999999,0.029428,ETF_LS,2305.1277309842435,-1158.1374017379858,core_leveraged
AVGU,AVGO,1.990072,183,ols,0.1166879999999999,20000,0.1166879999999999,False,False,30.087400436401367,0.1166879999999999,1.0,False,True,False,False,False,False,False,False,False,0.89155,0.281782,0.53744,0.284555,0.282541,0.165094,0.165853,0.497518,0.5970216,0.5,0.5970216,0.1166879999999999,ETF_LS,835.4308278729848,-419.7992976500271,core_leveraged
BABX,BABA,2.006333,500,ols,0.019215,250000,0.019215,False,False,22.440000534057617,0.019215,1.0,False,True,False,False,False,False,False,False,False,0.894252,0.282002,0.445586,0.200437,0.282002,0.262787,0.262787,0.50158325,0.6018999,0.50158325,0.6018999,0.019215,ETF_LS,4264.0495151969135,-2125.295010946295,core_leveraged
BULX,BULL,1.973911,148,ols,0.092815,15000,0.092815,False,False,2.471699953079224,0.092815,1.0,False,True,False,False,False,False,False,False,False,1.093678,0.554159,0.559286,0.300666,0.449543,0.461344,0.356728,0.49347775,0.5921733,0.5,0.5921733,0.092815,ETF_LS,3453.191057974206,-1749.4157831706727,core_leveraged
CONL,COIN,1.987045,500,ols,0.106913,900000,0.106913,False,False,7.03000020980835,0.106913,1.0,False,True,False,False,False,False,False,False,False,1.574875,0.771931,0.792435,0.615803,0.771931,0.665018,0.665018,0.49676125,0.5961135,0.5,0.5961135,0.106913,ETF_LS,7736.623167300125,-3893.5319367704933,core_leveraged
CRWL,CRWD,1.995788,348,ols,0.122607,15000,0.122607,False,False,22.15999984741211,0.122607,1.0,False,True,False,False,False,False,False,False,False,0.931777,0.383612,0.471446,0.220859,0.383612,0.261005,0.261005,0.498947,0.5987364,0.5,0.5987364,0.122607,ETF_LS,1077.6017519252775,-539.9379853598065,core_leveraged
DLLL,DELL,1.986236,285,ols,0.053855,15000,0.053855,False,False,40.956298828125,0.053855,1.0,False,True,False,False,False,False,False,False,False,1.101551,0.380912,0.542239,0.287981,0.380912,0.327057,0.327057,0.496559,0.5958707999999999,0.5,0.5958707999999999,0.053855,ETF_LS,4190.338871561314,-2109.688310735136,core_leveraged
ETRL,ETOR,1.999769,148,ols,0.101669,20000,0.101669,False,False,7.758600234985352,0.101669,1.0,False,True,False,False,False,False,False,False,False,1.07703,0.426797,0.647702,0.419373,0.423733,0.325128,0.322064,0.49994225,0.5999306999999999,0.5,0.5999306999999999,0.101669,ETF_LS,2650.9469359282657,-1325.6265778338727,core_leveraged
GOU,GOOGL,2.03793,85,ols,0.088589,10000,0.088589,False,False,22.31999969482422,0.088589,1.0,False,True,False,False,False,False,False,False,False,0.521434,0.150894,0.300758,0.095667,0.114295,0.062305,0.0257059999999999,0.5094825,0.6113789999999999,0.5094825,0.6113789999999999,0.088589,ETF_LS,842.044131927698,-413.1859935953139,core_leveraged
INTW,INTC,1.98762,286,ols,0.0548289999999999,50000,0.0548289999999999,False,False,73.54000091552734,0.0548289999999999,1.0,False,True,False,False,False,False,False,False,False,1.360995,0.535721,0.62781,0.386856,0.535721,0.480892,0.480892,0.496905,0.596286,0.5,0.596286,0.0548289999999999,ETF_LS,6513.362202527436,-3276.9655178190183,core_leveraged
IONL,IONQ,1.985768,258,ols,0.239171,95000,0.239171,False,False,10.510000228881836,0.239171,1.0,False,True,False,False,False,False,False,False,False,1.908273,0.99894,1.077778,1.136925,0.99894,0.759769,0.759769,0.496442,0.5957304,0.5,0.5957304,0.239171,ETF_LS,5140.105485596418,-2588.4723117687554,core_leveraged
ISUL,ISRG,2.000635,124,ols,0.098286,6000,0.098286,False,False,23.08930015563965,0.098286,1.0,False,True,False,False,False,False,False,False,False,0.640981,0.177861,0.312521,0.097762,0.137176,0.0795749999999999,0.0388899999999999,0.50015875,0.6001905,0.50015875,0.6001905,0.098286,ETF_LS,836.9086283988993,-418.32149712411274,core_leveraged
LCDL,LCID,1.96025,240,ols,0.26037,65000,0.2719268983671999,False,False,1.9149999618530276,0.26037,1.0443864437807735,False,True,False,False,False,False,False,False,False,1.50201,0.702811,0.770396,0.558591,0.695943,0.4308841016328,0.4240161016328,0.4900625,0.588075,0.5,0.588075,0.2719268983671999,ETF_LS,831.2017071384121,-424.02841838459995,core_leveraged
MRAL,MARA,1.978308,271,ols,0.3401789999999999,1500000,0.3401789999999999,False,False,3.450000047683716,0.3401789999999999,1.0,False,True,False,False,False,False,False,False,False,1.67205,0.869543,0.896315,0.777429,0.869543,0.529364,0.529364,0.494577,0.5934923999999999,0.5,0.5934923999999999,0.3401789999999999,ETF_LS,833.7726652727584,-421.4574602502535,core_leveraged
FBL,META,1.996722,500,ols,0.023279,2000,0.023279,False,False,23.13999938964844,0.023279,1.0,False,True,False,False,False,False,False,False,False,0.719546,0.223714,0.36022,0.129121,0.223714,0.200435,0.200435,0.4991805,0.5990166,0.5,0.5990166,0.023279,ETF_LS,3188.23331759176,-1596.7337053389306,core_leveraged
MVLL,MRVL,1.993544,271,ols,0.119693,200000,0.119693,False,False,31.21339988708496,0.119693,1.0,False,True,False,False,False,False,False,False,False,1.271577,0.555221,0.642217,0.408457,0.555221,0.4355279999999999,0.4355279999999999,0.498386,0.5980632,0.5,0.5980632,0.119693,ETF_LS,3834.5643650128836,-1923.4912121392274,core_leveraged
MSFL,MSFT,1.9922,500,ols,0.0330629999999999,70000,0.0330629999999999,False,False,15.369999885559082,0.0330629999999999,1.0,False,True,False,False,False,False,False,False,False,0.482121,0.142911,0.241548,0.057665,0.142911,0.109848,0.109848,0.49805,0.59766,0.5,0.59766,0.0330629999999999,ETF_LS,1504.2322805442234,-755.0608776951227,core_leveraged
MSTP,MSTR,1.996682,206,ols,0.3160119999999999,450000,0.4498391550676166,False,False,1.4049999713897705,0.3160119999999999,1.4234875734706804,False,False,True,False,False,True,True,False,False,1.401739,0.687113,0.881108,0.772492,0.702698,0.2372738449323833,0.2528588449323834,0.4991705,0.5990046,0.5,0.5990046,0.4498391550676166,ETF_LS,0.0,0.0,
MULL,MU,1.998784,348,ols,0.076284,250000,0.076284,False,False,131.77999877929688,0.076284,1.0,False,True,False,False,False,False,False,False,False,1.295992,0.587651,0.611006,0.372648,0.587651,0.511367,0.511367,0.499696,0.5996351999999999,0.5,0.5996351999999999,0.076284,ETF_LS,6319.6270738486755,-3161.7358723347174,core_leveraged
