etf,underlying,pair_frac_merged
KTUP,KTOS,0.0008298755190691225
ORCX,ORCL,0.0008298755190659189
CRWL,CRWD,0.0008298755190526946
VSTL,VST,0.0008298755190232248
BLSG,BLSH,0.0008298755189672029
LMNX,LMND,0.000829875518932242
MVLL,MRVL,0.0008298755188174054
SOUX,SOUN,0.0008298755187521158
SHPU,SHOP,0.0008298755187186617
ARMG,ARM,0.0008298755186878551
PLTG,PLTR,0.0008298755186746812
FIGG,FIG,0.0008298755185495522
XYZG,XYZ,0.0008298755185073625
CSEX,CLS,0.0008298755184835138
QBTZ,QBTS,0.0008298755184310314
BEZ,BE,0.0008298755183723728
APPX,APP,0.0008298755183426558
CRDU,CRDO,0.0008298755182607351
LINT,INTC,0.0008298755181991371
SNOU,SNOW,0.0008298755181643124
DUOG,DUOL,0.0008298755181360773
RKTL,RKT,0.0008298755181095769
AVXX,AVAV,0.0008298755180880591
NOWL,NOW,0.0008298755179940108
DLLL,DELL,0.000829875517972523
LABX,ALAB,0.0008298755179699261
GEMG,GEMI,0.0008298755179413712
QPUX,IONQ,0.0008298755179147089
ORCU,ORCL,0.0008298755178354168
LUNL,LUNR,0.0008298755177911524
OKTG,OKTA,0.0008298755173066625
UNX,U,0.0008298755171014864
NBIZ,NBIS,0.0008298755170589772
CRCD,CRCL,0.0008298755167047597
CORD,CRWV,0.000829875516630449
IREZ,IREN,0.0008298755161120135
PLTZ,PLTR,0.0008298755160080801
BMNZ,BMNR,0.000829875515934426
ETHD,ETHA,0.0008298755158282525
ZSL,SLV,0.0008298755156521198
MSDD,MSTR,0.000829875515617917
MSTZ,MSTR,0.0008298755154585788
CONI,COIN,0.0008298755152807583
