date,bucket,bucket_universe,sizing_slice,flow_sleeve_alloc_usd,incumbent_cohort,etf,under,underlying,beta_abs,pair_weight_gtp,long_sh,short_sh,underlying_price,etf_price,long_notional_usd,short_notional_usd,gross_notional_usd,net_notional_usd,pct_book_gross,net_over_gross,borrow_rate_annual
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,DUOG,DUOL,DUOL,2.021,0.007407042046958158,106.0,-1593.0,111.11009979248047,3.869999885559082,11777.67057800293,-6164.909817695618,17942.580395698547,5612.760760307312,0.0007771377505371655,0.3128179245418281,0.017123
2026-05-01,bucket_3_inverse,bucket_3_inverse,bucket_3_flow_program,72.22222222222223,incumbent,DUST,GDX,GDX,1.986,0.0,0.0,-69.0,87.73999786376953,53.709999084472656,0.0,-3705.9899368286133,3705.9899368286133,-3705.9899368286133,0.00016051563484763935,-1.0,0.142285
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,incumbent,DXD,DIA,DIA,1.989,0.0,0.0,0.0,498.9700012207031,18.990100860595703,0.0,0.0,0.0,0.0,0.0,,0.014793
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,ELIL,LLY,LLY,1.993,0.0016689929329646936,12.0,-308.0,976.0900268554688,21.070999145507812,11713.080322265625,-6489.867736816406,18202.94805908203,5223.212585449219,0.0007884149211431819,0.28694322307002307,0.144913
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,incumbent,ERX,XLE,XLE,1.988,0.0,0.0,0.0,58.88999938964844,94.18000030517578,0.0,0.0,0.0,0.0,0.0,,0.21623
2026-05-01,bucket_3_inverse,bucket_3_inverse,bucket_3_flow_program,72.22222222222223,post_start,ETHD,ETHA,ETHA,1.981,0.0016961016688031981,0.0,-93.0,17.434999465942383,49.75,0.0,-4626.75,4626.75,-4626.75,0.00020039604159498845,-1.0,0.208409
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,ETHT,ETHA,ETHA,1.992,0.0018869001020460467,620.0,-304.0,17.434999465942383,17.62980079650879,10809.699668884277,-5359.459442138672,16169.15911102295,5450.2402267456055,0.0007003264671245564,0.33707629378388826,0.0
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,ETHU,ETHA,ETHA,2.001,0.0017510908969289823,621.0,-203.0,17.434999465942383,26.4950008392334,10827.13466835022,-5378.48517036438,16205.6198387146,5448.64949798584,0.0007019056718585661,0.3362197529136915,0.024324
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,ETRL,ETOR,ETOR,1.997,0.0030886754884246123,297.0,-468.0,36.35499954223633,10.887999534606934,10797.43486404419,-5095.583782196045,15893.018646240234,5701.8510818481445,0.000688366137289001,0.3587645121902009,0.121857
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,ETU,ETHA,ETHA,1.989,0.001602592422964448,620.0,-767.0,17.434999465942383,7.050000190734863,10809.699668884277,-5407.35014629364,16217.049815177917,5402.349522590637,0.000702400732546689,0.3331277627040679,0.03169
2026-05-01,bucket_3_inverse,bucket_3_inverse,bucket_3_flow_program,72.22222222222223,incumbent,EWV,EWJ,EWJ,1.975,0.0,0.0,-509.0,88.71499633789062,20.100000381469727,0.0,-10230.90019416809,10230.90019416809,-10230.90019416809,0.00044312571478136577,-1.0,0.061075
2026-05-01,bucket_3_inverse,bucket_3_inverse,bucket_3_flow_program,72.22222222222223,incumbent,FAZ,XLF,XLF,3.001,0.0,0.0,-250.0,52.59960174560547,42.09000015258789,0.0,-10522.500038146973,10522.500038146973,-10522.500038146973,0.00045575562875188163,-1.0,0.067841
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,incumbent,FBL,META,META,1.995,0.0020360542267960865,16.0,-173.0,607.885009765625,25.239999771118164,9726.16015625,-4366.519960403442,14092.680116653442,5359.640195846558,0.0006103890011005025,0.3803137622852181,0.0451
2026-05-01,bucket_whitelist,bucket_whitelist,,0.0,post_start,FBYY,META,META,0.564,0.02758093895546996,832.0,-72983.0,607.885009765625,13.180000305175781,505760.328125,-961915.962272644,1467676.290397644,-456155.63414764404,0.06356870782698539,-0.3108012557892148,0.0299529999999999
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,FCXG,FCX,FCX,2.012,0.004962766178362145,179.0,-412.0,57.48500061035156,11.739999771118164,10289.81510925293,-4836.879905700684,15126.695014953613,5452.935203552246,0.0006551747562352296,0.3604842431318741,0.047684
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,FGRU,FIGR,FIGR,1.99,0.005208487440588249,2090.0,-2503.0,35.45500183105469,15.430000305175781,74100.9538269043,-38621.29076385498,112722.24459075928,35479.66306304932,0.004882280567502082,0.3147529859067219,0.235835
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,FIGG,FIG,FIG,2.003,0.006770394143552165,623.0,-7047.0,18.760000228881836,0.8798999786376953,11687.480142593384,-6200.655149459839,17888.135292053223,5486.824993133545,0.000774779597783126,0.3067298465464457,0.1418884224790477
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,FLYT,FLY,FLY,1.993,0.005488246698737313,309.0,-248.0,32.72999954223633,18.440000534057617,10113.569858551025,-4573.120132446289,14686.689990997314,5540.449726104736,0.0006361170450810176,0.3772429137879901,0.163569
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,incumbent,FNGD,XLK,XLK,2.813,0.0,0.0,0.0,161.1300048828125,43.27000045776367,0.0,0.0,0.0,0.0,0.0,,0.148621
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,FUTG,FUTU,FUTU,2.0,0.0,0.0,0.0,153.84129333496094,11.539999961853027,0.0,0.0,0.0,0.0,0.0,,0.308246
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,incumbent,GDXU,GDX,GDX,3.04,0.006557618621660646,130.0,-19.0,87.73999786376953,166.5,11406.199722290039,-3163.5,14569.699722290039,8242.699722290039,0.0006310499057814938,0.5657425945216712,0.099273
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,GEMG,GEMI,GEMI,1.962,0.0030341950417032996,2462.0,-513.0,4.695000171661377,12.022199630737305,11559.09042263031,-6167.388410568237,17726.478833198547,5391.702012062073,0.0007677778547771846,0.3041609144600321,0.414241
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,GEVG,GEV,GEV,1.969,0.002542746500562225,0.0,0.0,1073.4300537109375,32.86000061035156,0.0,0.0,0.0,0.0,0.0,,0.05917
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,GEVX,GEV,GEV,1.992,0.003976821392369888,9.0,-62.0,1073.4300537109375,77.05000305175781,9660.870483398438,-4777.100189208984,14437.970672607422,4883.770294189453,0.0006253443932468926,0.33825877645362123,0.042793
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,incumbent,GGLL,GOOGL,GOOGL,1.997,0.0,0.0,0.0,383.3500061035156,135.90499877929688,0.0,0.0,0.0,0.0,0.0,,0.069023
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,GLGG,GLXY,GLXY,2.0,0.0003913231185201383,418.0,-657.0,28.34000015258789,9.720000267028809,11846.120063781738,-6386.040175437927,18232.160239219666,5460.079888343811,0.0007896801732674466,0.29947520297668806,0.476484
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,GLWG,GLW,GLW,1.997,0.0,0.0,0.0,160.1699981689453,21.19499969482422,0.0,0.0,0.0,0.0,0.0,,0.289753
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,GLXU,GLXY,GLXY,2.01,0.004511356489087538,419.0,-562.0,28.34000015258789,11.295000076293945,11874.460063934326,-6347.790042877197,18222.250106811523,5526.670021057129,0.0007892509408026984,0.3032924028954715,0.129982
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,GMEU,GME,GME,1.964,0.0015180184321147159,0.0,0.0,25.049999237060547,11.65999984741211,0.0,0.0,0.0,0.0,0.0,,0.312074
2026-05-01,bucket_whitelist,bucket_whitelist,,0.0,post_start,GMEY,GME,GME,0.656,0.0023827442237445615,2919.0,-3353.0,25.049999237060547,34.472999572753906,73120.94777297974,-115587.96756744385,188708.91534042358,-42467.01979446411,0.008173452131173,-0.22503981710591284,0.0
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,GOOX,GOOGL,GOOGL,1.981,0.005186738290351049,31.0,-70.0,383.3500061035156,96.0,11883.850189208984,-6720.0,18603.850189208984,5163.850189208984,0.0008057789887812519,0.2775688976577674,0.018441
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,GOU,GOOGL,GOOGL,2.007,0.0,0.0,0.0,383.3500061035156,34.32500076293945,0.0,0.0,0.0,0.0,0.0,,0.060743
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,GRAG,GRAB,GRAB,1.979,0.0,0.0,0.0,3.5450000762939453,6.300000190734863,0.0,0.0,0.0,0.0,0.0,,0.400276
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,incumbent,GUSH,XOP,XOP,2.01,0.0037947458851787723,65.0,-146.0,175.02499389648438,40.2400016784668,11376.624603271484,-5875.040245056152,17251.664848327637,5501.584358215332,0.0007472124810132955,0.3189016484254649,0.0249509999999999
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,incumbent,HIBL,SPHB,SPHB,3.006,0.0,0.0,0.0,134.92999267578125,92.33000183105469,0.0,0.0,0.0,0.0,0.0,,0.5759599999999999
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,incumbent,HIBS,SPHB,SPHB,3.016,0.0,0.0,0.0,134.92999267578125,29.510000228881836,0.0,0.0,0.0,0.0,0.0,,0.257703
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,HIMZ,HIMS,HIMS,1.999,0.003836295979629814,356.0,-118.0,27.1299991607666,35.749900817871094,9658.27970123291,-4218.488296508789,13876.7679977417,5439.791404724121,0.0006010373106131626,0.392007087357041,0.162106
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,HLXX,HL,HL,1.995,0.0,0.0,0.0,18.43000030517578,24.353300094604492,0.0,0.0,0.0,0.0,0.0,,0.040778
2026-05-01,bucket_whitelist,bucket_whitelist,,0.0,post_start,HMYY,HIMS,HIMS,0.257,0.03186994498658798,109.0,-1656.0,27.1299991607666,7.510000228881836,2957.1699085235596,-12436.56037902832,15393.73028755188,-9479.39047050476,0.0006667407175676836,-0.6157955410047854,0.0552109999999999
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,HODU,HOOD,HOOD,2.007,0.001461420318140362,129.0,-537.0,73.4800033569336,7.340000152587891,9478.920433044434,-3941.5800819396973,13420.50051498413,5537.340351104736,0.0005812752319503591,0.4126031175157914,0.11556
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,HOOG,HOOD,HOOD,2.006,0.0014891135873122052,129.0,-221.0,73.4800033569336,17.895000457763672,9478.920433044434,-3954.7951011657715,13433.715534210205,5524.125331878662,0.0005818476072769937,0.41121351109534543,0.142804
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,HOOX,HOOD,HOOD,1.999,0.0014616980642251723,128.0,-196.0,73.4800033569336,20.270000457763672,9405.4404296875,-3972.9200897216797,13378.36051940918,5432.52033996582,0.0005794500440093528,0.4060677189917538,0.150381
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,HOOZ,HOOD,HOOD,2.005,0.0,0.0,0.0,73.4800033569336,30.530000686645508,0.0,0.0,0.0,0.0,0.0,,3.127256
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,HUTG,HUT,HUT,2.0,0.004136139322915098,141.0,-325.0,77.4000015258789,17.11549949645996,10913.400215148926,-5562.537336349487,16475.937551498413,5350.8628787994385,0.0007136138038334702,0.32476833940856986,0.164686
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,IBX,IBM,IBM,1.933,0.0,0.0,0.0,233.00999450683594,21.530000686645508,0.0,0.0,0.0,0.0,0.0,,0.122712
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,INTW,INTC,INTC,1.989,0.008858622234822415,132.0,-33.0,98.26499938964844,234.00999450683594,12970.979919433594,-7722.329818725586,20693.30973815918,5248.650100708008,0.0008962786748854221,0.2536399525799063,0.0
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,IONL,IONQ,IONQ,1.987,0.0012806508416259767,254.0,-253.0,44.11000061035156,22.690000534057617,11203.940155029297,-5740.570135116577,16944.510290145874,5463.37001991272,0.0007339088537117377,0.32242714167372294,0.270195
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,IONX,IONQ,IONQ,1.988,0.0021511152664885546,254.0,-132.0,44.11000061035156,43.439998626708984,11203.940155029297,-5734.079818725586,16938.019973754883,5469.860336303711,0.0007336277419781334,0.32293386976630967,0.240559
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,IONZ,IONQ,IONQ,1.985,0.0,0.0,0.0,44.11000061035156,6.832099914550781,0.0,0.0,0.0,0.0,0.0,,1.835067
2026-05-01,bucket_whitelist,bucket_whitelist,,0.0,post_start,IOYY,IONQ,IONQ,0.305,0.00744458854398786,89.0,-1395.0,44.11000061035156,8.920000076293945,3925.790054321289,-12443.400106430054,16369.190160751343,-8517.610052108765,0.0007089903090355437,-0.5203440102083711,0.097609
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,IRE,IREN,IREN,1.99,0.0022136177695149806,214.0,-203.0,46.02000045776367,21.850099563598633,9848.280097961426,-4435.5702114105225,14283.850309371948,5412.709886550903,0.000618669057272057,0.3789391354094145,0.220852
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,IREG,IREN,IREN,1.972,0.0013633184349831832,214.0,-276.0,46.02000045776367,16.190000534057617,9848.280097961426,-4468.440147399902,14316.720245361328,5379.839950561523,0.0006200927358930657,0.37577321190617047,0.232456
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,IREX,IREN,IREN,1.983,0.0012898599944662773,214.0,-152.0,46.02000045776367,29.446699142456055,9848.280097961426,-4475.89826965332,14324.178367614746,5372.3818283081055,0.0006204157657039084,0.37505689264903447,0.283676
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,IREZ,IREN,IREN,2.009,0.0,0.0,0.0,46.02000045776367,13.949999809265137,0.0,0.0,0.0,0.0,0.0,,0.8147660000000001
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,ISUL,ISRG,ISRG,1.999,0.0,0.0,0.0,462.260009765625,23.440000534057617,0.0,0.0,0.0,0.0,0.0,,0.15595
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,incumbent,JNUG,GDXJ,GDXJ,1.973,0.0055375353722493595,87.0,-26.0,115.95500183105469,182.1300048828125,10088.085159301758,-4735.380126953125,14823.465286254883,5352.705032348633,0.0006420411230531585,0.3610967428319173,0.027623
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,JOBX,JOBY,JOBY,1.98,0.0014886900870213417,1275.0,-287.0,8.976699829101562,20.889999389648438,11445.292282104492,-5995.429824829102,17440.722106933594,5449.862457275391,0.0007554010207570539,0.3124791751087409,0.2762219999999999
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,KEEX,KEEL,KEEL,2.046,0.004751768498308322,3331.0,-116.0,3.1050000190734863,39.93000030517578,10342.755063533783,-4631.880035400391,14974.635098934174,5710.875028133392,0.0006485886633502538,0.38136989585408104,0.0
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,KLAG,KLAC,KLAC,2.0,0.004965850366767728,6.0,-156.0,1732.199951171875,28.040000915527344,10393.19970703125,-4374.240142822266,14767.439849853516,6018.959564208984,0.0006396145221597741,0.40758314409309676,0.0495059999999999
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,incumbent,KORU,EWY,EWY,2.932,0.006141607964665618,79.0,-8.0,162.91000366210938,612.739990234375,12869.89028930664,-4901.919921875,17771.81021118164,7967.970367431641,0.0007697412694219909,0.44834883294096656,0.027916
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,KTUP,KTOS,KTOS,2.03,0.001588671898886146,178.0,-477.0,61.359901428222656,11.09000015258789,10922.062454223633,-5289.930072784424,16211.992527008057,5632.132381439209,0.0007021816888269192,0.34740531566718075,0.244503
2026-05-01,bucket_3_inverse,bucket_3_inverse,bucket_3_flow_program,72.22222222222223,incumbent,LABD,XBI,XBI,2.987,0.0,0.0,-315.0,130.77000427246094,14.949999809265137,0.0,-4709.249939918518,4709.249939918518,-4709.249939918518,0.0002039693190341186,-1.0,0.0
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,incumbent,LABU,XBI,XBI,2.986,0.0,0.0,0.0,130.77000427246094,175.04200744628906,0.0,0.0,0.0,0.0,0.0,,0.333478
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,LABX,ALAB,ALAB,1.999,0.006313217589627546,51.0,-103.0,200.0,46.03499984741211,10200.0,-4741.604984283447,14941.604984283447,5458.395015716553,0.000647158046993322,0.365315173400585,0.027434
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,LACG,LAC,LAC,2.001,0.006791472085658356,49516.0,-12004.0,5.539999961853027,13.175000190734863,274318.6381111145,-158152.7022895813,432471.3404006958,116165.9358215332,0.018731408595575347,0.26860955852913276,0.168894
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,LCDL,LCID,LCID,1.957,0.0,0.0,0.0,6.40500020980835,0.944599986076355,0.0,0.0,0.0,0.0,0.0,,0.7677694153508672
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,LEUX,LEU,LEU,2.024,0.0023797551926536312,1213.0,-5510.0,202.50999450683594,21.100000381469727,245644.623336792,-116261.0021018982,361905.6254386902,129383.6212348938,0.015675032100042594,0.3575065214254661,0.278928
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,LINT,INTC,INTC,2.0,0.0013057776399420524,132.0,-51.0,98.26499938964844,147.80999755859375,12970.979919433594,-7538.309875488281,20509.289794921875,5432.6700439453125,0.0008883083137897739,0.2648882578708527,0.185761
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,LITX,LITE,LITE,1.984,0.008076221138552735,95.0,-968.0,958.885009765625,50.59000015258789,91094.07592773438,-48971.12014770508,140065.19607543945,42122.9557800293,0.006066571753119139,0.30073820592334566,0.053194
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,LLYX,LLY,LLY,1.992,0.004386228617739322,12.0,-346.0,976.0900268554688,18.940000534057617,11713.080322265625,-6553.240184783936,18266.32050704956,5159.840137481689,0.0007911597393673948,0.2824783532890678,0.066086
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,LMNX,LMND,LMND,2.015,0.001484297443446009,166.0,-282.0,57.22999954223633,13.895000457763672,9500.17992401123,-3918.3901290893555,13418.570053100586,5581.789794921875,0.0005811916188483085,0.4159750087254721,0.302438
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,LMTL,LMT,LMT,1.999,0.0,0.0,0.0,515.0,31.600099563598633,0.0,0.0,0.0,0.0,0.0,,0.127406
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,LNOK,NOK,NOK,2.003,0.0,0.0,0.0,13.755000114440918,80.80000305175781,0.0,0.0,0.0,0.0,0.0,,0.4239929999999999
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,LRCU,LRCX,LRCX,2.037,0.0043793788027993155,41.0,-113.0,255.75999450683594,43.970001220703125,10486.159774780273,-4968.610137939453,15454.769912719727,5517.54963684082,0.0006693844954385602,0.3570127325091858,0.078666
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,LULG,LULU,LULU,1.989,0.0,0.0,0.0,135.44500732421875,9.109999656677246,0.0,0.0,0.0,0.0,0.0,,0.376804
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,LUNL,LUNR,LUNR,1.987,0.0015019819064095272,425.0,-272.0,24.30500030517578,17.95840072631836,10329.625129699707,-4884.684997558594,15214.3101272583,5444.940132141113,0.0006589695845034006,0.35788281470520544,0.44593
2026-05-01,bucket_whitelist,bucket_whitelist,,0.0,post_start,MAAY,MARA,MARA,0.309,0.025602583980707274,331.0,-1644.0,12.114999771118164,7.28000020980835,4010.0649242401123,-11968.320344924927,15978.385269165039,-7958.255420684814,0.0006920635778938451,-0.4980638084902479,0.079567
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,METU,META,META,1.998,0.001205743932410662,16.0,-177.0,607.885009765625,24.629600524902344,9726.16015625,-4359.439292907715,14085.599449157715,5366.720863342285,0.0006100823197933228,0.3810076300063468,0.071394
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,incumbent,MEXX,EWW,EWW,2.955,0.003594677610471288,155.0,-127.0,77.23999786376953,31.1200008392334,11972.199668884277,-3952.2401065826416,15924.439775466919,8019.959562301636,0.000689727064488325,0.5036258528012476,0.0689719999999999
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,MPG,MP,MP,1.988,0.002188032605021655,179.0,-702.0,64.60990142822266,8.770000457763672,11565.172355651855,-6156.540321350098,17721.712677001953,5408.632034301758,0.0007675714207067418,0.30519804337651385,0.227135
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,MPL,MP,MP,1.989,0.002962617492818978,179.0,-253.0,64.60990142822266,24.309999465942383,11565.172355651855,-6150.429864883423,17715.60222053528,5414.742490768433,0.0007673067616505447,0.30564823161878524,0.22719
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,MRAL,MARA,MARA,1.978,0.0004281615877743818,931.0,-975.0,12.114999771118164,59.79999923706055,11279.06478691101,-58304.99925613403,69584.06404304504,-47025.93446922302,0.003013858754486064,-0.6758147158540861,0.354703
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,MRNX,MRNA,MRNA,2.007,0.008376779039126125,215.0,-212.0,44.5099983215332,19.929899215698242,9569.649639129639,-4225.138633728027,13794.788272857666,5344.511005401611,0.0005974865649800927,0.38742972343528886,0.0
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,MRVU,MRVL,MRVL,2.01,0.0,0.0,0.0,163.41000366210938,88.05999755859375,0.0,0.0,0.0,0.0,0.0,,0.502194
2026-05-01,bucket_4_inverse_decay,bucket_4_inverse_decay,bucket_4_inverse_decay,0.0,post_start,MSDD,MSTR,MSTR,2.001,0.0012523490970385415,-141.0,-514.0,175.44000244140625,29.53499984741211,-24737.04034423828,-15180.989921569824,39918.030265808105,-39918.030265808105,0.0017289491011048552,-1.0,0.115425
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,MSFL,MSFT,MSFT,1.992,0.0,0.0,0.0,413.6700134277344,18.679899215698242,0.0,0.0,0.0,0.0,0.0,,0.03939
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,incumbent,MSFU,MSFT,MSFT,1.992,0.002904885079450697,26.0,-182.0,413.6700134277344,28.230300903320312,10755.420349121094,-5137.914764404297,15893.33511352539,5617.505584716797,0.0006883798442736532,0.35345039569047043,0.03474
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,MSFX,MSFT,MSFT,2.007,0.003039716518319944,26.0,-275.0,413.6700134277344,18.600000381469727,10755.420349121094,-5115.000104904175,15870.420454025269,5640.420244216919,0.0006873873534197446,0.3554045880861537,0.0415
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,MSTP,MSTR,MSTR,1.997,7.344944109333155e-05,0.0,0.0,175.44000244140625,53.400001525878906,0.0,0.0,0.0,0.0,0.0,,0.325352
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,MSTU,MSTR,MSTR,1.967,0.0005429685401372602,63.0,-729.0,175.44000244140625,7.819699764251709,11052.720153808594,-5700.561128139496,16753.28128194809,5352.159025669098,0.0007256262500955986,0.3194692989149612,0.238393
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,MSTX,MSTR,MSTR,1.954,0.0007344647505343387,63.0,-160.0,175.44000244140625,35.939998626708984,11052.720153808594,-5750.3997802734375,16803.11993408203,5302.320373535156,0.0007277848859860339,0.31555570598412364,0.2182049999999999
2026-05-01,bucket_4_inverse_decay,bucket_4_inverse_decay,bucket_4_inverse_decay,0.0,post_start,MSTZ,MSTR,MSTR,1.983,0.0017314391422503996,-140.0,-2789.0,175.44000244140625,5.420000076293945,-24561.600341796875,-15116.380212783813,39677.98055458069,-39677.98055458069,0.0017185519515039488,-1.0,0.234394
2026-05-01,bucket_whitelist,bucket_whitelist,,0.0,post_start,MTYY,MSTR,MSTR,0.372,0.0074137307158607365,26.0,-2493.0,175.44000244140625,4.690000057220459,4561.4400634765625,-11692.170142650604,16253.610206127167,-7130.730079174042,0.0007039842539440836,-0.43871669055321333,0.0
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,MULL,MU,MU,1.999,0.004388938962279242,22.0,-25.0,538.594970703125,256.8179931640625,11849.08935546875,-6420.4498291015625,18269.539184570312,5428.6395263671875,0.0007912991482903601,0.29714156835176164,0.07428
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,MUU,MU,MU,1.994,0.004395430127431651,22.0,-22.0,538.594970703125,291.5000915527344,11849.08935546875,-6413.002014160156,18262.091369628906,5436.087341308594,0.0007909765649148179,0.2976705806186675,0.047817
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,MVLL,MRVL,MRVL,1.994,0.004838381349519564,66.0,-80.0,163.41000366210938,67.30000305175781,10785.060241699219,-5384.000244140625,16169.060485839844,5401.059997558594,0.000700322195422758,0.3340367241676538,0.11622
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,NBIG,NBIS,NBIS,2.009,0.0009743028991943593,74.0,-387.0,150.11399841308594,14.359999656677246,11108.43588256836,-5557.319867134094,16665.755749702454,5551.116015434265,0.0007218353017624231,0.33308516570173385,0.080235
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,NBIL,NBIS,NBIS,1.999,0.0007485856273651481,74.0,-272.0,150.11399841308594,20.459999084472656,11108.43588256836,-5565.1197509765625,16673.555633544922,5543.316131591797,0.0007221731341170848,0.33246154889958807,0.13685
2026-05-01,bucket_4_inverse_decay,bucket_4_inverse_decay,bucket_4_inverse_decay,0.0,post_start,NBIZ,NBIS,NBIS,1.99,0.0021078400246119563,-169.0,-3479.0,150.11399841308594,4.340000152587891,-25369.265731811523,-15098.860530853271,40468.126262664795,-40468.126262664795,0.0017527751259100272,-1.0,0.166704
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,NEBX,NBIS,NBIS,1.998,0.0009944171762440541,74.0,-87.0,150.11399841308594,63.650001525878906,11108.43588256836,-5537.550132751465,16645.986015319824,5570.8857498168945,0.000720979025431594,0.3346684146370082,0.071186
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,NEMG,NEM,NEM,1.989,0.005160607766664613,90.0,-226.0,110.19000244140625,20.110000610351562,9917.100219726562,-4544.860137939453,14461.960357666016,5372.240081787109,0.0006263834461295538,0.37147384925166005,0.058913
2026-05-01,bucket_core_screener,bucket_core_screener,,0.0,post_start,NETG,NET,NET,2.001,0.0015505917543808788,0.0,0.0,213.0950927734375,12.21500015258789,0.0,0.0,0.0,0.0,0.0,,0.305314
