date,expiry,strike,spot,vix,dte,observed_mid,bid,ask,model_price,error,abs_error,error_pct,buy_ask,sell_bid,buy_stressed,sell_stressed
2024-11-21,2025-05-16,5375.0,5948.7099609375,16.8700008392334,176,79.7,79.0,80.4,113.80136008524255,34.10136008524255,34.10136008524255,0.4278715192627672,80.4,79.0,81.10000000000001,78.3
2024-11-22,2025-05-16,5375.0,5969.33984375,15.239999771118164,175,72.2,71.60000000000001,72.8,89.3012654670747,17.101265467074697,17.101265467074697,0.23685963250795977,72.8,71.60000000000001,73.39999999999999,71.00000000000001
2024-12-19,2025-06-20,4225.0,5867.080078125,24.09000015258789,183,35.75,35.5,36.0,62.63178768500029,26.88178768500029,26.88178768500029,0.7519381170629452,36.0,35.5,36.25,35.25
2024-12-20,2025-06-20,4225.0,5930.85009765625,18.360000610351562,182,26.5,26.3,26.7,25.89039756576625,-0.60960243423375,0.60960243423375,-0.02300386544278302,26.7,26.3,26.9,26.1
2024-12-23,2025-06-20,4225.0,5974.06982421875,16.780000686645508,179,22.0,21.7,22.3,17.626212407592305,-4.3737875924076945,4.3737875924076945,-0.1988085269276225,22.3,21.7,22.6,21.4
2024-12-26,2025-07-18,4725.0,6037.58984375,14.729999542236328,204,38.05,37.7,38.4,32.76581255315335,-5.284187446846644,5.284187446846644,-0.1388748343455097,38.4,37.7,38.75,37.35000000000001
2024-12-27,2025-07-18,4725.0,5970.83984375,15.949999809265137,203,40.95,40.4,41.5,43.79958954743006,2.8495895474300568,2.8495895474300568,0.06958704633528831,41.5,40.4,42.05,39.849999999999994
2024-12-30,2025-07-18,4725.0,5906.93994140625,17.399999618530273,200,45.050000000000004,44.300000000000004,45.800000000000004,57.779529008488794,12.72952900848879,12.72952900848879,0.28256446189764234,45.800000000000004,44.300000000000004,46.550000000000004,43.550000000000004
2025-02-24,2025-08-15,4100.0,5983.25,18.979999542236328,172,20.65,20.3,21.0,19.588195994046544,-1.061804005953455,1.061804005953455,-0.05141908019145061,21.0,20.3,21.35,19.950000000000003
2025-02-25,2025-08-15,4100.0,5955.25,19.43000030517578,171,20.8,20.5,21.1,21.576993959198234,0.7769939591982329,0.7769939591982329,0.03735547880760735,21.1,20.5,21.400000000000002,20.2
2025-02-26,2025-08-15,4100.0,5956.06005859375,19.100000381469727,170,19.6,18.900000000000002,20.3,20.048809117529856,0.448809117529855,0.448809117529855,0.02289842436376811,20.3,18.900000000000002,21.0,18.200000000000003
2025-02-27,2025-08-15,4100.0,5861.56982421875,21.1299991607666,169,23.200000000000003,22.900000000000002,23.5,30.55735874644853,7.357358746448526,7.357358746448526,0.3171275321745054,23.5,22.900000000000002,23.799999999999997,22.6
2025-02-07,2025-08-15,5450.0,6025.990234375,16.540000915527344,189,90.30000000000001,89.4,91.2,118.66787207714924,28.36787207714923,28.36787207714923,0.31415140727740004,91.2,89.4,92.1,88.5
2025-02-10,2025-08-15,5450.0,6066.43994140625,15.8100004196167,186,82.45,81.9,83.0,101.91106588710181,19.46106588710181,19.46106588710181,0.2360347590915926,83.0,81.9,83.55,81.35000000000001
2025-02-11,2025-08-15,5450.0,6068.5,16.020000457763672,185,82.55000000000001,82.0,83.10000000000001,104.01340750034478,21.463407500344772,21.463407500344772,0.26000493640635697,83.10000000000001,82.0,83.65,81.44999999999999
2025-02-12,2025-08-15,5450.0,6051.97021484375,15.890000343322754,184,83.1,82.7,83.5,103.70878646311189,20.608786463111898,20.608786463111898,0.24799983710122622,83.5,82.7,83.9,82.30000000000001
2025-02-27,2025-09-19,4050.0,5861.56982421875,21.1299991607666,204,27.3,26.8,27.8,40.86684154124822,13.56684154124822,13.56684154124822,0.49695390260982486,27.8,26.8,28.3,26.3
2025-02-28,2025-09-19,4050.0,5954.5,19.6299991607666,203,23.9,23.6,24.2,29.813726004567968,5.91372600456797,5.91372600456797,0.2474362345007519,24.2,23.6,24.5,23.300000000000004
2025-03-03,2025-09-19,4050.0,5849.72021484375,22.780000686645508,200,27.8,27.400000000000002,28.2,49.66188428529506,21.86188428529506,21.86188428529506,0.7863987152983833,28.2,27.400000000000002,28.599999999999998,27.000000000000004
2025-03-04,2025-09-19,4050.0,5778.14990234375,23.510000228881836,199,29.25,28.900000000000002,29.6,56.95667810942649,27.70667810942649,27.70667810942649,0.9472368584419313,29.6,28.900000000000002,29.950000000000003,28.550000000000004
2025-02-27,2025-09-19,4625.0,5861.56982421875,21.1299991607666,204,49.6,49.0,50.2,88.12125967082693,38.52125967082693,38.52125967082693,0.776638299815059,50.2,49.0,50.800000000000004,48.4
2025-02-28,2025-09-19,4625.0,5954.5,19.6299991607666,203,43.2,42.9,43.5,67.35582599379904,24.15582599379904,24.15582599379904,0.5591626387453481,43.5,42.9,43.8,42.599999999999994
2025-03-03,2025-09-19,4625.0,5849.72021484375,22.780000686645508,200,51.1,50.5,51.7,103.70310756025538,52.603107560255374,52.603107560255374,1.0294150207486374,51.7,50.5,52.300000000000004,49.9
2025-03-04,2025-09-19,4625.0,5778.14990234375,23.510000228881836,199,54.55,54.0,55.1,117.04504934293266,62.49504934293266,62.49504934293266,1.1456471006953741,55.1,54.0,55.650000000000006,53.45
2025-02-27,2025-09-19,5200.0,5861.56982421875,21.1299991607666,204,99.25,98.5,100.0,173.60541459962974,74.35541459962974,74.35541459962974,0.7491729430693173,100.0,98.5,100.75,97.75
2025-02-28,2025-09-19,5200.0,5954.5,19.6299991607666,203,86.25,85.8,86.7,138.58633353614414,52.33633353614414,52.33633353614414,0.6067980699842799,86.7,85.8,87.15,85.35
2025-03-03,2025-09-19,5200.0,5849.72021484375,22.780000686645508,200,103.30000000000001,102.5,104.10000000000001,197.89090703569696,94.59090703569694,94.59090703569694,0.91569125881604,104.10000000000001,102.5,104.9,101.69999999999999
2025-03-04,2025-09-19,5200.0,5778.14990234375,23.510000228881836,199,111.05,110.3,111.8,220.09566063585225,109.04566063585226,109.04566063585226,0.981951018783001,111.8,110.3,112.55,109.55
2025-04-03,2025-10-17,3500.0,5396.52001953125,30.020000457763672,197,29.55,28.400000000000002,30.7,69.9044489818084,40.3544489818084,40.3544489818084,1.3656327912625517,30.7,28.400000000000002,31.849999999999998,27.250000000000004
2025-04-04,2025-10-17,3500.0,5074.080078125,45.310001373291016,196,58.95,54.9,63.0,221.64653921519562,162.69653921519563,162.69653921519563,2.7599073658218085,63.0,54.9,67.05,50.849999999999994
2025-04-07,2025-10-17,3500.0,5062.25,46.97999954223633,193,56.25,54.800000000000004,57.7,235.79346217557963,179.54346217557963,179.54346217557963,3.191883772010305,57.7,54.800000000000004,59.150000000000006,53.35000000000001
2025-04-08,2025-10-17,3500.0,4982.77001953125,52.33000183105469,192,69.9,67.5,72.3,298.82436503839574,228.92436503839573,228.92436503839573,3.2750266815221134,72.3,67.5,74.69999999999999,65.1
2025-03-31,2025-10-17,3550.0,5611.85009765625,22.280000686645508,200,19.450000000000003,19.1,19.8,26.64437213097304,7.194372130973036,7.194372130973036,0.36989059799347224,19.8,19.1,20.15,18.75
2025-04-01,2025-10-17,3550.0,5633.06982421875,21.770000457763672,199,19.05,18.5,19.6,23.946990268372247,4.896990268372246,4.896990268372246,0.25705985660746694,19.6,18.5,20.150000000000002,17.95
2025-04-02,2025-10-17,3550.0,5670.97021484375,21.510000228881836,198,21.85,20.2,23.5,21.98489522309987,0.13489522309986768,0.13489522309986768,0.006173694421046576,23.5,20.2,25.15,18.549999999999997
2025-04-03,2025-10-17,3550.0,5396.52001953125,30.020000457763672,197,31.0,29.8,32.2,74.6473132372185,43.6473132372185,43.6473132372185,1.407977846361887,32.2,29.8,33.400000000000006,28.6
2025-04-04,2025-10-17,3550.0,5074.080078125,45.310001373291016,196,62.150000000000006,58.1,66.2,232.2183972398683,170.0683972398683,170.0683972398683,2.7364182983084193,66.2,58.1,70.25,54.05
2025-04-03,2025-10-17,3975.0,5396.52001953125,30.020000457763672,197,48.1,46.6,49.6,125.02799019412873,76.92799019412874,76.92799019412874,1.599334515470452,49.6,46.6,51.1,45.1
2025-04-04,2025-10-17,3975.0,5074.080078125,45.310001373291016,196,97.7,92.9,102.5,334.71802960362425,237.01802960362426,237.01802960362426,2.4259777850933903,102.5,92.9,107.3,88.10000000000001
2025-04-07,2025-10-17,3975.0,5062.25,46.97999954223633,193,93.0,89.5,96.5,353.10560863953083,260.10560863953083,260.10560863953083,2.7968345015003315,96.5,89.5,100.0,86.0
2025-04-08,2025-10-17,3975.0,4982.77001953125,52.33000183105469,192,116.55000000000001,112.9,120.2,432.5856241625554,316.0356241625554,316.0356241625554,2.711588366903092,120.2,112.9,123.85,109.25
2025-03-31,2025-10-17,4050.0,5611.85009765625,22.280000686645508,200,31.650000000000002,31.1,32.2,56.497627614057194,24.847627614057192,24.847627614057192,0.785075122087115,32.2,31.1,32.75,30.55
2025-04-01,2025-10-17,4050.0,5633.06982421875,21.770000457763672,199,30.6,29.900000000000002,31.3,51.60599019506168,21.005990195061678,21.005990195061678,0.6864702678124731,31.3,29.900000000000002,32.0,29.200000000000003
2025-04-02,2025-10-17,4050.0,5670.97021484375,21.510000228881836,198,35.650000000000006,33.6,37.7,47.87806814396737,12.228068143967363,12.228068143967363,0.3430033139962794,37.7,33.6,39.75,31.55
2025-04-03,2025-10-17,4050.0,5396.52001953125,30.020000457763672,197,52.35,50.800000000000004,53.9,135.9990185772217,83.64901857722171,83.64901857722171,1.5978800110262026,53.9,50.800000000000004,55.449999999999996,49.25000000000001
2025-04-04,2025-10-17,4050.0,5074.080078125,45.310001373291016,196,105.85,100.5,111.2,355.24104219528454,249.39104219528454,249.39104219528454,2.3560797562143083,111.2,100.5,116.55000000000001,95.15
2025-04-04,2025-10-17,4375.0,5074.080078125,45.310001373291016,196,153.35,147.1,159.6,453.0705839287855,299.72058392878546,299.72058392878546,1.9544870161642351,159.6,147.1,165.85,140.85
2025-04-07,2025-10-17,4375.0,5062.25,46.97999954223633,193,149.5,145.5,153.5,474.9536307304611,325.4536307304611,325.4536307304611,2.176947362745559,153.5,145.5,157.5,141.5
2025-04-08,2025-10-17,4375.0,4982.77001953125,52.33000183105469,192,182.95,178.6,187.3,567.5830554254092,384.63305542540917,384.63305542540917,2.102394399701608,187.3,178.6,191.65000000000003,174.25
2025-04-09,2025-10-17,4375.0,5456.89990234375,33.619998931884766,191,78.0,74.7,81.3,223.35906597472422,145.35906597472422,145.35906597472422,1.8635777689067208,81.3,74.7,84.6,71.4
2025-04-03,2025-10-17,4475.0,5396.52001953125,30.020000457763672,197,87.85,85.8,89.9,212.1474696331818,124.2974696331818,124.2974696331818,1.4148829781807832,89.9,85.8,91.95000000000002,83.75
2025-04-04,2025-10-17,4475.0,5074.080078125,45.310001373291016,196,172.35000000000002,165.8,178.9,486.1716063652498,313.82160636524975,313.82160636524975,1.820839027358571,178.9,165.8,185.45,159.25
2025-04-07,2025-10-17,4475.0,5062.25,46.97999954223633,193,169.2,165.5,172.9,508.89307131867736,339.69307131867737,339.69307131867737,2.0076422654768167,172.9,165.5,176.60000000000002,161.8
2025-04-08,2025-10-17,4475.0,4982.77001953125,52.33000183105469,192,204.6,200.1,209.1,604.6319250341751,400.03192503417506,400.03192503417506,1.9551902494338957,209.1,200.1,213.6,195.6
2025-04-02,2025-10-17,4550.0,5670.97021484375,21.510000228881836,198,64.35,61.2,67.5,94.37009290648632,30.020092906486326,30.020092906486326,0.4665127102795078,67.5,61.2,70.65,58.050000000000004
2025-04-03,2025-10-17,4550.0,5396.52001953125,30.020000457763672,197,96.9,94.7,99.10000000000001,228.31466744075533,131.41466744075532,131.41466744075532,1.356188518480447,99.10000000000001,94.7,101.30000000000001,92.5
2025-04-04,2025-10-17,4550.0,5074.080078125,45.310001373291016,196,189.0,183.0,195.0,511.952029358697,322.952029358697,322.952029358697,1.708740896077762,195.0,183.0,201.0,177.0
2025-04-07,2025-10-17,4550.0,5062.25,46.97999954223633,193,185.1,181.1,189.1,535.2889897213884,350.18898972138834,350.18898972138834,1.8918908142700612,189.1,181.1,193.1,177.1
2025-03-31,2025-10-17,4575.0,5611.85009765625,22.280000686645508,200,59.150000000000006,58.5,59.800000000000004,112.17098581572293,53.02098581572292,53.02098581572292,0.8963818396571922,59.800000000000004,58.5,60.45,57.849999999999994
2025-04-01,2025-10-17,4575.0,5633.06982421875,21.770000457763672,199,56.45,55.5,57.4,104.02789088424277,47.57789088424276,47.57789088424276,0.8428324337332641,57.4,55.5,58.349999999999994,54.55
2025-04-02,2025-10-17,4575.0,5670.97021484375,21.510000228881836,198,66.45,63.2,69.7,97.42660593060236,30.97660593060236,30.97660593060236,0.46616412235669463,69.7,63.2,72.95,59.95
2025-04-03,2025-10-17,4575.0,5396.52001953125,30.020000457763672,197,100.25,98.2,102.3,233.90246483341002,133.65246483341002,133.65246483341002,1.3331916691611971,102.3,98.2,104.35,96.15
2025-04-04,2025-10-17,4575.0,5074.080078125,45.310001373291016,196,194.45,188.3,200.6,520.7295060867075,326.2795060867075,326.2795060867075,1.67796094670459,200.6,188.3,206.75,182.15000000000003
2025-05-29,2025-11-21,4175.0,5912.169921875,19.18000030517578,176,27.6,27.2,28.0,26.106901216654734,-1.4930987833452676,1.4930987833452676,-0.054097782005263315,28.0,27.2,28.4,26.799999999999997
2025-05-30,2025-11-21,4175.0,5911.68994140625,18.56999969482422,175,26.900000000000002,26.400000000000002,27.400000000000002,23.185095492856618,-3.714904507143384,3.714904507143384,-0.13810053929901053,27.400000000000002,26.400000000000002,27.900000000000002,25.900000000000002
2025-06-02,2025-11-21,4175.0,5935.93994140625,18.360000610351562,172,25.15,24.8,25.5,20.936351482479353,-4.213648517520646,4.213648517520646,-0.16754069652169568,25.5,24.8,25.85,24.450000000000003
2025-06-03,2025-11-21,4175.0,5970.3701171875,17.690000534057617,171,23.4,23.0,23.8,17.492709327886644,-5.907290672113355,5.907290672113355,-0.2524483193210836,23.8,23.0,24.200000000000003,22.6
2025-05-15,2025-11-21,5340.0,5916.93017578125,17.829999923706055,190,113.9,113.0,114.8,133.63126113102317,19.73126113102316,19.73126113102316,0.17323319693611203,114.8,113.0,115.69999999999999,112.1
2025-05-16,2025-11-21,5340.0,5958.3798828125,17.239999771118164,189,113.55,111.8,115.3,119.17158636747467,5.621586367474677,5.621586367474677,0.049507585798984385,115.3,111.8,117.05,110.05
2025-05-19,2025-11-21,5340.0,5963.60009765625,18.139999389648438,186,108.25,107.10000000000001,109.4,129.42269913371274,21.17269913371274,21.17269913371274,0.19559075412205765,109.4,107.10000000000001,110.55000000000001,105.95000000000002
2025-05-20,2025-11-21,5340.0,5940.4599609375,18.09000015258789,185,111.9,111.2,112.60000000000001,131.2003572553083,19.300357255308285,19.300357255308285,0.17247861711624918,112.60000000000001,111.2,113.30000000000001,110.5
2025-06-04,2025-12-19,4200.0,5970.81005859375,17.610000610351562,198,29.6,29.2,30.0,24.885419606989103,-4.714580393010898,4.714580393010898,-0.15927636462874656,30.0,29.2,30.4,28.799999999999997
2025-06-05,2025-12-19,4200.0,5939.2998046875,18.479999542236328,197,31.5,30.900000000000002,32.1,29.602861656234097,-1.8971383437659028,1.8971383437659028,-0.06022661408780644,32.1,30.900000000000002,32.7,30.300000000000004
2025-06-06,2025-12-19,4200.0,6000.35986328125,16.770000457763672,196,27.450000000000003,27.1,27.8,20.124780120868337,-7.325219879131666,7.325219879131666,-0.2668568261978749,27.8,27.1,28.15,26.75
2025-06-09,2025-12-19,4200.0,6005.8798828125,17.15999984741211,193,27.05,26.7,27.400000000000002,20.88929351083715,-6.160706489162852,6.160706489162852,-0.22775255043115902,27.400000000000002,26.7,27.750000000000004,26.349999999999998
2025-07-09,2026-01-16,4400.0,6263.259765625,15.9399995803833,191,25.55,25.1,26.0,17.097756562485955,-8.452243437514046,8.452243437514046,-0.3308118762236417,26.0,25.1,26.45,24.650000000000002
2025-07-10,2026-01-16,4400.0,6280.4599609375,15.779999732971191,190,25.0,24.7,25.3,16.016118281580873,-8.983881718419127,8.983881718419127,-0.3593552687367651,25.3,24.7,25.6,24.4
2025-07-11,2026-01-16,4400.0,6259.75,16.399999618530273,189,27.200000000000003,26.6,27.8,18.47384625415546,-8.726153745844542,8.726153745844542,-0.32081447595016693,27.8,26.6,28.4,26.0
2025-07-14,2026-01-16,4400.0,6268.56005859375,17.200000762939453,186,27.25,26.900000000000002,27.6,20.778589974569257,-6.4714100254307425,6.4714100254307425,-0.23748293671305476,27.6,26.900000000000002,27.950000000000003,26.550000000000004
2025-07-10,2026-01-16,5000.0,6280.4599609375,15.779999732971191,190,46.75,46.300000000000004,47.2,42.065894431504205,-4.684105568495795,4.684105568495795,-0.10019477151862663,47.2,46.300000000000004,47.650000000000006,45.85000000000001
2025-07-11,2026-01-16,5000.0,6259.75,16.399999618530273,189,50.6,49.800000000000004,51.4,47.49362945055782,-3.1063705494421825,3.1063705494421825,-0.06139072232099175,51.4,49.800000000000004,52.199999999999996,49.00000000000001
2025-07-14,2026-01-16,5000.0,6268.56005859375,17.200000762939453,186,50.6,50.2,51.0,52.35729769570776,1.7572976957077557,1.7572976957077557,0.03472920347248529,51.0,50.2,51.4,49.800000000000004
2025-07-15,2026-01-16,5000.0,6243.759765625,17.3799991607666,185,53.0,52.300000000000004,53.7,54.7621642098095,1.762164209809498,1.762164209809498,0.03324838131716034,53.7,52.300000000000004,54.400000000000006,51.60000000000001
2025-07-09,2026-01-16,5025.0,6263.259765625,15.9399995803833,191,49.85,48.800000000000004,50.9,46.141646474089214,-3.7083535259107876,3.7083535259107876,-0.07439024124194157,50.9,48.800000000000004,51.949999999999996,47.75000000000001
2025-07-10,2026-01-16,5025.0,6280.4599609375,15.779999732971191,190,48.150000000000006,47.7,48.6,43.69593213239597,-4.454067867604039,4.454067867604039,-0.09250400555771626,48.6,47.7,49.05,47.25
2025-07-11,2026-01-16,5025.0,6259.75,16.399999618530273,189,52.0,51.4,52.6,49.28942130155485,-2.710578698445147,2.710578698445147,-0.05212651343163744,52.6,51.4,53.2,50.8
2025-07-14,2026-01-16,5025.0,6268.56005859375,17.200000762939453,186,52.05,51.6,52.5,54.28895255965381,2.2389525596538107,2.2389525596538107,0.04301541901352182,52.5,51.6,52.95,51.150000000000006
2025-07-09,2026-01-16,5650.0,6263.259765625,15.9399995803833,191,107.25,106.0,108.5,113.20308855326516,5.953088553265161,5.953088553265161,0.05550665317729754,108.5,106.0,109.75,104.75
2025-07-10,2026-01-16,5650.0,6280.4599609375,15.779999732971191,190,103.45,102.9,104.0,108.29987139532955,4.849871395329544,4.849871395329544,0.04688130879970559,104.0,102.9,104.55,102.35000000000001
2025-07-11,2026-01-16,5650.0,6259.75,16.399999618530273,189,110.45,109.4,111.5,119.32522708075999,8.875227080759984,8.875227080759984,0.08035515691045708,111.5,109.4,112.55,108.35000000000001
2025-07-14,2026-01-16,5650.0,6268.56005859375,17.200000762939453,186,109.10000000000001,108.60000000000001,109.60000000000001,128.33438321338645,19.234383213386437,19.234383213386437,0.17630048774872992,109.60000000000001,108.60000000000001,110.10000000000001,108.10000000000001
2025-08-18,2026-02-20,5820.0,6449.14990234375,14.989999771118164,186,102.6,101.8,103.4,100.42487387356528,-2.1751261264347193,2.1751261264347193,-0.02120005971183937,103.4,101.8,104.20000000000002,101.0
2025-08-19,2026-02-20,5820.0,6411.3701171875,15.569999694824219,185,108.45,107.60000000000001,109.3,112.91263749333325,4.462637493333247,4.462637493333247,0.041149262271399235,109.3,107.60000000000001,110.14999999999999,106.75000000000001
2025-08-20,2026-02-20,5820.0,6395.77978515625,15.6899995803833,184,112.35,111.5,113.2,116.16542888446043,3.815428884460431,3.815428884460431,0.033960203689011405,113.2,111.5,114.05000000000001,110.65
2025-08-21,2026-02-20,5820.0,6370.169921875,16.600000381469727,183,116.80000000000001,115.7,117.9,132.99638768761838,16.19638768761837,16.19638768761837,0.13866770280495178,117.9,115.7,119.0,114.6
2025-08-22,2026-02-20,5820.0,6466.91015625,14.220000267028809,182,95.4,94.4,96.4,85.91096821261499,-9.489031787385017,9.489031787385017,-0.09946574200613224,96.4,94.4,97.4,93.4
2025-09-02,2026-03-20,4525.0,6415.5400390625,17.170000076293945,199,30.55,30.1,31.0,25.352658617869906,-5.1973413821300944,5.1973413821300944,-0.17012574082258902,31.0,30.1,31.45,29.650000000000002
2025-09-03,2026-03-20,4525.0,6448.259765625,16.350000381469727,198,29.35,28.900000000000002,29.8,20.68420839800359,-8.66579160199641,8.66579160199641,-0.29525695407142794,29.8,28.900000000000002,30.25,28.450000000000003
2025-09-04,2026-03-20,4525.0,6502.080078125,15.300000190734863,197,27.1,26.400000000000002,27.8,15.438624409536999,-11.661375590463003,11.661375590463003,-0.4303090623787086,27.8,26.400000000000002,28.5,25.700000000000003
2025-09-05,2026-03-20,4525.0,6481.5,15.180000305175781,196,27.700000000000003,27.0,28.400000000000002,15.13976957435824,-12.560230425641763,12.560230425641763,-0.4534379215033127,28.400000000000002,27.0,29.1,26.299999999999997
2025-09-08,2026-03-20,4600.0,6495.14990234375,15.109999656677246,193,28.3,27.8,28.8,16.034516220483397,-12.265483779516604,12.265483779516604,-0.4334093208309754,28.8,27.8,29.3,27.3
2025-09-09,2026-03-20,4600.0,6512.60986328125,15.039999961853027,192,27.950000000000003,27.3,28.6,15.30431611805571,-12.645683881944294,12.645683881944294,-0.4524394948817278,28.6,27.3,29.25,26.65
2025-09-10,2026-03-20,4600.0,6532.0400390625,15.350000381469727,191,28.0,27.3,28.7,15.920058430783342,-12.079941569216658,12.079941569216658,-0.43142648461488065,28.7,27.3,29.4,26.6
2025-09-11,2026-03-20,4600.0,6587.47021484375,14.710000038146973,190,26.35,26.0,26.7,12.747393540242086,-13.602606459757915,13.602606459757915,-0.5162279491369227,26.7,26.0,27.049999999999997,25.65
2025-10-13,2026-04-17,4650.0,6654.72021484375,19.030000686645508,186,32.25,31.8,32.7,29.912999344004618,-2.337000655995382,2.337000655995382,-0.07246513662001185,32.7,31.8,33.150000000000006,31.35
2025-10-14,2026-04-17,4650.0,6644.31005859375,20.809999465942383,185,34.6,33.9,35.300000000000004,39.65920353202392,5.059203532023922,5.059203532023922,0.146219755260807,35.300000000000004,33.9,36.00000000000001,33.199999999999996
2025-10-15,2026-04-17,4650.0,6671.06005859375,20.639999389648438,184,33.95,33.3,34.6,37.429382784386064,3.479382784386061,3.479382784386061,0.10248550174922123,34.6,33.3,35.25,32.64999999999999
2025-10-16,2026-04-17,4650.0,6629.06982421875,25.309999465942383,183,41.7,41.0,42.4,70.11507188917597,28.415071889175962,28.415071889175962,0.6814165920665698,42.4,41.0,43.099999999999994,40.3
2025-10-13,2026-04-17,5300.0,6654.72021484375,19.030000686645508,186,61.1,60.300000000000004,61.9,71.9805181206575,10.880518120657506,10.880518120657506,0.17807721965069567,61.9,60.300000000000004,62.699999999999996,59.50000000000001
2025-10-14,2026-04-17,5300.0,6644.31005859375,20.809999465942383,185,64.80000000000001,63.7,65.9,90.38354891785491,25.5835489178549,25.5835489178549,0.39480785367060023,65.9,63.7,67.0,62.6
2025-10-15,2026-04-17,5300.0,6671.06005859375,20.639999389648438,184,63.35,62.5,64.2,86.0579746651714,22.7079746651714,22.7079746651714,0.35845263875566535,64.2,62.5,65.05000000000001,61.65
2025-10-16,2026-04-17,5300.0,6629.06982421875,25.309999465942383,183,76.65,75.7,77.60000000000001,142.7693962806045,66.11939628060449,66.11939628060449,0.8626144328845986,77.60000000000001,75.7,78.55000000000001,74.75
2025-10-13,2026-04-17,5325.0,6654.72021484375,19.030000686645508,186,62.75,62.0,63.5,74.29084501333807,11.540845013338071,11.540845013338071,0.18391784881813658,63.5,62.0,64.25,61.25
2025-10-14,2026-04-17,5325.0,6644.31005859375,20.809999465942383,185,66.4,65.2,67.6,93.09290418594105,26.692904185941046,26.692904185941046,0.40200156906537715,67.6,65.2,68.79999999999998,64.0
2025-10-15,2026-04-17,5325.0,6671.06005859375,20.639999389648438,184,64.85000000000001,63.800000000000004,65.9,88.6655936702582,23.815593670258195,23.815593670258195,0.3672412285313522,65.9,63.800000000000004,66.95,62.75
2025-10-16,2026-04-17,5325.0,6629.06982421875,25.309999465942383,183,78.55000000000001,77.60000000000001,79.5,146.43365469558967,67.88365469558966,67.88365469558966,0.8642094805294671,79.5,77.60000000000001,80.44999999999999,76.65
2025-10-17,2026-04-17,5325.0,6664.009765625,20.780000686645508,182,63.55,62.9,64.2,89.36398781234277,25.813987812342774,25.813987812342774,0.4061996508629862,64.2,62.9,64.85000000000001,62.25
2025-10-13,2026-04-17,5975.0,6654.72021484375,19.030000686645508,186,126.4,125.5,127.3,161.58659887684212,35.18659887684211,35.18659887684211,0.2783749911142572,127.3,125.5,128.2,124.6
2025-10-14,2026-04-17,5975.0,6644.31005859375,20.809999465942383,185,132.35,131.0,133.7,191.96317247201637,59.61317247201637,59.61317247201637,0.45042064580291935,133.7,131.0,135.04999999999998,129.65
2025-10-15,2026-04-17,5975.0,6671.06005859375,20.639999389648438,184,128.25,126.9,129.6,184.25282909910015,56.002829099100154,56.002829099100154,0.4366692327415217,129.6,126.9,130.95,125.55000000000001
2025-10-16,2026-04-17,5975.0,6629.06982421875,25.309999465942383,183,150.8,149.5,152.1,271.359391232847,120.55939123284696,120.55939123284696,0.7994654591037597,152.1,149.5,153.39999999999998,148.2
2026-03-16,2026-07-17,4625.0,6699.3798828125,23.510000228881836,123,26.5,25.900000000000002,27.1,22.86136875304817,-3.6386312469518316,3.6386312469518316,-0.1373068395076163,27.1,25.900000000000002,27.700000000000003,25.300000000000004
2026-03-17,2026-07-17,4625.0,6716.08984375,22.3700008392334,122,24.35,23.8,24.900000000000002,18.26697997501293,-6.083020024987071,6.083020024987071,-0.2498160174532678,24.900000000000002,23.8,25.450000000000003,23.25
2026-03-18,2026-07-17,4625.0,6624.7001953125,25.09000015258789,121,30.75,30.1,31.400000000000002,30.004445247862122,-0.7455547521378776,0.7455547521378776,-0.024245682996353744,31.400000000000002,30.1,32.050000000000004,29.450000000000003
2026-03-19,2026-07-17,4625.0,6606.490234375,24.059999465942383,120,27.6,26.900000000000002,28.3,25.86176464265168,-1.738235357348323,1.738235357348323,-0.06297954193291025,28.3,26.900000000000002,29.0,26.200000000000003
2026-01-20,2026-07-17,4850.0,6796.85986328125,20.09000015258789,178,36.05,35.6,36.5,38.252695328793095,2.202695328793098,2.202695328793098,0.0611011186905159,36.5,35.6,36.95,35.150000000000006
2026-01-21,2026-07-17,4850.0,6875.6201171875,16.899999618530273,177,29.5,28.8,30.2,19.86720345072078,-9.63279654927922,9.63279654927922,-0.3265354762467532,30.2,28.8,30.9,28.1
2026-01-22,2026-07-17,4850.0,6913.35009765625,15.640000343322754,176,27.950000000000003,27.400000000000002,28.5,14.304892654025394,-13.645107345974608,13.645107345974608,-0.48819704278978915,28.5,27.400000000000002,29.049999999999997,26.85
2026-01-20,2026-07-17,5525.0,6796.85986328125,20.09000015258789,178,68.9,68.1,69.7,91.03353209075317,22.133532090753164,22.133532090753164,0.3212413946408296,69.7,68.1,70.5,67.29999999999998
2026-01-21,2026-07-17,5525.0,6875.6201171875,16.899999618530273,177,56.2,55.300000000000004,57.1,53.59783579094449,-2.602164209055516,2.602164209055516,-0.04630185425365687,57.1,55.300000000000004,58.0,54.400000000000006
2026-01-22,2026-07-17,5525.0,6913.35009765625,15.640000343322754,176,52.900000000000006,52.2,53.6,41.020373502361394,-11.879626497638611,11.879626497638611,-0.2245676086510134,53.6,52.2,54.3,51.5
2026-03-02,2026-07-17,6060.0,6881.6201171875,21.440000534057617,137,96.95,95.9,98.0,139.56932943370543,42.61932943370543,42.61932943370543,0.4396011287643675,98.0,95.9,99.05,94.85000000000001
