date,nav,cash,u_notional,s_notional,borrow_cost,rebalance_friction
2023-05-05,1024496.0976669434,1217517.2210427185,-84203.19634533589,-108817.92703043931,24.47362239747533,0.0
2023-05-08,1024566.4923268594,1217492.7126037448,-82287.81305139125,-110638.4072254943,24.50843897374668,0.0
2023-05-09,1024427.9373765884,1217468.247389666,-84645.20787470773,-108395.10213837001,24.465214078742616,0.0
2023-05-10,1026331.6358882872,1217443.9316320654,-80004.08681630339,-111108.20892747481,24.315757600660284,0.0
2023-05-11,1026783.4357242344,1217419.6372307327,-78236.04069881602,-112400.1608076822,24.294401332829157,0.0
2023-05-12,1026994.068918117,1217395.375174103,-78236.04069881602,-112165.26555717,24.26205662968323,0.0
2023-05-15,1027776.7636001665,1217371.1247799355,-74257.93693446944,-115336.42424529945,24.250394167661995,0.0
2023-05-16,1027048.0836750435,1217346.878680657,-78309.70928704466,-111989.08571856876,24.246099278517477,0.0
2023-05-17,1028539.7469680022,1217322.7123886768,-73152.90811103984,-115630.05730963484,24.16629198015024,0.0
2023-05-18,1029696.1258005251,1217298.5631580753,-67333.08964097725,-120269.34771657291,24.14923060146363,0.0
2023-05-19,1029630.6390540225,1217274.4929433595,-70721.84469949472,-116922.00918984223,24.0702147156872,0.0
2023-05-22,1029591.6266481739,1217250.4225128724,-70795.51328772336,-116863.28257697515,24.070430487271352,0.0
2023-05-23,1029431.052667354,1235322.1859496606,-102945.56664115335,-102945.56664115335,24.021384274861326,24.613744179367593
2023-05-24,1024989.2887859419,1235296.0022382597,-111007.56884799065,-99299.14460432719,26.183711401004317,0.0
2023-05-25,1028017.476511676,1235270.1098700864,-105839.61871540263,-101413.01464300774,25.892368173134138,0.0
2023-05-26,1032292.5105869423,1235244.5977943365,-97364.18049795828,-105587.90670943589,25.51207574983905,0.0
2023-05-30,1034434.5296769501,1235219.2678802263,-92713.02537862906,-108071.71282464704,25.329914110191737,0.0
2023-05-31,1035320.8363845521,1235194.0195582206,-90955.92233354914,-108917.26084011927,25.2483220056545,0.0
2023-06-01,1039393.540472635,1235169.0744945172,-80516.66306572134,-115258.87095616091,24.945063703354244,0.0
2023-06-02,1041337.8323913243,1235144.2403698904,-74108.4049013122,-119698.00307725379,24.834124626896717,0.0
2023-06-05,1041773.7538087936,1235119.3947568752,-71110.99382441114,-122234.64712367044,24.845613015097783,0.0
2023-06-06,1043092.3389217744,1235094.5248335057,-62738.91460961855,-129263.2713021129,24.869923369430495,0.0
2023-06-07,1042929.9422970507,1235069.6592281088,-63669.1456334844,-128470.57129757364,24.865605396891915,0.0
2023-06-08,1043034.6811179016,1235044.721039903,-60051.58054067278,-131958.4593813284,24.938188205901596,0.0
2023-06-09,1043186.9979503541,1235019.827925026,-60878.452561886865,-130954.37741278479,24.8931148769096,0.0
2023-06-12,1043015.2385963821,1234994.927507782,-61395.247575145666,-130584.44133625418,24.90041724405618,0.0
2023-06-13,1043462.9024831022,1252163.8727849785,-104350.48515093814,-104350.48515093814,24.84508104527398,41.94902627933098
2023-06-14,1046348.398664541,1252137.9937997176,-98316.61356057778,-107472.98157459885,25.87898526094837,0.0
2023-06-15,1043918.5123934259,1252111.912477769,-103463.15109353221,-104730.24899081065,26.08132194856129,0.0
2023-06-16,1047464.3185112991,1252086.1366168377,-96009.54501132233,-108612.27309421635,25.77586093131294,0.0
2023-06-20,1047640.8719714088,1252060.3930485563,-96187.01182280353,-108232.50925434385,25.743568281322823,0.0
2023-06-21,1048979.0573280589,1252034.7441080168,-92460.20878169859,-110595.47799825954,25.648940539443835,0.0
2023-06-22,1050723.1896868811,1252009.2323645744,-88201.0053061501,-113085.03737154315,25.51174344240956,0.0
2023-06-23,1049292.7481132965,1251983.5981681107,-91040.4742898491,-111650.3757649651,25.634196463793664,0.0
2023-06-26,1050205.426726391,1251958.066541686,-89975.67342096198,-111776.96639433301,25.53162642475665,0.0
2023-06-27,1051785.804574633,1251932.6362423964,-85184.06951096992,-114962.7621567933,25.430299289493146,0.0
2023-06-28,1053942.1486537247,1251907.3510665323,-78972.73110912836,-118992.47130367927,25.28517586403538,0.0
2023-06-29,1053347.2871735638,1251882.062884724,-81989.66690430854,-116545.10880685163,25.28818180825442,0.0
2023-06-30,1054262.7153646892,1251856.8332432816,-79150.19792060954,-118443.91995798289,25.229641442409992,0.0
2023-07-03,1054795.9824000546,1251831.6538790003,-78085.39705172242,-118950.2744272233,25.17936428132367,0.0
2023-07-05,1053892.8747687133,1264675.7747859086,-105391.45000859769,-105391.45000859769,25.2262826531218,21.625317263716454
2023-07-06,1049054.5485736688,1264648.9825726117,-115791.92204891983,-99802.51195002293,26.792213297044125,0.0
2023-07-07,1051404.221348251,1264622.407782072,-111400.61163189492,-101817.57480192612,26.574790539574018,0.0
2023-07-10,1052355.2472049845,1264595.9155918555,-109320.5172238305,-102920.15116304044,26.492190216326545,0.0
2023-07-11,1053496.4789601795,1264569.5321780343,-107240.42281576607,-103832.63040208895,26.383413821112075,0.0
2023-07-12,1059750.9593913509,1264543.707316162,-94990.97796827555,-109801.76995653566,25.824861872185764,0.0
2023-07-13,1059830.2181411432,1264517.9142538777,-95684.34277096369,-109003.35334177085,25.793062284344515,0.0
2023-07-14,1060357.7492877014,1264492.156932257,-94066.49156469136,-110067.9160798643,25.757321620668755,0.0
2023-07-17,1060724.231520838,1264466.4305049863,-93142.00516110717,-110600.19382304084,25.726427270773655,0.0
2023-07-18,1061793.1750582485,1264440.7970188342,-90830.7891521467,-111816.83280843885,25.63348615227696,0.0
2023-07-19,1060774.9642321984,1264415.1077565984,-94066.49156469136,-109573.65195970863,25.689262235869542,0.0
2023-07-20,1059982.7780454312,1264389.324517973,-94528.73476648345,-109877.81170605813,25.783238625271217,0.0
2023-07-21,1061628.0311451415,1264363.702019785,-91755.27555573088,-110980.39531891281,25.622498187892983,0.0
2023-07-24,1062591.99499997,1264338.1406631279,-88750.69474408227,-112995.45091907564,25.561356657237543,0.0
2023-07-25,1063508.5262204765,1276213.136993673,-106352.30538659816,-106352.30538659816,25.441204195868867,14.527645505022091
2023-07-26,1065788.6719884463,1276186.692083547,-101062.53103490872,-109335.489060192,26.444910126111388,0.0
2023-07-27,1060833.696156452,1276159.8121904617,-110806.85220907348,-104519.26382493625,26.879893085170536,0.0
2023-07-28,1067541.237448335,1276133.5950365085,-100227.30350569461,-108365.05408247904,26.21715395326885,0.0
2023-07-31,1066616.3471836878,1276107.2541537317,-100227.30350569461,-109263.60346434932,26.340882776883525,0.0
2023-08-01,1066051.9848593203,1276080.8948706253,-102454.57691693226,-107574.33309437276,26.359283106411155,0.0
2023-08-02,1057291.4605116774,1276053.7993436034,-121107.99173604765,-97654.34709587827,27.09552702194734,0.0
2023-08-03,1057623.2450734198,1276026.7253899118,-119994.35503042882,-98409.1252860632,27.07395369162925,0.0
2023-08-04,1053313.4980246816,1275999.2497004452,-127511.40279335591,-95174.34888240772,27.47568946647165,0.0
2023-08-07,1061564.9744576986,1275972.5937261186,-114704.58067873938,-99703.0385896805,26.655974326738537,0.0
2023-08-08,1057964.2641410304,1275945.57094482,-119715.94585402412,-98265.36094976559,27.022781298456948,0.0
2023-08-09,1060218.392138539,1275918.792638405,-116931.85408997705,-98768.54640988886,26.778306414994013,0.0
2023-08-10,1060479.1889532928,1275892.0539251757,-116931.85408997705,-98481.01088190588,26.738713229196357,0.0
2023-08-11,1065417.519435899,1275865.7830625598,-108301.16962143112,-102147.09400522971,26.27086261599252,0.0
2023-08-14,1066618.3374706209,1279942.4976074519,-106662.08006841544,-106662.08006841544,26.178130534567273,2.4632135333759537
2023-08-15,1061265.668839499,1279915.3527286008,-118513.42229823937,-100136.26159086276,27.144878851083078,0.0
2023-08-16,1058517.2621901534,1279887.9389889007,-122746.04452317649,-98624.63227557082,27.41373970008143,0.0
2023-08-17,1052865.922679817,1279860.0048725375,-132904.33786302558,-94089.744329695,27.93411636329501,0.0
2023-08-18,1056232.805667758,1279832.3970847584,-127260.84156310942,-96338.74985389085,27.607787779056828,0.0
2023-08-21,1061145.747876212,1279805.28612083,-119924.29637321841,-98735.24187139989,27.110963928321347,0.0
2023-08-22,1060493.2667185245,1279778.110216472,-120770.82081820583,-98514.02267974174,27.175904358032078,0.0
2023-08-23,1065122.951470666,1279751.377970973,-112869.9259983232,-101758.50050198378,26.73224549909213,0.0
2023-08-24,1060269.2595036963,1279724.206861065,-121899.52007818907,-97555.42727917967,27.17110990796867,0.0
2023-08-25,1066430.4203625477,1279697.6197281594,-111176.87710834836,-102090.32225726325,26.587132905571938,0.0
2023-08-28,1071562.6674308972,1279671.51715196,-102147.2830284825,-105961.56669258013,26.10257619937077,0.0
2023-08-29,1074108.8441323154,1279645.6417645838,-97068.13635855797,-108468.6612737105,25.87538737611429,0.0
2023-08-30,1076812.561198767,1279619.9799578276,-90578.11561365437,-112229.30314540605,25.66180675624355,0.0
2023-08-31,1077960.9314801414,1279594.3951503793,-87192.01783370468,-114441.4458365333,25.584807448432215,0.0
2023-09-01,1079226.6256816583,1295075.7407546462,-107924.55753649391,-107924.55753649393,25.47494986820135,18.94968328084719
2023-09-05,1078837.3681290592,1295048.6939835844,-109007.41262883332,-107203.91322569172,27.046771061866544,0.0
2023-09-06,1076503.3499473212,1295021.4378605578,-113338.83299819093,-105179.2549150456,27.2561230265901,0.0
2023-09-07,1076441.772079781,1294994.1770121322,-113338.83299819093,-105213.57193416021,27.26084842565072,0.0
2023-09-08,1078945.1880401068,1294967.1472927583,-108646.46093138686,-107375.49832126469,27.029719373806632,0.0
2023-09-11,1082222.936195861,1294940.4282125987,-102871.23377224337,-109846.25824449412,26.719080159585943,0.0
2023-09-12,1080837.4248213232,1294913.5671674076,-104675.99225947571,-109400.15008660867,26.86104519116838,0.0
2023-09-13,1082790.8645551922,1294886.8795208968,-100705.52358756456,-111390.49137814018,26.687646510747214,0.0
2023-09-14,1085949.4427367484,1294860.4770366969,-94569.34473097461,-114341.68956897395,26.402484200012204,0.0
2023-09-15,1083319.97668652,1294833.887592576,-101427.4269824575,-110086.48392359843,26.589444120835946,0.0
2023-09-18,1083845.0175743771,1294807.3380064182,-99983.62019267163,-110978.70023936933,26.549586157849166,0.0
2023-09-19,1084987.8766290364,1294780.9133336039,-98539.81340288576,-111253.2233016818,26.424672814326644,0.0
2023-09-20,1081000.8438518983,1294754.1418625275,-106480.75074670804,-107272.54726392092,26.771471076446684,0.0
2023-09-21,1072587.6704450313,1294726.6398160597,-123445.48052669204,-98693.4888443364,27.502046467684632,0.0
2023-09-22,1072609.266536743,1204866.7925812379,-51064.421952688404,-81193.10409180663,27.487870270502768,53.867095361513776
2023-09-25,1072592.331495888,1204849.857540383,-51064.421952688404,-81193.10409180663,16.935040854928733,0.0
2023-09-26,1070516.537501902,1204832.8741696742,-60471.02599660469,-73845.31067116754,16.983370708702726,0.0
2023-09-27,1072716.5982649345,1201929.8079746426,-49471.049028960704,-79742.16068074747,16.804285654255423,5.379546991490754
2023-09-28,1073561.0597231742,1201913.2575135925,-44937.31407751956,-83414.88371289878,16.55046105015533,0.0
2023-09-29,1073442.8651879055,1201896.7330562777,-46537.455825087025,-81916.41204328538,16.524457314819344,0.0
2023-10-02,1073167.5003240425,1211352.4881957388,-54233.216265842304,-83951.77160585388,16.549311856979802,5.686794747639437
2023-10-03,1070616.2216419221,1211334.7176790142,-64247.87267856886,-76470.6233585232,17.770516724651234,0.0
2023-10-04,1073868.9214135646,1211317.2395371695,-57930.935556695185,-79517.38256690974,17.47814184476949,0.0
2023-10-05,1073877.2104867166,1209305.4990699398,-52729.15263785153,-82699.13594537175,17.508789714154222,3.3836570094250336
2023-10-06,1074555.554061855,1209288.2181300214,-50861.36248991673,-83871.30157824949,17.280939918567032,0.0
2023-10-09,1074546.3421573448,1209270.9095697664,-49711.953168110704,-85012.61424431093,17.308560254967986,0.0
2023-10-10,1075003.9535801432,1229297.464941948,-63380.25141158,-90913.25995022483,17.32771058857638,12.03354997964986
2023-10-11,1076180.003972492,1229277.9031556123,-60782.054769863054,-92315.84441325722,19.561786335730698,0.0
2023-10-12,1075326.7635648996,1229258.2984230411,-63655.817722065134,-90275.71713607639,19.604732571144844,0.0
2023-10-13,1070873.6494220938,1229238.4626308377,-78831.6481066391,-79533.1651021048,19.83579220345868,0.0
2023-10-16,1079451.2268765143,1253347.3833584914,-75630.96718956922,-98265.18929240787,19.025518092866474,14.48545902286162
2023-10-17,1076786.859029595,1253325.0712457015,-79876.7525160657,-96661.45970004081,22.312112789871755,0.0
2023-10-18,1072806.7823214473,1253302.464393658,-89884.67507137884,-90611.00700083183,22.606852043476284,0.0
2023-10-19,1068109.0430064346,1253279.4418765293,-99006.11497610479,-86164.28389398992,23.022517128741374,0.0
2023-10-20,1067405.0119010485,1253256.361752692,-100452.48140601019,-85398.86844563321,23.08012383727842,0.0
2023-10-23,1071829.168716007,1199120.8519238657,-48493.145816001146,-78798.53739185771,22.648216060309835,32.44824801884825
2023-10-24,1072255.1070896306,1199104.4951766934,-44408.488760554574,-82440.89932650838,16.356747172339645,0.0
2023-10-25,1072166.5425714813,1199088.2628012274,-49781.75786325513,-77139.96236649094,16.232375466006673,0.0
2023-10-26,1072020.2296917976,1194980.6242369923,-46292.567135348836,-76667.8274098458,16.228022473973365,2.7841934501871712
2023-10-27,1071419.4916906555,1194964.8453732317,-49325.41350634721,-74219.94017622889,15.778863760696046,0.0
2023-10-30,1073207.5414565615,1194949.133524813,-42071.022736156956,-79670.56933209451,15.711848418771973,0.0
2023-10-31,1073674.4292341624,1229401.5628743721,-64276.19753214872,-91450.93610806079,15.777515061519876,20.693340122845974
2023-11-01,1075245.508526878,1229381.8011222444,-58502.828077958446,-95633.464517408,19.761752127651103,0.0
2023-11-02,1075965.9879422137,1229362.040290398,-54462.44304677975,-98933.60930140445,19.760831846378093,0.0
2023-11-03,1076274.6192635756,1229342.2652907888,-52086.89136579758,-100980.75466141572,19.774999609284826,0.0
2023-11-06,1076134.4321691536,1291368.7686381189,-107617.16823448271,-107617.16823448271,19.872599861920715,37.250175673719326
2023-11-07,1076884.439265327,1291341.8973817849,-106367.80959605197,-108089.64852040577,26.871256334071255,0.0
2023-11-08,1079123.8532021036,1291315.2315347425,-102102.75769244357,-110088.6206401952,26.66584704238163,0.0
2023-11-09,1075570.333903865,1291288.2836437104,-110245.12950842324,-105472.82023142242,26.947891032022135,0.0
2023-11-10,1080296.8660856332,1291261.7532945164,-100767.23638929345,-110197.6508195898,26.530349194030556,0.0
2023-11-13,1080810.3749255934,1291235.2574528775,-99173.22709198527,-111251.6554352989,26.495841638957355,0.0
2023-11-14,1082213.8614697093,1291208.9100306071,-97234.56713579963,-111760.48142509823,26.347422270268325,0.0
2023-11-15,1083922.0303686569,1291182.6926502103,-92883.35256747187,-114377.3097140816,26.21738039680489,0.0
2023-11-16,1085354.1330739916,1291156.611437426,-90298.47262589102,-115504.00573754324,26.081212784397046,0.0
2023-11-17,1085874.9586501995,1291130.5355249434,-87498.18602251176,-117757.39085223233,26.07591248258649,0.0
2023-11-20,1086745.6866009666,1291104.5443160667,-85947.25805756326,-118411.59965753672,25.991208876790957,0.0
2023-11-21,1088183.494226613,1291078.671722068,-82629.99546586783,-120265.18202958688,25.87259399864012,0.0
2023-11-22,1088111.73001021,1291052.8175780913,-83620.86611014049,-119320.22145774077,25.85414397663331,0.0
2023-11-24,1089765.502001251,1291027.0191518657,-76598.60893551252,-124662.90821510208,25.798426225526182,0.0
2023-11-27,1089358.8595702215,1307236.234745863,-108938.68758782072,-108938.68758782072,25.82546564986849,28.01630798555798
2023-11-28,1090852.7601293835,1307209.101155341,-106333.36858544237,-110022.97244051487,27.13359052187472,0.0
2023-11-29,1089205.6168623008,1307181.8232773843,-109483.98691389992,-108492.21950118366,27.27787795653107,0.0
2023-11-30,1090664.3732416765,1307154.668212176,-106212.19095742477,-110278.1040130749,27.155065208113342,0.0
2023-12-01,1091654.572127425,1307127.621410957,-104939.82586323998,-110533.22342029195,27.0468012190482,0.0
2023-12-04,1091474.490535413,1307100.5717141333,-105666.89163134557,-109959.18954737487,27.049696823905247,0.0
2023-12-05,1092697.58925762,1307073.6517307311,-103970.4048390992,-110405.65763401195,26.91998340210568,0.0
2023-12-06,1092112.5827743164,1307046.6776279612,-104879.23704923119,-110054.8578044134,26.974102769886155,0.0
2023-12-07,1091425.3902586664,1307019.6171702158,-105061.00349125758,-110533.22342029195,27.06045774538034,0.0
2023-12-08,1095786.5749869833,1306993.003374446,-98759.76683434249,-112446.66155312024,26.613795769796027,0.0
2023-12-11,1096773.851366379,1306966.4201256724,-94397.37222570895,-115795.1965335842,26.583248773513912,0.0
2023-12-12,1099241.0219766682,1306940.0469385309,-89065.55659293463,-118633.46836892811,26.37318714143313,0.0
2023-12-13,1100225.5060096967,1306913.7478016524,-86460.23759055627,-120228.00420139935,26.29913687841411,0.0
2023-12-14,1100039.6875182565,1306887.4115571182,-85854.34945046827,-120993.37458839348,26.336244534168863,0.0
2023-12-15,1098113.0529312282,1317738.812155081,-109812.87961192636,-109812.87961192637,26.46091750914008,15.743188035505534
2023-12-18,1098363.50217862,1317711.36456213,-110250.38112432447,-109097.4812591855,27.447592950891078,0.0
2023-12-19,1096269.8386487288,1317683.7236272956,-113896.22706097542,-107517.65791759122,27.640934834413166,0.0
2023-12-20,1088514.4201933576,1317655.366866618,-127823.35853898201,-101317.5881342783,28.356760677645024,0.0
2023-12-21,1093273.900058455,1317627.503429524,-121187.9189342773,-103165.68443679153,27.863437094008496,0.0
2023-12-22,1096476.30153482,1317599.9443877977,-115573.31619183485,-105550.32666114265,27.559041726149843,0.0
2023-12-26,1100017.489239442,1317572.7144713697,-109083.71042459617,-108471.51480733167,27.22991642806722,0.0
2023-12-27,1104795.9801822347,1317545.932951345,-100552.43093283297,-112197.52183627749,26.781520024647957,0.0
2023-12-28,1105097.5893015165,1317519.1802399165,-99896.1786642358,-112525.41227416409,26.752711428483295,0.0
2023-12-29,1104911.6868672257,1317492.411084857,-100114.92942043486,-112465.79479719643,26.769155059535976,0.0
2024-01-02,1104938.115512784,1317465.6419633538,-99823.26174550278,-112704.26470506708,26.76912150332582,0.0
2024-01-03,1101789.3315537842,1317438.6216264057,-106969.11978133862,-108680.17029128295,27.02033694800609,0.0
2024-01-04,1102269.5789147418,1317411.6547257497,-106312.86751274146,-108829.20829826656,26.96690065599884,0.0
2024-01-05,1105884.2725243506,1317385.025166447,-99750.34482676977,-111750.40781532663,26.629559302667047,0.0
2024-01-08,1108078.62356625,1329696.6928889074,-110809.03466132874,-110809.03466132873,26.444280905697532,11.723047037363513
2024-01-09,1110562.994151811,1329669.1647845625,-105698.70254781627,-113407.4680849352,27.528104344862037,0.0
2024-01-10,1111938.7879552606,1329641.7702764797,-103313.88089484378,-114389.1014263753,27.394508082971377,0.0
2024-01-11,1113807.046386858,1329614.5792775382,-101014.23144376317,-114793.30144691688,27.190998941313055,0.0
2024-01-12,1111081.487966988,1329587.1253484488,-105358.01374024876,-113147.62364121209,27.453929089575894,0.0
2024-01-16,1107711.7733246898,1329559.392224738,-112597.65090105809,-109249.9679989901,27.733123710932567,0.0
2024-01-17,1103261.856510176,1329531.256771342,-120859.35448456992,-105410.04577659589,28.13545339607009,0.0
2024-01-18,1108888.8838384682,1329503.6806294483,-112086.61768970685,-108528.17910127311,27.57614189365814,0.0
2024-01-19,1111371.9722285797,1329476.3202847526,-106891.11337430251,-111213.23468187031,27.36034469559957,0.0
2024-01-22,1114854.342645441,1329449.2536758156,-99310.78740592567,-115284.12362444922,27.066608936891576,0.0
2024-01-23,1117359.5938935855,1329422.3952002353,-93689.42208106196,-118373.37922558801,26.858475580278032,0.0
2024-01-24,1116053.6087079658,1329395.4755818292,-98288.72098322319,-115053.14589064,26.919618406066455,0.0
2024-01-25,1113618.4930618359,1329368.2925326882,-101014.23144376317,-114735.56802708913,27.183049141043124,0.0
2024-01-26,1115498.5261491535,1329341.3316167986,-99395.95960781755,-114446.8458598276,26.960915889674748,0.0
2024-01-29,1114340.3595688308,1320838.3695753668,-97726.97748609877,-108771.03252043747,27.07337967713271,5.082483706828742
2024-01-30,1115925.0233719712,1320812.5156779871,-94351.40370603975,-110536.08859997617,25.853897379645645,0.0
2024-01-31,1112748.0995907946,1320786.472844229,-104148.80077499151,-103889.57247844287,26.042833757983043,0.0
2024-02-01,1113426.9680236867,1320760.4653224703,-101678.86874080199,-105654.62855798157,26.007521758733084,0.0
2024-02-02,1113839.8359961621,1320734.5058768904,-101184.8823339641,-105709.78754676416,25.95944557998927,0.0
2024-02-05,1117059.530585307,1320708.808071789,-93775.08623139553,-109874.19125508648,25.697805101282277,0.0
2024-02-06,1119464.2318581552,1320683.3214031083,-88835.22216301649,-112383.86738193667,25.486668680884407,0.0
2024-02-07,1120288.099087384,1320657.9228611023,-87682.58721372804,-112687.23655999021,25.39854200595848,0.0
2024-02-08,1120491.5296984199,1344592.984684024,-112050.72749280208,-112050.72749280208,25.38339107819701,15.745229601036568
2024-02-09,1119515.2437654717,1344564.8500329717,-114172.90036198393,-110876.70590551592,28.13465105238788,0.0
2024-02-12,1116944.6138394196,1344536.479383644,-118735.57203072493,-108856.29351349943,28.370649327742136,0.0
2024-02-13,1107288.6262362052,1344507.212890106,-135925.17227109798,-101293.41438280276,29.26649353802555,0.0
2024-02-14,1118777.9827530214,1344479.13176932,-119902.76710877495,-105798.38190752361,28.081120786032848,0.0
2024-02-15,1118779.671495813,1344451.0335284257,-119053.89796110221,-106617.46407151065,28.098240894352074,0.0
2024-02-16,1120191.9613852252,1344423.1044235239,-117886.70288305219,-106344.44015524657,27.92910490184817,0.0
2024-02-20,1115975.753884031,1344394.7763862452,-124995.9819948114,-103423.04050740278,28.32803727880762,0.0
2024-02-21,1116853.4729253077,1344366.5306554202,-123298.24369946592,-104214.81403064654,28.24573082511217,0.0
2024-02-22,1119573.7473341392,1344338.538678858,-118311.13745688855,-106453.6538878301,27.991976562235475,0.0
2024-02-23,1124779.7197574433,1344311.0498188883,-109610.22869324294,-109921.10136820206,27.488859969701235,0.0
2024-02-26,1125797.2557774896,1344283.6411809532,-107063.6212502247,-111422.76415323887,27.408637935014962,0.0
2024-02-27,1127842.570130264,1344256.422429758,-103243.71008569737,-113170.14221379647,27.2187511954466,0.0
2024-02-28,1126749.2200201368,1344229.125855301,-106002.53481563379,-111477.37101953063,27.296574456911557,0.0
2024-02-29,1127817.348984202,1331974.0659576603,-95132.96828888255,-109023.74868457587,27.205751427328483,7.332313099868141
2024-03-01,1128221.911140356,1331948.3939053738,-95230.44059245722,-108496.04217256042,25.672052286562028,0.0
2024-03-04,1127968.9843373853,1331922.685691833,-95035.49598530788,-108918.20536913986,25.70821354084086,0.0
2024-03-05,1123883.7515056664,1331896.6110464525,-102735.80796770718,-105277.05157307893,26.07464538043144,0.0
2024-03-06,1124568.0064230778,1331870.6415082752,-103028.2248784312,-104274.41020676607,25.96953817746916,0.0
2024-03-07,1125250.8144001614,1331844.7524988947,-102345.91875340848,-104248.0193453248,25.88900938047449,0.0
2024-03-08,1122762.3920279401,1331818.6413999246,-107024.58932499286,-102031.66004699163,26.11109897008098,0.0
2024-03-11,1123977.402116159,1294389.169329,-71836.52949519134,-98575.23771764977,25.985863561767342,22.428634543691587
2024-03-12,1126500.4620327656,1294367.666938125,-64506.271383437124,-103360.9335219223,21.50239087500126,0.0
2024-03-13,1125767.2098362378,1294346.06155671,-64306.355253116555,-104272.49646735557,21.605381415102176,0.0
2024-03-14,1126627.86205642,1294324.6492707906,-67171.81978771139,-100524.96742665935,21.412285919349536,0.0
2024-03-15,1125040.069265308,1350054.7773366736,-112507.35403568277,-112507.35403568277,21.553375039062736,33.47109151946488
2024-03-18,1127713.8377720225,1350026.838578372,-106935.56126439181,-115377.4395419578,27.938758301645493,0.0
2024-03-19,1131273.8620076487,1349999.2531940278,-101310.19356260767,-117415.19762377132,27.585384344138582,0.0
2024-03-20,1133617.1696650975,1349971.8696883805,-96327.72502674173,-120026.9749965413,27.38350564737876,0.0
2024-03-21,1133547.6509790765,1349944.4455626742,-94934.776833919,-121462.01774967882,27.42412570633791,0.0
2024-03-22,1133989.0810397088,1349917.099380445,-95470.52613885081,-120457.4922018855,27.346182229161865,0.0
2024-03-25,1134172.2121997904,1349889.7553928443,-94399.02752898716,-121318.51566406654,27.343987600660096,0.0
2024-03-26,1134449.116391769,1349862.4291885677,-93434.67878010988,-121978.63401668891,27.326204276723118,0.0
2024-03-27,1135397.6768339206,1349835.1569925006,-90220.18295051895,-124217.29720806109,27.272196067120866,0.0
2024-03-28,1134528.4786976576,1349807.8559278052,-93702.55343257579,-121576.82379757159,27.30106469547971,0.0
2024-04-01,1134093.5974767266,1349780.526870662,-94827.62697293262,-120859.30242100282,27.329057143016207,0.0
2024-04-02,1131787.2449955672,1349753.020636081,-100292.26988323721,-117673.50575727636,27.50623458119614,0.0
2024-04-03,1132772.029408348,1349725.6162758358,-98792.17182942812,-118161.41503805961,27.404360245144552,0.0
2024-04-04,1131564.113564541,1349698.2690103864,-107578.46043031,-110555.69501553517,27.347265449443945,0.0
2024-04-05,1126805.3516719677,1287398.9906803751,-65758.28627783258,-94835.35273057513,27.878372781492974,37.34043571291022
2024-04-08,1128498.8491463219,1287378.6189713678,-60231.32429841589,-98648.44552663008,20.3717090073376,0.0
2024-04-09,1128693.556858399,1287358.2548951693,-59352.03489259961,-99312.66314417074,20.364076198621245,0.0
2024-04-10,1128656.0797763644,1287337.9387010525,-61361.83924875112,-97320.01967593704,20.316194116744235,0.0
2024-04-11,1128485.462861607,1324620.4439249907,-89090.05042810075,-107044.93063528297,20.38718216096127,22.39517254718788
2024-04-12,1122894.3635556987,1324595.2704583064,-104017.12144362558,-97683.78545898221,25.173466684228767,0.0
2024-04-15,1115724.5382921326,1324569.4108755565,-115920.98820284159,-92923.88438058255,25.859582749868714,0.0
2024-04-16,1121024.6399125005,1324544.0932824349,-108268.50242905987,-95250.95094087446,25.31759312156208,0.0
2024-04-17,1123629.9895757725,1324519.057585339,-105056.34790673174,-95832.72010283485,25.035697095712504,0.0
2024-04-18,1122367.0499851133,1324493.893962267,-106756.90030090546,-95369.94367624838,25.163623071871164,0.0
2024-04-19,1118915.855501663,1231249.0515333381,-40608.71987661402,-71724.47615506138,25.483566373273568,55.89807647165043
2024-04-22,1119942.7970673922,1231234.5839272432,-34283.85208726734,-77007.93477258377,14.467606094789879,0.0
2024-04-23,1119550.9769324702,1231220.0034286731,-31845.965041777916,-79823.0614544252,14.580498570059712,0.0
2024-04-24,1119398.474792039,1260408.9871617262,-54879.06106687399,-86131.45130281322,14.614971761486835,17.53267883018691
2024-04-25,1118958.3782496252,1260390.9442069174,-57283.40109170965,-84149.16486558242,18.042954808889938,0.0
2024-04-26,1120250.0118630186,1260372.9824022928,-53316.24005073081,-86806.73048854343,17.96180462457624,0.0
2024-04-29,1120425.8808479535,1299756.157523077,-77723.27884569333,-101606.9978294301,17.969423956858883,23.654879654637412
2024-04-30,1118874.2977053123,1299733.3070601532,-82141.42346685223,-98717.5858879888,22.850462923697677,0.0
2024-05-01,1118642.955998091,1299710.4481768743,-82952.91941767733,-98114.57276110581,22.858883278858762,0.0
2024-05-02,1120908.8110195796,1299687.762410238,-77272.44776190161,-101506.50362875668,22.685766636332787,0.0
2024-05-03,1122763.8844179804,1299665.2021956,-71952.64097315926,-104948.67680446,22.56021463790669,0.0
2024-05-06,1124024.7098061342,1326748.7709736864,-94240.66547093459,-108483.39569661749,22.475939789540053,16.2733908652447
2024-05-07,1124089.649104316,1326723.2090886333,-93617.38064639136,-109016.17933792589,25.5618850531093,0.0
2024-05-08,1124872.849800662,1326697.7180456354,-91996.840102579,-109828.02814239441,25.49104299783464,0.0
