date,ratio,rho,gross_frac,sleeve_equity,base_equity,put_mtm,put_cash_cum,realized_cum,redeploy_extra,combined_equity,combined_ret,drawdown
2024-06-12,0.8526912223396454,1.0,0.2,1138200.220752668,1230915.2266316647,33430.0,-40394.442865219055,0.0,0.0,1223950.7837664457,0.0019227371950873984,0.0
2024-06-13,0.8426252304937261,1.0,0.2,1138121.7156067828,1231000.8311112751,33430.0,-40394.442865219055,0.0,0.0,1224036.3882460562,6.99411126214855e-05,0.0
2024-06-14,0.8530997114042739,1.0,0.2,1135403.4151940085,1228230.6211915584,33430.0,-40394.442865219055,0.0,0.0,1221266.1783263395,-0.0022631761165908815,-0.0022631761165908815
2024-06-17,0.862068967740725,1.0,0.2,1136398.7827544885,1229477.1321386185,33430.0,-40394.442865219055,0.0,0.0,1222512.6892733995,0.0010206709799891467,-0.0012448150947864667
2024-06-18,0.8373043255331342,1.0,0.2,1137022.292907283,1230319.5448120455,33430.0,-40394.442865219055,0.0,0.0,1223355.1019468266,0.0006890829688874778,-0.0005565899067803137
2024-06-20,0.8617780573957228,1.0,0.2,1134290.3254721905,1227530.7550430144,33430.0,-40394.442865219055,0.0,0.0,1220566.3121777955,-0.002279624096546473,-0.0028349451875634424
2024-06-21,0.8701384141647227,1.0,0.2,1136321.4379592096,1229896.2509941112,33430.0,-40394.442865219055,0.0,0.0,1222931.8081288922,0.0019380314920178776,-0.0009024079085971914
2024-06-24,0.8752462458543657,1.0,0.2,1136320.533407277,1230063.0225058575,33430.0,-40394.442865219055,0.0,0.0,1223098.5796406385,0.0001363702461885108,-0.0007661607239972668
2024-06-25,0.8640646331925262,1.0,0.2,1138792.6435181643,1232907.398677828,33430.0,-40394.442865219055,0.0,0.0,1225942.955812609,0.002325549403226601,0.0
2024-06-26,0.8531611256416961,1.0,0.2,1140330.3646060922,1234741.2635718654,33430.0,-40394.442865219055,0.0,0.0,1227776.8207066464,0.001495881097356433,0.0
2024-06-27,0.8488210614672854,1.0,0.2,1140503.988552049,1235098.6172075975,33430.0,-40394.442865219055,0.0,0.0,1228134.1743423785,0.0002910574867558413,0.0
2024-06-28,0.8567492553853041,1.0,0.2,1139467.3973835646,1234145.2298618623,33430.0,-40394.442865219055,0.0,0.0,1227180.7869966433,-0.0007762892407465749,-0.0007762892407465749
2024-07-01,0.8611698821980318,1.0,0.2,1144679.4791091965,1239960.5834423287,33430.0,-40394.442865219055,0.0,0.0,1232996.1405771098,0.004738791253975583,0.0
2024-07-02,0.858672343785631,1.0,0.2,1145342.8257694996,1240850.3014015146,33430.0,-40394.442865219055,0.0,0.0,1233885.8585362956,0.0007215902223094428,0.0
2024-07-03,0.862339497706148,1.0,0.2,1145895.828015634,1241620.8223241768,33430.0,-40394.442865219055,0.0,0.0,1234656.3794589578,0.0006244669369792621,0.0
2024-07-05,0.8696863561308231,1.0,0.2,1144843.3636378236,1240651.7227638613,33430.0,-40394.442865219055,0.0,0.0,1233687.2798986423,-0.000784914391111946,-0.000784914391111946
2024-07-08,0.8656403022099818,1.0,0.2,1146313.4112178762,1242416.2737199066,33430.0,-40394.442865219055,0.0,0.0,1235451.8308546876,0.0014303065167293738,0.0
2024-07-09,0.8693537130238308,1.0,0.2,1146796.0137439198,1243111.1707726289,33430.0,-40394.442865219055,0.0,0.0,1236146.72790741,0.0005624638981203134,0.0
2024-07-10,0.8862069228599811,1.0517243571665096,0.19327583356835376,1146978.2419395884,1243479.8240383505,33430.0,-40394.442865219055,0.0,0.0,1236515.3811731315,0.0002982277567855629,0.0
2024-07-11,0.8807089304090788,1.0059077534089902,0.1992319920568313,1145916.249131869,1242499.4216078948,33430.0,-40394.442865219055,0.0,0.0,1235534.9787426759,-0.0007928752406828332,-0.0007928752406828332
2024-07-12,0.8670842127610916,1.0,0.2,1148306.377096369,1245262.3397851165,33430.0,-40394.442865219055,0.0,0.0,1238297.8969198975,0.0022362120253636153,0.0
2024-07-15,0.8823133817439028,1.0192781811991902,0.1974938364441053,1146308.207936043,1243266.7412367035,33430.0,-40394.442865219055,0.0,0.0,1236302.2983714845,-0.001611565806076909,-0.001611565806076909
2024-07-16,0.8846411613258772,1.0386763443823102,0.1949720752302997,1146427.1168338507,1243566.74855857,33430.0,-40394.442865219055,0.0,0.0,1236602.305693351,0.00024266501992409317,-0.0013692918568012358
2024-07-17,0.9170360720214362,1.3086339335119686,0.15987758864344412,1141935.6363799984,1238864.7846685166,33430.0,-40394.442865219055,0.0,0.0,1231900.3418032976,-0.0038023250226895122,-0.005166410386800324
2024-07-18,0.9619565711905806,1.6829714265881721,0.11121371454353764,1138361.2806232066,1235155.6900648323,33430.0,-40394.442865219055,0.0,0.0,1228191.2471996134,-0.003010872290411748,-0.008161727275337483
2024-07-19,0.962703997940597,1.6891999828383084,0.1104040022310199,1132236.925338464,1228677.370895402,33430.0,-40394.442865219055,0.0,0.0,1221712.928030183,-0.005274682737074876,-0.013393359490448398
2024-07-22,0.9266625050350922,1.388854208625768,0.14944895287865015,1140439.5961196541,1237746.4604686617,33430.0,-40394.442865219055,0.0,0.0,1230782.0176034428,0.007423257432400465,-0.006069524413430338
2024-07-23,0.919425362685137,1.328544689042808,0.15728919042443495,1141870.412374129,1239468.661199933,33430.0,-40394.442865219055,0.0,0.0,1232504.218334714,0.0013992735566812353,-0.004678743781762473
2024-07-24,0.9788388831692579,1.8236573597438162,0.0929245432333039,1123363.128293491,1219544.88471313,33430.0,-40394.442865219055,0.0,0.0,1212580.441847911,-0.01616528056489952,-0.020768391140738585
2024-07-25,0.9876938767783423,1.8974489731528525,0.08333163349012918,1123046.8558777915,1219392.2877022033,33430.0,-40394.442865219055,0.0,0.0,1212427.8448369843,-0.0001258448558630887,-0.02089162240141207
2024-07-26,0.9506960329028707,1.5891336075239229,0.12341263102189003,1123008.5222064876,1219541.390585461,33430.0,-40394.442865219055,0.0,0.0,1212576.947720242,0.00012297876850375644,-0.020771212858903376
2024-07-29,0.9673659981980224,1.7280499849835198,0.10535350195214242,1123476.4922402282,1220235.7593036725,33430.0,-40394.442865219055,0.0,0.0,1213271.3164384535,0.0005726388906839297,-0.02021046837250906
2024-07-30,0.9822321104521116,1.8519342537675962,0.08924854701021248,1122071.8402709372,1218896.1249707635,33430.0,-40394.442865219055,0.0,0.0,1211931.6821055445,-0.0011041506666797929,-0.02129230363706136
2024-07-31,0.9640542882919922,1.7004524024332688,0.10894118768367507,1122653.5538377247,1219713.9459857428,33430.0,-40394.442865219055,0.0,0.0,1212749.5031205239,0.0006748078518408196,-0.020631863998898714
2024-08-01,0.9712644067607439,1.760536723006199,0.10113022600919414,1121211.697776617,1218334.510301544,33430.0,-40394.442865219055,0.0,0.0,1211370.0674363251,-0.0011374448562125883,-0.02174584124753165
2024-08-02,1.0021422123707657,2.0,0.06999999999999999,1117372.0180595529,1214348.3080232227,33430.0,-40394.442865219055,0.0,0.0,1207383.8651580038,-0.0032906560806456042,-0.024964939243447226
2024-08-05,1.1441708911997615,2.0,0.06999999999999999,1088123.5012492617,1182740.64638906,33430.0,-40394.442865219055,0.0,0.0,1175776.203523841,-0.02617863510212337,-0.05049002631076982
2024-08-06,1.0355007043148488,2.0,0.06999999999999999,1128614.8232037635,1226940.5569334063,33430.0,-40394.442865219055,0.0,0.0,1219976.1140681873,0.03759211184226863,-0.014795941184494676
2024-08-07,1.0310995981292024,2.0,0.06999999999999999,1130648.4766486285,1229346.4918731044,33430.0,-40394.442865219055,0.0,0.0,1222382.0490078854,0.0019721164307677785,-0.012853004072445495
2024-08-08,0.9859097282609083,1.8825810688409024,0.0852644610506827,1130326.353187781,1229188.1325797103,33430.0,-40394.442865219055,0.0,0.0,1222223.6897144914,-0.0001295497537144863,-0.01298088872264791
2024-08-09,0.9617563997039017,1.6813033308658474,0.11143056698743983,1130972.4301237315,1230082.7083947854,33430.0,-40394.442865219055,0.0,0.0,1223118.2655295664,0.0007319247880754887,-0.012258464968799787
2024-08-12,0.9574664765608184,1.6455539713401532,0.11607798372578007,1131137.9803695807,1230448.2966787443,33430.0,-40394.442865219055,0.0,0.0,1223483.8538135253,0.0002988985564700286,-0.011963230449813622
2024-08-13,0.9123867211659988,1.2698893430499902,0.16491438540350126,1131888.2006430586,1231450.1279041595,33430.0,-40394.442865219055,0.0,0.0,1224485.6850389405,0.0008188348561304348,-0.011154191503767397
2024-08-14,0.8775067677275384,1.0,0.2,1132033.7771079142,1231794.4379402823,33430.0,-40394.442865219055,0.0,0.0,1224829.9950750633,0.00028118747350802664,-0.010876140449187388
2024-08-15,0.851789723550711,1.0,0.2,1131203.3463237956,1231058.9729041376,28895.0,-35859.442865219055,0.0,0.0,1224094.5300389186,-0.0006004629533093997,-0.011470072683082089
2024-08-16,0.8309938593224854,1.0,0.2,1131668.2707827166,1231733.0940242417,28895.0,-35859.442865219055,0.0,0.0,1224768.6511590227,0.0005507100175365931,-0.010925679349473971
2024-08-19,0.832859550394883,1.0,0.2,1133988.647979506,1234427.4136913281,28895.0,-35859.442865219055,0.0,0.0,1227462.9708261092,0.0021998600834016724,-0.008749854231957288
2024-08-20,0.8687089451830319,1.0,0.2,1129385.8990770492,1229585.109742456,28895.0,-35859.442865219055,0.0,0.0,1222620.6668772371,-0.003944969472776116,-0.012660305796897031
2024-08-21,0.8756727946486654,1.0,0.2,1127779.8555829294,1228003.6807569915,28895.0,-35859.442865219055,0.0,0.0,1221039.2378917725,-0.001293474769655134,-0.013937404780427709
2024-08-22,0.9065081964758188,1.22090163729849,0.1712827871511963,1122664.1884003738,1222599.137325597,28895.0,-35859.442865219055,0.0,0.0,1215634.694460378,-0.004426183257407734,-0.018301898530144634
2024-08-23,0.8719075970878698,1.0,0.2,1131520.8053472308,1232411.1279752054,28895.0,-35859.442865219055,0.0,0.0,1225446.6851099865,0.008071496062362682,-0.010378126169701796
2024-08-26,0.8849314859468643,1.0410957162238694,0.194657556890897,1131811.5013713422,1232896.1477883274,28895.0,-35859.442865219055,0.0,0.0,1225931.7049231085,0.0003957902200195651,-0.009986443510522247
2024-08-27,0.8702764074200059,1.0,0.2,1134625.2253526915,1236130.2732202276,28895.0,-35859.442865219055,0.0,0.0,1229165.8303550086,0.0026380959224012734,-0.007374692784025361
2024-08-28,0.9052910558567563,1.2107587988063024,0.17260135615518069,1128425.9320543392,1229544.5472590888,28895.0,-35859.442865219055,0.0,0.0,1222580.1043938699,-0.00535788239349011,-0.012693062440890523
2024-08-29,0.8694444232516818,1.0,0.2,1133419.329869751,1235153.7902079455,28895.0,-35859.442865219055,0.0,0.0,1228189.3473427265,0.004588037159035663,-0.008163261523995713
2024-08-30,0.8605851828669102,1.0,0.2,1136372.154040696,1238541.4708153415,28895.0,-35859.442865219055,0.0,0.0,1231577.0279501225,0.0027582722604828636,-0.005427505761329554
2024-09-03,0.9548386444640746,1.6236553705339554,0.11892480183058583,1116190.3323647184,1216710.8573234796,28895.0,-35859.442865219055,0.0,0.0,1209746.4144582606,-0.01772573943523248,-0.023057038643653494
2024-09-04,0.9660172174730076,1.7168101456083968,0.10681468107090841,1110501.2130090657,1210670.907474914,28895.0,-35859.442865219055,0.0,0.0,1203706.4646096951,-0.004992740442442467,-0.027934661276776795
2024-09-05,0.9507883100034739,1.5899025833622822,0.12331266416290332,1121795.454288341,1223165.0217386642,28895.0,-35859.442865219055,0.0,0.0,1216200.5788734453,0.01037970188836801,-0.017844912844814154
2024-09-06,0.9841688384355749,1.8680736536297908,0.0871504250281272,1120247.4057160465,1221659.741286795,28895.0,-35859.442865219055,0.0,0.0,1214695.298421576,-0.001237690951655046,-0.019060517309308134
2024-09-09,0.9315134839414119,1.4292790328450988,0.14419372573013717,1123315.3469151668,1225188.4875398574,28895.0,-35859.442865219055,0.0,0.0,1218224.0446746384,0.0029050464405748766,-0.016210842556698357
2024-09-10,0.9284671840423504,1.40389320035292,0.1474938839541204,1123482.2036503826,1225548.7008617355,28895.0,-35859.442865219055,0.0,0.0,1218584.2579965165,0.0002956872534676247,-0.0159199486427426
2024-09-11,0.9030117609121469,1.1917646742678905,0.17507059234517425,1125521.7911403289,1227952.2970376047,28895.0,-35859.442865219055,0.0,0.0,1220987.8541723858,0.0019724497178561506,-0.013978900223095114
2024-09-12,0.876283372482285,1.0,0.2,1125827.1894659908,1228464.6238341369,28895.0,-35859.442865219055,0.0,0.0,1221500.180968918,0.0004196002399052823,-0.013565165533077073
2024-09-13,0.8589211035356881,1.0,0.2,1125666.9379749093,1228468.9423363328,28895.0,-35859.442865219055,0.0,0.0,1221504.4994711138,3.5354085601291274e-06,-0.013561678082919415
2024-09-16,0.865219578582814,1.0,0.2,1125330.0665067432,1228269.0003297313,28895.0,-35859.442865219055,0.0,0.0,1221304.5574645123,-0.00016368503487962371,-0.013723143274048888
2024-09-17,0.8748137776713613,1.0,0.2,1123247.941098674,1226163.6198564635,28895.0,-35859.442865219055,0.0,0.0,1219199.1769912445,-0.001723878340091245,-0.015423364584692068
2024-09-18,0.8958230565359682,1.1318588044664013,0.18285835541936782,1126960.5447174103,1230384.1378596697,28895.0,-35859.442865219055,0.0,0.0,1223419.6949944508,0.003461713297429947,-0.012015042553536026
2024-09-19,0.8563188350830532,1.0,0.2,1129792.9324066278,1233645.4265008762,28895.0,-35859.442865219055,0.0,0.0,1226680.9836356572,0.002665715334279728,-0.009381355902433386
2024-09-20,0.8526926696485353,1.0,0.2,1130347.479818292,1234420.491953601,28895.0,-35859.442865219055,0.0,0.0,1227456.049088382,0.0006318394619826417,-0.008755443951316777
2024-09-23,0.8497326040122046,1.0,0.2,1129573.2671635943,1233744.478557987,28895.0,-35859.442865219055,0.0,0.0,1226780.035692768,-0.000550743463373693,-0.009301365411165441
2024-09-24,0.8332431464789073,1.0,0.2,1129242.2029534678,1233552.203953498,28895.0,-35859.442865219055,0.0,0.0,1226587.761088279,-0.00015673111633274228,-0.00945663871411384
2024-09-25,0.8298330695022652,1.0,0.2,1128829.8532236025,1233270.9725685867,28895.0,-35859.442865219055,0.0,0.0,1226306.5297033677,-0.00022927946440765012,-0.009683749965462063
2024-09-26,0.833062289971978,1.0,0.2,1128728.328002882,1233329.205823833,28895.0,-35859.442865219055,0.0,0.0,1226364.762958614,4.748670404630673e-05,-0.00963672311078434
2024-09-27,0.8679630649861175,1.0,0.2,1123912.3045768104,1228234.9608879758,28895.0,-35859.442865219055,0.0,0.0,1221270.5180227568,-0.004153939423020669,-0.013750632169766352
2024-09-30,0.870447457852506,1.0,0.2,1126705.0825412497,1231454.9885676226,28895.0,-35859.442865219055,0.0,0.0,1224490.5457024036,0.0026366211516020144,-0.011150266225790961
2024-10-01,0.9219722734135497,1.3497689451129142,0.15453003713532118,1117321.0273110268,1221364.8490399518,28895.0,-35859.442865219055,0.0,0.0,1214400.4061747328,-0.008240275568549005,-0.019298660527976796
2024-10-02,0.9179212957001748,1.3160107975014563,0.15891859632481067,1120056.2478872964,1224520.3803099694,28895.0,-35859.442865219055,0.0,0.0,1217555.9374447505,0.002598427383565527,-0.016750379312393204
2024-10-03,0.947295449196493,1.560795409970775,0.12709659670379925,1113680.2709211316,1217714.3370864114,28895.0,-35859.442865219055,0.0,0.0,1210749.8942211925,-0.0055899224127982095,-0.02224666840445022
2024-10-04,0.9302663166751135,1.4188859722926126,0.1455448236019604,1119515.710543031,1224272.4338523445,28895.0,-35859.442865219055,0.0,0.0,1217307.9909871256,0.005416557785579368,-0.016950610983820336
2024-10-07,1.0022133349589561,2.0,0.06999999999999999,1115933.1857521215,1220532.4139191026,28895.0,-35859.442865219055,0.0,0.0,1213567.9710538837,-0.0030723694914785993,-0.019970901935250196
2024-10-08,0.9953531422238585,1.961276185198821,0.07503409592415328,1119272.6791152314,1224362.8347409077,28895.0,-35859.442865219055,0.0,0.0,1217398.3918756887,0.0031563298580454813,-0.016877606831275038
2024-10-09,0.997608836086781,1.9800736340565082,0.07259042757265395,1120507.642243855,1225892.4846963224,28895.0,-35859.442865219055,0.0,0.0,1218928.0418311034,0.00125649086250057,-0.015642322527538832
2024-10-10,0.9957183562974353,1.964319635811961,0.07463844734444507,1119811.9032776312,1225324.8773292324,28895.0,-35859.442865219055,0.0,0.0,1218360.4344640134,-0.00046566109533197064,-0.016100699601829138
2024-10-11,0.9850745610756527,1.875621342297106,0.08616922550137623,1119888.8425932785,1225602.5605237097,28895.0,-35859.442865219055,0.0,0.0,1218638.1176584908,0.0002279154728128674,-0.015876453727578732
2024-10-14,0.979125245587716,1.8260437132309664,0.09261431727997438,1119876.4608140434,1225778.7718447668,28895.0,-35859.442865219055,0.0,0.0,1218814.3289795478,0.00014459692217383413,-0.01573415249174892
2024-10-15,0.9923076993614967,1.9358974946791387,0.07833332569171197,1119619.8076015906,1225687.5872329297,28895.0,-35859.442865219055,0.0,0.0,1218723.1443677107,-7.481419414678836e-05,-0.015807789547956475
2024-10-16,0.9635826878822911,1.6965223990190923,0.10945208812751801,1119857.6852192539,1226134.253817894,28895.0,-35859.442865219055,0.0,0.0,1219169.810952675,0.00036650373551094795,-0.015447079426365029
2024-10-17,0.9646643677707176,1.7055363980893135,0.10828026824838924,1119859.4494024927,1226322.510116254,28895.0,-35859.442865219055,0.0,0.0,1219358.067251035,0.0001544135170250538,-0.015295051147201977
2024-10-18,0.9395518595555331,1.4962654962961093,0.1354854854815058,1120338.4969055974,1227033.5553278003,28895.0,-35859.442865219055,0.0,0.0,1220069.1124625814,0.0005831307723656032,-0.014720839389825269
2024-10-21,0.9547817597591268,1.623181331326057,0.11898642692761259,1120331.3114406285,1227210.1474244222,28895.0,-35859.442865219055,0.0,0.0,1220245.7045592032,0.00014473942075743373,-0.014578230654834101
2024-10-22,0.9494001403498159,1.5783345029151326,0.12481651462103277,1120269.2244412613,1227326.6159921724,28895.0,-35859.442865219055,0.0,0.0,1220362.1731269534,9.544681641981967e-05,-0.014484175284119272
2024-10-23,0.9600797850368697,1.6673315419739145,0.11324689954339112,1119623.5502278346,1226803.6027528343,28895.0,-35859.442865219055,0.0,0.0,1219839.1598876154,-0.0004285721491988914,-0.014906539919187334
2024-10-24,0.9612090456944031,1.6767420474533594,0.11202353383106328,1120034.9362415439,1227440.25512236,28895.0,-35859.442865219055,0.0,0.0,1220475.812257141,0.0005219150117989901,-0.014392404854346008
2024-10-25,0.9708691215475647,1.757242679563039,0.10155845165680495,1119231.1615432114,1226745.219904144,28895.0,-35859.442865219055,0.0,0.0,1219780.777038925,-0.000569478896046749,-0.014953687579564945
2024-10-28,0.9816558831019409,1.8471323591828406,0.08987279330623073,1120820.5079426938,1228673.2851607252,28895.0,-35859.442865219055,0.0,0.0,1221708.8422955063,0.001580665389121494,-0.01339665896684017
2024-10-29,0.9689379278395319,1.741149398662766,0.10365057817384044,1120599.2632125171,1228618.6744463793,28895.0,-35859.442865219055,0.0,0.0,1221654.2315811603,-4.4700269372977e-05,-0.013440760401948637
2024-10-30,0.9802504892634005,1.835420743861671,0.09139530329798276,1120390.2453172274,1228577.383334878,28895.0,-35859.442865219055,0.0,0.0,1221612.940469659,-3.3799343901019796e-05,-0.01347410545696659
2024-10-31,1.022968218718302,2.0,0.06999999999999999,1118835.1708536246,1227059.6975257546,28895.0,-35859.442865219055,0.0,0.0,1220095.2546605356,-0.0012423622563623171,-0.014699727993270906
2024-11-01,0.998630730860135,1.9885894238344584,0.07148337490152042,1119763.5868668254,1228272.330692575,28895.0,-35859.442865219055,0.0,0.0,1221307.887827356,0.0009938840120788939,-0.013720453805826427
2024-11-04,1.0190078745114906,2.0,0.06999999999999999,1119609.1675780537,1228297.5225804946,28895.0,-35859.442865219055,0.0,0.0,1221333.0797152757,2.062697553228965e-05,-0.013700109841759067
2024-11-05,1.0148588028293755,2.0,0.06999999999999999,1119240.9331341425,1228088.460059683,28895.0,-35859.442865219055,0.0,0.0,1221124.017194464,-0.00017117568031510544,-0.01386894039645159
2024-11-06,0.920769688031382,1.3397474002615168,0.1558328379660028,1119419.3979767475,1228479.2043470072,28895.0,-35859.442865219055,0.0,0.0,1221514.7614817882,0.000319987390160259,-0.013553390892332984
2024-11-07,0.8967551106250904,1.1396259218757532,0.18184863015615207,1118906.2678350261,1228087.581855587,28895.0,-35859.442865219055,0.0,0.0,1221123.138990368,-0.0003206039777572389,-0.01386964959905812
2024-11-08,0.8877005138508304,1.0641709487569198,0.19165777666160044,1119241.0504980087,1228626.555872757,28895.0,-35859.442865219055,0.0,0.0,1221662.113007538,0.00044137564833612863,-0.013434395676305999
2024-11-11,0.8910714849322857,1.0922623744357143,0.18800589132335715,1119767.3816927678,1229376.0466075968,28895.0,-35859.442865219055,0.0,0.0,1222411.6037423778,0.0006135008418937105,-0.012829136847470002
2024-11-12,0.8803112414180722,1.0025936784839347,0.1996628217970885,1120439.4442551164,1230285.8724849906,28895.0,-35859.442865219055,0.0,0.0,1223321.4296197717,0.0007442876643255492,-0.012094397751444053
2024-11-13,0.8491823297032866,1.0,0.2,1121610.7775625258,1231744.4108887566,28895.0,-35859.442865219055,0.0,0.0,1224779.9680235377,0.0011922773266705988,-0.010916540300992095
2024-11-14,0.8579136785253131,1.0,0.2,1121577.833142449,1231880.802511151,28895.0,-35859.442865219055,0.0,0.0,1224916.359645932,0.00011136010218582015,-0.010806395865849638
2024-11-15,0.9062324465821886,1.2186037215182384,0.17158151620262904,1117156.9534797303,1227196.7601484347,28895.0,-35859.442865219055,0.0,0.0,1220232.3172832157,-0.003823969143550543,-0.014589041685056259
2024-11-18,0.9063408632732876,1.219507193944063,0.17146406478727183,1121202.6731453803,1231812.8433736078,28895.0,-35859.442865219055,0.0,0.0,1224848.4005083889,0.0037829544094116763,-0.010861276955216104
2024-11-19,0.9242509829206585,1.368758191005488,0.15206143516928658,1118127.8250043856,1228612.8796589356,28895.0,-35859.442865219055,0.0,0.0,1221648.4367937166,-0.0026125385911791588,-0.013445440041200296
2024-11-20,0.9397590160086714,1.4979918000722616,0.135261065990606,1116517.9441565503,1227021.3430915747,28895.0,-35859.442865219055,0.0,0.0,1220056.9002263558,-0.0013027778855412286,-0.014730701504794497
2024-11-21,0.9279428248651113,1.3995235405425939,0.1480619397294628,1117014.0816615338,1227743.886269925,28895.0,-35859.442865219055,0.0,0.0,1220779.443404706,0.0005922208859407974,-0.014147204447949369
2024-11-22,0.8809248811104342,1.0077073425869516,0.1989980454636963,1119210.998237711,1230336.468447715,29100.0,-36064.442865219055,0.0,0.0,1223372.025582496,0.002123710545583579,-0.012053538469642522
2024-11-25,0.8654415918886923,1.0,0.2,1120912.8846614042,1232375.2830792211,29100.0,-36064.442865219055,0.0,0.0,1225410.8402140022,0.0016665532551598528,-0.010407073078255391
2024-11-26,0.8529945429984789,1.0,0.2,1122022.8979420213,1233764.157520845,29100.0,-36064.442865219055,0.0,0.0,1226799.714655626,0.0011333949366576501,-0.009285473465530103
2024-11-27,0.8493975938223047,1.0,0.2,1122746.61977222,1234728.7945596518,29100.0,-36064.442865219055,0.0,0.0,1227764.3516944328,0.0007863036054565065,-0.00850647106133795
2024-11-29,0.8308733111137778,1.0,0.2,1124046.083318843,1236327.1353477736,29100.0,-36064.442865219055,0.0,0.0,1229362.6924825546,0.0013018302623919453,-0.00721571478039984
2024-12-02,0.8164014705027486,1.0,0.2,1125077.5269119313,1237631.3350699989,29100.0,-36064.442865219055,0.0,0.0,1230666.89220478,0.0010608746549740644,-0.006162495094353959
2024-12-03,0.818965540528399,1.0,0.2,1126009.1483798013,1238826.2750687902,29100.0,-36064.442865219055,0.0,0.0,1231861.8322035712,0.0009709694852118034,-0.005197509203831441
2024-12-04,0.8206223496115479,1.0,0.2,1125426.9383611633,1238355.8893280432,29100.0,-36064.442865219055,0.0,0.0,1231391.4464628242,-0.00038184943185193276,-0.0055773739697467795
2024-12-05,0.8166465635801095,1.0,0.2,1125417.6298901604,1238515.7423807234,29100.0,-36064.442865219055,0.0,0.0,1231551.2995155044,0.00012981497730835123,-0.005448283019113931
2024-12-06,0.7824755328772215,1.0,0.2,1126924.9810401862,1240345.0342932027,29100.0,-36064.442865219055,0.0,0.0,1233380.5914279837,0.0014853558379572807,-0.003971019820145805
2024-12-09,0.8303100909121144,1.0,0.2,1125154.830889746,1238567.0463909411,29100.0,-36064.442865219055,0.0,0.0,1231602.6035257222,-0.0014415565759819948,-0.005406851946392677
2024-12-10,0.8351001582717489,1.0,0.2,1125521.3697115495,1239140.6946144246,29100.0,-36064.442865219055,0.0,0.0,1232176.2517492056,0.00046577379898460336,-0.004943596517379745
2024-12-11,0.8045024051464065,1.0,0.2,1126637.1075033539,1240539.5616602257,29100.0,-36064.442865219055,0.0,0.0,1233575.1187950068,0.0011352816156091627,-0.0038139272760117082
2024-12-12,0.8023054622615965,1.0,0.2,1125408.4793754914,1239357.139229156,29100.0,-36064.442865219055,0.0,0.0,1232392.696363937,-0.0009585329770793738,-0.004768804478024857
2024-12-13,0.8052478557897597,1.0,0.2,1126308.5802826248,1240518.8402646675,29100.0,-36064.442865219055,0.0,0.0,1233554.3973994486,0.0009426386889008764,-0.0038306610487248705
2024-12-16,0.8360842251301057,1.0,0.2,1124124.1406502638,1238282.2339747793,29100.0,-36064.442865219055,0.0,0.0,1231317.7911095603,-0.0018131395701749264,-0.005636855095772497
2024-12-17,0.8753447666948508,1.0,0.2,1121492.2457138973,1235551.507917352,29100.0,-36064.442865219055,0.0,0.0,1228587.065052133,-0.0022177264692704313,-0.007842080562293519
2024-12-18,1.1394389892751768,2.0,0.06999999999999999,1115381.2224795693,1228985.6646482232,29100.0,-36064.442865219055,0.0,0.0,1222021.2217830042,-0.005344223015118721,-0.013144393749984884
2024-12-19,0.9979287805167888,1.9827398376399066,0.07224382110681214,1079927.9051220126,1190078.8205541223,29100.0,-36064.442865219055,0.0,0.0,1183114.3776889034,-0.03183810837371004,-0.044564009490976164
2024-12-20,0.9134328488509743,1.2786070737581192,0.1637810804114445,1121376.890092273,1235917.4148742284,29100.0,-36064.442865219055,0.0,0.0,1228952.9720090094,0.038744009188399264,-0.007546588695767298
2024-12-23,0.8997319587059524,1.1644329892162695,0.17862371140188496,1131856.3635321856,1247637.7587127015,29100.0,-36064.442865219055,0.0,0.0,1240673.3158474825,0.009536853000414958,0.0
2024-12-24,0.8296511526040742,1.0,0.2,1138231.3892048842,1254838.4177336977,29100.0,-36064.442865219055,0.0,0.0,1247873.9748684787,0.0058038316203146145,0.0
2024-12-26,0.848502247946524,1.0,0.2,1140077.0688030531,1257048.1070681852,29100.0,-36064.442865219055,0.0,0.0,1250083.6642029663,0.0017707632172716536,0.0
2024-12-27,0.8826784769583415,1.022320641319512,0.19709831662846344,1137635.5457930039,1254530.7816693517,29100.0,-36064.442865219055,0.0,0.0,1247566.3388041328,-0.0020137255376730945,-0.0020137255376730945
2024-12-30,0.9186905558551522,1.3224212987929354,0.15808523115691842,1134257.056660266,1250978.7385954906,29100.0,-36064.442865219055,0.0,0.0,1244014.2957302716,-0.0028471777118209696,-0.0048551698150254285
2024-12-31,0.9141201685943483,1.2843347382862358,0.16303648402278936,1133253.3815402898,1250044.6634392617,29100.0,-36064.442865219055,0.0,0.0,1243080.2205740428,-0.0007508556448545534,-0.00560237992821766
2025-01-02,0.9275737390555634,1.3964478254630284,0.14846178268980634,1131021.0718140893,1247754.5544120981,29100.0,-36064.442865219055,0.0,0.0,1240790.1115468792,-0.0018422857907802737,-0.007434344534061665
2025-01-03,0.8891951324965953,1.0766261041382943,0.19003860646202175,1138066.748139059,1255700.939997606,29100.0,-36064.442865219055,0.0,0.0,1248736.497132387,0.006404294740551375,-0.0010776615271091972
2025-01-06,0.8896284140137543,1.080236783447952,0.18956921815176625,1138893.7867892215,1256788.2784069641,29100.0,-36064.442865219055,0.0,0.0,1249823.8355417452,0.0008707508844780776,-0.0002078490173589298
