date,nav,cash,put_mtm,contracts
2025-08-12,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-13,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-14,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-15,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-18,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-19,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-20,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-21,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-22,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-25,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-26,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-27,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-28,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-08-29,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-09-02,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-09-03,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-09-04,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-09-05,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-09-08,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-09-09,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-09-10,993035.5571347809,-39104.442865219055,32140.0,0.0
2025-09-11,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-09-12,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-09-15,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-09-16,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-09-17,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-09-18,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-09-19,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-09-22,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-09-23,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-09-24,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-09-25,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-09-26,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-09-29,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-09-30,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-10-01,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-10-02,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-10-03,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-10-06,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-10-07,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-10-08,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-10-09,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-10-10,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-10-13,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-10-14,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-10-15,993035.5571347809,-41459.442865219055,34495.0,0.0
2025-10-16,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-10-17,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-10-20,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-10-21,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-10-22,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-10-23,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-10-24,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-10-27,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-10-28,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-10-29,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-10-30,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-10-31,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-03,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-04,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-05,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-06,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-07,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-10,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-11,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-12,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-13,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-14,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-17,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-18,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-19,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-20,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-21,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-24,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-25,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-26,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-11-28,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-12-01,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-12-02,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-12-03,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-12-04,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-12-05,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-12-08,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-12-09,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-12-10,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-12-11,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-12-12,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-12-15,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-12-16,993035.5571347809,-42884.442865219055,35920.0,0.0
2025-12-17,993035.5571347809,-42331.885342719004,35367.44247749996,0.0
2025-12-18,990066.7607134717,-42331.885342719004,32398.646056190722,0.0
2025-12-19,985461.8994623733,-42331.885342719004,27793.784805092422,0.0
2025-12-22,983941.5293879854,-42331.885342719004,26273.414730704444,0.0
2025-12-23,983600.8221021565,-42331.885342719004,25932.707444875505,0.0
2025-12-24,982888.5383201259,-42331.885342719004,25220.42366284497,0.0
2025-12-26,982864.8621526273,-42331.885342719004,25196.74749534639,0.0
2025-12-29,983471.9584093356,-42331.885342719004,25803.84375205457,0.0
2025-12-30,983562.9674259053,-42331.885342719004,25894.85276862436,0.0
2025-12-31,984465.8052970702,-42331.885342719004,26797.690639789158,0.0
2026-01-02,983653.9495604619,-42331.885342719004,25985.83490318093,0.0
2026-01-05,983766.5647587578,-42331.885342719004,26098.450101476883,0.0
2026-01-06,983309.9972507091,-42331.885342719004,25641.882593428123,0.0
2026-01-07,983998.2157729048,-42331.885342719004,26330.101115623806,0.0
2026-01-08,983964.8146747145,-42331.885342719004,26296.70001743349,0.0
2026-01-09,982731.0134541717,-42331.885342719004,25062.89879689074,0.0
2026-01-12,983157.4642631888,-42331.885342719004,25489.349605907802,0.0
2026-01-13,983999.7994519073,-42331.885342719004,26331.684794626293,0.0
2026-01-14,985040.503659613,-42331.885342719004,27372.38900233199,0.0
2026-01-15,983722.1182646253,-42331.885342719004,26054.003607344323,0.0
2026-01-16,983656.0338569845,-42331.885342719004,25987.919199703545,0.0
2026-01-20,991773.6682948407,-42331.885342719004,34105.5536375597,0.0
2026-01-21,984862.1952864394,-42331.885342719004,27194.080629158405,0.0
2026-01-22,983152.2120623328,-41536.885342719004,24689.097405051798,0.0
2026-01-23,983463.9843072558,-41536.885342719004,25000.869649974848,0.0
2026-01-26,983252.9427920553,-41536.885342719004,24789.828134774332,0.0
2026-01-27,983204.4757993037,-41536.885342719004,24741.3611420228,0.0
2026-01-28,983104.3778935368,-41536.885342719004,24641.263236255894,0.0
2026-01-29,983523.595748324,-41536.885342719004,25060.481091042922,0.0
2026-01-30,984133.4639496729,-41536.885342719004,25670.349292391937,0.0
2026-02-02,982807.5811435514,-41536.885342719004,24344.466486270467,0.0
2026-02-03,984614.3021745636,-41536.885342719004,26151.187517282615,0.0
2026-02-04,985508.7636897578,-41536.885342719004,27045.64903247679,0.0
2026-02-05,991914.16472826,-41536.885342719004,33451.05007097904,0.0
2026-02-06,987233.702269789,-41536.885342719004,28770.587612507956,0.0
2026-02-09,983180.0934203116,-41536.885342719004,24716.97876303061,0.0
2026-02-10,983557.9449714192,-41536.885342719004,25094.83031413819,0.0
2026-02-11,983308.8022660783,-41536.885342719004,24845.68760879731,0.0
2026-02-12,988028.8543449483,-41536.885342719004,29565.73968766731,0.0
2026-02-13,987368.253472539,-41536.885342719004,28905.138815258102,0.0
2026-02-17,986354.2519482466,-41536.885342719004,27891.13729096568,0.0
2026-02-18,984959.1341389047,-41536.885342719004,26496.01948162379,0.0
2026-02-19,985679.0338737632,-41536.885342719004,27215.919216482194,0.0
2026-02-20,983872.8417923683,-41536.885342719004,25409.727135087323,0.0
2026-02-23,986522.7037696054,-41536.885342719004,28059.589112324375,0.0
2026-02-24,984132.9522316105,-41536.885342719004,25669.83757432957,0.0
2026-02-25,982406.2942018565,-41536.885342719004,23943.17954457555,0.0
2026-02-26,982936.5937059891,-41536.885342719004,24473.479048708123,0.0
2026-02-27,984019.5777242924,-41536.885342719004,25556.46306701148,0.0
2026-03-02,985556.5193415224,-41536.885342719004,27093.404684241432,0.0
2026-03-03,989147.3288706929,-41536.885342719004,30684.214213411855,0.0
2026-03-04,984883.2289294502,-41536.885342719004,26420.114272169234,0.0
2026-03-05,988602.3497175759,-41536.885342719004,30139.235060295003,0.0
2026-03-06,1003793.5965945559,-41536.885342719004,45330.481937274875,0.0
2026-03-09,991557.5392326851,-41536.885342719004,33094.42457540416,0.0
2026-03-10,990250.7744844111,-41536.885342719004,31787.65982713018,0.0
2026-03-11,988714.3026990726,-41536.885342719004,30251.188041791618,0.0
2026-03-12,996456.2247108599,-41536.885342719004,37993.11005357894,0.0
2026-03-13,996515.248698884,-41536.885342719004,38052.13404160303,0.0
2026-03-16,987496.940413521,-41536.885342719004,29033.825756240094,0.0
2026-03-17,985503.0864734976,-41536.885342719004,27039.97181621664,0.0
2026-03-18,990447.5200928486,-41536.885342719004,31984.40543556756,0.0
2026-03-19,988501.8483129285,-41536.885342719004,30038.73365564745,0.0
2026-03-20,995366.0495182812,-41536.885342719004,36902.93486100025,0.0
2026-03-23,991863.8900079229,-41536.885342719004,33400.77535064197,0.0
2026-03-24,993495.7836803996,-41536.885342719004,35032.66902311864,0.0
2026-03-25,989233.769392903,-41536.885342719004,30770.65473562201,0.0
2026-03-26,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-03-27,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-03-30,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-03-31,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-04-01,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-04-02,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-04-06,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-04-07,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-04-08,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-04-09,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-04-10,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-04-13,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-04-14,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-04-15,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-04-16,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-04-17,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-04-20,995160.4209548663,-26789.579045133643,21950.0,0.0
2026-04-21,995160.4209548663,-4839.579045133643,0.0,0.0
2026-04-22,995160.4209548663,-4839.579045133643,0.0,0.0
2026-04-23,995160.4209548663,-4839.579045133643,0.0,0.0
2026-04-24,995160.4209548663,-4839.579045133643,0.0,0.0
2026-04-27,995160.4209548663,-4839.579045133643,0.0,0.0
2026-04-28,995160.4209548663,-4839.579045133643,0.0,0.0
2026-04-29,995160.4209548663,-4839.579045133643,0.0,0.0
2026-04-30,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-01,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-04,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-05,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-06,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-07,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-08,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-11,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-12,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-13,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-14,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-15,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-18,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-19,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-20,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-21,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-22,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-26,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-27,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-28,995160.4209548663,-4839.579045133643,0.0,0.0
2026-05-29,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-01,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-02,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-03,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-04,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-05,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-08,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-09,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-10,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-11,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-12,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-15,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-16,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-17,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-18,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-22,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-23,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-24,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-25,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-26,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-29,995160.4209548663,-4839.579045133643,0.0,0.0
2026-06-30,995160.4209548663,-4839.579045133643,0.0,0.0
2026-07-01,995160.4209548663,-4839.579045133643,0.0,0.0
2026-07-02,995160.4209548663,-4839.579045133643,0.0,0.0
2026-07-06,995160.4209548663,-4839.579045133643,0.0,0.0
2026-07-07,995160.4209548663,-4839.579045133643,0.0,0.0
2026-07-08,995160.4209548663,-4839.579045133643,0.0,0.0
2026-07-09,995160.4209548663,-4839.579045133643,0.0,0.0
2026-07-10,995160.4209548663,-4839.579045133643,0.0,0.0
2026-07-13,995160.4209548663,-4839.579045133643,0.0,0.0
2026-07-14,995160.4209548663,-4839.579045133643,0.0,0.0
2026-07-15,995160.4209548663,-4839.579045133643,0.0,0.0
2026-07-16,995160.4209548663,-4839.579045133643,0.0,0.0
2026-07-17,995160.4209548663,-4839.579045133643,0.0,0.0
