h_mid,h_min,h_max,n_pairs,ew_mean_full,ew_median_full,winsor_mean_full,ew_mean_h1,ew_mean_h2,ew_median_h1,ew_median_h2,ew_mean_vol,ew_mean_dd,ret_over_vol,rank_winsor_mean_full,rank_ew_median_full,rank_ew_mean_h1,rank_ew_mean_h2,rank_ret_over_vol,composite_rank,stable,plateau_ew_mean
0.45,0.25,0.7,45.0,0.13683256564799318,0.0842327547414703,0.13252713557479417,-0.1727528229453789,0.6418960171297984,-0.06574751872972251,0.2875751222344487,0.4069731444282042,-0.24842394815951863,0.33622013521369437,105.0,84.0,133.0,81.0,103.0,101.2,False,
0.45,0.35,0.95,45.0,0.13311540280476708,0.08074100021329822,0.13719093877179897,-0.16701207685356734,0.5423867470813526,-0.06479166322953839,0.2875873005553218,0.3933843661912238,-0.24193414019575035,0.33838508655948923,97.0,98.0,110.0,103.0,99.0,101.4,False,
0.45,0.35,0.8,45.0,0.13312008553003,0.08074100021329822,0.13719093877179897,-0.16701207685356734,0.5423989595002847,-0.06479166322953839,0.2875873005553218,0.39343273668521245,-0.2419211522629832,0.33835538611150207,97.0,98.0,110.0,102.0,101.0,101.6,False,
0.45,0.2,0.7,45.0,0.13683731054497872,0.0842327547414703,0.13253188047177972,-0.17288535924699855,0.6421896565207854,-0.06574751872972251,0.2875751222344487,0.407316330082783,-0.24863197733954692,0.3359485010511803,104.0,84.0,135.0,80.0,106.0,101.8,False,
0.45,0.35,0.9,45.0,0.1331149693344589,0.08074100021329822,0.13719093877179897,-0.16701207685356734,0.542385624827394,-0.06479166322953839,0.2875873005553218,0.39338650720707435,-0.24193534563290536,0.33838214299604497,97.0,98.0,110.0,104.0,100.0,101.8,False,
0.45,0.3,0.7,45.0,0.13682638211134202,0.0842327547414703,0.132520952038143,-0.17234188135168388,0.6106953911066446,-0.06574751872972251,0.2875751222344487,0.4051294850549644,-0.24773105393034173,0.33773493946701666,106.0,84.0,132.0,97.0,102.0,104.2,False,
0.45,0.35,0.7,45.0,0.134678248908841,0.0842327547414703,0.13037281155604452,-0.17165381463338267,0.5499410398431885,-0.06574751872972251,0.2875751222344487,0.4019558496016162,-0.24668224388778345,0.3350573179674395,107.0,84.0,128.0,101.0,108.0,105.6,False,
0.45,0.4,0.7,45.0,0.13267140853667792,0.0842327547414703,0.12831286494462357,-0.16896765634851932,0.4970507792609751,-0.06574751872972251,0.2875751222344487,0.395627212172492,-0.24481634030635102,0.33534449717992015,108.0,84.0,127.0,105.0,107.0,106.2,False,
0.5,0.2,0.95,45.0,0.0940544241668307,0.06241266974817439,0.10219431793845565,-0.1607780230144224,0.47514461933017976,-0.06157682668503944,0.2298868937071532,0.3593894338896415,-0.22905436709595783,0.2617061474203279,113.0,126.0,92.5,121.0,116.0,113.7,False,
0.5,0.2,0.9,45.0,0.09405586755585504,0.06241266974817439,0.10219431793845565,-0.1607780230144224,0.4751485460425232,-0.06157682668503944,0.2298868937071532,0.35939748845579295,-0.22905054868150887,0.2617042983799933,113.0,126.0,92.5,118.0,119.0,113.7,False,
0.5,0.2,0.8,45.0,0.0940679293320521,0.06241266974817439,0.10219431793845565,-0.1607780230144224,0.47518191075528177,-0.06157682668503944,0.2298868937071532,0.35945379025240687,-0.22901882706793017,0.2616968630821726,113.0,126.0,92.5,115.0,122.0,113.7,False,
0.5,0.15,0.95,45.0,0.0940544241668307,0.06241266974817439,0.10219431793845565,-0.1607780230144224,0.47514461933017976,-0.06157682668503944,0.2298868937071532,0.3593894338896415,-0.22905436709595783,0.2617061474203279,113.0,126.0,92.5,121.0,116.0,113.7,False,
0.5,0.15,0.9,45.0,0.09405586755585504,0.06241266974817439,0.10219431793845565,-0.1607780230144224,0.4751485460425232,-0.06157682668503944,0.2298868937071532,0.35939748845579295,-0.22905054868150887,0.2617042983799933,113.0,126.0,92.5,118.0,119.0,113.7,False,
0.5,0.1,0.8,45.0,0.0940679293320521,0.06241266974817439,0.10219431793845565,-0.1607780230144224,0.47518191075528177,-0.06157682668503944,0.2298868937071532,0.35945379025240687,-0.22901882706793017,0.2616968630821726,113.0,126.0,92.5,115.0,122.0,113.7,False,
0.5,0.1,0.95,45.0,0.0940544241668307,0.06241266974817439,0.10219431793845565,-0.1607780230144224,0.47514461933017976,-0.06157682668503944,0.2298868937071532,0.3593894338896415,-0.22905436709595783,0.2617061474203279,113.0,126.0,92.5,121.0,116.0,113.7,False,
0.5,0.1,0.9,45.0,0.09405586755585504,0.06241266974817439,0.10219431793845565,-0.1607780230144224,0.4751485460425232,-0.06157682668503944,0.2298868937071532,0.35939748845579295,-0.22905054868150887,0.2617042983799933,113.0,126.0,92.5,118.0,119.0,113.7,False,
0.5,0.15,0.8,45.0,0.0940679293320521,0.06241266974817439,0.10219431793845565,-0.1607780230144224,0.47518191075528177,-0.06157682668503944,0.2298868937071532,0.35945379025240687,-0.22901882706793017,0.2616968630821726,113.0,126.0,92.5,115.0,122.0,113.7,False,
0.5,0.3,0.95,45.0,0.09398163257322195,0.06241266974817439,0.10212152634484693,-0.16065780264752555,0.47475043565311936,-0.06157682668503944,0.2298868937071532,0.359066091353649,-0.22886734927675395,0.26173909159430536,122.0,126.0,85.0,128.0,112.0,114.6,False,
0.5,0.3,0.9,45.0,0.0939830759622463,0.06241266974817439,0.10212152634484693,-0.16065780264752555,0.4747543623654628,-0.06157682668503944,0.2298868937071532,0.3590741459198004,-0.228863530862305,0.2617372401499425,122.0,126.0,85.0,127.0,113.0,114.6,False,
0.5,0.3,0.8,45.0,0.09399513773844338,0.06241266974817439,0.10212152634484693,-0.16065780264752555,0.4747877270782213,-0.06157682668503944,0.2298868937071532,0.3591304477164142,-0.2288318092487263,0.2617297929933978,122.0,126.0,85.0,126.0,114.0,114.6,False,
0.5,0.35,0.9,45.0,0.09394950031497468,0.06241266974817439,0.10208795069757529,-0.1602302006968637,0.45390512353754264,-0.06157682668503944,0.2298868937071532,0.3575777515460304,-0.2282208837808467,0.262738662874781,125.0,126.0,82.0,131.0,110.0,114.8,False,
0.5,0.35,0.95,45.0,0.09394805692595033,0.06241266974817439,0.10208795069757529,-0.1602302006968637,0.453901196825199,-0.06157682668503944,0.2298868937071532,0.35756969697987895,-0.22822470219529573,0.2627405446251698,125.0,126.0,82.0,132.0,109.0,114.8,False,
0.5,0.35,0.8,45.0,0.09396156209117174,0.06241266974817439,0.10208795069757529,-0.1602302006968637,0.45393848825030114,-0.06157682668503944,0.2298868937071532,0.3576340533426443,-0.2281891621672681,0.26273102690573047,125.0,126.0,82.0,130.0,111.0,114.8,False,
0.5,0.25,0.95,45.0,0.0939881515314339,0.06241266974817439,0.10212804530305886,-0.1607780230144224,0.47497378587290134,-0.06157682668503944,0.2298868937071532,0.35936548164185267,-0.22905436709595783,0.26153917483121947,119.0,126.0,92.5,125.0,124.0,117.3,False,
0.5,0.25,0.8,45.0,0.0940016566966553,0.06241266974817439,0.10212804530305886,-0.1607780230144224,0.4750110772980035,-0.06157682668503944,0.2298868937071532,0.3594298380046179,-0.22901882706793017,0.26152991977101125,119.0,126.0,92.5,123.0,126.0,117.3,False,
0.5,0.25,0.9,45.0,0.09398959492045825,0.06241266974817439,0.10212804530305886,-0.1607780230144224,0.47497771258524496,-0.06157682668503944,0.2298868937071532,0.3593735362080041,-0.22905054868150887,0.26153732940996915,119.0,126.0,92.5,124.0,125.0,117.3,False,
0.5,0.2,0.7,45.0,0.09456757328888536,0.06824343818621381,0.09692277122343251,-0.16579545675390703,0.48175769628596116,-0.06265696780284846,0.22981770521402223,0.36821445905146855,-0.23454118481162006,0.2568274302223065,131.0,112.0,106.5,110.0,133.0,118.5,False,
0.5,0.15,0.7,45.0,0.09456757328888536,0.06824343818621381,0.09692277122343251,-0.16579545675390703,0.48175769628596116,-0.06265696780284846,0.22981770521402223,0.36821445905146855,-0.23454118481162006,0.2568274302223065,131.0,112.0,106.5,110.0,133.0,118.5,False,
0.5,0.1,0.7,45.0,0.09456757328888536,0.06824343818621381,0.09692277122343251,-0.16579545675390703,0.48175769628596116,-0.06265696780284846,0.22981770521402223,0.36821445905146855,-0.23454118481162006,0.2568274302223065,131.0,112.0,106.5,110.0,133.0,118.5,False,
0.5,0.3,0.7,45.0,0.09450899362814824,0.06824343818621381,0.09686419156269539,-0.16566997878401654,0.4813932949790645,-0.06265696780284846,0.22981770521402223,0.3678819299781248,-0.23434561951417848,0.2569003420031204,133.0,112.0,104.0,113.0,131.0,118.6,False,
0.5,0.4,0.95,45.0,0.09208463043252425,0.06241266974817439,0.10022451649773312,-0.15950155633453578,0.41172150356139003,-0.06157682668503944,0.2298868937071532,0.3549735738643578,-0.22724487832677467,0.25941263579161966,128.0,126.0,79.0,136.0,127.0,119.2,False,
0.5,0.4,0.8,45.0,0.09209813585474538,0.06241266974817439,0.10022451649773312,-0.15950155633453578,0.4117587837052966,-0.06157682668503944,0.2298868937071532,0.35503793942916906,-0.22720933785991684,0.25940364571409186,128.0,126.0,79.0,134.0,129.0,119.2,False,
0.5,0.4,0.9,45.0,0.0920860738490161,0.06241266974817439,0.10022451649773312,-0.15950155633453578,0.41172542908584686,-0.06157682668503944,0.2298868937071532,0.3549816295862056,-0.22724105986517726,0.259410815022622,128.0,126.0,79.0,135.0,128.0,119.2,False,
0.5,0.25,0.7,45.0,0.09450179704859227,0.06824343818621381,0.09685699498313942,-0.16579545675390703,0.4815887180826693,-0.06265696780284846,0.22981770521402223,0.3681912184852288,-0.23454118481162006,0.25666499444875684,134.0,112.0,106.5,112.0,135.0,119.9,False,
0.5,0.35,0.7,45.0,0.09449154832156284,0.06824343818621381,0.09684674625610995,-0.1652651356085769,0.4605791031714667,-0.06265696780284846,0.22981770521402223,0.3663853552238456,-0.23370705240199333,0.25790208853689744,135.0,112.0,103.0,129.0,130.0,121.8,False,
0.5,0.4,0.7,45.0,0.092684665554765,0.06824343818621381,0.09503985596318877,-0.16458886797931627,0.4184552514260228,-0.06265696780284846,0.22981770521402223,0.3638107671246638,-0.2327452292296371,0.25476064462656645,136.0,112.0,102.0,133.0,136.0,123.8,False,
0.55,0.25,0.8,45.0,0.0585900520739987,0.048604778104095914,0.0695934284870734,-0.1536028986047302,0.3536893170644332,-0.05879809686951526,0.17668760981018128,0.3272261390650492,-0.21597454810737418,0.17905064748617652,146.5,154.0,63.0,144.5,142.5,130.1,False,
0.55,0.1,0.8,45.0,0.0585900520739987,0.048604778104095914,0.0695934284870734,-0.1536028986047302,0.3536893170644332,-0.05879809686951526,0.17668760981018128,0.3272261390650492,-0.21597454810737418,0.17905064748617652,146.5,154.0,63.0,144.5,142.5,130.1,False,
0.55,0.2,0.8,45.0,0.0585900520739987,0.048604778104095914,0.0695934284870734,-0.1536028986047302,0.3536893170644332,-0.05879809686951526,0.17668760981018128,0.3272261390650492,-0.21597454810737418,0.17905064748617652,146.5,154.0,63.0,144.5,142.5,130.1,False,
0.55,0.15,0.8,45.0,0.0585900520739987,0.048604778104095914,0.0695934284870734,-0.1536028986047302,0.3536893170644332,-0.05879809686951526,0.17668760981018128,0.3272261390650492,-0.21597454810737418,0.17905064748617652,146.5,154.0,63.0,144.5,142.5,130.1,False,
0.55,0.2,0.9,45.0,0.05856975467869838,0.048604778104095914,0.0695938198459078,-0.1536028986047302,0.35363049857767004,-0.05879809686951526,0.17668760981018128,0.32716572638321423,-0.21602639603565799,0.17902166992301244,140.5,154.0,63.0,148.5,147.5,130.7,False,
0.55,0.25,0.9,45.0,0.05856975467869838,0.048604778104095914,0.0695938198459078,-0.1536028986047302,0.35363049857767004,-0.05879809686951526,0.17668760981018128,0.32716572638321423,-0.21602639603565799,0.17902166992301244,140.5,154.0,63.0,148.5,147.5,130.7,False,
0.55,0.15,0.9,45.0,0.05856975467869838,0.048604778104095914,0.0695938198459078,-0.1536028986047302,0.35363049857767004,-0.05879809686951526,0.17668760981018128,0.32716572638321423,-0.21602639603565799,0.17902166992301244,140.5,154.0,63.0,148.5,147.5,130.7,False,
0.55,0.1,0.9,45.0,0.05856975467869838,0.048604778104095914,0.0695938198459078,-0.1536028986047302,0.35363049857767004,-0.05879809686951526,0.17668760981018128,0.32716572638321423,-0.21602639603565799,0.17902166992301244,140.5,154.0,63.0,148.5,147.5,130.7,False,
0.55,0.35,0.8,45.0,0.05853964606584704,0.048604778104095914,0.06954302247892176,-0.15348880536039822,0.3534087408149762,-0.05879809686951526,0.17668760981018128,0.3269364455532895,-0.21579818333886416,0.17905512481723387,151.0,154.0,54.0,158.0,140.0,131.4,False,
0.55,0.4,0.8,45.0,0.05850003394345941,0.048604778104095914,0.06950341035653412,-0.15306958822182062,0.3389382047060788,-0.05879809686951526,0.17668760981018128,0.32569522806784273,-0.2152049317086027,0.17961587675234153,157.0,154.0,51.0,162.0,137.0,132.2,False,
0.55,0.35,0.9,45.0,0.058519348670546735,0.048604778104095914,0.06954341383775617,-0.15348880536039822,0.353349922328213,-0.05879809686951526,0.17668760981018128,0.3268760328714545,-0.21585003126714797,0.17902612240023036,149.5,154.0,54.0,159.0,145.0,132.3,False,
0.55,0.4,0.9,45.0,0.058479736548159106,0.048604778104095914,0.06950380171536853,-0.15306958822182062,0.3388793862193156,-0.05879809686951526,0.17668760981018128,0.32563481538600775,-0.21525677963688647,0.17958686781951488,155.5,154.0,51.0,163.0,138.0,132.3,False,
0.55,0.25,0.95,45.0,0.058565332023594624,0.048604778104095914,0.0695938198459078,-0.1536028986047302,0.3536179380993636,-0.05879809686951526,0.17668760981018128,0.32715798944685387,-0.21603758760980252,0.17901238518617452,140.5,154.0,63.0,152.5,152.5,132.5,False,
0.55,0.15,0.95,45.0,0.058565332023594624,0.048604778104095914,0.0695938198459078,-0.1536028986047302,0.3536179380993636,-0.05879809686951526,0.17668760981018128,0.32715798944685387,-0.21603758760980252,0.17901238518617452,140.5,154.0,63.0,152.5,152.5,132.5,False,
0.55,0.2,0.95,45.0,0.058565332023594624,0.048604778104095914,0.0695938198459078,-0.1536028986047302,0.3536179380993636,-0.05879809686951526,0.17668760981018128,0.32715798944685387,-0.21603758760980252,0.17901238518617452,140.5,154.0,63.0,152.5,152.5,132.5,False,
0.55,0.1,0.95,45.0,0.058565332023594624,0.048604778104095914,0.0695938198459078,-0.1536028986047302,0.3536179380993636,-0.05879809686951526,0.17668760981018128,0.32715798944685387,-0.21603758760980252,0.17901238518617452,140.5,154.0,63.0,152.5,152.5,132.5,False,
0.55,0.4,0.95,45.0,0.05847531389305535,0.048604778104095914,0.06950380171536853,-0.15306958822182062,0.3388668257410092,-0.05879809686951526,0.17668760981018128,0.3256270784496474,-0.21526797121103106,0.17957755286035756,155.5,154.0,51.0,164.0,139.0,132.7,False,
0.55,0.35,0.95,45.0,0.05851492601544298,0.048604778104095914,0.06954341383775617,-0.15348880536039822,0.3533373618499065,-0.05879809686951526,0.17668760981018128,0.32686829593509414,-0.21586122284129255,0.17901682953999987,149.5,154.0,54.0,160.0,150.0,133.5,False,
0.55,0.25,0.7,45.0,0.05887849238457701,0.055835775008306054,0.06652663551148372,-0.15905165867506724,0.36218975317986146,-0.05999473683975043,0.17857825338913003,0.33627917330438,-0.22189766288712154,0.175088132297993,159.5,140.0,75.0,138.5,161.5,134.9,False,
0.55,0.15,0.7,45.0,0.05887849238457701,0.055835775008306054,0.06652663551148372,-0.15905165867506724,0.36218975317986146,-0.05999473683975043,0.17857825338913003,0.33627917330438,-0.22189766288712154,0.175088132297993,159.5,140.0,75.0,138.5,161.5,134.9,False,
0.55,0.2,0.7,45.0,0.05887849238457701,0.055835775008306054,0.06652663551148372,-0.15905165867506724,0.36218975317986146,-0.05999473683975043,0.17857825338913003,0.33627917330438,-0.22189766288712154,0.175088132297993,159.5,140.0,75.0,138.5,161.5,134.9,False,
0.55,0.1,0.7,45.0,0.05887849238457701,0.055835775008306054,0.06652663551148372,-0.15905165867506724,0.36218975317986146,-0.05999473683975043,0.17857825338913003,0.33627917330438,-0.22189766288712154,0.175088132297993,159.5,140.0,75.0,138.5,161.5,134.9,False,
0.55,0.35,0.7,45.0,0.058839535289686516,0.055835775008306054,0.06648767841659321,-0.15893269408504135,0.3619310825216505,-0.05999473683975043,0.17857825338913003,0.33598140660225706,-0.22171347394599578,0.17512735566150595,162.0,140.0,72.0,142.0,159.0,135.0,False,
0.55,0.3,0.8,45.0,0.05853646919536948,0.048604778104095914,0.06953984560844417,-0.1536028986047302,0.353561957951004,-0.05879809686951526,0.17668760981018128,0.32720613200227683,-0.21597454810737418,0.17889783677697751,154.0,154.0,63.0,155.0,155.0,136.2,False,0.05938368091898105
0.55,0.3,0.9,45.0,0.058516171800069176,0.048604778104095914,0.06954023696727861,-0.1536028986047302,0.3535031394642408,-0.05879809686951526,0.17668760981018128,0.32714571932044184,-0.21602639603565799,0.17886882922271136,152.5,154.0,63.0,156.0,156.0,136.3,False,
0.55,0.3,0.7,45.0,0.05882527962010589,0.055835775008306054,0.0664734227470126,-0.15905165867506724,0.3620636855765249,-0.05999473683975043,0.17857825338913003,0.3362598086646702,-0.22189766288712154,0.1749399663721586,163.0,140.0,75.0,141.0,164.0,136.6,False,
0.55,0.3,0.95,45.0,0.05851174914496542,0.048604778104095914,0.06954023696727861,-0.1536028986047302,0.35349057898593433,-0.05879809686951526,0.17668760981018128,0.3271379823840815,-0.21603758760980252,0.17885954030329865,152.5,154.0,63.0,157.0,157.0,136.7,False,
0.55,0.4,0.7,45.0,0.058814042486671034,0.055835775008306054,0.06646218561357774,-0.158536869937185,0.34748972854189153,-0.05999473683975043,0.17857825338913003,0.3347414635182844,-0.22112398114536175,0.1756999024516079,164.0,140.0,71.0,161.0,158.0,138.8,False,
0.6,0.3,0.7,45.0,0.02870050571510747,0.03823562831200067,0.039612453840953105,-0.15267517196518698,0.2703504343808126,-0.05769800492609467,0.11575319090571856,0.310096585416965,-0.21068733303860876,0.09255344000810563,167.0,168.0,46.5,167.0,172.0,144.1,False,
0.6,0.2,0.7,45.0,0.02870050571510747,0.03823562831200067,0.039612453840953105,-0.15267517196518698,0.2703504343808126,-0.05769800492609467,0.11575319090571856,0.310096585416965,-0.21068733303860876,0.09255344000810563,167.0,168.0,46.5,167.0,172.0,144.1,False,
0.6,0.15,0.7,45.0,0.02870050571510747,0.03823562831200067,0.039612453840953105,-0.15267517196518698,0.2703504343808126,-0.05769800492609467,0.11575319090571856,0.310096585416965,-0.21068733303860876,0.09255344000810563,167.0,168.0,46.5,167.0,172.0,144.1,False,
0.6,0.25,0.7,45.0,0.02870050571510747,0.03823562831200067,0.039612453840953105,-0.15267517196518698,0.2703504343808126,-0.05769800492609467,0.11575319090571856,0.310096585416965,-0.21068733303860876,0.09255344000810563,167.0,168.0,46.5,167.0,172.0,144.1,False,
0.6,0.1,0.7,45.0,0.02870050571510747,0.03823562831200067,0.039612453840953105,-0.15267517196518698,0.2703504343808126,-0.05769800492609467,0.11575319090571856,0.310096585416965,-0.21068733303860876,0.09255344000810563,167.0,168.0,46.5,167.0,172.0,144.1,False,
0.6,0.4,0.7,45.0,0.028675311113981226,0.03823562831200067,0.03958725923982685,-0.1525622300188487,0.27016355781660434,-0.05769800492609467,0.11575319090571856,0.309830978170031,-0.21051355586938603,0.09255146558729388,170.0,168.0,43.0,171.0,175.0,145.4,False,
0.6,0.25,0.8,45.0,0.027835798215422106,0.03635135151646329,0.03865175408483562,-0.14680854956973807,0.2583082975826275,-0.05639264964478913,0.10739032782819224,0.3006719505635273,-0.2046990916790252,0.09257863316897874,184.0,182.0,27.5,174.0,167.0,146.9,False,
0.6,0.15,0.8,45.0,0.027835798215422106,0.03635135151646329,0.03865175408483562,-0.14680854956973807,0.2583082975826275,-0.05639264964478913,0.10739032782819224,0.3006719505635273,-0.2046990916790252,0.09257863316897874,184.0,182.0,27.5,174.0,167.0,146.9,False,
0.6,0.1,0.8,45.0,0.027835798215422106,0.03635135151646329,0.03865175408483562,-0.14680854956973807,0.2583082975826275,-0.05639264964478913,0.10739032782819224,0.3006719505635273,-0.2046990916790252,0.09257863316897874,184.0,182.0,27.5,174.0,167.0,146.9,False,
0.6,0.2,0.8,45.0,0.027835798215422106,0.03635135151646329,0.03865175408483562,-0.14680854956973807,0.2583082975826275,-0.05639264964478913,0.10739032782819224,0.3006719505635273,-0.2046990916790252,0.09257863316897874,184.0,182.0,27.5,174.0,167.0,146.9,False,
0.6,0.3,0.8,45.0,0.027835798215422106,0.03635135151646329,0.03865175408483562,-0.14680854956973807,0.2583082975826275,-0.05639264964478913,0.10739032782819224,0.3006719505635273,-0.2046990916790252,0.09257863316897874,184.0,182.0,27.5,174.0,167.0,146.9,False,
0.6,0.35,0.7,45.0,0.028656874228788917,0.03823562831200067,0.03956882235463454,-0.15267517196518698,0.27025452933879573,-0.05769800492609467,0.11575319090571856,0.31008063259232904,-0.21068733303860876,0.09241749150603948,171.0,168.0,46.5,170.0,190.0,149.1,False,
0.6,0.3,0.9,45.0,0.027820203245056574,0.03635135151646329,0.03866287058134288,-0.1468089652195057,0.25825372054501694,-0.05639264964478913,0.10739624112123103,0.3006069767964211,-0.2047580690809307,0.09254676502035128,176.5,182.0,36.5,179.0,178.0,150.4,False,
0.6,0.25,0.9,45.0,0.027820203245056574,0.03635135151646329,0.03866287058134288,-0.1468089652195057,0.25825372054501694,-0.05639264964478913,0.10739624112123103,0.3006069767964211,-0.2047580690809307,0.09254676502035128,176.5,182.0,36.5,179.0,178.0,150.4,False,
0.6,0.1,0.9,45.0,0.027820203245056574,0.03635135151646329,0.03866287058134288,-0.1468089652195057,0.25825372054501694,-0.05639264964478913,0.10739624112123103,0.3006069767964211,-0.2047580690809307,0.09254676502035128,176.5,182.0,36.5,179.0,178.0,150.4,False,
0.6,0.15,0.9,45.0,0.027820203245056574,0.03635135151646329,0.03866287058134288,-0.1468089652195057,0.25825372054501694,-0.05639264964478913,0.10739624112123103,0.3006069767964211,-0.2047580690809307,0.09254676502035128,176.5,182.0,36.5,179.0,178.0,150.4,False,
0.6,0.2,0.9,45.0,0.027820203245056574,0.03635135151646329,0.03866287058134288,-0.1468089652195057,0.25825372054501694,-0.05639264964478913,0.10739624112123103,0.3006069767964211,-0.2047580690809307,0.09254676502035128,176.5,182.0,36.5,179.0,178.0,150.4,False,
0.6,0.25,0.95,45.0,0.027811379803154842,0.03635135151646329,0.03866287058134288,-0.1468089652195057,0.2582276211584108,-0.05639264964478913,0.10739624112123103,0.3006020717136785,-0.20477949534611184,0.0925189225896121,176.5,182.0,36.5,184.0,184.0,152.6,False,
0.6,0.2,0.95,45.0,0.027811379803154842,0.03635135151646329,0.03866287058134288,-0.1468089652195057,0.2582276211584108,-0.05639264964478913,0.10739624112123103,0.3006020717136785,-0.20477949534611184,0.0925189225896121,176.5,182.0,36.5,184.0,184.0,152.6,False,
0.6,0.15,0.95,45.0,0.027811379803154842,0.03635135151646329,0.03866287058134288,-0.1468089652195057,0.2582276211584108,-0.05639264964478913,0.10739624112123103,0.3006020717136785,-0.20477949534611184,0.0925189225896121,176.5,182.0,36.5,184.0,184.0,152.6,False,
0.6,0.3,0.95,45.0,0.027811379803154842,0.03635135151646329,0.03866287058134288,-0.1468089652195057,0.2582276211584108,-0.05639264964478913,0.10739624112123103,0.3006020717136785,-0.20477949534611184,0.0925189225896121,176.5,182.0,36.5,184.0,184.0,152.6,False,
0.6,0.1,0.95,45.0,0.027811379803154842,0.03635135151646329,0.03866287058134288,-0.1468089652195057,0.2582276211584108,-0.05639264964478913,0.10739624112123103,0.3006020717136785,-0.20477949534611184,0.0925189225896121,176.5,182.0,36.5,184.0,184.0,152.6,False,
0.6,0.4,0.8,45.0,0.027801071609591742,0.03635135151646329,0.03861702747900527,-0.1467001298307941,0.2581044452653044,-0.05639264964478913,0.10739032782819224,0.3004134736687609,-0.2045324949548687,0.09254269214384671,191.0,182.0,22.0,190.0,181.0,153.2,False,
0.6,0.4,0.9,45.0,0.02778547663922621,0.03635135151646329,0.038628143975512515,-0.14670054548056174,0.2580498682276939,-0.05639264964478913,0.10739624112123103,0.3003484999016547,-0.2045914723567742,0.09251078879476413,187.5,182.0,23.5,191.0,187.0,154.2,False,
0.6,0.4,0.95,45.0,0.027776653197324478,0.03635135151646329,0.038628143975512515,-0.14670054548056174,0.25802376884108774,-0.05639264964478913,0.10739624112123103,0.30034359481891204,-0.20461289862195536,0.09248292181516979,187.5,182.0,23.5,192.0,188.0,154.6,False,
0.6,0.35,0.8,45.0,0.027791865720738038,0.03635135151646329,0.03860782159015155,-0.14680854956973807,0.25821139592843956,-0.05639264964478913,0.10739032782819224,0.30065541722026534,-0.2046990916790252,0.092437601749172,192.0,182.0,27.5,187.0,189.0,155.5,False,
0.6,0.35,0.9,45.0,0.027776270750372506,0.03635135151646329,0.03861893808665881,-0.1468089652195057,0.258156818890829,-0.05639264964478913,0.10739624112123103,0.3005904434531591,-0.2047580690809307,0.0924057013632267,189.5,182.0,36.5,188.0,191.0,157.4,False,
0.6,0.35,0.95,45.0,0.027767447308470774,0.03635135151646329,0.03861893808665881,-0.1468089652195057,0.2581307195042229,-0.05639264964478913,0.10739624112123103,0.30058553837041646,-0.20477949534611184,0.09237785509911157,189.5,182.0,36.5,189.0,192.0,157.8,False,
0.65,0.1,0.8,45.0,0.0014723196990568763,0.011233332829306608,0.011483061741671697,-0.14037732173966633,0.1835579943195668,-0.054309619241111606,0.05402917545146191,0.2787808354742771,-0.19506520507812744,0.005281280173194423,195.5,203.0,4.0,195.5,195.5,158.7,False,
0.65,0.35,0.8,45.0,0.0014723196990568763,0.011233332829306608,0.011483061741671697,-0.14037732173966633,0.1835579943195668,-0.054309619241111606,0.05402917545146191,0.2787808354742771,-0.19506520507812744,0.005281280173194423,195.5,203.0,4.0,195.5,195.5,158.7,False,
0.65,0.3,0.8,45.0,0.0014723196990568763,0.011233332829306608,0.011483061741671697,-0.14037732173966633,0.1835579943195668,-0.054309619241111606,0.05402917545146191,0.2787808354742771,-0.19506520507812744,0.005281280173194423,195.5,203.0,4.0,195.5,195.5,158.7,False,
0.65,0.2,0.8,45.0,0.0014723196990568763,0.011233332829306608,0.011483061741671697,-0.14037732173966633,0.1835579943195668,-0.054309619241111606,0.05402917545146191,0.2787808354742771,-0.19506520507812744,0.005281280173194423,195.5,203.0,4.0,195.5,195.5,158.7,False,
0.65,0.25,0.8,45.0,0.0014723196990568763,0.011233332829306608,0.011483061741671697,-0.14037732173966633,0.1835579943195668,-0.054309619241111606,0.05402917545146191,0.2787808354742771,-0.19506520507812744,0.005281280173194423,195.5,203.0,4.0,195.5,195.5,158.7,False,
0.65,0.15,0.8,45.0,0.0014723196990568763,0.011233332829306608,0.011483061741671697,-0.14037732173966633,0.1835579943195668,-0.054309619241111606,0.05402917545146191,0.2787808354742771,-0.19506520507812744,0.005281280173194423,195.5,203.0,4.0,195.5,195.5,158.7,False,
0.65,0.4,0.8,45.0,0.0014358501534036344,0.011233332829306608,0.011446592196018455,-0.14037732173966633,0.18348292523492774,-0.054309619241111606,0.05402917545146191,0.27876739527605965,-0.19506520507812744,0.005150710512546603,199.0,203.0,4.0,199.0,199.0,160.8,False,
0.65,0.2,0.9,45.0,0.000930236547052416,0.011233332829306608,0.010968970836420632,-0.14038089997419478,0.18143857239307695,-0.054309619241111606,0.05402917545146191,0.27871154904129364,-0.1951164239790052,0.003337631864385329,208.5,203.0,14.5,202.5,202.5,166.2,False,
0.65,0.25,0.9,45.0,0.000930236547052416,0.011233332829306608,0.010968970836420632,-0.14038089997419478,0.18143857239307695,-0.054309619241111606,0.05402917545146191,0.27871154904129364,-0.1951164239790052,0.003337631864385329,208.5,203.0,14.5,202.5,202.5,166.2,False,
