ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_underlying_annual,vol_etf_annual,gross_decay_annual,net_decay_annual
XPEG,XPEV,1.9780898473174884,24,ols_short_history,0.10221,-0.06591,0.16812,1000,0.16812,False,False,False,,False,True,False,False,False,False,True,False,False,0.694749,,,
ORLG,ORLY,2.0142050350272624,24,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.203798,,,
LUNL,LUNR,2.0226114925306438,26,ols_short_history,0.29578499999999996,-0.25948499999999997,0.5552699999999999,6000,0.5552699999999999,False,False,False,,False,True,False,False,False,False,True,False,False,1.108276,,,
RKTL,RKT,1.9362072109171808,26,ols_short_history,0.037094999999999996,-0.000795,0.03788999999999999,3000,0.03788999999999999,False,False,False,,True,False,False,False,True,False,False,False,False,0.5618,,,
EOSU,EOSE,1.999245949425121,25,ols_short_history,0.227073,-0.190773,0.417846,2000,0.417846,False,False,False,,False,True,False,False,False,False,True,False,False,1.080726,,,
BTFL,BITF,2.019139812449526,35,ols,0.34956499999999996,-0.313265,0.66283,100,0.66283,False,False,False,,False,True,False,False,False,False,True,True,False,0.989822,,,
FGRU,FIGR,2.0720536092566437,2,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.04696,,,
APHU,APH,2.0496846578480907,2,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.35745,,,
COPZ,COPX,2.019631082679903,2,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.366476,,,
LEUX,LEU,2.0,1,imputed_no_overlap,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.937565,,,
COHX,COHR,2.0,1,imputed_no_overlap,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.666654,,,
CLSZ,CLSK,2.0,1,imputed_no_overlap,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.001243,,,
AXPG,AXP,2.0,1,imputed_no_overlap,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.28666,,,
FCXG,FCX,2.0,1,imputed_no_overlap,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.436167,,,
BITX,IBIT,2.000392339647557,528,ols,0.053112000000000006,-0.016812,0.06992400000000001,2000000,0.06992400000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.514218,1.029503,0.222714,0.15278999999999998
ETHU,ETHA,2.0002556080381715,396,ols,0.025646,0.010653999999999999,0.014992,250000,0.014992,False,False,False,,True,False,False,False,True,False,False,False,False,0.750506,1.474727,0.213744,0.19875199999999998
XXRP,XRPZ,2.027338949936461,59,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.904587,1.581689,0.121962,
AALG,AAL,1.9836722776592808,154,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.494955,0.909851,0.132995,
ABNG,ABNB,2.0001285578650423,64,ols,0.28969,-0.25339,0.54308,700,0.54308,False,False,False,,False,True,False,False,False,False,True,True,False,0.353621,0.625403,0.111987,-0.431093
ADBG,ADBE,1.986308230218684,230,ols,0.102744,-0.066444,0.169188,150000,0.169188,False,False,False,,False,True,False,False,False,False,True,False,False,0.342325,0.603444,0.140133,-0.029054999999999997
AMDG,AMD,2.0027000663611325,269,ols,0.046807999999999995,-0.010508,0.05731599999999999,10000,0.05731599999999999,False,False,False,,True,False,False,False,True,False,False,False,False,0.558565,1.264992,0.121349,0.064033
ARMG,ARM,1.9974041192220904,276,ols,0.172445,-0.136145,0.30859,400000,0.30859,False,False,False,,False,True,False,False,False,False,True,False,False,0.629053,1.199829,0.125498,-0.18309199999999998
ASMG,ASML,1.9815792279228248,276,ols,0.11135099999999999,-0.07505099999999999,0.18640199999999998,35000,0.18640199999999998,False,False,False,,False,True,False,False,False,False,True,False,False,0.431249,0.805416,0.123535,-0.06286699999999998
AVGG,AVGO,2.001140433638796,191,ols,0.050538,-0.014237999999999999,0.064776,350000,0.064776,False,False,False,,True,False,False,False,True,False,False,False,False,0.538193,0.851851,0.127211,0.06243499999999999
BAIG,BBAI,2.0088049134396067,125,ols,0.1789,-0.1426,0.3215,20000,0.3215,False,False,False,,False,True,False,False,False,False,True,False,False,1.233089,1.955412,0.262436,-0.059064000000000005
BEG,BE,2.010918443869337,44,ols,0.33023899999999995,-0.293939,0.6241779999999999,2000,0.6241779999999999,False,False,False,,False,True,False,False,False,False,True,False,False,0.971834,,,
BIDG,BIDU,2.010262330411523,42,ols,0.131479,-0.09517899999999999,0.226658,2000,0.226658,False,False,False,,False,True,False,False,False,False,True,False,False,0.452674,,,
BLSG,BLSH,2.0227444588563586,79,ols,0.358059,-0.32175899999999996,0.679818,1000,0.679818,False,False,False,,False,True,False,False,False,False,True,False,False,0.830524,1.43529,0.130641,-0.549177
BMNG,BMNR,1.995321628142807,79,ols,0.110737,-0.074437,0.185174,250000,0.185174,False,False,False,,False,True,False,False,False,False,True,False,False,8.47762,2.219003,0.36158,0.176406
BOEG,BA,1.9947291424578784,172,ols,0.043586,-0.007286,0.050872,15000,0.050872,False,False,False,,True,False,False,False,True,False,False,False,False,0.348241,0.585649,0.087447,0.036574999999999996
BULG,BULL,1.9858261127551675,133,ols,0.093063,-0.056763,0.14982600000000001,70000,0.14982600000000001,False,False,False,,False,True,False,False,False,False,True,False,False,2.7372,1.157679,0.279709,0.12988299999999997
CIFG,CIFR,1.9917817394619624,47,ols,0.16994499999999998,-0.13364499999999999,0.30358999999999997,10000,0.30358999999999997,False,False,False,,False,True,False,False,False,False,True,False,False,1.141189,,,
CMGG,CMG,1.972675960303836,64,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.351089,0.656926,0.092762,
CNCG,CNC,2.012214402786659,42,ols,0.10031599999999999,-0.064016,0.16433199999999998,100,0.16433199999999998,False,False,False,,False,True,False,False,False,False,True,True,False,0.479213,,,
COIG,COIN,1.9942342519927696,234,ols,0.146708,-0.110408,0.257116,9000,0.257116,False,False,False,,False,True,False,False,False,False,True,False,False,0.792455,1.469509,0.188479,-0.068637
COTG,COST,1.9735653501401595,106,ols,0.05180100000000001,-0.015501000000000001,0.067302,20000,0.067302,False,False,False,,True,False,False,False,True,False,False,False,False,0.20878,0.398084,0.121752,0.05445
CRCG,CRCL,1.975658044578796,133,ols,0.084788,-0.048487999999999996,0.133276,1600000,0.133276,False,False,False,,False,True,False,False,False,False,True,False,False,1.138006,1.649662,0.247717,0.11444099999999999
CRMG,CRM,1.9840552231283173,220,ols,0.029363,0.006937,0.022426,8000,0.022426,False,False,False,,True,False,False,False,True,False,False,False,False,0.354666,0.677172,0.133823,0.111397
CRWG,CRWV,1.9970445544526465,133,ols,0.100996,-0.064696,0.165692,2200000,0.165692,False,False,False,,False,True,False,False,False,False,True,False,False,1.212489,1.964327,0.15303,-0.012662000000000007
DUOG,DUOL,2.027316152109282,47,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.626932,,,
FIGG,FIG,1.9863412493816053,88,ols,0.25158200000000003,-0.21528199999999997,0.466864,150000,0.466864,False,False,False,,False,True,False,False,False,False,True,False,False,0.89114,1.284577,0.199245,-0.267619
FUTG,FUTU,2.002030224462622,88,ols,0.18265599999999999,-0.146356,0.32901199999999997,7000,0.32901199999999997,False,False,False,,False,True,False,False,False,False,True,False,False,0.63185,0.940529,0.148131,-0.18088099999999996
GEMG,GEMI,2.000085110703961,72,ols,0.403575,-0.367275,0.77085,4000,0.77085,False,False,False,,False,True,False,False,False,False,True,False,False,1.022286,2.262965,0.227724,-0.543126
GEVG,GEV,1.9309969770222328,44,ols,0.186416,-0.150116,0.336532,800,0.336532,False,False,False,,False,True,False,False,False,False,True,True,False,0.533908,,,
GLGG,GLXY,2.0003809103188672,125,ols,0.299286,-0.262986,0.562272,10000,0.562272,False,False,False,,False,True,False,False,False,False,True,False,False,0.882831,1.82167,0.214657,-0.347615
GRAG,GRAB,1.987824113459954,47,ols,0.169217,-0.132917,0.302134,700,0.302134,False,False,False,,False,True,False,False,False,False,True,True,False,0.439498,,,
HOOG,HOOD,2.007157022882203,230,ols,0.143507,-0.10720700000000001,0.250714,150000,0.250714,False,False,False,,False,True,False,False,False,False,True,False,False,0.702555,1.456778,0.170169,-0.080545
IREG,IREN,1.9687847933625688,44,ols,0.072468,-0.036168,0.10863600000000001,1000,0.10863600000000001,False,False,False,,False,True,False,False,False,True,True,False,False,1.074837,,,
KLAG,KLAC,2.020230948558025,42,ols,0.047167,-0.010867,0.058034,3000,0.058034,False,False,False,,True,False,False,False,True,False,False,False,False,0.455956,,,
LACG,LAC,2.024917398966136,47,ols,0.142154,-0.105854,0.248008,5000,0.248008,False,False,False,,False,True,False,False,False,False,True,False,False,1.085357,,,
LULG,LULU,1.991550571425204,72,ols,0.432061,-0.395761,0.827822,30000,0.827822,False,False,False,,False,True,False,False,False,False,True,False,False,0.457418,0.846921,0.114925,-0.7128969999999999
MPG,MP,1.9846622959636395,79,ols,0.20780200000000001,-0.17150200000000002,0.37930400000000003,10000,0.37930400000000003,False,False,False,,False,True,False,False,False,False,True,False,False,0.808396,1.513344,0.175741,-0.20356300000000002
NBIG,NBIS,2.0098037338184342,79,ols,0.080463,-0.044162999999999994,0.124626,250000,0.124626,False,False,False,,False,True,False,False,False,False,True,False,False,1.11093,1.842142,0.154335,0.029709
NEMG,NEM,1.9993787864633092,64,ols,0.147733,-0.111433,0.259166,32,0.259166,False,False,False,,False,True,False,False,False,False,True,True,False,0.404212,1.021702,0.130154,-0.12901200000000002
NETG,NET,2.006208653569128,64,ols,0.243858,-0.20755800000000002,0.45141600000000004,200000,0.45141600000000004,False,False,False,,False,True,False,False,False,False,True,False,False,0.500484,1.152659,0.136314,-0.31510200000000005
NIOG,NIO,2.0153487460995394,42,ols,0.17319199999999998,-0.13689199999999999,0.31008399999999997,4000,0.31008399999999997,False,False,False,,False,True,False,False,False,False,True,False,False,0.656371,,,
NUG,NU,1.9840779688110517,64,ols,0.062428,-0.026128,0.088556,500,0.088556,False,False,False,,False,True,False,False,False,True,True,True,False,0.424563,0.765927,0.12597,0.037414
NVDG,NVDA,1.9683178439747997,295,ols,0.040293,-0.003993,0.044286000000000006,150000,0.044286000000000006,False,False,False,,True,False,False,False,True,False,False,False,False,0.496438,0.933979,0.121429,0.07714299999999999
OKTG,OKTA,2.01268016600419,64,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.455217,0.87337,0.165395,
OPEG,OPEN,2.004106553569862,47,ols,0.066265,-0.029965000000000002,0.09623000000000001,6000,0.09623000000000001,False,False,False,,False,True,False,False,False,True,True,False,False,1.296869,,,
OSCG,OSCR,1.981708037925605,72,ols,0.140321,-0.104021,0.244342,35000,0.244342,False,False,False,,False,True,False,False,False,False,True,False,False,0.750851,1.551445,0.209523,-0.03481900000000002
PANG,PANW,1.9964721495368043,230,ols,0.069563,-0.033263,0.102826,3000,0.102826,False,False,False,,False,True,False,False,False,True,True,False,False,0.341472,0.73079,0.130561,0.02773500000000001
PBRG,PBR,1.882485540319528,42,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.30904,,,
PLTG,PLTR,1.994164374021267,206,ols,0.216242,-0.179942,0.396184,55000,0.396184,False,False,False,,False,True,False,False,False,False,True,False,False,0.628007,1.047038,0.140357,-0.25582699999999997
PYPG,PYPL,1.9937963292820808,220,ols,0.14892,-0.11262,0.26154,200000,0.26154,False,False,False,,False,True,False,False,False,False,True,False,False,0.375588,0.82554,0.130878,-0.130662
RTXG,RTX,1.99987498846364,177,ols,0.12727,-0.09097,0.21824,1000,0.21824,False,False,False,,False,True,False,False,False,False,True,False,False,0.233965,0.457706,0.124629,-0.09361099999999999
SATG,SATS,2.020049918222249,44,ols,0.127378,-0.09107799999999999,0.21845599999999998,15000,0.21845599999999998,False,False,False,,False,True,False,False,False,False,True,False,False,0.892885,,,
SBU,SBUX,1.9933297328601411,64,ols,0.129976,-0.093676,0.22365200000000002,300,0.22365200000000002,False,False,False,,False,True,False,False,False,False,True,True,False,0.363792,0.592037,0.117968,-0.10568400000000001
SNAG,SNAP,2.0114531081497278,42,ols,0.14318899999999998,-0.106889,0.25007799999999997,5000,0.25007799999999997,False,False,False,,False,True,False,False,False,False,True,False,False,0.602582,,,
SPOG,SPOT,1.9842908921596132,64,ols,0.145583,-0.109283,0.254866,10000,0.254866,False,False,False,,False,True,False,False,False,False,True,False,False,0.431172,1.013231,0.146152,-0.10871399999999998
TERG,TER,1.998646174200309,64,ols,0.065026,-0.028725999999999998,0.093752,400,0.093752,False,False,False,,False,True,False,False,False,True,True,True,False,0.541444,1.123155,0.135493,0.041741
TSLG,TSLA,1.991283336597631,295,ols,0.112057,-0.075757,0.187814,350000,0.187814,False,False,False,,False,True,False,False,False,False,True,False,False,0.629152,1.220926,0.131129,-0.05668500000000001
TSMG,TSM,1.9758532338750947,276,ols,0.045744,-0.009444000000000001,0.055188,15000,0.055188,False,False,False,,True,False,False,False,True,False,False,False,False,0.406595,0.800988,0.106601,0.051413
UNHG,UNH,1.9978935724240745,147,ols,0.045668,-0.009368,0.055036,150000,0.055036,False,False,False,,True,False,False,False,True,False,False,False,False,0.415285,0.891063,0.139889,0.08485300000000001
UPSG,UPS,1.993298857550122,47,ols,0.12060399999999999,-0.084304,0.20490799999999998,100,0.20490799999999998,False,False,False,,False,True,False,False,False,False,True,True,False,0.294561,,,
VALG,VALE,1.958584807508328,42,ols,0.085431,-0.049131,0.13456200000000001,400,0.13456200000000001,False,False,False,,False,True,False,False,False,False,True,True,False,0.295367,,,
XYZG,XYZ,1.999865142455128,220,ols,0.100641,-0.064341,0.164982,100,0.164982,False,False,False,,False,True,False,False,False,False,True,True,False,0.496246,1.028253,0.146318,-0.018663999999999986
COIO,COIN,0.9700446932866396,131,ols,0.0025,0.0338,0.0,400,0.0,False,False,False,,True,False,False,False,True,False,False,True,False,0.792455,0.652616,-0.053177,-0.053177
MSOO,MSTR,0.9962078011725244,131,ols,0.035366,0.000935,0.034431,100,0.034431,False,False,False,,True,False,False,False,True,False,False,True,False,0.952858,0.760526,-0.017884,-0.052315
NVDO,NVDA,0.9263863134056,131,ols,0.040778,-0.004477999999999999,0.045256000000000005,500,0.045256000000000005,False,False,False,,True,False,False,False,True,False,False,True,False,0.496438,0.326184,-0.246376,-0.291632
PLOO,PLTR,0.9162025206789526,131,ols,0.230216,-0.193916,0.424132,100,0.424132,False,False,False,,False,True,False,False,False,False,True,True,False,0.628007,0.476751,-0.080315,-0.504447
TSLO,TSLA,0.8464634965676984,131,ols,0.0025,0.0338,0.0,100,0.0,False,False,False,,True,False,False,False,True,False,False,True,False,0.629152,0.407191,0.122816,0.122816
CRCA,CRCL,1.976742927355836,135,ols,0.134163,-0.097863,0.232026,550000,0.232026,False,False,False,,False,True,False,False,False,False,True,False,False,1.138006,1.643617,0.288616,0.056589999999999974
NVDB,NVDA,2.0005789689474605,112,ols,0.032031000000000004,0.004269,0.027762000000000002,100000,0.027762000000000002,False,False,False,,True,False,False,False,True,False,False,False,False,0.496438,0.703873,0.135627,0.10786499999999999
PLTA,PLTR,1.989278549163166,112,ols,0.055842,-0.019542,0.075384,35000,0.075384,False,False,False,,True,False,False,False,True,False,False,False,False,0.628007,1.025943,0.161697,0.086313
TSLI,TSLA,1.9785177321321783,112,ols,0.036726,-0.000426,0.037152000000000004,1000,0.037152000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.629152,0.89684,0.145615,0.10846299999999999
COIA,COIN,1.996123780600767,112,ols,0.06868400000000001,-0.032383999999999996,0.101068,20000,0.101068,False,False,False,,False,True,False,False,False,True,True,False,False,0.792455,1.379224,0.228407,0.12733899999999998
BITU,IBIT,1.9918167113461729,473,ols,0.02043,0.01587,0.0045600000000000016,100000,0.0045600000000000016,False,False,False,,True,False,False,False,True,False,False,False,False,0.514218,0.994973,0.162921,0.158361
ETHT,ETHA,1.991998048154796,396,ols,0.071418,-0.035118,0.10653599999999999,9000,0.10653599999999999,False,False,False,,False,True,False,False,False,True,True,False,False,0.750506,1.474085,0.196421,0.08988500000000002
UXRP,XRPZ,2.0119259257911257,59,ols,0.025487000000000003,0.010813,0.014674000000000003,450000,0.014674000000000003,False,False,False,,True,False,False,False,True,False,False,False,False,0.904587,1.657935,0.117024,0.10235
SOLT,SOEZ,2.012715153544874,53,ols,0.020956000000000002,0.015344,0.005612000000000002,550000,0.005612000000000002,False,False,False,,True,False,False,False,True,False,False,False,False,,1.583526,,
TSLR,TSLA,1.974176068795073,622,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.629152,1.258527,0.096897,
AAPB,AAPL,1.8865159411097003,885,ols,0.027629,0.008671,0.018958000000000003,60000,0.018958000000000003,False,False,False,,True,False,False,False,True,False,False,False,False,0.284802,0.567286,0.060832,0.041873999999999995
AMDL,AMD,1.9992350796681468,483,ols,0.026601,0.009699,0.016902,250000,0.016902,False,False,False,,True,False,False,False,True,False,False,False,False,0.558565,1.117412,0.124905,0.108003
AMZZ,AMZN,1.9938518473604343,483,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.315635,0.635023,0.083918,
AVGU,AVGO,1.988629410678004,152,ols,0.09885400000000001,-0.062554,0.161408,2000,0.161408,False,False,False,,False,True,False,False,False,False,True,False,False,0.538193,0.898299,0.092108,-0.0693
BABX,BABA,1.9268491487154555,798,ols,0.009799,0.026501,0.0,450000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.43948,0.881851,0.056569,0.056569
BULX,BULL,1.9671423279332565,117,ols,0.082791,-0.046491,0.129282,4000,0.129282,False,False,False,,False,True,False,False,False,False,True,False,False,2.7372,1.129496,0.257664,0.128382
CONL,COIN,1.758040233201755,885,ols,0.092744,-0.056444,0.149188,400000,0.149188,False,False,False,,False,True,False,False,False,False,True,False,False,0.792455,1.574785,0.136977,-0.012211
CRWL,CRWD,1.9950577470096444,317,ols,0.081869,-0.045569,0.127438,2000,0.127438,False,False,False,,False,True,False,False,False,False,True,False,False,0.469283,0.929445,0.17857,0.05113200000000001
DLLL,DELL,1.9831187639794745,254,ols,0.156916,-0.120616,0.277532,1000,0.277532,False,False,False,,False,True,False,False,False,False,True,False,False,0.563938,1.027628,0.087434,-0.190098
ETRL,ETOR,1.9976077356702109,117,ols,0.12185700000000001,-0.085557,0.207414,1000,0.207414,False,False,False,,False,True,False,False,False,False,True,False,False,0.679075,1.142023,0.182291,-0.02512299999999998
GOU,GOOGL,2.027656148706348,54,ols,0.10359,-0.06729,0.17088,7000,0.17088,False,False,False,,False,True,False,False,False,False,True,False,False,0.298414,,,
INTW,INTC,1.988423005625593,255,ols,0.034472,0.001828,0.032644,45000,0.032644,False,False,False,,True,False,False,False,True,False,False,False,False,0.616746,1.366238,0.110694,0.07805000000000001
IONL,IONQ,1.9903956869282455,227,ols,0.23449799999999998,-0.198198,0.43269599999999997,55000,0.43269599999999997,False,False,False,,False,True,False,False,False,False,True,False,False,1.07254,1.931719,0.198596,-0.23409999999999997
ISUL,ISRG,2.0031527615384435,93,ols,0.091074,-0.054774,0.145848,1000,0.145848,False,False,False,,False,True,False,False,False,False,True,False,False,0.314051,0.688497,0.100199,-0.04564900000000001
LCDL,LCID,1.965991650968896,209,ols,0.281354,-0.24505400000000002,0.526408,55000,0.526408,False,False,False,,False,True,False,False,False,False,True,False,False,0.765435,1.539794,0.197599,-0.328809
MRAL,MARA,1.9808301782683948,240,ols,0.314001,-0.277701,0.591702,1100000,0.591702,False,False,False,,False,True,False,False,False,False,True,False,False,0.911412,1.677432,0.203709,-0.3879929999999999
FBL,META,1.8135159857770649,798,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.353425,0.706675,0.058908,
MVLL,MRVL,1.998127605685681,240,ols,0.11273300000000001,-0.076433,0.189166,55000,0.189166,False,False,False,,False,True,False,False,False,False,True,False,False,0.627389,1.219635,0.155311,-0.033854999999999996
MSFL,MSFT,1.9903624842205927,483,ols,0.03169,0.00461,0.027080000000000003,200000,0.027080000000000003,False,False,False,,True,False,False,False,True,False,False,False,False,0.239695,0.478539,0.094708,0.067628
MSTP,MSTR,1.993724871384505,175,ols,0.48160600000000003,-0.445306,0.926912,500,0.926912,False,False,False,,False,True,False,False,False,False,True,True,False,0.952858,1.404724,0.212738,-0.714174
MULL,MU,1.9981457048565197,317,ols,0.109847,-0.073547,0.183394,85000,0.183394,False,False,False,,False,True,False,False,False,False,True,False,False,0.601193,1.277582,0.166885,-0.016508999999999996
NBIL,NBIS,1.9990386253508232,93,ols,0.10956300000000001,-0.073263,0.182826,100000,0.182826,False,False,False,,False,True,False,False,False,False,True,False,False,1.11093,1.840027,0.13455,-0.048275999999999986
NOWL,NOW,1.9880948948586463,152,ols,0.10547599999999999,-0.069176,0.17465199999999997,100000,0.17465199999999997,False,False,False,,False,True,False,False,False,False,True,False,False,0.39448,0.748467,0.152339,-0.022312999999999972
NVDL,NVDA,1.8175791240377583,798,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.496438,0.986942,0.035139,
PDDL,PDD,2.0033780356356914,152,ols,0.17458500000000002,-0.138285,0.31287,25000,0.31287,False,False,False,,False,True,False,False,False,False,True,False,False,0.482208,0.603271,0.083845,-0.22902499999999998
PTIR,PLTR,1.996926487369965,366,ols,0.019208,0.017092,0.002116,300000,0.002116,False,False,False,,True,False,False,False,True,False,False,False,False,0.628007,1.329133,0.094348,0.09223200000000001
QCML,QCOM,1.972204178082961,221,ols,0.125917,-0.089617,0.215534,100000,0.215534,False,False,False,,False,True,False,False,False,False,True,False,False,0.387275,0.773866,0.088615,-0.126919
RDTL,RDDT,1.981862615882,228,ols,0.111769,-0.075469,0.187238,10000,0.187238,False,False,False,,False,True,False,False,False,False,True,False,False,0.834205,1.458505,0.177236,-0.010001999999999983
RVNL,RIVN,1.9922922588824885,209,ols,0.702887,-0.6665869999999999,1.3694739999999999,7000,1.3694739999999999,False,False,False,,False,True,False,False,False,False,True,False,False,0.692489,1.304994,0.138004,-1.2314699999999998
SMCL,SMCI,1.9883269782807,295,ols,0.17830400000000002,-0.142004,0.32030800000000004,40000,0.32030800000000004,False,False,False,,False,True,False,False,False,False,True,False,False,0.964077,1.66377,0.395035,0.07472699999999999
TSMU,TSM,1.991625333411016,317,ols,0.059557,-0.023257,0.082814,30000,0.082814,False,False,False,,False,True,False,False,False,True,True,False,False,0.406595,0.798457,0.153569,0.07075500000000001
UBRL,UBER,1.9958819321134933,366,ols,0.007141,0.029159,0.0,35000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.379456,0.771537,0.089725,0.089725
VRTL,VRT,1.9834678684999267,228,ols,0.031198,0.005102,0.026096,8000,0.026096,False,False,False,,True,False,False,False,True,False,False,False,False,0.654529,1.272463,0.15735,0.13125399999999998
AMYY,AMD,0.3082470353834193,108,ols,0.085774,-0.049474,0.135248,2000,0.135248,False,False,False,,False,True,False,False,False,False,True,False,False,0.558565,0.292626,0.036688,-0.09856000000000001
AZYY,AMZN,0.6308080782402208,108,ols,0.054201,-0.017901,0.072102,500,0.072102,False,False,False,,True,False,False,False,True,False,False,True,False,0.315635,0.239844,0.237566,0.165464
BBYY,BABA,0.6261429804700464,82,ols,0.280624,-0.244324,0.524948,1000,0.524948,False,False,False,,False,True,False,False,False,False,True,False,False,0.43948,0.285255,0.108165,-0.41678299999999996
XBTY,IBIT,0.5525380743095774,194,ols,,,,0,,False,True,True,,False,True,False,True,False,True,True,True,False,0.514218,0.297382,0.233686,
COYY,COIN,0.5219080683468128,142,ols,0.132489,-0.096189,0.228678,150000,0.228678,False,False,False,,False,True,False,False,False,False,True,False,False,0.792455,0.402754,0.665549,0.43687099999999995
NUGY,GDX,0.5306836882487783,63,ols,1.157269,-1.120969,2.278238,35000,2.278238,False,False,False,,False,True,False,False,False,False,True,False,False,0.374495,0.297931,0.282108,-1.99613
HMYY,HIMS,0.4491188250385666,54,ols,0.962148,-0.925848,1.887996,800,1.887996,False,False,False,,False,True,False,False,False,False,True,True,False,0.995326,,,
HOYY,HOOD,0.5209748430518457,98,ols,0.147567,-0.11126699999999999,0.258834,20000,0.258834,False,False,False,,False,True,False,False,False,False,True,False,False,0.702555,0.434178,0.592078,0.333244
IOYY,IONQ,0.4119035247299252,73,ols,0.138095,-0.10179500000000001,0.23989,8000,0.23989,False,False,False,,False,True,False,False,False,False,True,False,False,1.07254,0.416141,0.382503,0.142613
MAAY,MARA,0.3334144596736517,73,ols,0.067939,-0.031639,0.099578,4000,0.099578,False,False,True,,False,True,True,False,True,False,False,False,False,0.911412,0.355885,0.88787,0.788292
FBYY,META,0.597000994464252,82,ols,0.07210899999999999,-0.035809,0.10791799999999999,1000,0.10791799999999999,False,False,True,,False,True,True,False,True,False,False,False,False,0.353425,0.270119,0.544176,0.43625800000000003
MTYY,MSTR,0.3926548425567746,103,ols,0.056436,-0.020135999999999998,0.076572,4000,0.076572,False,False,True,,True,False,True,False,True,False,False,False,False,0.952858,0.395984,1.473441,1.396869
NVYY,NVDA,0.6597661561704153,194,ols,0.034401,0.001899,0.032502,1000,0.032502,False,False,True,,True,False,True,False,True,False,False,False,False,0.496438,0.248809,-0.07843,-0.110932
PLYY,PLTR,0.5569137035243479,103,ols,0.042441000000000006,-0.006141,0.04858200000000001,3000,0.04858200000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.628007,0.325728,0.160975,0.11239299999999999
QBY,QBTS,0.2860362450479564,55,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.425447,,,
TQQY,QQQ,0.8603958428525341,247,ols,0.050142,-0.013842,0.063984,30000,0.063984,False,False,True,,True,False,True,False,True,False,False,False,False,0.209368,0.253733,0.18685,0.12286599999999999
RGYY,RGTI,0.3194446270327825,58,ols,0.511026,-0.474726,0.985752,500,0.985752,False,False,False,,False,True,False,False,False,False,True,True,False,1.499472,0.399534,0.857501,-0.128251
RTYY,RIOT,0.3730506492151741,54,ols,1.255819,-1.219519,2.475338,10000,2.475338,False,False,False,,False,True,False,False,False,False,True,False,False,0.880725,,,
SEMY,SOXX,0.862506553442263,63,ols,0.485679,-0.449379,0.935058,45000,0.935058,False,False,False,,False,True,False,False,False,False,True,False,False,0.375443,0.311826,0.222584,-0.7124739999999999
SMYY,SMCI,0.4422137152545518,98,ols,0.096191,-0.059891,0.156082,8000,0.156082,False,False,False,,False,True,False,False,False,False,True,False,False,0.964077,0.359917,0.385818,0.229736
YSPY,SPY,0.7847074507370961,221,ols,0.051495,-0.015195,0.06669,35000,0.06669,False,False,False,,True,False,False,False,True,False,False,False,False,0.16372,0.200827,-0.121153,-0.18784299999999998
TSYY,TSLA,0.5389581168840089,292,ols,0.048829000000000004,-0.012528999999999998,0.061358,600000,0.061358,False,False,True,,True,False,True,False,True,False,False,False,False,0.629152,0.405043,0.199505,0.138147
QYLD,QQQ,0.609398514636129,3064,ols,0.012543,0.023757,0.0,4100000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.209368,0.145532,-0.004197,-0.004197
QYLG,QQQ,0.7719276176618374,1358,ols,0.020223,0.016076999999999998,0.004146000000000004,100000,0.004146000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.209368,0.170968,-0.007792,-0.011938000000000004
QQQX,QQQ,0.8404139811226216,4793,ols,0.010901000000000001,0.025398999999999998,0.0,250000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.209368,0.180074,-0.01371,-0.01371
