etf,und,pnl,pair_borrow_paid,net_pnl_after_borrow,avg_gross,ratio,ratio_net,decay_col,decay_value,gross_decay_for_weight,borrow_for_weight,borrow_avg_annual,borrow_obs,net_decay_annual,shares_available,shares_available_avg,shares_available_for_cap,shares_obs,aum_usd,aum_m,aum_source,etf_price,short_frac,pair_target_gross_usd,short_target_usd,max_short_capacity_usd_full,max_short_capacity_usd_used,short_capacity_utilization,pair_max_dd_to_gross,max_dd_penalty_weight,pnl_component,decay_component,combined_signal,weight_raw,weight_cap,weight,cap_binding,underlying_total_weight
OPEG,OPEN,1000.3473482131958,220.97936399671005,779.3679842164858,24846.616044179893,0.040260909028194146,0.03136716818220588,decay_score_hist_borrow,1.3086579999999999,1.394658,0.086,0.16944285714285715,32,0.625152,7000,8741.935483870968,8741.935483870968,31,975186.0,0.975186,cache,4.394999980926514,0.333000333000333,21447.3101962032,7141.961437297104,38420.80628487372,9605.20157121843,0.7435514376603696,0.013523880687739756,0.42,0.008563088667903859,1.3443389471322642,0.005509462728252817,0.005599546724342642,0.00045632574885538725,0.00045632574885538725,1,0.008218668608409172
NBIG,NBIS,21766.55327272415,99.31910546832978,21667.23416725582,497621.093746363,0.043741219064597256,0.043541631252270806,decay_score_hist_borrow,1.207113,1.208474,0.001361,0.07600207407407407,31,1.115877,75000,132806.4516129032,132806.4516129032,31,12296696.0,12.296696,cache,13.869999885559082,0.33233632436025257,450796.4580029914,149816.03788733511,1842025.4686724753,460506.3671681188,0.32532891740157244,0.027158211798649405,0.42,0.011457107771238168,1.2300498710212169,0.00549760420759912,0.005586531235742715,0.021921536289809845,0.009591414000063646,0,0.023978319707968897
ROBN,HOOD,60485.704608917236,11194.797221021534,49290.9073878957,695931.130950427,0.08691334805832358,0.07082727757929085,decay_score_hist_borrow,0.701915,0.742528,0.040613,0.13828118518518517,31,0.633945,300000,140967.74193548388,140967.74193548388,31,92701056.0,92.701056,cache,16.969999313354492,0.3320053120849934,449796.91754869896,149334.96598562383,2392222.4838502947,598055.6209625737,0.24970079830579706,0.025714234090618123,0.42,0.025813889419676238,0.6775057349458727,0.005486316512044436,0.005574144350552822,0.02849769301497811,0.009570147181887211,0,0.014787471727849484
AMDG,AMD,45003.052525520325,-4118.841395751261,49121.893921271585,624560.6582864712,0.07205553524455025,0.07865031725828069,decay_score_hist_borrow,0.503856,0.487631,-0.016225,0.05182120689655171,33,0.458515,10000,22774.1935483871,22774.1935483871,31,19007990.0,19.00799,cache,29.700000762939453,0.333000333000333,377577.25624134275,125733.3520617192,676393.5657624276,169098.3914406069,0.7435514376603696,0.02349176318216516,0.42,0.03081284671265292,0.47047557101988896,0.005434150818062587,0.0055169253318981945,0.008033558643432824,0.008033558643432824,1,0.02220248634281955
GMEU,GME,10398.597290992737,3455.3027375624856,6943.294553430251,91629.48767211329,0.11348527155584509,0.07577576531122947,decay_score_hist_borrow,0.463107,0.580666,0.11755900000000001,0.344227,27,0.3547319999999999,7000,11019.354838709678,11019.354838709678,31,22446136.0,22.446136,cache,10.300000190734863,0.33726812816188867,62556.022182235734,21098.15250665623,113499.35694048482,28374.839235121206,0.7435514376603695,0.014865452005011208,0.42,0.031249449759168046,0.42879477044424574,0.005351826286361116,0.005426715482563318,0.0013309791953667177,0.0013309791953667177,1,0.007210528487598471
INTW,INTC,48651.17399406433,-238.238082787017,48889.412076851346,684454.0186779524,0.07108026641151999,0.07142833666355412,decay_score_hist_borrow,0.549797,0.548899,-0.000898,0.049134961538461516,30,0.491438,10000,61275.862068965514,61275.862068965514,29,120932992.0,120.932992,cache,100.44999694824219,0.33478406427854035,435186.86503010994,145693.62739541678,6155160.157828495,1538790.0394571237,0.09468064106186745,0.015101540756943704,0.42,0.028676831427874208,0.5178722049375089,0.005321112447638509,0.005393088103765726,0.055,0.009259295000640638,0,0.012003696183875041
FGRU,FIGR,2809.0082483291626,497.828661575045,2311.1795867541177,74534.03564761026,0.037687590963273246,0.03100837847666202,decay_score_hist_borrow,1.244103,1.389915,0.145812,0.2839393846153846,30,1.957469,1000,8117.241379310345,8117.241379310345,29,681809.0,0.681809,cache,15.430000305175781,0.3334444814938312,69823.54384748312,23282.275374285797,125249.0369599441,31312.259239986026,0.7435514376603695,0.017323393621207325,0.42,0.007725877200745832,1.2715749714634608,0.005164151118594643,0.005221481474460982,0.0014856073159038963,0.0014856073159038963,1,0.0014856073159038963
LABX,ALAB,25511.03231239319,-84.74700044088372,25595.77931283407,503389.01906617096,0.050678563389639095,0.05084691628815503,decay_score_hist_borrow,0.9360459999999999,0.935264,-0.000782,0.04608631034482758,33,0.948645,20000,132129.03225806452,132129.03225806452,31,38607772.0,38.607772,cache,26.950000762939453,0.333555703802535,419934.27974266664,140071.47423037578,3560877.52016129,890219.3800403225,0.15734489427092818,0.01961404674170129,0.42,0.016533011392351162,0.9298800085214096,0.005148203707226835,0.005204069218143588,0.042222294718863615,0.00893477190941844,0,0.00893477190941844
AZYY,AMZN,5326.698042869568,71.63343132650353,5255.0646115430645,56525.63308226041,0.09423508862108189,0.09296781521925626,decay_score_hist_borrow,0.16775900000000002,0.171465,0.0037059999999999997,0.05405708333333329,28,0.294668,9254,9254.0,9254.0,29,2555507.0,2.555507,cache,16.459999084472656,0.6211180124223602,45586.4952403908,28314.593317012917,152320.83152770996,38080.20788192749,0.7435514376603695,0.03244528274052381,0.42,0.03709757509385,0.14033125576070032,0.005138336075013739,0.004558899921473523,0.0009699254306466128,0.0009699254306466128,1,0.010725304329901706
CRWG,CRWV,22074.673591852188,260.6661138063291,21814.00747804586,481355.2795973987,0.04585941928447373,0.04531789387724365,decay_score_hist_borrow,1.139956,1.142446,0.00249,0.09268393103448276,33,0.965455,550000,3085483.870967742,3085483.870967742,31,100471704.0,100.471704,cache,4.019999980926514,0.33377837116154874,418057.10255602736,139538.41874366734,12403645.102439389,3100911.275609847,0.04499916519418142,0.03646599064724871,0.42,0.010478487863078841,1.1549864723884125,0.005126891525093134,0.005180806149408221,0.055,0.008894831969277178,0,0.021765287013337915
XBTY,IBIT,74966.48343896866,1779.5906907685412,73186.89274820012,615592.8106239263,0.12177933553672812,0.11888847869100755,decay_score_hist_borrow,0.223698,0.228697,0.004999,0.041515041666666634,28,0.193643,363117,363117.0,363117.0,29,17655160.0,17.65516,cache,7.079999923706055,0.6489292667099286,366302.2415822449,237704.2450241693,2570868.3322963715,642717.0830740929,0.36984273684968566,0.10017327982054793,0.42,0.03557009284964094,0.1925875956959265,0.005118013711654718,0.004539429886798724,0.01566879656062138,0.007793664714515849,0,0.03182568707419659
MVLL,MRVL,58422.56039047241,14789.334116876646,43633.22627359576,634590.6756819569,0.0920633766446208,0.06875806397045738,decay_score_hist_borrow,0.49790199999999996,0.561429,0.063527,0.16530470833333333,28,0.441503,150000,100931.03448275862,100931.03448275862,29,43377808.0,43.377808,cache,42.790000915527344,0.33400133600534404,410174.99825464934,136998.99741304255,4318839.057922363,1079709.7644805908,0.12688502217903697,0.01229983794590732,0.42,0.027824309876877246,0.4643636945529296,0.005037325732612638,0.0050831265401271334,0.05114132605150285,0.008727127622439348,0,0.009547587399185835
USGG,USAR,20289.89781856537,7969.506162923231,12320.391655642137,437099.48066283093,0.0464194050008871,0.028186699368663446,decay_score_hist_borrow,1.216299,1.458035,0.241736,0.49034038461538465,30,1.0547050000000002,150000,111379.31034482758,111379.31034482758,29,6677344.0,6.677344,cache,8.78499984741211,0.33366700033366703,409882.1516621898,136764.14803543204,978467.2243841763,244616.80609604408,0.5590954694328493,0.011825761772982873,0.42,0.007509619771331966,1.2403503817423505,0.005033995621256385,0.00507949741525933,0.011598082510899116,0.008720896843876379,0,0.008720896843876379
CRCA,CRCL,34887.02212715149,14563.837787694398,20323.18433945709,479999.1820387417,0.07268141995361918,0.04234003952493562,decay_score_hist_borrow,1.067197,1.203948,0.136751,0.256667,30,0.959015,350000,221020.6896551724,221020.6896551724,29,166656352.0,166.656352,cache,34.310001373291016,0.335345405767941,409237.49499421695,137235.9138142914,7583220.165594692,1895805.041398673,0.07238925460027393,0.022559605055369865,0.42,0.011796517610989966,1.0741601963635388,0.0050266642728064815,0.005071508455834241,0.055,0.008707180744557808,0,0.02987170685784238
NVDG,NVDA,47669.06464481354,-4784.588355921843,52453.65300073538,705884.82059499,0.06753093883593261,0.07430908197816496,decay_score_hist_borrow,0.34896,0.333039,-0.015921,0.03226703333333329,34,0.311432,100000,62774.1935483871,62774.1935483871,31,33145132.0,33.145132,cache,16.110000610351562,0.33670033670033667,403593.73318293144,135890.14585283885,1011292.2963788433,252823.0740947108,0.5374910748926841,0.011741445645475659,0.42,0.03115915434571259,0.3140893516426581,0.004962443983735626,0.005001567685257845,0.011879175996680936,0.008587100706019818,0,0.0354434264204806
WULX,WULF,12540.84035396576,2935.230224764288,9605.610129201472,241790.53145552924,0.05186654861326654,0.039726990430012606,decay_score_hist_borrow,1.1737350000000002,1.252293,0.078558,0.19446148148148149,31,1.043936,1000,10854.838709677419,10854.838709677419,31,13449015.0,13.449015,cache,32.13999938964844,0.333889816360601,194230.34964955453,64851.53577614509,348874.50950376445,87218.62737594111,0.7435514376603697,0.03662283721768211,0.42,0.007986232711299413,1.1926885793487576,0.004937004210195741,0.0049738818057695885,0.004132560630841586,0.004132560630841586,1,0.004132560630841586
HUTG,HUT,1943.2447710037231,151.6007690010742,1791.644002002649,40936.769008398056,0.047469422186325265,0.04376613116768201,decay_score_hist_borrow,1.063602,1.111664,0.048061999999999994,0.1328024,29,1.310973,1000,4896.551724137931,4896.551724137931,29,954381.0,0.954381,cache,12.581000328063965,0.3334444814938312,34342.587406892,11451.34625104768,61603.51884776149,15400.879711940372,0.7435514376603695,0.02982403662247902,0.42,0.01104396392907033,1.0701805653178977,0.004918695687781825,0.004953963861415513,0.0007306933490828086,0.0007306933490828086,1,0.0007306933490828086
NVDX,NVDA,63807.53297138214,13650.595125131213,50156.93784625093,700560.2265352543,0.09108072447525846,0.07159546880688762,decay_score_hist_borrow,0.365253,0.411485,0.046231999999999995,0.15929041666666666,28,0.287944,60000,271677.4193548387,271677.4193548387,31,474377408.0,474.377408,cache,16.200000762939453,0.333555703802535,398985.2659295952,133083.81118398774,4401174.400821809,1100293.6002054522,0.12095299941682627,0.008713285956497986,0.42,0.030319988994042698,0.330257866405534,0.004909954979056166,0.0049444568854664925,0.052185923724834916,0.008489048211267983,0,0.0354434264204806
XRPT,XRPZ,27620.212980270386,905.9081571014658,26714.30482316892,438054.83514859126,0.06305195323526429,0.06098392867666269,decay_score_hist_borrow,0.723164,0.7409,0.017736000000000002,0.10811457894736842,23,0.876363,0,22272.41379310345,22272.41379310345,29,70629968.0,70.629968,cache,41.297000885009766,0.33156498673740054,390258.37453207426,129396.01277588669,919783.8921250969,229945.97303127422,0.56272354357903,0.028379634051371068,0.42,0.01986082971766954,0.7001006455655361,0.004810434849622311,0.004836308184389383,0.010971608575237348,0.008303369670895197,0,0.028363506466386988
CIFU,CIFR,14827.913722991943,6317.170614957448,8510.743108034494,196458.3607877129,0.07547611444755231,0.04332084963913015,decay_score_hist_borrow,1.009485,1.265452,0.255967,0.4688609166666667,28,1.332289,0,15164.516129032258,15164.516129032258,31,7989528.0,7.989528,cache,19.239999771118164,0.33478406427854035,162001.8107533594,54235.6246244926,291765.28685169836,72941.32171292459,0.7435514376603695,0.027496646387199855,0.42,0.011289182852277759,1.0104384340706802,0.004752729078050579,0.004773680922319849,0.003446847037305519,0.003446847037305519,1,0.004082692012078224
UNX,U,13735.072034835815,-809.4691958639829,14544.541230699799,274776.16670239315,0.04998640238588127,0.05293232453618447,decay_score_hist_borrow,0.876937,0.860659,-0.016278,0.08683695833333331,28,1.03689,1000,13671.032258064517,13671.032258064517,31,4625657.0,4.625657,cache,28.709999084472656,0.33025099075297226,220923.22984549898,72960.11553682265,392495.32361282845,98123.83090320711,0.7435514376603696,0.03252894841018969,0.42,0.014868993142190437,0.8654963362357412,0.00472629546576042,0.004745013159312957,0.004700494252031893,0.004700494252031893,1,0.004700494252031893
GDXU,GDX,38407.56248474121,-1700.8573709972584,40108.419855738466,667875.7618282126,0.05750704648961373,0.06005371380142245,decay_score_hist_borrow,0.729965,0.721973,-0.007992,0.033775363636363624,26,0.721973,0,40827.58620689655,40827.58620689655,29,4089160192.0,4089.160192,cache,250.66000366210938,0.24734108335394508,379163.33258967084,93782.66945082138,10233842.908135775,2558460.727033944,0.03665589565627018,0.031610987595449815,0.42,0.01866565652439056,0.7073465522169647,0.004683669933499826,0.004698811987884883,0.055,0.008067304948716401,0,0.0101297052318612
NVDL,NVDA,45983.600158691406,814.7138302236964,45168.886328467706,664453.1467095921,0.06920518081132535,0.06797903893170869,decay_score_hist_borrow,0.368838,0.371736,0.002898,0.07289953846153843,30,0.326299,300000,1339655.1724137932,1339655.1724137932,29,3934344192.0,3934.344192,cache,84.61000061035156,0.33467202141900937,375391.55879232666,125633.05180466086,113348224.95559166,28337056.238897916,0.004433525160323674,0.00933816358069022,0.42,0.02808902496644981,0.33382528178437343,0.004640513814266247,0.004652069978805301,0.055,0.007987054442389929,0,0.0354434264204806
AMDL,AMD,45756.60761976242,-1713.3511186953156,47469.95873845774,669433.8834851673,0.06835119755448747,0.07091060059781025,decay_score_hist_borrow,0.419222,0.413205,-0.006017,0.042255818181818165,26,0.37632,450000,784310.3448275862,784310.3448275862,29,566056896.0,566.056896,cache,17.56999969482422,0.333555703802535,374539.084831356,124929.64804248033,13780332.519268168,3445083.129817042,0.03626317372757126,0.022189306834827664,0.42,0.02669151794966924,0.3843160057870444,0.004630755484519833,0.004641505626920822,0.055,0.00796891669853949,0,0.02220248634281955
QBTX,QBTS,21209.36923122406,4820.586010753469,16388.783220470592,464555.7221871926,0.045655167331418105,0.03527840135798981,decay_score_hist_borrow,1.359442,1.391503,0.032061,0.11073100000000001,31,1.285618,80000,120477.41935483871,120477.41935483871,31,69177608.0,69.177608,cache,7.590000152587891,0.3342245989304813,373566.2447213747,124855.02831596749,914423.6312866211,228605.90782165527,0.5461583626848872,0.121458958083321,0.42,0.0,1.4018345246511583,0.00461961730447032,0.004629449627887756,0.010820870473276373,0.007948217972795206,0,0.008951406417460775
NEBX,NBIS,17679.211044311523,781.7077879546254,16897.503256356897,420727.1455175992,0.04202060939652869,0.04016261711748777,decay_score_hist_borrow,1.081725,1.091343,0.009618,0.08027814285714285,32,0.927378,8000,63329.032258064515,63329.032258064515,31,101826544.0,101.826544,cache,61.25,0.333555703802535,372152.5729422626,124133.61338968064,3878903.2258064514,969725.8064516129,0.12800898208938677,0.0374838012951142,0.42,0.008017813705601704,1.0902561711926433,0.0046034281504912945,0.004611930587063692,0.045993212139049514,0.007918139849835373,0,0.023978319707968897
VRTL,VRT,15035.972034454346,1333.981685813184,13701.990348641162,213978.78771516727,0.0702685167768551,0.06403433954808753,decay_score_hist_borrow,0.499846,0.517521,0.017675,0.04458968421052628,23,0.457085,1000,1806.896551724138,1806.896551724138,29,35467452.0,35.467452,cache,138.5279998779297,0.33545790003354575,138702.36147547033,46528.80291025506,250305.76529667294,62576.441324168234,0.7435514376603697,0.016960455022957947,0.42,0.024085439210905425,0.46635844241392144,0.004572641006563679,0.004578627989012987,0.002951114073946177,0.002951114073946177,1,0.002951114073946177
PLUL,PLUG,136.9121550321579,10.614030543747468,126.29812448841042,3251.199787828429,0.042111270905195744,0.03884662054950754,decay_score_hist_borrow,0.9597460000000001,1.001268,0.041521999999999996,0.10686888235294117,21,0.916676,2000,290.3448275862069,290.3448275862069,29,699117.0,0.699117,cache,17.167999267578125,0.3397893306150187,2726.936770933226,926.5840200248814,4984.639787345097,1246.1599468362742,0.7435514376603696,0.01727708713173366,0.42,0.011205180934630146,0.9558108184650815,0.004562120924983492,0.0045672524726722,5.801993129645161e-05,5.801993129645161e-05,1,5.801993129645161e-05
RDWU,RDW,2772.0286531448364,626.9521563816298,2145.0764967632067,72173.89239881477,0.03840763690320737,0.02972094791437953,decay_score_hist_borrow,1.03916,1.17466,0.1355,0.28209033333333333,22,1.492324,0,11620.689655172413,11620.689655172413,29,4790128.0,4.790128,cache,9.899999618530273,0.3359086328518643,63664.44271225198,21385.435912748395,115044.82315326558,28761.205788316394,0.7435514376603695,0.010033106068422077,0.42,0.008485123282808904,1.0431593699714183,0.004507126025900578,0.004507819951856883,0.0013545626108989782,0.0013545626108989782,1,0.0013545626108989782
UUUG,UUUU,7170.440900802612,613.7151429806516,6556.7257578219605,134106.48274094483,0.05346826457788653,0.04889193739043674,decay_score_hist_borrow,0.695557,0.756495,0.060938,0.14621011538461534,30,1.075929,30000,19796.55172413793,19796.55172413793,29,14925299.0,14.925299,cache,10.34000015258789,0.3333333333333333,114151.69779482308,38050.56593160769,204696.34784830027,51174.08696207507,0.7435514376603696,0.007102656532628121,0.42,0.018216502154364732,0.6707582117557346,0.004506483672666027,0.004507126107509417,0.0024287595275494273,0.0024287595275494273,1,0.0024287595275494273
DJTU,DJT,20060.807478666306,10759.765234381848,9301.042244284457,153609.84743923924,0.13059584273463593,0.060549778541792436,decay_score_hist_borrow,0.635298,0.83057,0.195272,0.4303351156736853,32,0.4689160112119628,30000,109741.93548387097,109741.93548387097,31,10095500.0,10.0955,cache,1.6299999952316284,0.3327787021630616,99920.75830307775,33251.500267247175,178879.35431541936,44719.83857885484,0.7435514376603696,0.02741341297153587,0.42,0.019845919153714274,0.6071209745312984,0.004502149486990327,0.0045024446998344105,0.0021259735809165477,0.0021259735809165477,1,0.0021259735809165477
CRDU,CRDO,20435.143892288208,634.0624646987175,19801.08142758949,405218.5098265512,0.05042993692720311,0.04886519482060457,decay_score_hist_borrow,0.904369,0.912925,0.008556000000000001,0.14384555999999998,29,0.889376,45000,69322.58064516129,69322.58064516129,31,33673008.0,33.673008,cache,24.030000686645508,0.3342245989304813,357672.06237477536,119542.80159584738,1665821.6605032643,416455.4151258161,0.28704825835853787,0.038095372520453426,0.42,0.01179657965299508,0.8953240155844211,0.004437333835739932,0.00443247969928801,0.019712570632630506,0.0076100438803143695,0,0.0076100438803143695
YINN,FXI,35123.35632133484,-4729.696216212421,39853.05253754726,641733.0249515569,0.054732038021553006,0.06210223097144748,decay_score_hist_borrow,0.39320900000000003,0.370138,-0.023071,0.006944439999999988,29,0.356352,950000,669655.1724137932,669655.1724137932,29,775174976.0,775.174976,cache,33.599998474121094,0.2516989680342311,354825.1405129646,89309.12169971422,22500412.77129075,5625103.192822687,0.01587688592338494,0.005932890689038177,0.42,0.025581075929288627,0.3581671858389193,0.004404621070753154,0.004397198991943545,0.055,0.007549471074743927,0,0.007549471074743927
SMU,SMR,8697.730682373047,3279.0738805152637,5418.656801857784,143760.4144197999,0.06050156934700045,0.037692273104017154,decay_score_hist_borrow,1.161602,1.254999,0.09339700000000001,0.22551262499999997,20,1.104669,20000,20377.41935483871,20377.41935483871,31,67795672.0,67.795672,cache,9.720000267028809,0.33500837520938026,109903.32247431221,36818.5334922319,198068.52157039026,49517.130392597566,0.7435514376603696,0.055700169088861655,0.42,0.003998212386329306,1.1791337934130333,0.0043896738650019765,0.004381085401583062,0.0023383685632832386,0.0023383685632832386,1,0.0023383685632832386
UPSX,UPST,27412.836939811707,5989.901481706129,21422.935458105578,410451.4601003905,0.06678703721289461,0.05219359057186893,decay_score_hist_borrow,0.667753,0.721549,0.053796,0.18160731034482763,33,0.574165,55000,34451.6129032258,34451.6129032258,31,20771360.0,20.77136,cache,15.59000015258789,0.3348961821835231,298123.7037273195,99840.49019669104,537100.6504181892,134275.1626045473,0.7435514376603696,0.016551115266280263,0.42,0.017873345826222124,0.6413239113767054,0.004366233200177323,0.004355824420265787,0.006343057526113181,0.006343057526113181,1,0.006343057526113181
COZX,CORZ,5283.969052314758,-55.924807147103465,5339.893859461862,118884.91823643276,0.0444460839162647,0.04491649520120064,decay_score_hist_borrow,0.7560790000000001,0.752623,-0.0034560000000000003,0.03826960869565216,27,0.660535,10000,13661.290322580646,13661.290322580646,31,3446244.0,3.446244,cache,12.869999885559082,0.3292723081988805,99258.12844718796,32682.95306130654,175820.8048882023,43955.20122205058,0.7435514376603696,0.011070909995236586,0.42,0.015361372944786242,0.7352311407482923,0.004359079438730069,0.004348117281660106,0.0021118750733444248,0.0021118750733444248,1,0.0021118750733444248
APPX,APP,27915.47131538391,71.38265292574006,27844.088662458173,509389.34831476805,0.054801835585564784,0.05466170180938376,decay_score_hist_borrow,0.657301,0.657736,0.00043499999999999995,0.06597910344827584,33,0.6150169999999999,300000,228387.09677419355,228387.09677419355,31,169664016.0,169.664016,cache,26.170000076293945,0.33478406427854035,350755.50055412005,117427.35204356212,5976890.340005198,1494222.5850012994,0.07858759011025121,0.021400950856900337,0.42,0.01809510632148554,0.6302904433950131,0.004357824760668094,0.004346765652584519,0.055,0.007462882990513192,0,0.007462882990513192
SOLX,GSOL,245.28606605529785,9.04602244296392,236.24004361233392,6756.917030866756,0.036301476684527725,0.034962697119581145,decay_score_hist_borrow,1.045656,1.05764,0.011984,0.08144335294117647,21,0.714507,1000,1119.3548387096773,1119.3548387096773,31,443545.0,0.443545,cache,9.383999824523926,0.3365870077415012,5801.087953429451,1952.570835890088,10504.02561003162,2626.006402507905,0.7435514376603696,0.03275806656042778,0.42,0.006673464676618399,1.0503347087651818,0.0043024249286030625,0.004287116139527475,0.0001234274032644564,0.0001234274032644564,1,0.0001234274032644564
MULL,MU,40345.65355300903,7258.940269800801,33086.713283208235,594215.0199358899,0.0678973977422549,0.05568138160960316,decay_score_hist_borrow,0.570018,0.598654,0.028635999999999998,0.1252806923076923,30,0.540042,250000,181724.1379310345,181724.1379310345,29,239104880.0,239.10488,cache,160.97999572753906,0.3334444814938312,329785.369518243,109965.11154326207,29253950.947728653,7313487.736932163,0.015035932991034161,0.021652546842696904,0.42,0.018567265533744933,0.5388618366513818,0.00411604249285568,0.004086891623031325,0.055,0.007016709989749852,0,0.011655468317781515
OKLL,OKLO,15474.903958797455,11999.055778268626,3475.8481805288284,385085.988581667,0.040185580409700154,0.009026161126586118,decay_score_hist_borrow,1.221657,1.340232,0.118575,0.2855824117647059,21,1.255673,0,96896.55172413793,96896.55172413793,29,132149320.0,132.14932,cache,6.059999942779541,0.333555703802535,327237.8999619031,109152.06803265614,587193.0979038107,146798.27447595267,0.7435514376603696,0.1000994462579058,0.42,0.0,1.2463620492089522,0.004107271998878435,0.004077487375755826,0.006962508509827726,0.006962508509827726,1,0.006962508509827726
CRWU,CRWV,15394.63829088211,5049.378326420559,10345.259964461551,365864.11732276826,0.04207747511161593,0.028276235560250038,decay_score_hist_borrow,1.141812,1.201573,0.059760999999999995,0.2897171111111111,31,0.914349,150000,143451.61290322582,143451.61290322582,31,12489977.0,12.489977,cache,7.519999980926514,0.33456005352960855,328839.11744888005,110016.43273632655,1078756.1262961358,269689.03157403396,0.4079381059519481,0.04494336333044557,0.42,0.0023177553317043124,1.1570551594665823,0.004105106008169056,0.00407516511842257,0.01275270632139762,0.006996576966997447,0,0.021765287013337915
TSMG,TSM,36086.765771865845,232.124636791144,35854.6411350747,563260.8864007028,0.06406758687340094,0.06365547830631324,decay_score_hist_borrow,0.286897,0.287899,0.001002,0.045260384615384605,30,0.241021,10000,24051.612903225807,24051.612903225807,31,18760716.0,18.760716,cache,32.970001220703125,0.33523298692591347,328314.0409907675,110061.69661105177,792981.7067792339,198245.42669480847,0.555178994270005,0.008269902011957146,0.42,0.025900474587258825,0.2532203517152263,0.004099036333804724,0.004068658066332157,0.009355555737469573,0.006985405127463137,0,0.017396644113373022
BULG,BULL,3336.7925174236298,562.0759505583353,2774.716566865294,49202.1674008195,0.06781799854955278,0.05639419386266873,decay_score_hist_borrow,0.4682,0.521906,0.053706,0.18565187171170744,31,0.3951093193013067,40000,64838.709677419356,64838.709677419356,31,5480796.0,5.480796,cache,1.090000033378601,0.33602150537634407,39097.1254717369,13137.47495690084,70674.19571261252,17668.54892815313,0.7435514376603695,0.012034129266922981,0.42,0.021066436536152894,0.43398483134180554,0.004085432775829736,0.004054077043917447,0.0008318537334412107,0.0008318537334412107,1,0.0010941794948212131
FLYT,FLY,7003.213965415955,2984.9004356936493,4018.3135297223052,146484.51479686654,0.04780856171130084,0.027431660850258426,decay_score_hist_borrow,1.181053,1.314053,0.133,0.2576288214285714,32,1.2750590000000002,700,8332.258064516129,8332.258064516129,31,2662734.0,2.662734,cache,25.959999084472656,0.3342245989304813,120303.98149745232,40208.549965726044,216305.4117264286,54076.35293160715,0.7435514376603697,0.054503025275104755,0.42,0.0008999557067332991,1.2008709134609068,0.00407079318610405,0.00403838988601938,0.0025596591807968577,0.0025596591807968577,1,0.0025596591807968577
MDBX,MDB,2541.0647506713867,-417.9816424911996,2959.0463931625864,62505.92279628538,0.04065318352235251,0.0473402561035134,decay_score_hist_borrow,0.5967629999999999,0.564769,-0.031993999999999995,0.10900718518518517,31,0.544142,200,5364.5161290322585,5364.5161290322585,31,3568158.0,3.568158,cache,16.514999389648438,0.33444816053511706,49241.50658116117,16468.731298047216,88594.98059672695,22148.745149181737,0.7435514376603695,0.00805189331693109,0.42,0.01721691049992642,0.566737666139633,0.004037702023528919,0.004002947463625585,0.001047691629386408,0.001047691629386408,1,0.001047691629386408
NVDU,NVDA,37735.2413520813,1911.2573039037445,35823.98404817755,582634.8361474043,0.06476653816582714,0.061486169081579306,decay_score_hist_borrow,0.347756,0.355504,0.0077480000000000005,0.06625096551724137,33,0.3053829999999999,75000,55548.3870967742,55548.3870967742,31,539927296.0,539.927296,cache,112.4000015258789,0.33478406427854035,322447.92283937486,107950.4261263391,6243638.794437532,1560909.698609383,0.0691586619152359,0.012122424168189835,0.42,0.023801826645651655,0.31289750128407706,0.004031177167766826,0.003995961726989814,0.055,0.006860594102965423,0,0.0354434264204806
SBTU,SBET,2395.9411730766296,112.29342434016266,2283.647748736467,50074.68895052827,0.04784735009425063,0.04560483143475173,decay_score_hist_borrow,0.7712819999999999,0.786526,0.015244,0.2599366538461538,30,0.738693,10000,23241.379310344826,23241.379310344826,29,1555716.0,1.555716,cache,3.2100000381469727,0.33068783068783064,41937.2307653182,13868.131866838026,74604.82847279515,18651.20711819879,0.7435514376603695,0.028675760372150576,0.42,0.012122314966780475,0.751509570336785,0.004004463136294524,0.003967370206420131,0.0008922815056450681,0.0008922815056450681,1,0.0008922815056450681
XYZG,XYZ,3850.6273860931396,-824.3714630513418,4674.998849144482,88518.61262849173,0.04350076522611164,0.052813738380257075,decay_score_hist_borrow,0.473162,0.44568,-0.027482000000000003,0.06247249999999999,32,0.436554,6000,8909.677419354839,8909.677419354839,31,3345313.0,3.345313,cache,11.756999969482422,0.3334444814938312,58396.388553593395,19471.95350236525,104751.07714745306,26187.769286863266,0.7435514376603695,0.007217143872981554,0.42,0.020239516970809644,0.43904682889434044,0.003997886755609811,0.003960333967402542,0.0012424763522041148,0.0012424763522041148,1,0.0012424763522041148
GMEY,GME,35694.90052604675,726.9959228344507,34967.9046032123,458124.12639995443,0.0779153475424784,0.0763284502783082,decay_score_hist_borrow,0.12283100000000001,0.127421,0.00459,0.04845769999999995,24,0.158947,47523,47523.0,47523.0,31,15255476.0,15.255476,cache,32.33700180053711,0.6064281382656155,276338.8167348924,167579.6341630639,1536751.336566925,384187.83414173126,0.43619193340006146,0.02677613849027086,0.42,0.02867498855520286,0.09959528674548311,0.003942486885922538,0.003424550934087893,0.010022531354389581,0.005879549292231753,0,0.007210528487598471
