date,nav,cash,long_notional,short_notional,gross_notional,net_notional,n_positions,n_longs,n_shorts,n_active_pairs,cum_costs,cum_borrow,cum_margin_debit,cum_margin_credit,daily_borrow,cash_balance
2025-04-03,8460615.508027747,-9460687.061087307,33231579.117157098,15310276.548042048,48541855.665199146,17921302.56911505,52,26,26,26,365876.49095995695,642153.1483888577,68970.13469687378,871.35,6025.243790359055,-9460687.061087307
2025-04-04,6182771.53436265,-7271704.736200945,26884795.22868092,13430318.958117325,40315114.186798245,13454476.270563595,52,26,26,26,370506.8941793257,647555.4315812495,70132.80503635677,871.35,5402.283192391692,-7271704.736200945
2025-04-07,6448759.812416329,-7278066.564864549,27177272.51448725,13450446.137206374,40627718.65169363,13726826.377280878,52,26,26,26,370506.8941793257,653021.5163586282,71028.54892258163,871.35,5466.084777378695,-7278066.564864549
2025-04-08,5880361.553075237,-7284147.532238625,25816926.167073812,12652417.08175995,38469343.24883376,13164509.085313862,52,26,26,26,370506.8941793257,658205.998396707,71925.03425857892,871.35,5184.482038078877,-7284147.532238625
2025-04-09,8107751.434971477,-7291098.217583123,30289257.849702284,14890408.197147675,45179666.04684996,15398849.652554609,52,26,26,26,370506.8941793257,664259.3509110913,72822.36708869186,871.35,6053.352514384354,-7291098.217583123
2025-04-10,7032920.717873633,-7297587.593301687,28058169.36691815,13727661.055742841,41785830.42266099,14330508.31117531,52,26,26,26,370506.8941793257,669850.6025527141,73720.49116563343,871.35,5591.2516416227545,-7297587.593301687
2025-04-11,7408861.539174362,-7304233.893790967,28763507.354361217,14050411.921395883,42813919.275757104,14713095.432965335,52,26,26,26,370506.8941793257,675597.9685844528,74619.42562317436,871.35,5747.366031738638,-7304233.893790967
2025-04-14,7808054.537634788,-7310967.399840528,29430173.86628079,14311151.92880548,43741325.79508627,15119021.93747531,52,26,26,26,370506.8941793257,681431.7191629376,75519.18109425163,871.35,5833.750578484885,-7310967.399840528
2025-04-15,7916853.533709893,-8690932.573576316,30687445.82119493,14079659.713908723,44767105.53510365,16607786.107286206,52,26,26,26,373415.73991575855,687177.0270347779,76419.74689388655,871.35,5745.307871840369,-8690932.573576316
2025-04-16,7052374.363927409,-8697531.673949445,29266912.595035978,13517006.55715912,42783919.152195096,15749906.037876857,52,26,26,26,373415.73991575855,692707.3087430545,77488.56555873931,871.35,5530.281708276634,-8697531.673949445
2025-04-17,7033850.528133862,-8704038.82246148,28933554.965894178,13195665.615298837,42129220.581193015,15737889.35059534,52,26,26,26,373415.73991575855,698144.8451763786,78558.17763744987,871.35,5437.536433324125,-8704038.82246148
2025-04-21,6320553.086655159,-8710346.866034565,27781611.907220844,12750711.954531122,40532323.861751966,15030899.952689722,52,26,26,26,373415.73991575855,703382.507533676,79628.5588532375,871.35,5237.662357297346,-8710346.866034565
2025-04-22,7476881.413059413,-8716957.71656382,29678585.062757745,13484745.933134517,43163330.995892264,16193839.129623229,52,26,26,26,373415.73991575855,708922.1707889424,80699.7461272259,871.35,5539.6632552664105,-8716957.71656382
2025-04-23,8261077.511399372,-8723858.27646025,31258691.564599086,14273755.776739476,45532447.34133856,16984935.78785961,52,26,26,26,373415.73991575855,714750.7020290422,81771.77478355532,871.35,5828.531240099765,-8723858.27646025
2025-04-24,9169440.065737188,-9311758.208716191,33426709.58726447,14945511.312811093,48372220.90007556,18481198.27445338,52,26,26,26,374644.09152177663,720857.097028156,82844.67880876939,871.35,6106.394999113861,-9311758.208716191
2025-04-25,9348056.09356842,-10887028.727923272,38255421.30537743,18020336.48388573,56275757.78926316,20235084.8214917,60,30,30,30,405880.96283055196,726975.2127652855,83989.27539389022,871.35,6118.115737129426,-10887028.727923272
2025-04-28,9705227.9772774,-10895385.800239423,38891813.01248568,18291199.234968856,57183012.24745454,20600613.777516827,60,30,30,30,405880.96283055196,733995.4829952728,85326.07748005391,871.35,7020.270229987384,-10895385.800239423
2025-04-29,9987044.150154596,-10903781.041762548,39232739.29960592,18341914.107688792,57574653.40729471,20890825.19191713,60,30,30,30,405880.96283055196,741052.8988039959,86663.90319445533,871.35,7057.415808723037,-10903781.041762548
2025-04-30,9469694.999830035,-10911964.244574556,38140233.03306649,17758573.788661905,55898806.82172839,20381659.244404584,60,30,30,30,405880.96283055196,747897.2781271557,88002.7266833044,871.35,6844.379323159821,-10911964.244574556
2025-05-01,10355736.156745214,-10920448.79482881,39611714.27081369,18335529.319239665,57947243.59005335,21276184.951574024,60,30,30,30,405880.96283055196,755041.9703749476,89342.5846897669,871.35,7144.6922477919525,-10920448.79482881
2025-05-02,12222744.334583502,-10929498.695976477,43025032.20481284,19872789.174252868,62897821.37906571,23152243.030559972,60,30,30,30,405880.96283055196,762750.9100655452,90683.54614683746,871.35,7708.939690597621,-10929498.695976477
2025-05-05,12003916.475668194,-10938431.415759822,42456766.16927343,19514418.27784543,61971184.44711886,22942347.891427997,60,30,30,30,405880.96283055196,770341.5792290844,92025.59676664203,871.35,7590.669163539143,-10938431.415759822
2025-05-06,12022695.529104587,-10947402.403714892,42523656.81032089,19553558.877501428,62077215.68782232,22970097.932819463,60,30,30,30,405880.96283055196,777969.4227355939,93368.74121520256,871.35,7627.843506509417,-10947402.403714892
2025-05-07,11387299.843010018,-10956146.599814111,41476832.949958,19133386.507133875,60610219.45709187,22343446.44282412,60,30,30,30,405880.96283055196,785369.4082101323,94712.95183988428,871.35,7399.985474538371,-10956146.599814111
2025-05-08,12375139.769298378,-10965381.647045884,43954009.60779662,20613488.191452354,64567497.79924897,23340521.416344263,60,30,30,30,405880.96283055196,793259.1187918314,96058.28848995754,871.35,7889.710581699191,-10965381.647045884
2025-05-09,11767741.305020778,-10974466.060380822,43034218.13196583,20292010.76656424,63326228.898530066,22742207.365401592,60,30,30,30,405880.96283055196,800997.0878180327,97404.73279869523,871.35,7737.969026201289,-10974466.060380822
2025-05-12,13358826.395554943,-10984106.343679836,46117465.99939516,21774533.260160383,67891999.25955555,24342932.73923478,60,30,30,30,405880.96283055196,809289.7513726571,98752.35254308625,871.35,8292.663554624376,-10984106.343679836
2025-05-13,15672836.754952386,-16178808.072610695,54723097.35258305,22871452.52501998,77594549.87760302,31851644.82756307,60,30,30,30,416816.6336982689,818014.289093498,100101.20053112372,871.35,8724.537720840894,-16178808.072610695
2025-05-14,16950478.018281046,-19516034.929558452,59749266.25182569,23282753.303986184,83032019.55581188,36466512.947839506,60,30,30,30,424144.59686120006,826997.3906845918,102083.54506597777,871.35,8983.101591093762,-19516034.929558452
2025-05-15,16652199.472848278,-19527265.136634458,58993606.719195984,22814142.109713256,81807748.82890925,36179464.60948273,60,30,30,30,424144.59686120006,835838.3142885037,104472.82853807174,871.35,8840.923603911906,-19527265.136634458
2025-05-16,17953724.00622524,-23447833.712649498,65122571.86250276,23721014.143628027,88843586.00613078,41401557.71887474,60,30,30,30,432446.9733438517,845075.4064297176,106863.52978208078,871.35,9237.092141213796,-23447833.712649498
2025-05-19,18548717.197915416,-24432250.627515737,67221712.92828186,24240745.102850705,91462458.03113256,42980967.82543115,60,30,30,30,434493.7094500092,854533.63946019,109732.34954990119,871.35,9458.23303047236,-24432250.627515737
2025-05-20,17851578.632179312,-24444727.054323487,66671239.70772067,24374934.021217875,91046173.72893855,42296305.68650279,60,30,30,30,434493.7094500092,864021.1987501603,112721.21706768111,871.35,9487.559289970357,-24444727.054323487
2025-05-21,18946241.275533434,-24457506.423379097,68182050.56526756,24778302.866355013,92960353.43162258,43403747.698912546,60,30,30,30,434493.7094500092,873810.1421049405,115711.6427685091,871.35,9788.943354780198,-24457506.423379097
2025-05-22,18372685.96366859,-24470216.973098177,67510702.72468036,24667799.787913594,92178502.51259395,42842902.93676677,60,30,30,30,434493.7094500092,883528.7163312549,118703.61826127266,871.35,9718.574226314404,-24470216.973098177
2025-05-23,19718117.648648772,-27473484.997139324,71937066.71732537,24745464.071537305,96682530.78886268,47191602.64578807,60,30,30,30,440847.5553923806,893279.0156905438,121697.147603664,871.35,9750.299359288865,-27473484.997139324
2025-05-27,24224421.678629924,-33276087.233772878,84311136.49496491,26810627.582562074,111121764.07752699,57500508.91240284,60,30,30,30,453526.27273360256,903916.9693160261,125057.01704127114,871.35,10637.953625482254,-33276087.233772878
2025-05-28,23345448.55491077,-33290652.544633336,83161931.5975318,26525830.49798771,109687762.09551951,56636101.099544086,60,30,30,30,453526.27273360256,914414.8327160237,129124.46450173194,871.35,10497.863399997552,-33290652.544633336
2025-05-29,21662698.11792773,-33304841.38644942,80577009.94451016,25609470.440132998,106186480.38464317,54967539.504377164,60,30,30,30,453526.27273360256,924534.4970321812,133193.6420016566,871.35,10119.664316157581,-33304841.38644942
2025-05-30,21914990.511355028,-33319155.53314972,80988202.9397975,25754056.89529275,106742259.83509025,55234146.044504754,60,30,30,30,453526.27273360256,934777.7209147213,137264.56481941653,871.35,10243.223882539967,-33319155.53314972
2025-06-02,23161702.852377325,-33333731.37715473,82969496.19386943,26474061.9643374,109443558.15820682,56495434.229532026,60,30,30,30,453526.27273360256,945280.8648754938,141337.26486365305,871.35,10503.14396077253,-33333731.37715473
2025-06-03,25802167.34590973,-41747889.68766706,95469698.94423243,27919641.910655655,123389340.85488808,67550057.03357679,60,30,30,30,486560.11258903565,956396.8515233737,145411.8170838501,871.35,11115.986647879892,-41747889.68766706
2025-06-04,27400010.549415216,-45711633.40095484,102231521.11517861,29119877.16480855,131351398.27998716,73111643.95037007,60,30,30,30,495068.52692775166,968011.9826922354,150512.49003259148,871.35,11615.131168861653,-45711633.40095484
2025-06-05,25008706.6493886,-28609074.32523733,102144239.40571597,48526458.43109003,150670697.836806,53617780.974625945,68,34,34,34,598144.8503401595,979076.5091997071,156096.45236319036,871.35,11064.526507471677,-28609074.32523733
2025-06-06,27852729.864937555,-28636658.901158664,108032719.77532922,51543331.00923303,159576050.78456223,56489388.76609619,68,34,34,34,598144.8503401595,1003161.0971313495,159596.44035287958,871.35,24084.587931642414,-28636658.901158664
2025-06-09,29919850.256875847,-28665020.383857902,111246672.64262934,52661802.00189561,163908474.64452493,58584870.640733734,68,34,34,34,598144.8503401595,1028019.1337373432,163099.88644612365,871.35,24858.036605993722,-28665020.383857902
2025-06-10,29015313.5965447,-28692957.61742186,110702734.4520398,52994463.23807322,163697197.690113,57708271.21396657,68,34,34,34,598144.8503401595,1052449.5148330226,166606.7389144055,871.35,24430.381095679324,-28692957.61742186
2025-06-11,31479180.932949066,-28721384.987980396,112924467.1185065,52723901.19757705,165648368.31608355,60200565.920929454,68,34,34,34,598144.8503401595,1077366.5667860396,170117.05751992093,871.35,24917.051953017013,-28721384.987980396
2025-06-12,30591631.008417048,-28748998.874954633,111051482.77218802,51710852.88881639,162762335.66100442,59340629.883371636,68,34,34,34,598144.8503401595,1101466.7682052364,173630.7430749616,871.35,24100.2014191969,-28748998.874954633
2025-06-13,30078665.44291096,-28777926.591469318,110977317.73178925,52120725.697409,163098043.42919824,58856592.03438025,68,34,34,34,598144.8503401595,1126877.2720206755,177147.95577420606,871.35,25410.50381543908,-28777926.591469318
