date,close_nvda,close_nvdl,long_notional_usd,short_notional_usd,pair_gross_usd,pair_net_usd,implied_long_sh_nvda,implied_short_sh_nvdl,ret_nvda,ret_nvdl,daily_long_pnl_usd,daily_short_pnl_usd,daily_pair_gross_trading_pnl_usd,pair_gross_share_of_portfolio,daily_pair_alloc_txn_cost_usd,daily_pair_alloc_borrow_cost_usd,daily_pair_alloc_margin_debit_cost_usd,daily_pair_alloc_short_credit_income_usd,daily_pair_alloc_net_financing_cost_usd,daily_pair_alloc_total_cost_usd,daily_pair_net_pnl_usd,daily_pair_pnl_usd,cum_long_pnl_usd,cum_short_pnl_usd,cum_pair_gross_trading_pnl_usd,cum_pair_alloc_margin_debit_cost_usd,cum_pair_alloc_short_credit_income_usd,cum_pair_alloc_net_financing_cost_usd,cum_pair_alloc_total_cost_usd,cum_pair_net_pnl_usd,cum_pair_pnl_usd
2023-08-29,48.74589157104492,15.229425430297852,9067662.004154205,4691211.291847229,13758873.296001434,4376450.712306976,186019.0,-308036.0,0.04161413129067304,0.06121591588959374,362267.4326362601,-270611.09012985206,91656.34250640805,0.18958240470562768,0.0,63.07867392721217,1374.691190642759,916.2643297432918,458.4268608994672,521.5055348266794,91134.83697158138,91656.34250640805,9062444.034793869,-6432943.285627365,2629500.7491665003,176375.69319461568,112535.56744634121,63840.12574827449,94563.59212234823,2534937.1570441527,2629500.7491665003
2023-08-30,49.22551345825195,15.477863311767578,9156880.78799057,4767739.103103638,13924619.891094208,4389141.684886932,186019.0,-308036.0,0.009839226891726893,0.016313017362787452,89218.78383636424,-76527.8112564084,12690.972579955836,0.19053226767010148,0.0,63.888714848503966,1384.0787115305443,916.7770731869185,467.30163834362577,531.1903531921297,12159.782226763708,12690.972579955836,9151662.818630233,-6509471.096883774,2642191.7217464563,177759.77190614623,113452.34451952814,64307.42738661812,95094.78247554036,2547096.9392709164,2642191.7217464563
2023-08-31,49.31645202636719,15.50629711151123,9173797.089492798,4776497.737041473,13950294.826534271,4397299.352451324,186019.0,-308036.0,0.0018473868879469446,0.0018370623367653938,16916.301502227067,-8758.633937835311,8157.667564391755,0.19242208627812235,0.0,63.84407622004407,1395.4228909954945,926.4275472827583,468.99534371273626,532.8394199327803,7624.828144458975,8157.667564391755,9168579.120132461,-6518229.7308216095,2650349.389310848,179155.1947971417,114378.7720668109,64776.42273033085,95627.62189547313,2554721.7674153754,2650349.389310848
2023-09-01,48.471107482910156,15.102213859558105,9016546.942863464,4652025.548442841,13668572.491306305,4364521.394420624,186019.0,-308036.0,-0.017141227901087963,-0.026059300234428706,-157250.1466293335,124472.18859863305,-32777.95803070045,0.19328900552236694,242.82577195599362,63.85857450760497,1390.018165561451,921.1561615847671,468.8620039766839,775.5463504402825,-33553.50438114073,-32777.95803070045,9011328.973503128,-6393757.542222977,2617571.4312801473,180545.21296270317,115299.92822839566,65245.284734307534,96403.16824591342,2521168.2630342348,2617571.4312801473
2023-09-05,48.51007843017578,15.111193656921387,9023796.279502869,4654791.649303436,13678587.928806305,4369004.630199432,186019.0,-308036.0,0.000804003648552154,0.0005946013906827918,7249.336639403996,-2766.1008605959905,4483.235778808005,0.19180643265833924,0.0,72.38440665988068,1379.3168048277182,908.6982495376764,470.61855529004185,543.0029619499226,3940.2328168580825,4483.235778808005,9018578.310142532,-6396523.643083572,2622054.6670589554,181924.52976753088,116208.62647793333,65715.90328959757,96946.17120786334,2525108.495851093,2622054.6670589554
2023-09-06,47.028114318847656,14.410783767700195,8748122.797477722,4439040.188667297,13187162.98614502,4309082.608810425,186019.0,-308036.0,-0.030549612766782586,-0.04635040124049916,-275673.482025146,215751.46063613912,-59922.0213890069,0.19163230594613032,0.0,72.06991400235893,1362.715757737191,890.7884191375946,471.9273385995965,543.9972526019554,-60466.018641608855,-59922.0213890069,8742904.828117386,-6180772.1824474335,2562132.6456699483,183287.24552526808,117099.41489707092,66187.83062819716,97490.1684604653,2464642.477209484,2562132.6456699483
2023-09-07,46.20869064331055,14.006701469421387,8595694.424777985,4314568.293834686,12910262.71861267,4281126.130943298,186019.0,-308036.0,-0.017424123578110517,-0.028040272117919374,-152428.37269973772,124471.89483261117,-27956.477867126552,0.18728358462287026,0.0,74.5708321566612,1322.873485021101,850.8052967701667,472.0681882509343,546.6390204075956,-28503.116887534146,-27956.477867126552,8590476.455417648,-6056300.287614822,2534176.167802822,184610.11901028917,117950.22019384109,66659.8988164481,98036.8074808729,2436139.36032195,2534176.167802822
2023-09-08,45.540157318115234,13.701395034790039,8471334.524158478,4220522.9209365845,12691857.445095062,4250811.603221893,186019.0,-308036.0,-0.014467696787943796,-0.021797168683710066,-124359.90061950684,94045.37289810179,-30314.527721405044,0.18526392710827846,251.35529438046737,75.69958666854299,1309.156847533562,838.8622825100132,470.2945650235489,797.3494460725592,-31111.877167477604,-30314.527721405044,8466116.554798141,-5962254.914716721,2503861.640081417,185919.27585782274,118789.0824763511,67130.19338147165,98834.15692694546,2405027.4831544724,2503861.640081417
2023-09-11,45.14643096923828,13.52180290222168,8398093.942466736,4165202.0787887573,12563296.021255493,4232891.8636779785,186019.0,-308036.0,-0.00864569584436492,-0.013107580075776726,-73240.58169174203,55320.84214782737,-17919.739543914664,0.18141584066067026,0.0,66.58771495885367,1316.9538113478152,850.4422520067593,466.5115593410559,533.0992742999096,-18452.83881821457,-17919.739543914664,8392875.9731064,-5906934.072568893,2485941.900537502,187236.22966917054,119639.52472835786,67596.7049408127,99367.25620124537,2386574.644336258,2485941.900537502
2023-09-12,44.8386344909668,13.394591331481934,8340837.949375153,4126016.335384369,12466854.284759521,4214821.613990784,186019.0,-308036.0,-0.006817736677373398,-0.009407885298996943,-57255.99309158283,39185.74340438826,-18070.24968719457,0.17559489308331475,0.0,67.9840622365586,1272.2988749282806,802.6367990837839,469.6620758444967,537.6461380810554,-18607.895825275624,-18070.24968719457,8335619.980014816,-5867748.329164505,2467871.6508503077,188508.5285440988,120442.16152744165,68066.3670166572,99904.90233932642,2367966.7485109824,2467871.6508503077
2023-09-13,45.453216552734375,13.65799331665039,8455161.889923096,4207153.62928772,12662315.519210815,4248008.260635376,186019.0,-308036.0,0.013706529396906308,0.01966480190772013,114323.94054794226,-81137.29390335096,33186.646644591296,0.17587133552346917,0.0,66.78208439991693,1280.8828030923553,812.9131489326126,467.96965415974273,534.7517385596597,32651.894906031637,33186.646644591296,8449943.920562759,-5948885.623067856,2501058.297494899,189789.41134719117,121255.07467637426,68534.33667081693,100439.65407788608,2400618.643417014,2501058.297494899
2023-09-14,45.54914855957031,13.707381248474121,8473007.06590271,4222366.890254974,12695373.956157684,4250640.175647736,186019.0,-308036.0,0.0021105658545559347,0.003616045979720983,17845.17597961431,-15213.260967254402,2631.9150123599065,0.17738548372970672,0.0,69.9393766626402,1302.3096913126565,836.1888847277498,466.12080658490663,536.0601832475468,2095.8548291123598,2631.9150123599065,8467789.096542373,-5964098.8840351105,2503690.212507259,191091.72103850383,122091.26356110201,69000.45747740184,100975.71426113363,2402714.4982461263,2503690.212507259
2023-09-15,43.86932373046875,12.933637619018555,8160527.731018066,3984025.9976119995,12144553.728630066,4176501.733406067,186019.0,-308036.0,-0.03687939033382026,-0.0564472247054264,-312479.33488464315,238340.89264297503,-74138.44224166812,0.17544415954662898,567.4015258298527,68.15639118189681,1275.780716301134,805.8492817674371,469.9314345336968,1105.4893515454464,-75243.93159321357,-74138.44224166812,8155309.76165773,-5725757.991392136,2429551.770265591,192367.50175480498,122897.11284286945,69470.38891193553,102081.20361267908,2327470.5666529126,2429551.770265591
2023-09-18,43.935279846191406,12.963570594787598,8172796.821708679,3993246.4317359924,12166043.253444672,4179550.389972687,186019.0,-308036.0,0.0015034678019631986,0.0023143508926697365,12269.09069061346,-9220.434123992769,3048.6565666206916,0.16917857670399747,0.0,64.08092559201559,1241.1147864767604,772.5367920407701,468.57799443599026,532.6589200280058,2515.9976465926857,3048.6565666206916,8167578.8523483435,-5734978.425516129,2432600.4268322117,193608.61654128175,123669.64963491022,69938.96690637153,102613.86253270708,2329986.564299505,2432600.4268322117
2023-09-19,43.48959732055664,12.761528968811035,8089891.403972626,3931010.337436676,12020901.741409302,4158881.0665359497,186019.0,-308036.0,-0.010144069349165674,-0.01558533773540749,-82905.41773605366,62236.09429931627,-20669.323436737388,0.1702670672369452,0.0,62.93641459671966,1238.7435580761307,768.2893047891585,470.4542532869723,533.390667883692,-21202.71410462108,-20669.323436737388,8084673.43461229,-5672742.331216812,2411931.103395474,194847.36009935787,124437.93893969938,70409.4211596585,103147.25320059077,2308783.850194884,2411931.103395474
2023-09-20,42.2094841003418,12.182343482971191,7851766.022861481,3752600.357120514,11604366.379981995,4099165.665740967,186019.0,-308036.0,-0.0294349292493854,-0.045385273759544265,-238125.38111114537,178409.98031616202,-59715.40079498335,0.16982793942745925,0.0,61.66510946127907,1216.6175885354844,747.3865290800015,469.23105945548286,530.8961689167619,-60246.29696390011,-59715.40079498335,7846548.053501145,-5494332.35090065,2352215.702600491,196063.97768789335,125185.32546877938,70878.65221911398,103678.14936950753,2248537.5532309837,2352215.702600491
2023-09-21,40.988338470458984,11.643567085266113,7624609.73393631,3586637.8306770325,11211247.564613342,4037971.9032592773,186019.0,-308036.0,-0.028930598321928458,-0.04422600614226602,-227156.28892517125,165962.5264434815,-61193.762481689744,0.16700006505411955,0.0,59.55417200579665,1170.3104546670259,699.8673389384207,470.4431157286051,529.9972877344018,-61723.75976942415,-61193.762481689744,7619391.764575974,-5328369.824457169,2291021.940118801,197234.28814256037,125885.1928077178,71349.09533484258,104208.14665724193,2186813.7934615593,2291021.940118801
2023-09-22,41.580928802490234,11.908465385437012,7734842.794910431,3890769.536126137,11625612.331036568,3844073.258784294,186019.0,-326723.0,0.014457534853683729,0.022750613985477397,110233.06097412042,-81598.2127914432,28634.84818267722,0.16633792201940242,709.3670805045869,55.26131656577985,1162.2408143790854,699.4526935805926,462.78812079849274,1227.4165178688595,27407.43166480836,28634.84818267722,7729624.825550094,-5409968.037248611,2319656.788301478,198396.52895693947,126584.6455012984,71811.88345564107,105435.56317511079,2214221.2251263675,2319656.788301478
2023-09-25,42.1924934387207,12.162887573242188,7848605.4369773865,3973895.116592407,11822500.553569794,3874710.3203849792,186019.0,-326723.0,0.014707815670385926,0.021364817343829223,113762.64206695532,-83125.58046627007,30637.06160068525,0.16795321368181024,0.0,59.908139474680546,1185.4097128728886,763.5043011562444,421.90541171664415,481.8135511913247,30155.248049493926,30637.06160068525,7843387.46761705,-5493093.617714882,2350293.8499021633,199581.93866981234,127348.14980245463,72233.78886735771,105917.37672630211,2244376.4731758614,2350293.8499021633
2023-09-26,41.881717681884766,12.023703575134277,7790795.241466522,3928420.5031785965,11719215.744645119,3862374.7382879257,186019.0,-326723.0,-0.007365664636229674,-0.011443335085502992,-57810.19551086428,45474.6134138109,-12335.582097053382,0.17005931165117522,0.0,60.99971490580473,1178.1580150588666,750.6759535767656,427.482061482101,488.48177638790577,-12824.063873441288,-12335.582097053382,7785577.272106186,-5447619.004301071,2337958.2678051097,200760.0966848712,128098.8257560314,72661.27092883982,106405.85850269003,2231552.40930242,2337958.2678051097
2023-09-27,42.43832778930664,12.257173538208008,7894335.297039032,4004700.509923935,11899035.806962967,3889634.787115097,186019.0,-326723.0,0.013290049650055868,0.019417474958095315,103540.05557250908,-76280.0067453386,27260.04882717048,0.17228206175757824,0.0,65.97727199803006,1188.9107252860463,766.5735391620447,422.3371861240016,488.3144581220317,26771.73436904845,27260.04882717048,7889117.327678694,-5523899.01104641,2365218.31663228,201949.00741015727,128865.39929519343,73083.60811496382,106894.17296081205,2258324.1436714684,2365218.31663228
2023-09-28,43.05888748168945,12.513092994689941,8009771.19045639,4088315.2825040817,12098086.472960472,3921455.9079523087,186019.0,-326723.0,0.014622623574229943,0.02087915747331004,115435.89341735849,-83614.77258014685,31821.120837211638,0.1749863833496324,0.0,68.06272592073617,1219.5722436404194,798.2493943050324,421.322849335387,489.38557525612316,31331.735261955513,31821.120837211638,8004553.221096053,-5607513.783626556,2397039.4374694917,203168.5796537977,129663.64868949847,73504.9309642992,107383.55853606817,2289655.8789334237,2397039.4374694917
2023-09-29,43.468597412109375,12.6986722946167,8085985.022003174,4148948.308114052,12234933.330117226,3937036.713889122,186019.0,-326723.0,0.009515107202761497,0.01483080961721539,76213.83154678313,-60633.02560997019,15580.80593681294,0.17532059261940883,455.5930063786426,64.72149494127576,1226.2286100029237,802.2850585925866,423.94355141033714,944.2580527302555,14636.547884082684,15580.80593681294,8080767.052642836,-5668146.8092365265,2412620.2434063046,204394.80826380063,130465.93374809106,73928.87451570954,108327.81658879842,2304292.4268175066,2412620.2434063046
2023-10-02,44.750701904296875,13.258400917053223,8324480.8175354,4331824.52282238,12656305.34035778,3992656.2947130203,186019.0,-326723.0,0.02949495885575404,0.04407772792702169,238495.79553222703,-182876.21470832813,55619.5808238989,0.17393181392182575,0.0,61.082569116834605,1240.9454923274186,814.4561748758765,426.4893174515421,487.5718865683767,55132.00893733052,55619.5808238989,8319262.848175064,-5851023.023944855,2468239.8242302034,205635.75375612805,131280.38992296695,74355.36383316109,108815.3884753668,2359424.435754837,2468239.8242302034
2023-10-03,43.486595153808594,12.695677757263184,8089332.943916321,4147969.923886299,12237302.86780262,3941363.0200300217,186019.0,-326723.0,-0.028247752475294763,-0.042442762389712674,-235147.8736190794,183854.59893608076,-51293.27468299863,0.17895318020116927,0.0,63.74642307751318,1246.8359435974455,817.1247241802142,429.7112194172313,493.45764249474445,-51786.73232549337,-51293.27468299863,8084114.974555984,-5667168.425008774,2416946.5495472047,206882.5896997255,132097.51464714715,74785.07505257832,109308.84611786154,2307637.7034293436,2416946.5495472047
2023-10-04,44.01022720336914,12.893229484558105,8186738.454143524,4212514.616883278,12399253.071026802,3974223.8372602463,186019.0,-326723.0,0.012041228974319695,0.015560549903048893,97405.51022720404,-64544.69299697867,32860.817230225366,0.17718954351991664,0.0,59.631937317648294,1250.7849461115018,825.4228354552758,425.3621106562259,484.9940479738742,32375.823182251494,32860.817230225366,8181520.484783188,-5731713.118005753,2449807.3667774303,208133.374645837,132922.93748260243,75210.43716323454,109793.84016583541,2340013.526611595,2449807.3667774303
2023-10-05,44.656776428222656,13.185067176818848,8307008.89440155,4307864.703211784,12614873.597613335,3999144.191189766,186019.0,-326723.0,0.014690885867638004,0.022634956789551408,120270.4402580257,-95350.0863285067,24920.353929519,0.17690010614562057,0.0,58.700949068933305,1255.3525028557506,829.1310495647414,426.2214532910092,484.9224023599425,24435.431527159057,24920.353929519,8301790.925041215,-5827063.204334259,2474727.7207069495,209388.72714869276,133752.06853216718,75636.65861652556,110278.76256819535,2364448.958138754,2474727.7207069495
2023-10-06,45.73002243041992,13.65649700164795,8506653.042484283,4279003.862023354,12785656.904507637,4227649.18046093,186019.0,-313331.0,0.024033217084585168,0.03575482919479844,199644.14808273228,-154026.96665763843,45617.18142509385,0.1789632166276045,455.93646218994695,58.222109594199296,1293.2123017665351,871.433163436716,421.77913832981915,935.9377101139654,44681.24371497988,45617.18142509385,8501435.073123947,-5981090.170991898,2520344.902132043,210681.9394504593,134623.5016956039,76058.43775485537,111214.70027830932,2409130.201853734,2520344.902132043
2023-10-09,45.24135971069336,13.4290132522583,8415752.492023468,4207726.151343346,12623478.643366814,4208026.340680122,186019.0,-313331.0,-0.010685818500747124,-0.016657547639207793,-90900.55046081537,71277.71068000814,-19622.839780807233,0.17553613072330557,0.0,66.66879310644335,1303.4154954706119,842.648780998191,460.76671447242086,527.4355075788642,-20150.275288386096,-19622.839780807233,8410534.522663131,-5909812.46031189,2500722.062351236,211985.3549459299,135466.15047660208,76519.2044693278,111742.13578588818,2388979.9265653477,2500722.062351236
2023-10-10,45.76599884033203,13.65799331665039,8513345.338279724,4279472.703899384,12792818.042179108,4233872.634380341,186019.0,-313331.0,0.011596449200324654,0.01705114591003798,97592.84625625577,-71746.55255603793,25846.293700217837,0.17239456749173848,0.0,63.89816182069079,1297.252736716126,836.0936150257113,461.15912169041474,525.0572835111055,25321.23641670673,25846.293700217837,8508127.368919387,-5981559.012867928,2526568.356051454,213282.60768264602,136302.2440916278,76980.36359101822,112267.19306939929,2414301.1629820545,2526568.356051454
2023-10-11,46.77329635620117,14.112960815429688,8700721.814884186,4422028.125259399,13122749.940143585,4278693.689624786,186019.0,-313331.0,0.022009735205023917,0.03331144541011377,187376.4766044615,-142555.42136001628,44821.05524444522,0.1725809870252941,0.0,59.628314530111815,1313.8242110574656,852.4155191150872,461.40869194237837,521.0370064724901,44300.01823797273,44821.05524444522,8695503.84552385,-6124114.434227943,2571389.411295899,214596.4318937035,137154.65961074288,77441.77228296059,112788.23007587178,2458601.181220027,2571389.411295899
2023-10-12,46.91219711303711,14.157858848571777,8726559.99477005,4436096.070881844,13162656.065651894,4290463.9238882065,186019.0,-313331.0,0.0029696593496029156,0.003181333366489847,25838.17988586487,-14067.945622444271,11770.234263420598,0.1746016686787218,0.0,61.02702360863723,1316.9828346504983,847.8436519652164,469.13918268528187,530.1662062939191,11240.068057126678,11770.234263420598,8721342.025409713,-6138182.379850388,2583159.6455593198,215913.414728354,138002.50326270808,77910.91146564587,113318.39628216569,2469841.249277154,2583159.6455593198
2023-10-13,45.42923355102539,13.500849723815918,8450700.595928192,4230234.744812965,12680935.340741158,4220465.851115227,186019.0,-313331.0,-0.031611471073044184,-0.04640596659304441,-275859.398841858,205861.3260688784,-69998.07277297962,0.1771580913907425,202.64777444348414,64.86771040972899,1317.2616150876456,851.4932491228408,465.76836596480484,733.283850818018,-70731.35662379763,-69998.07277297962,8445482.626567855,-5932321.053781509,2513161.57278634,217230.67634344165,138853.99651183092,78376.67983161067,114051.6801329837,2399109.8926533563,2513161.57278634
2023-10-16,46.06279373168945,13.759761810302734,8568554.82717514,4311359.927783966,12879914.754959106,4257194.899391174,186019.0,-313331.0,0.013946090020481083,0.01917746599535053,117854.2312469477,-81125.18297100096,36729.04827594674,0.17403488861730845,0.0,62.49985945015628,1304.6713303789097,843.0749879493391,461.59634242957065,524.0962018797269,36204.95207406701,36729.04827594674,8563336.857814804,-6013446.23675251,2549890.6210622867,218535.34767382056,139697.07149978026,78838.27617404025,114575.77633486343,2435314.8447274235,2549890.6210622867
2023-10-17,43.90729904174805,12.812413215637207,8167591.86044693,4014526.2452688217,12182118.105715752,4153065.615178108,186019.0,-313331.0,-0.046794701652203674,-0.06884920013340579,-400962.96672821033,296833.6825151442,-104129.28421306616,0.17426847188509187,0.0,65.28434664119133,1299.3619084773932,833.2281335621317,466.1337749152615,531.4181215564528,-104660.7023346226,-104129.28421306616,8162373.891086593,-5716612.554237366,2445761.3368492206,219834.70958229795,140530.2996333424,79304.40994895551,115107.19445641988,2330654.142392801,2445761.3368492206
2023-10-18,42.16651153564453,12.0311861038208,7843772.30934906,3769743.5730962753,11613515.882445335,4074028.7362527847,186019.0,-313331.0,-0.03964688204683997,-0.06097423636500732,-323819.55109786964,244782.67217254647,-79036.87892532317,0.16610274767176386,0.0,63.223916278070554,1218.8267036281215,752.7296866071687,466.0970170209529,529.3209332990234,-79566.19985862219,-79036.87892532317,7838554.339988723,-5471829.882064819,2366724.4579238975,221053.53628592606,141283.02931994956,79770.50696597646,115636.5153897189,2251087.942534179,2366724.4579238975
2023-10-19,42.07158279418945,11.984792709350586,7826113.759792328,3755207.0844135284,11581320.844205856,4070906.6753787994,186019.0,-313331.0,-0.00225128278337261,-0.003856094824722378,-17658.549556732356,14536.488682746993,-3122.0608739853633,0.16287560246183716,0.0,60.02516454257401,1178.5652085258268,715.9251566264827,462.64005189934414,522.6652164419181,-3644.7260904272816,-3122.0608739853633,7820895.790431991,-5457293.393382072,2363602.3970499123,222232.1014944519,141998.95447657604,80233.1470178758,116159.18060616082,2247443.2164437515,2363602.3970499123
2023-10-20,41.35808181762695,11.667511940002441,7693389.021633148,3869915.36279583,11563304.384428978,3823473.6588373184,186019.0,-331683.0,-0.016959214015143775,-0.02647361344018917,-132724.7381591796,99413.90074062358,-33310.837418556024,0.1656121713836545,793.6089585237224,59.40226870221589,1176.2630753102017,712.0730878395646,464.1899874706371,1317.2012146965753,-34628.038633252596,-33310.837418556024,7688171.0522728115,-5357879.492641449,2330291.559631356,223408.3645697621,142711.0275644156,80697.33700534645,117476.3818208574,2212815.177810499,2330291.559631356
2023-10-23,42.944969177246094,12.352956771850586,7988580.221382141,4097265.760957718,12085845.982339859,3891314.460424423,186019.0,-331683.0,0.03836946226415172,0.058748157736875806,295191.1997489922,-227350.39816188836,67840.80158710387,0.16443489613998866,0.0,61.19127799490043,1185.6965619575435,766.7344753754944,418.9620865820491,480.1533645769495,67360.64822252691,67840.80158710387,7983362.2520218035,-5585229.890803337,2398132.36121846,224594.06113171965,143477.7620397911,81116.2990919285,117956.53518543435,2280175.826033026,2398132.36121846
2023-10-24,43.63248062133789,12.646289825439453,8116470.412700653,4194559.348171234,12311029.760871887,3921911.064529419,186019.0,-331683.0,0.016009126499875626,0.023745979121152727,127890.19131851113,-97293.58721351592,30596.60410499522,0.1699532258733265,0.0,61.06304579208975,1235.9360457050122,820.2334969850566,415.70254871995564,476.76559451204537,30119.838510483172,30596.60410499522,8111252.443340315,-5682523.478016853,2428728.965323455,225829.99717742467,144297.99553677614,81532.00164064845,118433.3007799464,2310295.664543509,2428728.965323455
2023-10-25,41.74980926513672,11.80968952178955,7766257.769691467,3917073.2496557236,11683331.01934719,3849184.5200357437,186019.0,-331683.0,-0.04314839150539784,-0.06615381390097397,-350212.6430091858,277486.0985155105,-72726.54449367529,0.17018676605973418,0.0,62.02168988071463,1201.4790086721375,772.8590209196626,428.6199877524749,490.64167763318954,-73217.18617130848,-72726.54449367529,7761039.800331129,-5405037.379501343,2356002.42082978,227031.4761860968,145070.8545576958,81960.62162840093,118923.94245757959,2237078.4783722004,2356002.42082978
2023-10-26,40.297821044921875,11.170639991760254,7496160.372955322,3705111.3843870163,11201271.757342339,3791048.988568306,186019.0,-331683.0,-0.034778319847974304,-0.054112305734220545,-270097.3967361454,211961.8652687073,-58135.53146743812,0.16796418872462246,0.0,58.64700717293893,1159.1599726205084,734.0358074471205,425.12416517338784,483.77117234632675,-58619.30263978445,-58135.53146743812,7490942.403594984,-5193075.5142326355,2297866.8893623417,228190.63615871733,145804.89036514293,82385.74579357432,119407.71362992591,2178459.175732416,2297866.8893623417
2023-10-27,40.471702575683594,11.269415855407715,7528505.641426086,3737873.659169197,11266379.300595284,3790631.9822568893,186019.0,-331683.0,0.004314911482878658,0.008842453406458395,32345.268470764888,-32762.27478218075,-417.006311415862,0.16563117362745097,590.0251950872396,51.46455357801661,1154.3852461586957,735.3540342090438,419.03121194965195,1060.5209606149083,-1477.5272720307703,-417.006311415862,7523287.672065749,-5225837.789014816,2297449.883050926,229345.02140487602,146540.24439935197,82804.77700552397,120468.23459054083,2176981.6484603854,2297449.883050926
2023-10-30,41.132240295410156,11.53880500793457,7651378.207511902,3827225.461446762,11478603.668958664,3824152.74606514,186019.0,-331683.0,0.01632097682303657,0.023904446866035878,122872.56608581523,-89351.80227756518,33520.76380825005,0.16155172794246822,0.0,59.604261106501056,1152.426578115036,732.6909991917948,419.73557892324106,479.3398400297421,33041.423968220304,33520.76380825005,7646160.238151564,-5315189.591292381,2330970.646859176,230497.44798299106,147272.93539854378,83224.5125844472,120947.57443057057,2210023.0724286055,2330970.646859176
2023-10-31,40.751502990722656,11.363701820373535,7580553.834831238,3769146.7108869553,11349700.545718193,3811407.1239442825,186019.0,-331683.0,-0.009256420315379321,-0.015175157864321887,-70824.37268066379,58078.750559806795,-12745.622120856991,0.16407295195848037,0.0,63.304336847111024,1163.915749783595,740.7001222706602,423.2156275129347,486.5199643600457,-13232.142085217038,-12745.622120856991,7575335.8654709,-5257110.840732574,2318225.024738319,231661.36373277465,148013.63552081442,83647.72821196014,121434.09439493062,2196790.9303433886,2318225.024738319
2023-11-01,42.295433044433594,12.023703575134277,7867754.159492493,3988058.0729112625,11855812.232403755,3879696.08658123,186019.0,-331683.0,0.037886456704736116,0.05807981986798105,287200.324661255,-218911.36202430763,68288.96263694737,0.16306071630548555,0.0,62.69204364213591,1180.6937881993788,762.1506714375631,418.54311676181567,481.23516040395157,67807.72747654341,68288.96263694737,7862536.190132155,-5476022.202756882,2386513.9873752664,232842.05752097402,148775.78619225198,84066.27132872197,121915.32955533458,2264598.657819932,2386513.9873752664
2023-11-02,43.4755973815918,12.519079208374023,8087287.149326324,4152365.749071121,12239652.898397446,3934921.4002552032,186019.0,-331683.0,0.027902878684759713,0.041199920652086996,219532.98983383266,-164307.676159859,55225.313673973666,0.1661599802757728,0.0,71.6963235832406,1229.0900187051266,811.5407281464985,417.54929055862806,489.24561414186866,54736.0680598318,55225.313673973666,8082069.179965988,-5640329.87891674,2441739.30104924,234071.14753967914,149587.32692039848,84483.8206192806,122404.57516947645,2319334.7258797637,2441739.30104924
2023-11-03,44.97355651855469,13.149148941040039,8365936.010025024,4208214.179643631,12574150.189668655,4157721.8303813934,186019.0,-320037.0,0.03445517088161165,0.050328759981369986,278648.8606987005,-208983.41913986206,69665.44155883841,0.16665437666925337,505.6340117428821,67.64433687828765,1262.143426827456,845.3956321904076,416.7477946370485,990.0261432582182,68675.4154155802,69665.44155883841,8360718.040664689,-5849313.2980566025,2511404.7426080783,235333.29096650658,150432.72255258888,84900.56841391764,123394.60131273467,2388010.141295344,2511404.7426080783
2023-11-06,45.71903610229492,13.475408554077148,8504609.3767128,4312629.327421188,12817238.704133987,4191980.0492916107,186019.0,-320037.0,0.016575953548007005,0.024812222790998595,138673.36668777387,-104415.14777755715,34258.21891021672,0.16662374837566407,0.0,72.5291199575721,1282.9382269618138,827.3536807640595,455.5845461977543,528.1136661553264,33730.10524406139,34258.21891021672,8499391.407352462,-5953728.44583416,2545662.961518295,236616.2291934684,151260.07623335294,85356.1529601154,123922.71497889,2421740.2465394055,2545662.961518295
2023-11-07,45.922889709472656,13.569693565368652,8542530.020866394,4342804.019579887,12885334.040446281,4199726.001286507,186019.0,-320037.0,0.0044588343184142065,0.006996820238372337,37920.64415359429,-30174.69215869865,7745.951994895637,0.16893640107334743,0.0,71.47053051583535,1301.4128232560192,843.5135325307813,457.89929072523796,529.3698212410733,7216.582173654563,7745.951994895637,8537312.051506057,-5983903.137992859,2553408.9135131906,237917.64201672442,152103.58976588372,85814.05225084064,124452.08480013107,2428956.82871306,2553408.9135131906
2023-11-08,46.54145431518555,13.830102920532227,8657594.7902565,4426144.648378372,13083739.438634872,4231450.141878128,186019.0,-320037.0,0.013469635940294378,0.019190511112805675,115064.76939010566,-83340.62879848498,31724.140591620686,0.16944927435316776,0.0,70.60334708566911,1301.049935702027,843.1152539811006,457.9346817209263,528.5380288065954,31195.60256281409,31724.140591620686,8652376.820896164,-6067243.766791344,2585133.054104811,239218.69195242645,152946.7050198648,86271.98693256157,124980.62282893766,2460152.431275874,2585133.054104811
2023-11-09,46.917198181152344,13.99173641204834,8727490.288459778,4477873.346102715,13205363.634562492,4249616.942357063,186019.0,-320037.0,0.008073315960910987,0.01168707799535973,69895.49820327762,-51728.6977243421,18166.80047893552,0.17262999657811498,0.0,72.3171011673612,1312.3587243795648,852.5567006290506,459.8020237505142,532.1191249178754,17634.681354017644,18166.80047893552,8722272.319099441,-6118972.464515686,2603299.8545837468,240531.05067680601,153799.26172049384,86731.78895631208,125512.74195385554,2477787.1126298914,2603299.8545837468
