ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_underlying_annual,vol_etf_annual,gross_decay_annual,net_decay_annual
XPEG,XPEV,1.986858,29,ols_short_history,0.108097,-0.071797,0.179894,1000,0.179894,False,False,False,,False,True,False,False,False,False,True,False,False,0.694012,0.903684,0.203413,0.023519000000000012
ORLG,ORLY,2.012332,28,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.204589,0.569,0.198805,
LUNL,LUNR,2.018957,31,ols,0.31614000000000003,-0.27984000000000003,0.5959800000000001,3000,0.5959800000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.115029,2.914893,0.351339,-0.24464100000000005
RKTL,RKT,1.936776,31,ols,0.036248999999999997,5.1000000000000006e-05,0.036197999999999994,1000,0.036197999999999994,False,False,False,,True,False,False,False,True,False,False,False,False,0.560773,1.328836,0.395582,0.359384
EOSU,EOSE,2.001853,30,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.116401,2.942504,0.295815,
BTFL,BITF,2.018806,40,ols,0.335877,-0.299577,0.635454,100,0.635454,False,False,False,,False,True,False,False,False,False,True,True,False,0.989864,2.226135,0.343661,-0.29179299999999997
FGRU,FIGR,1.979424,7,ols_short_history,0.105394,-0.069094,0.174488,300,0.174488,False,False,False,,False,True,False,False,False,False,True,True,False,1.102538,3.649459,0.94668,0.772192
APHU,APH,1.416761,7,ols_short_history,0.097609,-0.061308999999999995,0.158918,100,0.158918,False,False,False,,False,True,False,False,False,False,True,True,False,0.357825,0.690513,-2.52436,-2.683278
COPZ,COPX,1.928933,7,ols_short_history,0.033488000000000004,0.0028120000000000003,0.030676000000000002,3000,0.030676000000000002,False,False,False,,True,False,False,False,True,False,False,False,False,0.365988,0.487513,0.124096,0.09342
LEUX,LEU,2.044411,6,ols_short_history,0.09712199999999999,-0.060822,0.15794399999999997,1000,0.15794399999999997,False,False,False,,False,True,False,False,False,False,True,False,False,0.936069,0.88699,0.650972,0.493028
COHX,COHR,1.981604,6,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.668326,1.49037,-0.124198,
CLSZ,CLSK,-2.188433,6,ols_short_history,0.040742,-0.004442,0.045184,400,0.045184,False,False,False,,True,False,False,False,True,False,False,True,False,0.99978,1.23217,0.204881,0.159697
AXPG,AXP,1.986229,6,ols_short_history,1.1123990000000001,-1.076099,2.188498,2000,2.188498,False,False,False,,False,True,False,False,False,False,True,False,False,0.291203,1.400914,-0.008778,-2.197276
FCXG,FCX,2.01386,6,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.435509,0.669328,-0.962926,
BITX,IBIT,2.000286,502,ols,0.046548,-0.010248,0.056796,1000000,0.056796,False,False,False,,True,False,False,False,True,False,False,False,False,0.515456,1.031927,0.220211,0.16341499999999998
ETHU,ETHA,2.000677,401,ols,0.02705,0.009250000000000001,0.0178,80000,0.0178,False,False,False,,True,False,False,False,True,False,False,False,False,0.754657,1.483162,0.213587,0.195787
XXRP,XRPZ,2.022591,64,ols,0.038381,-0.002081,0.040462,150000,0.040462,False,False,False,,True,False,False,False,True,False,False,False,False,0.904591,1.583946,0.153186,0.11272399999999999
AALG,AAL,1.980049,159,ols,0.135389,-0.099089,0.23447800000000002,6000,0.23447800000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.496785,0.921232,0.128629,-0.10584900000000003
ABNG,ABNB,1.905125,68,ols,0.293163,-0.256863,0.550026,800,0.550026,False,False,False,,False,True,False,False,False,False,True,True,False,0.355543,0.644591,0.338582,-0.21144400000000002
ADBG,ADBE,1.988858,235,ols,0.103325,-0.067025,0.17035,6000,0.17035,False,False,False,,False,True,False,False,False,False,True,False,False,0.34166,0.600339,0.137799,-0.032551
AMDG,AMD,2.003215,274,ols,0.049527,-0.013227,0.062754,8000,0.062754,False,False,False,,True,False,False,False,True,False,False,False,False,0.55818,1.260941,0.123664,0.06090999999999999
ARMG,ARM,1.997627,281,ols,0.18680700000000003,-0.150507,0.337314,500000,0.337314,False,False,False,,False,True,False,False,False,False,True,False,False,0.627075,1.195736,0.12923,-0.208084
ASMG,ASML,1.981331,281,ols,0.118299,-0.08199899999999999,0.20029799999999998,55000,0.20029799999999998,False,False,False,,False,True,False,False,False,False,True,False,False,0.431624,0.806111,0.12071,-0.07958799999999998
AVGG,AVGO,2.001699,196,ols,0.043936,-0.0076359999999999996,0.051572,250000,0.051572,False,False,False,,True,False,False,False,True,False,False,False,False,0.537844,0.850609,0.124491,0.07291900000000001
BAIG,BBAI,2.007379,130,ols,0.172632,-0.136332,0.308964,25000,0.308964,False,False,False,,False,True,False,False,False,False,True,False,False,1.202444,1.946206,0.263116,-0.045848
BEG,BE,2.007792,49,ols,0.30994499999999997,-0.27364499999999997,0.5835899999999999,1000,0.5835899999999999,False,False,False,,False,True,False,False,False,False,True,False,False,0.970492,1.982076,0.079818,-0.5037719999999999
BIDG,BIDU,2.010607,47,ols,0.13944800000000002,-0.103148,0.24259600000000003,2000,0.24259600000000003,False,False,False,,False,True,False,False,False,False,True,False,False,0.453496,1.088963,0.119299,-0.12329700000000003
BLSG,BLSH,2.016352,84,ols,0.412509,-0.376209,0.788718,800,0.788718,False,False,False,,False,True,False,False,False,False,True,True,False,0.828587,1.433603,0.086878,-0.70184
BMNG,BMNR,1.998466,84,ols,0.10419,-0.06788999999999999,0.17208,550000,0.17208,False,False,False,,False,True,False,False,False,False,True,False,False,8.409232,2.22999,0.344376,0.172296
BOEG,BA,1.996562,177,ols,0.043307000000000005,-0.007007,0.050314000000000005,5000,0.050314000000000005,False,False,False,,True,False,False,False,True,False,False,False,False,0.347757,0.582652,0.095852,0.045538
BULG,BULL,1.98285,138,ols,0.094191,-0.057891000000000005,0.152082,60000,0.152082,False,False,False,,False,True,False,False,False,False,True,False,False,2.731944,1.15393,0.301924,0.14984200000000003
CIFG,CIFR,1.998293,52,ols,0.178689,-0.142389,0.321078,10000,0.321078,False,False,False,,False,True,False,False,False,False,True,False,False,1.140151,2.150614,0.215064,-0.10601399999999997
CMGG,CMG,1.979599,69,ols,0.044653,-0.008353000000000001,0.053006,25,0.053006,False,False,False,,True,False,False,False,True,False,False,True,False,0.351498,0.660471,0.122906,0.0699
CNCG,CNC,2.013376,46,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.478594,0.865136,0.192302,
COIG,COIN,1.995313,239,ols,0.120349,-0.084049,0.204398,5000,0.204398,False,False,False,,False,True,False,False,False,False,True,False,False,0.79653,1.487539,0.19001,-0.014387999999999984
COTG,COST,1.981381,111,ols,0.057259000000000004,-0.020959,0.07821800000000001,25000,0.07821800000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.208696,0.396854,0.117029,0.038810999999999984
CRCG,CRCL,1.98977,138,ols,0.08726,-0.05096,0.13822,1300000,0.13822,False,False,False,,False,True,False,False,False,False,True,False,False,1.204497,1.914511,0.205104,0.066884
CRMG,CRM,1.982233,225,ols,0.029849999999999998,0.00645,0.023399999999999997,100000,0.023399999999999997,False,False,False,,True,False,False,False,True,False,False,False,False,0.356595,0.684356,0.133298,0.109898
CRWG,CRWV,1.996565,138,ols,0.066024,-0.029724,0.095748,2200000,0.095748,False,False,False,,False,True,False,False,False,True,True,False,False,1.223309,2.013055,0.14667,0.050921999999999995
DUOG,DUOL,2.037453,52,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.635964,1.24966,0.011115,
FIGG,FIG,1.996186,93,ols,0.198465,-0.162165,0.36063,650000,0.36063,False,False,False,,False,True,False,False,False,False,True,False,False,0.90412,1.358272,0.214655,-0.145975
FUTG,FUTU,1.999543,93,ols,0.17598199999999997,-0.139682,0.31566399999999994,20000,0.31566399999999994,False,False,False,,False,True,False,False,False,False,True,False,False,0.631755,0.948636,0.156727,-0.15893699999999994
GEMG,GEMI,2.000624,77,ols,0.399942,-0.36364199999999997,0.763584,25000,0.763584,False,False,False,,False,True,False,False,False,False,True,False,False,1.011451,2.227252,0.373274,-0.39031000000000005
GEVG,GEV,1.935267,49,ols,0.226048,-0.18974799999999997,0.41579599999999994,4000,0.41579599999999994,False,False,False,,False,True,False,False,False,False,True,False,False,0.532477,0.916162,0.094984,-0.32081199999999993
GLGG,GLXY,2.001818,130,ols,0.29870599999999997,-0.26240600000000003,0.561112,20000,0.561112,False,False,False,,False,True,False,False,False,False,True,False,False,0.883142,1.822408,0.206862,-0.35425000000000006
GRAG,GRAB,1.988503,51,ols,0.16223500000000002,-0.12593500000000002,0.28817000000000004,800,0.28817000000000004,False,False,False,,False,True,False,False,False,False,True,True,False,0.439,0.774425,0.143345,-0.14482500000000004
HOOG,HOOD,2.00689,235,ols,0.138832,-0.102532,0.24136400000000002,100000,0.24136400000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.702591,1.455756,0.172119,-0.06924500000000003
IREG,IREN,1.968721,49,ols,0.074498,-0.038197999999999996,0.11269599999999999,3000,0.11269599999999999,False,False,False,,False,True,False,False,False,True,True,False,False,1.074445,2.213138,0.162612,0.049916000000000016
KLAG,KLAC,2.02109,47,ols,0.051495,-0.015195,0.06669,5000,0.06669,False,False,False,,True,False,False,False,True,False,False,False,False,0.455521,1.187752,0.165243,0.098553
LACG,LAC,2.017448,52,ols,0.139267,-0.10296699999999999,0.242234,4000,0.242234,False,False,False,,False,True,False,False,False,False,True,False,False,1.082982,1.572612,0.149999,-0.09223500000000001
LULG,LULU,1.993668,77,ols,0.427664,-0.39136400000000005,0.8190280000000001,30000,0.8190280000000001,False,False,False,,False,True,False,False,False,False,True,False,False,0.456941,0.834815,0.118145,-0.7008830000000001
MPG,MP,1.984186,84,ols,0.201155,-0.16485499999999997,0.36600999999999995,15000,0.36600999999999995,False,False,False,,False,True,False,False,False,False,True,False,False,0.806059,1.490251,0.165265,-0.20074499999999995
NBIG,NBIS,2.009562,84,ols,0.082253,-0.045953,0.12820600000000001,300000,0.12820600000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.111628,1.858848,0.150248,0.02204199999999998
NEMG,NEM,1.998631,69,ols,0.13972400000000001,-0.103424,0.24314800000000003,600,0.24314800000000003,False,False,False,,False,True,False,False,False,False,True,True,False,0.403779,1.002743,0.109283,-0.133865
NETG,NET,2.007896,69,ols,0.25311,-0.21681,0.46992,200000,0.46992,False,False,False,,False,True,False,False,False,False,True,False,False,0.501306,1.152336,0.159135,-0.310785
NIOG,NIO,2.027125,47,ols,0.272054,-0.235754,0.507808,9000,0.507808,False,False,False,,False,True,False,False,False,False,True,False,False,0.655457,0.962875,0.181127,-0.326681
NUG,NU,1.983195,69,ols,0.058636,-0.022336,0.080972,40,0.080972,False,False,False,,False,True,False,False,False,True,True,True,False,0.42841,0.831523,0.119571,0.038598999999999994
NVDG,NVDA,1.968691,300,ols,0.039909,-0.003609,0.043518,60000,0.043518,False,False,False,,True,False,False,False,True,False,False,False,False,0.497476,0.936372,0.124746,0.081228
OKTG,OKTA,1.990848,69,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.455988,0.877942,0.140816,
OPEG,OPEN,2.011413,52,ols,0.065143,-0.028843,0.09398600000000001,10000,0.09398600000000001,False,False,False,,False,True,False,False,False,True,True,False,False,1.295805,1.661548,0.200174,0.10618799999999998
OSCG,OSCR,1.98253,77,ols,0.150068,-0.113768,0.263836,45000,0.263836,False,False,False,,False,True,False,False,False,False,True,False,False,0.751255,1.547638,0.190443,-0.07339300000000001
PANG,PANW,1.996755,235,ols,0.070598,-0.034298,0.10489599999999999,5000,0.10489599999999999,False,False,False,,False,True,False,False,False,True,True,False,False,0.340865,0.731322,0.128177,0.023281000000000024
PBRG,PBR,1.887869,47,ols,0.14496900000000001,-0.10866899999999999,0.25363800000000003,500,0.25363800000000003,False,False,False,,False,True,False,False,False,False,True,True,False,0.308549,0.577762,-0.359597,-0.613235
PLTG,PLTR,1.994282,211,ols,0.18040299999999998,-0.14410299999999998,0.32450599999999996,60000,0.32450599999999996,False,False,False,,False,True,False,False,False,False,True,False,False,0.626797,1.043824,0.137075,-0.18743099999999996
PYPG,PYPL,1.994758,225,ols,0.132682,-0.096382,0.229064,250000,0.229064,False,False,False,,False,True,False,False,False,False,True,False,False,0.375761,0.824217,0.130106,-0.09895799999999999
RTXG,RTX,2.000484,182,ols,0.12727,-0.09097,0.21824,800,0.21824,False,False,False,,False,True,False,False,False,False,True,True,False,0.233839,0.455311,0.121251,-0.09698899999999999
SATG,SATS,2.021271,49,ols,0.127317,-0.09101699999999999,0.218334,20000,0.218334,False,False,False,,False,True,False,False,False,False,True,False,False,0.889738,1.095308,0.147212,-0.07112199999999999
SBU,SBUX,1.993181,68,ols,0.129976,-0.093676,0.22365200000000002,100,0.22365200000000002,False,False,False,,False,True,False,False,False,False,True,True,False,0.363207,0.584979,0.125343,-0.09830900000000001
SNAG,SNAP,2.017585,47,ols,0.116014,-0.07971400000000001,0.195728,30000,0.195728,False,False,False,,False,True,False,False,False,False,True,False,False,0.602319,1.108443,0.066316,-0.12941200000000003
SPOG,SPOT,1.98432,69,ols,0.150466,-0.114166,0.264632,10000,0.264632,False,False,False,,False,True,False,False,False,False,True,False,False,0.433158,1.032578,0.163153,-0.10147899999999999
TERG,TER,2.004747,69,ols,0.067969,-0.031669,0.099638,10000,0.099638,False,False,False,,False,True,False,False,False,True,True,False,False,0.542573,1.141885,0.164488,0.06484999999999999
TSLG,TSLA,1.991017,300,ols,0.108793,-0.072493,0.181286,300000,0.181286,False,False,False,,False,True,False,False,False,False,True,False,False,0.628337,1.216208,0.129766,-0.05152000000000001
TSMG,TSM,1.978684,281,ols,0.036234999999999996,6.5e-05,0.036169999999999994,25000,0.036169999999999994,False,False,False,,True,False,False,False,True,False,False,False,False,0.406182,0.799231,0.11353,0.07736000000000001
UNHG,UNH,1.997399,152,ols,0.04672,-0.01042,0.057139999999999996,150000,0.057139999999999996,False,False,False,,True,False,False,False,True,False,False,False,False,0.415337,0.888693,0.140857,0.08371700000000001
UPSG,UPS,1.998893,52,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.294608,0.45403,0.201313,
VALG,VALE,1.961278,47,ols,0.090735,-0.054435000000000004,0.14517,600,0.14517,False,False,False,,False,True,False,False,False,False,True,True,False,0.292873,0.753191,0.086538,-0.05863199999999999
XYZG,XYZ,1.98784,225,ols,0.099654,-0.063354,0.163008,1000,0.163008,False,False,False,,False,True,False,False,False,False,True,False,False,0.505921,1.063483,0.165461,0.0024530000000000107
COIO,COIN,0.982421,136,ols,0.0025,0.0338,0.0,400,0.0,False,False,False,,True,False,False,False,True,False,False,True,False,0.79653,0.677761,-0.0441,-0.0441
MSOO,MSTR,0.99707,136,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.95103,0.761992,-0.001859,
NVDO,NVDA,0.930115,136,ols,0.040694,-0.004394,0.045088,300,0.045088,False,False,False,,True,False,False,False,True,False,False,True,False,0.497476,0.334924,-0.258281,-0.303369
PLOO,PLTR,0.918138,136,ols,0.23012899999999997,-0.193829,0.42395799999999995,100,0.42395799999999995,False,False,False,,False,True,False,False,False,False,True,True,False,0.626797,0.475457,-0.065726,-0.48968399999999995
TSLO,TSLA,0.849932,136,ols,0.0025,0.0338,0.0,200,0.0,False,False,False,,True,False,False,False,True,False,False,True,False,0.628337,0.404682,0.091736,0.091736
CRCA,CRCL,1.978336,140,ols,0.131465,-0.095165,0.22663,500000,0.22663,False,False,False,,False,True,False,False,False,False,True,False,False,1.204497,1.893277,0.299515,0.07288499999999998
NVDB,NVDA,2.001297,117,ols,0.028952,0.007348,0.021603999999999998,100000,0.021603999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,0.497476,0.718626,0.130832,0.109228
PLTA,PLTR,1.989528,117,ols,0.05765,-0.021349999999999997,0.079,30000,0.079,False,False,False,,True,False,False,False,True,False,False,False,False,0.626797,1.021237,0.160232,0.08123200000000001
TSLI,TSLA,1.979615,117,ols,0.038891,-0.002591,0.041482000000000005,3000,0.041482000000000005,False,False,False,,True,False,False,False,True,False,False,False,False,0.628337,0.890663,0.145214,0.103732
COIA,COIN,1.998809,117,ols,0.06367300000000001,-0.027372999999999998,0.091046,25000,0.091046,False,False,False,,False,True,False,False,False,True,True,False,False,0.79653,1.425142,0.252572,0.161526
BITU,IBIT,1.990885,478,ols,0.024113000000000002,0.012186999999999998,0.011926000000000004,4000,0.011926000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.515456,0.998827,0.162834,0.15090800000000001
ETHT,ETHA,1.9917,401,ols,0.06848,-0.03218,0.10066,10000,0.10066,False,False,False,,False,True,False,False,False,True,True,False,False,0.754657,1.481951,0.196659,0.095999
UXRP,XRPZ,2.006524,64,ols,0.025247000000000002,0.011053,0.014194000000000002,500000,0.014194000000000002,False,False,False,,True,False,False,False,True,False,False,False,False,0.904591,1.659231,0.163529,0.149335
SOLT,SOEZ,-2.110999,58,ols,0.020398,0.015902,0.004496,25000,0.004496,False,False,False,,True,False,False,False,True,False,False,False,False,0.818086,17.551846,-2.466919,-2.471415
TSLR,TSLA,1.999889,502,ols,0.059915,-0.023615,0.08353000000000001,30000,0.08353000000000001,False,False,False,,False,True,False,False,False,True,True,False,False,0.628337,1.256881,0.111579,0.02804899999999999
AAPB,AAPL,1.98985,502,ols,0.02028,0.01602,0.00426,55000,0.00426,False,False,False,,True,False,False,False,True,False,False,False,False,0.284449,0.566683,0.088833,0.084573
AMDL,AMD,1.999311,488,ols,0.029714,0.006586,0.023128000000000003,100000,0.023128000000000003,False,False,False,,True,False,False,False,True,False,False,False,False,0.55818,1.115584,0.125748,0.10261999999999999
AMZZ,AMZN,1.993801,488,ols,0.037125,-0.000825,0.03795,15000,0.03795,False,False,False,,True,False,False,False,True,False,False,False,False,0.315199,0.633568,0.084127,0.046176999999999996
AVGU,AVGO,1.988343,157,ols,0.10156000000000001,-0.06526,0.16682000000000002,25000,0.16682000000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.537844,0.89545,0.093599,-0.07322100000000002
BABX,BABA,2.005753,502,ols,0.010155,0.026145,0.0,400000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.439395,0.881605,0.094814,0.094814
BULX,BULL,1.966113,122,ols,0.098828,-0.062528,0.161356,5000,0.161356,False,False,False,,False,True,False,False,False,False,True,False,False,2.731944,1.12678,0.260996,0.09964
CONL,COIN,1.987327,502,ols,0.08631399999999999,-0.050014,0.136328,650000,0.136328,False,False,False,,False,True,False,False,False,False,True,False,False,0.79653,1.583257,0.184899,0.048571
CRWL,CRWD,1.995691,322,ols,0.08375400000000001,-0.047454,0.13120800000000002,50000,0.13120800000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.471541,0.935068,0.1754,0.04419199999999998
DLLL,DELL,1.984188,259,ols,0.14361100000000002,-0.10731099999999999,0.250922,10000,0.250922,False,False,False,,False,True,False,False,False,False,True,False,False,0.583315,1.106962,0.087736,-0.163186
ETRL,ETOR,1.993607,122,ols,0.076085,-0.039785,0.11587,1000,0.11587,False,False,False,,False,True,False,False,False,True,True,False,False,0.678944,1.145332,0.139503,0.023632999999999987
GOU,GOOGL,2.036598,59,ols,0.12290200000000001,-0.086602,0.20950400000000002,10000,0.20950400000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.298108,0.45461,0.135906,-0.07359800000000002
INTW,INTC,1.988597,260,ols,0.030592,0.0057079999999999995,0.024884000000000003,100000,0.024884000000000003,False,False,False,,True,False,False,False,True,False,False,False,False,0.61599,1.360126,0.115114,0.09022999999999999
IONL,IONQ,1.987511,232,ols,0.234977,-0.198677,0.433654,90000,0.433654,False,False,False,,False,True,False,False,False,False,True,False,False,1.083389,1.979148,0.198775,-0.23487899999999998
ISUL,ISRG,2.003938,98,ols,0.091412,-0.055111999999999994,0.146524,4000,0.146524,False,False,False,,False,True,False,False,False,False,True,False,False,0.313932,0.683066,0.11687,-0.029653999999999986
LCDL,LCID,1.964792,214,ols,0.274524,-0.238224,0.512748,75000,0.512748,False,False,False,,False,True,False,False,False,False,True,False,False,0.765684,1.536635,0.203584,-0.309164
MRAL,MARA,1.981542,245,ols,0.315328,-0.279028,0.594356,750000,0.594356,False,False,False,,False,True,False,False,False,False,True,False,False,0.913417,1.686562,0.200757,-0.39359900000000003
FBL,META,1.998557,502,ols,0.023902,0.012398,0.011504,10000,0.011504,False,False,False,,True,False,False,False,True,False,False,False,False,0.353245,0.706301,0.098726,0.087222
MVLL,MRVL,1.998036,245,ols,0.11473900000000001,-0.078439,0.19317800000000002,100000,0.19317800000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.626723,1.214548,0.164622,-0.028556000000000026
MSFL,MSFT,1.990125,488,ols,0.031712,0.004588,0.027123999999999995,550000,0.027123999999999995,False,False,False,,True,False,False,False,True,False,False,False,False,0.240424,0.479582,0.09427,0.06714600000000001
MSTP,MSTR,1.994162,180,ols,0.48629300000000003,-0.449993,0.936286,200000,0.936286,False,False,False,,False,True,False,False,False,False,True,False,False,0.95103,1.412016,0.215932,-0.7203539999999999
MULL,MU,1.998149,322,ols,0.100757,-0.064457,0.165214,100000,0.165214,False,False,False,,False,True,False,False,False,False,True,False,False,0.600554,1.27404,0.167571,0.002356999999999998
NBIL,NBIS,2.001057,98,ols,0.161098,-0.12479799999999999,0.285896,250000,0.285896,False,False,False,,False,True,False,False,False,False,True,False,False,1.111628,1.856486,0.14109,-0.144806
NOWL,NOW,1.990902,157,ols,0.122357,-0.08605700000000001,0.208414,85000,0.208414,False,False,False,,False,True,False,False,False,False,True,False,False,0.39554,0.755595,0.14549,-0.06292399999999998
NVDL,NVDA,1.987656,502,ols,0.060698999999999996,-0.024399,0.085098,750000,0.085098,False,False,False,,False,True,False,False,False,True,True,False,False,0.497476,0.989248,0.133215,0.04811700000000001
PDDL,PDD,2.006021,157,ols,0.198985,-0.162685,0.36167,35000,0.36167,False,False,False,,False,True,False,False,False,False,True,False,False,0.481282,0.599954,0.110716,-0.250954
PTIR,PLTR,1.996774,371,ols,0.017919,0.018381,0.0,300000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.626797,1.325177,0.094707,0.094707
QCML,QCOM,1.974225,226,ols,0.125917,-0.089617,0.215534,150000,0.215534,False,False,False,,False,True,False,False,False,False,True,False,False,0.386719,0.770146,0.095829,-0.119705
RDTL,RDDT,1.982423,233,ols,0.100228,-0.063928,0.164156,75000,0.164156,False,False,False,,False,True,False,False,False,False,True,False,False,0.833002,1.456122,0.178997,0.014840999999999993
RVNL,RIVN,1.9933,214,ols,0.737529,-0.701229,1.438758,10000,1.438758,False,False,False,,False,True,False,False,False,False,True,False,False,0.690832,1.29736,0.144407,-1.294351
SMCL,SMCI,1.98799,300,ols,0.1506,-0.1143,0.2649,100000,0.2649,False,False,False,,False,True,False,False,False,False,True,False,False,0.964001,1.663273,0.395468,0.13056799999999996
TSMU,TSM,1.991862,322,ols,0.059938000000000005,-0.023638,0.08357600000000001,30000,0.08357600000000001,False,False,False,,False,True,False,False,False,True,True,False,False,0.406182,0.796434,0.15914,0.07556399999999999
UBRL,UBER,1.996032,371,ols,0.004435,0.031865000000000004,0.0,70000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.379515,0.770646,0.08772,0.08772
VRTL,VRT,1.983314,233,ols,0.029085999999999997,0.007214000000000001,0.021871999999999996,7000,0.021871999999999996,False,False,False,,True,False,False,False,True,False,False,False,False,0.654229,1.268657,0.15186,0.129988
AMYY,AMD,0.314005,113,ols,0.086711,-0.050411000000000004,0.137122,1000,0.137122,False,False,False,,False,True,False,False,False,False,True,False,False,0.55818,0.292319,0.079925,-0.057197
AZYY,AMZN,0.634715,113,ols,0.051436,-0.015136,0.066572,200,0.066572,False,False,False,,True,False,False,False,True,False,False,True,False,0.315199,0.237745,0.245362,0.17879
BBYY,BABA,0.637811,87,ols,0.28069500000000003,-0.244395,0.5250900000000001,1000,0.5250900000000001,False,False,False,,False,True,False,False,False,False,True,False,False,0.439395,0.29104,0.19942,-0.32567000000000007
XBTY,IBIT,0.553052,199,ols,0.038757,-0.002457,0.041214,8000,0.041214,False,False,True,,True,False,True,False,True,False,False,False,False,0.515456,0.300476,0.251775,0.21056100000000003
COYY,COIN,0.510087,147,ols,0.206291,-0.16999099999999998,0.376282,90000,0.376282,False,False,False,,False,True,False,False,False,False,True,False,False,0.79653,0.407385,0.734064,0.35778200000000004
NUGY,GDX,0.52048,68,ols,1.218429,-1.182129,2.400558,30000,2.400558,False,False,False,,False,True,False,False,False,False,True,False,False,0.373995,0.292917,0.318537,-2.082021
HMYY,HIMS,0.458285,59,ols,0.217253,-0.18095300000000003,0.39820600000000006,500,0.39820600000000006,False,False,False,,False,True,False,False,False,False,True,True,False,0.969657,0.357578,1.348999,0.950793
HOYY,HOOD,0.527845,103,ols,0.15259999999999999,-0.11630000000000001,0.26890000000000003,20000,0.26890000000000003,False,False,False,,False,True,False,False,False,False,True,False,False,0.702591,0.438203,0.585541,0.31664099999999995
IOYY,IONQ,0.373157,78,ols,0.070493,-0.034193,0.104686,4000,0.104686,False,False,False,,False,True,False,False,False,True,True,False,False,1.083389,0.426323,0.515164,0.41047799999999995
MAAY,MARA,0.311397,78,ols,0.068712,-0.032412,0.10112399999999999,4000,0.10112399999999999,False,False,True,,False,True,True,False,True,False,False,False,False,0.913417,0.350403,1.087741,0.9866170000000001
FBYY,META,0.601516,86,ols,0.049775,-0.013474999999999999,0.06325,2000,0.06325,False,False,True,,True,False,True,False,True,False,False,False,False,0.353245,0.270719,0.52274,0.45948999999999995
MTYY,MSTR,0.394925,108,ols,,,,0,,False,True,True,,False,True,False,True,False,True,True,True,False,0.95103,0.39831,1.481821,
NVYY,NVDA,0.661992,199,ols,0.035557,0.0007430000000000001,0.034814,10000,0.034814,False,False,True,,True,False,True,False,True,False,False,False,False,0.497476,0.254646,-0.047029,-0.081843
PLYY,PLTR,0.564527,108,ols,0.045549,-0.009249,0.054798,2000,0.054798,False,False,False,,True,False,False,False,True,False,False,False,False,0.626797,0.328756,0.146914,0.09211599999999999
QBY,QBTS,0.300659,60,ols,0.120227,-0.083927,0.204154,100,0.204154,False,False,False,,False,True,False,False,False,False,True,True,False,1.425267,0.413086,1.379388,1.1752340000000001
TQQY,QQQ,0.859924,252,ols,0.046708999999999994,-0.010409,0.057117999999999995,30000,0.057117999999999995,False,False,True,,True,False,True,False,True,False,False,False,False,0.209385,0.25282,0.183804,0.126686
RGYY,RGTI,0.325193,63,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.498805,0.404626,0.912871,
RTYY,RIOT,0.377634,59,ols,1.255884,-1.219584,2.4754680000000002,5000,2.4754680000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.879621,0.398392,0.633578,-1.8418900000000002
SEMY,SOXX,0.860027,68,ols,0.547012,-0.5107119999999999,1.0577239999999999,1000,1.0577239999999999,False,False,False,,False,True,False,False,False,False,True,False,False,0.375674,0.321765,0.302125,-0.7555989999999999
SMYY,SMCI,0.438484,103,ols,0.09420400000000001,-0.057904,0.15210800000000002,8000,0.15210800000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.964001,0.361967,0.415644,0.263536
YSPY,SPY,0.791922,226,ols,0.05713599999999999,-0.020836,0.07797199999999999,25000,0.07797199999999999,False,False,False,,True,False,False,False,True,False,False,False,False,0.163596,0.200992,-0.107961,-0.185933
