ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
NETX,NET,1.527111,103,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.001222,0.816425,0.502844,0.101768,0.39387,,,0.38177775,1.0,0.5,1.0
NNEX,NNE,1.993755,77,ols,0.197362,-0.161062,0.358424,800,0.358424,False,False,False,,False,True,False,False,False,True,True,True,False,1.751444,0.848932,1.53678,2.339616,1.884129,0.490508,1.5257049999999999,0.49843875,0.5981265,0.5,0.5981265
NVTX,NVTS,2.000645,124,ols,0.223414,-0.187114,0.410528,10000,0.410528,False,False,False,,False,True,False,False,False,False,True,False,False,2.452746,1.630825,1.599454,2.560729,2.103157,1.220297,1.692629,0.50016125,0.6001934999999999,0.50016125,0.6001934999999999
NWMX,NEM,1.221794,68,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.82231,-0.725143,0.405686,0.0223,-0.179391,,,0.3054485,1.0,0.5,1.0
OKTX,OKTA,1.692947,80,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.911288,1.557411,0.433983,0.110474,0.569819,,,0.42323675,1.0,0.5,1.0
OPEX,OPEN,1.999179,92,ols,,,,20000,,False,False,False,,False,True,False,False,False,False,True,False,False,1.939783,1.130646,1.298606,1.684301,1.482173,,,0.49979475,0.5997537,0.5,0.5997537
PONX,PONY,2.017143,124,ols,0.215563,-0.179263,0.394826,10000,0.394826,False,False,False,,False,True,False,False,False,True,True,False,False,1.592156,0.781161,1.266226,1.644793,1.219831,0.386335,0.8250050000000001,0.50428575,0.6051428999999999,0.50428575,0.6051428999999999
QBTX,QBTS,1.993203,217,ols,0.073048,-0.036747999999999996,0.109796,150000,0.109796,False,False,False,,True,False,False,False,True,False,False,False,False,2.421572,1.408267,1.411351,1.971649,1.486514,1.298471,1.3767179999999999,0.49830075,0.5979609,0.5,0.5979609
QSX,QS,1.697939,67,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.438607,-0.03496,0.891043,0.470443,0.33607,,,0.42448475,1.0,0.5,1.0
QUBX,QUBT,1.965525,177,ols,0.283891,-0.247591,0.531482,45000,0.531482,False,False,False,,False,True,False,False,False,False,True,False,False,2.011293,1.281872,1.751837,2.912054,1.767045,0.7503899999999999,1.235563,0.49138125,0.5896575,0.5,0.5896575
RGTU,RGTI,1.987044,177,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,2.173196,1.265481,1.490686,2.179146,1.537405,,,0.496761,1.0,0.5,1.0
SMU,SMR,1.985931,165,ols,,,,4000,,False,False,False,,False,True,False,False,False,False,True,False,False,2.075421,1.300241,1.225216,1.469623,1.358718,,,0.49648275,0.5957792999999999,0.5,0.5957792999999999
SNPX,SNPS,1.905309,77,ols,0.108048,-0.071748,0.179796,1000,0.179796,False,False,False,,True,False,False,False,True,False,False,False,False,0.795581,0.215264,0.481023,0.199556,0.204356,0.035468,0.02456,0.47632725,0.5715927,0.5,0.5715927
SRPU,SRPT,1.955892,92,ols,0.119114,-0.082814,0.201928,1000,0.201928,False,False,False,,True,False,False,False,True,False,False,False,False,1.756273,1.417368,0.836257,0.653737,0.932523,1.21544,0.730595,0.488973,0.5867676,0.5,0.5867676
TARK,ARKK,1.975981,499,ols,0.15162599999999998,-0.115326,0.26695199999999997,15000,0.26695199999999997,False,False,False,,True,False,False,False,True,False,False,False,False,0.796302,0.229092,0.402338,0.15609,0.229092,-0.03785999999999998,-0.03785999999999998,0.49399525,0.5927943,0.5,0.5927943
TEMT,TEM,1.984704,205,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.3389,0.615971,1.019046,1.01475,0.690346,,,0.496176,1.0,0.5,1.0
UNX,U,2.025787,119,ols,,,,3000,,False,False,False,,False,True,False,False,False,False,True,False,False,1.741714,1.16427,0.729303,0.552633,0.841462,,,0.50644675,0.6077360999999999,0.50644675,0.6077360999999999
UPSX,UPST,1.988278,186,ols,0.114542,-0.078242,0.192784,5000,0.192784,False,False,False,,True,False,False,False,True,False,False,False,False,1.421513,0.704942,0.896503,0.789641,0.727125,0.5121579999999999,0.534341,0.4970695,0.5964834,0.5,0.5964834
VOYX,VOYG,1.976088,124,ols,0.430888,-0.39458799999999994,0.8254759999999999,3000,0.8254759999999999,False,False,False,,False,True,False,False,False,False,True,False,False,1.6787,1.007034,0.876754,0.741346,0.872081,0.1815580000000001,0.04660500000000012,0.494022,0.5928264,0.5,0.5928264
WULX,WULF,1.990618,92,ols,0.13278399999999999,-0.096484,0.22926799999999997,10000,0.22926799999999997,False,False,False,,True,False,False,False,True,False,False,False,False,2.081959,1.224536,1.172796,1.356154,1.308103,0.995268,1.078835,0.4976545,0.5971854,0.5,0.5971854
CRMU,CRML,1.93794,18,ols_short_history,0.086977,-0.050677,0.137654,5000,0.137654,False,False,False,,True,False,False,False,True,False,False,False,False,1.82002,,1.562696,2.219394,2.219394,,2.08174,0.484485,0.581382,0.5,0.581382
UECG,UEC,2.026591,18,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.273562,,0.699813,0.509445,0.509445,,,0.50664775,1.0,0.50664775,1.0
DNNG,DNN,1.977513,18,ols_short_history,0.099035,-0.062735,0.16177,300,0.16177,False,False,False,,True,False,False,False,True,False,False,True,False,1.202325,,0.607723,0.356963,0.356963,,0.19519299999999998,0.49437825,0.5932539,0.5,0.5932539
RCAX,RCAT,2.028487,23,ols_short_history,0.12558999999999998,-0.08929000000000001,0.21488,1000,0.21488,False,False,False,,True,False,False,False,True,False,False,False,False,2.417103,,1.257662,1.649943,1.649943,,1.435063,0.50712175,0.6085461,0.50712175,0.6085461
RDWU,RDW,1.986496,25,ols_short_history,0.177346,-0.141046,0.318392,45000,0.318392,False,False,False,,False,True,False,False,False,True,True,False,False,2.30411,,1.066475,1.114434,1.114434,,0.7960419999999999,0.496624,0.5959488,0.5,0.5959488
OKLL,OKLO,1.997115,177,ols,0.16930299999999998,-0.133003,0.30230599999999996,150000,0.30230599999999996,False,False,False,,False,True,False,False,False,True,True,False,False,2.067046,1.284343,1.298661,1.679229,1.401869,0.982037,1.099563,0.49927875,0.5991345,0.5,0.5991345
GDXU,GDX,3.042614,499,ols,0.033173,0.0031269999999999996,0.030046000000000003,55000,0.030046000000000003,False,False,False,,True,False,False,False,True,False,False,False,False,1.157414,0.665617,0.37942,0.447346,0.665617,0.635571,0.635571,0.7606535,0.9127841999999999,0.7606535,0.9127841999999999
MRNX,MRNA,2.015956,22,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.599227,,0.67145,0.461693,0.461693,,,0.503989,1.0,0.503989,1.0
ZETX,ZETA,2.081976,22,ols_short_history,0.164318,-0.128018,0.292336,900,0.292336,False,False,False,,True,False,False,False,True,False,False,True,False,1.71731,,0.758247,0.647567,0.647567,,0.355231,0.520494,0.6245928,0.520494,0.6245928
LITX,LITE,1.974483,28,ols_short_history,0.110289,-0.073989,0.184278,5000,0.184278,False,False,False,,True,False,False,False,True,False,False,False,False,2.043773,,0.716488,0.493873,0.493873,,0.309595,0.49362075,0.5923449,0.5,0.5923449
SNXX,SNDX,1.461236,28,ols_short_history,0.09703200000000001,-0.060732,0.15776400000000002,1200000,0.15776400000000002,False,False,False,,True,False,False,False,True,False,False,False,False,2.183103,,0.608105,0.124615,0.124615,,-0.03314900000000001,0.365309,0.4383708,0.5,0.5
WDCX,WDC,2.067403,28,ols_short_history,0.135389,-0.099089,0.23447800000000002,70000,0.23447800000000002,False,False,False,,True,False,False,False,True,False,False,False,False,1.844256,,0.538648,0.320135,0.320135,,0.08565699999999998,0.51685075,0.6202209,0.51685075,0.6202209
LNOK,NOK,1.95479,32,ols,0.111951,-0.075651,0.187602,100,0.187602,False,False,False,,True,False,False,False,True,False,False,True,False,0.913302,,0.365841,0.1249,0.1249,,-0.062702,0.4886975,0.586437,0.5,0.586437
USGG,USAR,2.007927,37,ols,0.293293,-0.256993,0.550286,85000,0.550286,False,False,False,,False,True,False,False,False,False,True,False,False,2.529497,,1.20357,1.465851,1.465851,,0.915565,0.50198175,0.6023781,0.50198175,0.6023781
ONDG,ONDS,2.003736,37,ols,0.13298,-0.09667999999999999,0.22965999999999998,6000,0.22965999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,2.172879,,1.322176,1.757958,1.757958,,1.528298,0.500934,0.6011208,0.500934,0.6011208
PLUL,PLUG,1.933188,37,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,2.150423,,1.043789,0.98274,0.98274,,,0.483297,1.0,0.5,1.0
ALBG,ALB,2.01139,37,ols,0.141816,-0.105516,0.247332,5000,0.247332,False,False,False,,True,False,False,False,True,False,False,False,False,1.337815,,0.590485,0.354652,0.354652,,0.10732000000000003,0.5028475,0.603417,0.5028475,0.603417
UUUG,UUUU,1.998475,37,ols,0.11140499999999999,-0.075105,0.18651,100,0.18651,False,False,False,,True,False,False,False,True,False,False,True,False,2.367929,,0.782008,0.610138,0.610138,,0.42362799999999995,0.49961875,0.5995425,0.5,0.5995425
HUTG,HUT,2.002621,37,ols,0.087448,-0.051148,0.138596,15000,0.138596,False,False,False,,True,False,False,False,True,False,False,False,False,2.259597,,1.008636,1.02135,1.02135,,0.882754,0.50065525,0.6007863,0.50065525,0.6007863
XPEG,XPEV,1.996433,35,ols,0.115092,-0.078792,0.193884,1000,0.193884,False,False,False,,True,False,False,False,True,False,False,False,False,1.048238,,0.691384,0.475457,0.475457,,0.281573,0.49910825,0.5989298999999999,0.5,0.5989298999999999
ORLG,ORLY,2.011622,35,ols,0.117852,-0.08155200000000001,0.19940400000000003,300,0.19940400000000003,False,False,False,,True,False,False,False,True,False,False,True,False,0.538325,,0.205802,0.043096,0.043096,,-0.15630800000000003,0.5029055,0.6034866,0.5029055,0.6034866
LUNL,LUNR,2.01734,37,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,2.71972,,1.110559,1.265606,1.265606,,,0.504335,1.0,0.504335,1.0
RKTL,RKT,1.931466,37,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.328547,,0.56637,0.288552,0.288552,,,0.4828665,1.0,0.5,1.0
EOSU,EOSE,1.980976,36,ols,0.21264500000000003,-0.176345,0.38899000000000006,250000,0.38899000000000006,False,False,False,,False,True,False,False,False,True,True,False,False,2.897784,,1.124997,1.229732,1.229732,,0.840742,0.495244,0.5942928,0.5,0.5942928
BTFL,KEEL,2.033934,46,ols,0.364057,-0.327757,0.691814,200,0.691814,False,False,False,,False,True,False,False,False,False,True,True,False,2.234834,,0.985134,1.020447,1.020447,,0.32863300000000006,0.5084835,0.6101802,0.5084835,0.6101802
FGRU,FIGR,1.971722,13,ols_short_history,0.13953300000000002,-0.10323299999999999,0.242766,15000,0.242766,False,False,False,,True,False,False,False,True,False,False,False,False,3.602976,,1.140938,1.247044,1.247044,,1.004278,0.4929305,0.5915166,0.5,0.5915166
APHU,APH,2.003983,13,ols_short_history,0.097609,-0.061308999999999995,0.158918,300,0.158918,False,False,False,,True,False,False,False,True,False,False,True,False,1.041623,,0.365624,0.134481,0.134481,,-0.024437000000000014,0.50099575,0.6011949,0.50099575,0.6011949
COPZ,COPX,2.073918,13,ols_short_history,0.044017999999999995,-0.007718,0.051736,100,0.051736,False,False,False,,True,False,False,False,True,False,False,True,False,1.144379,,0.373779,0.155583,0.155583,,0.103847,0.5184795,0.6221753999999999,0.5184795,0.6221753999999999
LEUX,LEU,2.280889,12,ols_short_history,0.129157,-0.09285700000000001,0.222014,4000,0.222014,False,False,False,,True,False,False,False,True,False,False,False,False,1.200472,,0.939783,1.290152,1.290152,,1.068138,0.57022225,0.6842667,0.57022225,0.6842667
COHX,COHR,2.046902,12,ols_short_history,0.251686,-0.215386,0.46707200000000004,60000,0.46707200000000004,False,False,False,,False,True,False,False,False,False,True,False,False,2.32833,,0.683137,0.500022,0.500022,,0.032949999999999924,0.5117255,0.6140706,0.5117255,0.6140706
AXPG,AXP,2.022507,12,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.084406,,0.293444,0.089038,0.089038,,,0.50562675,1.0,0.50562675,1.0
FCXG,FCX,2.060427,12,ols_short_history,0.150381,-0.11408099999999999,0.264462,20000,0.264462,False,False,False,,True,False,False,False,True,False,False,False,False,1.003672,,0.438629,0.210185,0.210185,,-0.054276999999999964,0.51510675,0.6181281,0.51510675,0.6181281
BITX,IBIT,2.003903,499,ols,0.050384000000000005,-0.014084000000000001,0.06446800000000001,1200000,0.06446800000000001,False,False,False,,True,False,False,False,True,False,False,False,False,1.021369,0.459319,0.509438,0.261048,0.459319,0.39485099999999995,0.39485099999999995,0.50097575,0.6011709000000001,0.50097575,0.6011709000000001
ETHU,ETHA,2.000979,407,ols,0.029905,0.006395,0.023510000000000003,400000,0.023510000000000003,False,False,False,,True,False,False,False,True,False,False,False,False,1.48655,0.793828,0.756136,0.572582,0.793828,0.770318,0.770318,0.50024475,0.6002937,0.50024475,0.6002937
XXRP,XRPZ,2.021995,70,ols,0.039825,-0.003525,0.04335,200000,0.04335,False,False,False,,True,False,False,False,True,False,False,False,False,1.578487,1.01327,0.887869,0.81451,0.869721,0.9699199999999999,0.826371,0.50549875,0.6065984999999999,0.50549875,0.6065984999999999
AALG,AAL,1.977057,165,ols,0.135899,-0.099599,0.23549799999999999,100,0.23549799999999999,False,False,False,,True,False,False,False,True,False,False,True,False,0.930541,0.334495,0.500614,0.242056,0.302582,0.098997,0.06708400000000003,0.49426425,0.5931171,0.5,0.5931171
ABNG,ABNB,1.997977,75,ols,0.254031,-0.217731,0.471762,1000,0.471762,False,False,False,,False,True,False,False,False,False,True,False,False,0.640589,0.201946,0.355821,0.126225,0.148761,-0.26981600000000006,-0.323001,0.49949425,0.5993930999999999,0.5,0.5993930999999999
ADBG,ADBE,1.989309,241,ols,0.10342900000000001,-0.06712900000000001,0.17055800000000002,200000,0.17055800000000002,False,False,False,,True,False,False,False,True,False,False,False,False,0.603511,0.225025,0.342544,0.115461,0.220242,0.05446699999999999,0.04968399999999998,0.49732725,0.5967927,0.5,0.5967927
AMDG,AMD,2.00235,280,ols,0.056258999999999997,-0.019959,0.076218,6000,0.076218,False,False,False,,True,False,False,False,True,False,False,False,False,1.26005,0.490208,0.557681,0.312105,0.490208,0.41398999999999997,0.41398999999999997,0.5005875,0.6007049999999999,0.5005875,0.6007049999999999
ARMG,ARM,1.996889,287,ols,0.17598199999999997,-0.139682,0.31566399999999994,550000,0.31566399999999994,False,False,False,,False,True,False,False,False,True,True,False,False,1.191026,0.455275,0.626284,0.390403,0.455275,0.13961100000000004,0.13961100000000004,0.49922225,0.5990667,0.5,0.5990667
ASMG,ASML,1.982783,287,ols,0.09945,-0.06315,0.1626,45000,0.1626,False,False,False,,True,False,False,False,True,False,False,False,False,0.818653,0.27659,0.432819,0.182522,0.27659,0.11399000000000001,0.11399000000000001,0.49569575,0.5948348999999999,0.5,0.5948348999999999
AVGG,AVGO,2.00121,202,ols,0.038005,-0.0017050000000000001,0.039709999999999995,400000,0.039709999999999995,False,False,False,,True,False,False,False,True,False,False,False,False,0.850846,0.295886,0.534716,0.28644,0.294012,0.25617599999999996,0.25430200000000003,0.5003025,0.600363,0.5003025,0.600363
BAIG,BBAI,2.009326,136,ols,0.184146,-0.147846,0.331992,30000,0.331992,False,False,False,,False,True,False,False,False,True,True,False,False,1.926899,1.071488,1.16557,1.377617,1.212405,0.7394959999999999,0.8804129999999999,0.5023315,0.6027978,0.5023315,0.6027978
BEG,BE,2.000341,55,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,2.148108,,0.985555,0.971816,0.971816,,,0.50008525,1.0,0.50008525,1.0
BIDG,BIDU,2.013132,53,ols,0.16340900000000003,-0.127109,0.29051800000000005,500,0.29051800000000005,False,False,False,,True,False,False,False,True,False,False,True,False,1.050888,,0.450388,0.206863,0.206863,,-0.08365500000000006,0.503283,0.6039396,0.503283,0.6039396
BLSG,BLSH,2.008225,90,ols,0.513963,-0.477663,0.9916259999999999,2000,0.9916259999999999,False,False,False,,False,True,False,False,False,False,True,False,False,1.476587,0.670027,0.836868,0.709012,0.695089,-0.32159899999999986,-0.29653699999999994,0.50205625,0.6024674999999999,0.50205625,0.6024674999999999
BMNG,BMNR,1.991917,90,ols,0.138055,-0.101755,0.23981000000000002,100000,0.23981000000000002,False,False,False,,True,False,False,False,True,False,False,False,False,2.231594,1.539233,1.105237,1.206778,1.325512,1.299423,1.085702,0.49797925,0.5975750999999999,0.5,0.5975750999999999
BOEG,BA,1.99393,183,ols,0.048652,-0.012352,0.061004,4000,0.061004,False,False,False,,True,False,False,False,True,False,False,False,False,0.590141,0.172761,0.349408,0.120977,0.158582,0.111757,0.097578,0.4984825,0.598179,0.5,0.598179
BULG,BULL,1.986717,144,ols,0.106113,-0.069813,0.175926,150000,0.175926,False,False,False,,True,False,False,False,True,False,False,False,False,1.154952,0.622362,0.581413,0.331336,0.497637,0.44643599999999994,0.32171099999999997,0.49667925,0.5960151,0.5,0.5960151
CIFG,CIFR,1.994922,58,ols,0.133829,-0.097529,0.231358,15000,0.231358,False,False,False,,True,False,False,False,True,False,False,False,False,2.147042,,1.125832,1.25786,1.25786,,1.026502,0.4987305,0.5984766,0.5,0.5984766
CMGG,CMG,1.971531,75,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.657838,0.194087,0.353892,0.119942,0.142009,,,0.49288275,1.0,0.5,1.0
CNCG,CNC,2.00508,53,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.85666,,0.481256,0.233375,0.233375,,,0.50127,1.0,0.50127,1.0
COIG,COIN,1.995509,245,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.506298,0.702208,0.798062,0.632619,0.700275,,,0.49887725,1.0,0.5,1.0
COTG,COST,1.984998,117,ols,0.070759,-0.034459,0.105218,20000,0.105218,False,False,False,,True,False,False,False,True,False,False,False,False,0.402307,0.152584,0.202449,0.040068,0.092308,0.04736599999999999,-0.012910000000000005,0.4962495,0.5954994,0.5,0.5954994
CRCG,CRCL,1.989476,144,ols,0.094795,-0.058495,0.15329,2000000,0.15329,False,False,False,,True,False,False,False,True,False,False,False,False,1.947647,0.97052,1.206085,1.431759,1.168194,0.81723,1.014904,0.497369,0.5968428,0.5,0.5968428
CRMG,CRM,1.983557,231,ols,0.031963,0.004337,0.027625999999999998,60000,0.027625999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,0.683488,0.245811,0.356107,0.123702,0.235635,0.21818500000000002,0.208009,0.49588925,0.5950671,0.5,0.5950671
CRWG,CRWV,1.996572,144,ols,0.08509399999999999,-0.048794000000000004,0.133888,4600000,0.133888,False,False,False,,True,False,False,False,True,False,False,False,False,1.987067,1.001915,1.212166,1.4618,1.199009,0.8680269999999999,1.065121,0.499143,0.5989715999999999,0.5,0.5989715999999999
DUOG,DUOL,2.028972,58,ols,0.19314299999999998,-0.156843,0.349986,150000,0.349986,False,False,False,,False,True,False,False,False,True,True,False,False,1.184604,,0.61431,0.393935,0.393935,,0.04394899999999996,0.507243,0.6086916,0.507243,0.6086916
FIGG,FIG,1.995382,99,ols,0.004183,0.032117,0.0,350000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,1.348456,0.596605,0.894101,0.793888,0.716384,0.596605,0.716384,0.4988455,0.5986146,0.5,0.5986146
FUTG,FUTU,1.999056,99,ols,0.185755,-0.149455,0.33521,15000,0.33521,False,False,False,,False,True,False,False,False,True,True,False,False,0.926431,0.339233,0.632611,0.39963,0.375903,0.004022999999999999,0.04069299999999998,0.499764,0.5997167999999999,0.5,0.5997167999999999
GEMG,GEMI,1.978384,83,ols,0.402485,-0.366185,0.76867,1000,0.76867,False,False,False,,False,True,False,False,False,False,True,False,False,2.47665,1.546163,1.12325,1.221076,1.328148,0.777493,0.5594780000000001,0.494596,0.5935151999999999,0.5,0.5935151999999999
GEVG,GEV,1.9441,55,ols,0.216593,-0.18029299999999998,0.39688599999999996,10000,0.39688599999999996,False,False,False,,False,True,False,False,False,True,True,False,False,0.935719,,0.53256,0.260282,0.260282,,-0.13660399999999995,0.486025,0.5832299999999999,0.5,0.5832299999999999
GLGG,GLXY,2.002604,136,ols,0.354595,-0.318295,0.67289,10000,0.67289,False,False,False,,False,True,False,False,False,False,True,False,False,1.887309,1.074644,0.906201,0.824411,0.959457,0.40175399999999994,0.286567,0.500651,0.6007811999999999,0.500651,0.6007811999999999
GRAG,GRAB,1.986333,58,ols,0.171403,-0.135103,0.306506,800,0.306506,False,False,False,,False,True,False,False,False,True,True,True,False,0.73792,,0.438936,0.188733,0.188733,,-0.11777299999999999,0.49658325,0.5958998999999999,0.5,0.5958998999999999
HOOG,HOOD,2.006159,241,ols,0.155305,-0.11900499999999999,0.27431,85000,0.27431,False,False,False,,True,False,False,False,True,False,False,False,False,1.454689,0.664547,0.707419,0.505074,0.657586,0.390237,0.383276,0.50153975,0.6018476999999999,0.50153975,0.6018476999999999
IREG,IREN,1.970265,55,ols,0.058137,-0.021837,0.079974,5000,0.079974,False,False,False,,True,False,False,False,True,False,False,False,False,2.248209,,1.078296,1.111376,1.111376,,1.031402,0.49256625,0.5910795,0.5,0.5910795
KLAG,KLAC,2.016274,53,ols,0.041009000000000004,-0.004709,0.045718,3000,0.045718,False,False,False,,True,False,False,False,True,False,False,False,False,1.226454,,0.461304,0.218024,0.218024,,0.172306,0.5040685,0.6048822,0.5040685,0.6048822
LACG,LAC,2.021314,58,ols,0.151054,-0.11475400000000001,0.265808,10000,0.265808,False,False,False,,True,False,False,False,True,False,False,False,False,1.531482,,1.076524,1.196218,1.196218,,0.93041,0.5053285,0.6063941999999999,0.5053285,0.6063941999999999
LULG,LULU,1.991657,83,ols,0.43459899999999996,-0.398299,0.8328979999999999,2000,0.8328979999999999,False,False,False,,False,True,False,False,False,False,True,False,False,0.825464,0.268928,0.459036,0.208084,0.228124,-0.5639699999999999,-0.6047739999999999,0.49791425,0.5974971,0.5,0.5974971
MPG,MP,1.984964,90,ols,0.191438,-0.155138,0.346576,10000,0.346576,False,False,False,,False,True,False,False,False,True,True,False,False,1.485077,0.6654,0.808965,0.639738,0.648903,0.318824,0.302327,0.496241,0.5954891999999999,0.5,0.5954891999999999
NBIG,NBIS,2.006388,90,ols,0.061462,-0.025162,0.086624,250000,0.086624,False,False,False,,True,False,False,False,True,False,False,False,False,1.885836,1.044917,1.111739,1.247832,1.175362,0.9582930000000001,1.088738,0.501597,0.6019163999999999,0.501597,0.6019163999999999
NEMG,NEM,1.998377,75,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.017162,0.355349,0.405686,0.164181,0.221076,,,0.49959425,1.0,0.5,1.0
NETG,NET,2.010162,75,ols,0.25311,-0.21681,0.46992,200000,0.46992,False,False,False,,False,True,False,False,False,False,True,False,False,1.142851,0.451693,0.502844,0.256719,0.314747,-0.018226999999999993,-0.155173,0.5025405,0.6030485999999999,0.5025405,0.6030485999999999
NIOG,NIO,2.031367,53,ols,0.22896899999999998,-0.192669,0.42163799999999996,6000,0.42163799999999996,False,False,False,,False,True,False,False,False,False,True,False,False,0.9899,,0.652919,0.446571,0.446571,,0.02493300000000004,0.50784175,0.6094101,0.50784175,0.6094101
NUG,NU,1.991008,75,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.814533,0.285297,0.428091,0.180797,0.211898,,,0.497752,1.0,0.5,1.0
NVDG,NVDA,1.968744,306,ols,0.03397,0.00233,0.03164,75000,0.03164,False,False,False,,True,False,False,False,True,False,False,False,False,0.934231,0.336462,0.496158,0.234751,0.336462,0.304822,0.304822,0.492186,0.5906232,0.5,0.5906232
OKTG,OKTA,2.00063,75,ols,0.131781,-0.095481,0.22726200000000002,200,0.22726200000000002,False,False,False,,True,False,False,False,True,False,False,True,False,0.947439,0.34907,0.433983,0.188519,0.236302,0.12180799999999997,0.009039999999999992,0.5001575,0.600189,0.5001575,0.600189
OPEG,OPEN,2.009285,58,ols,0.062996,-0.026696,0.089692,5000,0.089692,False,False,False,,True,False,False,False,True,False,False,False,False,1.625658,,1.298606,1.709937,1.709937,,1.6202450000000002,0.50232125,0.6027855000000001,0.50232125,0.6027855000000001
OSCG,OSCR,1.988317,83,ols,0.159745,-0.123445,0.28319,25000,0.28319,False,False,False,,True,False,False,False,True,False,False,False,False,1.55397,0.730136,0.749953,0.552612,0.611082,0.446946,0.327892,0.49707925,0.5964951,0.5,0.5964951
PANG,PANW,1.997701,241,ols,0.07331,-0.03701,0.11032,15000,0.11032,False,False,False,,True,False,False,False,True,False,False,False,False,0.730518,0.259233,0.340063,0.115244,0.252948,0.148913,0.142628,0.49942525,0.5993103,0.5,0.5993103
PBRG,PBR,1.911639,53,ols,0.143507,-0.10720700000000001,0.250714,100,0.250714,False,False,False,,True,False,False,False,True,False,False,True,False,0.624781,,0.299769,0.078302,0.078302,,-0.172412,0.47790975,0.5734917,0.5,0.5734917
PLTG,PLTR,1.994803,217,ols,0.145542,-0.109242,0.254784,50000,0.254784,False,False,False,,True,False,False,False,True,False,False,False,False,1.042359,0.415956,0.625571,0.388294,0.412114,0.16117199999999998,0.15732999999999997,0.49870075,0.5984409,0.5,0.5984409
PYPG,PYPL,1.995365,231,ols,0.11185600000000001,-0.075556,0.18741200000000002,300000,0.18741200000000002,False,False,False,,True,False,False,False,True,False,False,False,False,0.817739,0.316182,0.376992,0.141136,0.301595,0.12877,0.11418299999999998,0.49884125,0.5986095,0.5,0.5986095
RTXG,RTX,2.005193,188,ols,0.094254,-0.057954,0.152208,400,0.152208,False,False,False,,True,False,False,False,True,False,False,True,False,0.477687,0.158637,0.239662,0.057886,0.133049,0.00642899999999999,-0.01915900000000001,0.50129825,0.6015578999999999,0.50129825,0.6015578999999999
SATG,SATS,2.010505,55,ols,0.130889,-0.09458899999999999,0.225478,10000,0.225478,False,False,False,,True,False,False,False,True,False,False,False,False,1.111958,,0.891441,0.807233,0.807233,,0.581755,0.50262625,0.6031515000000001,0.50262625,0.6031515000000001
SBU,SBUX,1.992603,75,ols,0.129976,-0.093676,0.22365200000000002,100,0.22365200000000002,False,False,False,,True,False,False,False,True,False,False,True,False,0.562251,0.185414,0.363708,0.130819,0.147068,-0.03823800000000002,-0.07658400000000001,0.49815075,0.5977809,0.5,0.5977809
SNAG,SNAP,2.012725,53,ols,0.131724,-0.09542400000000001,0.22714800000000002,1000,0.22714800000000002,False,False,False,,True,False,False,False,True,False,False,False,False,1.055049,,0.600186,0.367128,0.367128,,0.13998,0.50318125,0.6038175,0.50318125,0.6038175
SPOG,SPOT,1.987825,75,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.032508,0.372893,0.435393,0.186119,0.241706,,,0.49695625,1.0,0.5,1.0
TERG,TER,1.989355,75,ols,0.102957,-0.06665700000000001,0.16961400000000001,1000,0.16961400000000001,False,False,False,,True,False,False,False,True,False,False,False,False,1.226177,0.460342,0.552605,0.300514,0.348082,0.290728,0.178468,0.49733875,0.5968065,0.5,0.5968065
