ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,borrow_annual,strategy_tag,long_usd,short_usd,sleeve
UNHG,UNH,1.996412,168,ols,0.049375,-0.012975,0.06235,55000,0.06235,False,False,False,True,False,False,False,False,False,False,False,0.857087,0.329548,0.416948,0.172911,0.277336,0.267198,0.214986,0.499103,0.5989236,0.5,0.5989236,,ETF_LS,2801.6523854264337,-1403.3437914751232,core_leveraged
UPSG,UPS,1.985776,68,ols,,,,0,,False,True,False,False,False,False,False,False,False,True,False,0.514706,0.16828,0.299774,0.087956,0.109631,0.16828,0.109631,0.496444,1.0,0.5,1.0,,ETF_LS,2950.3044982895176,-1485.7186803997618,core_leveraged
VALG,VALE,1.945052,63,ols,0.109787,-0.073387,0.183174,100,0.183174,False,False,False,True,False,False,False,False,False,True,False,0.815779,0.340202,0.303387,0.084596,0.148498,0.157028,-0.034676,0.486263,0.5835156,0.5,0.5835156,,ETF_LS,2075.691896587419,-1067.1652462697236,core_leveraged
XYZG,XYZ,2.000299,241,ols,0.008303,0.0280969999999999,0.0,10000,0.0,False,False,False,True,False,False,False,False,False,False,False,1.073903,0.439783,0.510141,0.260361,0.431951,0.439783,0.431951,0.50007475,0.6000897,0.50007475,0.6000897,,ETF_LS,5479.912089445551,-2739.546482523638,core_leveraged
TSLO,TSLA,0.849761,152,ols,0.109787,-0.073387,0.183174,200,0.183174,False,False,True,True,False,True,False,False,False,True,False,0.3961,0.160556,0.626225,0.025033,0.106777,-0.022618,-0.076397,0.21244025,0.2549283,0.5,0.5,,ETF_LS,3625.1590366159585,-4266.092509088978,whitelist_stock
CRCA,CRCL,1.978169,156,ols,0.158678,-0.122278,0.280956,600,0.280956,False,False,False,True,False,False,False,False,False,True,False,1.893238,1.024987,1.184446,1.357306,1.151585,0.7440310000000001,0.8706290000000001,0.49454225,0.5934507,0.5,0.5934507,,ETF_LS,4510.980125546566,-2280.381567776346,core_leveraged
NVDB,NVDA,1.994353,133,ols,,,,0,,False,True,False,False,False,False,False,False,False,True,False,0.709029,0.249072,0.493822,0.241798,0.245637,0.249072,0.245637,0.49858825,1.0,0.5,1.0,,ETF_LS,4018.914587470644,-2015.1470614633636,core_leveraged
PLTA,PLTR,1.987972,133,ols,0.058993,-0.022593,0.081586,4000,0.081586,False,False,False,True,False,False,False,False,False,False,False,1.009132,0.40034,0.626393,0.385317,0.393246,0.318754,0.31166,0.496993,0.5963916,0.5,0.5963916,,ETF_LS,3255.6992999385893,-1637.698770374326,core_leveraged
TSLI,TSLA,1.978004,133,ols,0.043628,-0.007228,0.050856,900,0.050856,False,False,False,True,False,False,False,False,False,True,False,0.86823,0.307446,0.626225,0.379314,0.341384,0.25659,0.290528,0.494501,0.5934012,0.5,0.5934012,,ETF_LS,3569.7218320422576,-1804.7091067774675,core_leveraged
COIA,COIN,2.000587,133,ols,0.082719,-0.046319,0.1290379999999999,5000,0.1290379999999999,False,False,False,True,False,False,False,False,False,False,False,1.432465,0.672274,0.789951,0.624572,0.649748,0.543236,0.52071,0.50014675,0.6001761,0.50014675,0.6001761,,ETF_LS,4153.273013525078,-2076.0271927814574,core_leveraged
BITU,IBIT,1.992375,494,ols,0.048995,-0.012595,0.06159,15000,0.06159,False,False,False,True,False,False,False,False,False,False,False,0.998898,0.406252,0.501264,0.248399,0.406252,0.344662,0.344662,0.49809375,0.5977125,0.5,0.5977125,,ETF_LS,3829.145446962081,-1921.8999671056306,core_leveraged
ETHT,ETHA,1.991322,417,ols,0.06917,-0.03277,0.10194,55000,0.10194,False,False,False,True,False,False,False,False,False,False,False,1.480502,0.768971,0.753611,0.560558,0.768971,0.6670309999999999,0.6670309999999999,0.4978305,0.5973965999999999,0.5,0.5973965999999999,,ETF_LS,5723.95127096118,-2874.447864765809,core_leveraged
UXRP,XRPZ,2.001282,80,ols,0.025503,0.0108969999999999,0.014606,450000,0.014606,False,False,False,True,False,False,False,False,False,False,False,1.621976,0.986336,0.854309,0.731248,0.812228,0.97173,0.7976219999999999,0.5003205,0.6003845999999999,0.5003205,0.6003845999999999,,ETF_LS,8116.100071323776,-4055.4504918965827,core_leveraged
SOLT,SOEZ,2.014402,74,ols,0.058303,-0.021903,0.080206,6000,0.080206,False,False,False,True,False,False,False,False,False,False,False,1.592311,0.836071,0.798368,0.651227,0.705507,0.755865,0.625301,0.5036005,0.6043206,0.5036005,0.6043206,,ETF_LS,5738.616299850532,-2848.7939844432904,core_leveraged
TSLR,TSLA,1.99891,499,ols,0.038572,-0.002172,0.040744,40000,0.040744,False,False,False,True,False,False,False,False,False,False,False,1.252007,0.482092,0.626225,0.391517,0.482092,0.441348,0.441348,0.4997275,0.599673,0.5,0.599673,,ETF_LS,4914.881334800316,-2458.780702883229,core_leveraged
AAPB,AAPL,1.990693,499,ols,0.021906,0.014494,0.0074119999999999,10000,0.0074119999999999,False,False,False,True,False,False,False,False,False,False,False,0.565792,0.160896,0.283879,0.079466,0.160896,0.153484,0.153484,0.49767325,0.5972079,0.5,0.5972079,,ETF_LS,3179.3233867331255,-1597.0937692216357,core_leveraged
AMDL,AMD,1.997317,499,ols,0.051832,-0.015432,0.067264,35000,0.067264,False,False,False,True,False,False,False,False,False,False,False,1.111432,0.408631,0.55632,0.308248,0.408631,0.341367,0.341367,0.49932925,0.5991951,0.5,0.5991951,,ETF_LS,3715.398427870461,-1860.1946650784332,core_leveraged
AMZZ,AMZN,1.992005,499,ols,0.038351,-0.001951,0.040302,15000,0.040302,False,False,False,True,False,False,False,False,False,False,False,0.633715,0.180984,0.317655,0.099698,0.180984,0.140682,0.140682,0.49800125,0.5976015,0.5,0.5976015,,ETF_LS,2563.5076014221463,-1286.898176170314,core_leveraged
AVGU,AVGO,1.991873,173,ols,0.104877,-0.068477,0.173354,10000,0.173354,False,False,False,True,False,False,False,False,False,False,False,0.886976,0.268628,0.534695,0.282423,0.272953,0.0952739999999999,0.099599,0.49796825,0.5975619,0.5,0.5975619,,ETF_LS,2092.3923862123443,-1050.4647566447984,core_leveraged
BABX,BABA,2.005954,499,ols,0.018359,0.018041,0.0003179999999999,150000,0.0003179999999999,False,False,False,True,False,False,False,False,False,False,False,0.890094,0.283901,0.443591,0.198534,0.283901,0.283583,0.283583,0.5014885,0.6017861999999999,0.5014885,0.6017861999999999,,ETF_LS,4313.310778456841,-2150.254082823854,core_leveraged
BULX,BULL,1.95866,138,ols,0.089736,-0.0533359999999999,0.1430719999999999,6000,0.1430719999999999,False,False,False,True,False,False,False,False,False,False,False,1.103129,0.643148,0.574009,0.309336,0.492138,0.5000760000000001,0.349066,0.489665,0.587598,0.5,0.587598,,ETF_LS,2575.3356415938924,-1314.8456810237062,core_leveraged
CONL,COIN,1.987096,499,ols,0.101638,-0.0652379999999999,0.166876,1200000,0.166876,False,False,False,True,False,False,False,False,False,False,False,1.569982,0.765016,0.789951,0.611996,0.765016,0.59814,0.59814,0.496774,0.5961288,0.5,0.5961288,,ETF_LS,4164.613497405406,-2095.8290376536443,core_leveraged
CRWL,CRWD,1.996668,338,ols,0.138985,-0.102585,0.24157,10000,0.24157,False,False,False,True,False,False,False,False,False,False,False,0.926871,0.381409,0.466835,0.216847,0.381409,0.139839,0.139839,0.499167,0.5990004,0.5,0.5990004,,ETF_LS,2094.0732459232336,-1048.7838969339086,core_leveraged
DLLL,DELL,1.985717,275,ols,0.122957,-0.086557,0.2095139999999999,10000,0.2095139999999999,False,False,False,True,False,False,False,False,False,False,False,1.09702,0.374856,0.542682,0.288224,0.374856,0.165342,0.165342,0.49642925,0.5957150999999999,0.5,0.5957150999999999,,ETF_LS,2090.226520846703,-1052.630622010439,core_leveraged
ETRL,ETOR,1.999449,137,ols,0.082958,-0.046558,0.129516,300,0.129516,False,False,False,True,False,False,False,False,False,True,False,1.105319,0.456716,0.660346,0.435697,0.447124,0.3272,0.317608,0.49986225,0.5998346999999999,0.5,0.5998346999999999,,ETF_LS,2554.0527837635414,-1277.3783096060672,core_leveraged
GOU,GOOGL,2.051883,75,ols,0.106324,-0.069924,0.176248,10000,0.176248,False,False,False,True,False,False,False,False,False,False,False,0.450886,0.158559,0.296422,0.094822,0.113791,-0.017689,-0.062457,0.51297075,0.6155649,0.51297075,0.6155649,,ETF_LS,2113.0479585413796,-1029.8091843157624,core_leveraged
INTW,INTC,1.987637,276,ols,0.045559,-0.009159,0.054718,30000,0.054718,False,False,False,True,False,False,False,False,False,False,False,1.348874,0.531212,0.621118,0.378663,0.531212,0.476494,0.476494,0.49690925,0.5962911,0.5,0.5962911,,ETF_LS,4970.03411239019,-2500.4737345854346,core_leveraged
ISUL,ISRG,2.002921,114,ols,0.048897,-0.012497,0.061394,2000,0.061394,False,False,False,True,False,False,False,False,False,False,False,0.652672,0.159431,0.312599,0.098147,0.125871,0.0980369999999999,0.064477,0.50073025,0.6008763,0.50073025,0.6008763,,ETF_LS,2096.257134779293,-1046.6000080778488,core_leveraged
FBL,META,1.997171,499,ols,0.0238169999999999,0.012583,0.0112339999999999,15000,0.0112339999999999,False,False,False,True,False,False,False,False,False,False,False,0.704834,0.219385,0.352767,0.123917,0.219385,0.208151,0.208151,0.49929275,0.5991512999999999,0.5,0.5991512999999999,,ETF_LS,3549.555160802846,-1777.2915593120697,core_leveraged
MVLL,MRVL,1.992352,261,ols,0.108275,-0.071875,0.18015,1000,0.18015,False,False,False,True,False,False,False,False,False,False,False,1.244384,0.543227,0.632482,0.395456,0.543227,0.363077,0.363077,0.498088,0.5977056,0.5,0.5977056,,ETF_LS,2114.3342412578304,-1061.2252459695026,core_leveraged
MSFL,MSFT,1.991589,499,ols,0.0183559999999999,0.018044,0.0003119999999999,150000,0.0003119999999999,False,False,False,True,False,False,False,False,False,False,False,0.477935,0.141793,0.23951,0.056643,0.141793,0.141481,0.141481,0.49789725,0.5974767,0.5,0.5974767,,ETF_LS,3196.78424181982,-1605.1425478950828,core_leveraged
MULL,MU,1.997492,338,ols,0.090887,-0.0544869999999999,0.145374,150000,0.145374,False,False,False,True,False,False,False,False,False,False,False,1.281094,0.576658,0.602246,0.361337,0.576658,0.431284,0.431284,0.499373,0.5992476,0.5,0.5992476,,ETF_LS,3195.794650663606,-1599.9036044517854,core_leveraged
NBIL,NBIS,1.997882,114,ols,0.111674,-0.075274,0.186948,200000,0.186948,False,False,False,True,False,False,False,False,False,False,False,1.94853,0.990808,1.116136,1.241805,1.128259,0.80386,0.941311,0.4994705,0.5993645999999999,0.5,0.5993645999999999,,ETF_LS,6541.396668802824,-3274.1656758521394,core_leveraged
NOWL,NOW,1.996474,173,ols,0.090509,-0.054109,0.144618,100000,0.144618,False,False,False,True,False,False,False,False,False,False,False,0.763238,0.295521,0.397619,0.157266,0.252179,0.1509029999999999,0.1075609999999999,0.4991185,0.5989422,0.5,0.5989422,,ETF_LS,2094.0053447580626,-1048.85179809908,core_leveraged
NVDL,NVDA,1.987592,499,ols,0.056901,-0.020501,0.077402,450000,0.077402,False,False,False,True,False,False,False,False,False,False,False,0.981949,0.369918,0.493822,0.23934,0.369918,0.292516,0.292516,0.496898,0.5962776,0.5,0.5962776,,ETF_LS,3171.077167796794,-1595.4366730177994,core_leveraged
PTIR,PLTR,1.996752,387,ols,0.030929,0.005471,0.025458,35000,0.025458,False,False,False,True,False,False,False,False,False,False,False,1.309614,0.498333,0.626393,0.390459,0.498333,0.472875,0.472875,0.499188,0.5990256,0.5,0.5990256,,ETF_LS,5401.356697658112,-2705.071384757903,core_leveraged
RDTL,RDDT,1.98187,249,ols,0.127735,-0.091335,0.21907,35000,0.21907,False,False,False,True,False,False,False,False,False,False,False,1.42259,0.640299,0.794307,0.613869,0.639984,0.4212289999999999,0.420914,0.4954675,0.594561,0.5,0.594561,,ETF_LS,2088.8684904822426,-1053.9886523748999,core_leveraged
SMCL,SMCI,1.989717,316,ols,0.166048,-0.129648,0.295696,25000,0.295696,False,False,False,True,False,False,False,False,False,False,False,1.741555,1.253737,0.977943,0.941672,1.253737,0.958041,0.958041,0.49742925,0.5969150999999999,0.5,0.5969150999999999,,ETF_LS,4967.060370095141,-2496.36524696484,core_leveraged
TSMU,TSM,1.990245,338,ols,,,,0,,False,True,False,False,False,False,False,False,False,True,False,0.797222,0.310649,0.405126,0.161733,0.310649,0.310649,0.310649,0.49756125,1.0,0.5,1.0,,ETF_LS,4527.96192141533,-2275.0776519550755,core_leveraged
UBRL,UBER,1.995281,387,ols,0.005565,0.0308349999999999,0.0,50000,0.0,False,False,False,True,False,False,False,False,False,False,False,0.765305,0.228236,0.382181,0.14503,0.228236,0.228236,0.228236,0.49882025,0.5985843,0.5,0.5985843,,ETF_LS,3882.6877441507436,-1945.9353064308955,core_leveraged
VRTL,VRT,1.982097,249,ols,0.0500399999999999,-0.01364,0.06368,2000,0.06368,False,False,False,True,False,False,False,False,False,False,False,1.254454,0.493853,0.656414,0.419377,0.492966,0.4301729999999999,0.429286,0.49552425,0.5946291,0.5,0.5946291,,ETF_LS,4458.28793599616,-2249.2783834475104,core_leveraged
XBTY,IBIT,0.539287,215,ols,0.035486,0.000914,0.034572,7000,0.034572,False,False,True,True,False,True,False,False,False,False,False,0.295051,0.237526,0.501264,0.031214,0.207234,0.202954,0.172662,0.13482175,0.1617861,0.5,0.5,,ETF_LS,7000.185874339181,-12980.446171220856,whitelist_stock
MAAY,MARA,0.321601,94,ols,0.045874,-0.009474,0.0553479999999999,10000,0.0553479999999999,False,False,True,True,False,True,False,False,False,False,False,0.342185,0.763014,0.896865,0.087746,0.339632,0.707666,0.284284,0.08040025,0.0964803,0.5,0.5,,ETF_LS,8176.290423509062,-25423.709576490935,whitelist_stock
FBYY,META,0.629688,103,ols,0.046191,-0.009791,0.055982,2000,0.055982,False,False,True,True,False,True,False,False,False,False,False,0.270271,0.519763,0.352767,0.014509,0.221022,0.463781,0.16504,0.157422,0.1889064,0.5,0.5,,ETF_LS,5265.498919100425,-8362.07601081873,whitelist_stock
MTYY,MSTR,0.390111,124,ols,0.082725,-0.046325,0.12905,2000,0.12905,False,False,True,True,False,True,False,False,False,False,False,0.383742,1.145647,0.88693,0.093581,0.611264,1.016597,0.482214,0.09752775,0.1170332999999999,0.5,0.5,,ETF_LS,9429.268310228465,-24170.73168977154,whitelist_stock
CVNY,CVNA,0.815644,285,ols,0.180259,-0.143859,0.324118,10000,0.324118,False,False,False,False,True,False,False,True,True,False,False,0.604031,0.030819,0.707348,0.037618,0.030819,-0.293299,-0.293299,0.203911,0.2446932,0.5,0.5,,ETF_LS,0.0,0.0,
DISO,DIS,0.758284,499,ols,0.178689,-0.142289,0.320978,20000,0.320978,False,False,False,False,True,False,False,True,True,False,False,0.220492,-0.008105,0.275441,0.006953,-0.008105,-0.3290829999999999,-0.3290829999999999,0.189571,0.2274851999999999,0.5,0.5,,ETF_LS,0.0,0.0,
MARO,MARA,0.783534,319,ols,0.069892,-0.033492,0.103384,3000,0.103384,False,False,True,True,False,True,False,False,False,False,False,0.669816,0.174449,0.896865,0.068214,0.174449,0.0710649999999999,0.0710649999999999,0.1958835,0.2350601999999999,0.5,0.5,,ETF_LS,3466.748538919006,-4424.503006785929,whitelist_stock
GOOW,GOOGL,1.22257,166,ols,0.203153,-0.166753,0.369906,35000,0.369906,False,False,False,False,True,False,False,True,True,False,False,0.336558,0.0888,0.296422,0.011954,0.062575,-0.281106,-0.307331,0.3056425,0.3667709999999999,0.5,0.5,,ETF_LS,0.0,0.0,
HOOW,HOOD,1.207589,190,ols,0.023618,0.012782,0.010836,350000,0.010836,False,False,True,True,False,True,False,False,False,False,False,0.82027,0.104925,0.704055,0.062131,0.094396,0.094089,0.08356,0.30189725,0.3622767,0.5,0.5,,ETF_LS,6958.729697175808,-5762.4984139270955,whitelist_stock
MSFW,MSFT,1.21628,166,ols,0.04092,-0.00452,0.0454399999999999,10000,0.0454399999999999,False,False,True,True,False,True,False,False,False,False,False,0.297216,0.047646,0.23951,0.007545,0.033961,0.002206,-0.0114789999999999,0.30407,0.364884,0.5,0.5,,ETF_LS,4330.667347993033,-3560.5841977119026,whitelist_stock
MSTW,MSTR,1.219322,166,ols,0.046775,-0.010375,0.05715,80000,0.05715,False,False,True,True,False,True,False,False,False,False,False,0.902102,0.150296,0.88693,0.105184,0.134901,0.093146,0.0777509999999999,0.3048305,0.3657965999999999,0.5,0.5,,ETF_LS,4335.547801180735,-3555.703744524199,whitelist_stock
NFLW,NFLX,1.189573,190,ols,0.0408969999999999,-0.004497,0.045394,15000,0.045394,False,False,True,True,False,True,False,False,False,False,False,0.404119,0.063144,0.33009,0.012286,0.050631,0.01775,0.005237,0.29739325,0.3568718999999999,0.5,0.5,,ETF_LS,4287.237637191753,-3604.0139085131827,whitelist_stock
PLTW,PLTR,1.193133,273,ols,0.020337,0.016063,0.004274,2000,0.004274,False,False,True,True,False,True,False,False,False,False,False,0.730466,0.103544,0.626393,0.045207,0.103544,0.09927,0.09927,0.29828325,0.3579399,0.5,0.5,,ETF_LS,8168.25307650435,-6846.054108388881,whitelist_stock
ETHD,ETHA,-1.981473,417,ols,0.200067,-0.163667,0.363734,45000,0.363734,False,False,False,False,True,False,False,True,True,False,False,1.473232,1.544547,0.753611,1.677581,1.544547,1.180813,1.180813,0.49536825,0.5944419,0.5,0.5944419,,ETF_LS,0.0,0.0,
ZSL,SLV,-2.0246,499,ols,0.507959,-0.471559,0.979518,500000,0.979518,False,False,True,False,True,False,True,True,False,False,False,0.926275,0.569183,0.452796,0.627744,0.569183,-0.4103350000000001,-0.4103350000000001,0.50615,0.6073799999999999,0.50615,0.6073799999999999,,ETF_LS,0.0,0.0,
SPXS,SPY,-2.89972,499,ols,0.187987,-0.151587,0.339574,10000,0.339574,False,False,False,False,True,False,False,True,True,False,False,0.480492,-0.00714,0.165246,0.154391,-0.00714,-0.346714,-0.346714,0.72493,0.8699159999999999,0.72493,0.8699159999999999,,ETF_LS,0.0,0.0,
DUG,XLE,-1.975998,499,ols,0.1999429999999999,-0.163543,0.363486,700,0.363486,False,False,False,False,True,False,False,True,True,True,False,0.436789,0.027406,0.220647,0.143148,0.027406,-0.33608,-0.33608,0.4939995,0.5927994,0.5,0.5927994,,ETF_LS,0.0,0.0,
