date,bucket,incumbent_cohort,n_pairs,gross_notional_usd
2024-11-26,bucket_core_screener,incumbent,27,4928152.447364807
2024-11-26,bucket_core_screener,post_start,33,4484446.649405479
2024-11-26,bucket_whitelist,post_start,1,0.0
2024-11-27,bucket_3_inverse,incumbent,9,68460.08740234375
2024-11-27,bucket_3_inverse,post_start,2,3984.509536743164
2024-11-27,bucket_core_screener,incumbent,27,4961097.477283478
2024-11-27,bucket_core_screener,post_start,33,4538772.035067558
2024-11-27,bucket_whitelist,post_start,1,0.0
2024-11-29,bucket_3_inverse,incumbent,9,66966.04452133179
2024-11-29,bucket_3_inverse,post_start,2,3870.828254699707
2024-11-29,bucket_core_screener,incumbent,27,4998485.860248566
2024-11-29,bucket_core_screener,post_start,33,4579099.662928581
2024-11-29,bucket_whitelist,post_start,1,0.0
2024-12-02,bucket_3_inverse,incumbent,9,67481.68127441406
2024-12-02,bucket_3_inverse,post_start,2,3983.9862098693848
2024-12-02,bucket_core_screener,incumbent,27,4999937.224714279
2024-12-02,bucket_core_screener,post_start,33,4734991.061275482
2024-12-02,bucket_whitelist,post_start,1,0.0
2024-12-03,bucket_3_inverse,incumbent,9,67171.89755249023
2024-12-03,bucket_3_inverse,post_start,2,3918.1594314575195
2024-12-03,bucket_core_screener,incumbent,27,5036346.413066864
2024-12-03,bucket_core_screener,post_start,33,4761649.5707063675
2024-12-03,bucket_whitelist,post_start,1,0.0
2024-12-04,bucket_3_inverse,incumbent,9,66202.98825836182
2024-12-04,bucket_3_inverse,post_start,2,3571.4189109802246
2024-12-04,bucket_core_screener,incumbent,27,5070875.365318298
2024-12-04,bucket_core_screener,post_start,33,4916207.677778244
2024-12-04,bucket_whitelist,post_start,1,0.0
2024-12-05,bucket_3_inverse,incumbent,9,66808.55545043945
2024-12-05,bucket_3_inverse,post_start,2,3593.5131607055664
2024-12-05,bucket_core_screener,incumbent,27,5053108.144155502
2024-12-05,bucket_core_screener,post_start,33,4862182.820189476
2024-12-05,bucket_whitelist,post_start,1,0.0
2024-12-06,bucket_3_inverse,incumbent,9,66104.41522216797
2024-12-06,bucket_3_inverse,post_start,2,3589.061866760254
2024-12-06,bucket_core_screener,incumbent,27,5080318.697116852
2024-12-06,bucket_core_screener,post_start,34,5104905.65765667
2024-12-06,bucket_whitelist,post_start,1,0.0
2024-12-09,bucket_3_inverse,incumbent,9,67203.77787780762
2024-12-09,bucket_3_inverse,post_start,2,4130.676170349121
2024-12-09,bucket_core_screener,incumbent,27,4879071.976982117
2024-12-09,bucket_core_screener,post_start,34,4646080.744746208
2024-12-09,bucket_whitelist,post_start,1,0.0
2024-12-10,bucket_3_inverse,incumbent,9,67963.31531906128
2024-12-10,bucket_3_inverse,post_start,2,4344.673538208008
2024-12-10,bucket_core_screener,incumbent,27,4799048.813465118
2024-12-10,bucket_core_screener,post_start,34,4585598.779603481
2024-12-10,bucket_whitelist,post_start,1,0.0
2024-12-11,bucket_3_inverse,incumbent,9,65821.34839630127
2024-12-11,bucket_3_inverse,post_start,2,4029.7485733032227
2024-12-11,bucket_core_screener,incumbent,27,4901557.5911102295
2024-12-11,bucket_core_screener,post_start,34,4773054.012059212
2024-12-11,bucket_whitelist,post_start,1,0.0
2024-12-12,bucket_3_inverse,incumbent,9,68410.11198806763
2024-12-12,bucket_3_inverse,post_start,2,4099.630546569824
2024-12-12,bucket_core_screener,incumbent,27,4814759.784502029
2024-12-12,bucket_core_screener,post_start,34,4690135.17958498
2024-12-12,bucket_whitelist,post_start,1,0.0
2024-12-13,bucket_3_inverse,incumbent,9,68892.81211090088
2024-12-13,bucket_3_inverse,post_start,2,4225.076141357422
2024-12-13,bucket_core_screener,incumbent,27,4777595.5501194
2024-12-13,bucket_core_screener,post_start,38,4953212.010692596
2024-12-13,bucket_whitelist,post_start,1,0.0
2024-12-16,bucket_3_inverse,incumbent,9,68417.97297668457
2024-12-16,bucket_3_inverse,post_start,2,4546.024208068848
2024-12-16,bucket_core_screener,incumbent,27,4773157.645723343
2024-12-16,bucket_core_screener,post_start,38,5107144.959215164
2024-12-16,bucket_whitelist,post_start,1,0.0
2024-12-17,bucket_3_inverse,incumbent,9,69131.30812835693
2024-12-17,bucket_3_inverse,post_start,2,4687.175979614258
2024-12-17,bucket_core_screener,incumbent,27,4767092.886648178
2024-12-17,bucket_core_screener,post_start,38,5065519.456567764
2024-12-17,bucket_whitelist,post_start,1,0.0
2024-12-18,bucket_3_inverse,incumbent,9,75431.10278320312
2024-12-18,bucket_3_inverse,post_start,2,4894.020065307617
2024-12-18,bucket_core_screener,incumbent,27,4517136.704927444
2024-12-18,bucket_core_screener,post_start,38,4777166.085682392
2024-12-18,bucket_whitelist,post_start,1,0.0
2024-12-19,bucket_3_inverse,incumbent,9,76178.22119903564
2024-12-19,bucket_3_inverse,post_start,2,4989.851539611816
2024-12-19,bucket_core_screener,incumbent,27,4496973.043762207
2024-12-19,bucket_core_screener,post_start,38,4588916.244996548
2024-12-19,bucket_whitelist,post_start,1,0.0
2024-12-20,bucket_3_inverse,incumbent,9,74261.75761413574
2024-12-20,bucket_3_inverse,post_start,3,4814.937523841858
2024-12-20,bucket_core_screener,incumbent,27,4534184.847911835
2024-12-20,bucket_core_screener,post_start,39,4622353.038696289
2024-12-20,bucket_whitelist,post_start,1,0.0
2024-12-23,bucket_3_inverse,incumbent,9,73433.15828704834
2024-12-23,bucket_3_inverse,post_start,3,4847.203471183777
2024-12-23,bucket_core_screener,incumbent,27,4630338.172208786
2024-12-23,bucket_core_screener,post_start,39,5162788.881673813
2024-12-23,bucket_whitelist,post_start,1,0.0
2024-12-24,bucket_3_inverse,incumbent,9,72264.02627182007
2024-12-24,bucket_3_inverse,post_start,3,4739.020604610443
2024-12-24,bucket_core_screener,incumbent,27,4688592.455699921
2024-12-24,bucket_core_screener,post_start,39,5282339.743258476
2024-12-24,bucket_whitelist,post_start,1,0.0
2024-12-26,bucket_3_inverse,incumbent,9,71642.37868499756
2024-12-26,bucket_3_inverse,post_start,3,4897.130928039551
2024-12-26,bucket_core_screener,incumbent,27,4685262.955724716
2024-12-26,bucket_core_screener,post_start,39,5215988.542965889
2024-12-26,bucket_whitelist,post_start,1,0.0
2024-12-27,bucket_3_inverse,incumbent,9,73230.4172706604
2024-12-27,bucket_3_inverse,post_start,3,5029.136033535004
2024-12-27,bucket_core_screener,incumbent,27,4602289.63325119
2024-12-27,bucket_core_screener,post_start,39,5111601.140563011
2024-12-27,bucket_whitelist,post_start,1,0.0
2024-12-30,bucket_3_inverse,incumbent,9,77542.3363647461
2024-12-30,bucket_3_inverse,post_start,3,5178.88618183136
2024-12-30,bucket_core_screener,incumbent,27,4509779.900531769
2024-12-30,bucket_core_screener,post_start,39,5112594.79693985
2024-12-30,bucket_whitelist,post_start,1,0.0
2024-12-31,bucket_3_inverse,incumbent,9,78077.86756134033
2024-12-31,bucket_3_inverse,post_start,3,5376.085805892944
2024-12-31,bucket_core_screener,incumbent,27,4494564.39512825
2024-12-31,bucket_core_screener,post_start,39,5026722.61329174
2024-12-31,bucket_whitelist,post_start,1,0.0
2025-01-02,bucket_3_inverse,incumbent,9,76668.65412521362
2025-01-02,bucket_3_inverse,post_start,3,5044.322232246399
2025-01-02,bucket_core_screener,incumbent,27,4545784.626750946
2025-01-02,bucket_core_screener,post_start,39,5141949.440484524
2025-01-02,bucket_whitelist,post_start,1,0.0
2025-01-03,bucket_3_inverse,incumbent,9,74699.38339233398
2025-01-03,bucket_3_inverse,post_start,3,4643.334694862366
2025-01-03,bucket_core_screener,incumbent,27,4624727.929887772
2025-01-03,bucket_core_screener,post_start,40,5377467.366072655
2025-01-03,bucket_whitelist,post_start,1,0.0
2025-01-06,bucket_3_inverse,incumbent,9,74947.81595230103
2025-01-06,bucket_3_inverse,post_start,3,4739.67328453064
2025-01-06,bucket_core_screener,incumbent,27,4669543.381429672
2025-01-06,bucket_core_screener,post_start,40,5484262.770353317
2025-01-06,bucket_whitelist,post_start,1,0.0
2025-01-07,bucket_3_inverse,incumbent,9,75435.23085021973
2025-01-07,bucket_3_inverse,post_start,3,5342.533166885376
2025-01-07,bucket_core_screener,incumbent,27,4603351.69334507
2025-01-07,bucket_core_screener,post_start,40,5253637.94255209
2025-01-07,bucket_whitelist,post_start,1,0.0
2025-01-08,bucket_3_inverse,incumbent,9,75218.33946990967
2025-01-08,bucket_3_inverse,post_start,3,5457.662668228149
2025-01-08,bucket_core_screener,incumbent,27,4621405.928150177
2025-01-08,bucket_core_screener,post_start,40,5174954.707731247
2025-01-08,bucket_whitelist,post_start,1,0.0
2025-01-10,bucket_3_inverse,incumbent,9,78296.80673980713
2025-01-10,bucket_3_inverse,post_start,3,5684.853887557983
2025-01-10,bucket_core_screener,incumbent,27,4522337.68321991
2025-01-10,bucket_core_screener,post_start,40,5113976.233942032
2025-01-10,bucket_whitelist,post_start,1,0.0
2025-01-13,bucket_3_inverse,incumbent,9,79668.88121795654
2025-01-13,bucket_3_inverse,post_start,3,6463.148003578186
2025-01-13,bucket_core_screener,incumbent,27,4522448.8980817795
2025-01-13,bucket_core_screener,post_start,40,5246036.874763489
2025-01-13,bucket_whitelist,post_start,1,0.0
2025-01-14,bucket_3_inverse,incumbent,9,79604.66307067871
2025-01-14,bucket_3_inverse,post_start,3,6344.9653968811035
2025-01-14,bucket_core_screener,incumbent,27,4593902.286110878
2025-01-14,bucket_core_screener,post_start,40,5244182.685910702
2025-01-14,bucket_whitelist,post_start,1,0.0
2025-01-15,bucket_3_inverse,incumbent,9,75215.62289428711
2025-01-15,bucket_3_inverse,post_start,3,5826.571550369263
2025-01-15,bucket_core_screener,incumbent,27,4720035.200675011
2025-01-15,bucket_core_screener,post_start,40,5498962.671116829
2025-01-15,bucket_whitelist,post_start,1,0.0
2025-01-16,bucket_3_inverse,incumbent,9,75873.63069152832
2025-01-16,bucket_3_inverse,post_start,3,6068.908847808838
2025-01-16,bucket_core_screener,incumbent,27,4684659.565908432
2025-01-16,bucket_core_screener,post_start,40,5477553.817333221
2025-01-16,bucket_whitelist,post_start,1,0.0
2025-01-17,bucket_3_inverse,incumbent,9,74706.10252380371
2025-01-17,bucket_3_inverse,post_start,3,5624.722741127014
2025-01-17,bucket_core_screener,incumbent,27,4778476.409870148
2025-01-17,bucket_core_screener,post_start,44,5739815.990514278
2025-01-17,bucket_whitelist,post_start,1,0.0
2025-01-21,bucket_3_inverse,incumbent,9,72758.35780334473
2025-01-21,bucket_3_inverse,post_start,3,5839.270156860352
2025-01-21,bucket_core_screener,incumbent,27,4412426.707470894
2025-01-21,bucket_core_screener,post_start,44,5538754.666325092
2025-01-21,bucket_whitelist,post_start,1,0.0
2025-01-22,bucket_3_inverse,incumbent,9,72181.94508361816
2025-01-22,bucket_3_inverse,post_start,3,5605.585620880127
2025-01-22,bucket_core_screener,incumbent,27,4447880.388041496
2025-01-22,bucket_core_screener,post_start,44,5652982.060669899
2025-01-22,bucket_whitelist,post_start,1,0.0
2025-01-23,bucket_3_inverse,incumbent,9,71518.90295410156
2025-01-23,bucket_3_inverse,post_start,3,5613.507137298584
2025-01-23,bucket_core_screener,incumbent,27,4452229.093743324
2025-01-23,bucket_core_screener,post_start,44,5660644.244843006
2025-01-23,bucket_whitelist,post_start,1,0.0
2025-01-24,bucket_3_inverse,incumbent,9,71711.45756530762
2025-01-24,bucket_3_inverse,post_start,3,5708.902145385742
2025-01-24,bucket_core_screener,incumbent,27,4486122.064016342
2025-01-24,bucket_core_screener,post_start,45,5735179.899727821
2025-01-24,bucket_whitelist,post_start,1,0.0
2025-01-27,bucket_3_inverse,incumbent,9,75922.1103553772
2025-01-27,bucket_3_inverse,post_start,3,7484.597550392151
2025-01-27,bucket_core_screener,incumbent,27,4321518.426933289
2025-01-27,bucket_core_screener,post_start,45,5102401.031389236
2025-01-27,bucket_whitelist,post_start,1,0.0
2025-01-28,bucket_3_inverse,incumbent,9,74658.30986022949
2025-01-28,bucket_3_inverse,post_start,3,6742.467589378357
2025-01-28,bucket_core_screener,incumbent,27,4420646.059761047
2025-01-28,bucket_core_screener,post_start,45,5144994.651171684
2025-01-28,bucket_whitelist,post_start,1,0.0
2025-01-29,bucket_3_inverse,incumbent,9,74613.98882293701
2025-01-29,bucket_3_inverse,post_start,3,6974.991681098938
2025-01-29,bucket_core_screener,incumbent,27,4421147.96805191
2025-01-29,bucket_core_screener,post_start,45,5151000.852345943
2025-01-29,bucket_whitelist,post_start,1,0.0
2025-01-30,bucket_3_inverse,incumbent,9,71645.01654815674
2025-01-30,bucket_3_inverse,post_start,3,6792.841946601868
2025-01-30,bucket_core_screener,incumbent,27,4551003.527711868
2025-01-30,bucket_core_screener,post_start,45,5260341.794107437
2025-01-30,bucket_whitelist,post_start,1,0.0
2025-01-31,bucket_3_inverse,incumbent,9,72866.52373886108
2025-01-31,bucket_3_inverse,post_start,3,7041.842057228088
2025-01-31,bucket_core_screener,incumbent,27,4451999.663797379
2025-01-31,bucket_core_screener,post_start,46,5261704.765229225
2025-01-31,bucket_whitelist,post_start,1,0.0
2025-02-03,bucket_3_inverse,incumbent,9,75249.60068130493
2025-02-03,bucket_3_inverse,post_start,3,8523.942051410675
2025-02-03,bucket_core_screener,incumbent,27,4423921.192459106
2025-02-03,bucket_core_screener,post_start,46,5530599.06282711
2025-02-03,bucket_whitelist,post_start,1,0.0
2025-02-04,bucket_3_inverse,incumbent,9,73447.64139938354
2025-02-04,bucket_3_inverse,post_start,3,8289.573361873627
2025-02-04,bucket_core_screener,incumbent,27,4531934.465542793
2025-02-04,bucket_core_screener,post_start,46,5727286.191604614
2025-02-04,bucket_whitelist,post_start,1,0.0
2025-02-05,bucket_3_inverse,incumbent,9,71660.10024261475
2025-02-05,bucket_3_inverse,post_start,3,7761.678513050079
2025-02-05,bucket_core_screener,incumbent,27,4544954.308686256
2025-02-05,bucket_core_screener,post_start,46,5723427.455590248
2025-02-05,bucket_whitelist,post_start,1,0.0
2025-02-06,bucket_3_inverse,incumbent,9,71678.00370407104
2025-02-06,bucket_3_inverse,post_start,3,7611.8319439888
2025-02-06,bucket_core_screener,incumbent,27,4568941.456699371
2025-02-06,bucket_core_screener,post_start,46,5807295.250784874
2025-02-06,bucket_whitelist,post_start,1,0.0
2025-02-07,bucket_3_inverse,incumbent,9,74163.15592575073
2025-02-07,bucket_3_inverse,post_start,3,7819.555198192596
2025-02-07,bucket_core_screener,incumbent,27,4545658.254664421
2025-02-07,bucket_core_screener,post_start,47,5814665.928703308
2025-02-07,bucket_whitelist,post_start,1,0.0
2025-02-10,bucket_3_inverse,incumbent,9,74629.13567352295
2025-02-10,bucket_3_inverse,post_start,3,7584.704470157623
2025-02-10,bucket_core_screener,incumbent,27,4649084.837715149
2025-02-10,bucket_core_screener,post_start,47,5939580.10951519
2025-02-10,bucket_whitelist,post_start,1,0.0
2025-02-11,bucket_3_inverse,incumbent,9,75874.21797943115
2025-02-11,bucket_3_inverse,post_start,3,7789.864867210388
2025-02-11,bucket_core_screener,incumbent,27,4611760.624386787
2025-02-11,bucket_core_screener,post_start,47,5800803.609755516
2025-02-11,bucket_whitelist,post_start,1,0.0
2025-02-12,bucket_3_inverse,incumbent,9,75158.63009643555
2025-02-12,bucket_3_inverse,post_start,3,7711.1397070884705
2025-02-12,bucket_core_screener,incumbent,27,4689158.86551857
2025-02-12,bucket_core_screener,post_start,47,5841134.52024889
2025-02-12,bucket_whitelist,post_start,1,0.0
2025-02-13,bucket_3_inverse,incumbent,9,72717.79668807983
2025-02-13,bucket_3_inverse,post_start,3,7539.815296173096
2025-02-13,bucket_core_screener,incumbent,27,4779585.056162834
2025-02-13,bucket_core_screener,post_start,47,5941059.576443672
2025-02-13,bucket_whitelist,post_start,1,0.0
2025-02-14,bucket_3_inverse,incumbent,9,73092.29904937744
2025-02-14,bucket_3_inverse,post_start,3,7179.87216758728
2025-02-14,bucket_core_screener,incumbent,27,4799153.500911713
2025-02-14,bucket_core_screener,post_start,49,6159052.654662132
2025-02-14,bucket_whitelist,post_start,1,0.0
2025-02-18,bucket_3_inverse,incumbent,9,72814.04607391357
2025-02-18,bucket_3_inverse,post_start,3,7822.18670463562
2025-02-18,bucket_core_screener,incumbent,27,4032772.7658929825
2025-02-18,bucket_core_screener,post_start,49,6005989.389066219
2025-02-18,bucket_whitelist,post_start,1,0.0
2025-02-19,bucket_3_inverse,incumbent,9,72103.25426101685
2025-02-19,bucket_3_inverse,post_start,3,7624.343689918518
2025-02-19,bucket_core_screener,incumbent,27,4027428.0175304413
2025-02-19,bucket_core_screener,post_start,49,5966094.372066975
2025-02-19,bucket_whitelist,post_start,1,0.0
2025-02-20,bucket_3_inverse,incumbent,9,72281.31317901611
2025-02-20,bucket_3_inverse,post_start,3,7505.448209762573
2025-02-20,bucket_core_screener,incumbent,27,4084392.7836847305
2025-02-20,bucket_core_screener,post_start,49,5919619.1646876335
2025-02-20,bucket_whitelist,post_start,1,0.0
2025-02-21,bucket_3_inverse,incumbent,9,75631.28903198242
2025-02-21,bucket_3_inverse,post_start,3,7990.282062530518
2025-02-21,bucket_core_screener,incumbent,27,3987530.0234355927
2025-02-21,bucket_core_screener,post_start,49,5675403.606473446
2025-02-21,bucket_whitelist,post_start,1,0.0
2025-02-24,bucket_3_inverse,incumbent,9,77641.61885070801
2025-02-24,bucket_3_inverse,post_start,3,8390.766784667969
2025-02-24,bucket_core_screener,incumbent,27,3880632.3929634094
2025-02-24,bucket_core_screener,post_start,49,5840896.741722584
2025-02-24,bucket_whitelist,post_start,1,0.0
2025-02-25,bucket_3_inverse,incumbent,9,80316.67318725586
2025-02-25,bucket_3_inverse,post_start,3,8932.224013328552
2025-02-25,bucket_core_screener,incumbent,27,3825343.5727472305
2025-02-25,bucket_core_screener,post_start,49,5596143.343060017
2025-02-25,bucket_whitelist,post_start,1,0.0
2025-02-26,bucket_3_inverse,incumbent,9,80136.852268219
2025-02-26,bucket_3_inverse,post_start,3,9051.875708580017
2025-02-26,bucket_core_screener,incumbent,27,3884082.126045227
2025-02-26,bucket_core_screener,post_start,49,5674348.926594734
2025-02-26,bucket_whitelist,post_start,1,0.0
2025-02-27,bucket_3_inverse,incumbent,9,84291.56103515625
2025-02-27,bucket_3_inverse,post_start,3,10026.711738586426
2025-02-27,bucket_core_screener,incumbent,27,3732743.1700401306
2025-02-27,bucket_core_screener,post_start,49,5365715.4771232605
2025-02-27,bucket_whitelist,post_start,1,0.0
2025-02-28,bucket_3_inverse,incumbent,9,81722.36046981812
2025-02-28,bucket_3_inverse,post_start,4,9880.854284286499
2025-02-28,bucket_core_screener,incumbent,27,3739418.393005371
2025-02-28,bucket_core_screener,post_start,49,5465401.876825333
2025-02-28,bucket_whitelist,post_start,1,0.0
2025-03-03,bucket_3_inverse,incumbent,9,85852.48388671875
2025-03-03,bucket_3_inverse,post_start,4,11165.912520885468
2025-03-03,bucket_core_screener,incumbent,27,3711564.6354608536
2025-03-03,bucket_core_screener,post_start,49,5834795.523445129
2025-03-03,bucket_whitelist,post_start,1,0.0
2025-03-04,bucket_3_inverse,incumbent,9,86958.2582244873
2025-03-04,bucket_3_inverse,post_start,4,10885.495248317719
2025-03-04,bucket_core_screener,incumbent,27,3734904.57362175
2025-03-04,bucket_core_screener,post_start,49,5839985.921122551
2025-03-04,bucket_whitelist,post_start,1,0.0
2025-03-05,bucket_3_inverse,incumbent,9,82987.97024536133
2025-03-05,bucket_3_inverse,post_start,4,10353.885677814484
2025-03-05,bucket_core_screener,incumbent,27,3903209.8303174973
2025-03-05,bucket_core_screener,post_start,49,6061964.457913399
2025-03-05,bucket_whitelist,post_start,1,0.0
2025-03-06,bucket_3_inverse,incumbent,9,86905.99891662598
2025-03-06,bucket_3_inverse,post_start,4,10960.80404138565
2025-03-06,bucket_core_screener,incumbent,27,3818093.7864637375
2025-03-06,bucket_core_screener,post_start,49,5725297.340257645
2025-03-06,bucket_whitelist,post_start,1,0.0
2025-03-07,bucket_3_inverse,incumbent,9,85764.68182373047
2025-03-07,bucket_3_inverse,post_start,4,10939.556725978851
2025-03-07,bucket_core_screener,incumbent,27,3859164.374194145
2025-03-07,bucket_core_screener,post_start,51,5854586.099841118
2025-03-07,bucket_whitelist,post_start,1,0.0
2025-03-10,bucket_3_inverse,incumbent,9,94620.0272026062
2025-03-10,bucket_3_inverse,post_start,4,12923.871036529541
2025-03-10,bucket_core_screener,incumbent,27,3621018.0549001694
2025-03-10,bucket_core_screener,post_start,51,5648770.601644039
2025-03-10,bucket_whitelist,post_start,1,0.0
2025-03-11,bucket_3_inverse,incumbent,9,93920.42361831665
2025-03-11,bucket_3_inverse,post_start,4,12181.305932998657
2025-03-11,bucket_core_screener,incumbent,27,3693755.160489559
2025-03-11,bucket_core_screener,post_start,51,5757180.26611805
2025-03-11,bucket_whitelist,post_start,1,0.0
2025-03-12,bucket_3_inverse,incumbent,9,90221.39572143555
2025-03-12,bucket_3_inverse,post_start,4,11902.231615066528
2025-03-12,bucket_core_screener,incumbent,27,3739604.599843025
2025-03-12,bucket_core_screener,post_start,51,5958990.779684067
2025-03-12,bucket_whitelist,post_start,1,0.0
2025-03-13,bucket_3_inverse,incumbent,9,91658.76593017578
2025-03-13,bucket_3_inverse,post_start,4,12046.510643005371
2025-03-13,bucket_core_screener,incumbent,27,3727977.4856300354
2025-03-13,bucket_core_screener,post_start,51,5842949.637807846
2025-03-13,bucket_whitelist,post_start,1,0.0
2025-03-14,bucket_3_inverse,incumbent,9,87284.12786483765
2025-03-14,bucket_3_inverse,post_start,4,11017.505558013916
2025-03-14,bucket_core_screener,incumbent,27,3846476.4817667007
2025-03-14,bucket_core_screener,post_start,54,6248117.8961930275
2025-03-14,bucket_whitelist,post_start,1,0.0
2025-03-17,bucket_3_inverse,incumbent,9,86125.68980789185
2025-03-17,bucket_3_inverse,post_start,4,11791.252907276154
2025-03-17,bucket_core_screener,incumbent,27,3953286.41191864
2025-03-17,bucket_core_screener,post_start,54,6488942.35670042
2025-03-17,bucket_whitelist,post_start,1,0.0
2025-03-18,bucket_3_inverse,incumbent,9,88781.58762359619
2025-03-18,bucket_3_inverse,post_start,4,12311.860915184021
2025-03-18,bucket_core_screener,incumbent,27,3886243.7150411606
2025-03-18,bucket_core_screener,post_start,54,6309653.473683357
2025-03-18,bucket_whitelist,post_start,1,0.0
2025-03-19,bucket_3_inverse,incumbent,9,86052.82080841064
2025-03-19,bucket_3_inverse,post_start,4,11305.601099967957
2025-03-19,bucket_core_screener,incumbent,27,3934349.841144562
2025-03-19,bucket_core_screener,post_start,54,6482792.1355986595
2025-03-19,bucket_whitelist,post_start,1,0.0
2025-03-20,bucket_3_inverse,incumbent,9,87047.03645324707
2025-03-20,bucket_3_inverse,post_start,4,11555.472198486328
2025-03-20,bucket_core_screener,incumbent,27,3878224.70115757
2025-03-20,bucket_core_screener,post_start,54,6475867.359270573
2025-03-20,bucket_whitelist,post_start,1,0.0
2025-03-21,bucket_3_inverse,incumbent,9,86808.90076828003
2025-03-21,bucket_3_inverse,post_start,4,11704.988655090332
2025-03-21,bucket_core_screener,incumbent,27,3847082.241256714
2025-03-21,bucket_core_screener,post_start,59,6574071.198158741
2025-03-21,bucket_whitelist,post_start,1,0.0
2025-03-24,bucket_3_inverse,incumbent,9,83330.89864730835
2025-03-24,bucket_3_inverse,post_start,4,11089.846096992493
2025-03-24,bucket_core_screener,incumbent,27,3924208.2277231216
2025-03-24,bucket_core_screener,post_start,59,6802748.455300331
2025-03-24,bucket_whitelist,post_start,1,0.0
2025-03-25,bucket_3_inverse,incumbent,9,82613.28018951416
2025-03-25,bucket_3_inverse,post_start,4,11216.351081848145
2025-03-25,bucket_core_screener,incumbent,27,3940633.8537425995
2025-03-25,bucket_core_screener,post_start,59,6776147.843054771
2025-03-25,bucket_whitelist,post_start,1,0.0
2025-03-26,bucket_3_inverse,incumbent,9,86174.55933380127
2025-03-26,bucket_3_inverse,post_start,4,12118.08287525177
2025-03-26,bucket_core_screener,incumbent,27,3864302.5662641525
2025-03-26,bucket_core_screener,post_start,59,6437546.877198219
2025-03-26,bucket_whitelist,post_start,1,0.0
2025-03-27,bucket_3_inverse,incumbent,9,85834.68005752563
2025-03-27,bucket_3_inverse,post_start,4,12302.445773124695
2025-03-27,bucket_core_screener,incumbent,27,3893892.533607483
2025-03-27,bucket_core_screener,post_start,59,6313366.179455757
2025-03-27,bucket_whitelist,post_start,1,0.0
2025-03-28,bucket_3_inverse,incumbent,9,90334.3290977478
2025-03-28,bucket_3_inverse,post_start,4,13164.51819229126
2025-03-28,bucket_core_screener,incumbent,27,3768604.440826416
2025-03-28,bucket_core_screener,post_start,64,6219646.190795422
2025-03-28,bucket_whitelist,post_start,1,0.0
2025-03-31,bucket_3_inverse,incumbent,9,92721.7974395752
2025-03-31,bucket_3_inverse,post_start,4,13814.819465637207
2025-03-31,bucket_core_screener,incumbent,27,3783070.196308136
2025-03-31,bucket_core_screener,post_start,64,6623900.780632019
2025-03-31,bucket_whitelist,post_start,1,0.0
2025-04-01,bucket_3_inverse,incumbent,9,94100.260471344
2025-04-01,bucket_3_inverse,post_start,4,13089.125377178192
2025-04-01,bucket_core_screener,incumbent,27,3809414.8504772186
2025-04-01,bucket_core_screener,post_start,64,6750036.279537678
2025-04-01,bucket_whitelist,post_start,1,0.0
2025-04-02,bucket_3_inverse,incumbent,9,90895.76452255249
2025-04-02,bucket_3_inverse,post_start,4,13087.452802181244
2025-04-02,bucket_core_screener,incumbent,27,3824291.1008491516
2025-04-02,bucket_core_screener,post_start,64,6891755.233175755
2025-04-02,bucket_whitelist,post_start,1,0.0
2025-04-03,bucket_3_inverse,incumbent,9,102649.978931427
2025-04-03,bucket_3_inverse,post_start,4,14692.821497440338
2025-04-03,bucket_core_screener,incumbent,27,3636268.813401222
2025-04-03,bucket_core_screener,post_start,64,6217124.317718029
2025-04-03,bucket_whitelist,post_start,1,0.0
2025-04-04,bucket_3_inverse,incumbent,9,120205.81871795654
2025-04-04,bucket_3_inverse,post_start,4,15344.37767124176
2025-04-04,bucket_core_screener,incumbent,27,3257370.3393325806
2025-04-04,bucket_core_screener,post_start,72,5832091.001039982
2025-04-04,bucket_whitelist,post_start,1,0.0
2025-04-07,bucket_3_inverse,incumbent,9,120798.12107086182
2025-04-07,bucket_3_inverse,post_start,4,16919.266703367233
2025-04-07,bucket_core_screener,incumbent,27,3125905.7860765457
2025-04-07,bucket_core_screener,post_start,72,6878593.130706787
2025-04-07,bucket_whitelist,post_start,1,0.0
2025-04-08,bucket_3_inverse,incumbent,9,127295.58787155151
2025-04-08,bucket_3_inverse,post_start,4,17908.127464532852
2025-04-08,bucket_core_screener,incumbent,27,3023475.6165065765
2025-04-08,bucket_core_screener,post_start,72,6614482.2909498215
2025-04-08,bucket_whitelist,post_start,1,0.0
2025-04-09,bucket_3_inverse,incumbent,9,93134.78332138062
2025-04-09,bucket_3_inverse,post_start,4,13196.486366987228
2025-04-09,bucket_core_screener,incumbent,27,3482052.8227682114
2025-04-09,bucket_core_screener,post_start,72,7939131.239155769
2025-04-09,bucket_whitelist,post_start,1,0.0
2025-04-10,bucket_3_inverse,incumbent,9,100917.88667297363
2025-04-10,bucket_3_inverse,post_start,4,14820.344851732254
2025-04-10,bucket_core_screener,incumbent,27,3365727.0709819794
2025-04-10,bucket_core_screener,post_start,72,7322314.917406559
2025-04-10,bucket_whitelist,post_start,1,0.0
2025-04-11,bucket_3_inverse,incumbent,9,94191.16567611694
2025-04-11,bucket_3_inverse,post_start,4,13963.80057668686
2025-04-11,bucket_core_screener,incumbent,27,3521625.914206505
2025-04-11,bucket_core_screener,post_start,72,7550382.510887623
2025-04-11,bucket_whitelist,post_start,1,0.0
2025-04-14,bucket_3_inverse,incumbent,9,92170.43744659424
