date,bucket,n_pairs,gross_notional_usd,sum_abs_long_usd,sum_abs_short_usd,sum_long_sh,sum_short_sh
2024-11-14,bucket_core_screener,57,9279868.487585545,6427140.396802902,2852728.0907826424,96797.0,-107104.0
2024-11-14,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-11-15,bucket_3_inverse,11,74493.78107833862,0.0,74493.78107833862,0.0,-792.0
2024-11-15,bucket_core_screener,60,9368661.011527061,6493259.969871521,2875401.0416555405,97470.0,-109275.0
2024-11-15,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-11-18,bucket_3_inverse,11,74134.4910621643,0.0,74134.4910621643,0.0,-807.0
2024-11-18,bucket_core_screener,60,9565393.043624401,6530500.289228439,3034892.7543959618,96199.0,-112959.0
2024-11-18,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-11-19,bucket_3_inverse,11,72907.08799743652,0.0,72907.08799743652,0.0,-807.0
2024-11-19,bucket_core_screener,60,9692121.945915699,6593426.626699448,3098695.3192162514,96199.0,-112959.0
2024-11-19,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-11-20,bucket_3_inverse,11,73515.0933227539,0.0,73515.0933227539,0.0,-807.0
2024-11-20,bucket_core_screener,60,9701872.927496433,6598486.265609741,3103386.661886692,96199.0,-112959.0
2024-11-20,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-11-21,bucket_3_inverse,11,72265.07461929321,0.0,72265.07461929321,0.0,-807.0
2024-11-21,bucket_core_screener,60,9744831.719759941,6621354.886058807,3123476.8337011337,96199.0,-112959.0
2024-11-21,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-11-22,bucket_3_inverse,11,71021.02836990356,0.0,71021.02836990356,0.0,-807.0
2024-11-22,bucket_core_screener,60,9767049.676802158,6635614.973730087,3131434.703072071,96199.0,-112959.0
2024-11-22,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-11-25,bucket_3_inverse,11,72413.62800598145,0.0,72413.62800598145,0.0,-821.0
2024-11-25,bucket_core_screener,60,9512793.785301208,6544448.847768784,2968344.937532425,94141.0,-110823.0
2024-11-25,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-11-26,bucket_3_inverse,11,72313.87908172607,0.0,72313.87908172607,0.0,-821.0
2024-11-26,bucket_core_screener,60,9412599.096770287,6495104.756820679,2917494.339949608,94141.0,-110823.0
2024-11-26,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-11-27,bucket_3_inverse,11,72444.59693908691,0.0,72444.59693908691,0.0,-821.0
2024-11-27,bucket_core_screener,60,9499869.512351036,6542195.832233429,2957673.680117607,94141.0,-110823.0
2024-11-27,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-11-29,bucket_3_inverse,11,70836.8727760315,0.0,70836.8727760315,0.0,-821.0
2024-11-29,bucket_core_screener,60,9577585.523177147,6581998.445056915,2995587.0781202316,94141.0,-110823.0
2024-11-29,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-02,bucket_3_inverse,11,71465.66748428345,0.0,71465.66748428345,0.0,-835.0
2024-12-02,bucket_core_screener,60,9734928.285989761,6677429.353185654,3057498.9328041077,93980.0,-111753.0
2024-12-02,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-03,bucket_3_inverse,11,71090.05698394775,0.0,71090.05698394775,0.0,-835.0
2024-12-03,bucket_core_screener,60,9797995.983773232,6708927.844625473,3089068.1391477585,93980.0,-111753.0
2024-12-03,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-04,bucket_3_inverse,11,69774.40716934204,0.0,69774.40716934204,0.0,-835.0
2024-12-04,bucket_core_screener,60,9987083.043096542,6803772.480134964,3183310.5629615784,93980.0,-111753.0
2024-12-04,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-05,bucket_3_inverse,11,70402.06861114502,0.0,70402.06861114502,0.0,-835.0
2024-12-05,bucket_core_screener,60,9915290.964344978,6768730.804944992,3146560.1593999863,93980.0,-111753.0
2024-12-05,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-06,bucket_3_inverse,11,69693.47708892822,0.0,69693.47708892822,0.0,-835.0
2024-12-06,bucket_core_screener,61,10185224.354773521,6921217.434844971,3264006.9199285507,94715.0,-111984.0
2024-12-06,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-09,bucket_3_inverse,11,71334.45404815674,0.0,71334.45404815674,0.0,-849.0
2024-12-09,bucket_core_screener,61,9525152.721728325,6543287.15382576,2981865.567902565,90552.0,-104070.0
2024-12-09,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-10,bucket_3_inverse,11,72307.98885726929,0.0,72307.98885726929,0.0,-849.0
2024-12-10,bucket_core_screener,61,9384647.5930686,6475510.940135956,2909136.652932644,90552.0,-104070.0
2024-12-10,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-11,bucket_3_inverse,11,69851.09696960449,0.0,69851.09696960449,0.0,-849.0
2024-12-11,bucket_core_screener,61,9674611.603169441,6623385.003820419,3051226.599349022,90552.0,-104070.0
2024-12-11,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-12,bucket_3_inverse,11,72509.74253463745,0.0,72509.74253463745,0.0,-849.0
2024-12-12,bucket_core_screener,61,9504894.96408701,6540129.254205704,2964765.7098813057,90552.0,-104070.0
2024-12-12,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-13,bucket_3_inverse,11,73117.8882522583,0.0,73117.8882522583,0.0,-849.0
2024-12-13,bucket_core_screener,65,9730807.560811996,6676793.554735184,3054014.0060768127,91501.0,-106595.0
2024-12-13,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-16,bucket_3_inverse,11,72963.99718475342,0.0,72963.99718475342,0.0,-863.0
2024-12-16,bucket_core_screener,65,9880302.604938507,6747903.390087128,3132399.2148513794,92577.0,-107336.0
2024-12-16,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-17,bucket_3_inverse,11,73818.48410797119,0.0,73818.48410797119,0.0,-863.0
2024-12-17,bucket_core_screener,65,9832612.343215942,6725202.995506287,3107409.3477096558,92577.0,-107336.0
2024-12-17,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-18,bucket_3_inverse,11,80325.12284851074,0.0,80325.12284851074,0.0,-863.0
2024-12-18,bucket_core_screener,65,9294302.790609837,6459181.026313782,2835121.764296055,92577.0,-107336.0
2024-12-18,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-19,bucket_3_inverse,11,81168.07273864746,0.0,81168.07273864746,0.0,-863.0
2024-12-19,bucket_core_screener,65,9085889.288758755,6355432.807760239,2730456.480998516,92577.0,-107336.0
2024-12-19,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-20,bucket_3_inverse,12,79076.6951379776,0.0,79076.6951379776,0.0,-886.0
2024-12-20,bucket_core_screener,66,9156537.886608124,6394723.885433197,2761814.0011749268,92577.0,-107336.0
2024-12-20,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-23,bucket_3_inverse,12,78280.36175823212,0.0,78280.36175823212,0.0,-899.0
2024-12-23,bucket_core_screener,66,9793127.053882599,6685492.381441116,3107634.6724414825,96102.0,-117030.0
2024-12-23,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-24,bucket_3_inverse,12,77003.04687643051,0.0,77003.04687643051,0.0,-899.0
2024-12-24,bucket_core_screener,66,9970932.198958397,6777127.4689769745,3193804.7299814224,96102.0,-117030.0
2024-12-24,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-26,bucket_3_inverse,12,76539.50961303711,0.0,76539.50961303711,0.0,-899.0
2024-12-26,bucket_core_screener,66,9901251.498690605,6742335.557624817,3158915.9410657883,96102.0,-117030.0
2024-12-26,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-27,bucket_3_inverse,12,78259.5533041954,0.0,78259.5533041954,0.0,-899.0
2024-12-27,bucket_core_screener,66,9713890.773814201,6652340.055866241,3061550.71794796,96102.0,-117030.0
2024-12-27,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-30,bucket_3_inverse,12,82721.22254657745,0.0,82721.22254657745,0.0,-935.0
2024-12-30,bucket_core_screener,66,9622374.697471619,6626059.122264862,2996315.5752067566,97280.0,-117711.0
2024-12-30,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-12-31,bucket_3_inverse,12,83453.95336723328,0.0,83453.95336723328,0.0,-935.0
2024-12-31,bucket_core_screener,66,9521287.00841999,6574951.633308411,2946335.37511158,97280.0,-117711.0
2024-12-31,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-02,bucket_3_inverse,12,81712.97635746002,0.0,81712.97635746002,0.0,-935.0
2025-01-02,bucket_core_screener,66,9687734.06723547,6658636.78319931,3029097.2840361595,97280.0,-117711.0
2025-01-02,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-03,bucket_3_inverse,12,79342.71808719635,0.0,79342.71808719635,0.0,-935.0
2025-01-03,bucket_core_screener,67,10002195.295960426,6827963.495349884,3174231.8006105423,99917.0,-118016.0
2025-01-03,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-06,bucket_3_inverse,12,79687.48923683167,0.0,79687.48923683167,0.0,-971.0
2025-01-06,bucket_core_screener,67,10153806.15178299,6908532.319079399,3245273.8327035904,98580.0,-117627.0
2025-01-06,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-07,bucket_3_inverse,12,80777.7640171051,0.0,80777.7640171051,0.0,-971.0
2025-01-07,bucket_core_screener,67,9856989.63589716,6764732.246021271,3092257.389875889,98580.0,-117627.0
2025-01-07,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-08,bucket_3_inverse,12,80676.00213813782,0.0,80676.00213813782,0.0,-971.0
2025-01-08,bucket_core_screener,67,9796360.635881424,6735640.861917496,3060719.773963928,98580.0,-117627.0
2025-01-08,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-10,bucket_3_inverse,12,83981.66062736511,0.0,83981.66062736511,0.0,-971.0
2025-01-10,bucket_core_screener,67,9636313.917161942,6655911.503314972,2980402.4138469696,98580.0,-117627.0
2025-01-10,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-13,bucket_3_inverse,12,86132.02922153473,0.0,86132.02922153473,0.0,-1006.0
2025-01-13,bucket_core_screener,67,9768485.772845268,6712366.71770668,3056119.055138588,103333.0,-124551.0
2025-01-13,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-14,bucket_3_inverse,12,85949.62846755981,0.0,85949.62846755981,0.0,-1006.0
2025-01-14,bucket_core_screener,67,9838084.97202158,6746589.144916534,3091495.8271050453,103333.0,-124551.0
2025-01-14,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-15,bucket_3_inverse,12,81042.19444465637,0.0,81042.19444465637,0.0,-1006.0
2025-01-15,bucket_core_screener,67,10218997.87179184,6938254.459671974,3280743.4121198654,103333.0,-124551.0
2025-01-15,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-16,bucket_3_inverse,12,81942.53953933716,0.0,81942.53953933716,0.0,-1006.0
2025-01-16,bucket_core_screener,67,10162213.383241653,6911656.10674572,3250557.2764959335,103333.0,-124551.0
2025-01-16,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-17,bucket_3_inverse,12,80330.82526493073,0.0,80330.82526493073,0.0,-1006.0
2025-01-17,bucket_core_screener,71,10518292.400384426,7111098.858611107,3407193.5417733192,105297.0,-127301.0
2025-01-17,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-21,bucket_3_inverse,12,78597.62796020508,0.0,78597.62796020508,0.0,-1038.0
2025-01-21,bucket_core_screener,71,9951181.373795986,6775225.327661514,3175956.046134472,100605.0,-116786.0
2025-01-21,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-22,bucket_3_inverse,12,77787.53070449829,0.0,77787.53070449829,0.0,-1038.0
2025-01-22,bucket_core_screener,71,10100862.448711395,6849447.856336594,3251414.5923748016,100605.0,-116786.0
2025-01-22,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-23,bucket_3_inverse,12,77132.41009140015,0.0,77132.41009140015,0.0,-1038.0
2025-01-23,bucket_core_screener,71,10112873.33858633,6856498.216730118,3256375.1218562126,100605.0,-116786.0
2025-01-23,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-24,bucket_3_inverse,12,77420.35971069336,0.0,77420.35971069336,0.0,-1038.0
2025-01-24,bucket_core_screener,72,10221301.963744164,6920169.398300171,3301132.5654439926,100815.0,-117744.0
2025-01-24,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-27,bucket_3_inverse,12,83406.70790576935,0.0,83406.70790576935,0.0,-1076.0
2025-01-27,bucket_core_screener,72,9423919.458322525,6552747.840724945,2871171.61759758,102407.0,-112935.0
2025-01-27,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-28,bucket_3_inverse,12,81400.77744960785,0.0,81400.77744960785,0.0,-1076.0
2025-01-28,bucket_core_screener,72,9565640.710932732,6626697.601705551,2938943.1092271805,102407.0,-112935.0
2025-01-28,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-29,bucket_3_inverse,12,81588.98050403595,0.0,81588.98050403595,0.0,-1076.0
2025-01-29,bucket_core_screener,72,9572148.820397854,6631370.599588394,2940778.2208094597,102407.0,-112935.0
2025-01-29,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-30,bucket_3_inverse,12,78437.8584947586,0.0,78437.8584947586,0.0,-1076.0
2025-01-30,bucket_core_screener,72,9811345.321819305,6755590.993841171,3055754.327978134,102407.0,-112935.0
2025-01-30,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-01-31,bucket_3_inverse,12,79908.36579608917,0.0,79908.36579608917,0.0,-1076.0
2025-01-31,bucket_core_screener,73,9713704.429026604,6712507.826481819,3001196.6025447845,102774.0,-113345.0
2025-01-31,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-03,bucket_3_inverse,12,83773.5427327156,0.0,83773.5427327156,0.0,-1111.0
2025-02-03,bucket_core_screener,73,9954520.255286217,6840888.086151123,3113632.1691350937,107872.0,-125705.0
2025-02-03,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-04,bucket_3_inverse,12,81737.21476125717,0.0,81737.21476125717,0.0,-1111.0
2025-02-04,bucket_core_screener,73,10259220.657147408,6993503.217722893,3265717.439424515,107872.0,-125705.0
2025-02-04,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-05,bucket_3_inverse,12,79421.77875566483,0.0,79421.77875566483,0.0,-1111.0
2025-02-05,bucket_core_screener,73,10268381.764276505,6999029.049430847,3269352.7148456573,107872.0,-125705.0
2025-02-05,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-06,bucket_3_inverse,12,79289.83564805984,0.0,79289.83564805984,0.0,-1111.0
2025-02-06,bucket_core_screener,73,10376236.707484245,7052157.8053770065,3324078.902107239,107872.0,-125705.0
2025-02-06,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-07,bucket_3_inverse,12,81982.71112394333,0.0,81982.71112394333,0.0,-1111.0
2025-02-07,bucket_core_screener,74,10360324.18336773,7052381.629034996,3307942.554332733,108086.0,-126006.0
2025-02-07,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-10,bucket_3_inverse,12,82213.84014368057,0.0,82213.84014368057,0.0,-1145.0
2025-02-10,bucket_core_screener,74,10588664.947230339,7189358.351333618,3399306.595896721,110862.0,-126193.0
2025-02-10,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-11,bucket_3_inverse,12,83664.08284664154,0.0,83664.08284664154,0.0,-1145.0
2025-02-11,bucket_core_screener,74,10412564.234142303,7102924.435556412,3309639.7985858917,110862.0,-126193.0
2025-02-11,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-12,bucket_3_inverse,12,82869.76980352402,0.0,82869.76980352402,0.0,-1145.0
2025-02-12,bucket_core_screener,74,10530293.38576746,7163715.759475708,3366577.626291752,110862.0,-126193.0
2025-02-12,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-13,bucket_3_inverse,12,80257.61198425293,0.0,80257.61198425293,0.0,-1145.0
2025-02-13,bucket_core_screener,74,10720644.632606506,7258422.315652847,3462222.316953659,110862.0,-126193.0
2025-02-13,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-14,bucket_3_inverse,12,80272.17121696472,0.0,80272.17121696472,0.0,-1145.0
2025-02-14,bucket_core_screener,76,10958206.155573845,7404146.617076874,3554059.538496971,113590.0,-128197.0
2025-02-14,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-18,bucket_3_inverse,12,80636.2327785492,0.0,80636.2327785492,0.0,-1181.0
2025-02-18,bucket_core_screener,76,10038762.154959202,6827514.45198822,3211247.7029709816,101939.0,-115193.0
2025-02-18,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-19,bucket_3_inverse,12,79727.59795093536,0.0,79727.59795093536,0.0,-1181.0
2025-02-19,bucket_core_screener,76,9993522.389597416,6806373.193704605,3187149.195892811,101939.0,-115193.0
2025-02-19,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-20,bucket_3_inverse,12,79786.76138877869,0.0,79786.76138877869,0.0,-1181.0
2025-02-20,bucket_core_screener,76,10004011.948372364,6812259.558217049,3191752.3901553154,101939.0,-115193.0
2025-02-20,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-21,bucket_3_inverse,12,83621.57109451294,0.0,83621.57109451294,0.0,-1181.0
2025-02-21,bucket_core_screener,76,9662933.629909039,6641496.985286713,3021436.644622326,101939.0,-115193.0
2025-02-21,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-24,bucket_3_inverse,12,86032.38563537598,0.0,86032.38563537598,0.0,-1215.0
2025-02-24,bucket_core_screener,76,9721529.134685993,6682806.5724487305,3038722.5622372627,107119.0,-122983.0
2025-02-24,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-25,bucket_3_inverse,12,89248.89720058441,0.0,89248.89720058441,0.0,-1215.0
2025-02-25,bucket_core_screener,76,9421486.915807247,6532151.669034958,2889335.2467722893,107119.0,-122983.0
2025-02-25,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-26,bucket_3_inverse,12,89188.72797679901,0.0,89188.72797679901,0.0,-1215.0
2025-02-26,bucket_core_screener,76,9558431.052639961,6601337.648256302,2957093.4043836594,107119.0,-122983.0
2025-02-26,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-27,bucket_3_inverse,12,94318.27277374268,0.0,94318.27277374268,0.0,-1215.0
2025-02-27,bucket_core_screener,76,9098458.647163391,6369436.030591965,2729022.6165714264,107119.0,-122983.0
2025-02-27,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-02-28,bucket_3_inverse,13,91603.21475410461,0.0,91603.21475410461,0.0,-1222.0
2025-02-28,bucket_core_screener,76,9204820.269830704,6428428.657194138,2776391.612636566,107119.0,-122983.0
2025-02-28,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-03,bucket_3_inverse,13,97018.39640760422,0.0,97018.39640760422,0.0,-1257.0
2025-03-03,bucket_core_screener,76,9546360.158905983,6571711.537618637,2974648.621287346,114311.0,-143127.0
2025-03-03,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-04,bucket_3_inverse,13,97843.75347280502,0.0,97843.75347280502,0.0,-1257.0
2025-03-04,bucket_core_screener,76,9574890.4947443,6588754.678096771,2986135.8166475296,114311.0,-143127.0
2025-03-04,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-05,bucket_3_inverse,13,93341.85592317581,0.0,93341.85592317581,0.0,-1257.0
2025-03-05,bucket_core_screener,76,9965174.288230896,6785361.006549835,3179813.281681061,114311.0,-143127.0
2025-03-05,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-06,bucket_3_inverse,13,97866.80295801163,0.0,97866.80295801163,0.0,-1257.0
2025-03-06,bucket_core_screener,76,9543391.126721382,6572997.042863846,2970394.0838575363,114311.0,-143127.0
2025-03-06,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-07,bucket_3_inverse,13,96704.23854970932,0.0,96704.23854970932,0.0,-1257.0
2025-03-07,bucket_core_screener,78,9713750.474035263,6679516.540903091,3034233.9331321716,115356.0,-144607.0
2025-03-07,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-10,bucket_3_inverse,13,107543.89823913574,0.0,107543.89823913574,0.0,-1301.0
2025-03-10,bucket_core_screener,78,9269788.656544209,6460477.446359634,2809311.210184574,121411.0,-155883.0
2025-03-10,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-11,bucket_3_inverse,13,106101.72955131531,0.0,106101.72955131531,0.0,-1301.0
2025-03-11,bucket_core_screener,78,9450935.426607609,6555923.555784225,2895011.8708233833,121411.0,-155883.0
2025-03-11,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-12,bucket_3_inverse,13,102123.62733650208,0.0,102123.62733650208,0.0,-1301.0
2025-03-12,bucket_core_screener,78,9698595.379527092,6684100.316522598,3014495.0630044937,121411.0,-155883.0
2025-03-12,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-13,bucket_3_inverse,13,103705.27657318115,0.0,103705.27657318115,0.0,-1301.0
2025-03-13,bucket_core_screener,78,9570927.123437881,6617458.984046936,2953468.1393909454,121411.0,-155883.0
2025-03-13,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-14,bucket_3_inverse,13,98301.63342285156,0.0,98301.63342285156,0.0,-1301.0
2025-03-14,bucket_core_screener,81,10094594.377959728,6907452.479450226,3187141.8985095024,124763.0,-159328.0
2025-03-14,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-17,bucket_3_inverse,13,97916.942715168,0.0,97916.942715168,0.0,-1350.0
2025-03-17,bucket_core_screener,81,10442228.76861906,7070505.495670319,3371723.272948742,126631.0,-163434.0
2025-03-17,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-18,bucket_3_inverse,13,101093.44853878021,0.0,101093.44853878021,0.0,-1350.0
2025-03-18,bucket_core_screener,81,10195897.188724518,6948723.289914131,3247173.8988103867,126631.0,-163434.0
2025-03-18,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-19,bucket_3_inverse,13,97358.4219083786,0.0,97358.4219083786,0.0,-1350.0
2025-03-19,bucket_core_screener,81,10417141.976743221,7063118.017033577,3354023.9597096443,126631.0,-163434.0
2025-03-19,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-20,bucket_3_inverse,13,98602.5086517334,0.0,98602.5086517334,0.0,-1350.0
2025-03-20,bucket_core_screener,81,10354092.060428143,7031465.154218674,3322626.906209469,126631.0,-163434.0
2025-03-20,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-21,bucket_3_inverse,13,98513.88942337036,0.0,98513.88942337036,0.0,-1350.0
2025-03-21,bucket_core_screener,86,10421153.439415455,7084210.238965988,3336943.2004494667,127307.0,-165713.0
2025-03-21,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-24,bucket_3_inverse,13,94420.74474430084,0.0,94420.74474430084,0.0,-1401.0
2025-03-24,bucket_core_screener,86,10726956.683023453,7239878.535433769,3487078.1475896835,127420.0,-163532.0
2025-03-24,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-25,bucket_3_inverse,13,93829.6312713623,0.0,93829.6312713623,0.0,-1401.0
2025-03-25,bucket_core_screener,86,10716781.69679737,7234324.697742462,3482456.9990549088,127420.0,-163532.0
2025-03-25,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-26,bucket_3_inverse,13,98292.64220905304,0.0,98292.64220905304,0.0,-1401.0
2025-03-26,bucket_core_screener,86,10301849.443462372,7031093.108481884,3270756.334980488,127420.0,-163532.0
2025-03-26,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-27,bucket_3_inverse,13,98137.12583065033,0.0,98137.12583065033,0.0,-1401.0
2025-03-27,bucket_core_screener,86,10207258.71306324,6983756.6827168465,3223502.0303463936,127420.0,-163532.0
2025-03-27,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-28,bucket_3_inverse,13,103498.84729003906,0.0,103498.84729003906,0.0,-1401.0
2025-03-28,bucket_core_screener,91,9988250.631621838,6908703.6269283295,3079547.004693508,128922.0,-167321.0
2025-03-28,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-03-31,bucket_3_inverse,13,106536.6169052124,0.0,106536.6169052124,0.0,-1449.0
2025-03-31,bucket_core_screener,91,10406970.976940155,7103931.815906525,3303039.1610336304,135527.0,-184838.0
2025-03-31,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-04-01,bucket_3_inverse,13,107189.38584852219,0.0,107189.38584852219,0.0,-1449.0
2025-04-01,bucket_core_screener,91,10559451.130014896,7181256.136282921,3378194.9937319756,135527.0,-184838.0
2025-04-01,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-04-02,bucket_3_inverse,13,103983.21732473373,0.0,103983.21732473373,0.0,-1449.0
2025-04-02,bucket_core_screener,91,10716046.334024906,7260401.67425251,3455644.659772396,135527.0,-184838.0
2025-04-02,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-04-03,bucket_3_inverse,13,117342.80042886734,0.0,117342.80042886734,0.0,-1449.0
2025-04-03,bucket_core_screener,91,9853393.131119251,6835455.742574692,3017937.3885445595,135527.0,-184838.0
2025-04-03,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-04-04,bucket_3_inverse,13,135550.1963891983,0.0,135550.1963891983,0.0,-1449.0
2025-04-04,bucket_core_screener,99,9089461.340372562,6471340.106120586,2618121.234251976,140486.0,-189125.0
2025-04-04,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-04-07,bucket_3_inverse,13,137717.38777422905,0.0,137717.38777422905,0.0,-1497.0
2025-04-07,bucket_core_screener,99,10004498.916783333,6795929.046401024,3208569.870382309,146822.0,-250830.0
2025-04-07,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-04-08,bucket_3_inverse,13,145203.71533608437,0.0,145203.71533608437,0.0,-1497.0
2025-04-08,bucket_core_screener,99,9637957.907456398,6610541.595876217,3027416.311580181,146822.0,-250830.0
2025-04-08,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-04-09,bucket_3_inverse,13,106331.26968836784,0.0,106331.26968836784,0.0,-1497.0
2025-04-09,bucket_core_screener,99,11421184.06192398,7516879.588341713,3904304.4735822678,146822.0,-250830.0
2025-04-09,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2025-04-10,bucket_3_inverse,13,115738.23152470589,0.0,115738.23152470589,0.0,-1497.0
2025-04-10,bucket_core_screener,99,10688041.988388538,7169885.93980217,3518156.0485863686,146822.0,-250830.0
