ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve
RDWU,RDW,1.982735,56,ols,0.3502159999999999,35000,0.3502159999999999,False,False,15.300000190734863,0.3502159999999999,1.0,False,False,True,False,False,True,True,False,False,2.012362,2.04232,1.558516,1.500793,1.088257,1.088629,0.015,yfinance,0.0,0.03595,1.204139,1.204928,True,1.282889,1.2083,0.932673,0.49568375,0.5948205,0.5,0.5948205,bucket_1,,False,0.3502159999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
OKLL,OKLO,1.997829,208,ols,0.2278579999999999,25000,0.2278579999999999,False,False,11.9399995803833,0.2278579999999999,1.0,False,True,False,False,False,False,False,False,False,1.998486,2.029341,1.276147,1.259782,1.036069,1.062438,0.0131,yfinance,0.0,0.03595,1.118918,1.174073,True,1.248694,1.048289,1.020836,0.49945725,0.5993487,0.5,0.5993487,bucket_1,,False,0.2278579999999999,ETF_LS,8685.266337088777,-4347.352219378524,8685.266337088777,-4347.352219378524,8685.266337088777,0.0,-0.0,8685.266337088777,core_leveraged
GDXU,GDX,3.041293,500,ols,0.086938,75000,0.086938,False,False,213.6699981689453,0.086938,1.0,False,True,False,False,False,False,False,False,False,1.424706,1.359036,0.722153,0.704425,0.453838,0.447919,0.0095,yfinance,0.0,0.03595,0.72223,0.705662,True,0.722153,0.6352150000000001,0.6352150000000001,0.76032325,0.9123879,0.76032325,0.9123879,bucket_1,,False,0.086938,ETF_LS,6809.577710978467,-2239.040339414343,6809.577710978467,-2239.040339414343,10273.66872114252,0.0,-0.0,10273.66872114252,core_leveraged
MRNX,MRNA,2.010982,53,ols,0.1049789999999999,100,0.1049789999999999,False,False,30.65999984741211,0.1049789999999999,1.0,False,True,False,False,False,False,False,True,False,1.182519,1.230007,0.566613,0.566226,0.636058,0.644025,,missing,0.0,0.03595,0.447603,0.45797,True,0.472633,0.461634,0.367654,0.5027455,0.6032945999999999,0.5027455,0.6032945999999999,bucket_1,,False,0.1049789999999999,ETF_LS,3027.3499948111603,-1505.4087976974238,3027.3499948111603,-1505.4087976974238,3027.3499948111603,0.0,-0.0,3027.3499948111603,core_leveraged
ZETX,ZETA,2.041215,53,ols,0.134144,3000,0.134144,False,False,17.899999618530273,0.134144,1.0,False,True,False,False,False,False,False,False,False,1.431711,1.43815,0.752617,0.712763,0.68387,0.705712,,missing,0.0,0.03595,0.53442,0.566674,True,0.580311,0.6184729999999999,0.446167,0.51030375,0.6123644999999999,0.51030375,0.6123644999999999,bucket_1,,False,0.134144,ETF_LS,3305.2157601159543,-1619.2394040392387,3305.2157601159543,-1619.2394040392387,3305.2157601159543,0.0,-0.0,3305.2157601159543,core_leveraged
LITX,LITE,1.981607,59,ols,0.055386,6400000,0.055386,False,False,43.150001525878906,0.055386,1.0,False,True,False,False,False,False,False,False,False,2.009448,1.976952,1.092822,1.308869,0.808648,0.799064,0.0149,tradr,0.0,0.03595,0.68617,0.671184,True,0.781378,1.037436,0.725992,0.49540175,0.5944820999999999,0.5,0.5944820999999999,bucket_1,,False,0.055386,ETF_LS,9390.19078926152,-4738.6746157343605,9390.19078926152,-4738.6746157343605,9390.19078926152,0.0,-0.0,9390.19078926152,core_leveraged
SNXX,SNDK,1.994252,59,ols,0.035822,4200000,0.035822,False,False,82.12000274658203,0.035822,1.0,False,True,False,False,False,False,False,False,False,2.014164,2.000247,1.143928,1.121167,0.948241,0.942749,0.0149,tradr,0.0,0.03595,0.942067,0.931771,True,0.989328,1.108106,0.953506,0.498563,0.5982755999999999,0.5,0.5982755999999999,bucket_1,,False,0.035822,ETF_LS,13086.583074796938,-6562.151159831826,13086.583074796938,-6562.151159831826,13086.583074796938,0.0,-0.0,13086.583074796938,core_leveraged
WDCX,WDC,2.04233,59,ols,0.121473,80000,0.121473,False,False,55.09000015258789,0.121473,1.0,False,True,False,False,False,False,False,False,False,1.626385,1.636155,0.800115,0.698853,0.626316,0.617759,0.0149,tradr,0.0,0.03595,0.469902,0.458571,True,0.547214,0.678642,0.425741,0.5105825,0.612699,0.5105825,0.612699,bucket_1,,False,0.121473,ETF_LS,3373.145597307478,-1651.6163388421448,3373.145597307478,-1651.6163388421448,3373.145597307478,0.0,-0.0,3373.145597307478,core_leveraged
LNOK,NOK,1.973674,63,ols,0.403416,100000,0.403416,False,False,42.060001373291016,0.403416,1.0,False,False,True,False,False,True,True,False,False,0.970931,0.968844,0.417646,0.421267,0.430018,0.439408,0.0131,yfinance,0.0,0.03595,0.225781,0.233625,True,0.273747,0.01423,-0.1296689999999999,0.4934185,0.5921021999999999,0.5,0.5921021999999999,bucket_1,,False,0.403416,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
USGG,USAR,1.997168,68,ols,0.445356,200000,0.445356,False,False,20.76000022888184,0.445356,1.0,False,False,True,False,False,True,True,False,False,2.234469,2.281981,1.431968,1.360582,1.219425,1.249483,0.0075,yfinance,0.0,0.03595,1.524035,1.59793,True,1.499192,0.9866119999999998,1.053836,0.499292,0.5991504,0.5,0.5991504,bucket_1,,False,0.445356,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
ONDG,ONDS,2.003357,68,ols,0.225827,150000,0.225827,False,False,7.78000020980835,0.225827,1.0,False,True,False,False,False,False,False,False,False,1.958094,1.927895,1.106718,1.072278,1.237543,1.263998,0.0075,yfinance,0.0,0.03595,1.582804,1.649316,True,1.454336,0.8808910000000001,1.228509,0.50083925,0.6010070999999999,0.50083925,0.6010070999999999,bucket_1,,False,0.225827,ETF_LS,11621.148855601792,-5800.837721685049,11621.148855601792,-5800.837721685049,32774.32229231976,0.0,-0.0,32774.32229231976,core_leveraged
PLUL,PLUG,1.951416,68,ols,0.202607,1000,0.202607,False,False,22.268999099731445,0.202607,1.0,False,True,False,False,False,False,False,False,False,1.803862,1.907377,0.969316,1.002461,1.094131,1.150446,0.0075,yfinance,0.0,0.03595,1.152997,1.270338,True,1.103432,0.766709,0.900825,0.487854,0.5854248,0.5,0.5854248,bucket_1,,False,0.202607,ETF_LS,7740.039612720008,-3966.370887970586,7740.039612720008,-3966.370887970586,7740.039612720008,0.0,-0.0,7740.039612720008,core_leveraged
UUUG,UUUU,1.996891,68,ols,0.11195,60000,0.11195,False,False,15.072999954223633,0.11195,1.0,False,True,False,False,False,False,False,False,False,1.967784,1.993684,1.162887,1.147262,0.928809,0.935045,0.0075,yfinance,0.0,0.03595,0.902005,0.913574,True,0.972402,1.050937,0.860452,0.49922275,0.5990673,0.5,0.5990673,bucket_1,,False,0.11195,ETF_LS,9677.705668971981,-4846.386542366099,9677.705668971981,-4846.386542366099,9677.705668971981,0.0,-0.0,9677.705668971981,core_leveraged
HUTG,HUT,1.999663,68,ols,0.151831,300,0.151831,False,False,18.507999420166016,0.151831,1.0,False,True,False,False,False,False,False,True,False,2.076975,2.087186,1.286155,1.261265,0.985967,0.984637,0.0075,yfinance,0.0,0.03595,1.015077,1.012458,True,1.088225,1.134324,0.936394,0.49991575,0.5998989,0.5,0.5998989,bucket_1,,False,0.151831,ETF_LS,9623.017282396731,-4812.319517036986,9623.017282396731,-4812.319517036986,9623.017282396731,0.0,-0.0,9623.017282396731,core_leveraged
XPEG,XPEV,1.992764,66,ols,0.099399,9000,0.099399,False,False,9.178000450134276,0.099399,1.0,False,True,False,False,False,False,False,False,False,1.036831,1.024415,0.408899,0.396325,0.572828,0.578155,0.0075,yfinance,0.0,0.03595,0.367769,0.373834,True,0.378541,0.3095,0.279142,0.498191,0.5978292,0.5,0.5978292,bucket_1,,False,0.099399,ETF_LS,1953.595208463981,-980.3444905989776,1953.595208463981,-980.3444905989776,1953.595208463981,0.0,-0.0,1953.595208463981,core_leveraged
ORLG,ORLY,2.003748,66,ols,,0,,False,True,13.984000205993652,,1.0,False,False,False,False,False,False,False,True,False,0.485446,0.485825,0.168297,0.166372,0.208188,0.208444,0.0075,yfinance,0.0,0.03595,0.087171,0.087278,True,0.108418,0.168297,0.108418,0.500937,1.0,0.500937,1.0,bucket_1,,False,,ETF_LS,2343.744779818552,-1169.6804088231415,2343.744779818552,-1169.6804088231415,2343.744779818552,0.0,-0.0,2343.744779818552,core_leveraged
LUNL,LUNR,1.986233,68,ols,0.45,10000,0.45,False,False,28.0,0.45,1.0,False,False,True,False,False,True,True,False,False,2.521109,2.558242,1.974675,1.948303,1.003016,1.031944,0.0131,yfinance,0.0,0.03595,1.033916,1.091574,True,1.287772,1.524675,0.837772,0.49655825,0.5958699,0.5,0.5958699,bucket_1,,False,0.45,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
RKTL,RKT,1.971047,68,ols,0.040659,5000,0.040659,False,False,14.359999656677246,0.040659,1.0,False,True,False,False,False,False,False,False,False,1.297207,1.237423,0.771834,0.723376,0.572543,0.574295,0.0131,yfinance,0.0,0.03595,0.361716,0.363638,True,0.472383,0.731175,0.431724,0.49276175,0.5913141,0.5,0.5913141,bucket_1,,False,0.040659,ETF_LS,5710.88216644922,-2897.385078310776,5710.88216644922,-2897.385078310776,5710.88216644922,0.0,-0.0,5710.88216644922,core_leveraged
EOSU,EOSE,1.969994,67,ols,0.2322449999999999,15000,0.2322449999999999,False,False,45.94900131225586,0.2322449999999999,1.0,False,True,False,False,False,False,False,False,False,3.715,2.689082,1.51352,3.60004,1.183066,1.166407,0.015,yfinance,0.0,0.03595,1.38715,1.349754,True,1.420748,1.281275,1.188503,0.4924985,0.5909982,0.5,0.5909982,bucket_1,,False,0.2322449999999999,ETF_LS,10910.94911372901,-5538.569718348893,10910.94911372901,-5538.569718348893,10910.94911372901,0.0,-0.0,10910.94911372901,core_leveraged
BTFL,KEEL,2.047174,77,ols,0.1094089999999999,2000,0.1094089999999999,False,False,40.0260009765625,0.1094089999999999,1.0,False,True,False,False,False,False,False,False,False,2.041768,2.137844,1.400202,1.340471,1.042229,1.068474,0.0131,yfinance,0.0,0.03595,1.215059,1.274436,True,1.27163,1.290793,1.162221,0.5117935,0.6141522,0.5117935,0.6141522,bucket_1,,False,0.1094089999999999,ETF_LS,13890.820696350858,-6785.363968256171,13890.820696350858,-6785.363968256171,13890.820696350858,0.0,-0.0,13890.820696350858,core_leveraged
FGRU,FIGR,1.994954,44,ols,0.214846,20000,0.214846,False,False,16.610000610351562,0.214846,1.0,False,True,False,False,False,False,False,False,False,2.588669,2.472217,1.926215,1.787849,1.086966,1.097913,0.015,yfinance,0.0,0.03595,1.223336,1.247073,True,1.346061,1.711369,1.131215,0.4987385,0.5984862,0.5,0.5984862,bucket_1,,False,0.214846,ETF_LS,10581.241082231982,-5304.002539523208,10581.241082231982,-5304.002539523208,10581.241082231982,0.0,-0.0,10581.241082231982,core_leveraged
APHU,APH,2.002626,44,ols,0.167753,1000,0.167753,False,False,23.65999984741211,0.167753,1.0,False,True,False,False,False,False,False,False,False,0.909334,0.90755,0.309301,0.286827,0.394611,0.388355,0.015,yfinance,0.0,0.03595,0.207376,0.202459,True,0.225172,0.1415479999999999,0.057419,0.5006565,0.6007877999999999,0.5006565,0.6007877999999999,bucket_1,,False,0.167753,ETF_LS,838.8759833923096,-418.8879917629701,838.8759833923096,-418.8879917629701,838.8759833923096,0.0,-0.0,838.8759833923096,core_leveraged
COPZ,COPX,2.019079,44,ols,0.058369,20000,0.058369,False,False,18.32999992370605,0.058369,1.0,False,True,False,False,False,False,False,False,False,1.10487,1.107153,0.514206,0.508225,0.39301,0.388735,,missing,0.0,0.03595,0.195541,0.192103,True,0.251181,0.455837,0.1928119999999999,0.50476975,0.6057237,0.50476975,0.6057237,bucket_1,,False,0.058369,ETF_LS,1895.6244981011016,-938.8560319339172,1895.6244981011016,-938.8560319339172,1895.6244981011016,0.0,-0.0,1895.6244981011016,core_leveraged
LEUX,LEU,2.026654,43,ols,0.379059,3000,0.379059,False,False,24.96999931335449,0.379059,1.0,False,False,True,False,False,True,True,False,False,1.390553,1.417448,0.578132,0.552678,0.921987,0.924122,0.0149,tradr,0.0,0.03595,0.936156,0.940257,True,0.875065,0.1990729999999999,0.4960059999999999,0.5066635,0.6079962,0.5066635,0.6079962,bucket_1,,False,0.379059,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
COHX,COHR,2.051765,43,ols,0.316816,450000,0.316816,False,False,52.709999084472656,0.316816,1.0,False,True,False,False,False,False,False,False,False,1.825289,1.831733,0.993413,0.930386,0.690433,0.679971,0.0149,tradr,0.0,0.03595,0.567062,0.551592,True,0.639812,0.676597,0.322996,0.51294125,0.6155295,0.51294125,0.6155295,bucket_1,,False,0.316816,ETF_LS,845.6208464558944,-412.14312869938533,845.6208464558944,-412.14312869938533,845.6208464558944,0.0,-0.0,845.6208464558944,core_leveraged
FCXG,FCX,2.031152,43,ols,,0,,False,True,17.760000228881836,,1.0,False,False,False,False,False,False,False,True,False,1.005841,1.023902,0.425283,0.414443,0.454045,0.445627,0.0075,yfinance,0.0,0.03595,0.26046,0.252529,True,0.288585,0.425283,0.288585,0.507788,1.0,0.507788,1.0,bucket_1,,False,,ETF_LS,4838.87150674988,-2382.3286030537743,4838.87150674988,-2382.3286030537743,4838.87150674988,0.0,-0.0,4838.87150674988,core_leveraged
BITX,IBIT,2.003655,500,ols,0.039312,3300000,0.039312,False,False,19.700000762939453,0.039312,1.0,False,True,False,False,False,False,False,False,False,0.880836,0.870995,0.439642,0.432203,0.439285,0.438331,0.0238,yfinance,0.0,0.03595,0.253912,0.25307,True,0.439642,0.4003299999999999,0.4003299999999999,0.50091375,0.6010965,0.50091375,0.6010965,bucket_1,,False,0.039312,ETF_LS,5303.949093119297,-2647.13690386783,5303.949093119297,-2647.13690386783,16314.45003960866,0.0,-0.0,16314.45003960866,core_leveraged
ETHU,ETHA,2.000694,438,ols,,0,,False,True,28.76000022888184,,1.0,False,False,False,False,False,False,False,True,False,1.450071,1.461402,0.782413,0.77059,0.723798,0.729507,0.0267,yfinance,0.0,0.03595,0.587104,0.59541,True,0.782413,0.782413,0.782413,0.5001735,1.0,0.5001735,1.0,bucket_1,,False,,ETF_LS,11700.329054691774,-5848.135224423012,11700.329054691774,-5848.135224423012,29625.844292535887,0.0,-0.0,29625.844292535887,core_leveraged
XXRP,XRPZ,2.021994,101,ols,0.03322,400000,0.03322,False,False,4.340000152587891,0.03322,1.0,False,True,False,False,False,False,False,False,False,1.524203,1.51177,0.858121,0.867958,0.781069,0.780343,0.0189,yfinance,0.0,0.03595,0.685984,0.684813,True,0.754975,0.824901,0.7217549999999999,0.5054985,0.6065982,0.5054985,0.6065982,bucket_1,,False,0.03322,ETF_LS,9922.702789246096,-4907.384883063994,9922.702789246096,-4907.384883063994,38140.08228127351,0.0,-0.0,38140.08228127351,core_leveraged
ONDL,ONDS,1.951294,77,ols,,0,,False,True,21.690000534057617,,1.0,False,False,False,False,False,False,False,True,False,2.000937,2.009335,1.433126,1.402579,1.237543,1.263998,0.0131,yfinance,0.0,0.03595,1.468737,1.530159,True,1.457856,1.433126,1.457856,0.4878235,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,21153.173436717967,-10840.587546888355,21153.173436717967,-10840.587546888355,32774.32229231976,0.0,-0.0,32774.32229231976,core_leveraged
MSTX,MSTR,1.953736,421,ols,0.272061,550000,0.272061,False,False,38.209999084472656,0.272061,1.0,False,True,False,False,False,False,False,False,False,1.368452,1.369332,1.170527,1.154764,0.681442,0.687109,0.0131,yfinance,0.0,0.03595,0.480022,0.487248,True,1.170527,0.8984660000000001,0.8984660000000001,0.488434,0.5861208,0.5,0.5861208,bucket_1,,False,0.272061,ETF_LS,5770.27565297569,-2953.457198401263,5770.27565297569,-2953.457198401263,46159.97641484598,0.0,-0.0,46159.97641484598,core_leveraged
ORCX,ORCL,1.982339,301,ols,0.0785879999999999,800000,0.0785879999999999,False,False,42.380001068115234,0.0785879999999999,1.0,False,True,False,False,False,False,False,False,False,1.121745,1.218461,0.456341,0.449903,0.583274,0.614628,0.0129,yfinance,0.0,0.03595,0.379464,0.416034,True,0.456341,0.377753,0.377753,0.49558475,0.5947017,0.5,0.5947017,bucket_1,,False,0.0785879999999999,ETF_LS,3902.831895439353,-1968.8014489143143,3902.831895439353,-1968.8014489143143,5915.908980202699,0.0,-0.0,5915.908980202699,core_leveraged
IONX,IONQ,1.988067,279,ols,0.251429,100000,0.251429,False,False,51.38999938964844,0.251429,1.0,False,True,False,False,False,False,False,False,False,1.803609,1.909171,1.141467,1.116913,0.926554,0.961184,0.0129,yfinance,0.0,0.03595,0.891618,0.955825,True,1.141467,0.890038,0.890038,0.49701675,0.5964201,0.5,0.5964201,bucket_1,,False,0.251429,ETF_LS,6217.4525505296915,-3127.3858227764417,6217.4525505296915,-3127.3858227764417,25568.765683610607,0.0,-0.0,25568.765683610607,core_leveraged
HIMZ,HIMS,1.998225,278,ols,0.196906,500000,0.196906,False,False,41.93000030517578,0.196906,1.0,False,True,False,False,False,False,False,False,False,2.131031,2.02462,1.403287,1.396524,1.006764,1.015077,0.0129,yfinance,0.0,0.03595,1.059663,1.076426,True,1.403287,1.206381,1.206381,0.49955625,0.5994674999999999,0.5,0.5994674999999999,bucket_1,,False,0.196906,ETF_LS,12120.94067180245,-6065.853781131979,12120.94067180245,-6065.853781131979,46266.25038035894,0.0,-0.0,46266.25038035894,core_leveraged
IRE,IREN,1.989827,125,ols,0.2277509999999999,300000,0.2277509999999999,False,False,24.790000915527344,0.2277509999999999,1.0,False,True,False,False,False,False,False,False,False,2.160686,2.139682,1.547535,1.482831,0.972414,0.971756,0.0131,yfinance,0.0,0.03595,0.979893,0.978633,True,1.261461,1.319784,1.03371,0.49745675,0.5969481,0.5,0.5969481,bucket_1,,False,0.2277509999999999,ETF_LS,8871.22893544525,-4458.291567782148,8871.22893544525,-4458.291567782148,22586.91088415064,0.0,-0.0,22586.91088415064,core_leveraged
AVGX,AVGO,1.978118,416,ols,0.10242,65000,0.10242,False,False,63.90999984741211,0.10242,1.0,False,True,False,False,False,False,False,False,False,0.851695,0.855648,0.424995,0.415045,0.427976,0.427674,0.013,yfinance,0.0,0.03595,0.225359,0.225109,True,0.424995,0.322575,0.322575,0.4945295,0.5934354,0.5,0.5934354,bucket_1,,False,0.10242,ETF_LS,2472.938255236455,-1250.146985789753,2472.938255236455,-1250.146985789753,12302.733780937315,0.0,-0.0,12302.733780937315,core_leveraged
RKLX,RKLB,1.99551,278,ols,0.146293,650000,0.146293,False,False,48.2400016784668,0.146293,1.0,False,True,False,False,False,False,False,False,False,1.664602,1.661229,0.949532,0.92981,0.832793,0.83168,0.0129,yfinance,0.0,0.03595,0.737569,0.735729,True,0.949532,0.803239,0.803239,0.4988775,0.598653,0.5,0.598653,bucket_1,,False,0.146293,ETF_LS,7930.001284620344,-3973.922097418878,7930.001284620344,-3973.922097418878,7930.001284620344,0.0,-0.0,7930.001284620344,core_leveraged
RGTX,RGTI,1.991879,265,ols,0.279883,40000,0.279883,False,False,23.700000762939453,0.279883,1.0,False,True,False,False,False,False,False,False,False,2.048687,2.147369,1.420922,1.391463,1.043352,1.076882,0.0129,yfinance,0.0,0.03595,1.123917,1.194145,True,1.420922,1.141039,1.141039,0.49796975,0.5975636999999999,0.5,0.5975636999999999,bucket_1,,False,0.279883,ETF_LS,8912.726488527054,-4474.532081781602,8912.726488527054,-4474.532081781602,8912.726488527054,0.0,-0.0,8912.726488527054,core_leveraged
SOFX,SOFI,1.994665,316,ols,0.108922,90000,0.108922,False,False,13.119999885559082,0.108922,1.0,False,True,False,False,False,False,False,False,False,1.079495,1.069794,0.571858,0.563038,0.538195,0.536363,0.0129,yfinance,0.0,0.03595,0.335998,0.334045,True,0.571858,0.4629359999999999,0.4629359999999999,0.49866625,0.5983995,0.5,0.5983995,bucket_1,,False,0.108922,ETF_LS,4241.9219397476945,-2126.633765443167,4241.9219397476945,-2126.633765443167,7401.741972280762,0.0,-0.0,7401.741972280762,core_leveraged
NVOX,NVO,1.994264,345,ols,0.077239,6000,0.077239,False,False,11.369999885559082,0.077239,1.0,False,True,False,False,False,False,False,False,False,1.135565,1.042651,0.535727,0.52874,0.541132,0.523549,0.013,yfinance,0.0,0.03595,0.339053,0.320493,True,0.535727,0.4584879999999999,0.4584879999999999,0.498566,0.5982792,0.5,0.5982792,bucket_1,,False,0.077239,ETF_LS,5060.337213478029,-2537.4460018723844,5060.337213478029,-2537.4460018723844,5060.337213478029,0.0,-0.0,5060.337213478029,core_leveraged
LLYX,LLY,1.992527,426,ols,0.070103,85000,0.070103,False,False,17.18000030517578,0.070103,1.0,False,True,False,False,False,False,False,False,False,0.794604,0.771571,0.290213,0.287984,0.393523,0.389305,0.0132,yfinance,0.0,0.03595,0.20201,0.198745,True,0.290213,0.22011,0.22011,0.49813175,0.5977581,0.5,0.5977581,bucket_1,,False,0.070103,ETF_LS,1947.4715546389016,-977.3877867847721,1947.4715546389016,-977.3877867847721,2785.0070619729904,0.0,-0.0,2785.0070619729904,core_leveraged
SOUX,SOUN,2.001339,208,ols,0.283945,96,0.283945,False,False,22.36000061035156,0.283945,1.0,False,True,False,False,False,False,False,True,False,1.576819,1.631295,0.995513,0.985229,0.810476,0.834302,0.0129,yfinance,0.0,0.03595,0.707089,0.746357,True,0.945153,0.711568,0.661208,0.50033475,0.6004017,0.50033475,0.6004017,bucket_1,,False,0.283945,ETF_LS,2134.098861943541,-1066.3355193415712,2134.098861943541,-1066.3355193415712,2134.098861943541,0.0,-0.0,2134.098861943541,core_leveraged
QPUX,IONQ,1.781616,177,ols,0.305519,60000,0.305519,False,False,30.170000076293945,0.305519,1.0,False,True,False,False,False,False,False,False,False,1.842161,1.887481,1.31049,1.226056,0.926554,0.961184,0.0129,yfinance,0.0,0.03595,0.638748,0.684265,True,1.110567,1.0049709999999998,0.8050480000000001,0.445404,0.5344848,0.5,0.5344848,bucket_1,,False,0.305519,ETF_LS,3547.3448152422366,-1991.0827110007071,3547.3448152422366,-1991.0827110007071,25568.765683610607,0.0,-0.0,25568.765683610607,core_leveraged
HOOX,HOOD,1.999032,274,ols,0.146229,25000,0.146229,False,False,30.61000061035156,0.146229,1.0,False,True,False,False,False,False,False,False,False,1.320769,1.333056,0.680818,0.674019,0.661588,0.665853,0.0129,yfinance,0.0,0.03595,0.485879,0.491532,True,0.680818,0.534589,0.534589,0.499758,0.5997096,0.5,0.5997096,bucket_1,,False,0.146229,ETF_LS,4200.184269002391,-2101.109071291701,4200.184269002391,-2101.109071291701,18729.721411049653,0.0,-0.0,18729.721411049653,core_leveraged
RIOX,RIOT,2.000191,324,ols,0.246625,20000,0.246625,False,False,31.649999618530277,0.246625,1.0,False,True,False,False,False,False,False,False,False,1.674572,1.67371,1.034346,1.016962,0.831883,0.834491,0.0095,yfinance,0.0,0.03595,0.737684,0.742032,True,1.034346,0.787721,0.787721,0.50004775,0.6000573,0.50004775,0.6000573,bucket_1,,False,0.246625,ETF_LS,4926.653725743009,-2463.0916376201117,4926.653725743009,-2463.0916376201117,4926.653725743009,0.0,-0.0,4926.653725743009,core_leveraged
QSU,QS,1.990603,125,ols,0.262373,25000,0.262373,False,False,15.149999618530272,0.262373,1.0,False,True,False,False,False,False,False,False,False,1.527617,1.502557,0.992895,0.888115,0.985936,1.023165,,missing,0.0,0.03595,0.994023,1.067769,True,0.993463,0.7305219999999999,0.73109,0.49765075,0.5971808999999999,0.5,0.5971808999999999,bucket_1,,False,0.262373,ETF_LS,3704.137456060589,-1860.8117520472888,3704.137456060589,-1860.8117520472888,3704.137456060589,0.0,-0.0,3704.137456060589,core_leveraged
MPL,MP,1.992328,125,ols,0.243016,40000,0.243016,False,False,28.020000457763672,0.243016,1.0,False,True,False,False,False,False,False,False,False,1.487768,1.4858,0.787731,0.747059,0.877893,0.935576,,missing,0.0,0.03595,0.797524,0.900929,True,0.792666,0.544715,0.54965,0.498082,0.5976984,0.5,0.5976984,bucket_1,,False,0.243016,ETF_LS,1721.2166256219055,-863.9223188259691,1721.2166256219055,-863.9223188259691,3940.4814443276136,0.0,-0.0,3940.4814443276136,core_leveraged
OSCX,OSCR,2.010404,143,ols,0.129066,10000,0.129066,False,False,39.28499984741211,0.129066,1.0,False,True,False,False,False,False,False,False,False,1.467092,1.488035,0.824878,0.81937,0.795858,0.813048,0.0131,yfinance,0.0,0.03595,0.692733,0.720823,True,0.76772,0.695812,0.6386539999999999,0.502601,0.6031211999999999,0.502601,0.6031211999999999,bucket_1,,False,0.129066,ETF_LS,6118.21717606579,-3043.2774586927753,6118.21717606579,-3043.2774586927753,6118.21717606579,0.0,-0.0,6118.21717606579,core_leveraged
DKNX,DKNG,1.993178,182,ols,0.151219,10000,0.151219,False,False,17.195999145507812,0.151219,1.0,False,True,False,False,False,False,False,False,False,1.023285,0.968836,0.469779,0.463394,0.467004,0.460068,0.0129,yfinance,0.0,0.03595,0.264471,0.258106,True,0.412749,0.31856,0.26153,0.4982945,0.5979534,0.5,0.5979534,bucket_1,,False,0.151219,ETF_LS,837.5537587380536,-420.21021641722604,837.5537587380536,-420.21021641722604,1683.393361553241,0.0,-0.0,1683.393361553241,core_leveraged
ANEL,ANET,1.99308,158,ols,0.08485,7000,0.08485,False,False,26.07099914550781,0.08485,1.0,False,True,False,False,False,False,False,False,False,1.034669,1.033488,0.396492,0.388588,0.512221,0.514,0.0131,yfinance,0.0,0.03595,0.308454,0.310261,True,0.363652,0.311642,0.278802,0.49827,0.597924,0.5,0.597924,bucket_1,,False,0.08485,ETF_LS,2353.0917969131187,-1180.6308813058777,2353.0917969131187,-1180.6308813058777,2353.0917969131187,0.0,-0.0,2353.0917969131187,core_leveraged
VSTL,VST,1.978997,189,ols,0.12704,15000,0.12704,False,False,29.96999931335449,0.12704,1.0,False,True,False,False,False,False,False,False,False,1.005762,0.988949,0.435385,0.431821,0.490347,0.489224,0.0129,yfinance,0.0,0.03595,0.281013,0.279948,True,0.396792,0.308345,0.269752,0.49474925,0.5936990999999999,0.5,0.5936990999999999,bucket_1,,False,0.12704,ETF_LS,1053.5104882939493,-532.3456722238333,1053.5104882939493,-532.3456722238333,1053.5104882939493,0.0,-0.0,1053.5104882939493,core_leveraged
CVNX,CVNA,1.986682,225,ols,0.109791,10000,0.109791,False,False,21.03199958801269,0.109791,1.0,False,True,False,False,False,False,False,False,False,1.218119,1.205964,0.530892,0.523131,0.603845,0.602961,0.0129,yfinance,0.0,0.03595,0.405748,0.404703,True,0.517484,0.421101,0.407693,0.4966705,0.5960046,0.5,0.5960046,bucket_1,,False,0.109791,ETF_LS,3451.108327966796,-1737.1216570980134,3451.108327966796,-1737.1216570980134,3451.108327966796,0.0,-0.0,3451.108327966796,core_leveraged
