ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
OSCG,OSCR,1.987777,100,ols,0.187527,30000,0.187527,False,False,5.309999942779541,0.187527,1.0,False,,True,False,False,False,False,True,False,False,False,1.472161,0.66096,0.751204,0.554003,0.596446,0.473433,0.40891900000000003,0.49694425,0.5963331,0.5,0.5963331
PANG,PANW,1.995626,258,ols,0.069027,10000,0.069027,False,False,7.800000190734863,0.069027,1.0,False,,True,False,False,False,False,True,False,False,False,0.739279,0.267724,0.346637,0.11937,0.267724,0.198697,0.198697,0.4989065,0.5986878,0.5,0.5986878
PBRG,PBR,1.934071,70,ols,0.149028,2000,0.149028,False,False,42.5,0.149028,1.0,False,,True,False,False,False,False,True,False,False,False,0.673454,-0.096631,0.305357,0.084224,0.033987,-0.245659,-0.11504099999999999,0.48351775,0.5802213,0.5,0.5802213
PLTG,PLTR,1.996737,234,ols,0.103057,70000,0.103057,False,False,15.979999542236328,0.103057,1.0,False,,True,False,False,False,False,True,False,False,False,1.043727,0.418688,0.627289,0.391568,0.416751,0.315631,0.313694,0.49918425,0.5990211,0.5,0.5990211
PYPG,PYPL,1.994953,248,ols,0.079598,300000,0.079598,False,False,5.800000190734863,0.079598,1.0,False,,True,False,False,False,False,True,False,False,False,0.808042,0.314735,0.377061,0.1411,0.311979,0.23513699999999998,0.232381,0.49873825,0.5984859,0.5,0.5984859
RTXG,RTX,2.013536,205,ols,0.161206,10000,0.161206,False,False,24.6200008392334,0.161206,1.0,False,,True,False,False,False,False,True,False,False,False,0.478574,0.175488,0.241384,0.059455,0.153847,0.014282000000000017,-0.007358999999999977,0.503384,0.6040608000000001,0.503384,0.6040608000000001
SATG,SATS,2.004911,72,ols,0.14647,10000,0.14647,False,False,17.774999618530273,0.14647,1.0,False,,True,False,False,False,False,True,False,False,False,1.120923,0.462061,0.885708,0.790267,0.696494,0.315591,0.550024,0.50122775,0.6014733,0.50122775,0.6014733
SBU,SBUX,1.999095,91,ols,0.09959,94,0.09959,False,False,15.718000411987305,0.09959,1.0,False,,True,False,False,False,False,True,False,True,False,0.613223,0.205655,0.368778,0.135813,0.161034,0.106065,0.06144400000000001,0.49977375,0.5997285,0.5,0.5997285
SNAG,SNAP,1.97098,70,ols,0.029554999999999998,5000,0.029554999999999998,False,False,5.440000057220459,0.029554999999999998,1.0,False,,True,False,False,False,False,True,False,False,False,1.200103,0.551705,0.615078,0.362012,0.414704,0.52215,0.385149,0.492745,0.591294,0.5,0.591294
SPOG,SPOT,1.976684,92,ols,0.10031599999999999,15000,0.10031599999999999,False,False,7.300000190734863,0.10031599999999999,1.0,False,,True,False,False,False,False,True,False,False,False,0.984609,0.338694,0.439147,0.186158,0.241846,0.238378,0.14153000000000002,0.494171,0.5930052,0.5,0.5930052
TERG,TER,1.997485,92,ols,0.127378,2000,0.127378,False,False,42.15999984741211,0.127378,1.0,False,,True,False,False,False,False,True,False,False,False,1.249905,0.472756,0.561843,0.314478,0.372262,0.345378,0.244884,0.49937125,0.5992455,0.5,0.5992455
TSLG,TSLA,1.990799,323,ols,0.091416,300000,0.091416,False,False,6.270100116729736,0.091416,1.0,False,,True,False,False,False,False,True,False,False,False,1.188918,0.474029,0.625938,0.386408,0.474029,0.382613,0.382613,0.49769975,0.5972396999999999,0.5,0.5972396999999999
TSMG,TSM,1.981001,304,ols,0.046745,40000,0.046745,False,False,28.27989959716797,0.046745,1.0,False,,True,False,False,False,False,True,False,False,False,0.812355,0.284945,0.408882,0.16245,0.284945,0.2382,0.2382,0.49525025,0.5943003,0.5,0.5943003
UNHG,UNH,1.995894,175,ols,0.054181999999999994,100000,0.054181999999999994,False,False,10.454999923706055,0.054181999999999994,1.0,False,,True,False,False,False,False,True,False,False,False,0.849219,0.329904,0.417254,0.17303,0.28197,0.27572199999999997,0.227788,0.4989735,0.5987682,0.5,0.5987682
UPSG,UPS,1.976274,75,ols,0.121241,2000,0.121241,False,False,14.545000076293945,0.121241,1.0,False,,True,False,False,False,False,True,False,False,False,0.517063,0.077751,0.294274,0.08354,0.081817,-0.04349,-0.039424,0.4940685,0.5928822,0.5,0.5928822
VALG,VALE,1.97652,70,ols,,0,,False,True,21.689899444580078,,1.0,False,,False,False,False,False,False,True,False,True,False,0.810451,0.280934,0.304856,0.08969,0.142813,0.280934,0.142813,0.49413,1.0,0.5,1.0
XYZG,XYZ,1.997036,248,ols,0.006364,10000,0.006364,False,False,11.479999542236328,0.006364,1.0,False,,True,False,False,False,False,True,False,False,False,1.071592,0.39672,0.511137,0.260101,0.394551,0.39035600000000004,0.388187,0.499259,0.5991107999999999,0.5,0.5991107999999999
COIO,COIN,0.947624,159,ols,0.109787,400,0.109787,False,False,6.739999771118164,0.109787,1.0,False,,True,False,False,False,False,True,False,True,False,0.674458,-0.01578,0.792874,0.015601,-0.004199,-0.12556699999999998,-0.11398599999999999,0.236906,0.2842872,0.5,0.5
MSOO,MSTR,0.975445,159,ols,0.043483999999999995,7000,0.043483999999999995,False,False,6.290999889373779,0.043483999999999995,1.0,False,,True,False,False,False,False,True,False,False,False,0.734854,0.005673,0.882356,0.009324,0.00702,-0.037811,-0.036463999999999996,0.24386125,0.2926335,0.5,0.5
NVDO,NVDA,0.95663,159,ols,0.040778,10000,0.040778,False,False,18.290000915527344,0.040778,1.0,False,,True,False,False,False,False,True,False,False,False,0.3464,-0.182243,0.494607,0.005075,-0.113114,-0.223021,-0.153892,0.2391575,0.286989,0.5,0.5
PLOO,PLTR,0.894109,159,ols,0.230216,1000,0.230216,False,False,14.630000114440918,0.230216,1.0,False,,True,False,False,False,False,True,False,False,False,0.475033,-0.173226,0.627289,0.018628,-0.102423,-0.40344199999999997,-0.332639,0.22352725,0.2682327,0.5,0.5
TSLO,TSLA,0.864764,159,ols,0.109787,6000,0.109787,False,False,16.959999084472656,0.109787,1.0,True,,True,False,True,False,False,True,False,False,False,0.400117,0.126798,0.625938,0.02291,0.088458,0.017011,-0.021329,0.216191,0.25942919999999997,0.5,0.5
CRCA,CRCL,1.980855,163,ols,0.155454,400000,0.155454,False,False,37.469600677490234,0.155454,1.0,False,,True,False,False,False,False,True,False,False,False,1.940395,1.122107,1.193251,1.38322,1.214325,0.966653,1.0588710000000001,0.49521375,0.5942565,0.5,0.5942565
NVDB,NVDA,1.994856,140,ols,0.041078,25000,0.041078,False,False,23.139999389648438,0.041078,1.0,False,,True,False,False,False,False,True,False,False,False,0.721681,0.274506,0.494607,0.242752,0.260393,0.23342799999999997,0.21931499999999998,0.498714,0.5984568,0.5,0.5984568
PLTA,PLTR,1.991843,140,ols,0.062428,9000,0.062428,False,False,17.500099182128906,0.062428,1.0,False,,True,False,False,False,False,True,False,False,False,1.024821,0.374669,0.627289,0.38869,0.380901,0.312241,0.318473,0.49796075,0.5975528999999999,0.5,0.5975528999999999
TSLI,TSLA,1.97699,140,ols,0.043956,4000,0.043956,False,False,23.459999084472656,0.043956,1.0,False,,True,False,False,False,False,True,False,False,False,0.868056,0.323638,0.625938,0.378379,0.347967,0.279682,0.30401100000000003,0.4942475,0.593097,0.5,0.593097
COIA,COIN,2.001297,140,ols,0.08700100000000001,10000,0.08700100000000001,False,False,5.349999904632568,0.08700100000000001,1.0,False,,True,False,False,False,False,True,False,False,False,1.454764,0.730648,0.792874,0.629873,0.685859,0.643647,0.598858,0.50032425,0.6003891,0.50032425,0.6003891
BITU,IBIT,1.992307,501,ols,0.053444000000000005,35000,0.053444000000000005,False,False,11.755000114440918,0.053444000000000005,1.0,False,,True,False,False,False,False,True,False,False,False,0.995685,0.407117,0.500574,0.24769,0.407117,0.353673,0.353673,0.49807675,0.5976921,0.5,0.5976921
ETHT,ETHA,1.991302,424,ols,0.08818799999999999,15000,0.08818799999999999,False,False,15.569999694824219,0.08818799999999999,1.0,False,,True,False,False,False,False,True,False,False,False,1.474572,0.767921,0.750304,0.555632,0.767921,0.6797329999999999,0.6797329999999999,0.4978255,0.5973906,0.5,0.5973906
UXRP,XRPZ,1.998837,87,ols,0.034461,300000,0.034461,False,False,3.7049999237060547,0.034461,1.0,False,,True,False,False,False,False,True,False,False,False,1.595976,0.976822,0.825699,0.68059,0.782861,0.942361,0.7484000000000001,0.49970925,0.5996511,0.5,0.5996511
SOLT,SOEZ,2.015853,81,ols,0.08397600000000001,7000,0.08397600000000001,False,False,47.18000030517578,0.08397600000000001,1.0,False,,True,False,False,False,False,True,False,False,False,1.581888,0.811379,0.779401,0.621987,0.682863,0.7274029999999999,0.598887,0.50396325,0.6047558999999999,0.50396325,0.6047558999999999
TSLR,TSLA,1.998837,502,ols,0.064581,70000,0.064581,False,False,21.639999389648438,0.064581,1.0,False,,True,False,False,False,False,True,False,False,False,1.251384,0.483074,0.625938,0.391115,0.483074,0.418493,0.418493,0.49970925,0.5996511,0.5,0.5996511
AAPB,AAPL,1.990178,502,ols,0.033186,30000,0.033186,False,False,27.350000381469727,0.033186,1.0,False,,True,False,False,False,False,True,False,False,False,0.564886,0.162055,0.283495,0.079189,0.162055,0.128869,0.128869,0.4975445,0.5970534,0.5,0.5970534
AMDL,AMD,1.996991,502,ols,0.057201,2600000,0.057201,False,False,13.135000228881836,0.057201,1.0,False,,True,False,False,False,False,True,False,False,False,1.120708,0.413471,0.561061,0.31337,0.413471,0.35627,0.35627,0.49924775,0.5990972999999999,0.5,0.5990972999999999
AMZZ,AMZN,1.989431,502,ols,0.028232,20000,0.028232,False,False,25.18000030517578,0.028232,1.0,False,,True,False,False,False,False,True,False,False,False,0.637274,0.186866,0.319839,0.100681,0.186866,0.158634,0.158634,0.49735775,0.5968293,0.5,0.5968293
AVGU,AVGO,1.990512,180,ols,0.107738,15000,0.107738,False,False,26.893800735473633,0.107738,1.0,False,,True,False,False,False,False,True,False,False,False,0.887783,0.277433,0.5356,0.282798,0.278966,0.16969499999999998,0.171228,0.497628,0.5971536,0.5,0.5971536
BABX,BABA,2.006303,502,ols,0.018052,300000,0.018052,False,False,24.059999465942383,0.018052,1.0,False,,True,False,False,False,False,True,False,False,False,0.891839,0.283738,0.444385,0.199349,0.283738,0.265686,0.265686,0.50157575,0.6018909,0.50157575,0.6018909
BULX,BULL,1.974983,145,ols,0.096846,9000,0.096846,False,False,2.2799999713897705,0.096846,1.0,False,,True,False,False,False,False,True,False,False,False,1.100917,0.572906,0.56248,0.30461,0.458987,0.47606000000000004,0.362141,0.49374575,0.5924948999999999,0.5,0.5924948999999999
CONL,COIN,1.987079,502,ols,0.111312,1900000,0.111312,False,False,6.938799858093262,0.111312,1.0,False,,True,False,False,False,False,True,False,False,False,1.575773,0.775652,0.792874,0.616517,0.775652,0.66434,0.66434,0.49676975,0.5961237,0.5,0.5961237
CRWL,CRWD,1.995891,345,ols,0.12589,50000,0.12589,False,False,19.260000228881836,0.12589,1.0,False,,True,False,False,False,False,True,False,False,False,0.929765,0.383157,0.46929,0.218878,0.383157,0.257267,0.257267,0.49897275,0.5987673,0.5,0.5987673
DLLL,DELL,1.986267,282,ols,0.123149,10000,0.123149,False,False,36.880001068115234,0.123149,1.0,False,,True,False,False,False,False,True,False,False,False,1.104742,0.387193,0.545461,0.291427,0.387193,0.264044,0.264044,0.49656675,0.5958801,0.5,0.5958801
ETRL,ETOR,1.99931,145,ols,0.097067,1000,0.097067,False,False,7.940000057220459,0.097067,1.0,False,,True,False,False,False,False,True,False,False,False,1.08655,0.445497,0.651707,0.424283,0.436489,0.34842999999999996,0.339422,0.4998275,0.5997929999999999,0.5,0.5997929999999999
GOU,GOOGL,2.034499,82,ols,0.088589,8000,0.088589,False,False,21.09000015258789,0.088589,1.0,False,,True,False,False,False,False,True,False,False,False,0.522958,0.169142,0.300832,0.095237,0.119285,0.08055299999999999,0.030696,0.50862475,0.6103496999999999,0.50862475,0.6103496999999999
INTW,INTC,1.987427,283,ols,0.05246000000000001,9000,0.05246000000000001,False,False,60.61000061035156,0.05246000000000001,1.0,False,,True,False,False,False,False,True,False,False,False,1.363047,0.542489,0.628249,0.387284,0.542489,0.490029,0.490029,0.49685675,0.5962281,0.5,0.5962281
IONL,IONQ,1.986182,255,ols,0.238182,100000,0.238182,False,False,10.09000015258789,0.238182,1.0,False,,True,False,False,False,False,True,False,False,False,1.916012,1.017809,1.078135,1.138394,1.017809,0.779627,0.779627,0.4965455,0.5958545999999999,0.5,0.5958545999999999
ISUL,ISRG,2.001727,121,ols,0.076666,2000,0.076666,False,False,24.719999313354492,0.076666,1.0,False,,True,False,False,False,False,True,False,False,False,0.645068,0.166947,0.312829,0.098116,0.131166,0.09028100000000001,0.05450000000000001,0.50043175,0.6005180999999999,0.50043175,0.6005180999999999
LCDL,LCID,1.961591,237,ols,0.245661,60000,0.245661,False,False,2.2899999618530273,0.245661,1.0,False,,True,False,False,False,False,True,False,False,False,1.501459,0.708591,0.767032,0.554876,0.699441,0.46292999999999995,0.45377999999999996,0.49039775,0.5884773,0.5,0.5884773
MRAL,MARA,1.978806,268,ols,0.373647,1300000,0.373647,False,False,2.8450000286102295,0.373647,1.0,False,,False,True,False,False,True,False,True,False,False,1.673271,0.884092,0.895495,0.776598,0.884092,0.510445,0.510445,0.4947015,0.5936418,0.5,0.5936418
FBL,META,1.996567,502,ols,0.026497000000000003,300000,0.026497000000000003,False,False,23.649999618530273,0.026497000000000003,1.0,False,,True,False,False,False,False,True,False,False,False,0.720517,0.22498,0.360734,0.12946,0.22498,0.19848300000000002,0.19848300000000002,0.49914175,0.5989701,0.5,0.5989701
MVLL,MRVL,1.993889,268,ols,0.11213200000000001,200000,0.11213200000000001,False,False,29.6299991607666,0.11213200000000001,1.0,False,,True,False,False,False,False,True,False,False,False,1.277091,0.557946,0.641115,0.407268,0.557946,0.44581400000000004,0.44581400000000004,0.49847225,0.5981666999999999,0.5,0.5981666999999999
MSFL,MSFT,1.992425,502,ols,0.028271,70000,0.028271,False,False,15.1899995803833,0.028271,1.0,False,,True,False,False,False,False,True,False,False,False,0.481851,0.14342,0.241383,0.057605,0.14342,0.11514899999999999,0.11514899999999999,0.49810625,0.5977275,0.5,0.5977275
MSTP,MSTR,1.9943,203,ols,0.327924,250000,0.47014194191200426,False,False,1.3949999809265137,0.327924,1.4336917758749108,False,,False,True,False,False,False,False,True,False,False,1.399827,0.692389,0.882356,0.771908,0.707851,0.22224705808799577,0.23770905808799575,0.498575,0.59829,0.5,0.59829
MULL,MU,1.997979,345,ols,0.084814,250000,0.084814,False,False,125.81500244140625,0.084814,1.0,False,,True,False,False,False,False,True,False,False,False,1.300783,0.595029,0.61092,0.372093,0.595029,0.5102150000000001,0.5102150000000001,0.49949475,0.5993936999999999,0.5,0.5993936999999999
NBIL,NBIS,1.999005,121,ols,0.117906,100000,0.117906,False,False,10.119999885559082,0.117906,1.0,False,,True,False,False,False,False,True,False,False,False,1.961825,1.032059,1.115825,1.243208,1.141823,0.9141530000000001,1.023917,0.49975125,0.5997015,0.5,0.5997015
NOWL,NOW,1.99513,180,ols,0.09163600000000001,100000,0.09163600000000001,False,False,5.860000133514404,0.09163600000000001,1.0,False,,True,False,False,False,False,True,False,False,False,0.777125,0.304782,0.401183,0.159774,0.263351,0.213146,0.171715,0.4987825,0.598539,0.5,0.598539
NVDL,NVDA,1.987622,502,ols,0.05121800000000001,2600000,0.05121800000000001,False,False,74.04000091552734,0.05121800000000001,1.0,False,,True,False,False,False,False,True,False,False,False,0.983522,0.372649,0.494607,0.240113,0.372649,0.321431,0.321431,0.4969055,0.5962866,0.5,0.5962866
PDDL,PDD,2.008844,180,ols,0.384641,30000,0.384641,False,False,21.671199798583984,0.384641,1.0,False,,False,True,False,False,True,False,True,False,False,0.605545,0.177461,0.47419,0.227848,0.191857,-0.20718,-0.192784,0.502211,0.6026531999999999,0.502211,0.6026531999999999
PTIR,PLTR,1.996675,394,ols,0.035608,450000,0.035608,False,False,16.459999084472656,0.035608,1.0,False,,True,False,False,False,False,True,False,False,False,1.309574,0.500821,0.627289,0.391531,0.500821,0.465213,0.465213,0.49916875,0.5990025,0.5,0.5990025
QCML,QCOM,1.972333,249,ols,0.152636,100000,0.152636,False,False,11.470000267028809,0.152636,1.0,False,,True,False,False,False,False,True,False,False,False,0.744506,0.206655,0.383053,0.140696,0.20587,0.05401900000000001,0.053234000000000004,0.49308325,0.5916999,0.5,0.5916999
RDTL,RDDT,1.981019,256,ols,0.118102,200000,0.118102,False,False,15.25,0.118102,1.0,False,,True,False,False,False,False,True,False,False,False,1.429014,0.655722,0.782805,0.595447,0.655722,0.53762,0.53762,0.49525475,0.5943057,0.5,0.5943057
RVNL,RIVN,1.986844,237,ols,0.395297,7000,0.395297,False,False,28.21660041809082,0.395297,1.0,False,,False,True,False,False,True,False,True,False,False,1.27783,0.496426,0.687677,0.463608,0.494473,0.10112899999999997,0.09917599999999999,0.496711,0.5960532,0.5,0.5960532
SMCL,SMCI,1.763522,323,ols,0.165881,550000,0.165881,False,False,5.009999871253967,0.165881,1.0,False,,True,False,False,False,False,True,False,False,False,1.638028,0.502532,0.979843,0.646376,0.502532,0.336651,0.336651,0.4408805,0.5290566,0.5,0.5290566
TSMU,TSM,1.992289,345,ols,0.061723,40000,0.061723,False,False,51.36000061035156,0.061723,1.0,False,,True,False,False,False,False,True,False,False,False,0.808089,0.317309,0.408882,0.165256,0.317309,0.255586,0.255586,0.49807225,0.5976867,0.5,0.5976867
UBRL,UBER,1.997314,394,ols,0.006508000000000001,50000,0.006508000000000001,False,False,15.630000114440918,0.006508000000000001,1.0,False,,True,False,False,False,False,True,False,False,False,0.765758,0.234027,0.383147,0.146211,0.234027,0.227519,0.227519,0.4993285,0.5991942,0.5,0.5991942
VRTL,VRT,1.981126,256,ols,0.055933000000000004,1000,0.055933000000000004,False,False,108.72000122070312,0.055933000000000004,1.0,False,,True,False,False,False,False,True,False,False,False,1.270563,0.520662,0.662471,0.426521,0.520662,0.46472899999999995,0.46472899999999995,0.4952815,0.5943377999999999,0.5,0.5943377999999999
AMYY,AMD,0.315324,136,ols,0.035366,10000,0.035366,False,False,15.680000305175781,0.035366,1.0,False,,True,False,False,False,False,True,False,False,False,0.278507,0.017973,0.561061,0.033981,0.025342,-0.017393000000000002,-0.010024000000000002,0.078831,0.09459719999999999,0.5,0.5
AZYY,AMZN,0.646422,136,ols,0.043297,2000,0.043297,False,False,16.219999313354492,0.043297,1.0,True,,True,False,True,False,False,True,False,False,False,0.237905,0.227226,0.319839,0.011691,0.128011,0.183929,0.08471400000000001,0.1616055,0.1939266,0.5,0.5
BBYY,BABA,0.584667,110,ols,0.17639,3000,0.17639,False,False,13.289999961853027,0.17639,1.0,False,,True,False,False,False,False,True,False,False,False,0.268486,0.016292,0.444385,0.023977,0.020622,-0.160098,-0.155768,0.14616675,0.1754001,0.5,0.5
XBTY,IBIT,0.540899,222,ols,0.044025999999999996,10000,0.044025999999999996,False,False,7.119999885559082,0.044025999999999996,1.0,True,,True,False,True,False,False,True,False,False,False,0.293411,0.246504,0.500574,0.031112,0.220862,0.202478,0.176836,0.13522475,0.1622697,0.5,0.5
COYY,COIN,0.475625,170,ols,0.176861,80000,0.176861,False,False,4.230000019073486,0.176861,1.0,False,,True,False,False,False,False,True,False,False,False,0.392703,0.649242,0.792874,0.078394,0.46349,0.472381,0.286629,0.11890625,0.1426875,0.5,0.5
NUGY,GDX,0.485032,91,ols,1.203789,10000,1.203789,False,False,17.969999313354492,1.203789,1.0,False,,False,True,False,False,False,False,True,False,False,0.292532,0.252191,0.392378,0.019228,0.103354,-0.9515979999999999,-1.100435,0.121258,0.1455096,0.5,0.5
HMYY,HIMS,0.260774,82,ols,0.047544,10000,0.047544,False,False,7.730000019073486,0.047544,1.0,False,,True,False,False,False,False,True,False,False,False,0.356471,1.932772,1.025012,0.101267,0.697233,1.885228,0.649689,0.0651935,0.0782322,0.5,0.5
HOYY,HOOD,0.511612,126,ols,0.19909400000000002,15000,0.19909400000000002,False,False,6.849999904632568,0.19909400000000002,1.0,False,,True,False,False,False,False,True,False,False,False,0.412464,0.573204,0.705883,0.06225,0.317727,0.37411000000000005,0.11863299999999996,0.127903,0.15348359999999997,0.5,0.5
IOYY,IONQ,0.366911,101,ols,0.039425,25000,0.039425,False,False,9.369999885559082,0.039425,1.0,False,,True,False,False,False,False,True,False,False,False,0.388139,0.485135,1.078135,0.135002,0.275333,0.44571,0.235908,0.09172775,0.1100733,0.5,0.5
MAAY,MARA,0.320823,101,ols,0.097609,10000,0.097609,False,False,7.710000038146973,0.097609,1.0,True,,True,False,True,False,False,True,False,False,False,0.335566,0.821459,0.895495,0.087366,0.381586,0.7238500000000001,0.283977,0.08020575,0.09624690000000001,0.5,0.5
FBYY,META,0.582748,110,ols,0.016151,1000,0.016151,False,False,13.770000457763672,0.016151,1.0,True,,True,False,True,False,False,True,False,False,False,0.273331,0.5808,0.360734,0.015821,0.262439,0.564649,0.24628799999999998,0.145687,0.17482440000000002,0.5,0.5
MTYY,MSTR,0.390001,131,ols,0.091779,25000,0.091779,False,False,4.900000095367432,0.091779,1.0,True,,True,False,True,False,False,True,False,False,False,0.376651,1.123452,0.882356,0.092609,0.628484,1.0316729999999998,0.536705,0.09750025,0.11700029999999999,0.5,0.5
NVYY,NVDA,0.656407,222,ols,0.036143,10000,0.036143,False,False,14.3100004196167,0.036143,1.0,True,,True,False,True,False,False,True,False,False,False,0.25372,-0.071921,0.494607,0.027587,-0.060075,-0.108064,-0.096218,0.16410175,0.1969221,0.5,0.5
PLYY,PLTR,0.536818,131,ols,0.042885,4000,0.042885,False,False,12.40999984741211,0.042885,1.0,False,,True,False,False,False,False,True,False,False,False,0.314494,0.20381,0.627289,0.04892,0.129438,0.16092499999999998,0.08655299999999999,0.1342045,0.1610454,0.5,0.5
QBY,QBTS,0.284669,83,ols,,0,,False,True,9.770000457763672,,1.0,False,,False,False,False,False,False,True,False,True,False,0.358042,0.814974,1.399201,0.199332,0.402103,0.814974,0.402103,0.07116725,1.0,0.5,1.0
TQQY,QQQ,0.876563,275,ols,0.056004,30000,0.056004,False,False,12.949999809265137,0.056004,1.0,True,,True,False,True,False,False,True,False,False,False,0.254194,0.214472,0.212438,0.002442,0.214472,0.158468,0.158468,0.21914075,0.2629689,0.5,0.5
RGYY,RGTI,0.322893,86,ols,0.6970440000000001,20000,0.6970440000000001,False,False,10.09000015258789,0.6970440000000001,1.0,False,,False,True,False,False,False,False,True,False,False,0.363501,0.660498,1.478993,0.239121,0.382924,-0.03654600000000008,-0.3141200000000001,0.08072325,0.09686789999999999,0.5,0.5
RTYY,RIOT,0.355279,82,ols,0.639875,10000,0.639875,False,False,12.574999809265137,0.639875,1.0,False,,False,True,False,False,False,False,True,False,False,0.362529,0.485505,0.876658,0.088018,0.217359,-0.15436999999999995,-0.422516,0.08881975,0.1065837,0.5,0.5
SEMY,SOXX,0.723288,91,ols,0.868121,55000,0.868121,False,False,16.920000076293945,0.868121,1.0,False,,False,True,False,False,False,False,True,False,False,0.302332,-0.036452,0.381681,0.014578,-0.00385,-0.9045730000000001,-0.871971,0.180822,0.2169864,0.5,0.5
SMYY,SMCI,0.327188,126,ols,0.125138,10000,0.125138,False,False,9.159899711608887,0.125138,1.0,False,,True,False,False,False,False,True,False,False,False,0.350785,0.192419,0.979843,0.105675,0.149047,0.06728100000000001,0.023909000000000014,0.081797,0.09815639999999999,0.5,0.5
YSPY,SPY,0.8427,249,ols,0.069396,45000,0.069396,False,False,14.879899978637695,0.069396,1.0,False,,True,False,False,False,False,True,False,False,False,0.208621,0.025379,0.166935,0.001847,0.025099,-0.044017,-0.044297,0.210675,0.25281,0.5,0.5
TSYY,TSLA,0.542163,320,ols,0.052247,400000,0.052247,False,False,3.51419997215271,0.052247,1.0,True,,True,False,True,False,False,True,False,False,False,0.395132,0.195669,0.625938,0.048627,0.195669,0.143422,0.143422,0.13554075,0.16264889999999999,0.5,0.5
QYLD,QQQ,0.627155,502,ols,0.011833,3000000,0.011833,False,False,17.269699096679688,0.011833,1.0,False,,True,False,False,False,False,True,False,False,False,0.148619,-0.012377,0.212438,0.005276,-0.012377,-0.024210000000000002,-0.024210000000000002,0.15678875,0.1881465,0.5,0.5
QYLG,QQQ,0.800401,502,ols,0.016591,100000,0.016591,False,False,26.15999984741211,0.016591,1.0,False,,True,False,False,False,False,True,False,False,False,0.17472,-0.009058,0.212438,0.003605,-0.009058,-0.025649,-0.025649,0.20010025,0.2401203,0.5,0.5
QQQX,QQQ,0.787156,502,ols,0.007064,150000,0.007064,False,False,27.670000076293945,0.007064,1.0,False,,True,False,False,False,False,True,False,False,False,0.186994,-0.039978,0.212438,0.003781,-0.039978,-0.047042,-0.047042,0.196789,0.2361468,0.5,0.5
JEPQ,QQQ,0.772442,502,ols,0.01797,600000,0.01797,False,False,55.56999969482422,0.01797,1.0,False,,True,False,False,False,False,True,False,False,False,0.168776,-0.007436,0.212438,0.003966,-0.007436,-0.025405999999999998,-0.025405999999999998,0.1931105,0.23173259999999998,0.5,0.5
XYLD,SPY,0.645591,502,ols,0.028612000000000002,300000,0.028612000000000002,False,False,39.345001220703125,0.028612000000000002,1.0,False,,True,False,False,False,False,True,False,False,False,0.118426,-0.013657,0.166935,0.003188,-0.013657,-0.042269,-0.042269,0.16139775,0.1936773,0.5,0.5
XYLG,SPY,0.815296,502,ols,0.034377,20000,0.034377,False,False,26.520000457763672,0.034377,1.0,False,,True,False,False,False,False,True,False,False,False,0.141422,-0.008335,0.166935,0.002098,-0.008335,-0.042712,-0.042712,0.203824,0.2445888,0.5,0.5
JEPI,SPY,0.597794,502,ols,0.013734,1000000,0.013734,False,False,56.470001220703125,0.013734,1.0,False,,True,False,False,False,False,True,False,False,False,0.112468,0.007355,0.166935,0.00335,0.007355,-0.006378999999999999,-0.006378999999999999,0.1494485,0.1793382,0.5,0.5
SPYI,SPY,0.830155,502,ols,0.005374,3000000,0.005374,False,False,49.709999084472656,0.005374,1.0,False,,True,False,False,False,False,True,False,False,False,0.140461,-0.010427,0.166935,0.001965,-0.010427,-0.015801000000000003,-0.015801000000000003,0.20753875,0.24904649999999998,0.5,0.5
RYLD,IWM,0.5775,502,ols,0.065722,100000,0.065722,False,False,15.020000457763672,0.065722,1.0,False,,True,False,False,False,False,True,False,False,False,0.144261,2.7e-05,0.218799,0.00584,2.7e-05,-0.065695,-0.065695,0.144375,0.17325,0.5,0.5
ABNY,ABNB,0.796576,443,ols,0.005467,300,0.005467,False,False,40.75,0.005467,1.0,False,,True,False,False,False,False,True,False,True,False,0.308218,0.022118,0.359516,0.010472,0.022118,0.016651,0.016651,0.199144,0.23897279999999999,0.5,0.5
AIYY,AI,0.771311,502,ols,0.136686,15000,0.136686,False,False,9.970000267028809,0.136686,1.0,False,,True,False,False,False,False,True,False,False,False,0.515198,0.225818,0.648425,0.037082,0.225818,0.08913199999999999,0.08913199999999999,0.19282775,0.23139329999999997,0.5,0.5
AMDY,AMD,0.800741,502,ols,0.048051,4000,0.048051,False,False,32.04999923706055,0.048051,1.0,False,,True,False,False,False,False,True,False,False,False,0.457001,-0.001669,0.561061,0.025113,-0.001669,-0.04972,-0.04972,0.20018525,0.2402223,0.5,0.5
