ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,borrow_annual,strategy_tag,long_usd,short_usd,sleeve
DUOG,DUOL,2.019849,75,ols,0.202406,-0.166006,0.202406,25000,0.202406,False,False,False,True,False,False,False,False,False,False,False,1.140818,0.468246,0.615113,0.389704,0.41308,0.2658399999999999,0.210674,0.50496225,0.6059547,0.50496225,0.6059547,0.202406,ETF_LS,887.9661441395888,-439.62006275696297,core_leveraged
FIGG,FIG,1.993918,116,ols,0.020266,0.016134,0.020266,300000,0.020266,False,False,False,True,False,False,False,False,False,False,False,1.354985,0.640844,0.876054,0.760483,0.705411,0.620578,0.685145,0.4984795,0.5981754,0.5,0.5981754,0.020266,ETF_LS,2874.658779702068,-1441.7136410334165,core_leveraged
FUTG,FUTU,1.999025,116,ols,0.295166,-0.258766,0.295166,200000,0.295166,False,False,False,True,False,False,False,False,False,False,False,0.95987,0.36702,0.625547,0.390737,0.37982,0.071854,0.084654,0.49975625,0.5997075,0.5,0.5997075,0.295166,ETF_LS,884.9136026679935,-442.67260422855816,core_leveraged
GEVG,GEV,1.95998,72,ols,0.051603,-0.015203,0.051603,5000,0.051603,False,False,False,True,False,False,False,False,False,False,False,0.962286,0.243317,0.531956,0.266217,0.259674,0.191714,0.208071,0.489995,0.587994,0.5,0.587994,0.051603,ETF_LS,1158.4974379665716,-591.0761528008304,core_leveraged
GLGG,GLXY,1.999568,153,ols,0.397101,-0.3607009999999999,0.397101,10000,0.397101,False,False,False,False,True,False,False,True,True,False,False,1.852731,1.039675,0.897615,0.805191,0.947556,0.642574,0.5504549999999999,0.499892,0.5998704,0.5,0.5998704,0.397101,ETF_LS,0.0,0.0,
GRAG,GRAB,1.972897,75,ols,0.345811,-0.309411,0.345811,300,0.345811,False,False,False,False,True,False,False,True,True,True,False,0.737698,0.287303,0.441816,0.187337,0.217089,-0.058508,-0.1287219999999999,0.49322425,0.5918690999999999,0.5,0.5918690999999999,0.345811,ETF_LS,0.0,0.0,
HOOG,HOOD,2.005843,258,ols,0.127578,-0.091178,0.127578,60000,0.127578,False,False,False,True,False,False,False,False,False,False,False,1.436309,0.660051,0.705916,0.502693,0.660051,0.5324730000000001,0.5324730000000001,0.50146075,0.6017529,0.50146075,0.6017529,0.127578,ETF_LS,1630.348457224213,-812.7996344799733,core_leveraged
IREG,IREN,1.970011,72,ols,0.134144,-0.097744,0.134144,20000,0.134144,False,False,False,True,False,False,False,False,False,False,False,2.134263,1.21823,1.055037,1.063532,1.107731,1.084086,0.973587,0.49250275,0.5910033,0.5,0.5910033,0.134144,ETF_LS,2957.8898441867514,-1501.4585422044604,core_leveraged
KLAG,KLAC,2.011995,70,ols,0.043591,-0.0071909999999999,0.043591,1000,0.043591,False,False,False,True,False,False,False,False,False,False,False,1.168443,0.462404,0.467017,0.222045,0.288811,0.418813,0.24522,0.50299875,0.6035985,0.50299875,0.6035985,0.043591,ETF_LS,1338.0254164850417,-665.0242254503821,core_leveraged
LACG,LAC,2.011628,75,ols,0.169325,-0.132925,0.169325,10000,0.169325,False,False,False,True,False,False,False,False,False,False,False,1.453501,0.54847,1.06845,1.161574,0.979103,0.379145,0.8097779999999999,0.502907,0.6034883999999999,0.502907,0.6034883999999999,0.169325,ETF_LS,2195.1296188005135,-1091.2204536825463,core_leveraged
MPG,MP,1.984782,107,ols,0.188966,-0.152566,0.188966,8000,0.188966,False,False,False,True,False,False,False,False,False,False,False,1.480754,0.702761,0.811855,0.644139,0.66903,0.513795,0.480064,0.4961955,0.5954346,0.5,0.5954346,0.188966,ETF_LS,1024.5659417240913,-516.2108189836925,core_leveraged
NBIG,NBIS,2.008738,107,ols,0.049992,-0.013592,0.049992,25000,0.049992,False,False,False,True,False,False,False,False,False,False,False,1.981642,1.129829,1.115728,1.261213,1.205427,1.079837,1.155435,0.5021845,0.6026214,0.5021845,0.6026214,0.049992,ETF_LS,4125.745260280595,-2053.899144776768,core_leveraged
NEMG,NEM,1.999603,92,ols,0.047544,-0.011144,0.047544,2000,0.047544,False,False,False,True,False,False,False,False,False,False,False,1.032388,0.378473,0.413356,0.170761,0.246592,0.330929,0.199048,0.49990075,0.5998808999999999,0.5,0.5998808999999999,0.047544,ETF_LS,1164.4784780204895,-582.3548364452791,core_leveraged
NETG,NET,2.005741,92,ols,0.248014,-0.211614,0.248014,10000,0.248014,False,False,False,True,False,False,False,False,False,False,False,1.122554,0.449137,0.507684,0.259967,0.329029,0.201123,0.081015,0.50143525,0.6017222999999999,0.50143525,0.6017222999999999,0.248014,ETF_LS,885.9027062567587,-441.68350063979284,core_leveraged
NIOG,NIO,1.974604,70,ols,0.205859,-0.169459,0.205859,15000,0.205859,False,False,False,True,False,False,False,False,False,False,False,1.221045,0.466276,0.666691,0.427688,0.438407,0.260417,0.232548,0.493651,0.5923811999999999,0.5,0.5923811999999999,0.205859,ETF_LS,881.2793348233105,-446.3068720732412,core_leveraged
NUG,NU,1.975179,92,ols,,,,0,,False,True,False,False,False,False,False,False,False,True,False,0.826484,0.340315,0.433827,0.181257,0.239326,0.340315,0.239326,0.49379475,1.0,0.5,1.0,,ETF_LS,1628.5796371772117,-824.5225557669515,core_leveraged
NVDG,NVDA,1.969528,323,ols,0.028796,0.007604,0.028796,10000,0.028796,False,False,False,True,False,False,False,False,False,False,False,0.924048,0.333439,0.494623,0.233583,0.333439,0.304643,0.304643,0.492382,0.5908584,0.5,0.5908584,0.028796,ETF_LS,1625.2263660924632,-825.1857125628391,core_leveraged
OKTG,OKTA,1.99939,92,ols,0.116553,-0.080153,0.116553,1000,0.116553,False,False,False,True,False,False,False,False,False,False,False,0.958065,0.369108,0.441675,0.194898,0.258498,0.252555,0.141945,0.4998475,0.5998169999999999,0.5,0.5998169999999999,0.116553,ETF_LS,884.9674721216303,-442.61873477492145,core_leveraged
OPEG,OPEN,2.005703,75,ols,0.163627,-0.127227,0.163627,10000,0.163627,False,False,False,True,False,False,False,False,False,False,False,1.596629,0.721845,1.296222,1.694592,1.405084,0.558218,1.241457,0.50142575,0.6017108999999999,0.50142575,0.6017108999999999,0.163627,ETF_LS,3580.0736898472883,-1784.9470683582206,core_leveraged
OSCG,OSCR,1.98587,100,ols,0.187527,-0.151127,0.187527,35000,0.187527,False,False,False,True,False,False,False,False,False,False,False,1.472161,0.70477,0.751343,0.552608,0.61299,0.517243,0.425463,0.4964675,0.595761,0.5,0.595761,0.187527,ETF_LS,882.9632973604527,-444.62290953609886,core_leveraged
PANG,PANW,1.995697,258,ols,0.069172,-0.032772,0.069172,10000,0.069172,False,False,False,True,False,False,False,False,False,False,False,0.739258,0.265667,0.346628,0.119377,0.265667,0.1964949999999999,0.1964949999999999,0.49892425,0.5987091,0.5,0.5987091,0.069172,ETF_LS,1000.9897514005188,-501.5740121874807,core_leveraged
PBRG,PBR,1.938571,70,ols,0.149028,-0.112628,0.149028,2000,0.149028,False,False,False,True,False,False,False,False,False,False,False,0.674133,-0.076754,0.305292,0.084791,0.039917,-0.2257819999999999,-0.1091109999999999,0.48464275,0.5815713,0.5,0.5815713,0.149028,ETF_LS,875.8066831428116,-451.7795237537401,core_leveraged
PLTG,PLTR,1.996826,234,ols,0.103057,-0.066657,0.103057,70000,0.103057,False,False,False,True,False,False,False,False,False,False,False,1.043819,0.414661,0.627288,0.391619,0.413015,0.311604,0.309958,0.4992065,0.5990478,0.5,0.5990478,0.103057,ETF_LS,1111.868848512399,-556.8180945722858,core_leveraged
PYPG,PYPL,1.994821,248,ols,0.079598,-0.043198,0.079598,300000,0.079598,False,False,False,True,False,False,False,False,False,False,False,0.807875,0.311338,0.377028,0.141048,0.308635,0.23174,0.229037,0.49870525,0.5984463,0.5,0.5984463,0.079598,ETF_LS,1027.5575760727068,-515.1126723012775,core_leveraged
RTXG,RTX,2.012692,205,ols,0.161206,-0.124806,0.161206,10000,0.161206,False,False,False,True,False,False,False,False,False,False,False,0.47905,0.179803,0.241522,0.059448,0.157356,0.018597,-0.0038499999999999,0.503173,0.6038076,0.503173,0.6038076,0.161206,ETF_LS,886.9217755851028,-440.66443131144894,core_leveraged
SATG,SATS,2.011516,72,ols,0.14647,-0.11007,0.14647,10000,0.14647,False,False,False,True,False,False,False,False,False,False,False,1.128563,0.417359,0.885868,0.79837,0.68951,0.270889,0.54304,0.502879,0.6034548,0.502879,0.6034548,0.14647,ETF_LS,1528.4671988880189,-759.8583351502145,core_leveraged
SBU,SBUX,1.999095,91,ols,0.09959,-0.06319,0.09959,94,0.09959,False,False,False,True,False,False,False,False,False,True,False,0.613223,0.205655,0.368854,0.135869,0.161069,0.106065,0.0614789999999999,0.49977375,0.5997285,0.5,0.5997285,0.09959,ETF_LS,884.923934812289,-442.66227208426267,core_leveraged
SNAG,SNAP,1.976528,70,ols,0.0295549999999999,0.006845,0.0295549999999999,5000,0.0295549999999999,False,False,False,True,False,False,False,False,False,False,False,1.206219,0.51983,0.615241,0.365299,0.408224,0.490275,0.378669,0.494132,0.5929584,0.5,0.5929584,0.0295549999999999,ETF_LS,1851.4909133632318,-936.7390258894544,core_leveraged
SPOG,SPOT,1.980374,92,ols,0.1003159999999999,-0.063916,0.1003159999999999,15000,0.1003159999999999,False,False,False,True,False,False,False,False,False,False,False,0.983423,0.381455,0.438774,0.186892,0.257923,0.281139,0.157607,0.4950935,0.5941122,0.5,0.5941122,0.1003159999999999,ETF_LS,882.1433843190658,-445.44282257748574,core_leveraged
TERG,TER,1.98457,92,ols,0.127378,-0.0909779999999999,0.127378,2000,0.127378,False,False,False,True,False,False,False,False,False,False,False,1.249563,0.53556,0.562661,0.309298,0.391902,0.408182,0.264524,0.4961425,0.595371,0.5,0.595371,0.127378,ETF_LS,882.7696313441097,-444.816575552442,core_leveraged
TSLG,TSLA,1.990851,323,ols,0.0916269999999999,-0.055227,0.0916269999999999,300000,0.0916269999999999,False,False,False,True,False,False,False,False,False,False,False,1.188999,0.473388,0.625952,0.386455,0.473388,0.381761,0.381761,0.49771275,0.5972552999999999,0.5,0.5972552999999999,0.0916269999999999,ETF_LS,1416.9572908340208,-711.7344747718544,core_leveraged
TSMG,TSM,1.98082,304,ols,0.046745,-0.010345,0.046745,40000,0.046745,False,False,False,True,False,False,False,False,False,False,False,0.812641,0.288392,0.408995,0.162495,0.288392,0.2416469999999999,0.2416469999999999,0.495205,0.5942459999999999,0.5,0.5942459999999999,0.046745,ETF_LS,1300.8002045147898,-656.6978344901555,core_leveraged
UNHG,UNH,1.995784,175,ols,0.053796,-0.017396,0.053796,100000,0.053796,False,False,False,True,False,False,False,False,False,False,False,0.849432,0.331513,0.417303,0.173042,0.283091,0.277717,0.2292949999999999,0.498946,0.5987352,0.5,0.5987352,0.053796,ETF_LS,1213.4589757298984,-608.0111754227403,core_leveraged
UPSG,UPS,1.985594,75,ols,0.121241,-0.084841,0.121241,2000,0.121241,False,False,False,True,False,False,False,False,False,False,False,0.517063,0.117325,0.294269,0.084732,0.094432,-0.003916,-0.026809,0.4963985,0.5956782,0.5,0.5956782,0.121241,ETF_LS,882.9221946776927,-444.66401221885883,core_leveraged
VALG,VALE,1.975737,70,ols,,,,0,,False,True,False,False,False,False,False,False,False,True,False,0.810769,0.289098,0.30493,0.089626,0.145035,0.289098,0.145035,0.49393425,1.0,0.5,1.0,,ETF_LS,1334.2507636295863,-675.3180021579725,core_leveraged
XYZG,XYZ,1.999028,248,ols,0.006364,0.030036,0.006364,10000,0.006364,False,False,False,True,False,False,False,False,False,False,False,1.071592,0.431241,0.511156,0.2609,0.428537,0.424877,0.422173,0.499757,0.5997084,0.5,0.5997084,0.006364,ETF_LS,2154.7853187926517,-1077.9165268283643,core_leveraged
TSLO,TSLA,0.864581,159,ols,0.109787,-0.073387,0.109787,6000,0.109787,False,False,True,True,False,True,False,False,False,False,False,0.400117,0.127813,0.625952,0.022937,0.089109,0.018026,-0.020678,0.21614525,0.2593743,0.5,0.5,0.109787,ETF_LS,2084.632525128859,-2411.147741077885,whitelist_stock
CRCA,CRCL,1.981206,163,ols,0.155454,-0.119054,0.155454,400000,0.155454,False,False,False,True,False,False,False,False,False,False,False,1.938504,1.128947,1.192431,1.382058,1.218339,0.973493,1.062885,0.4953015,0.5943617999999999,0.5,0.5943617999999999,0.155454,ETF_LS,3083.352891246849,-1556.3010061784837,core_leveraged
NVDB,NVDA,1.997019,140,ols,0.041078,-0.004678,0.041078,25000,0.041078,False,False,False,True,False,False,False,False,False,False,False,0.722639,0.249067,0.494623,0.243559,0.246619,0.207989,0.205541,0.49925475,0.5991057,0.5,0.5991057,0.041078,ETF_LS,1230.7403748285158,-616.2887658197121,core_leveraged
PLTA,PLTR,1.991953,140,ols,0.062428,-0.026028,0.062428,9000,0.062428,False,False,False,True,False,False,False,False,False,False,False,1.024821,0.382301,0.627288,0.388753,0.385169,0.319873,0.322741,0.49798825,0.5975859,0.5,0.5975859,0.062428,ETF_LS,1442.4436962462912,-724.1354069329403,core_leveraged
TSLI,TSLA,1.980347,140,ols,0.043956,-0.007556,0.043956,4000,0.043956,False,False,False,True,False,False,False,False,False,False,False,0.869646,0.297341,0.625952,0.380341,0.33423,0.253385,0.290274,0.49508675,0.5941041,0.5,0.5941041,0.043956,ETF_LS,1472.5212468338798,-743.5672873662443,core_leveraged
COIA,COIN,2.001306,140,ols,0.087001,-0.050601,0.087001,10000,0.087001,False,False,False,True,False,False,False,False,False,False,False,1.455262,0.722167,0.792901,0.629924,0.68117,0.635166,0.5941690000000001,0.5003265,0.6003918,0.5003265,0.6003918,0.087001,ETF_LS,2112.918851350691,-1055.7700078602127,core_leveraged
BITU,IBIT,1.992282,501,ols,0.053444,-0.017044,0.053444,35000,0.053444,False,False,False,True,False,False,False,False,False,False,False,0.995727,0.407659,0.500601,0.247708,0.407659,0.354215,0.354215,0.4980705,0.5976846,0.5,0.5976846,0.053444,ETF_LS,1605.0266768186593,-805.6222346127,core_leveraged
ETHT,ETHA,1.991298,424,ols,0.086585,-0.050185,0.086585,15000,0.086585,False,False,False,True,False,False,False,False,False,False,False,1.474617,0.768114,0.75033,0.555668,0.768114,0.6815289999999999,0.6815289999999999,0.4978245,0.5973894,0.5,0.5973894,0.086585,ETF_LS,2387.832693278755,-1199.133777706177,core_leveraged
UXRP,XRPZ,1.999214,87,ols,0.034461,0.001939,0.034461,300000,0.034461,False,False,False,True,False,False,False,False,False,False,False,1.596229,0.953342,0.825842,0.681211,0.775161,0.918881,0.7407,0.4998035,0.5997642,0.5,0.5997642,0.034461,ETF_LS,2945.9389786858414,-1473.548593940339,core_leveraged
SOLT,SOEZ,2.009883,81,ols,0.084258,-0.047858,0.084258,8000,0.084258,False,False,False,True,False,False,False,False,False,False,False,1.58251,0.90124,0.782648,0.621648,0.711517,0.8169820000000001,0.627259,0.50247075,0.6029648999999999,0.50247075,0.6029648999999999,0.084258,ETF_LS,2235.9562629992975,-1112.480807588948,core_leveraged
TSLR,TSLA,1.998902,502,ols,0.064066,-0.027666,0.064066,70000,0.064066,False,False,False,True,False,False,False,False,False,False,False,1.251453,0.482031,0.625952,0.391171,0.482031,0.417965,0.417965,0.4997255,0.5996705999999999,0.5,0.5996705999999999,0.064066,ETF_LS,1728.1282041931934,-864.5387338614867,core_leveraged
AAPB,AAPL,1.990262,502,ols,0.034023,0.0023769999999999,0.034023,30000,0.034023,False,False,False,True,False,False,False,False,False,False,False,0.564882,0.160268,0.283478,0.07919,0.160268,0.126245,0.126245,0.4975655,0.5970786,0.5,0.5970786,0.034023,ETF_LS,1033.267699883463,-519.161648005872,core_leveraged
AMDL,AMD,1.997037,502,ols,0.057201,-0.020801,0.057201,2600000,0.057201,False,False,False,True,False,False,False,False,False,False,False,1.121042,0.413347,0.561215,0.313564,0.413347,0.356146,0.356146,0.49925925,0.5991111,0.5,0.5991111,0.057201,ETF_LS,1584.5331920951642,-793.4420804898278,core_leveraged
AMZZ,AMZN,1.990154,502,ols,0.028232,0.008168,0.028232,20000,0.028232,False,False,False,True,False,False,False,False,False,False,False,0.637693,0.183003,0.319933,0.10085,0.183003,0.154771,0.154771,0.4975385,0.5970462,0.5,0.5970462,0.028232,ETF_LS,1163.738278484923,-584.7478529223985,core_leveraged
AVGU,AVGO,1.990386,180,ols,0.107738,-0.071338,0.107738,15000,0.107738,False,False,False,True,False,False,False,False,False,False,False,0.887702,0.279037,0.535596,0.282739,0.280095,0.1712989999999999,0.1723569999999999,0.4975965,0.5971158,0.5,0.5971158,0.107738,ETF_LS,883.6347548443579,-443.9514520521938,core_leveraged
BABX,BABA,2.006321,502,ols,0.018052,0.018348,0.018052,300000,0.018052,False,False,False,True,False,False,False,False,False,False,False,0.891759,0.283915,0.444342,0.199316,0.283915,0.2658629999999999,0.2658629999999999,0.50158025,0.6018962999999999,0.50158025,0.6018962999999999,0.018052,ETF_LS,1584.6113891860896,-789.8095016630389,core_leveraged
BULX,BULL,1.974281,145,ols,0.096846,-0.060446,0.096846,9000,0.096846,False,False,False,True,False,False,False,False,False,False,False,1.100828,0.565725,0.562641,0.304457,0.45479,0.468879,0.357944,0.49357025,0.5922843,0.5,0.5922843,0.096846,ETF_LS,1303.3727188803125,-660.1758913145152,core_leveraged
CONL,COIN,1.9871,502,ols,0.112244,-0.075844,0.112244,1900000,0.112244,False,False,False,True,False,False,False,False,False,False,False,1.575842,0.775833,0.792901,0.616579,0.775833,0.663589,0.663589,0.496775,0.59613,0.5,0.59613,0.112244,ETF_LS,2147.7040495154492,-1080.8233352702175,core_leveraged
CRWL,CRWD,1.995839,345,ols,0.12589,-0.08949,0.12589,55000,0.12589,False,False,False,True,False,False,False,False,False,False,False,0.929792,0.385445,0.469309,0.218878,0.385445,0.259555,0.259555,0.49895975,0.5987517,0.5,0.5987517,0.12589,ETF_LS,884.4428314025575,-443.14337549399403,core_leveraged
DLLL,DELL,1.986361,282,ols,0.123149,-0.0867489999999999,0.123149,10000,0.123149,False,False,False,True,False,False,False,False,False,False,False,1.104742,0.38612,0.545446,0.291452,0.38612,0.262971,0.262971,0.49659025,0.5959083,0.5,0.5959083,0.123149,ETF_LS,883.0363996573894,-444.54980723916213,core_leveraged
ETRL,ETOR,1.998804,145,ols,0.097067,-0.060667,0.097067,1000,0.097067,False,False,False,True,False,False,False,False,False,False,False,1.086913,0.455887,0.651854,0.424152,0.442412,0.35882,0.345345,0.499701,0.5996412,0.5,0.5996412,0.097067,ETF_LS,1265.3202444646827,-633.0386793626002,core_leveraged
GOU,GOOGL,2.032736,82,ols,0.088589,-0.052189,0.088589,8000,0.088589,False,False,False,True,False,False,False,False,False,False,False,0.531131,0.174113,0.301393,0.095347,0.120977,0.0855239999999999,0.032388,0.508184,0.6098207999999999,0.508184,0.6098207999999999,0.088589,ETF_LS,889.8342209351782,-437.75198596137335,core_leveraged
INTW,INTC,1.987099,283,ols,0.05246,-0.01606,0.05246,6000,0.05246,False,False,False,True,False,False,False,False,False,False,False,1.365097,0.544719,0.62897,0.387981,0.544719,0.4922589999999999,0.4922589999999999,0.49677475,0.5961297,0.5,0.5961297,0.05246,ETF_LS,2042.1958415830093,-1027.7272755826507,core_leveraged
IONL,IONQ,1.986145,255,ols,0.238182,-0.201782,0.238182,100000,0.238182,False,False,False,True,False,False,False,False,False,False,False,1.914821,1.01808,1.077844,1.137715,1.01808,0.7798980000000001,0.7798980000000001,0.49653625,0.5958435,0.5,0.5958435,0.238182,ETF_LS,1606.9336058461517,-809.0716467559779,core_leveraged
ISUL,ISRG,2.000943,121,ols,0.076666,-0.040266,0.076666,2000,0.076666,False,False,False,True,False,False,False,False,False,False,False,0.645068,0.173853,0.312863,0.098022,0.134433,0.097187,0.057767,0.50023575,0.6002829,0.50023575,0.6002829,0.076666,ETF_LS,885.196529086426,-442.3896778101256,core_leveraged
LCDL,LCID,1.961633,237,ols,0.245661,-0.209261,0.245661,65000,0.245661,False,False,False,True,False,False,False,False,False,False,False,1.501341,0.705689,0.767001,0.554867,0.696712,0.460028,0.451051,0.49040825,0.5884899,0.5,0.5884899,0.245661,ETF_LS,879.3246542677987,-448.261552628753,core_leveraged
MRAL,MARA,1.978806,268,ols,0.373647,-0.3372469999999999,0.373647,1300000,0.373647,False,False,False,False,True,False,False,True,True,False,False,1.673271,0.884092,0.895495,0.776598,0.884092,0.510445,0.510445,0.4947015,0.5936418,0.5,0.5936418,0.373647,ETF_LS,0.0,0.0,
FBL,META,1.99673,502,ols,0.026497,0.009903,0.026497,300000,0.026497,False,False,False,True,False,False,False,False,False,False,False,0.721374,0.224484,0.361133,0.129778,0.224484,0.197987,0.197987,0.4991825,0.599019,0.5,0.599019,0.026497,ETF_LS,1311.681678415014,-656.9148950609317,core_leveraged
MVLL,MRVL,1.994486,268,ols,0.112132,-0.075732,0.112132,200000,0.112132,False,False,False,True,False,False,False,False,False,False,False,1.279081,0.556425,0.641547,0.408185,0.556425,0.4442929999999999,0.4442929999999999,0.4986215,0.5983457999999999,0.5,0.5983457999999999,0.112132,ETF_LS,1465.2470236453332,-734.6489389473444,core_leveraged
MSFL,MSFT,1.992474,502,ols,0.028271,0.0081289999999999,0.028271,65000,0.028271,False,False,False,True,False,False,False,False,False,False,False,0.481881,0.142587,0.241392,0.057614,0.142587,0.1143159999999999,0.1143159999999999,0.4981185,0.5977422,0.5,0.5977422,0.028271,ETF_LS,1037.6231833034842,-520.7712538800929,core_leveraged
MSTP,MSTR,1.994368,203,ols,0.327924,-0.291524,0.327924,250000,0.327924,False,False,False,False,True,False,False,True,True,False,False,1.399562,0.694162,0.882264,0.771826,0.709263,0.3662379999999999,0.381339,0.498592,0.5983103999999999,0.5,0.5983103999999999,0.327924,ETF_LS,0.0,0.0,
MULL,MU,1.998618,345,ols,0.084814,-0.048414,0.084814,250000,0.084814,False,False,False,True,False,False,False,False,False,False,False,1.304437,0.595118,0.612124,0.373919,0.595118,0.5103040000000001,0.5103040000000001,0.4996545,0.5995853999999999,0.5,0.5995853999999999,0.084814,ETF_LS,1867.1414109459758,-934.2162489009785,core_leveraged
NBIL,NBIS,1.999,121,ols,0.117906,-0.081506,0.117906,250000,0.117906,False,False,False,True,False,False,False,False,False,False,False,1.961527,1.02699,1.115728,1.242982,1.139272,0.909084,1.021366,0.49975,0.5997,0.5,0.5997,0.117906,ETF_LS,3222.4641788454323,-1612.0381084769544,core_leveraged
NOWL,NOW,1.995069,180,ols,0.091636,-0.055236,0.091636,100000,0.091636,False,False,False,True,False,False,False,False,False,False,False,0.777035,0.300626,0.401157,0.159739,0.260373,0.20899,0.168737,0.49876725,0.5985207,0.5,0.5985207,0.091636,ETF_LS,884.328904010858,-443.2573028856937,core_leveraged
NVDL,NVDA,1.987628,502,ols,0.051219,-0.014819,0.051219,2700000,0.051219,False,False,False,True,False,False,False,False,False,False,False,0.983557,0.372589,0.494623,0.24013,0.372589,0.32137,0.32137,0.496907,0.5962883999999999,0.5,0.5962883999999999,0.051219,ETF_LS,1518.1345788939632,-763.7921074235035,core_leveraged
PDDL,PDD,2.008825,180,ols,0.384641,-0.348241,0.384641,30000,0.384641,False,False,False,False,True,False,False,True,True,False,False,0.605545,0.18714,0.474187,0.227839,0.198768,-0.197501,-0.185873,0.50220625,0.6026474999999999,0.50220625,0.6026474999999999,0.384641,ETF_LS,0.0,0.0,
PTIR,PLTR,1.996677,394,ols,0.035388,0.0010119999999999,0.035388,500000,0.035388,False,False,False,True,False,False,False,False,False,False,False,1.309572,0.500081,0.627288,0.391531,0.500081,0.464693,0.464693,0.49916925,0.5990031,0.5,0.5990031,0.035388,ETF_LS,2079.155687632557,-1041.3079770200973,core_leveraged
QCML,QCOM,1.972875,249,ols,0.151734,-0.115334,0.151734,100000,0.151734,False,False,False,True,False,False,False,False,False,False,False,0.744386,0.207614,0.382979,0.140759,0.206818,0.0558799999999999,0.0550839999999999,0.49321875,0.5918625,0.5,0.5918625,0.151734,ETF_LS,881.0197663645577,-446.566440531994,core_leveraged
RDTL,RDDT,1.981241,256,ols,0.118102,-0.081702,0.118102,200000,0.118102,False,False,False,True,False,False,False,False,False,False,False,1.42966,0.649776,0.782913,0.595813,0.649776,0.531674,0.531674,0.49531025,0.5943723,0.5,0.5943723,0.118102,ETF_LS,1693.7490374213726,-854.8929874868189,core_leveraged
RVNL,RIVN,1.986828,237,ols,0.395297,-0.3588969999999999,0.395297,7000,0.395297,False,False,False,False,True,False,False,True,True,False,False,1.277822,0.480511,0.687673,0.463592,0.479504,0.085214,0.0842069999999999,0.496707,0.5960484,0.5,0.5960484,0.395297,ETF_LS,0.0,0.0,
SMCL,SMCI,1.763376,323,ols,0.165881,-0.129481,0.165881,550000,0.165881,False,False,False,True,False,False,False,False,False,False,False,1.637817,0.497705,0.979828,0.646179,0.497705,0.331824,0.331824,0.440844,0.5290128,0.5,0.5290128,0.165881,ETF_LS,847.1643580795424,-480.42184881700916,core_leveraged
TSMU,TSM,1.992116,345,ols,0.061723,-0.025323,0.061723,40000,0.061723,False,False,False,True,False,False,False,False,False,False,False,0.808354,0.317966,0.408995,0.165304,0.317966,0.256243,0.256243,0.498029,0.5976348,0.5,0.5976348,0.061723,ETF_LS,1240.1903667036856,-622.5492725843703,core_leveraged
UBRL,UBER,1.99729,394,ols,0.006508,0.029892,0.006508,50000,0.006508,False,False,False,True,False,False,False,False,False,False,False,0.765826,0.230825,0.383185,0.146234,0.230825,0.224317,0.224317,0.4993225,0.599187,0.5,0.599187,0.006508,ETF_LS,1537.0767721024733,-769.5811685346011,core_leveraged
VRTL,VRT,1.981286,256,ols,0.055933,-0.019533,0.055933,1000,0.055933,False,False,False,True,False,False,False,False,False,False,False,1.271908,0.519595,0.662794,0.427041,0.519595,0.463662,0.463662,0.4953215,0.5943858,0.5,0.5943858,0.055933,ETF_LS,1927.7233220200444,-972.9657010749808,core_leveraged
XBTY,IBIT,0.541043,222,ols,0.0440259999999999,-0.0076259999999999,0.0440259999999999,15000,0.0440259999999999,False,False,True,True,False,True,False,False,False,False,False,0.293477,0.242424,0.500601,0.031114,0.217268,0.198398,0.173242,0.13526075,0.1623129,0.5,0.5,0.0440259999999999,ETF_LS,3248.4498480169445,-6004.0511530819995,whitelist_stock
MAAY,MARA,0.320879,101,ols,0.097609,-0.061209,0.097609,10000,0.097609,False,False,True,True,False,True,False,False,False,False,False,0.335938,0.786288,0.895495,0.087375,0.367495,0.688679,0.269886,0.08021975,0.0962637,0.5,0.5,0.097609,ETF_LS,2038.2182352050816,-6351.983879297434,whitelist_stock
FBYY,META,0.576519,110,ols,0.016151,0.020249,0.016151,1000,0.016151,False,False,True,True,False,True,False,False,False,False,False,0.273331,0.601195,0.361133,0.01592,0.271397,0.585044,0.255246,0.14412975,0.1729557,0.5,0.5,0.016151,ETF_LS,6143.6108286674635,-10656.389171332537,whitelist_stock
MTYY,MSTR,0.390308,131,ols,0.091779,-0.055379,0.091779,25000,0.091779,False,False,True,True,False,True,False,False,False,False,False,0.376696,1.128888,0.882264,0.092616,0.631313,1.0371089999999998,0.539534,0.097577,0.1170923999999999,0.5,0.5,0.091779,ETF_LS,4716.346593704417,-12083.653406295583,whitelist_stock
