ETF,Underlying,is_yieldboost,scenario_style,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,asof_date,product_class,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable
CRCG,CRCL,False,,1.9905,177,ols,0.075918,1700000,0.075918,False,False,2.7699999809265137,0.075918,1.0,False,,True,False,False,False,False,False,False,False,1.891336,1.944052,1.087371,1.060752,1.124003,1.173843,0.0075,manual,0.0,0.045,1.297509,1.410407,True,1.149912,1.0114530000000002,1.0739940000000001,2026-04-25,standard_letf,blended_realized_expected,1.0114530000000002,1.149912,0.075918,0.13614748076923078,0.13511499999999999,0.7050814471155762,0.8212748831613192,0.9454402957044137,1.0650118730377303,1.225393674896876,"{""e"":[0.590289,0.627008,0.663726,0.700445,0.737163,0.773882,0.8106,0.847318,0.884037,0.920755,0.957474,0.994192,1.03091,1.067629,1.104347,1.141066,1.177784,1.214503,1.251221,1.287939,1.324658],""c"":[6,2,8,23,19,28,29,28,34,33,35,26,27,23,18,15,16,13,5,4]}",1.297509,-0.21013799999999994,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.04296649400267927,none,False,ok,90.0,52.0,weighted_empirical,2,short_favorable_positive,1.297509,,,simple_ito,1.297509,1.297509,1.297509,1.297509,simple_ito_fallback,0.274753,0.0,0.0,252.0,0.497625,0.59715,0.5,0.59715,bucket_1,,False
CRMG,CRM,False,,1.9833,264,ols,0.10153000000000001,100000,0.10153000000000001,False,False,5.599999904632568,0.10153000000000001,1.0,False,,True,False,False,False,False,False,False,False,0.704668,0.691607,0.26705,0.264507,0.351062,0.348613,0.0075,manual,0.0,0.045,0.171923,0.170252,True,0.26705,0.16552,0.16552,2026-04-25,standard_letf,blended_realized_expected,0.16552,0.26705,0.10153000000000001,0.06044811764705882,0.028282,0.09575541784520146,0.15757267570775602,0.2036661678857098,0.24579757403780186,0.29852178897656145,"{""e"":[0.037354,0.052479,0.067603,0.082727,0.097852,0.112976,0.128101,0.143225,0.158349,0.173474,0.188598,0.203723,0.218847,0.233972,0.249096,0.26422,0.279345,0.294469,0.309594,0.324718,0.339842],""c"":[3,3,3,10,12,17,22,27,25,37,37,43,29,36,27,24,14,15,3,5]}",0.171923,0.09512700000000002,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.18501372780346095,mean_reversion,False,incomplete_regime,90.0,51.0,weighted_empirical,2,short_favorable_positive,0.171923,,,simple_ito,0.171923,0.171923,0.171923,0.171923,simple_ito_fallback,-1.735483,0.0,479.0,252.0,0.495825,0.59499,0.5,0.59499,bucket_1,,False
CRWG,CRWV,False,,1.997252,177,ols,0.079642,95000,0.079642,False,False,4.559999942779541,0.079642,1.0,False,,True,False,False,False,False,False,False,False,1.973445,1.935141,1.124654,0.996116,1.056732,1.072347,0.0075,manual,0.0,0.045,1.16446,1.197569,True,1.136501,1.045012,1.056859,2026-04-25,standard_letf,blended_realized_expected,1.045012,1.136501,0.079642,0.09931999999999999,0.095126,0.7624699511835413,0.9165144750398919,1.0219116037647646,1.1219909805675843,1.3068479959327512,"{""e"":[0.665043,0.704706,0.744369,0.784033,0.823696,0.863359,0.903023,0.942686,0.982349,1.022013,1.061676,1.101339,1.141003,1.180666,1.220329,1.259993,1.299656,1.339319,1.378983,1.418646,1.458309],""c"":[3,8,13,15,20,27,31,39,40,45,35,31,23,17,18,9,6,7,3,2]}",1.16446,-0.03980600000000001,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.06969378020710355,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,52.0,weighted_empirical,2,short_favorable_positive,1.16446,,,simple_ito,1.16446,1.16446,1.16446,1.16446,simple_ito_fallback,0.156384,0.0,248.0,252.0,0.499313,0.5991756,0.5,0.5991756,bucket_1,,False
DUOG,DUOL,False,,2.021049,91,ols,0.010797000000000001,15000,0.010797000000000001,False,False,3.390000104904175,0.010797000000000001,1.0,False,,True,False,False,False,False,False,False,False,1.241064,1.166966,0.501836,0.483421,0.657803,0.642603,0.0075,manual,0.0,0.045,0.49991,0.479515,True,0.500605,0.49103899999999995,0.48980799999999997,2026-04-25,standard_letf,blended_realized_expected,0.49103899999999995,0.500605,0.010797000000000001,0.19443360416666666,0.22234199999999998,0.024516818780436184,0.174201288990351,0.3172302318788548,0.4772783960594458,0.6159772287408891,"{""e"":[-0.06604,-0.025348,0.015344,0.056036,0.096728,0.13742,0.178112,0.218804,0.259496,0.300188,0.34088,0.381572,0.422264,0.462956,0.503648,0.54434,0.585032,0.625724,0.666416,0.707108,0.7478],""c"":[11,5,10,19,28,27,22,34,27,22,26,33,23,32,23,23,16,3,4,4]}",0.49991,0.0019259999999999278,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.23333351601372676,mean_reversion,False,incomplete_regime,90.0,48.0,weighted_empirical,2,short_favorable_positive,0.49991,,,simple_ito,0.49991,0.49991,0.49991,0.49991,simple_ito_fallback,-0.724627,0.0,479.0,252.0,0.50526225,0.6063147,0.50526225,0.6063147,bucket_1,,False
FIGG,FIG,False,,2.002454,132,ols,0.058535000000000004,35000,0.15184175849621276,False,False,0.7710000276565552,0.058535000000000004,2.5940336293877637,False,,True,False,False,False,False,False,False,False,1.443453,1.38922,0.683293,0.650136,0.90769,0.868665,,missing,0.0,0.045,0.872047,0.802469,True,0.773176,0.5314512415037873,0.6213342415037872,2026-04-25,standard_letf,blended_realized_expected,0.5314512415037873,0.773176,0.15184175849621276,0.12135102040816327,0.056239,0.16506223960286162,0.4804514606905075,0.6089575303839105,0.7232617020275,0.8525855051977094,"{""e"":[0.042523,0.089596,0.13667,0.183744,0.230818,0.277892,0.324966,0.372039,0.419113,0.466187,0.513261,0.560335,0.607408,0.654482,0.701556,0.74863,0.795704,0.842777,0.889851,0.936925,0.983999],""c"":[6,3,10,8,3,10,11,20,17,29,32,46,44,33,52,27,22,11,5,3]}",0.872047,-0.18875399999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.016318852832743785,none,False,ok,90.0,49.0,weighted_empirical,2,short_favorable_positive,0.872047,,,simple_ito,0.872047,0.872047,0.872047,0.872047,simple_ito_fallback,-0.140589,0.0,0.0,252.0,0.5006135,0.6007362,0.5006135,0.6007362,bucket_1,,False
FUTG,FUTU,False,,1.999549,132,ols,0.307344,150000,0.307344,False,False,12.39900016784668,0.307344,1.0,False,,True,False,False,False,False,False,False,False,0.963629,0.973055,0.383398,0.375704,0.525169,0.52717,0.0075,manual,0.0,0.045,0.328096,0.3302,True,0.357064,0.07605400000000001,0.049719999999999986,2026-04-25,standard_letf,blended_realized_expected,0.07605400000000001,0.357064,0.307344,0.33072586538461535,0.31005,-0.15011559058676557,-0.009101255549599757,0.057059952188412255,0.10421041690807359,0.20033453035170232,"{""e"":[-0.203406,-0.181268,-0.15913,-0.136992,-0.114853,-0.092715,-0.070577,-0.048439,-0.026301,-0.004162,0.017976,0.040114,0.062252,0.08439,0.106529,0.128667,0.150805,0.172943,0.195081,0.21722,0.239358],""c"":[6,8,7,10,6,7,15,18,24,26,36,45,49,43,25,21,16,11,12,7]}",0.328096,0.05530200000000002,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.06287059338494172,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,52.0,weighted_empirical,2,short_favorable_positive,0.328096,,,simple_ito,0.328096,0.328096,0.328096,0.328096,simple_ito_fallback,-1.113772,0.0,479.0,252.0,0.49988725,0.5998647,0.5,0.5998647,bucket_1,,False
GEMG,GEMI,False,,1.961221,116,ols,,0,,False,True,10.741000175476074,,1.0,False,,False,False,False,False,False,False,True,False,2.249104,2.309964,1.652571,1.628491,1.077501,1.08835,,missing,0.0,0.045,1.137602,1.15975,True,1.374651,1.652571,1.374651,2026-04-25,standard_letf,blended_realized_expected,1.652571,1.374651,0.0,0.9452930444444446,0.808202,-0.2346477152057487,0.30365560175099704,0.6368851759034537,0.9639673409439123,1.4822629688490805,"{""e"":[-0.616458,-0.498798,-0.381138,-0.263479,-0.145819,-0.028159,0.089501,0.207161,0.32482,0.44248,0.56014,0.6778,0.79546,0.913119,1.030779,1.148439,1.266099,1.383759,1.501418,1.619078,1.736738],""c"":[3,4,8,10,13,24,19,19,24,44,38,32,43,30,22,19,15,12,8,5]}",1.137602,0.514969,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.001351559031389683,none,False,ok,90.0,45.0,weighted_empirical,2,short_favorable_positive,1.137602,,,simple_ito,1.137602,1.137602,1.137602,1.137602,simple_ito_fallback,0.188053,0.0,0.0,252.0,0.49030525,1.0,0.5,1.0,bucket_1,,False
GEVG,GEV,False,,1.971063,88,ols,0.061856,40000,0.061856,False,False,37.53799819946289,0.061856,1.0,False,,True,False,False,False,False,False,False,False,0.987142,0.992528,0.330705,0.281916,0.478642,0.481542,0.0075,manual,0.0,0.045,0.270448,0.273113,True,0.29149,0.268849,0.22963400000000003,2026-04-25,standard_letf,blended_realized_expected,0.268849,0.29149,0.061856,0.23986154166666665,0.298995,-0.2401811401711824,-0.053891398992120046,0.09189295694574195,0.26874601988312874,0.4535684077499221,"{""e"":[-0.347221,-0.30214,-0.257059,-0.211978,-0.166896,-0.121815,-0.076734,-0.031652,0.013429,0.05851,0.103591,0.148673,0.193754,0.238835,0.283916,0.328998,0.374079,0.41916,0.464242,0.509323,0.554404],""c"":[5,6,13,16,20,17,40,29,32,29,26,27,20,25,18,17,21,17,7,7]}",0.270448,0.060257000000000005,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.01714116688327355,none,False,ok,90.0,48.0,weighted_empirical,2,short_favorable_positive,0.270448,,,simple_ito,0.270448,0.270448,0.270448,0.270448,simple_ito_fallback,-1.263737,0.0,479.0,252.0,0.49276575,0.5913189,0.5,0.5913189,bucket_1,,False
GLGG,GLXY,False,,1.999056,169,ols,0.45212800000000003,10000,0.45212800000000003,False,False,8.277000427246094,0.45212800000000003,1.0,False,,True,False,False,False,False,False,False,False,1.856598,1.826431,1.066403,1.046336,0.888852,0.889991,,missing,0.0,0.045,0.833897,0.83592,True,0.989824,0.6142749999999999,0.537696,2026-04-25,standard_letf,blended_realized_expected,0.6142749999999999,0.989824,0.45212800000000003,0.5430933076923076,0.548959,0.2293827975721344,0.4132035731630261,0.539632612820615,0.6646385502948658,0.8399162093155916,"{""e"":[0.161531,0.199947,0.238363,0.276779,0.315195,0.353611,0.392027,0.430443,0.468859,0.507275,0.545691,0.584107,0.622523,0.660939,0.699355,0.737771,0.776187,0.814603,0.85302,0.891436,0.929852],""c"":[3,16,12,15,14,26,28,20,36,33,31,28,33,28,22,12,11,12,6,6]}",0.833897,0.232506,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.06474961734576247,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,52.0,weighted_empirical,2,short_favorable_positive,0.833897,,,simple_ito,0.833897,0.833897,0.833897,0.833897,simple_ito_fallback,-0.180229,0.0,0.0,252.0,0.499764,0.5997167999999999,0.5,0.5997167999999999,bucket_1,,False
GRAG,GRAB,False,,1.978027,91,ols,0.379488,300,0.379488,False,False,7.7179999351501465,0.379488,1.0,False,,True,False,False,False,False,False,True,False,0.740915,0.73438,0.274709,0.283824,0.388346,0.389661,,missing,0.0,0.045,0.18989,0.190879,True,0.220519,-0.10477900000000001,-0.158969,2026-04-25,standard_letf,blended_realized_expected,-0.10477900000000001,0.220519,0.379488,0.3981085806451613,0.345811,-0.3822984311308846,-0.1951980078733172,-0.07401154583009528,0.020951607921756155,0.15901999823524854,"{""e"":[-1.034319,-0.970071,-0.905823,-0.841574,-0.777326,-0.713078,-0.64883,-0.584582,-0.520334,-0.456086,-0.391838,-0.327589,-0.263341,-0.199093,-0.134845,-0.070597,-0.006349,0.057899,0.122148,0.186396,0.250644],""c"":[2,2,2,1,0,0,0,0,5,4,8,34,33,50,58,73,58,30,22,10]}",0.18989,0.08481899999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.11224242162078693,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,31.0,weighted_empirical,2,short_favorable_positive,0.18989,,,simple_ito,0.18989,0.18989,0.18989,0.18989,simple_ito_fallback,-1.628045,0.0,479.0,252.0,0.49450675,0.5934081,0.5,0.5934081,bucket_1,,False
HOOG,HOOD,False,,2.006138,274,ols,0.141712,100000,0.141712,False,False,24.559999465942383,0.141712,1.0,False,,True,False,False,False,False,False,False,False,1.31714,1.328543,0.668862,0.663461,0.65926,0.664001,0.0075,manual,0.0,0.045,0.49141,0.497741,True,0.668862,0.52715,0.52715,2026-04-25,standard_letf,blended_realized_expected,0.52715,0.668862,0.141712,0.2060728461538461,0.222854,0.3113645526791515,0.3993623758846736,0.4717019830869257,0.5398233261233503,0.6309152337984862,"{""e"":[0.258548,0.279893,0.301237,0.322582,0.343927,0.365272,0.386616,0.407961,0.429306,0.450651,0.471996,0.49334,0.514685,0.53603,0.557375,0.57872,0.600064,0.621409,0.642754,0.664099,0.685443],""c"":[4,7,13,12,23,23,22,27,35,31,31,29,30,31,22,24,9,9,5,5]}",0.49141,0.17745199999999994,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.04863830863131245,none,False,ok,90.0,52.0,weighted_empirical,2,short_favorable_positive,0.49141,,,simple_ito,0.49141,0.49141,0.49141,0.49141,simple_ito_fallback,-0.71966,0.0,479.0,252.0,0.5015345,0.6018414,0.5015345,0.6018414,bucket_1,,False
IREG,IREN,False,,1.970581,88,ols,0.135497,10000,0.135497,False,False,19.899999618530273,0.135497,1.0,False,,True,False,False,False,False,False,False,False,2.044884,2.042451,1.196593,1.149454,0.970798,0.970478,0.0075,manual,0.0,0.045,0.952444,0.95185,True,1.037702,1.061096,0.9022049999999999,2026-04-25,standard_letf,blended_realized_expected,1.061096,1.037702,0.135497,0.13755395833333334,0.1242615,0.7299267875844476,0.9079950314704534,1.042250992339191,1.1903546066343687,1.3577349713171871,"{""e"":[0.583416,0.628345,0.673274,0.718203,0.763133,0.808062,0.852991,0.89792,0.942849,0.987779,1.032708,1.077637,1.122566,1.167495,1.212424,1.257354,1.302283,1.347212,1.392141,1.43707,1.482],""c"":[5,6,4,17,12,21,25,27,29,45,32,32,32,30,29,11,16,8,6,5]}",0.952444,0.24414900000000006,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.001379751368547295,none,False,ok,90.0,48.0,weighted_empirical,2,short_favorable_positive,0.952444,,,simple_ito,0.952444,0.952444,0.952444,0.952444,simple_ito_fallback,-0.004045,0.0,479.0,252.0,0.49264525,0.5911742999999999,0.5,0.5911742999999999,bucket_1,,False
KLAG,KLAC,False,,2.002911,86,ols,0.043726,8000,0.043726,False,False,34.81999969482422,0.043726,1.0,False,,True,False,False,False,False,False,False,False,1.15937,1.115337,0.483613,0.463354,0.454777,0.447456,,missing,0.0,0.045,0.252857,0.246223,True,0.331607,0.43988700000000003,0.287881,2026-04-25,standard_letf,blended_realized_expected,0.43988700000000003,0.331607,0.043726,0.048594652173913025,0.0471615,0.22568280858686973,0.33895105258643343,0.4389485939905643,0.5393181374035314,0.6971761707543388,"{""e"":[0.171465,0.204656,0.237846,0.271036,0.304227,0.337417,0.370608,0.403798,0.436988,0.470179,0.503369,0.53656,0.56975,0.60294,0.636131,0.669321,0.702512,0.735702,0.768892,0.802083,0.835273],""c"":[5,16,20,23,30,36,26,38,45,27,28,25,18,16,15,10,7,5,0,2]}",0.252857,0.23075600000000002,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.03246446696401525,none,False,ok,90.0,46.0,weighted_empirical,2,short_favorable_positive,0.252857,,,simple_ito,0.252857,0.252857,0.252857,0.252857,simple_ito_fallback,-1.379292,0.0,479.0,252.0,0.50072775,0.6008733,0.50072775,0.6008733,bucket_1,,False
LACG,LAC,False,,2.003082,91,ols,0.14892,1000,0.14892,False,False,9.5649995803833,0.14892,1.0,False,,True,False,False,False,False,False,False,False,1.414384,1.413802,0.678271,0.634227,1.079316,1.290594,0.0075,manual,0.0,0.045,1.222953,1.72598,True,1.026262,0.5293509999999999,0.8773420000000001,2026-04-25,standard_letf,blended_realized_expected,0.5293509999999999,1.026262,0.14892,0.2177471568627451,0.248008,0.110601735732189,0.31223315116202294,0.4601637386978936,0.6105206377533151,0.7855966503270865,"{""e"":[-0.090791,-0.035754,0.019283,0.07432,0.129356,0.184393,0.23943,0.294467,0.349504,0.404541,0.459578,0.514615,0.569652,0.624689,0.679726,0.734763,0.7898,0.844837,0.899874,0.954911,1.009948],""c"":[2,1,2,15,11,18,32,42,31,42,37,41,31,35,20,16,6,6,0,4]}",1.222953,-0.544682,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.037164633394040456,none,False,ok,90.0,51.0,weighted_empirical,2,short_favorable_positive,1.222953,,,simple_ito,1.222953,1.222953,1.222953,1.222953,simple_ito_fallback,0.196651,0.0,479.0,252.0,0.5007705,0.6009246,0.5007705,0.6009246,bucket_1,,False
LULG,LULU,False,,1.989173,116,ols,0.306855,2000,0.306855,False,False,10.338000297546387,0.306855,1.0,False,,True,False,False,False,False,False,False,False,0.915656,0.890388,0.332929,0.324335,0.501253,0.481801,0.0075,manual,0.0,0.045,0.299202,0.280389,True,0.314727,0.026073999999999986,0.00787199999999999,2026-04-25,standard_letf,blended_realized_expected,0.026073999999999986,0.314727,0.306855,0.7039188653846155,0.819028,-0.7330575986456995,-0.528249556921521,-0.3633488709073601,-0.16402226095968034,0.059099309719837505,"{""e"":[-0.803992,-0.753776,-0.70356,-0.653345,-0.603129,-0.552914,-0.502698,-0.452482,-0.402267,-0.352051,-0.301836,-0.25162,-0.201404,-0.151189,-0.100973,-0.050758,-0.000542,0.049673,0.099889,0.150105,0.20032],""c"":[9,13,15,16,24,40,29,31,22,30,25,20,32,22,13,22,11,8,3,7]}",0.299202,0.03372699999999995,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.016429194051053846,none,False,ok,90.0,52.0,weighted_empirical,2,short_favorable_positive,0.299202,,,simple_ito,0.299202,0.299202,0.299202,0.299202,simple_ito_fallback,-1.190322,0.0,479.0,252.0,0.49729325,0.5967519,0.5,0.5967519,bucket_1,,False
MPG,MP,False,,1.989252,123,ols,0.21797699999999998,1000,0.21797699999999998,False,False,7.77400016784668,0.21797699999999998,1.0,False,,True,False,False,False,False,False,False,False,1.492014,1.490405,0.709771,0.703206,0.883221,0.940895,0.0075,manual,0.0,0.045,0.819564,0.923078,True,0.765975,0.49179400000000006,0.547998,2026-04-25,standard_letf,blended_realized_expected,0.49179400000000006,0.765975,0.21797699999999998,0.28193914,0.289645,0.19770812506800803,0.3219446934354891,0.42422780977536745,0.5336045063788551,0.6964500034097632,"{""e"":[0.099672,0.1339,0.168128,0.202357,0.236585,0.270813,0.305041,0.33927,0.373498,0.407726,0.441954,0.476183,0.510411,0.544639,0.578867,0.613096,0.647324,0.681552,0.71578,0.750008,0.784237],""c"":[6,5,7,15,23,26,36,29,29,40,37,28,24,24,18,13,13,6,9,4]}",0.819564,-0.10979299999999992,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.11428540487231528,mean_reversion,False,incomplete_regime,90.0,50.0,weighted_empirical,2,short_favorable_positive,0.819564,,,simple_ito,0.819564,0.819564,0.819564,0.819564,simple_ito_fallback,-0.182788,0.0,479.0,252.0,0.497313,0.5967756,0.5,0.5967756,bucket_1,,False
NBIG,NBIS,False,,2.008985,123,ols,0.055705,5000,0.055705,False,False,14.0,0.055705,1.0,False,,True,False,False,False,False,False,False,False,1.906716,1.930583,1.067179,1.103346,0.965088,1.014651,0.0075,manual,0.0,0.045,0.99689,1.096338,True,1.031198,1.0114740000000002,0.975493,2026-04-25,standard_letf,blended_realized_expected,1.0114740000000002,1.031198,0.055705,0.0938165769230769,0.065613,0.7770732338747642,0.9100718252264088,0.993189519389871,1.0893186888256159,1.2379739614841367,"{""e"":[0.701089,0.731648,0.762208,0.792767,0.823327,0.853886,0.884446,0.915006,0.945565,0.976125,1.006684,1.037244,1.067804,1.098363,1.128923,1.159482,1.190042,1.220602,1.251161,1.281721,1.31228],""c"":[8,6,10,10,22,19,27,44,31,39,32,31,25,22,17,20,8,10,6,5]}",0.99689,0.07028900000000005,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.027018378712816614,none,False,ok,90.0,52.0,weighted_empirical,2,short_favorable_positive,0.99689,,,simple_ito,0.99689,0.99689,0.99689,0.99689,simple_ito_fallback,-0.016542,0.0,356.0,252.0,0.50224625,0.6026954999999999,0.50224625,0.6026954999999999,bucket_1,,False
NEMG,NEM,False,,1.98708,108,ols,0.056001,6000,0.056001,False,False,24.173999786376953,0.056001,1.0,False,,True,False,False,False,False,False,False,False,1.042793,1.021705,0.381702,0.368809,0.460711,0.45528,,missing,0.0,0.045,0.252577,0.247699,True,0.307916,0.32570099999999996,0.251915,2026-04-25,standard_letf,blended_realized_expected,0.32570099999999996,0.307916,0.056001,0.10374362222222222,0.055662,0.06813685518650744,0.20815562652514344,0.29317233384502206,0.37214587966689194,0.4827175123530638,"{""e"":[-0.032295,-0.00404,0.024215,0.05247,0.080725,0.108981,0.137236,0.165491,0.193746,0.222001,0.250257,0.278512,0.306767,0.335022,0.363277,0.391533,0.419788,0.448043,0.476298,0.504553,0.532809],""c"":[3,4,7,7,11,6,22,18,35,23,42,39,35,30,33,21,21,14,14,7]}",0.252577,0.129125,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.006897672068765245,none,False,ok,90.0,45.0,weighted_empirical,2,short_favorable_positive,0.252577,,,simple_ito,0.252577,0.252577,0.252577,0.252577,simple_ito_fallback,-1.356554,0.0,479.0,252.0,0.49677,0.596124,0.5,0.596124,bucket_1,,False
NETG,NET,False,,2.001795,108,ols,0.30531400000000003,15000,0.30531400000000003,False,False,11.569999694824219,0.30531400000000003,1.0,False,,True,False,False,False,False,False,False,False,1.252827,1.223481,0.533073,0.525503,0.514772,0.513269,0.0075,manual,0.0,0.045,0.318285,0.316736,True,0.410337,0.227759,0.10502299999999998,2026-04-25,standard_letf,blended_realized_expected,0.227759,0.410337,0.30531400000000003,0.3530929807692307,0.3850635,-0.10333136643105321,0.03700273296437355,0.15301128243640244,0.275671354678821,0.4500803488571602,"{""e"":[-0.172062,-0.137259,-0.102456,-0.067653,-0.03285,0.001953,0.036756,0.071559,0.106361,0.141164,0.175967,0.21077,0.245573,0.280376,0.315179,0.349982,0.384785,0.419588,0.45439,0.489193,0.523996],""c"":[3,14,15,14,19,30,42,25,28,29,33,20,26,23,21,13,12,11,10,4]}",0.318285,0.21478800000000003,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.026783338208655243,none,False,ok,90.0,52.0,weighted_empirical,2,short_favorable_positive,0.318285,,,simple_ito,0.318285,0.318285,0.318285,0.318285,simple_ito_fallback,-1.147499,0.0,479.0,252.0,0.50044875,0.6005385,0.50044875,0.6005385,bucket_1,,False
