bucket,etf,underlying,w_book,frac_sleeve,n_obs_decay,n_obs_beta,mu_used,sigma_eff,w_pre,prev_w_book,delta_w_book,haircut_factor,ema_applied
core_leveraged,NFLU,NFLX,1.032225611747411e-11,1.5292231285146827e-11,0.0,0.0,0.08651041072667384,0.07839378620983917,0.386237802997396,1.0322256117474105e-11,4.8467614016778965e-27,1.0,False
core_leveraged,AVGX,AVGO,1.0319812907072005e-11,1.5288611714180748e-11,0.0,0.0,0.1088438676499818,0.07977199879742387,0.47755295406643195,1.0319812907072e-11,4.8467614016778965e-27,1.0,False
core_leveraged,NFXL,NFLX,1.0319431830623995e-11,1.5288047156479992e-11,0.0,0.0,0.0844631214227444,0.11437854334280143,0.2584583754433787,1.031943183062399e-11,4.8467614016778965e-27,1.0,False
core_leveraged,PANG,PANW,1.0273667848149165e-11,1.5220248663924687e-11,0.0,0.0,0.0679414351282265,0.08387645639859355,0.2835062819282147,1.027366784814916e-11,4.8467614016778965e-27,1.0,False
core_leveraged,PALU,PANW,1.0264820109215024e-11,1.5207140902540775e-11,0.0,0.0,0.0918569961479606,0.07484901735193517,0.42953067106571696,1.0264820109215019e-11,4.8467614016778965e-27,1.0,False
core_leveraged,AMZU,AMZN,1.0259067533094176e-11,1.5198618567546926e-11,0.0,0.0,0.06534934690167606,0.07484901735193517,0.30557878012002077,1.0259067533094172e-11,4.8467614016778965e-27,1.0,False
core_leveraged,AMZZ,AMZN,1.0233191892698736e-11,1.516028428547961e-11,0.0,0.0,0.0901522254994385,0.07484901735193517,0.42155902697348757,1.0233191892698731e-11,4.8467614016778965e-27,1.0,False
core_leveraged,AVGU,AVGO,1.0202014528924285e-11,1.5114095598406348e-11,0.0,0.0,0.0511606788910917,0.09453346052214953,0.18941692722320896,1.020201452892428e-11,4.8467614016778965e-27,1.0,False
core_leveraged,BOEG,BA,1.0165165556060812e-11,1.50595045274975e-11,0.0,0.0,0.043108176228982054,0.0912197157463605,0.16540132313167943,1.0165165556060807e-11,4.8467614016778965e-27,1.0,False
core_leveraged,BOEU,BA,1.0016051927881485e-11,1.483859544871331e-11,0.0,0.0,0.062367162335997,0.08052005090122145,0.27109405139816944,1.001605192788148e-11,4.8467614016778965e-27,1.0,False
core_leveraged,NVDB,NVDA,9.190215410330685e-12,1.3615133941230644e-11,0.0,0.0,0.0626520826140797,0.08719282024615016,0.2514912220183186,9.19021541033068e-12,4.8467614016778965e-27,1.0,False
core_leveraged,NVDL,NVDA,9.10677980745155e-12,1.3491525640668962e-11,0.0,0.0,0.07469126915178935,0.07694288510843499,0.3397577848333168,9.106779807451545e-12,4.8467614016778965e-27,1.0,False
core_leveraged,NVDG,NVDA,9.091465853535077e-12,1.3468838301533445e-11,0.0,0.0,0.103277764136743,0.08433703552889305,0.4286043162552988,9.091465853535073e-12,3.2311742677852644e-27,1.0,False
core_leveraged,NVDU,NVDA,9.08248601537736e-12,1.3455534837596088e-11,0.0,0.0,0.0800068127038012,0.07484901735193517,0.37411826416725075,9.082486015377357e-12,3.2311742677852644e-27,1.0,False
