etf,underlying,pair_frac_merged
SOLT,SOEZ,0.0008298755401522566
CRWG,CRWV,0.0008298755399905441
TSLI,TSLA,0.0008298755396069596
TSLL,TSLA,0.0008298755395255287
CONL,COIN,0.0008298755391465444
VRTL,VRT,0.0008298755389273183
TSLR,TSLA,0.0008298755388996434
INTW,INTC,0.0008298755385437374
AVL,AVGO,0.000829875537403886
KORU,EWY,0.0008298755372801661
SOFX,SOFI,0.0008298755360617357
TSLT,TSLA,0.0008298755359869004
RKLX,RKLB,0.0008298755354740782
ROBN,HOOD,0.0008298755344205412
COZX,CORZ,0.0008298755342143429
NFLU,NFLX,0.0008298755339259333
ANEL,ANET,0.000829875533447004
MSTX,MSTR,0.0008298755333721439
MAAY,MARA,0.0008298755333277523
AVGX,AVGO,0.0008298755331340394
NFXL,NFLX,0.0008298755329624589
HOOX,HOOD,0.0008298755324678443
HUTG,HUT,0.0008298755324650765
GUSH,XOP,0.0008298755324362547
TSLG,TSLA,0.0008298755320216275
JOBX,JOBY,0.000829875531656057
COIG,COIN,0.0008298755316007337
XRPK,XRPZ,0.0008298755307972528
RBLU,RBLX,0.000829875530296529
RDTL,RDDT,0.0008298755302400491
RGTX,RGTI,0.0008298755298050343
UNHG,UNH,0.0008298755297971093
CEGX,CEG,0.0008298755295719916
HOOG,HOOD,0.0008298755294443447
CRMG,CRM,0.0008298755287879405
BEZ,BE,0.0008298755285630634
GLGG,GLXY,0.0008298755281084205
KLAG,KLAC,0.0008298755280914787
RIOX,RIOT,0.0008298755279808037
FLYT,FLY,0.0008298755277776045
NVOX,NVO,0.0008298755274595314
AVGU,AVGO,0.0008298755274569102
MSTU,MSTR,0.0008298755272964243
QCMU,QCOM,0.0008298755271248752
PTIR,PLTR,0.0008298755270930879
TEMT,TEM,0.0008298755270758736
IRE,IREN,0.0008298755270128327
HIMZ,HIMS,0.000829875526931724
BU,B,0.0008298755265855457
UPSX,UPST,0.0008298755265381485
CONX,COIN,0.0008298755264954984
NIOG,NIO,0.0008298755260300755
IONX,IONQ,0.0008298755259783746
TERG,TER,0.0008298755259705898
PYPG,PYPL,0.0008298755258717124
XPEG,XPEV,0.0008298755258550074
SNAG,SNAP,0.0008298755252290333
NEMG,NEM,0.0008298755250595692
CRWU,CRWV,0.000829875524860863
HMYY,HIMS,0.0008298755245939598
BEG,BE,0.000829875524339647
TTDU,TTD,0.0008298755242510642
PLTU,PLTR,0.0008298755241009359
DKNX,DKNG,0.0008298755240922153
CNCG,CNC,0.0008298755238711236
RGTU,RGTI,0.0008298755236116506
CRWL,CRWD,0.0008298755232733081
SRPU,SRPT,0.0008298755231246596
VSTL,VST,0.0008298755228666937
PLTA,PLTR,0.0008298755227635435
QBY,QBTS,0.0008298755218296511
CVNX,CVNA,0.0008298755217093744
IONL,IONQ,0.0008298755216129095
ORCX,ORCL,0.0008298755216108656
HODU,HOOD,0.0008298755214428623
ARMG,ARM,0.0008298755213059854
KTUP,KTOS,0.0008298755206093466
CSEX,CLS,0.0008298755204945892
AFRU,AFRM,0.0008298755204474334
BLSG,BLSH,0.0008298755198923089
IREX,IREN,0.0008298755196843592
MVLL,MRVL,0.000829875519443069
SHPU,SHOP,0.0008298755191149585
PLTG,PLTR,0.0008298755189896954
LMNX,LMND,0.0008298755187055081
FIGG,FIG,0.0008298755185090991
SOUX,SOUN,0.00082987551810867
XYZG,XYZ,0.0008298755180858187
LINT,INTC,0.0008298755177702793
DUOG,DUOL,0.0008298755170981674
SNOU,SNOW,0.0008298755166266052
QBTZ,QBTS,0.0008298755164793816
DLLL,DELL,0.000829875516298667
NOWL,NOW,0.0008298755162540165
QPUX,IONQ,0.0008298755152882479
LABX,ALAB,0.0008298755152051692
CRDU,CRDO,0.0008298755151029835
APPX,APP,0.0008298755150598252
GEMG,GEMI,0.0008298755145330764
RKTL,RKT,0.0008298755144472129
ORCU,ORCL,0.0008298755144205719
AVXX,AVAV,0.0008298755140391296
LUNL,LUNR,0.0008298755131246399
OKTG,OKTA,0.000829875512847291
NBIZ,NBIS,0.0008298755117397418
UNX,U,0.0008298755103341217
CORD,CRWV,0.0008298755097965081
CRCD,CRCL,0.0008298755097282106
PLTZ,PLTR,0.0008298755081707608
IREZ,IREN,0.0008298755077106093
ETHD,ETHA,0.0008298755065085504
BMNZ,BMNR,0.0008298755062615246
ZSL,SLV,0.0008298755056199589
MSDD,MSTR,0.0008298755049745562
MSTZ,MSTR,0.0008298755041220527
CONI,COIN,0.0008298755032087252
