ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
PANG,PANW,1.995731,258,ols,0.081372,10000,0.081372,False,False,7.800000190734863,0.081372,1.0,False,,True,False,False,False,False,True,False,False,False,0.739279,0.263768,0.346621,0.119378,0.263768,0.182396,0.182396,0.49893275,0.5987193,0.5,0.5987193
PBRG,PBR,1.928243,70,ols,0.149028,3000,0.149028,False,False,43.37200164794922,0.149028,1.0,False,,True,False,False,False,False,True,False,False,False,0.664543,-0.124227,0.30464,0.083055,0.025477,-0.273255,-0.123551,0.48206075,0.5784729,0.5,0.5784729
PLTG,PLTR,1.996716,234,ols,0.10429500000000001,60000,0.10429500000000001,False,False,15.895000457763672,0.10429500000000001,1.0,False,,True,False,False,False,False,True,False,False,False,1.043705,0.421668,0.627873,0.392285,0.419569,0.31737299999999996,0.315274,0.499179,0.5990148,0.5,0.5990148
PYPG,PYPL,1.994918,248,ols,0.085431,300000,0.085431,False,False,5.767000198364258,0.085431,1.0,False,,True,False,False,False,False,True,False,False,False,0.808194,0.314424,0.377465,0.141396,0.311678,0.22899299999999997,0.226247,0.4987295,0.5984754,0.5,0.5984754
RTXG,RTX,2.013355,205,ols,0.161206,10000,0.161206,False,False,24.58799934387207,0.161206,1.0,False,,True,False,False,False,False,True,False,False,False,0.478514,0.17661,0.241578,0.059534,0.154774,0.015404000000000001,-0.006431999999999993,0.50333875,0.6040064999999999,0.50333875,0.6040064999999999
SATG,SATS,2.006903,72,ols,0.14647,10000,0.14647,False,False,17.69700050354004,0.14647,1.0,False,,True,False,False,False,False,True,False,False,False,1.120097,0.445276,0.884833,0.791055,0.692261,0.298806,0.545791,0.50172575,0.6020709,0.50172575,0.6020709
SBU,SBUX,1.999232,92,ols,0.09959,88,0.09959,False,False,16.013999938964844,0.09959,1.0,False,,True,False,False,False,False,True,False,True,False,0.610516,0.205678,0.368721,0.135799,0.16131,0.106088,0.06172000000000001,0.499808,0.5997695999999999,0.5,0.5997695999999999
SNAG,SNAP,1.965724,70,ols,0.029554999999999998,5000,0.029554999999999998,False,False,5.4629998207092285,0.029554999999999998,1.0,False,,True,False,False,False,False,True,False,False,False,1.202047,0.586826,0.615945,0.360105,0.423083,0.557271,0.393528,0.491431,0.5897171999999999,0.5,0.5897171999999999
SPOG,SPOT,1.978222,92,ols,0.10031599999999999,10000,0.10031599999999999,False,False,7.210000038146973,0.10031599999999999,1.0,False,,True,False,False,False,False,True,False,False,False,0.986082,0.35553,0.439628,0.187005,0.24853,0.25521400000000005,0.148214,0.4945555,0.5934666,0.5,0.5934666
TERG,TER,1.995329,92,ols,0.127378,2000,0.127378,False,False,42.02799987792969,0.127378,1.0,False,,True,False,False,False,False,True,False,False,False,1.24916,0.48681,0.562145,0.313796,0.37696,0.35943200000000003,0.24958200000000003,0.49883225,0.5985986999999999,0.5,0.5985986999999999
TSLG,TSLA,1.990912,323,ols,0.091416,200000,0.091416,False,False,6.300000190734863,0.091416,1.0,False,,True,False,False,False,False,True,False,False,False,1.189085,0.472657,0.625528,0.385967,0.472657,0.381241,0.381241,0.497728,0.5972736,0.5,0.5972736
TSMG,TSM,1.980932,304,ols,0.046745,15000,0.046745,False,False,28.219999313354492,0.046745,1.0,False,,True,False,False,False,False,True,False,False,False,0.81231,0.286116,0.409211,0.162695,0.286116,0.23937099999999997,0.23937099999999997,0.495233,0.5942795999999999,0.5,0.5942795999999999
UNHG,UNH,1.995906,175,ols,0.054181999999999994,100000,0.054181999999999994,False,False,10.449999809265137,0.054181999999999994,1.0,False,,True,False,False,False,False,True,False,False,False,0.849197,0.329701,0.415202,0.171335,0.281311,0.275519,0.22712899999999997,0.4989765,0.5987718,0.5,0.5987718
UPSG,UPS,1.982231,75,ols,0.121241,1000,0.121241,False,False,14.090999603271484,0.121241,1.0,False,,True,False,False,False,False,True,False,False,False,0.514913,0.175248,0.294474,0.084417,0.11145,0.054006999999999986,-0.009791000000000008,0.49555775,0.5946693,0.5,0.5946693
VALG,VALE,1.977064,70,ols,,0,,False,True,21.775999069213867,,1.0,False,,False,False,False,False,False,True,False,True,False,0.810639,0.265504,0.305034,0.089869,0.138657,0.265504,0.138657,0.494266,1.0,0.5,1.0
XYZG,XYZ,1.998563,248,ols,0.006364,10000,0.006364,False,False,10.86400032043457,0.006364,1.0,False,,True,False,False,False,False,True,False,False,False,1.071371,0.445768,0.511302,0.260866,0.442833,0.439404,0.436469,0.49964075,0.5995689,0.5,0.5995689
COIO,COIN,0.947596,159,ols,0.109787,300,0.109787,False,False,6.736000061035156,0.109787,1.0,False,,True,False,False,False,False,True,False,True,False,0.674465,-0.021376,0.793483,0.015633,-0.007718,-0.131163,-0.117505,0.236899,0.2842788,0.5,0.5
MSOO,MSTR,0.976036,159,ols,0.043483999999999995,7000,0.043483999999999995,False,False,6.192999839782715,0.043483999999999995,1.0,False,,True,False,False,False,False,True,False,False,False,0.734912,0.032151,0.882843,0.009115,0.02365,-0.011332999999999996,-0.019833999999999994,0.244009,0.2928108,0.5,0.5
NVDO,NVDA,0.956354,159,ols,0.040778,10000,0.040778,False,False,18.20599937438965,0.040778,1.0,False,,True,False,False,False,False,True,False,False,False,0.346216,-0.178491,0.495013,0.005114,-0.110732,-0.21926900000000002,-0.15151,0.2390885,0.2869062,0.5,0.5
PLOO,PLTR,0.894168,159,ols,0.230216,1000,0.230216,False,False,14.657999992370605,0.230216,1.0,False,,True,False,False,False,False,True,False,False,False,0.475049,-0.178034,0.627873,0.018653,-0.105447,-0.40825,-0.335663,0.223542,0.2682504,0.5,0.5
TSLO,TSLA,0.865468,159,ols,0.109787,6000,0.109787,False,False,17.04400062561035,0.109787,1.0,True,,True,False,True,False,False,True,False,False,False,0.400442,0.12121,0.625528,0.022779,0.084884,0.011423000000000003,-0.024902999999999995,0.216367,0.2596404,0.5,0.5
CRCA,CRCL,1.981049,163,ols,0.155454,350000,0.155454,False,False,37.2599983215332,0.155454,1.0,False,,True,False,False,False,False,True,False,False,False,1.940766,1.126516,1.193317,1.383782,1.217376,0.9710620000000001,1.061922,0.49526225,0.5943147,0.5,0.5943147
NVDB,NVDA,1.99614,140,ols,0.041078,25000,0.041078,False,False,23.260000228881836,0.041078,1.0,False,,True,False,False,False,False,True,False,False,False,0.721878,0.256868,0.495013,0.243621,0.25098,0.21578999999999998,0.20990199999999998,0.499035,0.598842,0.5,0.598842
PLTA,PLTR,1.991513,140,ols,0.062428,9000,0.062428,False,False,17.219999313354492,0.062428,1.0,False,,True,False,False,False,False,True,False,False,False,1.02436,0.399187,0.627873,0.38922,0.394757,0.33675900000000003,0.33232900000000004,0.49787825,0.5974539,0.5,0.5974539
TSLI,TSLA,1.979747,140,ols,0.043956,4000,0.043956,False,False,23.809999465942383,0.043956,1.0,False,,True,False,False,False,False,True,False,False,False,0.8695,0.302202,0.625528,0.379478,0.336547,0.25824600000000003,0.292591,0.49493675,0.5939241,0.5,0.5939241
COIA,COIN,2.001291,140,ols,0.08699,10000,0.08699,False,False,5.320000171661377,0.08699,1.0,False,,True,False,False,False,False,True,False,False,False,1.454834,0.724976,0.793483,0.630835,0.683136,0.6379859999999999,0.596146,0.50032275,0.6003873000000001,0.50032275,0.6003873000000001
BITU,IBIT,1.992297,501,ols,,0,,False,True,11.729999542236328,,1.0,False,,False,False,False,False,False,True,False,True,False,0.995681,0.407623,0.499574,0.246698,0.407623,0.407623,0.407623,0.49807425,1.0,0.5,1.0
ETHT,ETHA,1.991346,424,ols,,0,,False,True,15.630000114440918,,1.0,False,,False,False,False,False,False,True,False,True,False,1.474643,0.76685,0.750324,0.555699,0.76685,0.76685,0.76685,0.4978365,1.0,0.5,1.0
UXRP,XRPZ,1.99913,87,ols,0.034461,200000,0.034461,False,False,3.7300000190734863,0.034461,1.0,False,,True,False,False,False,False,True,False,False,False,1.596067,0.956989,0.825699,0.680889,0.776209,0.922528,0.7417480000000001,0.4997825,0.599739,0.5,0.599739
SOLT,SOEZ,2.015004,81,ols,0.08947100000000001,100,0.08947100000000001,False,False,46.650001525878906,0.08947100000000001,1.0,False,,True,False,False,False,False,True,False,True,False,1.581624,0.833887,0.779206,0.620895,0.689357,0.7444160000000001,0.599886,0.503751,0.6045012,0.503751,0.6045012
TSLR,TSLA,1.998984,501,ols,0.06987700000000001,40000,0.06987700000000001,False,False,21.719999313354492,0.06987700000000001,1.0,False,,True,False,False,False,False,True,False,False,False,1.250657,0.482786,0.625528,0.390689,0.482786,0.41290899999999997,0.41290899999999997,0.499746,0.5996952,0.5,0.5996952
AAPB,AAPL,1.990393,501,ols,0.033248,30000,0.033248,False,False,27.489999771118164,0.033248,1.0,False,,True,False,False,False,False,True,False,False,False,0.565417,0.160015,0.283726,0.079344,0.160015,0.126767,0.126767,0.49759825,0.5971179,0.5,0.5971179
AMDL,AMD,1.997116,501,ols,0.056813,2200000,0.056813,False,False,13.039999961853027,0.056813,1.0,False,,True,False,False,False,False,True,False,False,False,1.121003,0.412782,0.561173,0.313554,0.412782,0.355969,0.355969,0.499279,0.5991348,0.5,0.5991348
AMZZ,AMZN,1.989909,501,ols,0.028232,10000,0.028232,False,False,25.077999114990234,0.028232,1.0,False,,True,False,False,False,False,True,False,False,False,0.63782,0.183414,0.320037,0.100879,0.183414,0.155182,0.155182,0.49747725,0.5969726999999999,0.5,0.5969726999999999
AVGU,AVGO,1.990393,180,ols,0.107738,15000,0.107738,False,False,26.735000610351562,0.107738,1.0,False,,True,False,False,False,False,True,False,False,False,0.88751,0.278475,0.53605,0.283222,0.279831,0.17073699999999997,0.172093,0.49759825,0.5971179,0.5,0.5971179
BABX,BABA,2.006347,501,ols,0.018052,250000,0.018052,False,False,23.969999313354492,0.018052,1.0,False,,True,False,False,False,False,True,False,False,False,0.892708,0.284571,0.444809,0.199743,0.284571,0.266519,0.266519,0.50158675,0.6019040999999999,0.50158675,0.6019040999999999
BULX,BULL,1.974675,145,ols,0.096846,9000,0.096846,False,False,2.299999952316284,0.096846,1.0,False,,True,False,False,False,False,True,False,False,False,1.100699,0.554694,0.562486,0.304473,0.448449,0.45784800000000003,0.351603,0.49366875,0.5924024999999999,0.5,0.5924024999999999
CONL,COIN,1.987045,501,ols,0.11233599999999999,1800000,0.11233599999999999,False,False,6.880000114440918,0.11233599999999999,1.0,False,,True,False,False,False,False,True,False,False,False,1.576957,0.775549,0.793483,0.617433,0.775549,0.663213,0.663213,0.49676125,0.5961135,0.5,0.5961135
CRWL,CRWD,1.995873,345,ols,0.12589,50000,0.12589,False,False,19.270000457763672,0.12589,1.0,False,,True,False,False,False,False,True,False,False,False,0.929772,0.384192,0.469765,0.219315,0.384192,0.258302,0.258302,0.49896825,0.5987619,0.5,0.5987619
DLLL,DELL,1.986532,282,ols,0.123149,10000,0.123149,False,False,37.35499954223633,0.123149,1.0,False,,True,False,False,False,False,True,False,False,False,1.105339,0.384749,0.54608,0.292206,0.384749,0.2616,0.2616,0.496633,0.5959595999999999,0.5,0.5959595999999999
ETRL,ETOR,1.999322,145,ols,0.097067,1000,0.097067,False,False,7.954999923706055,0.097067,1.0,False,,True,False,False,False,False,True,False,False,False,1.086561,0.443371,0.651708,0.424291,0.43527,0.346304,0.338203,0.4998305,0.5997966,0.5,0.5997966
GOU,GOOGL,2.03348,82,ols,0.088589,8000,0.088589,False,False,21.06399917602539,0.088589,1.0,False,,True,False,False,False,False,True,False,False,False,0.522399,0.17106,0.301067,0.095244,0.119914,0.08247099999999999,0.031325000000000006,0.50837,0.6100439999999999,0.50837,0.6100439999999999
INTW,INTC,1.987083,283,ols,0.05246000000000001,3000,0.05246000000000001,False,False,60.70000076293945,0.05246000000000001,1.0,False,,True,False,False,False,False,True,False,False,False,1.363234,0.544069,0.628931,0.387923,0.544069,0.491609,0.491609,0.49677075,0.5961249,0.5,0.5961249
IONL,IONQ,1.985964,255,ols,0.238182,100000,0.238182,False,False,10.0600004196167,0.238182,1.0,False,,True,False,False,False,False,True,False,False,False,1.916113,1.012292,1.078225,1.138207,1.012292,0.77411,0.77411,0.496491,0.5957892,0.5,0.5957892
ISUL,ISRG,2.000861,121,ols,0.076666,3000,0.076666,False,False,24.409000396728516,0.076666,1.0,False,,True,False,False,False,False,True,False,False,False,0.644199,0.173733,0.312234,0.097616,0.134164,0.097067,0.05749800000000001,0.50021525,0.6002583,0.50021525,0.6002583
LCDL,LCID,1.961673,237,ols,0.245661,30000,0.245661,False,False,2.2720000743865967,0.245661,1.0,False,,True,False,False,False,False,True,False,False,False,1.50132,0.699535,0.767374,0.555441,0.690958,0.453874,0.44529699999999994,0.49041825,0.5885019,0.5,0.5885019
MRAL,MARA,1.978772,268,ols,0.373647,1400000,0.373647,False,False,2.7899999618530273,0.373647,1.0,False,,False,True,False,False,True,False,True,False,False,1.673435,0.882917,0.894287,0.774464,0.882917,0.5092699999999999,0.5092699999999999,0.494693,0.5936315999999999,0.5,0.5936315999999999
FBL,META,1.996615,501,ols,0.026497000000000003,300000,0.026497000000000003,False,False,23.540000915527344,0.026497000000000003,1.0,False,,True,False,False,False,False,True,False,False,False,0.720955,0.224388,0.360944,0.12962,0.224388,0.197891,0.197891,0.49915375,0.5989845,0.5,0.5989845
MVLL,MRVL,1.99366,268,ols,0.11213200000000001,200000,0.11213200000000001,False,False,29.889999389648438,0.11213200000000001,1.0,False,,True,False,False,False,False,True,False,False,False,1.278162,0.559662,0.64208,0.408354,0.559662,0.44753,0.44753,0.498415,0.598098,0.5,0.598098
MSFL,MSFT,1.992341,501,ols,0.028271,65000,0.028271,False,False,15.180000305175781,0.028271,1.0,False,,True,False,False,False,False,True,False,False,False,0.482207,0.143108,0.241572,0.057688,0.143108,0.11483700000000001,0.11483700000000001,0.49808525,0.5977022999999999,0.5,0.5977022999999999
MSTP,MSTR,1.994311,203,ols,0.327924,250000,0.4684628651207322,False,False,1.399999976158142,0.327924,1.4285714528998554,False,,False,True,False,False,False,False,True,False,False,1.399757,0.692372,0.882843,0.772773,0.708006,0.22390913487926778,0.23954313487926782,0.49857775,0.5982932999999999,0.5,0.5982932999999999
MULL,MU,1.998701,345,ols,0.084814,250000,0.084814,False,False,125.66000366210938,0.084814,1.0,False,,True,False,False,False,False,True,False,False,False,1.300641,0.592389,0.611202,0.37284,0.592389,0.5075750000000001,0.5075750000000001,0.49967525,0.5996103,0.5,0.5996103
NBIL,NBIS,1.999083,121,ols,0.11333700000000001,250000,0.11333700000000001,False,False,9.970000267028809,0.11333700000000001,1.0,False,,True,False,False,False,False,True,False,False,False,1.962311,1.036392,1.11591,1.243543,1.144078,0.923055,1.030741,0.49977075,0.5997249,0.5,0.5997249
NOWL,NOW,1.995069,180,ols,0.09163600000000001,100000,0.09163600000000001,False,False,5.89900016784668,0.09163600000000001,1.0,False,,True,False,False,False,False,True,False,False,False,0.777045,0.302529,0.401437,0.159962,0.261796,0.210893,0.17015999999999998,0.49876725,0.5985207,0.5,0.5985207
NVDL,NVDA,1.98765,501,ols,0.05121800000000001,2000000,0.05121800000000001,False,False,73.7300033569336,0.05121800000000001,1.0,False,,True,False,False,False,False,True,False,False,False,0.984342,0.37244,0.495013,0.240517,0.37244,0.321222,0.321222,0.4969125,0.5962949999999999,0.5,0.5962949999999999
PDDL,PDD,2.008921,180,ols,0.38405700000000004,30000,0.38405700000000004,False,False,21.566999435424805,0.38405700000000004,1.0,False,,False,True,False,False,True,False,True,False,False,0.60561,0.180069,0.474636,0.228303,0.19385,-0.20398800000000003,-0.19020700000000004,0.50223025,0.6026762999999999,0.50223025,0.6026762999999999
PTIR,PLTR,1.996674,394,ols,0.036202,450000,0.036202,False,False,16.420000076293945,0.036202,1.0,False,,True,False,False,False,False,True,False,False,False,1.30958,0.500765,0.627873,0.39226,0.500765,0.464563,0.464563,0.4991685,0.5990022,0.5,0.5990022
QCML,QCOM,1.972739,249,ols,0.152636,100000,0.152636,False,False,11.390000343322754,0.152636,1.0,False,,True,False,False,False,False,True,False,False,False,0.744672,0.212114,0.383438,0.141067,0.211268,0.059478,0.05863200000000002,0.49318475,0.5918217,0.5,0.5918217
RDTL,RDDT,1.98113,256,ols,0.118102,150000,0.118102,False,False,15.050000190734863,0.118102,1.0,False,,True,False,False,False,False,True,False,False,False,1.428817,0.654657,0.780672,0.592307,0.654657,0.536555,0.536555,0.4952825,0.594339,0.5,0.594339
RVNL,RIVN,1.986743,237,ols,0.395297,7000,0.395297,False,False,28.13599967956543,0.395297,1.0,False,,False,True,False,False,True,False,True,False,False,1.277866,0.488886,0.687325,0.463063,0.487349,0.09358899999999998,0.09205199999999997,0.49668575,0.5960228999999999,0.5,0.5960228999999999
SMCL,SMCI,1.763512,323,ols,0.165881,250000,0.165881,False,False,5.009999871253967,0.165881,1.0,False,,True,False,False,False,False,True,False,False,False,1.638028,0.501039,0.980664,0.647448,0.501039,0.335158,0.335158,0.440878,0.5290536,0.5,0.5290536
TSMU,TSM,1.992405,345,ols,0.061723,20000,0.061723,False,False,51.4739990234375,0.061723,1.0,False,,True,False,False,False,False,True,False,False,False,0.80812,0.315276,0.409211,0.165551,0.315276,0.25355300000000003,0.25355300000000003,0.49810125,0.5977215,0.5,0.5977215
UBRL,UBER,1.997287,394,ols,0.006508000000000001,40000,0.006508000000000001,False,False,15.649999618530273,0.006508000000000001,1.0,False,,True,False,False,False,False,True,False,False,False,0.765754,0.228368,0.3835,0.146474,0.228368,0.22185999999999997,0.22185999999999997,0.49932175,0.5991860999999999,0.5,0.5991860999999999
VRTL,VRT,1.981193,256,ols,0.055933000000000004,1000,0.055933000000000004,False,False,108.08999633789062,0.055933000000000004,1.0,False,,True,False,False,False,False,True,False,False,False,1.27027,0.520012,0.663045,0.427304,0.520012,0.464079,0.464079,0.49529825,0.5943579,0.5,0.5943579
AMYY,AMD,0.315253,136,ols,0.035366,10000,0.035366,False,False,15.654999732971191,0.035366,1.0,False,,True,False,False,False,False,True,False,False,False,0.278369,0.018358,0.561173,0.03399,0.025554,-0.017008000000000002,-0.009812000000000001,0.07881325,0.0945759,0.5,0.5
AZYY,AMZN,0.64842,136,ols,0.043297,2000,0.043297,False,False,16.29800033569336,0.043297,1.0,True,,True,False,True,False,False,True,False,False,False,0.23837,0.211313,0.320037,0.011675,0.119416,0.168016,0.07611899999999999,0.162105,0.194526,0.5,0.5
BBYY,BABA,0.584768,110,ols,0.17639,3000,0.17639,False,False,13.270000457763672,0.17639,1.0,False,,True,False,False,False,False,True,False,False,False,0.268533,0.01823,0.444809,0.024021,0.021493,-0.15816,-0.15489699999999998,0.146192,0.1754304,0.5,0.5
XBTY,IBIT,0.540992,222,ols,0.044025999999999996,10000,0.044025999999999996,False,False,7.136000156402588,0.044025999999999996,1.0,True,,True,False,True,False,False,True,False,False,False,0.293423,0.243921,0.499574,0.030987,0.218572,0.199895,0.17454599999999998,0.135248,0.16229760000000001,0.5,0.5
COYY,COIN,0.475637,170,ols,0.176861,85000,0.176861,False,False,4.239999771118164,0.176861,1.0,False,,True,False,False,False,False,True,False,False,False,0.392648,0.642619,0.793483,0.078515,0.459061,0.46575800000000006,0.2822,0.11890925,0.1426911,0.5,0.5
NUGY,GDX,0.484252,91,ols,1.203789,10000,1.203789,False,False,17.969999313354492,1.203789,1.0,False,,False,True,False,False,False,False,True,False,False,0.292533,0.254517,0.392827,0.01927,0.10422,-0.949272,-1.099569,0.121063,0.1452756,0.5,0.5
HMYY,HIMS,0.261314,82,ols,0.047544,10000,0.047544,False,False,7.689000129699707,0.047544,1.0,False,,True,False,False,False,False,True,False,False,False,0.356709,1.947106,1.025553,0.10151,0.702061,1.899562,0.654517,0.0653285,0.0783942,0.5,0.5
HOYY,HOOD,0.511608,126,ols,0.198642,15000,0.198642,False,False,6.85099983215332,0.198642,1.0,False,,True,False,False,False,False,True,False,False,False,0.412468,0.573211,0.706516,0.062362,0.317787,0.37456900000000004,0.11914499999999997,0.127902,0.1534824,0.5,0.5
IOYY,IONQ,0.366921,101,ols,0.039425,25000,0.039425,False,False,9.347000122070312,0.039425,1.0,False,,True,False,False,False,False,True,False,False,False,0.38822,0.487287,1.078225,0.135027,0.276211,0.44786200000000004,0.236786,0.09173025,0.1100763,0.5,0.5
MAAY,MARA,0.321058,101,ols,0.097609,7000,0.097609,False,False,7.656000137329102,0.097609,1.0,True,,True,False,True,False,False,True,False,False,False,0.335927,0.830113,0.894287,0.087165,0.384934,0.732504,0.287325,0.0802645,0.0963174,0.5,0.5
FBYY,META,0.584113,110,ols,0.016151,1000,0.016151,False,False,13.795000076293945,0.016151,1.0,True,,True,False,True,False,False,True,False,False,False,0.273295,0.572094,0.360944,0.015824,0.25864,0.555943,0.24248899999999998,0.14602825,0.1752339,0.5,0.5
MTYY,MSTR,0.390002,131,ols,0.091779,25000,0.091779,False,False,4.909999847412109,0.091779,1.0,True,,True,False,True,False,False,True,False,False,False,0.376696,1.12087,0.882843,0.092711,0.62719,1.029091,0.5354110000000001,0.0975005,0.1170006,0.5,0.5
NVYY,NVDA,0.656496,222,ols,0.036143,10000,0.036143,False,False,14.302000045776367,0.036143,1.0,True,,True,False,True,False,False,True,False,False,False,0.25371,-0.072992,0.495013,0.027629,-0.061013,-0.10913500000000001,-0.09715599999999999,0.164124,0.19694879999999998,0.5,0.5
PLYY,PLTR,0.536881,131,ols,0.042885,4000,0.042885,False,False,12.4399995803833,0.042885,1.0,False,,True,False,False,False,False,True,False,False,False,0.314532,0.197832,0.627873,0.04901,0.126374,0.154947,0.08348899999999998,0.13422025,0.16106430000000002,0.5,0.5
QBY,QBTS,0.284643,83,ols,,0,,False,True,9.729999542236328,,1.0,False,,False,False,False,False,False,True,False,True,False,0.358234,0.818724,1.399548,0.19942,0.403397,0.818724,0.403397,0.07116075,1.0,0.5,1.0
TQQY,QQQ,0.876917,275,ols,0.056004,30000,0.056004,False,False,12.958999633789062,0.056004,1.0,True,,True,False,True,False,False,True,False,False,False,0.254226,0.212873,0.212511,0.002437,0.212873,0.156869,0.156869,0.21922925,0.26307509999999995,0.5,0.5
RGYY,RGTI,0.32309,86,ols,0.6970440000000001,20000,0.6970440000000001,False,False,10.0,0.6970440000000001,1.0,False,,False,True,False,False,False,False,True,False,False,0.363611,0.674687,1.479796,0.239457,0.387988,-0.02235700000000007,-0.3090560000000001,0.0807725,0.096927,0.5,0.5
RTYY,RIOT,0.355328,82,ols,0.639875,10000,0.639875,False,False,12.579999923706055,0.639875,1.0,False,,False,True,False,False,False,False,True,False,False,0.362545,0.483319,0.875835,0.087858,0.21654,-0.15655599999999997,-0.42333499999999996,0.088832,0.1065984,0.5,0.5
SEMY,SOXX,0.725337,91,ols,0.868121,30000,0.868121,False,False,16.957000732421875,0.868121,1.0,False,,False,True,False,False,False,False,True,False,False,0.302484,-0.043272,0.38184,0.014524,-0.006347,-0.911393,-0.874468,0.18133425,0.2176011,0.5,0.5
SMYY,SMCI,0.327216,126,ols,0.125138,10000,0.125138,False,False,9.130000114440918,0.125138,1.0,False,,True,False,False,False,False,True,False,False,False,0.350665,0.198184,0.980664,0.105857,0.152021,0.073046,0.02688299999999999,0.081804,0.0981648,0.5,0.5
YSPY,SPY,0.843137,249,ols,0.069396,50000,0.069396,False,False,14.88700008392334,0.069396,1.0,False,,True,False,False,False,False,True,False,False,False,0.208631,0.023883,0.166998,0.001844,0.023621,-0.045513,-0.045774999999999996,0.21078425,0.2529411,0.5,0.5
TSYY,TSLA,0.542213,320,ols,0.051975,450000,0.051975,False,False,3.5199999809265137,0.051975,1.0,True,,True,False,True,False,False,True,False,False,False,0.39518,0.195015,0.625528,0.048562,0.195015,0.14304,0.14304,0.13555325,0.16266389999999997,0.5,0.5
QYLD,QQQ,0.627573,501,ols,0.009571,3000000,0.009571,False,False,17.25,0.009571,1.0,False,,True,False,False,False,False,True,False,False,False,0.14874,-0.012142,0.212511,0.005278,-0.012142,-0.021713,-0.021713,0.15689325,0.18827190000000002,0.5,0.5
QYLG,QQQ,0.800899,501,ols,0.016591,100000,0.016591,False,False,26.163000106811523,0.016591,1.0,False,,True,False,False,False,False,True,False,False,False,0.174869,-0.009549,0.212511,0.003601,-0.009549,-0.026140000000000004,-0.026140000000000004,0.20022475,0.2402697,0.5,0.5
QQQX,QQQ,0.787126,501,ols,0.007064,100000,0.007064,False,False,27.75,0.007064,1.0,False,,True,False,False,False,False,True,False,False,False,0.187381,-0.041924,0.212511,0.003784,-0.041924,-0.048988000000000004,-0.048988000000000004,0.1967815,0.23613779999999998,0.5,0.5
JEPQ,QQQ,0.773915,501,ols,0.01797,1900000,0.01797,False,False,55.52000045776367,0.01797,1.0,False,,True,False,False,False,False,True,False,False,False,0.169005,-0.012318,0.212511,0.003951,-0.012318,-0.030288000000000002,-0.030288000000000002,0.19347875,0.2321745,0.5,0.5
XYLD,SPY,0.64601,501,ols,0.028612000000000002,250000,0.028612000000000002,False,False,39.310001373291016,0.028612000000000002,1.0,False,,True,False,False,False,False,True,False,False,False,0.118524,-0.013594,0.166998,0.003189,-0.013594,-0.042206,-0.042206,0.1615025,0.19380299999999998,0.5,0.5
XYLG,SPY,0.815228,501,ols,0.034377,25000,0.034377,False,False,26.510000228881836,0.034377,1.0,False,,True,False,False,False,False,True,False,False,False,0.141476,-0.008706,0.166998,0.0021,-0.008706,-0.043082999999999996,-0.043082999999999996,0.203807,0.24456839999999996,0.5,0.5
JEPI,SPY,0.59914,501,ols,0.01348,750000,0.01348,False,False,56.40999984741211,0.01348,1.0,False,,True,False,False,False,False,True,False,False,False,0.112544,0.003929,0.166998,0.003349,0.003929,-0.009551,-0.009551,0.149785,0.17974199999999999,0.5,0.5
SPYI,SPY,0.830078,501,ols,0.005374,3100000,0.005374,False,False,49.64500045776367,0.005374,1.0,False,,True,False,False,False,False,True,False,False,False,0.140503,-0.010343,0.166998,0.001967,-0.010343,-0.015717000000000002,-0.015717000000000002,0.2075195,0.24902339999999998,0.5,0.5
RYLD,IWM,0.578346,501,ols,0.06745899999999999,100000,0.06745899999999999,False,False,15.010000228881836,0.06745899999999999,1.0,False,,True,False,False,False,False,True,False,False,False,0.144315,-8.9e-05,0.218577,0.005825,-8.9e-05,-0.067548,-0.067548,0.1445865,0.1735038,0.5,0.5
ABNY,ABNB,0.796534,443,ols,0.005467,200,0.005467,False,False,40.801998138427734,0.005467,1.0,False,,True,False,False,False,False,True,False,True,False,0.308205,0.021438,0.359602,0.010479,0.021438,0.015971,0.015971,0.1991335,0.23896019999999998,0.5,0.5
AIYY,AI,0.771426,501,ols,0.136686,10000,0.136686,False,False,10.010000228881836,0.136686,1.0,False,,True,False,False,False,False,True,False,False,False,0.515598,0.22171,0.648829,0.037115,0.22171,0.08502399999999999,0.08502399999999999,0.1928565,0.23142779999999996,0.5,0.5
AMDY,AMD,0.800895,501,ols,0.048051,3000,0.048051,False,False,32.0,0.048051,1.0,False,,True,False,False,False,False,True,False,False,False,0.45718,-0.002609,0.561173,0.025109,-0.002609,-0.050660000000000004,-0.050660000000000004,0.20022375,0.2402685,0.5,0.5
AMZY,AMZN,0.764259,501,ols,0.048429,30000,0.048429,False,False,11.050000190734863,0.048429,1.0,False,,True,False,False,False,False,True,False,False,False,0.251889,-0.010058,0.320037,0.009227,-0.010058,-0.058487,-0.058487,0.19106475,0.2292777,0.5,0.5
