bucket,etf,underlying,w_book,frac_sleeve,n_obs_decay,n_obs_beta,mu_used,sigma_eff,w_pre,prev_w_book,delta_w_book,haircut_factor,ema_applied
core_leveraged,NEBX,NBIS,5.2171612061543005e-09,7.729127712821186e-09,0.0,0.0,0.8353244859694027,0.11922771256839328,2.452144420044801,5.2171612061543005e-09,0.0,1.0,False
core_leveraged,OKLL,OKLO,1.4298919970302954e-09,2.118358514118956e-09,0.0,0.0,0.7306534225250771,0.11656279734761259,2.193913527325061,1.4298919970302954e-09,0.0,1.0,False
core_leveraged,LABX,ALAB,2.108857591465619e-10,3.124233468837954e-10,0.0,0.0,0.6810095650415675,0.4255360963749884,0.5601248631902387,2.108857591465619e-10,0.0,1.0,False
core_leveraged,GLXU,GLXY,1.9557349201790714e-10,2.8973850669319574e-10,0.0,0.0,0.7149912162360028,0.13466254262433763,1.858326159641172,1.9557349201790714e-10,0.0,1.0,False
core_leveraged,CRDU,CRDO,1.0598531912886938e-10,1.57015287598325e-10,0.0,0.0,0.6979184811544733,0.14488467048212014,1.685971798059965,1.0598531912886938e-10,0.0,1.0,False
whitelist_stock,FBYY,META,9.903134342121277e-11,4.951567171060638e-10,0.0,0.0,0.40931923359077504,0.24684670181291274,0.5803672105181724,9.903134342121277e-11,0.0,1.0,False
core_leveraged,NBIL,NBIS,7.429339859783934e-11,1.1006429421902123e-10,0.0,0.0,0.7875313943789994,0.11080868412212674,2.487494461434631,7.429339859783934e-11,0.0,1.0,False
whitelist_stock,COYY,COIN,4.605664061564134e-11,2.3028320307820664e-10,0.0,0.0,0.3731802257351789,0.2510734642979833,0.5202185717734639,4.605664061564134e-11,0.0,1.0,False
core_leveraged,IREX,IREN,3.104864115204314e-11,4.599798689191576e-11,0.0,0.0,0.7370736239491547,0.17214028327508052,1.4986368296487482,3.104864115204314e-11,0.0,1.0,False
core_leveraged,CWVX,CRWV,1.902175316169965e-11,2.818037505436985e-11,0.0,0.0,0.5452518591995311,0.43763207758042444,0.4360698415320463,1.902175316169965e-11,0.0,1.0,False
core_leveraged,QBTX,QBTS,1.5374139487297898e-11,2.2776502944145032e-11,0.0,0.0,0.5549250789620555,0.4464807506895772,0.435010417216747,1.5374139487297898e-11,0.0,1.0,False
core_leveraged,RKLX,RKLB,1.408661015767728e-11,2.086905208544782e-11,0.0,0.0,0.5765411427278755,0.09303654940465053,2.1689260967439723,1.408661015767728e-11,0.0,1.0,False
core_leveraged,ETU,ETHA,1.276704631672135e-11,1.8914142691439036e-11,0.0,0.0,0.4912273071094564,0.09084638978511317,1.8925304340105271,1.276704631672135e-11,0.0,1.0,False
core_leveraged,QUBX,QUBT,1.2235086729025114e-11,1.8126054413370538e-11,0.0,0.0,0.4952303000782936,0.1596750865129377,1.08552065831108,1.2235086729025114e-11,0.0,1.0,False
core_leveraged,ETHU,ETHA,1.0932030554918048e-11,1.6195600822100812e-11,0.0,0.0,0.4850380921273799,0.1916539002469368,0.8857807330080478,1.0932030554918048e-11,0.0,1.0,False
core_leveraged,APPX,APP,8.135667354108046e-12,1.2052840524604511e-11,0.0,0.0,0.48721524137870775,0.11157769070000063,1.5283103047995483,8.135667354108046e-12,0.0,1.0,False
core_leveraged,ETHT,ETHA,1.5885051440026612e-12,2.3533409540780165e-12,0.0,0.0,0.43518550252296273,0.0912926623711659,1.668424623917469,1.5885051440026612e-12,0.0,1.0,False
core_leveraged,SBTU,SBET,7.499393468446251e-13,1.1110212545846297e-12,0.0,0.0,0.4674355216179113,0.2202749136536276,0.7427193131194522,7.499393468446251e-13,0.0,1.0,False
