ETF,Underlying,is_yieldboost,scenario_style,Delta_product_class,Delta,Delta_n_obs,Delta_source,Delta_se,Delta_resid_sigma_annual,Delta_horizon_chosen,Delta_quality,Delta_prior_mu,Delta_prior_tau,Delta_prior_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,vol_underlying_annual_legacy,vol_underlying_source,sigma_realized_implied_annual,sigma_cap_annual,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,vol_ratio_value,vol_ratio_outlier,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,asof_date,product_class,underlying_sector,expected_decay_available,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,gross_anchor_shift_annual,gross_anchor_target_annual,gross_anchor_source,gross_blend_method,gross_sigma_forward_annual,gross_sigma_realized_annual,gross_blend_weight_forward,gross_realized_mean_annual,und_rv_20d_daily_annual,und_rv_20d_weekly_annual,und_trend_ratio_20d,und_vcr_20d,und_return_20d,und_abs_return_20d_pctile,und_rv_20d_pctile,und_trend_ratio_20d_pctile,und_vcr_20d_pctile,und_vcr_20d_median,und_vol_shape_20d,und_rv_60d_daily_annual,und_rv_60d_weekly_annual,und_trend_ratio_60d,und_vcr_60d,und_return_60d,und_abs_return_60d_pctile,und_rv_60d_pctile,und_trend_ratio_60d_pctile,und_vcr_60d_pctile,und_vcr_60d_median,und_vol_shape_60d,und_vol_shape_price_basis,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,purgatory,strategy_blacklisted,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal
UECG,UEC,False,,letf_long,2.001086,89,posterior.nominal_L,0.0184850114376935,0.1576551722696927,1,ok,2.0,240.0,nominal_L,0.112385,20000,0.112385,False,False,5.190000057220459,0.112385,1.0,False,False,False,1.652557,0.964227,0.82583,0.844594,"{""method"":""weighted_median"",""n_probes"":2,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.981151,""sigma_pool"":0.82583,""sigma_capped_to"":null}",0.9811514979928064,1.226439372491008,0.0075,yfinance,0.0,0.03618,0.726826,True,0.81067,0.851842,1.000000089933366,False,0.726826,0.726826,0.726826,0.726826,simple_ito_fallback,-0.320696,0.0,479.0,252.0,2026-06-19,letf,nuclear,True,blended_realized_expected,0.851842,0.8455265,0.112385,,,0.2264767520241348,0.4621946984341322,0.6089224123846086,0.77684761097577,0.9875898035680822,"{""e"":[0.11145,0.16344,0.21543,0.26742,0.31941,0.371399,0.423389,0.475379,0.527369,0.579359,0.631348,0.683338,0.735328,0.787318,0.839308,0.891297,0.943287,0.995277,1.047267,1.099257,1.151246],""c"":[6,8,14,11,17,23,31,24,36,39,36,26,28,33,20,18,7,3,6,6]}",0.726826,0.2374009999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.2946;borrow_point_in_time,empirical_block_marginal,deferred,-0.1382393084292332,mean_reversion,False,incomplete_regime,,,point_in_time,-0.294587303270833,0.726826,simple_ito_fallback,anchor_shift_fallback,,0.2330592854559183,,1.021413303270833,1.158981,1.132723,0.977344,0.26769,-0.059792,0.212058,0.987526,0.56341,0.47817,0.271853,volatile_mixed,0.928044,0.87981,0.948026,0.139164,-0.093719,0.219955,0.988662,0.45805,0.609977,0.128035,choppy_volatile,underlying_total_return,2,short_favorable_positive,0.726826,,,simple_ito,0.5002715,0.6003257999999999,0.5002715,0.6003257999999999,bucket_1,,False,False,False,0.112385,ETF_LS,6922.832878072008,-3459.5379099509005,6922.832878072008,-3459.5379099509005,6922.832878072008,0.0,-0.0,6922.832878072008,core_leveraged,0.4085106382978723,1.0914893617021277,10382.370788022909,10380.36308992007,6921.494170495545,-3458.8689194245253,6921.494170495545,-3458.8689194245253,pair_cap,pair_cap,-2.0076981028378214,1.000193413090221
DNNG,DNN,False,,letf_long,2.001227,89,posterior.nominal_L,0.0109252880984967,0.1150633502892427,1,ok,2.0,240.0,nominal_L,0.0995689999999999,100,0.0995689999999999,False,False,8.5,0.0995689999999999,1.0,False,False,False,1.16082,0.679132,0.580054,0.60074,"{""method"":""weighted_median"",""n_probes"":2,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.823337,""sigma_pool"":0.580054,""sigma_capped_to"":null}",0.8233370175677207,1.0291712719596509,0.0075,yfinance,0.0,0.03618,0.380807,True,0.486168,0.5795629999999999,1.0000002358178397,False,0.380807,0.380807,0.380807,0.380807,simple_ito_fallback,-0.967302,0.0,479.0,252.0,2026-06-19,letf,nuclear,True,blended_realized_expected,0.5795629999999999,0.5299695,0.0995689999999999,,,-0.0182762491928721,0.157547952207858,0.2923772796701198,0.4083859096026238,0.5568322304621158,"{""e"":[-0.141811,-0.099386,-0.056961,-0.014536,0.027889,0.070314,0.112739,0.155165,0.19759,0.240015,0.28244,0.324865,0.36729,0.409715,0.45214,0.494565,0.53699,0.579415,0.62184,0.664265,0.70669],""c"":[3,6,9,13,13,23,28,31,37,27,43,34,31,27,26,19,8,6,6,2]}",0.380807,0.2983249999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.3087;borrow_point_in_time,empirical_block_marginal,deferred,-0.1801274976391907,mean_reversion,False,incomplete_regime,,,point_in_time,-0.3086583979709588,0.380807,simple_ito_fallback,anchor_shift_fallback,,0.1800897458256616,,0.6894653979709588,0.705386,0.65368,0.926698,0.353494,0.055229,0.230769,0.794179,0.451143,0.717256,0.300196,quiet_chop,0.611236,0.603356,0.987108,0.156927,-0.046656,0.090703,0.45805,0.55102,0.521542,0.155782,quiet_mixed,underlying_total_return,2,short_favorable_positive,0.380807,,,simple_ito,0.50030675,0.6003681,0.50030675,0.6003681,bucket_1,,False,False,False,0.0995689999999999,ETF_LS,1701.04295,-850.0,1701.04295,-850.0,1701.04295,0.0,-0.0,1701.04295,core_leveraged,0.502127659574468,0.997872340425532,2551.04295,2866.1387644849933,1911.1497668233726,-954.9889976616208,1911.1497668233726,-954.9889976616208,pair_cap,shares_available,315.0958144849933,0.8900626102303837
RCAX,RCAT,False,,letf_long,1.999954,94,posterior.nominal_L,0.0229998220313795,0.1980929487446092,1,ok,2.0,240.0,nominal_L,0.127809,30000,0.127809,False,False,7.300000190734863,0.127809,1.0,False,False,False,2.266326,1.661003,1.133189,1.206378,"{""method"":""weighted_median"",""n_probes"":2,""n_outliers_dropped"":0,""sigma_real_implied_median"":1.288844,""sigma_pool"":1.133189,""sigma_capped_to"":null}",1.2888435185692626,1.611054398211578,0.0131,yfinance,0.0,0.03618,1.333307,True,1.455543,1.533194,1.0000000559028166,False,1.333307,1.333307,1.333307,1.333307,simple_ito_fallback,0.287731,0.0,479.0,252.0,2026-06-19,letf,drones,True,blended_realized_expected,1.533194,1.497155,0.127809,,,0.8447702068788275,1.022638470115179,1.205669138444267,1.374675901252807,1.621254180544943,"{""e"":[0.73002,0.78353,0.837039,0.890549,0.944059,0.997569,1.051078,1.104588,1.158098,1.211607,1.265117,1.318627,1.372137,1.425646,1.479156,1.532666,1.586175,1.639685,1.693195,1.746705,1.800214],""c"":[4,11,15,24,32,24,36,26,28,32,33,30,31,25,16,5,6,5,6,3]}",1.333307,0.327696,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.4021;borrow_point_in_time,empirical_block_marginal,deferred,-0.0680017509139175,mean_reversion,False,incomplete_regime,,,point_in_time,-0.402069233632145,1.333307,simple_ito_fallback,anchor_shift_fallback,,0.2377127600244609,,1.735376233632145,1.439185,1.798911,1.249951,0.484722,0.24658,0.569647,0.864865,0.821206,0.912682,0.252836,jumpy_trend,1.165575,1.230824,1.05598,0.246334,-0.34046,0.410431,0.492063,0.641723,0.997732,0.15162,quiet_trend,underlying_total_return,2,short_favorable_positive,1.333307,,,simple_ito,0.4999885,0.5999862,0.5,0.5999862,bucket_1,,False,False,False,0.127809,ETF_LS,22213.055621613967,-11106.783266822118,22213.055621613967,-11106.783266822118,22213.055621613967,0.0,-0.0,22213.055621613967,core_leveraged,0.6425531914893617,0.8574468085106383,33319.83888843608,33313.39564163928,22208.76015668209,-11104.635484957196,22208.76015668209,-11104.635484957196,pair_cap,pair_cap,-6.44324679679994,1.0001934130902208
RDWU,RDW,False,,letf_long,1.995655,96,posterior.nominal_L,0.0169595217069291,0.2556155987999745,1,ok,2.0,240.0,nominal_L,0.62522,40000,0.62522,False,False,14.1899995803833,0.62522,1.0,False,False,False,2.537327,2.053837,1.271426,1.31471,"{""method"":""weighted_median"",""n_probes"":2,""n_outliers_dropped"":0,""sigma_real_implied_median"":1.437808,""sigma_pool"":1.271426,""sigma_capped_to"":null}",1.4378077254044517,1.7972596567555643,0.015,yfinance,0.0,0.03618,1.657026,True,1.808192,1.428617,0.99999974223668,False,1.657026,1.657026,1.657026,1.657026,simple_ito_fallback,0.511554,0.0,479.0,252.0,2026-06-19,letf,space,True,blended_realized_expected,1.428617,1.8554315,0.62522,,,0.4607541352440654,0.7797231895833223,1.0256097332080067,1.2601894799949855,1.620769109218324,"{""e"":[0.222043,0.308749,0.395454,0.482159,0.568865,0.65557,0.742276,0.828981,0.915687,1.002392,1.089098,1.175803,1.262509,1.349214,1.435919,1.522625,1.60933,1.696036,1.782741,1.869447,1.956152],""c"":[4,6,13,18,21,22,27,42,34,33,38,39,25,16,17,18,7,6,3,3]}",1.657026,0.396811,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.4049;borrow_point_in_time,empirical_block_marginal,deferred,-0.0033263619212519,none,False,ok,,,point_in_time,-0.4049147857136943,1.657026,simple_ito_fallback,anchor_shift_fallback,,0.3732492691854724,,2.0619407857136944,1.766303,2.335989,1.32253,0.215937,-0.028848,0.093555,0.993763,0.906445,0.212058,0.258242,boiling_trend,1.417808,1.716947,1.210987,0.111713,0.460985,0.517007,0.986395,0.954649,0.045351,0.178191,boiling_trend,underlying_total_return,2,short_favorable_positive,1.657026,,,simple_ito,0.49891375,0.5986965,0.5,0.5986965,bucket_1,,False,True,False,0.62522,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0
OKLL,OKLO,False,,letf_long,1.998229,248,posterior.nominal_L,0.008478487990046,0.1246949509707175,1,ok,2.0,240.0,nominal_L,0.117936,200000,0.117936,False,False,6.849999904632568,0.117936,1.0,False,False,False,1.980437,1.268354,0.991096,1.018875,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":1.088109,""sigma_pool"":0.991096,""sigma_capped_to"":null}",1.0881089763037186,1.3601362203796483,0.0131,yfinance,0.0,0.03618,1.028879,True,1.264553,1.150418,1.0000001166490158,False,1.028879,1.028879,1.028879,1.028879,simple_ito_fallback,0.031128,0.0,479.0,252.0,2026-06-19,letf,nuclear,True,blended_realized_expected,1.150418,1.1486165000000002,0.117936,,,0.7410071042067914,0.8436121100517514,0.9060971938343158,0.986153239550859,1.0926162896519855,"{""e"":[0.679383,0.702193,0.725004,0.747814,0.770625,0.793435,0.816246,0.839056,0.861867,0.884677,0.907488,0.930298,0.953108,0.975919,0.998729,1.02154,1.04435,1.067161,1.089971,1.112782,1.135592],""c"":[5,7,7,18,11,16,25,35,39,37,28,35,22,31,16,19,15,9,11,6]}",1.028879,0.2394749999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.2610;borrow_point_in_time,empirical_block_marginal,deferred,-0.192474308989318,mean_reversion,False,incomplete_regime,,,point_in_time,-0.2609555947981226,1.028879,simple_ito_fallback,anchor_shift_fallback,,0.103928582678675,,1.289834594798123,0.854753,0.581324,0.680107,0.245307,-0.022789,0.045738,0.230769,0.197505,0.463617,0.254069,quiet_chop,1.031066,0.89754,0.870497,0.0915,0.107051,0.126984,0.346939,0.206349,0.07483,0.172891,quiet_chop,underlying_total_return,2,short_favorable_positive,1.028879,,,simple_ito,0.49955725,0.5994687,0.5,0.5994687,bucket_1,,False,False,False,0.117936,ETF_LS,17685.466047821814,-8850.570203826395,17685.466047821814,-8850.570203826395,17685.466047821814,0.0,-0.0,17685.466047821814,core_leveraged,0.2765957446808511,1.2234042553191489,26536.03625164821,26530.904827359205,17682.04610864252,-8848.858718716683,17682.04610864252,-8848.858718716683,pair_cap,pair_cap,-5.131424289003917,1.0001934130902204
GDXU,GDX,False,,letf_long,2.428064,500,posterior.nominal_L,0.0251569012145793,0.1282060067659602,1,ok,2.0,240.0,nominal_L,0.085406,100000,0.085406,False,False,114.27999877929688,0.085406,1.0,False,False,False,1.443176,0.436683,0.466831,0.473393,"{""method"":""weighted_median"",""n_probes"":5,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.493511,""sigma_pool"":0.466831,""sigma_capped_to"":null}",0.4935108454627172,0.6168885568283965,0.0095,yfinance,0.0,0.03618,0.438998,True,0.436683,0.351277,1.2732083563378536,False,0.438998,0.438998,0.438998,0.438998,simple_ito_fallback,-1.373527,0.0,479.0,252.0,2026-06-19,letf,metals,True,blended_realized_expected,0.351277,0.4378404999999999,0.085406,,,0.0185942152761769,0.186468531230992,0.3511519865394292,0.4905801967562319,0.7286481354844901,"{""e"":[-0.101405,-0.051727,-0.002049,0.047629,0.097307,0.146985,0.196663,0.246341,0.296019,0.345697,0.395375,0.445053,0.49473,0.544408,0.594086,0.643764,0.693442,0.74312,0.792798,0.842476,0.892154],""c"":[5,4,15,27,18,31,22,40,28,32,42,36,27,14,15,12,11,8,3,2]}",0.438998,-0.002315,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0558;borrow_point_in_time,empirical_block_marginal,deferred,-0.0549446951077027,mean_reversion,False,incomplete_regime,,,point_in_time,-0.0558375720413127,0.438998,simple_ito_fallback,anchor_shift_fallback,,0.2197632632514726,,0.4948355720413127,0.589904,0.43411,0.735899,0.30359,-0.045605,0.316008,0.918919,0.170478,0.557173,0.287275,choppy_volatile,0.536505,0.48571,0.905323,0.122344,-0.011927,0.040816,0.866213,0.253968,0.315193,0.158248,choppy_volatile,underlying_total_return,2,short_favorable_positive,0.438998,,,simple_ito,0.607016,0.7284191999999999,0.607016,0.7284191999999999,bucket_1,,False,False,False,0.085406,ETF_LS,2672.6957941144087,-1100.7517899505158,2672.6957941144087,-1100.7517899505158,4172.938921424647,0.0,-0.0,4172.938921424647,core_leveraged,0.33404255319148934,1.1659574468085108,3773.4475840649247,3772.7178910390885,2672.1789597241864,-1100.5389313149021,2672.1789597241864,-1100.5389313149021,pair_cap,pair_cap,-0.7296930258362408,1.0001934130902206
MRNX,MRNA,False,,letf_long,1.994197,93,posterior.nominal_L,0.0179004691716533,0.1389771237799721,1,ok,2.0,240.0,nominal_L,0.1176629999999999,2000,0.1176629999999999,False,False,36.56999969482422,0.1176629999999999,1.0,False,False,False,1.187545,0.575833,0.64064,0.659857,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.81872,""sigma_pool"":0.64064,""sigma_capped_to"":null}",0.8187197093597385,1.0233996366996732,,missing,0.0,0.03618,0.442824,True,0.491911,0.4581700000000001,0.9295397481406688,False,0.442824,0.442824,0.442824,0.442824,simple_ito_fallback,-0.805857,0.0,479.0,252.0,2026-06-19,letf,healthcare,True,blended_realized_expected,0.4581700000000001,0.5093285000000001,0.1176629999999999,,,0.0175206110059632,0.1825979452132103,0.318093839736759,0.4633748904790594,0.6869528179423043,"{""e"":[-0.058829,-0.015261,0.028307,0.071875,0.115443,0.159011,0.202578,0.246146,0.289714,0.333282,0.37685,0.420418,0.463986,0.507554,0.551122,0.59469,0.638258,0.681826,0.725394,0.768962,0.81253],""c"":[7,13,16,16,30,30,31,31,37,31,30,26,29,22,6,13,5,12,4,3]}",0.442824,0.133009,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1480;borrow_point_in_time,empirical_block_marginal,deferred,0.0773100311733658,momentum_incomparable_to_vol_drag,False,incomplete_regime,,,point_in_time,-0.1479510379823477,0.442824,simple_ito_fallback,anchor_shift_fallback,,0.198037904991359,,0.5907750379823478,0.727957,0.95538,1.312412,0.284176,0.28456,0.881497,0.671518,0.827443,0.422037,0.304814,boiling_trend,0.630908,0.713463,1.130852,0.134868,0.219788,0.435374,0.464853,0.727891,0.195011,0.179534,quiet_trend,underlying_total_return,2,short_favorable_positive,0.442824,,,simple_ito,0.49854925,0.5982590999999999,0.5,0.5982590999999999,bucket_1,,False,False,False,0.1176629999999999,ETF_LS,1783.2952490165778,-894.2422684501971,1783.2952490165778,-894.2422684501971,1783.2952490165778,0.0,-0.0,1783.2952490165778,core_leveraged,0.8382978723404255,0.6617021276595745,2677.5375174667747,2677.019746804963,1782.9504030694095,-894.0693437355534,1782.9504030694095,-894.0693437355534,pair_cap,pair_cap,-0.5177706618119373,1.0001934130902208
ZETX,ZETA,False,,letf_long,1.995835,93,posterior.nominal_L,0.0108642541481624,0.1856714359640913,1,ok,2.0,240.0,nominal_L,0.151631,3000,0.151631,False,False,17.229999542236328,0.151631,1.0,False,False,False,1.38128,0.780792,0.692081,0.716728,"{""method"":""weighted_median"",""n_probes"":2,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.886394,""sigma_pool"":0.692081,""sigma_capped_to"":null}",0.8863937089449652,1.1079921361812064,,missing,0.0,0.03618,0.512017,True,0.611208,0.6291610000000001,1.000000374554901,False,0.512017,0.512017,0.512017,0.512017,simple_ito_fallback,-0.663139,0.0,479.0,252.0,2026-06-19,letf,software,True,blended_realized_expected,0.6291610000000001,0.6464045,0.151631,,,-0.0804856920351386,0.1735734005857322,0.3593177469117418,0.5424398959935444,0.8378284214268142,"{""e"":[-0.181651,-0.124202,-0.066753,-0.009304,0.048145,0.105594,0.163043,0.220492,0.277941,0.33539,0.392839,0.450288,0.507737,0.565186,0.622635,0.680084,0.737533,0.794982,0.852431,0.90988,0.967329],""c"":[13,4,15,10,20,30,28,33,31,29,32,37,31,24,15,9,10,8,8,5]}",0.512017,0.268775,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.2277;borrow_point_in_time,empirical_block_marginal,deferred,0.196812210702819,momentum_incomparable_to_vol_drag,False,incomplete_regime,,,point_in_time,-0.2276656085037969,0.512017,simple_ito_fallback,anchor_shift_fallback,,0.2673218867047593,,0.739682608503797,0.78771,0.809961,1.028248,0.32243,0.030077,0.108108,0.68815,0.629938,0.555094,0.300178,quiet_mixed,0.676212,0.611133,0.90376,0.145841,0.157242,0.362812,0.346939,0.376417,0.331066,0.179,quiet_chop,underlying_total_return,2,short_favorable_positive,0.512017,,,simple_ito,0.49895875,0.5987505,0.5,0.5987505,bucket_1,,False,False,False,0.151631,ETF_LS,3152.9382152049093,-1579.758955627549,3152.9382152049093,-1579.758955627549,3152.9382152049093,0.0,-0.0,3152.9382152049093,core_leveraged,0.32340425531914896,1.176595744680851,4732.697170832458,4731.781982257019,3152.3285136057016,-1579.4534686513173,3152.3285136057016,-1579.4534686513173,pair_cap,shares_available,-0.9151885754390605,1.0001934130902208
LITX,LITE,False,,letf_long,1.997892,99,posterior.nominal_L,0.0061688748550672,0.1374196127307851,1,ok,2.0,240.0,nominal_L,0.0964059999999999,4000,0.0964059999999999,False,False,34.619998931884766,0.0964059999999999,1.0,False,False,False,1.93416,1.173575,0.9681,0.987192,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":0,""sigma_real_implied_median"":1.085032,""sigma_pool"":0.9681,""sigma_capped_to"":null}",1.085032253442214,1.3562903168027671,0.0149,tradr,0.0,0.03618,0.98526,True,1.059241,1.077169,1.000000390247081,False,0.98526,0.98526,0.98526,0.98526,simple_ito_fallback,-0.011685,0.0,479.0,252.0,2026-06-19,letf,semis,True,blended_realized_expected,1.077169,1.0794175,0.0964059999999999,,,0.5390388707360766,0.7364994616662424,0.8924156022873895,1.045624830967076,1.2316383894857814,"{""e"":[0.318595,0.370479,0.422363,0.474247,0.526131,0.578016,0.6299,0.681784,0.733668,0.785552,0.837436,0.889321,0.941205,0.993089,1.044973,1.096857,1.148741,1.200626,1.25251,1.304394,1.356278],""c"":[3,0,6,4,11,30,18,23,26,30,40,31,36,38,30,24,19,11,7,5]}",0.98526,0.188315,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1228;borrow_point_in_time,empirical_block_marginal,deferred,-0.1109121537852548,mean_reversion,False,incomplete_regime,,,point_in_time,-0.1228379819316929,0.98526,simple_ito_fallback,anchor_shift_fallback,,0.2222317990397245,,1.108097981931693,0.971682,0.428496,0.440984,0.220542,-0.021036,0.074844,0.733888,0.047817,0.345114,0.255957,quiet_chop,0.947759,0.788116,0.831557,0.109278,0.05814,0.022676,0.705215,0.206349,0.272109,0.203377,quiet_chop,underlying_total_return,2,short_favorable_positive,0.98526,,,simple_ito,0.499473,0.5993676,0.5,0.5993676,bucket_1,,False,False,False,0.0964059999999999,ETF_LS,18379.51998472483,-9199.456219217469,18379.51998472483,-9199.456219217469,18379.51998472483,-3617.2151260836267,3617.2151260836267,14762.304858641202,core_leveraged,0.20425531914893616,1.295744680851064,27578.976203942297,27573.6431004216,18375.965832387395,-9197.677268034206,18375.965832387395,-9197.677268034206,pair_cap,pair_cap,-5.3331035206974775,1.0001934130902208
SNXX,SNDK,False,,letf_long,1.986784,99,posterior.nominal_L,0.007753003754694,0.1449248219733501,1,ok,2.0,240.0,nominal_L,0.0978079999999999,10000000,0.0978079999999999,False,False,42.77999877929688,0.0978079999999999,1.0,False,False,False,1.939349,1.093584,0.983938,0.99991,"{""method"":""weighted_median"",""n_probes"":4,""n_outliers_dropped"":1,""sigma_real_implied_median"":1.075087,""sigma_pool"":0.983938,""sigma_capped_to"":null}",1.075087058371624,1.34385882296453,0.0149,tradr,0.0,0.03618,0.999628,True,1.036539,0.995776,0.9920591868904136,False,0.999628,0.999628,0.999628,0.999628,simple_ito_fallback,0.019562,0.0,316.0,252.0,2026-06-19,letf,semis,True,blended_realized_expected,0.995776,1.046606,0.0978079999999999,,,0.5618793493387066,0.7767350836466546,0.9068355462215087,1.027417073848258,1.2317760365407011,"{""e"":[0.460751,0.505946,0.551141,0.596336,0.641531,0.686726,0.731921,0.777116,0.822311,0.867506,0.912701,0.957896,1.003091,1.048286,1.093481,1.138676,1.183871,1.229066,1.274261,1.319456,1.364651],""c"":[8,5,16,11,15,20,22,28,35,40,37,42,27,25,20,13,10,12,4,2]}",0.999628,0.0939559999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1086;borrow_point_in_time,empirical_block_marginal,deferred,-0.128731941497513,mean_reversion,False,incomplete_regime,,,point_in_time,-0.108554658958055,0.999628,simple_ito_fallback,anchor_shift_fallback,,0.2028982653133869,,1.108182658958055,1.034862,0.860073,0.831099,0.215731,0.450358,0.716981,0.625786,0.308176,0.204403,0.317675,quiet_chop,1.015549,0.974199,0.959283,0.09601,1.13464,0.834532,0.600719,0.255396,0.05036,0.150336,volatile_mixed,underlying_total_return,2,short_favorable_positive,0.999628,,,simple_ito,0.496696,0.5960352,0.5,0.5960352,bucket_1,,False,False,False,0.0978079999999999,ETF_LS,15619.056595373899,-7861.476937288552,15619.056595373899,-7861.476937288552,29870.546659740157,-2669.0125935101073,2669.0125935101073,27201.53406623005,core_leveraged,0.43617021276595747,1.0638297872340425,23480.53353266245,23475.99296831645,15616.036249545874,-7859.956718770573,15616.036249545874,-7859.956718770573,pair_cap,pair_cap,-4.540564346003521,1.0001934130902208
WDCX,WDC,False,,letf_long,1.998779,99,posterior.nominal_L,0.0122482963967594,0.0969786135391396,1,ok,2.0,240.0,nominal_L,0.034981,65000,0.034981,False,False,60.77000045776367,0.034981,1.0,False,False,False,1.574576,0.719761,0.787769,0.7983,"{""method"":""weighted_median"",""n_probes"":2,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.849165,""sigma_pool"":0.787769,""sigma_capped_to"":null}",0.8491649560405393,1.0614561950506742,0.0149,tradr,0.0,0.03618,0.67048,True,0.68984,0.6847799999999999,0.9999999148653422,False,0.67048,0.67048,0.67048,0.67048,simple_ito_fallback,-0.397929,0.0,479.0,252.0,2026-06-19,letf,semis,True,blended_realized_expected,0.6847799999999999,0.6951205,0.034981,,,0.3972624477193508,0.5412084325388199,0.6280923604847521,0.7208910846564485,0.853766769795363,"{""e"":[0.322647,0.356155,0.389662,0.42317,0.456678,0.490186,0.523694,0.557202,0.590709,0.624217,0.657725,0.691233,0.724741,0.758249,0.791756,0.825264,0.858772,0.89228,0.925788,0.959296,0.992804],""c"":[4,8,8,15,18,27,29,42,40,36,40,30,24,16,17,23,2,5,5,3]}",0.67048,0.049281,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0203;borrow_point_in_time,empirical_block_marginal,deferred,0.1031527506421838,momentum_incomparable_to_vol_drag,False,incomplete_regime,,,point_in_time,-0.0203204081812788,0.67048,simple_ito_fallback,anchor_shift_fallback,,0.1415269416106195,,0.6908004081812789,0.946841,1.385334,1.463111,0.313002,0.484894,1.0,0.956341,0.93763,0.632017,0.260769,boiling_trend,0.765126,1.04117,1.360783,0.159777,0.908018,1.0,0.8322,0.963719,0.521542,0.155422,boiling_trend,underlying_total_return,2,short_favorable_positive,0.67048,,,simple_ito,0.49969475,0.5996337,0.5,0.5996337,bucket_1,,False,False,False,0.034981,ETF_LS,3918.119411373626,-1960.2564422448036,3918.119411373626,-1960.2564422448036,3918.119411373626,0.0,-0.0,3918.119411373626,core_leveraged,0.9914893617021276,0.5085106382978724,5878.37585361843,5877.239118638526,3917.3617423335277,-1959.877376304998,3917.3617423335277,-1959.877376304998,pair_cap,pair_cap,-1.1367349799038493,1.000193413090221
