ETF,Underlying,sleeve,strategy_tag,Delta,borrow_current,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,gross_target_usd,long_usd,short_usd
RKTL,RKT,core_leveraged,ETF_LS,2.002726,0.073037,6834.503941652945,4558.404177088031,-2276.0997645649136,4558.404177088031,-2276.0997645649136,haircut,haircut,-967.6913151490917,1.1415891077699858,7802.195256802037,5203.824557376902,-2598.3706994251347
EOSU,EOSE,core_leveraged,ETF_LS,2.000736,0.17858,17771.079224499244,11848.839072583434,-5922.240151915813,11848.839072583434,-5922.240151915813,haircut,haircut,-2476.2342854223716,1.1393406812349713,20247.313509921616,13499.864380800756,-6747.449129120862
KEEX,KEEL,core_leveraged,ETF_LS,1.997133,0.121473,14340.97539845167,9556.07749820778,-4784.89790024389,9556.07749820778,-4784.89790024389,haircut,haircut,-2070.547482713804,1.1443798225145376,16411.522881165474,10935.782271334188,-5475.740609831288
FGRU,FIGR,,ETF_LS,1.993439,0.36994,6668.512495652108,4440.802996426599,-2227.709499225509,4440.802996426599,-2227.709499225509,haircut,none,6668.512495652108,0.0,0.0,0.0,0.0
APHU,APH,core_leveraged,ETF_LS,1.996408,0.094687,530.856612237211,353.6922834017484,-177.16432883546267,353.6922834017484,-177.16432883546267,haircut,haircut,-73.60190111314364,1.13864742270603,604.4585133503547,402.73080692641156,-201.72770642394318
COPZ,COPX,core_leveraged,ETF_LS,1.99925,0.055239,2153.9569775571786,1435.7917770713311,-718.1652004858478,1435.7917770713311,-718.1652004858478,haircut,haircut,-323.79771627581385,1.1503269190840737,2477.7546938329924,1651.6299313647114,-826.1247624682812
LEUX,LEU,core_leveraged,ETF_LS,1.997866,0.25833,5342.380969465107,3560.319673374786,-1782.0612960903213,3560.319673374786,-1782.0612960903213,haircut,haircut,-786.809944724354,1.147277019220726,6129.190914189461,4084.6729423423335,-2044.5179718471277
COHX,COHR,core_leveraged,ETF_LS,2.006277,0.245476,12718.356868114888,8487.756405112015,-4230.600463002874,8487.756405112015,-4230.600463002874,haircut,haircut,-1735.44999596671,1.136452374623762,14453.806864081598,9645.930921817595,-4807.875942264002
FCXG,FCX,core_leveraged,ETF_LS,1.99955,0.265215,727.4577081261784,484.9354270752946,-242.52228105088378,484.9354270752946,-242.52228105088378,haircut,haircut,-103.13840937250131,1.1417792515226353,830.5961174986797,553.6892089628394,-276.9069085358403
GLWG,GLW,core_leveraged,ETF_LS,1.996668,0.257724,8050.994989522979,5364.34602156157,-2686.6489679614083,5364.34602156157,-2686.6489679614083,haircut,haircut,-1110.573362448692,1.1379423740660524,9161.568351971671,6104.316647087556,-3057.2517048841146
SNDU,SNDK,core_leveraged,ETF_LS,1.994152,0.075006,16874.759059872198,11238.853113924166,-5635.905945948035,11238.853113924166,-5635.905945948035,haircut,haircut,-2496.274549819391,1.1479294928574997,19371.03360969159,12901.410955366897,-6469.622654324693
BITX,IBIT,core_leveraged,ETF_LS,1.998198,0.01223,1173.1904938179316,781.8919558901725,-391.29853792775924,781.8919558901725,-391.29853792775924,haircut,haircut,-165.99390122978275,1.1414892995676995,1339.1843950477144,892.5213010666916,-446.66309398102277
ETHU,ETHA,core_leveraged,ETF_LS,1.999664,0.022225,5036.406980474854,3357.416606728043,-1678.990373746811,3357.416606728043,-1678.990373746811,haircut,haircut,-745.370335596057,1.147996446372525,5781.777316070911,3854.3023335158946,-1927.4749825550166
XXRP,XRPZ,core_leveraged,ETF_LS,1.999067,0.054093,7551.2335116261165,5033.372619680015,-2517.8608919461008,5033.372619680015,-2517.8608919461008,haircut,haircut,-1054.3038011512344,1.1396200765779518,8605.537312777351,5736.132490285105,-2869.4048224922453
TXXD,TDOG,core_leveraged,ETF_LS,2.006308,0.135914,3991.6665816914624,2663.9028988979953,-1327.7636827934668,2663.9028988979953,-1327.7636827934668,haircut,haircut,-556.5136928088582,1.1394188821685194,4548.180274500321,3035.301263267832,-1512.8790112324884
TXXS,TSUI,core_leveraged,ETF_LS,2.00719,0.22983,3424.194951900251,2285.5256453714815,-1138.6693065287698,2285.5256453714815,-1138.6693065287698,haircut,haircut,-475.04788495347066,1.1387327215963108,3899.2428368537217,2602.602838432032,-1296.63999842169
SUIL,TSUI,,ETF_LS,2.004351,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
TXXH,THYP,core_leveraged,ETF_LS,1.988423,0.153257,12628.714396934107,8402.835263714309,-4225.879133219797,8402.835263714309,-4225.879133219797,haircut,haircut,-1723.2180679069497,1.136452374623762,14351.932464841057,9549.422089020412,-4802.510375820643
ONDL,ONDS,core_leveraged,ETF_LS,1.992789,0.292315,20190.259610281864,13443.957211321607,-6746.302398960254,13443.957211321607,-6746.302398960254,haircut,haircut,-2773.8943190509162,1.137387748973684,22964.15392933278,15290.99222988361,-7673.161699449169
MSTX,MSTR,core_leveraged,ETF_LS,1.994256,0.177957,1569.0093852787397,1045.0029592153905,-524.0064260633492,1045.0029592153905,-524.0064260633492,haircut,haircut,-214.0950564282532,1.136452374623762,1783.104441706993,1187.596094489189,-595.508347217804
SMCX,SMCI,core_leveraged,ETF_LS,1.99788,0.1752179999999999,5628.401023785595,3750.9406104983404,-1877.4604132872548,3750.9406104983404,-1877.4604132872548,haircut,haircut,-798.3340329745988,1.141840289915527,6426.735056760193,4282.97511414735,-2143.7599426128445
ORCX,ORCL,core_leveraged,ETF_LS,1.997674,0.047417,1856.4452024734467,1237.1499747490689,-619.2952277243778,1237.1499747490689,-619.2952277243778,haircut,haircut,-260.35322340191055,1.1402428808860219,2116.798425875357,1410.6514512959477,-706.1469745794096
IONX,IONQ,core_leveraged,ETF_LS,1.989921,0.22537,10203.758508045343,6791.040075670259,-3412.718432375084,6791.040075670259,-3412.718432375084,haircut,haircut,-1382.8859652907686,1.1355271162288294,11586.644473336111,7711.410153320261,-3875.2343200158502
HIMZ,HIMS,core_leveraged,ETF_LS,1.995124,0.140549,8463.485937273635,5637.731164758829,-2825.754772514806,5637.731164758829,-2825.754772514806,haircut,haircut,-1189.1052265137441,1.1404982811251405,9652.59116378738,6429.822702853081,-3222.7684609342987
IRE,IREN,core_leveraged,ETF_LS,1.997829,0.213518,19019.2431175535,12674.904225123844,-6344.338892429654,12674.904225123844,-6344.338892429654,haircut,haircut,-2782.8033264581136,1.1463151456268925,21802.046444011612,14529.434682629755,-7272.611761381857
AVGX,AVGO,core_leveraged,ETF_LS,1.995613,0.084169,594.2524623984044,395.8782189970023,-198.3742434014021,395.8782189970023,-198.3742434014021,haircut,haircut,-84.87481342135709,1.1428261871710252,679.1272758197615,452.4199956004002,-226.70728021936125
RKLX,RKLB,core_leveraged,ETF_LS,1.996383,0.139577,12865.587638719433,8571.881647623024,-4293.70599109641,8571.881647623024,-4293.70599109641,haircut,haircut,-1732.4666844198691,1.1346589625806092,14598.054323139302,9726.162337655704,-4871.8919854835995
RGTX,RGTI,core_leveraged,ETF_LS,1.989518,0.281754,18743.974680367704,12474.076094586417,-6269.898585781289,12474.076094586417,-6269.898585781289,haircut,haircut,-2683.7106103431142,1.1431772426130096,21427.68529071082,14260.079913954158,-7167.605376756662
SOFX,SOFI,core_leveraged,ETF_LS,2.000888,0.1039209999999999,2218.3509732701273,1479.1194613742728,-739.2315118958546,1479.1194613742728,-739.2315118958546,haircut,haircut,-302.699258051643,1.1364523746237623,2521.0502313217703,1680.9488242310124,-840.1014070907579
NVOX,NVO,core_leveraged,ETF_LS,2.003817,0.07124,908.6667516689661,606.1627204084178,-302.5040312605481,606.1627204084178,-302.5040312605481,haircut,haircut,-127.17895318557407,1.139962151087824,1035.8457048545401,691.0025586660273,-344.84314618851283
LLYX,LLY,core_leveraged,ETF_LS,1.990771,0.03443,484.0529619416215,322.2040734972634,-161.84888844435818,322.2040734972634,-161.84888844435818,haircut,haircut,-71.52882906784379,1.147770667038022,555.5817910094653,369.8163843603219,-185.76540664914342
SOUX,SOUN,core_leveraged,ETF_LS,2.001213,0.212408,4002.463218686117,2668.848037528993,-1333.6151811571247,2668.848037528993,-1333.6151811571247,haircut,haircut,-564.4439607870127,1.1410241468683133,4566.90717947313,3045.220055142691,-1521.687124330439
QPUX,IONQ,core_leveraged,ETF_LS,1.96957,0.31718,6886.635902917294,4567.5675182968625,-2319.068384620431,4567.5675182968625,-2319.068384620431,haircut,haircut,-933.3259044403003,1.1355271162288292,7819.961807357594,5186.596772232107,-2633.3650351254873
HOOX,HOOD,core_leveraged,ETF_LS,1.994342,0.141595,3761.400854831104,2505.231434360395,-1256.169420470709,2505.231434360395,-1256.169420470709,haircut,haircut,-546.3610953408497,1.1452546847377645,4307.761950171954,2869.1280365535517,-1438.6339136184022
RIOX,RIOT,core_leveraged,ETF_LS,1.996944,0.207761,5037.832121570475,3356.84237949639,-1680.9897420740842,3356.84237949639,-1680.9897420740842,haircut,haircut,-759.381862411602,1.1507358411488462,5797.213983982077,3862.8388391738727,-1934.3751448082035
QSU,QS,core_leveraged,ETF_LS,2.001052,0.210348,5971.5880212575385,3981.756448443226,-1989.8315728143125,3981.756448443226,-1989.8315728143125,haircut,haircut,-854.4817681760132,1.1430912121087802,6826.069789433552,4551.510804972919,-2274.558984460633
MPL,MP,core_leveraged,ETF_LS,2.002742,0.324718,1012.7825259920374,675.4966299703221,-337.2858960217153,675.4966299703221,-337.2858960217153,haircut,haircut,-157.84590137358043,1.1558536974351603,1170.6284273656179,780.7752773561872,-389.85315000943064
OSCX,OSCR,core_leveraged,ETF_LS,1.993665,0.116337,2258.2901328962575,1503.9338061542014,-754.3563267420561,1503.9338061542014,-754.3563267420561,haircut,haircut,-308.14905122310574,1.1364523746237623,2566.4391841193633,1709.149145280895,-857.2900388384683
DKNX,DKNG,core_leveraged,ETF_LS,2.007436,0.067018,1464.9435281740189,977.8363949967812,-487.1071331772376,977.8363949967812,-487.1071331772376,haircut,haircut,-195.31121652512775,1.1333233757949521,1660.2547446991466,1108.2048441529184,-552.0499005462283
ANEL,ANET,core_leveraged,ETF_LS,1.997931,0.0622119999999999,2782.266037120315,1854.2039712754656,-928.0620658448494,1854.2039712754656,-928.0620658448494,haircut,haircut,-386.5115229325452,1.1389196855282,3168.7775600528603,2111.789403870193,-1056.9881561826676
VSTL,VST,core_leveraged,ETF_LS,1.997108,0.120396,429.5855907742476,286.25222048053524,-143.33337029371233,286.25222048053524,-143.33337029371233,haircut,haircut,-66.39290158807927,1.1545510441083895,495.97849236232685,330.49280003414685,-165.48569232817997
LMNX,LMND,core_leveraged,ETF_LS,2.001771,0.2263909999999999,4414.679327952893,2943.987750229978,-1470.691577722915,2943.987750229978,-1470.691577722915,haircut,haircut,-620.7220427799948,1.140604106588151,5035.401370732888,3357.924517657524,-1677.4768530753636
AVXX,AVAV,core_leveraged,ETF_LS,1.998999,0.066747,5350.9072673010405,3566.676173092259,-1784.231094208781,3566.676173092259,-1784.231094208781,haircut,haircut,-830.1840700074108,1.1551482820643517,6181.091337308451,4120.039854027379,-2061.051483281072
PLU,PL,core_leveraged,ETF_LS,1.99565,0.1515179999999999,14924.214715812852,9942.25263218731,-4981.962083625541,9942.25263218731,-4981.962083625541,haircut,haircut,-2063.9650317411524,1.1382963908683446,16988.179747554004,11317.230288320114,-5670.949459233891
ADBU,ADBE,,ETF_LS,1.998762,0.384255,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
PYPU,PYPL,,ETF_LS,1.993596,0.158283,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
TXNU,TXN,core_leveraged,ETF_LS,1.994025,0.170913,467.03726483627366,311.0474969364486,-155.98976789982504,311.0474969364486,-155.98976789982504,haircut,haircut,-67.0566730911915,1.143578849355199,534.0939379274652,355.70733864139874,-178.38659928606648
UNHU,UNH,,ETF_LS,1.984258,0.280065,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
AAOX,AAOI,core_leveraged,ETF_LS,1.994179,0.137268,91277.55555731809,60792.55263754672,-30485.002919771356,60792.55263754672,-30485.002919771356,haircut,haircut,-12455.039205648412,1.136452374623762,103732.5947629665,69087.84080438002,-34644.75395858647
IBX,IBM,core_leveraged,ETF_LS,1.999647,0.1355829999999999,471.9386279796906,314.6072393263955,-157.33138865329502,314.6072393263955,-157.33138865329502,haircut,haircut,-68.45055870760126,1.1450412291967484,540.3891866872918,360.2382600324915,-180.15092665480032
AXTX,AXTI,core_leveraged,ETF_LS,2.007481,0.1519319999999999,119270.88225709341,79612.81550385593,-39658.06675323749,79612.81550385593,-39658.06675323749,haircut,haircut,-17289.697825393116,1.1449615991615159,136560.58008248653,91153.61655304559,-45406.96352944093
CPNX,CPNG,core_leveraged,ETF_LS,1.99545,0.135858,1142.5568186909384,761.1260424499934,-381.4307762409449,761.1260424499934,-381.4307762409449,haircut,haircut,-152.84337849848725,1.13377310957157,1295.4001971894256,862.9442399244318,-432.4559572649938
MPWX,MPWR,core_leveraged,ETF_LS,2.002021,0.068977,7641.4778315373915,5096.033335467114,-2545.4444960702776,5096.033335467114,-2545.4444960702776,haircut,haircut,-1042.697795748114,1.1364523746237623,8684.175627285505,5791.399185253453,-2892.7764420320527
STXX,STX,core_leveraged,ETF_LS,2.005793,0.1076709999999999,3406.9059022996125,2273.4592869473204,-1133.4466153522922,2273.4592869473204,-1133.4466153522922,haircut,haircut,-464.88040048849325,1.1364523746237623,3871.786302788106,2583.6782052617273,-1288.1080975263783
STXL,STX,core_leveraged,ETF_LS,2.008816,0.093061,4227.642963920406,2822.557719784372,-1405.0852441360344,2822.557719784372,-1405.0852441360344,haircut,haircut,-576.8719214883795,1.1364523746237623,4804.514885408786,3207.7024231615806,-1596.8124622472046
AMA,AMAT,core_leveraged,ETF_LS,2.000059,0.186707,6419.938038163711,4280.000777541933,-2139.937260621778,4280.000777541933,-2139.937260621778,haircut,haircut,-945.8281635347048,1.147326681022803,7365.766201698416,4910.559086872202,-2455.207114826214
POEL,POET,,ETF_LS,1.998085,,127413.67700812368,84915.32322291622,-42498.35378520745,84915.32322291622,-42498.35378520745,haircut,none,127413.67700812368,0.0,0.0,0.0,0.0
AMKL,AMKR,core_leveraged,ETF_LS,2.007992,0.13381,12839.426382987383,8570.988706628077,-4268.437676359306,8570.988706628077,-4268.437676359306,haircut,haircut,-1855.7841004786005,1.144537929119448,14695.210483465984,9809.821664790275,-4885.388818675709
AXTU,AXTI,core_leveraged,ETF_LS,2.013393,0.285477,111915.19810402395,74775.93412351295,-37139.26398051098,74775.93412351295,-37139.26398051098,haircut,haircut,-16223.406087637151,1.1449615991615159,128138.6041916611,85615.57311285356,-42523.03107880754
AMPU,AMPX,,ETF_LS,2.010833,,25612.566272288062,17105.762250846798,-8506.804021441263,17105.762250846798,-8506.804021441263,haircut,none,25612.566272288062,0.0,0.0,0.0,0.0
XNDX,XNDU,core_leveraged,ETF_LS,1.997191,0.20023,38736.89270963672,25812.493594052587,-12924.39911558413,25812.493594052587,-12924.39911558413,haircut,haircut,-5576.783536850162,1.1439656912765954,44313.67624648688,29528.60707789306,-14785.06916859382
PUR,PURR,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
DRNL,DRNZ,core_leveraged,ETF_LS,2.109118,0.152657,3666.105354988629,2486.9589362973384,-1179.146418691291,2486.9589362973384,-1179.146418691291,haircut,haircut,-514.6282221995498,1.1403746407612845,4180.733577188179,2836.064903568143,-1344.668673620036
SPCM,SPCX,,ETF_LS,2.0,0.415923,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
SPAX,SPCX,,ETF_LS,2.0,0.495212,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ACLZ,ACLS,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
CAMC,CAMT,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
CRUC,CRUS,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
LASC,LASR,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
LRNX,LRN,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
MNSX,MNST,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
CARX,CART,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
MSIX,MSI,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
TPLX,TPL,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
KEYX,KEYS,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
NVC,NVDA,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
COIX,COIN,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
FBX,META,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
MSTC,MSTR,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
PLTL,PLTR,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
AMAA,AMZN,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
SNDC,SNDK,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
TWSC,TSM,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
APPC,APP,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ASTT,ASTS,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
TSEU,TSEM,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ABNG,ABNB,,ETF_LS,1.99627,0.124686,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ADBG,ADBE,core_leveraged,ETF_LS,2.003548,0.044641,241.1943107781494,160.89117902258917,-80.30313175556023,160.89117902258917,-80.30313175556023,haircut,haircut,-38.361561057808814,1.1590483661660402,279.5558718359582,186.48065817665986,-93.07521365929834
AMDG,AMD,core_leveraged,ETF_LS,1.992405,0.019717,2685.694597557813,1788.190884805758,-897.5037127520549,1788.190884805758,-897.5037127520549,haircut,haircut,-366.4694053509729,1.1364523746237623,3052.1640029087857,2032.19377731807,-1019.9702255907157
ARMG,ARM,,ETF_LS,1.992407,,3013.6817171149987,2006.572150430053,-1007.1095666849458,2006.572150430053,-1007.1095666849458,haircut,none,3013.6817171149987,0.0,0.0,0.0,0.0
ASMG,ASML,core_leveraged,ETF_LS,1.996194,0.135592,455.35608425433594,303.37791319654195,-151.97817105779393,303.37791319654195,-151.97817105779393,haircut,haircut,-64.95496956205278,1.1426465392867633,520.3110538163887,346.6537226100687,-173.65733120631995
AVGG,AVGO,core_leveraged,ETF_LS,1.996833,0.056799,1205.7261929086585,803.3927319154504,-402.333460993208,803.3927319154504,-402.333460993208,haircut,haircut,-172.20927490537974,1.1428261871710252,1377.9354678140382,918.1382526158479,-459.7972151981903
BAIG,BBAI,core_leveraged,ETF_LS,1.998776,0.117164,13315.189866797495,8874.981639574957,-4440.208227222539,8874.981639574957,-4440.208227222539,haircut,haircut,-1935.770742853927,1.1453806338639547,15250.960609651422,10165.232095867324,-5085.728513784098
BEG,BE,,ETF_LS,1.992918,0.405483,20536.386301729526,13674.726108657238,-6861.660193072289,13674.726108657238,-6861.660193072289,haircut,none,20536.386301729526,0.0,0.0,0.0,0.0
BIDG,BIDU,core_leveraged,ETF_LS,2.002947,0.099546,518.3697385843924,345.74939643902906,-172.62034214536337,345.74939643902906,-172.62034214536337,haircut,haircut,-76.20652439367927,1.1470119081445427,594.5762629780717,396.57867494935465,-197.99758802871705
BLSG,BLSH,core_leveraged,ETF_LS,2.00404,0.0832340635352745,3793.5413831858987,2530.728177241271,-1262.8132059446275,2530.728177241271,-1262.8132059446275,haircut,haircut,-581.6400017431652,1.1533237529241585,4375.181384929064,2918.7489190068177,-1456.432465922246
BMNG,BMNR,core_leveraged,ETF_LS,2.00368,0.2671719999999999,9796.971270593143,6535.315145242525,-3261.6561253506175,6535.315145242525,-3261.6561253506175,haircut,haircut,-1403.2304132565168,1.1432310429926942,11200.20168384966,7471.375149781564,-3728.8265340680964
BOEG,BA,core_leveraged,ETF_LS,1.995058,0.048523,254.9802394959082,169.846582820175,-85.13365667573323,169.846582820175,-85.13365667573323,haircut,haircut,-35.56244183326643,1.1394713641479544,290.5426813291746,193.5353174219733,-97.00736390720134
BULG,BULL,core_leveraged,ETF_LS,1.988155,0.144924,1958.768139805822,1303.2572510447565,-655.5108887610656,1303.2572510447565,-655.5108887610656,haircut,haircut,-284.20713973779857,1.1450948348414391,2242.9752795436207,1492.3531466410034,-750.6221329026175
CIFG,CIFR,core_leveraged,ETF_LS,1.994297,0.3236509999999999,11068.865153025334,7372.216105510897,-3696.649047514436,7372.216105510897,-3696.649047514436,haircut,haircut,-1561.0134071472512,1.1410274120758077,12629.878560172585,8411.90066413469,-4217.977896037896
CNCG,CNC,core_leveraged,ETF_LS,1.997842,0.100099,824.7839712811563,549.6580736250569,-275.12589765609937,549.6580736250569,-275.12589765609937,haircut,haircut,-125.4089532056679,1.1520506672927546,950.1929244868242,633.2339505025967,-316.9589739842274
COIG,COIN,core_leveraged,ETF_LS,1.995892,0.270593,2541.4591127703843,1693.1444496348693,-848.314663135515,1693.1444496348693,-848.314663135515,haircut,haircut,-358.2494531596176,1.1409621155656124,2899.708565930002,1931.813673213575,-967.8948927164271
CRCG,CRCL,core_leveraged,ETF_LS,2.000381,0.059781,19149.01761376071,12766.82228131436,-6382.195332446349,12766.82228131436,-6382.195332446349,haircut,haircut,-2650.8688077529696,1.1384336711794565,21799.88642151368,14534.180359012389,-7265.706062501288
CRMG,CRM,core_leveraged,ETF_LS,1.995085,0.038319,1055.3588164331209,702.9952553211255,-352.36356111199547,702.9952553211255,-352.36356111199547,haircut,haircut,-148.52107875676597,1.1407304098323017,1203.8798951898868,801.928065712631,-401.9518294772559
CRWG,CRWV,core_leveraged,ETF_LS,2.002024,0.053526,14753.800198227103,9839.182527539893,-4914.617670687211,9839.182527539893,-4914.617670687211,haircut,haircut,-2040.6032638885863,1.1383103496368208,16794.40346211569,11200.043303064433,-5594.360159051256
DUOG,DUOL,core_leveraged,ETF_LS,2.007877,0.018996,4746.4278006673485,3168.4285006070904,-1577.9993000602578,3168.4285006070904,-1577.9993000602578,haircut,haircut,-659.7321394143664,1.1389955071731226,5406.159940081715,3608.8258269907487,-1797.3341130909655
FIGG,FIG,core_leveraged,ETF_LS,1.998965,0.067527,10899.13344006153,7264.835127123057,-3634.2983129384743,7264.835127123057,-3634.2983129384743,haircut,haircut,-1549.821876211734,1.1421967980055288,12448.955316273265,8297.871420238043,-4151.08389603522
FUTG,FUTU,,ETF_LS,2.00799,0.183172,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
GEMG,GEMI,core_leveraged,ETF_LS,1.997583,0.097393,13861.667011276106,9237.385711550258,-4624.281299725847,9237.385711550258,-4624.281299725847,haircut,haircut,-1891.4573799324917,1.136452374623762,15753.124391208597,10497.848927206902,-5255.2754640016965
GEVG,GEV,core_leveraged,ETF_LS,1.999675,0.071683,1915.0393292922397,1276.623724504308,-638.415604787932,1276.623724504308,-638.415604787932,haircut,haircut,-261.3116639798229,1.1364523746237623,2176.3509932720626,1450.8220632139523,-725.5289300581105
GLGG,GLXY,core_leveraged,ETF_LS,2.002219,0.29198,7515.148879609651,5011.9507852635525,-2503.198094346099,5011.9507852635525,-2503.198094346099,haircut,haircut,-1025.4599102738412,1.136452374623762,8540.608789883492,5695.843371410193,-2844.7654184733
HOOG,HOOD,core_leveraged,ETF_LS,1.995682,0.124627,3704.3069626741913,2467.758169219415,-1236.5487934547764,2467.758169219415,-1236.5487934547764,haircut,haircut,-538.067940035145,1.1452546847377643,4242.374902709336,2826.211604098424,-1416.163298610913
IREG,IREN,core_leveraged,ETF_LS,1.997214,0.135232,22789.978162646818,15186.25745313231,-7603.720709514509,15186.25745313231,-7603.720709514509,haircut,haircut,-3334.5189737013607,1.146315145626892,26124.497136348178,17408.23692391484,-8716.260212433339
KLAG,KLAC,core_leveraged,ETF_LS,1.996863,0.066271,8115.716131729157,5407.645682152664,-2708.0704495764926,5407.645682152664,-2708.0704495764926,haircut,haircut,-1151.572331461829,1.1418941117173442,9267.288463190986,6174.958762703848,-3092.329700487138
LACG,LAC,core_leveraged,ETF_LS,1.99979,0.198877,2269.0456976736127,1512.6441836764286,-756.401513997184,1512.6441836764286,-756.401513997184,haircut,haircut,-355.9628600406227,1.1568777836451603,2625.0085577142354,1749.9444506553295,-875.064107058906
MPG,MP,,ETF_LS,2.001199,0.385175,651.3384203969101,434.3123516834026,-217.02606871350756,434.3123516834026,-217.02606871350756,haircut,none,651.3384203969101,0.0,0.0,0.0,0.0
NBIG,NBIS,core_leveraged,ETF_LS,1.994661,0.0403899999999999,17012.663287076994,11331.66524186353,-5680.998045213462,11331.66524186353,-5680.998045213462,haircut,haircut,-2303.5749734139645,1.1354035482006974,19316.238260490958,12866.012922634365,-6450.225337856591
NEMG,NEM,core_leveraged,ETF_LS,2.001347,0.080192,646.2961794401324,430.9608052097843,-215.33537423034804,430.9608052097843,-215.33537423034804,haircut,haircut,-100.65091489664042,1.1557349681129654,746.9470943367728,498.076472467068,-248.87062186970476
NETG,NET,core_leveraged,ETF_LS,2.003055,0.005489,1366.739130720142,911.6228805282068,-455.11625019193525,911.6228805282068,-455.11625019193525,haircut,haircut,-183.39341054182182,1.1341831856714242,1550.1325412619638,1033.9473427684418,-516.1851984935221
NIOG,NIO,core_leveraged,ETF_LS,1.990092,0.124937,828.7939974920405,551.6138981867213,-277.1800993053192,551.6138981867213,-277.1800993053192,haircut,haircut,-117.9049823485733,1.1422609028363597,946.6989798406138,630.086989359848,-316.61199048076566
NUG,NU,,ETF_LS,2.004548,0.223233,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
NVDG,NVDA,core_leveraged,ETF_LS,1.996237,0.025922,788.3195987345081,525.2163800189966,-263.1032187155115,525.2163800189966,-263.1032187155115,haircut,haircut,-113.78942658625851,1.1443442821527272,902.1090253207666,601.0283613676926,-301.080663953074
OKTG,OKTA,core_leveraged,ETF_LS,1.993158,0.061027,1019.9667856058678,679.2006831796451,-340.7661024262227,679.2006831796451,-340.7661024262227,haircut,haircut,-139.17688993328636,1.1364523746237623,1159.1436755391542,771.8792292455892,-387.26444629356484
OPEG,OPEN,core_leveraged,ETF_LS,2.000581,0.1672939999999999,12316.73619305895,8211.952421829661,-4104.7837712292885,8211.952421829661,-4104.7837712292885,haircut,haircut,-1752.8061282809467,1.1423109256223847,14069.542321339897,9380.602972147226,-4688.939349192672
