date,book_equity_start,book_equity,daily_price_pnl,daily_borrow_cost,daily_short_credit,daily_margin_cost,daily_txn_cost,daily_net_pnl,pnl_recon_residual,long_notional,short_notional,gross_notional,net_notional,gross_leverage,net_exposure_pct,turnover_usd,n_positions,largest_pair_gross_share,top5_gross_share,gross_hhi,n_stale_etf,n_stale_underlying,is_rebalance,active_plan_date,drawdown,core_leveraged,core_leveraged__price_pnl,core_leveraged__borrow_cost,core_leveraged__short_credit,core_leveraged__margin_cost,core_leveraged__txn_cost,yieldboost,yieldboost__price_pnl,yieldboost__borrow_cost,yieldboost__short_credit,yieldboost__margin_cost,yieldboost__txn_cost,inverse_decay_bucket4,inverse_decay_bucket4__price_pnl,inverse_decay_bucket4__borrow_cost,inverse_decay_bucket4__short_credit,inverse_decay_bucket4__margin_cost,inverse_decay_bucket4__txn_cost,volatility_etp_bucket5,volatility_etp_bucket5__price_pnl,volatility_etp_bucket5__borrow_cost,volatility_etp_bucket5__short_credit,volatility_etp_bucket5__margin_cost,volatility_etp_bucket5__txn_cost,core_leveraged_cum_pnl,yieldboost_cum_pnl,inverse_decay_bucket4_cum_pnl,volatility_etp_bucket5_cum_pnl
2026-04-21,1047534.5863588804,1048315.7312009488,1264.153428370786,405.2797339158557,96.79701794428827,58.80657379484496,115.71929653589874,781.1448420684319,-4.3087311496492475e-11,1524228.8315913738,969662.0131597127,2493890.8447510866,554566.818431661,2.3789501297420093,0.529007437288335,52637.632634876376,228,0.07667693978367311,0.18694432404090072,0.01571898420918756,0,0,1,2026-04-20,-0.010897346339073244,823.6386093219576,1133.3699076437151,332.4832703841801,81.55854585726755,58.80657379484495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.49376725348231,130.78352072707122,72.79646353167551,15.238472087020716,0.0,115.71929653589874,0.0,0.0,0.0,0.0,0.0,0.0,-23462.769151895478,0.0,21778.50035284408,0.0
2026-04-22,1048315.7312009488,1045095.7016604199,-2751.2940266593855,448.88270623262304,109.78703890112257,67.57546509331686,62.064381444726614,-3220.0295405288925,3.6834535421803594e-11,1591903.2613630043,1048836.4350838673,2640739.6964468714,543066.826279137,2.5267922279761894,0.5196335851504575,28721.093486163674,230,0.07680959997833686,0.19306945322563246,0.016171299441533452,25,25,1,2026-04-21,-0.01393549569485475,-3965.951317280243,-3620.7804738950176,366.67952967509297,89.08415138318418,67.57546509331685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.9217767513144,869.4864472356325,82.2031765575299,20.70288751793835,0.0,62.064381444726614,0.0,0.0,0.0,0.0,0.0,0.0,-27428.72046917572,0.0,22524.422129595394,0.0
2026-04-23,1045095.7016604199,1058902.6696208662,14421.554878198338,415.9065530253913,104.73245363687556,60.62933292361573,242.78348543976392,13806.967960446258,-1.837179297581315e-10,1549690.5735066826,911565.7115700691,2461256.285076752,638124.8619366136,2.3243460949607293,0.6026284381406748,110248.44075160772,222,0.076026549665388,0.1933347197535696,0.016290128141154533,1,1,1,2026-04-22,-0.0009084006678212742,13677.99504797364,13995.61360587188,340.1402778701329,83.1510528955082,60.62933292361571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.97291247280845,425.9412723264635,75.7662751552585,21.581400741367347,0.0,242.78348543976392,0.0,0.0,0.0,0.0,0.0,0.0,-13750.725421202082,0.0,22653.3950420682,0.0
2026-04-24,1058902.6696208662,1045380.148877879,-5686.6319268055595,383.0546237339993,95.99936833848285,60.442983803018876,7488.3905769829535,-13522.520742987166,-1.1823431123048067e-10,1944066.741965734,2192080.320197482,4136147.062163216,-248013.5782317482,3.9565961402682035,-0.23724726215431613,3311983.9568015006,247,0.13779266915284777,0.397984772167673,0.04233763206829608,1,1,1,2026-04-23,-0.013667115197222635,-8588.12588936253,-5465.555786600325,330.080466530745,82.90626030901764,60.442983803018834,2814.952912737459,-4444.651219151995,0.0,0.0,0.0,0.0,4444.651219151995,-489.7436344725224,-221.07614020523408,52.97415720325422,13.09310802946522,0.0,228.7864450934993,0.0,0.0,0.0,0.0,0.0,0.0,-22338.851310564613,-4444.651219151995,22163.65140759568,0.0
2026-04-27,1045380.148877879,1050375.9883706337,5802.6840079081085,702.3571074735976,231.41811428756253,111.18316931153866,224.72235265581418,4995.8394927546615,-5.911715561524034e-11,1950171.241132015,2293714.810239755,4243886.05137177,-343543.5691077402,4.040349454251119,-0.32706723393463377,101948.06036383827,253,0.13163910710945545,0.3831863817297321,0.039451764537039184,1,1,1,2026-04-26,-0.00895346075850989,-1356.547508671325,-1011.9923593714033,338.50641063443794,77.86311403831702,83.9118527038008,0.0,6621.49259494937,6851.743841589206,354.43700706417576,151.4570770320772,27.271316607737802,0.0,-269.1055935233226,-37.06747430969298,9.41368977498378,2.0979232171683186,0.0,224.72235265581418,0.0,0.0,0.0,0.0,0.0,0.0,-23695.39881923594,2176.841375797375,21894.545814072357,0.0
2026-04-28,1050375.9883706337,1054677.7016034026,4965.398130797839,763.7986226742748,235.52142342229473,103.56933832406196,31.8383604527679,4301.713232768932,-9.640643838793039e-11,1892677.4193395344,2216642.799564543,4109320.2189040775,-323965.38022500835,3.8962805534399476,-0.3071700290358762,14612.790751933779,252,0.1329357691060486,0.3890241352772569,0.04036280171410264,35,35,1,2026-04-27,-0.004894725544314693,2907.440741957264,3227.8188593254295,315.1008793647076,72.83035556646009,78.10759356991824,0.0,3280.7157761739513,3506.1755061495564,349.70821790872265,149.71023268726103,25.4617447541437,0.0,-1886.4432853621825,-1768.5962346771441,98.98952540084431,12.98083516857368,0.0,31.8383604527679,0.0,0.0,0.0,0.0,0.0,0.0,-20787.958077278676,5457.557151971327,20008.102528710173,0.0
2026-04-29,1054677.7016034026,1056846.3786060591,2974.6874249257526,732.0015155836712,230.46717122910997,99.53557940751469,204.9404985071583,2168.6770026565064,-1.1823431123048067e-11,1862382.5083178005,2088073.4034818634,3950455.9117996637,-225690.89516406297,3.737966076971534,-0.21355127834353826,95299.79763602007,246,0.13481582713709267,0.39799539721521626,0.04197052120024162,1,1,1,2026-04-28,-0.002848544117843521,3750.062813051879,4054.185824294922,299.4045630394461,70.71246763481793,75.43091583841472,0.0,-128.73591786798045,93.29651776942259,346.12030672102753,148.19253465272448,24.104663569099955,0.0,-1452.6498925273804,-1172.7949171385917,86.476645823198,11.56216894156752,0.0,204.9404985071583,0.0,0.0,0.0,0.0,0.0,0.0,-17037.895264226798,5328.821234103346,18555.452636182792,0.0
2026-04-30,1056846.3786060591,1051559.69443322,-4680.94150091579,690.4356771033728,227.05587114807923,107.41579686394907,34.94706910415992,-5286.684172839159,3.3651303965598345e-11,1920683.7847378775,2135923.743308226,4056607.5280461037,-215239.95857034856,3.857705415604175,-0.2046863908057647,15131.87809463017,245,0.13264376893757704,0.39809762895715983,0.04147287071737439,3,3,1,2026-04-29,-0.007836615162462923,-5116.376225465217,-4783.275550393375,327.35601798859454,75.40687874283024,81.15153582607877,0.0,770.3404372450415,997.6724389618342,351.11947928529395,150.05173860637146,26.264261037870273,0.0,-940.6483846190171,-895.3383894842502,11.960179829484613,1.597253798877629,0.0,34.94706910415992,0.0,0.0,0.0,0.0,0.0,0.0,-22154.271489692015,6099.161671348387,17614.804251563775,0.0
2026-05-01,1051559.69443322,1063794.7916351338,14431.79611022145,686.0391184568828,227.5796264175459,109.97387843429007,1628.265537833951,12235.097201913828,-4.3655745685100555e-11,1889604.1894230847,2173774.2820555116,4063378.4714785963,-284170.0926324269,3.8197014155642495,-0.2671286745027542,711785.9281301544,252,0.13537765446279507,0.42530487631116326,0.045345934761016865,19,19,1,2026-04-30,0.0,2071.1847783646954,3568.7224033203383,336.87464215418106,77.8896249425679,83.1407110774994,1155.4118966665305,10163.91242354917,10863.073706901105,349.16447630270153,149.69000147497792,26.833167356790693,472.8536411674196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20083.08671132732,16263.074094897558,17614.804251563775,0.0
2026-05-04,1063794.7916351338,1069307.5301250026,5905.105916456762,519.2223678101165,232.28539014886,105.43044892671918,0.0,5512.738489868818,3.092281986027956e-11,1922333.4462732305,2200598.4329892,4122931.8792624306,-278264.98671596963,3.8557026515846733,-0.2602291472533073,0.0,252,0.13289381994816568,0.42206372141995213,0.04458810874184347,1,1,0,2026-05-03,0.0,1559.9753618670932,1874.126097494693,311.530443056566,75.48877591356025,78.10906848459389,0.0,3952.7631280016917,4030.9798189620674,207.69192475355027,156.7966142352997,27.321380442125225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18523.111349460225,20215.83722289925,17614.804251563775,0.0
2026-05-05,1069307.5301250026,1072177.2237446825,3271.575214475438,528.3495680471065,234.25895071000974,107.79097745834717,0.0,2869.6936196798924,-1.014086592476815e-10,1944301.9110143878,2219295.322515882,4163597.23353027,-274993.41150149424,3.8833106517488822,-0.2564813031012291,0.0,252,0.12965498202689932,0.4179536566787876,0.04370795768115326,1,1,0,2026-05-04,0.0,-405.93957289410247,-82.6033306415699,320.7860003128988,77.40961274981919,79.95985468945292,0.0,3275.6331925740965,3354.1785451170076,207.56356773420765,156.8493379601906,27.831122768894264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18929.050922354327,23491.470415473344,17614.804251563775,0.0
2026-05-06,1072177.2237446825,1070184.5158342335,-1552.929654613308,564.6253204487767,243.42502161938276,118.57795700632644,0.0,-1992.7079104490113,1.7280399333685637e-11,2029585.442606465,2306131.7837625723,4335717.226369037,-276546.3411561074,4.051373536262806,-0.25840996301514707,0.0,252,0.12700998544756276,0.40862048902164383,0.04199013427085243,0,0,0,2026-05-05,-0.001858562060747082,-2925.427090009147,-2567.7561593207724,354.1816434947587,84.61360375500111,88.10289094861659,0.0,932.7191795601177,1014.8265047074639,210.44367695401783,158.81141786438158,30.47506605770987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21854.478012363474,24424.189595033462,17614.804251563775,0.0
2026-05-07,1070184.5158342335,1071052.620744441,1270.5668101626409,528.6697349414089,235.17196231858722,108.96412733235412,0.0,868.1049102074467,-1.8417267710901797e-11,1952669.1318301437,2227944.9061760884,4180614.038006232,-275275.77434594464,3.9032760454854905,-0.25701423908996435,0.0,252,0.1294263178120026,0.4160317054786244,0.04317337979859542,0,0,0,2026-05-06,-0.0010488965586433752,5484.67286006979,5807.698241602195,320.15699657195603,78.22970317310293,81.0980881335513,0.0,-4616.567949862327,-4537.131431439555,208.5127383694528,156.94225914548426,27.86603919880286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16369.805152293684,19807.621645171137,17614.804251563775,0.0
2026-05-08,1071052.620744441,1070907.4729368133,8755.992992907954,543.3131970707351,239.68273444998607,114.29748018298419,8483.212857731793,-145.1478076276835,-1.1181100489920937e-10,1972623.0860263621,2180388.287541314,4153011.373567676,-207765.20151495188,3.878030061904999,-0.19400854580385457,3707475.3212953913,245,0.17888249904240944,0.4465143621389448,0.07068154483499915,1,1,1,2026-05-07,-0.001184273252358925,-1055.104926192782,1898.104021777807,332.59052381093255,81.30040200362427,84.64931230910662,2617.269513854174,909.9571185652146,6857.888971130146,210.7226732598023,158.38233244636174,29.648167873877565,5865.943343877614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17424.910078486464,20717.57876373635,17614.804251563775,0.0
2026-05-11,1070907.4729368133,1070722.5115342087,227.11035010270908,399.4106631810936,236.4850475555184,118.89842664893935,130.24771043289226,-184.96140260458924,1.085140866052825e-10,1996557.3533510272,2221336.656530204,4217894.009881232,-224779.303179177,3.9392970302245054,-0.2099323594654762,55337.22105847608,243,0.18066253819435965,0.4436777008707479,0.069432049242615,1,1,1,2026-05-09,-0.0013567833547080133,-1112.3474326721027,-707.7661349132657,269.86870575684566,84.94451148855916,89.40939305765818,130.24771043289226,927.3860300674037,934.8764850159736,129.54195742424787,151.54053606695925,29.489033591281157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18537.25751115857,21644.964793803752,17614.804251563775,0.0
2026-05-12,1070722.5115342087,1077603.4511660913,7395.561291075286,378.06317217552527,226.830205904085,105.51038485738827,257.8783080638076,6880.939631882589,-6.093614501878619e-11,1931533.9982558617,2267482.4863861203,4199016.484641982,-335948.4881302584,3.896624941297434,-0.31175520806538193,118564.74624215704,253,0.1750117477937119,0.4364390972935176,0.06667442600234161,1,1,1,2026-05-11,0.0,3599.405022664005,3849.5259578536206,248.74654112042964,77.59326325001649,78.9676573192022,0.0,3539.4129172824523,3546.0353332216655,129.31663105509566,149.23694265406854,26.54272753818611,0.0,-257.8783080638076,0.0,0.0,0.0,0.0,257.8783080638076,0.0,0.0,0.0,0.0,0.0,0.0,-14937.852488494564,25184.377711086207,17356.92594349997,0.0
2026-05-13,1077603.4511660913,1082453.260609238,5177.392302299665,444.16205474991506,238.92637277237836,105.09000116970736,17.257176005785496,4849.809443146689,5.3660187404602766e-11,1932741.909384046,2269018.8137069484,4201760.723090994,-336276.9043229027,3.8817017565507763,-0.31066182398825765,7638.144746963373,255,0.16940326730140365,0.429221325065858,0.06426742546014257,0,0,1,2026-05-12,0.0,-2544.5485037243875,-2290.933625521793,253.49545282283458,79.17429979141896,79.29372517117876,0.0,6905.312504904528,6913.704133737918,129.8908015685235,147.2954487336627,25.796275998528657,0.0,489.0454419664984,554.621794083544,60.77580035855679,12.456624247296647,0.0,17.257176005785496,0.0,0.0,0.0,0.0,0.0,0.0,-17482.40099221895,32089.690215990733,17845.971385466466,0.0
2026-05-14,1082453.260609238,1093923.3233024096,11813.571492105166,463.6109038205788,244.85214895519022,111.39098234037824,13.359061727870383,11470.062693171669,1.4006218407303095e-10,1995188.6046394256,2313902.3985825544,4309091.00322198,-318713.793943129,3.9391161258116387,-0.2913492994929245,5749.538887668154,253,0.16873852037461717,0.42478331914069467,0.06320413383145934,0,0,1,2026-05-13,0.0,1747.3922462551504,2014.4854402620379,266.82118819064266,83.59724589485839,83.86925171110296,0.0,9213.091297514618,9223.28790346034,130.95276414845648,148.2778888320093,27.52173062927522,0.0,509.5791494017582,575.7981483827856,65.83695148147955,12.977014228322531,0.0,13.359061727870383,0.0,0.0,0.0,0.0,0.0,0.0,-15735.0087459638,41302.78151350535,18355.550534868224,0.0
2026-05-15,1093923.3233024096,1079775.4421970565,-5748.383116934196,429.90040016326566,235.61829252837873,101.32779328117198,8103.8880875028235,-14147.881105353124,-4.729372449219227e-11,2085763.094966795,2373552.8343486087,4459315.929315404,-287789.73938181344,4.129854926355687,-0.2665273983229677,3642434.049803544,260,0.0861849700480699,0.3390541928706816,0.030067616306006174,0,0,1,2026-05-14,-0.012933156103338672,307.46509994781496,3399.8916671217266,242.11576153773228,77.0117929345984,76.65760004496929,2850.664998525808,-13809.44729915634,-8549.287116705766,128.44005489828766,146.17315466093586,24.670193236202643,5253.223088977018,-645.8989061445538,-598.9876673501528,59.3445837272456,12.43334493284452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15427.543646015985,27493.334214349015,17709.65162872367,0.0
2026-05-18,1079775.4421970565,1083386.8978124333,4944.165210134215,1454.7798924209346,243.22985072144658,115.93846620089312,5.221086856891136,3611.455615376821,-1.2141754268668592e-10,2021437.2221367615,2306290.037151343,4327727.259288104,-284852.8150145814,3.994627651512695,-0.26292805976309486,2007.2408429023596,261,0.08830499466103386,0.34616979570886186,0.03100535581608468,40,40,1,2026-05-16,-0.009631776986131158,4344.81265575456,4791.949970317944,438.0861206494639,76.92284620657492,85.97404012049462,0.0,-128.66649359164876,701.4284537854735,953.9462083728318,153.81568707610808,29.96442608039849,0.0,-604.6905467859667,-549.2132139692008,62.747563398638384,12.491317438763494,0.0,5.221086856891136,0.0,0.0,0.0,0.0,0.0,0.0,-11082.730990261425,27364.667720757367,17104.961081937705,0.0
2026-05-19,1083386.8978124333,1078954.5420120822,-3096.2663613361638,1432.3120884547227,240.2307588199526,112.34058563110895,31.66752374906664,-4432.355800351128,-1.9099388737231493e-11,1987921.2653394223,2288452.743350734,4276374.008690156,-300531.47801131173,3.9634422417049975,-0.2785395179400861,12582.396635394212,262,0.08893427607465232,0.34801116663620185,0.03123553890394688,17,17,1,2026-05-18,-0.013683574498748796,-4222.193786070966,-3796.5408992314597,416.85392910534614,74.28461527056749,83.08357300472825,0.0,678.0645369496392,1501.6499642281206,947.4867757120807,153.15836105998,29.257012626380725,0.0,-888.2265512297815,-801.3754263328243,67.97138363729557,12.787782489404984,0.0,31.66752374906664,0.0,0.0,0.0,0.0,0.0,0.0,-15304.924776332391,28042.732257707004,16216.734530707923,0.0
2026-05-20,1078954.5420120822,1082588.411946351,4996.852824029012,1490.8806992586549,248.2767447152049,120.37893521675123,0.0,3633.8699342687614,-4.865796654485166e-11,2056560.8510620273,2352095.4762493093,4408656.327311337,-295534.62518728175,4.072329131424153,-0.27298890504097445,0.0,262,0.08651702431750949,0.34435739948312105,0.030617326269035076,26,26,0,2026-05-19,-0.010361705536947596,1450.4641479875165,1914.4062273478646,454.4114283244707,79.56867091058612,89.09932194646343,0.0,101.88511184699033,939.9024249532395,961.5560067244548,154.81830688849348,31.27961327028777,0.0,2081.5206744343,2142.5441717279036,74.913264209729,13.889766916125316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13854.460628344874,28144.617369553995,18298.255205142224,0.0
2026-05-21,1082588.411946351,1093470.2546790452,12288.279402052782,1532.6740059931717,256.9752495873881,130.73791295278244,0.0,10881.842732694233,1.6370904631912708e-11,2151256.0187268676,2434502.364512097,4585758.383238965,-283246.3457852297,4.193766006543062,-0.25903434005012604,0.0,262,0.08332407130374435,0.3339114905079977,0.029180267886678303,29,29,0,2026-05-20,-0.00041416853787945573,5780.803756759351,6297.305095451873,506.66613490665503,87.78514039831047,97.62034418417737,0.0,3396.571222767614,4239.627565648675,965.42398076362,155.48520665116385,33.11756876860511,0.0,1704.4677531672542,1751.3467409522377,60.58389032289742,13.704902537913695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8073.656871585523,31541.18859232161,20002.722958309478,0.0
2026-05-22,1093470.2546790452,1097498.5522625414,8058.326920098287,1573.156524920994,261.4776476466473,136.18875679061912,2582.161702537312,4028.297583496198,1.8917489796876907e-10,2019778.4983179376,2092025.6333170035,4111804.1316349413,-72247.13499906613,3.7465235130909984,-0.06582891143694494,1161671.4699897745,265,0.09292856524146109,0.3225375865571989,0.03024520248064839,86,86,1,2026-05-21,0.0,-6115.50767668772,-4061.6589912406057,551.1236431878826,92.45619842106574,101.8341561910775,1493.3470844892204,11202.953542803263,13059.568870768479,964.2515290636168,155.21736848639463,34.354600599541584,1013.2265667884517,-1059.1482826195297,-939.5829594295817,57.78135266949481,13.804080739186814,0.0,75.58805125963993,0.0,0.0,0.0,0.0,0.0,0.0,-14189.164548273242,42744.14213512487,18943.574675689946,0.0
2026-05-26,1097498.5522625414,1096673.1387011707,565.6606669170345,1439.919660895264,222.60931900322927,116.24413779681976,57.519748598724284,-825.4135613706894,-1.4506440493278205e-10,2037248.91622476,2130780.6103887274,4168029.5266134874,-93531.69416396762,3.8006123971905015,-0.08528675579192226,21850.21983181884,265,0.09167498840086323,0.31864115942570626,0.029746860688354932,225,225,1,2026-05-25,-0.0007520862416346974,-301.1498884096673,273.1549902533458,569.2261828801229,86.16053838581689,91.23923416870704,0.0,-707.5370673733784,-6.756589675006381,797.7329479949797,121.95737392472037,25.004903628112743,0.0,183.27339441250152,299.26226633869516,72.96053002016131,14.49140669269196,0.0,57.519748598724284,0.0,0.0,0.0,0.0,0.0,0.0,-14490.31443668291,42036.605067751494,19126.84807010245,0.0
2026-05-27,1096673.1387011707,1107051.9831889784,11855.582576198603,1486.862472789217,228.05593729462518,120.0985661503265,97.83298674595966,10378.844487807713,-1.0913936421275139e-11,2078853.8206771004,2160482.5348861916,4239336.355563292,-81628.71420909115,3.8293923139466703,-0.07373521338532917,41029.0938664142,265,0.08961506275404985,0.30685987308600987,0.028057771729287473,29,29,1,2026-05-26,0.0,-809.507682738051,-199.3649013051471,606.243821171577,91.2566876406933,95.15564790202019,0.0,13863.793676376363,14555.381161249656,786.3820628262516,119.73749620126355,24.942918248306302,0.0,-2675.441505830579,-2500.433683745899,94.2365887913886,17.06175345266824,0.0,97.83298674595966,0.0,0.0,0.0,0.0,0.0,0.0,-15299.82211942096,55900.39874412786,16451.40656427187,0.0
2026-05-28,1107051.9831889784,1121456.7529456588,15873.051203769299,1570.4678319275688,233.01973433875963,126.10955479092206,4.723794709230451,14404.769756680354,1.8189894035458565e-11,2141799.714940821,2205243.833958318,4347043.548899138,-63444.11901749717,3.876247155747234,-0.05657295196703088,2311.5439878250572,265,0.09101816768843178,0.30519341567349395,0.027947170722975916,17,17,1,2026-05-27,0.0,-1985.5638481627966,-1345.9982143592695,635.9368504534475,95.81806705540829,99.44685040548806,0.0,14949.120960231337,15648.3540461658,792.8810940589469,120.31071250991727,26.662704385433884,0.0,1441.212644611801,1570.6953719627716,141.6498874151741,16.89095477343399,0.0,4.723794709230451,0.0,0.0,0.0,0.0,0.0,0.0,-17285.385967583756,70849.51970435919,17892.619208883672,0.0
2026-05-29,1121456.7529456588,1123754.4465210387,3998.808078562207,1549.9222507398117,231.24843752591195,124.50018070859335,257.9405092598092,2297.6935753799044,-4.547473508864641e-13,2143088.8777395873,2197230.016085633,4340318.89382522,-54141.138346045744,3.862337459275149,-0.048178797880318,118664.90560109697,264,0.09115918630898419,0.30412072255218425,0.027899727879922325,91,91,1,2026-05-28,0.0,1659.9088981231123,2493.755639297335,612.5441149308891,94.26464507572351,97.94605444523513,217.6212168738222,1868.1781312508253,2607.247444435742,792.4163857160506,120.22049118047899,26.55412626335822,40.31929238598695,-1230.3934539940321,-1102.1950051708695,144.96175009287197,16.763301269709384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15625.477069460643,72717.69783561002,16662.22575488964,0.0
2026-06-01,1123754.4465210387,1143255.3965582473,20982.425738435126,1551.096791789094,235.06615407634393,129.83653231733652,35.60853119625898,19500.95003720862,-1.6370904631912708e-10,2193783.799694596,2209884.8324623504,4403668.632156946,-16101.03276775498,3.85186778511094,-0.0140834959679411,17057.67983985596,263,0.09095944758997558,0.30631017347605694,0.027789039163243035,69,69,1,2026-05-30,0.0,1560.876515146331,2191.1209233653767,625.8055666320538,97.93909248173892,102.3779340687309,0.0,18446.90160054062,19131.397870646346,777.3655334705945,120.32786161347374,27.458598248605607,0.0,-506.82807847816497,-340.0930555765915,147.9256916864458,16.799199981131355,0.0,35.60853119625898,0.0,0.0,0.0,0.0,0.0,0.0,-14064.600554314313,91164.59943615063,16155.397676411476,0.0
2026-06-02,1143255.3965582473,1138663.9632554816,-3133.2829316820375,1542.022293184338,235.2545769926139,132.34768608475775,19.03496880722528,-4591.433302765712,3.2741809263825417e-11,2209493.255809538,2231702.2408246356,4441195.496634174,-22208.985015098006,3.9003565932978463,-0.01950442424787179,7390.508624607286,263,0.08918203143940547,0.30494837898013755,0.027301711302734285,34,34,1,2026-06-01,-0.00401610463995028,-709.7079922177944,-61.567524187381196,643.5901865590222,100.5353694719938,105.08565094338486,0.0,-5485.398522584728,-4801.827458048256,776.2121927452424,119.90316335014307,27.262035141372955,0.0,1603.6732120367756,1730.1120505535976,122.21991388007348,14.816044170477014,0.0,19.03496880722528,0.0,0.0,0.0,0.0,0.0,0.0,-14774.308546532107,85679.2009135659,17759.070888448252,0.0
2026-06-03,1138663.9632554816,1136426.2681188881,-854.2915270094662,1488.0374533990596,226.28698807605457,121.65314426094338,0.0,-2237.695136593422,-7.275957614183426e-12,2120708.1894415673,2143771.465983675,4264479.655425242,-23063.276542107575,3.7525352722479575,-0.020294564802944868,0.0,263,0.09076908184367607,0.305120484044913,0.027920171987025684,29,29,0,2026-06-02,-0.005973405819835298,11237.580037425594,11816.155223253689,573.7024430229505,91.57191558497907,96.44465839012182,0.0,-8936.737904244277,-8258.837409435684,771.8113745112944,119.1193655735247,25.20848587082151,0.0,-4538.537269774731,-4411.609340827466,142.52363586481508,15.595706917550842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3536.7285091065132,76742.46300932163,13220.533618673522,0.0
2026-06-04,1136426.2681188881,1128557.2291519935,-6475.208380340675,1498.2180890064856,226.72037771041587,122.33287525796204,0.0,-7869.038966894615,9.094947017729282e-11,2118338.7775972816,2147877.26251973,4266216.040117011,-29538.48492244794,3.7802389900268314,-0.02617367038146872,0.0,263,0.09336595187255847,0.31127852309513593,0.028525759643510704,38,38,0,2026-06-03,-0.012856416379491753,-10126.82990101357,-9544.908550898128,577.0403216823588,91.76590860366912,96.64693703675168,0.0,2473.043845786992,3154.975437172692,775.595414075543,119.34976091105318,25.6859382212104,0.0,-215.25291166812707,-85.275266615237,145.58235324858362,15.604708195693561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13663.558410120084,79215.50685510862,13005.280707005395,0.0
2026-06-05,1128557.2291519935,1126774.4353845103,3360.6302073612997,1401.3105581592952,208.16745272228388,100.76903107473689,3849.511838332781,-1782.7937674832065,2.2737367544323206e-11,2176056.6695318767,2490852.28711609,4666908.956647966,-314795.6175842127,4.1418307072749565,-0.2793776710746806,1691575.523727985,263,0.1722748136898258,0.43231980649795504,0.05707323122155692,58,58,1,2026-06-04,-0.014415817518423801,22079.141703761677,23198.283965492014,462.82750497785815,74.70038070552638,79.49322721794195,651.5219102400631,-14017.318170169352,-10154.534864984125,760.3578300624999,116.84025682678737,21.275803856794884,3197.989928092718,-9844.617301075557,-9683.11889314659,178.12522311893727,16.62681518997015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8415.583293641594,65198.18868493926,3160.6634059298376,0.0
2026-06-08,1126774.4353845103,1117629.5808844343,-7821.557929972149,1362.0540774422095,266.4607345973822,133.98089598119176,93.72233127774084,-9144.854500076035,-1.255102688446641e-10,2201747.6785662784,2547406.966527055,4749154.645093333,-345659.2879607766,4.249310081194431,-0.3092789363066426,42908.51374602116,265,0.1705602344502562,0.43210723863538986,0.05608309534287053,40,40,1,2026-06-06,-0.022414777792397977,-5545.8361776931015,-4991.0154412031225,543.8423786002145,85.241337043979,96.21969493374277,0.0,-7692.37561621365,-7166.195522135773,653.4691276584948,165.05023462806633,37.76120104744902,0.0,4093.3572938308453,4335.653033366749,164.7425711834993,16.16916292533699,0.0,93.72233127774084,0.0,0.0,0.0,0.0,0.0,0.0,2869.747115948492,57505.81306872561,7254.020699760683,0.0
2026-06-09,1117629.5808844343,1112796.362106919,-3618.5617905015893,1349.7825594202122,266.69749993938746,131.57192753269888,0.0,-4833.218777515227,-1.1459633242338896e-10,2177330.0444113417,2526607.894162619,4703937.93857396,-349277.8497512778,4.227132743018438,-0.31387400394621234,0.0,265,0.1721997484416654,0.43401187944137076,0.056955961351767836,187,187,0,2026-06-06,-0.026642371024903633,-1305.6522200767777,-773.5916260033686,520.8466311422749,83.01286606041971,94.22682899155386,0.0,-1071.5524338986613,-546.5055922486681,652.542375377157,164.84063226830884,37.345098541144985,0.0,-2456.014123539673,-2298.4645722495525,176.3935529007799,18.84400161065909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.0948958717145,56434.260634826955,4798.00657622101,0.0
