ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,model_gross_target_usd,model_long_usd,model_short_usd,execution_policy,purgatory_reason,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,reduce_only,keep_open,hard_exit,_plan_date
LITX,LITE,1.979927,46,ols,0.067718,700000,0.067718,False,False,39.9900016784668,0.067718,1.0,False,True,False,False,False,False,True,False,False,False,2.068552,1.548039,0.740089,0.53135,0.716936,1.480321,0.6492180000000001,0.49498175,0.5939781,0.5,0.5939781,1.480321,net_decay_annual,0.067718,ETF_LS,63078.31074291345,-31858.907294518154,63078.31074291345,-31858.907294518154,63078.31074291345,0.0,-0.0,63078.31074291345,core_leveraged,0.5,1.0,94628.99521129216,62873.520929106,-31755.47428218616,62873.520929106,-31755.47428218616,94628.99521129216,62873.520929106,-31755.47428218616,normal,,94937.2180374316,1.0,0.0,,False,0.0,0.0,haircut,haircut,-308.2228261394339,1.0032571710758549,False,False,False,2026-04-04
WDCX,WDC,2.046935,46,ols,0.142349,65000,0.142349,False,False,32.08000183105469,0.142349,1.0,False,True,False,False,False,False,True,False,False,False,1.794862,0.792246,0.55694,0.332361,0.416308,0.649897,0.273959,0.51173375,0.6140804999999999,0.51173375,0.6140804999999999,0.649897,net_decay_annual,0.142349,ETF_LS,13618.624598650124,-6653.178825243656,13618.624598650124,-6653.178825243656,13618.624598650124,0.0,-0.0,13618.624598650124,core_leveraged,0.5,1.0,20205.98906076601,13574.41042165293,-6631.578639113079,13574.41042165293,-6631.578639113079,20205.98906076601,13574.41042165293,-6631.578639113079,normal,,20271.80342389378,1.0,0.0,,False,0.0,0.0,haircut,haircut,-65.81436312777078,1.003257171075855,False,False,False,2026-04-04
LNOK,NOK,1.956538,50,ols,0.128943,300,0.128943,False,False,35.04199981689453,0.128943,1.0,False,True,False,False,False,False,True,False,True,False,0.889429,0.329366,0.370567,0.128497,0.168352,0.200423,0.039409,0.4891345,0.5869614,0.5,0.5869614,0.200423,net_decay_annual,0.128943,ETF_LS,1438.0332866174824,-734.9886823652197,1438.0332866174824,-734.9886823652197,1438.0332866174824,0.0,-0.0,1438.0332866174824,core_leveraged,0.5,1.0,2165.9670437764585,1433.3645729891869,-732.6024707872715,1433.3645729891869,-732.6024707872715,2165.9670437764585,1433.3645729891869,-732.6024707872715,normal,no_locate,2173.021968982702,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.054925206243752,1.0032571710758549,False,False,False,2026-04-04
USGG,USAR,1.996899,55,ols,0.337398,150000,0.337398,False,False,8.75,0.337398,1.0,False,False,True,False,False,True,False,True,False,False,2.287275,1.401657,1.212461,1.463231,1.449792,1.0642589999999998,1.112394,0.49922475,0.5990696999999999,0.5,0.5990696999999999,1.0642589999999998,net_decay_annual,0.337398,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-04
ONDG,ONDS,2.003863,55,ols,0.286724,25000,0.286724,False,False,5.949999809265137,0.286724,1.0,False,True,False,False,False,False,True,False,False,False,2.082931,1.291098,1.308116,1.721096,1.627247,1.004374,1.340523,0.50096575,0.6011588999999999,0.50096575,0.6011588999999999,1.004374,net_decay_annual,0.286724,ETF_LS,28534.62050941945,-14239.806069286897,28534.62050941945,-14239.806069286897,28534.62050941945,0.0,-0.0,28534.62050941945,core_leveraged,0.5,1.0,42635.55528124127,28441.980114450616,-14193.575166790652,28441.980114450616,-14193.575166790652,42635.55528124127,28441.980114450616,-14193.575166790652,normal,,42774.42657870635,1.0,0.0,,False,0.0,0.0,haircut,haircut,-138.87129746507708,1.003257171075855,False,False,False,2026-04-04
PLUL,PLUG,1.936999,55,ols,,0,0.0,False,True,13.48900032043457,,1.0,False,False,False,False,False,False,True,False,True,False,1.879383,1.05771,1.040713,0.98288,0.999212,1.05771,0.999212,0.48424975,1.0,0.5,1.0,1.05771,net_decay_annual,,ETF_LS,36063.06040415583,-18618.006722851085,36063.06040415583,-18618.006722851085,36063.06040415583,0.0,-0.0,36063.06040415583,core_leveraged,0.5,1.0,54503.53977372423,35945.97820365756,-18557.561570066668,35945.97820365756,-18557.561570066668,54503.53977372423,35945.97820365756,-18557.561570066668,normal,no_locate,54681.06712700692,1.0,0.0,,False,0.0,0.0,haircut,haircut,-177.52735328269046,1.003257171075855,False,False,False,2026-04-04
UUUG,UUUU,2.001015,55,ols,0.1112379999999999,7000,0.1112379999999999,False,False,9.630999565124512,0.1112379999999999,1.0,False,True,False,False,False,False,True,False,False,False,2.111838,1.280598,0.789853,0.624818,0.767945,1.16936,0.656707,0.50025375,0.6003045,0.50025375,0.6003045,1.16936,net_decay_annual,0.1112379999999999,ETF_LS,40663.36882361175,-20321.371315863074,40663.36882361175,-20321.371315863074,40663.36882361175,0.0,-0.0,40663.36882361175,core_leveraged,0.5,1.0,60786.74730435976,40531.35127856191,-20255.39602579786,40531.35127856191,-20255.39602579786,60786.74730435976,40531.35127856191,-20255.39602579786,normal,,60984.74013947482,1.0,0.0,,False,0.0,0.0,haircut,haircut,-197.99283511505928,1.0032571710758549,False,False,False,2026-04-04
HUTG,HUT,2.002093,55,ols,0.098803,10000,0.098803,False,False,6.921000003814697,0.098803,1.0,False,True,False,False,False,False,True,False,False,False,2.130087,1.358514,1.00403,1.011243,1.087036,1.259711,0.988233,0.50052325,0.6006279,0.50052325,0.6006279,1.259711,net_decay_annual,0.098803,ETF_LS,46656.57603103335,-23303.900483660524,46656.57603103335,-23303.900483660524,46656.57603103335,0.0,-0.0,46656.57603103335,core_leveraged,0.5,1.0,69733.34308656963,46505.10096130248,-23228.24212526715,46505.10096130248,-23228.24212526715,69733.34308656963,46505.10096130248,-23228.24212526715,normal,,69960.47651469387,1.0,0.0,,False,0.0,0.0,haircut,haircut,-227.13342812424528,1.0032571710758549,False,False,False,2026-04-04
XPEG,XPEV,1.986034,53,ols,0.121966,4000,0.121966,False,False,10.074000358581545,0.121966,1.0,False,True,False,False,False,False,True,False,False,False,1.092204,0.465742,0.690148,0.466373,0.46624,0.3437759999999999,0.3442739999999999,0.4965085,0.5958102,0.5,0.5958102,0.3437759999999999,net_decay_annual,0.121966,ETF_LS,4244.606860193199,-2137.2276910632945,4244.606860193199,-2137.2276910632945,4244.606860193199,0.0,-0.0,4244.606860193199,core_leveraged,0.5,1.0,6361.115310457096,4230.826335027782,-2130.2889754293137,4230.826335027782,-2130.2889754293137,6361.115310457096,4230.826335027782,-2130.2889754293137,normal,,6381.834551256495,1.0,0.0,,False,0.0,0.0,haircut,haircut,-20.719240799398904,1.0032571710758549,False,False,False,2026-04-04
ORLG,ORLY,2.00085,53,ols,0.091114,700,0.091114,False,False,13.29599952697754,0.091114,1.0,False,True,False,False,False,False,True,False,True,False,0.515539,0.19517,0.208161,0.043386,0.075309,0.104056,-0.015805,0.5002125,0.6002549999999999,0.5002125,0.6002549999999999,0.104056,net_decay_annual,0.091114,ETF_LS,399.07074844834034,-199.45060771589092,399.07074844834034,-199.45060771589092,399.07074844834034,0.0,-0.0,399.07074844834034,core_leveraged,0.5,1.0,596.5781989102551,397.7751268105983,-198.8030720996568,397.7751268105983,-198.8030720996568,596.5781989102551,397.7751268105983,-198.8030720996568,normal,no_locate,598.5213561642313,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.94315725397621,1.003257171075855,False,False,False,2026-04-04
LUNL,LUNR,1.991246,55,ols,0.3103269999999999,25000,0.3103269999999999,False,False,18.780000686645508,0.3103269999999999,1.0,False,False,True,False,False,True,False,True,False,False,2.734126,2.289982,1.123291,1.245263,1.473277,1.979655,1.16295,0.4978115,0.5973738,0.5,0.5973738,1.979655,net_decay_annual,0.3103269999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-04
RKTL,RKT,1.958693,55,ols,0.043836,5000,0.043836,False,False,14.125,0.043836,1.0,False,True,False,False,False,False,True,False,False,False,1.25752,0.808904,0.566778,0.301607,0.412327,0.765068,0.368491,0.48967325,0.5876079,0.5,0.5876079,0.765068,net_decay_annual,0.043836,ETF_LS,19858.38225540337,-10138.588464554356,19858.38225540337,-10138.588464554356,19858.38225540337,0.0,-0.0,19858.38225540337,core_leveraged,0.5,1.0,29899.58266412401,19793.91010393476,-10105.672560189249,19793.91010393476,-10105.672560189249,29899.58266412401,19793.91010393476,-10105.672560189249,normal,,29996.970719957728,1.0,0.0,,False,0.0,0.0,haircut,haircut,-97.38805583371868,1.0032571710758549,False,False,False,2026-04-04
EOSU,EOSE,1.965254,54,ols,0.157802,70000,0.3430478198638824,False,False,0.9200000166893004,0.157802,2.173913004042296,False,False,True,False,False,True,False,True,False,False,2.530679,4.250264,1.131876,1.215145,1.865528,3.907216180136117,1.5224801801361176,0.4913135,0.5895762,0.5,0.5895762,3.907216180136117,net_decay_annual,0.3430478198638824,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-04
BTFL,KEEL,2.029201,64,ols,0.03818,5000,0.03818,False,False,18.076000213623047,0.03818,1.0,False,True,False,False,False,False,True,False,False,False,2.036519,1.338181,0.985495,1.014154,1.096447,1.300001,1.0582669999999998,0.50730025,0.6087603,0.50730025,0.6087603,1.300001,net_decay_annual,0.03818,ETF_LS,50100.98199105096,-24690.00458360259,50100.98199105096,-24690.00458360259,50100.98199105096,0.0,-0.0,50100.98199105096,core_leveraged,0.5,1.0,74548.17043017046,49938.32432548132,-24609.846104689143,49938.32432548132,-24609.846104689143,74548.17043017046,49938.32432548132,-24609.846104689143,normal,,74790.98657465354,1.0,0.0,,False,0.0,0.0,haircut,haircut,-242.81614448307664,1.003257171075855,False,False,False,2026-04-04
FGRU,FIGR,2.002282,31,ols,0.20689,10000,0.20689,False,False,16.059999465942383,0.20689,1.0,False,True,False,False,False,False,True,False,False,False,2.805131,2.412785,1.125582,1.271275,1.411699,2.205895,1.204809,0.5005705,0.6006846,0.5005705,0.6006846,2.205895,net_decay_annual,0.20689,ETF_LS,123513.12914554164,-61686.18064065983,123513.12914554164,-61686.18064065983,123513.12914554164,0.0,-0.0,123513.12914554164,core_leveraged,0.5,1.0,184598.04238189568,123112.13187052612,-61485.91051136958,123112.13187052612,-61485.91051136958,184598.04238189568,123112.13187052612,-61485.91051136958,normal,,185199.30978620143,1.0,0.0,,False,0.0,0.0,haircut,haircut,-601.2674043057777,1.003257171075855,False,False,False,2026-04-04
APHU,APH,2.010504,31,ols,0.169325,1000,0.169325,False,False,17.75,0.169325,1.0,False,True,False,False,False,False,True,False,False,False,0.965746,0.374846,0.373905,0.142015,0.170657,0.205521,0.0013319999999999,0.502626,0.6031512,0.502626,0.6031512,0.205521,net_decay_annual,0.169325,ETF_LS,1348.7828103058766,-670.8680063834125,1348.7828103058766,-670.8680063834125,1348.7828103058766,0.0,-0.0,1348.7828103058766,core_leveraged,0.5,1.0,2013.093825707214,1344.4038569487557,-668.6899687584583,1344.4038569487557,-668.6899687584583,2013.093825707214,1344.4038569487557,-668.6899687584583,normal,,2019.6508166892893,1.0,0.0,,False,0.0,0.0,haircut,haircut,-6.556990982075149,1.0032571710758549,False,False,False,2026-04-04
COPZ,COPX,2.036991,31,ols,0.058143,10000,0.058143,False,False,15.350000381469728,0.058143,1.0,False,True,False,False,False,False,True,False,False,False,1.178148,0.536167,0.385271,0.156771,0.203443,0.4780239999999999,0.1453,0.50924775,0.6110973,0.50924775,0.6110973,0.4780239999999999,net_decay_annual,0.058143,ETF_LS,8335.161299600266,-4091.898933083291,8335.161299600266,-4091.898933083291,8335.161299600266,0.0,-0.0,8335.161299600266,core_leveraged,0.5,1.0,12386.714584214982,8308.100395297404,-4078.614188917577,8308.100395297404,-4078.614188917577,12386.714584214982,8308.100395297404,-4078.614188917577,normal,,12427.060232683558,1.0,0.0,,False,0.0,0.0,haircut,haircut,-40.34564846857575,1.0032571710758549,False,False,False,2026-04-04
LEUX,LEU,2.06889,30,ols,0.166306,800,0.166306,False,False,18.350000381469727,0.166306,1.0,False,True,False,False,False,False,True,False,True,False,1.262888,0.480395,0.942637,0.982493,0.922719,0.314089,0.756413,0.5172225,0.620667,0.5172225,0.620667,0.314089,net_decay_annual,0.166306,ETF_LS,3269.051313309378,-1580.0991417182054,3269.051313309378,-1580.0991417182054,3269.051313309378,0.0,-0.0,3269.051313309378,core_leveraged,0.5,1.0,4833.407220830066,3258.438023227654,-1574.969197602412,3258.438023227654,-1574.969197602412,4833.407220830066,3258.438023227654,-1574.969197602412,normal,no_locate,4849.150455027583,1.0,0.0,,False,0.0,0.0,haircut,haircut,-15.743234197517268,1.003257171075855,False,False,False,2026-04-04
COHX,COHR,2.060058,30,ols,0.300578,200000,0.300578,False,False,29.56999969482422,0.300578,1.0,False,False,True,False,False,True,False,True,False,False,2.024016,0.972268,0.69759,0.531349,0.583839,0.67169,0.283261,0.5150145,0.6180174,0.5150145,0.6180174,0.67169,net_decay_annual,0.300578,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-04
FCXG,FCX,2.047562,30,ols,0.0431229999999999,3000,0.0431229999999999,False,False,13.68000030517578,0.0431229999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.092286,0.434795,0.444214,0.211627,0.238195,0.391672,0.195072,0.5118905,0.6142686,0.5118905,0.6142686,0.391672,net_decay_annual,0.0431229999999999,ETF_LS,5899.30593683339,-2881.1366575631846,5899.30593683339,-2881.1366575631846,5899.30593683339,0.0,-0.0,5899.30593683339,core_leveraged,0.5,1.0,8751.936041464583,5880.153271675295,-2871.782769789288,5880.153271675295,-2871.782769789288,8751.936041464583,5880.153271675295,-2871.782769789288,normal,,8780.442594396574,1.0,0.0,,False,0.0,0.0,haircut,haircut,-28.50655293199088,1.0032571710758549,False,False,False,2026-04-04
BITX,IBIT,2.004288,501,ols,0.048174,2400000,0.048174,False,False,14.390000343322754,0.048174,1.0,False,True,False,False,False,False,True,False,False,False,1.002088,0.4428,0.499733,0.251342,0.4428,0.394626,0.394626,0.501072,0.6012863999999999,0.501072,0.6012863999999999,0.394626,net_decay_annual,0.048174,ETF_LS,5998.737465629133,-2992.9518440609004,5998.737465629133,-2992.9518440609004,16620.759506075057,0.0,-0.0,16620.759506075057,core_leveraged,0.5,1.0,8962.49692394193,5979.261986431967,-2983.2349375099625,5979.261986431967,-2983.2349375099625,8962.49692394193,5979.261986431967,-2983.2349375099625,normal,,8991.689309690033,1.0,0.0,,False,0.0,0.0,haircut,haircut,-29.192385748103334,1.003257171075855,False,False,False,2026-04-04
ETHU,ETHA,2.001163,425,ols,0.020813,1400000,0.020813,False,False,21.64999961853028,0.020813,1.0,False,True,False,False,False,False,True,False,False,False,1.47591,0.789414,0.749864,0.563277,0.789414,0.768601,0.768601,0.50029075,0.6003489,0.50029075,0.6003489,0.768601,net_decay_annual,0.020813,ETF_LS,20108.86347294672,-10048.588482270916,20108.86347294672,-10048.588482270916,52771.00463232622,0.0,-0.0,52771.00463232622,core_leveraged,0.5,1.0,30059.54288159029,20043.578110069957,-10015.964771520335,20043.578110069957,-10015.964771520335,30059.54288159029,20043.578110069957,-10015.964771520335,normal,,30157.45195521763,1.0,0.0,,False,0.0,0.0,haircut,haircut,-97.90907362734288,1.003257171075855,False,False,False,2026-04-04
XXRP,XRPZ,2.019594,88,ols,0.041009,350000,0.041009,False,False,3.630000114440918,0.041009,1.0,False,True,False,False,False,False,True,False,False,False,1.542943,0.958098,0.822292,0.696167,0.787635,0.917089,0.746626,0.5048985,0.6058782,0.5048985,0.6058782,0.917089,net_decay_annual,0.041009,ETF_LS,27076.08510859169,-13406.697142391831,27076.08510859169,-13406.697142391831,111840.03847834324,0.0,-0.0,111840.03847834324,core_leveraged,0.5,1.0,40351.35099764234,26988.17998934045,-13363.17100830189,26988.17998934045,-13363.17100830189,40351.35099764234,26988.17998934045,-13363.17100830189,normal,,40482.78225098352,1.0,0.0,,False,0.0,0.0,haircut,haircut,-131.43125334118668,1.0032571710758549,False,False,False,2026-04-04
AALG,AAL,1.981346,183,ols,0.151933,25000,0.151933,False,False,8.03499984741211,0.151933,1.0,False,True,False,False,False,False,True,False,False,False,0.928117,0.3484,0.501684,0.244688,0.320003,0.1964669999999999,0.1680699999999999,0.4953365,0.5944038,0.5,0.5944038,0.1964669999999999,net_decay_annual,0.151933,ETF_LS,1289.268741442071,-650.7034820985687,1289.268741442071,-650.7034820985687,1289.268741442071,0.0,-0.0,1289.268741442071,core_leveraged,0.5,1.0,1933.67391678874,1285.0830062440598,-648.5909105446801,1285.0830062440598,-648.5909105446801,1933.67391678874,1285.0830062440598,-648.5909105446801,normal,,1939.9722235406396,1.0,0.0,,False,0.0,0.0,haircut,haircut,-6.298306751899418,1.0032571710758549,False,False,False,2026-04-04
ADBG,ADBE,1.992657,259,ols,0.075219,150000,0.075219,False,False,4.579999923706055,0.075219,1.0,False,True,False,False,False,False,True,False,False,False,0.61747,0.233885,0.332719,0.109486,0.233885,0.158666,0.158666,0.49816425,0.5977971,0.5,0.5977971,0.158666,net_decay_annual,0.075219,ETF_LS,1033.50864543229,-518.6585776841122,1033.50864543229,-518.6585776841122,1033.50864543229,0.0,-0.0,1033.50864543229,core_leveraged,0.5,1.0,1547.1279626657608,1030.1532600300225,-516.9747026357384,1030.1532600300225,-516.9747026357384,1547.1279626657608,1030.1532600300225,-516.9747026357384,normal,,1552.167223116402,1.0,0.0,,False,0.0,0.0,haircut,haircut,-5.039260450641223,1.0032571710758549,False,False,False,2026-04-04
AMDG,AMD,2.002941,298,ols,0.031228,40000,0.031228,False,False,23.53499984741211,0.031228,1.0,False,True,False,False,False,False,True,False,False,False,1.247819,0.490381,0.561633,0.316825,0.490381,0.459153,0.459153,0.50073525,0.6008823,0.50073525,0.6008823,0.459153,net_decay_annual,0.031228,ETF_LS,8013.172588109707,-4000.703259911155,8013.172588109707,-4000.703259911155,20788.479572038064,0.0,-0.0,20788.479572038064,core_leveraged,0.5,1.0,11974.871642469932,7987.157051184279,-3987.7145912856554,7987.157051184279,-3987.7145912856554,11974.871642469932,7987.157051184279,-3987.7145912856554,normal,,12013.875848020862,1.0,0.0,,False,0.0,0.0,haircut,haircut,-39.00420555092933,1.003257171075855,False,False,False,2026-04-04
ARMG,ARM,1.996066,305,ols,0.159328,100000,0.159328,False,False,9.399999618530272,0.159328,1.0,False,True,False,False,False,False,True,False,False,False,1.232447,0.480959,0.641497,0.409093,0.480959,0.321631,0.321631,0.4990165,0.5988197999999999,0.5,0.5988197999999999,0.321631,net_decay_annual,0.159328,ETF_LS,3519.077587841343,-1763.0066279578646,3519.077587841343,-1763.0066279578646,3519.077587841343,0.0,-0.0,3519.077587841343,core_leveraged,0.5,1.0,5264.935420431534,3507.652563367793,-1757.282857063741,3507.652563367793,-1757.282857063741,5264.935420431534,3507.652563367793,-1757.282857063741,normal,,5282.084215799207,1.0,0.0,,False,0.0,0.0,haircut,haircut,-17.1487953676733,1.0032571710758549,False,False,False,2026-04-04
ASMG,ASML,1.985015,305,ols,0.096525,25000,0.096525,False,False,31.61400032043457,0.096525,1.0,False,True,False,False,False,False,True,False,False,False,0.82438,0.284264,0.438057,0.187602,0.284264,0.187739,0.187739,0.49625375,0.5955045,0.5,0.5955045,0.187739,net_decay_annual,0.096525,ETF_LS,1362.0519340672406,-686.1670738343239,1362.0519340672406,-686.1670738343239,4593.325710657423,0.0,-0.0,4593.325710657423,core_leveraged,0.5,1.0,2041.5692675339988,1357.6299012212671,-683.9393663127316,1357.6299012212671,-683.9393663127316,2041.5692675339988,1357.6299012212671,-683.9393663127316,normal,,2048.2190079015645,1.0,0.0,,False,0.0,0.0,haircut,haircut,-6.649740367565755,1.0032571710758549,False,False,False,2026-04-04
AVGG,AVGO,1.998493,220,ols,0.016113,200000,0.016113,False,False,20.93000030517578,0.016113,1.0,False,True,False,False,False,False,True,False,False,False,0.845252,0.297585,0.535931,0.286573,0.296187,0.281472,0.280074,0.49962325,0.5995479,0.5,0.5995479,0.281472,net_decay_annual,0.016113,ETF_LS,3422.7189118891906,-1712.6499376726315,3422.7189118891906,-1712.6499376726315,8760.900728671286,0.0,-0.0,8760.900728671286,core_leveraged,0.5,1.0,5118.696379767561,3411.6067251418667,-1707.0896546256938,3411.6067251418667,-1707.0896546256938,5118.696379767561,3411.6067251418667,-1707.0896546256938,normal,,5135.368849561823,1.0,0.0,,False,0.0,0.0,haircut,haircut,-16.672469794261815,1.0032571710758549,False,False,False,2026-04-04
BAIG,BBAI,2.002728,154,ols,0.174451,100000,0.174451,False,False,2.95199990272522,0.174451,1.0,False,True,False,False,False,False,True,False,False,False,1.884669,1.098999,1.165032,1.362859,1.201611,0.924548,1.02716,0.500682,0.6008184,0.500682,0.6008184,0.924548,net_decay_annual,0.174451,ETF_LS,25827.593293128757,-12896.206221278557,25827.593293128757,-12896.206221278557,25827.593293128757,0.0,-0.0,25827.593293128757,core_leveraged,0.5,1.0,38598.07896800915,25743.741522856224,-12854.337445152923,25743.741522856224,-12854.337445152923,38598.07896800915,25743.741522856224,-12854.337445152923,normal,,38723.79951440731,1.0,0.0,,False,0.0,0.0,haircut,haircut,-125.72054639815906,1.0032571710758549,False,False,False,2026-04-04
BIDG,BIDU,2.018091,71,ols,0.187461,4000,0.187461,False,False,11.760000228881836,0.187461,1.0,False,True,False,False,False,False,True,False,False,False,0.983101,0.317012,0.451473,0.209392,0.239714,0.129551,0.052253,0.50452275,0.6054273,0.50452275,0.6054273,0.129551,net_decay_annual,0.187461,ETF_LS,409.77833108225735,-203.05245456337565,409.77833108225735,-203.05245456337565,409.77833108225735,0.0,-0.0,409.77833108225735,core_leveraged,0.5,1.0,610.8411714500444,408.4479462457532,-202.3932252042912,408.4479462457532,-202.3932252042912,610.8411714500444,408.4479462457532,-202.3932252042912,normal,,612.830785645633,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.989614195588615,1.003257171075855,False,False,False,2026-04-04
BMNG,BMNR,1.990802,108,ols,,0,0.0,False,True,1.1699999570846558,,1.0,False,False,False,False,False,False,True,False,True,False,2.134847,1.496112,1.06323,1.114909,1.278282,1.496112,1.278282,0.4977005,1.0,0.5,1.0,1.496112,net_decay_annual,,ETF_LS,65418.26194853877,-32860.255288340464,65418.26194853877,-32860.255288340464,120363.88326116442,0.0,-0.0,120363.88326116442,core_leveraged,0.5,1.0,97959.4465609342,65205.87525767367,-32753.57130326053,65205.87525767367,-32753.57130326053,97959.4465609342,65205.87525767367,-32753.57130326053,normal,no_locate,98278.51723687924,1.0,0.0,,False,0.0,0.0,haircut,haircut,-319.0706759450404,1.003257171075855,False,False,False,2026-04-04
BULG,BULL,1.974741,162,ols,0.10793,90000,0.2055809617170134,False,False,1.0499999523162842,0.10793,1.9047619912629803,False,True,False,False,False,False,True,False,False,False,1.117797,0.645505,0.561437,0.303369,0.523314,0.4399240382829865,0.3177330382829865,0.49368525,0.5924223,0.5,0.5924223,0.4399240382829865,net_decay_annual,0.2055809617170134,ETF_LS,6200.996159081627,-3140.1566884374342,6200.996159081627,-3140.1566884374342,14090.244995621417,0.0,-0.0,14090.244995621417,core_leveraged,0.5,1.0,9310.82589472245,6180.864027547308,-3129.9618671751423,6180.864027547308,-3129.9618671751423,9310.82589472245,6180.864027547308,-3129.9618671751423,normal,,9341.15284751906,1.0,0.0,,False,0.0,0.0,haircut,haircut,-30.32695279661129,1.0032571710758549,False,False,False,2026-04-04
CIFG,CIFR,1.991574,76,ols,0.134556,8000,0.134556,False,False,4.940999984741211,0.134556,1.0,False,True,False,False,False,False,True,False,False,False,2.043333,1.191889,1.114893,1.22732,1.216634,1.057333,1.082078,0.4978935,0.5974722,0.5,0.5974722,1.057333,net_decay_annual,0.134556,ETF_LS,33669.72729026258,-16906.088998080202,33669.72729026258,-16906.088998080202,33669.72729026258,0.0,-0.0,33669.72729026258,core_leveraged,0.5,1.0,50411.6170274738,33560.41527633083,-16851.20175114298,33560.41527633083,-16851.20175114298,50411.6170274738,33560.41527633083,-16851.20175114298,normal,,50575.81628834277,1.0,0.0,,False,0.0,0.0,haircut,haircut,-164.19926086896885,1.003257171075855,False,False,False,2026-04-04
CMGG,CMG,1.972587,93,ols,0.0528979999999999,100,0.0528979999999999,False,False,15.121999740600586,0.0528979999999999,1.0,False,True,False,False,False,False,True,False,True,False,0.686438,0.229568,0.359119,0.123712,0.162778,0.17667,0.10988,0.49314675,0.5917761,0.5,0.5917761,0.17667,net_decay_annual,0.0528979999999999,ETF_LS,1363.2315299305424,-691.0881648974379,1363.2315299305424,-691.0881648974379,1363.2315299305424,0.0,-0.0,1363.2315299305424,core_leveraged,0.5,1.0,2047.6501479924696,1358.8056674129375,-688.844480579532,1358.8056674129375,-688.844480579532,2047.6501479924696,1358.8056674129375,-688.844480579532,normal,no_locate,2054.31969482798,1.0,0.0,,False,0.0,0.0,haircut,haircut,-6.669546835510573,1.0032571710758549,False,False,False,2026-04-04
CNCG,CNC,2.010159,71,ols,0.111141,100,0.111141,False,False,10.729999542236328,0.111141,1.0,False,True,False,False,False,False,True,False,True,False,1.052288,0.441699,0.496566,0.250348,0.30426,0.330558,0.1931189999999999,0.50253975,0.6030477,0.50253975,0.6030477,0.330558,net_decay_annual,0.111141,ETF_LS,2156.9005149822237,-1072.9999542236328,2156.9005149822237,-1072.9999542236328,2156.9005149822237,0.0,-0.0,2156.9005149822237,core_leveraged,0.5,1.0,5938.294808942046,3965.543599141485,-1972.751209800561,3965.543599141485,-1972.751209800561,5938.294808942046,3965.543599141485,-1972.751209800561,normal,no_locate,3229.900469205857,1.0,0.0,,False,0.0,0.0,haircut,shares_available,2708.394339736189,0.5439104276773501,False,False,False,2026-04-04
