ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
PALU,PANW,2.006534,251,ols,0.054542,-0.018142,0.072684,200000,0.072684,False,False,False,True,False,False,False,False,True,False,False,False,0.728348,0.245211,0.344679,0.119971,0.244714,0.172527,0.17203,0.5016335,0.6019602,0.5016335,0.6019602,0.172527,net_decay_annual,0.072684,ETF_LS,3723.605939618773,-1855.740266359191,3723.605939618773,-1855.740266359191,3723.605939618773,0.0,-0.0,3723.605939618773,core_leveraged,0.5,1.0,5579.346205977964,0.1023345250539488,2.0,1.0,0.0185156435736002,0.0011908956682983,primary,PALU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,3527.69149157145,2354.349865775284,-1173.341625796166,2354.349865775284,-1173.341625796166,haircut,haircut,-2051.654714406514,1.5815856401582842,normal,False,False,False,3527.69149157145,2354.349865775284,-1173.341625796166,2026-03-28
QCMU,QCOM,2.002473,190,ols,0.032095,0.004305,0.02779,10000,0.02779,False,False,False,True,False,False,False,False,True,False,False,False,0.648495,0.23375,0.383761,0.147819,0.212608,0.20596,0.1848179999999999,0.50061825,0.6007419,0.50061825,0.6007419,0.20596,net_decay_annual,0.02779,ETF_LS,5086.813902547905,-2540.265912473179,5086.813902547905,-2540.265912473179,5086.813902547905,0.0,-0.0,5086.813902547905,core_leveraged,0.5,1.0,7627.079815021084,0.1223511008792616,1.0,1.0,0.0253112615974648,0.0016279786157995,primary,QCMU,False,,,1.0,0.0,,False,0.0,0.0,4283.210558417248,2856.649667306071,-1426.5608911111765,2856.649667306071,-1426.5608911111765,haircut,haircut,-3343.869256603836,1.7806922426525489,normal,False,False,False,4283.210558417248,2856.649667306071,-1426.5608911111765,2026-03-28
SHPU,SHOP,2.013576,161,ols,0.149857,-0.113457,0.263314,40000,0.263314,False,False,False,True,False,False,False,False,True,False,False,False,1.020743,0.360736,0.577898,0.340798,0.353536,0.097422,0.090222,0.503394,0.6040728,0.503394,0.6040728,0.097422,net_decay_annual,0.263314,ETF_LS,1364.9670381738645,-677.8820556928889,1364.9670381738645,-677.8820556928889,1364.9670381738645,0.0,-0.0,1364.9670381738645,core_leveraged,0.5,1.0,2042.8490938667533,0.0576342998206979,1.0,1.0,0.0067794082496909,0.000436040361551,primary,SHPU,False,,,1.0,0.0,,False,0.0,0.0,170.30360095807933,113.79147020110511,-56.512130756974216,113.79147020110511,-56.512130756974216,haircut,haircut,-1872.5454929086736,2.0,normal,False,False,False,170.30360095807933,113.79147020110511,-56.512130756974216,2026-03-28
SOFA,SOFI,1.98696,31,ols,0.038345,-0.001945,0.04029,20000,0.04029,False,False,False,True,False,False,False,False,True,False,False,False,0.828292,0.367582,0.573439,0.322428,0.327983,0.327292,0.287693,0.49674,0.596088,0.5,0.596088,0.327292,net_decay_annual,0.04029,ETF_LS,11528.370438926955,-5802.014353045333,11528.370438926955,-5802.014353045333,11528.370438926955,0.0,-0.0,11528.370438926955,core_leveraged,0.5,1.0,17330.38479197229,0.1955660872327759,1.0,1.0,0.0575126934151697,0.003699121620485,primary,SOFA,False,,,1.0,0.0,,False,0.0,0.0,9741.856870921283,6480.394758632776,-3261.4621122885087,6480.394758632776,-3261.4621122885087,haircut,haircut,-7588.527921051005,1.7789611386821125,normal,False,False,False,9741.856870921283,6480.394758632776,-3261.4621122885087,2026-03-28
YINN,FXI,2.973008,500,ols,0.018866,0.017534,0.0013319999999999,1000000,0.0013319999999999,False,False,False,True,False,False,False,False,True,False,False,False,0.858632,0.371887,0.288113,0.243456,0.371887,0.370555,0.370555,0.743252,0.8919024,0.743252,0.8919024,0.370555,net_decay_annual,0.0013319999999999,ETF_LS,9496.060456599644,-3194.091794102016,9496.060456599644,-3194.091794102016,9496.060456599644,0.0,-0.0,9496.060456599644,core_leveraged,0.5,1.0,12690.15225070166,0.1636649263203425,1.0,1.0,0.0421135967000863,0.0027086771079405,primary,YINN,False,,,1.0,0.0,,False,0.0,0.0,9436.601934432814,7061.423748425434,-2375.1781860073816,7061.423748425434,-2375.1781860073816,haircut,haircut,-3253.5503162688456,1.344779862377908,normal,False,False,False,9436.601934432814,7061.423748425434,-2375.1781860073816,2026-03-28
MEXX,EWW,2.956329,500,ols,0.04459,-0.00819,0.0527799999999999,10000,0.0527799999999999,False,False,False,True,False,False,False,False,True,False,False,False,0.739052,0.298658,0.249348,0.179795,0.298658,0.2458779999999999,0.2458779999999999,0.73908225,0.8868987,0.73908225,0.8868987,0.2458779999999999,net_decay_annual,0.0527799999999999,ETF_LS,4660.164921494667,-1576.3350159926947,4660.164921494667,-1576.3350159926947,4660.164921494667,0.0,-0.0,4660.164921494667,core_leveraged,0.5,1.0,6236.499937487362,0.1090573898436809,1.0,1.0,0.0206964769215384,0.0013311632737433,primary,,False,,,1.0,0.0,,False,0.0,0.0,4204.142006555506,3141.504898631593,-1062.6371079239127,3141.504898631593,-1062.6371079239127,haircut,haircut,-2032.3579309318568,1.48341800247537,normal,False,False,False,4204.142006555506,3141.504898631593,-1062.6371079239127,2026-03-28
KORU,EWY,2.92817,500,ols,0.111786,-0.075386,0.187172,65000,0.187172,False,False,False,True,False,False,False,False,True,False,False,False,0.894782,0.377603,0.305254,0.263048,0.377603,0.190431,0.190431,0.7320425,0.878451,0.7320425,0.878451,0.190431,net_decay_annual,0.187172,ETF_LS,3010.119717877072,-1027.9866667157548,3010.119717877072,-1027.9866667157548,3010.119717877072,0.0,-0.0,3010.119717877072,core_leveraged,0.5,1.0,4038.106384592827,0.0850727423905288,1.0,1.0,0.0134008781260589,0.0008619223873197,primary,KORU,False,,,1.0,0.0,,False,0.0,0.0,1820.4466276746844,1357.012858852387,-463.4337688222975,1357.012858852387,-463.4337688222975,haircut,haircut,-2217.659756918142,2.0,normal,False,False,False,1820.4466276746844,1357.012858852387,-463.4337688222975,2026-03-28
HIBL,SPY,4.475978,500,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,0.80462,0.399535,0.165913,0.214139,0.399535,0.399535,0.399535,1.0,1.0,1.0,1.0,0.399535,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,7933.389917975324,6484.6277209805,-1448.7621969948243,6484.6277209805,-1448.7621969948243,haircut,haircut,7933.389917975324,0.0,normal,False,False,False,7933.389917975324,6484.6277209805,-1448.7621969948243,2026-03-28
LABU,XBI,2.989208,500,ols,0.175153,-0.138753,0.313906,85000,0.313906,False,False,False,False,True,False,False,True,False,True,False,False,0.782265,0.325695,0.261503,0.20331,0.325695,0.0117889999999999,0.0117889999999999,0.747302,0.8967624,0.747302,0.8967624,0.0117889999999999,net_decay_annual,0.313906,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-28
SOXL,SOXX,2.960707,500,ols,0.021591,0.014809,0.0067819999999999,5200000,0.0067819999999999,False,False,False,True,False,False,False,False,True,False,False,False,1.120894,0.542689,0.378276,0.415332,0.542689,0.535907,0.535907,0.74017675,0.8882121000000001,0.74017675,0.8882121000000001,0.535907,net_decay_annual,0.0067819999999999,ETF_LS,18191.445640929367,-6144.291090246136,18191.445640929367,-6144.291090246136,18191.445640929367,0.0,-0.0,18191.445640929367,core_leveraged,0.5,1.0,24335.736731175504,0.2374339715223671,1.0,1.0,0.0807606860697464,0.0051943941795465,primary,SOXL,False,,,1.0,0.0,,False,0.0,0.0,17982.720282666884,13442.439902758224,-4540.280379908659,13442.439902758224,-4540.280379908659,haircut,haircut,-6353.016448508621,1.3532845058281946,normal,False,False,False,17982.720282666884,13442.439902758224,-4540.280379908659,2026-03-28
CWEB,KWEB,1.987207,500,ols,0.0171459999999999,0.019254,0.0,500000,0.0,False,False,False,True,False,False,False,False,True,False,False,False,0.705915,0.196333,0.354955,0.123586,0.196333,0.196333,0.196333,0.49680175,0.5961620999999999,0.5,0.5961620999999999,0.196333,net_decay_annual,0.0,ETF_LS,4713.20672750611,-2371.7744188230567,4713.20672750611,-2371.7744188230567,4713.20672750611,0.0,-0.0,4713.20672750611,core_leveraged,0.5,1.0,7084.981146329166,0.1173035002910757,1.0,1.0,0.0235122505017798,0.0015122691881172,primary,CWEB,False,,,1.0,0.0,,False,0.0,0.0,4206.876404206731,2798.578819135884,-1408.2975850708476,2798.578819135884,-1408.2975850708476,haircut,haircut,-2878.104742122435,1.6841429282886535,normal,False,False,False,4206.876404206731,2798.578819135884,-1408.2975850708476,2026-03-28
NUGT,GDX,1.977907,500,ols,0.025024,0.0113759999999999,0.013648,200000,0.013648,False,False,False,True,False,False,False,False,True,False,False,False,0.770499,0.215418,0.3892,0.146494,0.215418,0.20177,0.20177,0.49447675,0.5933721,0.5,0.5933721,0.20177,net_decay_annual,0.013648,ETF_LS,0.0,-0.0,0.0,-0.0,26602.292397642832,0.0,-0.0,26602.292397642832,core_leveraged,0.5,1.0,0.0,0.120976828063121,2.0,2.0,0.1172947317071144,0.0075442037620225,not_selected,GDXU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,30401.708849848088,20192.62278710399,-10209.086062744096,20192.62278710399,-10209.086062744096,haircut,haircut,30401.708849848088,0.0,normal,False,False,False,30401.708849848088,20192.62278710399,-10209.086062744096,2026-03-28
JNUG,GDXJ,1.975046,500,ols,0.044576,-0.008176,0.052752,65000,0.052752,False,False,False,True,False,False,False,False,True,False,False,False,0.8602,0.251302,0.434463,0.181751,0.251302,0.19855,0.19855,0.4937615,0.5925138,0.5,0.5925138,0.19855,net_decay_annual,0.052752,ETF_LS,4835.654280080494,-2448.375521421017,4835.654280080494,-2448.375521421017,4835.654280080494,0.0,-0.0,4835.654280080494,core_leveraged,0.5,1.0,7284.0298015015105,0.1191754992931165,1.0,1.0,0.0241728142698117,0.0015547555606193,primary,JNUG,False,,,1.0,0.0,,False,0.0,0.0,3821.704729489153,2537.117960246206,-1284.5867692429472,2537.117960246206,-1284.5867692429472,haircut,haircut,-3462.3250720123574,1.9059635207545629,normal,False,False,False,3821.704729489153,2537.117960246206,-1284.5867692429472,2026-03-28
GUSH,XOP,2.009491,500,ols,0.040107,-0.003707,0.043814,100000,0.043814,False,False,False,True,False,False,False,False,True,False,False,False,0.581753,0.145848,0.289269,0.084872,0.145848,0.102034,0.102034,0.50237275,0.6028473,0.50237275,0.6028473,0.102034,net_decay_annual,0.043814,ETF_LS,1482.9982934595284,-737.9969820514391,1482.9982934595284,-737.9969820514391,1482.9982934595284,0.0,-0.0,1482.9982934595284,core_leveraged,0.5,1.0,2220.9952755109675,0.0604547407888554,1.0,1.0,0.0073706049744591,0.0004740651601944,primary,GUSH,False,,,1.0,0.0,,False,0.0,0.0,1087.8868216870087,726.4015001867921,-361.4853215002168,726.4015001867921,-361.4853215002168,haircut,haircut,-1133.1084538239588,2.0,normal,False,False,False,1087.8868216870087,726.4015001867921,-361.4853215002168,2026-03-28
URAA,URA,1.933134,439,ols,0.029125,0.007275,0.02185,70000,0.02185,False,False,False,True,False,False,False,False,True,False,False,False,0.879427,0.379898,0.438102,0.173112,0.379898,0.358048,0.358048,0.4832835,0.5799401999999999,0.5,0.5799401999999999,0.358048,net_decay_annual,0.02185,ETF_LS,13856.4801407401,-7167.883933933242,13856.4801407401,-7167.883933933242,13856.4801407401,0.0,-0.0,13856.4801407401,core_leveraged,0.5,1.0,21024.36407467334,0.2183960517271535,1.0,1.0,0.0697715497832283,0.0044875910511575,primary,URAA,False,,,1.0,0.0,,False,0.0,0.0,11965.2043168968,7885.880182064638,-4079.324134832163,7885.880182064638,-4079.324134832163,haircut,haircut,-9059.15975777654,1.7571253710213326,normal,False,False,False,11965.2043168968,7885.880182064638,-4079.324134832163,2026-03-28
CCUP,CRCL,1.982721,158,ols,0.215517,-0.179117,0.394634,200000,0.394634,False,False,False,False,True,False,False,True,False,True,False,False,1.958153,1.033745,1.198016,1.398257,1.169714,0.6391109999999999,0.7750799999999999,0.49568025,0.5948163,0.5,0.5948163,0.6391109999999999,net_decay_annual,0.394634,ETF_LS,0.0,0.0,0.0,0.0,70879.68137528871,0.0,-0.0,70879.68137528871,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-28
CRWU,CRWV,1.988694,168,ols,0.19323,-0.15683,0.35006,75000,0.35006,False,False,False,False,True,False,False,True,False,True,False,False,1.956027,1.132369,1.190799,1.394045,1.219594,0.7823089999999999,0.869534,0.4971735,0.5966081999999999,0.5,0.5966081999999999,0.7823089999999999,net_decay_annual,0.35006,ETF_LS,0.0,0.0,0.0,0.0,69487.28878632808,0.0,-0.0,69487.28878632808,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-28
GOOX,GOOGL,1.980386,500,ols,0.0165769999999999,0.019823,0.0,30000,0.0,False,False,False,True,False,False,False,False,True,False,False,False,0.595352,0.201453,0.299093,0.086842,0.201453,0.201453,0.201453,0.4950965,0.5941158,0.5,0.5941158,0.201453,net_decay_annual,0.0,ETF_LS,4946.997607961228,-2497.996657197752,4946.997607961228,-2497.996657197752,4946.997607961228,0.0,-0.0,4946.997607961228,core_leveraged,0.5,1.0,7444.994265158981,0.1206733456309155,2.0,1.0,0.0247069916674975,0.0015891129701513,primary,GOOX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,5909.859875547496,3926.942268382687,-1982.9176071648085,3926.942268382687,-1982.9176071648085,haircut,haircut,-1535.134389611485,1.259758170572406,normal,False,False,False,5909.859875547496,3926.942268382687,-1982.9176071648085,2026-03-28
NFLU,NFLX,1.991886,374,ols,0.035239,0.001161,0.034078,60000,0.034078,False,False,False,True,False,False,False,False,True,False,False,False,0.692435,0.232195,0.32985,0.10748,0.232195,0.198117,0.198117,0.4979715,0.5975658,0.5,0.5975658,0.198117,net_decay_annual,0.034078,ETF_LS,4777.408278506362,-2398.434588378231,4777.408278506362,-2398.434588378231,4777.408278506362,0.0,-0.0,4777.408278506362,core_leveraged,0.5,1.0,7175.842866884593,0.1181607893808509,2.0,1.0,0.0238137846188929,0.0015316633653969,primary,NFLU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,9646.99899983796,6422.611773908241,-3224.3872259297173,6422.611773908241,-3224.3872259297173,haircut,haircut,2471.156132953366,0.743841983087707,normal,False,False,False,9646.99899983796,6422.611773908241,-3224.3872259297173,2026-03-28
RBLU,RBLX,2.018195,268,ols,0.080611,-0.044211,0.124822,5000,0.124822,False,False,False,True,False,False,False,False,True,False,False,False,1.120352,0.500423,0.522599,0.280609,0.500423,0.3756009999999999,0.3756009999999999,0.50454875,0.6054585,0.50454875,0.6054585,0.3756009999999999,net_decay_annual,0.124822,ETF_LS,14446.6789457363,-7158.217588358062,14446.6789457363,-7158.217588358062,14446.6789457363,0.0,-0.0,14446.6789457363,core_leveraged,0.5,1.0,21604.89653409436,0.2218218870015382,1.0,1.0,0.0716981074307943,0.0046115040627736,primary,RBLU,False,,,1.0,0.0,,False,0.0,0.0,11118.137204788243,7434.4331350418415,-3683.704069746403,7434.4331350418415,-3683.704069746403,haircut,haircut,-10486.759329306116,1.9432119010718616,normal,False,False,False,11118.137204788243,7434.4331350418415,-3683.704069746403,2026-03-28
SNOU,SNOW,2.016233,232,ols,0.009741,0.026659,0.0,8000,0.0,False,False,False,True,False,False,False,False,True,False,False,False,0.998619,0.361579,0.523731,0.281009,0.355185,0.361579,0.355185,0.50405825,0.6048699000000001,0.50405825,0.6048699000000001,0.361579,net_decay_annual,0.0,ETF_LS,13529.016793459174,-6710.046305887847,13529.016793459174,-6710.046305887847,13529.016793459174,0.0,-0.0,13529.016793459174,core_leveraged,0.5,1.0,20239.063099347022,0.2136966235858061,1.0,1.0,0.0671654464119115,0.0043199707789428,primary,SNOU,False,,,1.0,0.0,,False,0.0,0.0,12115.849337495723,8098.968235307755,-4016.881102187968,8098.968235307755,-4016.881102187968,haircut,haircut,-8123.213761851299,1.6704617675223024,normal,False,False,False,12115.849337495723,8098.968235307755,-4016.881102187968,2026-03-28
