ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
SMUP,SMR,2.059627,155,ols,0.136559,-0.100259,0.236818,0,0.236818,False,False,False,True,False,False,False,True,False,False,True,False,2.357613,4.832671,1.224035,1.63493,3.601795,4.595853,3.364977,0.51490675,0.6178880999999999,0.51490675,0.6178880999999999,4.595853,net_decay_annual,0.236818,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,preferred_unavailable,SMUP,False,,,1.0,0.0,,False,0.0,0.0,421650.0,283839.08383276785,-137810.91616723215,283839.08383276785,-137810.91616723215,pair_cap,haircut,421650.0,0.0,normal,False,False,False,421650.0,283839.08383276785,-137810.91616723215,2026-03-11
BULU,BULL,1.979183,152,ols,0.187415,-0.151115,0.33853,300,0.33853,False,False,False,False,True,False,False,False,True,True,True,False,1.161422,0.767621,0.579445,0.325345,0.592115,0.429091,0.2535849999999999,0.49479575,0.5937549,0.5,0.5937549,0.429091,net_decay_annual,0.33853,ETF_LS,0.0,0.0,0.0,0.0,26859.974382700737,0.0,-0.0,26859.974382700737,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,-0.0,2026-03-11
GLXU,GLXY,2.011226,146,ols,0.098482,-0.062182,0.160664,90000,0.160664,False,False,False,True,False,False,False,True,False,False,False,False,1.869787,1.076653,0.904094,0.831201,0.973407,0.915989,0.812743,0.5028065,0.6033678,0.5028065,0.6033678,0.915989,net_decay_annual,0.160664,ETF_LS,93445.00812804262,-46461.7144607531,93445.00812804262,-46461.7144607531,93445.00812804262,0.0,-0.0,93445.00812804262,core_leveraged,0.5,1.0,139906.72258879573,0.5423686797236563,1.0,1.0,0.3427800627974978,0.0298626942558795,primary,GLXU,False,,,1.0,0.0,,False,0.0,0.0,84182.9453838152,56226.57632223855,-27956.369061576643,56226.57632223855,-27956.369061576643,haircut,haircut,-55723.777204980535,1.6619366541633722,normal,False,False,False,84182.9453838152,56226.57632223855,-27956.369061576643,2026-03-11
AFRU,AFRM,1.962867,120,ols,0.133978,-0.0976779999999999,0.231656,300000,0.231656,False,False,False,True,False,False,False,True,False,False,False,False,1.214183,0.620885,0.761061,0.547351,0.582367,0.389229,0.350711,0.49071675,0.5888601,0.5,0.5888601,0.389229,net_decay_annual,0.231656,ETF_LS,21401.369114489135,-10903.117284303593,21401.369114489135,-10903.117284303593,21401.369114489135,0.0,-0.0,21401.369114489135,core_leveraged,0.5,1.0,32304.48639879273,0.2347129409702585,1.0,1.0,0.0791479756763731,0.0068953012590806,primary,AFRU,False,,,1.0,0.0,,False,0.0,0.0,15643.896520901731,10363.910439548186,-5279.986081353544,10363.910439548186,-5279.986081353544,haircut,haircut,-16660.589877891005,2.0,normal,False,False,False,15643.896520901731,10363.910439548186,-5279.986081353544,2026-03-11
AXUP,AXON,1.971785,120,ols,0.110349,-0.0740489999999999,0.184398,10000,0.184398,False,False,False,True,False,False,False,True,False,False,False,False,1.086833,0.480732,0.521883,0.260943,0.365604,0.296334,0.1812059999999999,0.49294625,0.5915355,0.5,0.5915355,0.296334,net_decay_annual,0.184398,ETF_LS,13221.466425881865,-6705.328636682937,13221.466425881865,-6705.328636682937,13221.466425881865,0.0,-0.0,13221.466425881865,core_leveraged,0.5,1.0,19926.7950625648,0.1780888848348161,1.0,1.0,0.0488218717193068,0.0042533180496402,primary,AXUP,False,,,1.0,0.0,,False,0.0,0.0,9540.125190650364,6329.891209844092,-3210.233980806271,6329.891209844092,-3210.233980806271,haircut,haircut,-10386.669871914435,2.0,normal,False,False,False,9540.125190650364,6329.891209844092,-3210.233980806271,2026-03-11
KTUP,KTOS,2.020332,120,ols,0.161061,-0.124761,0.285822,10000,0.285822,False,False,False,True,False,False,False,True,False,False,False,False,1.536987,0.777636,0.546672,0.308026,0.53165,0.491814,0.2458279999999999,0.505083,0.6060996,0.505083,0.6060996,0.491814,net_decay_annual,0.285822,ETF_LS,31331.074598977608,-15507.884149227755,31331.074598977608,-15507.884149227755,31331.074598977608,0.0,-0.0,31331.074598977608,core_leveraged,0.5,1.0,46838.95874820536,0.2902243386509633,1.0,1.0,0.1147583255757363,0.009997643276031,primary,KTUP,False,,,1.0,0.0,,False,0.0,0.0,23219.81841258206,15531.981971892075,-7687.836440689984,15531.981971892075,-7687.836440689984,haircut,haircut,-23619.140335623302,2.0,normal,False,False,False,23219.81841258206,15531.981971892075,-7687.836440689984,2026-03-11
TTDU,TTD,1.998305,119,ols,0.205067,-0.168767,0.373834,10000,0.373834,False,False,False,False,True,False,False,False,True,True,False,False,1.005371,0.499401,0.616225,0.378768,0.435734,0.1255669999999999,0.0619,0.49957625,0.5994915,0.5,0.5994915,0.1255669999999999,net_decay_annual,0.373834,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-11
BMNU,BMNR,1.942121,112,ols,0.206748,-0.170448,0.377196,85000,0.377196,False,False,False,False,True,False,False,False,True,True,False,False,2.112668,1.73238,1.099807,1.106588,1.384718,1.355184,1.0075219999999998,0.48553025,0.5826363,0.5,0.5826363,1.355184,net_decay_annual,0.377196,ETF_LS,0.0,0.0,0.0,0.0,179782.46771118796,0.0,-0.0,179782.46771118796,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-11
SOLX,GSOL,1.980212,65,ols,0.081719,-0.045419,0.127138,700,0.127138,False,False,False,True,False,False,False,True,False,False,True,False,1.656345,0.852162,1.180565,1.352638,1.223547,0.7250239999999999,1.096409,0.495053,0.5940636,0.5,0.5940636,0.7250239999999999,net_decay_annual,0.127138,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,56572.21416874123,37589.600123585646,-18982.614045155595,37589.600123585646,-18982.614045155595,haircut,haircut,56572.21416874123,0.0,normal,False,False,False,56572.21416874123,37589.600123585646,-18982.614045155595,2026-03-11
GMEU,GME,1.966406,219,ols,0.2120189999999999,-0.175719,0.3877379999999999,15000,0.3877379999999999,False,False,False,False,True,False,False,False,True,True,False,False,0.905974,0.614016,0.454358,0.196155,0.559296,0.226278,0.171558,0.4916015,0.5899218,0.5,0.5899218,0.226278,net_decay_annual,0.3877379999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-11
APLX,APLD,1.993921,125,ols,0.141172,-0.1048719999999999,0.2460439999999999,15000,0.2460439999999999,False,False,False,True,False,False,False,True,False,False,False,False,2.220597,1.373692,1.323556,1.735859,1.556213,1.127648,1.310169,0.49848025,0.5981763,0.5,0.5981763,1.127648,net_decay_annual,0.2460439999999999,ETF_LS,135590.00552936038,-68001.69391332976,135590.00552936038,-68001.69391332976,135590.00552936038,-208.4205581977924,208.4205581977924,135381.58497116258,core_leveraged,0.5,1.0,203591.69944269012,0.6720360854696011,1.0,1.0,0.4988121673404381,0.0434560724530822,primary,APLX,False,,,1.0,0.0,,False,0.0,0.0,119531.66916500876,79606.87850920696,-39924.79065580179,79606.87850920696,-39924.79065580179,haircut,haircut,-84060.0302776814,1.703244846030217,normal,False,False,False,119531.66916500876,79606.87850920696,-39924.79065580179,2026-03-11
APPX,APP,1.984377,218,ols,0.05748,-0.0211799999999999,0.07866,30000,0.07866,False,False,False,True,False,False,False,True,False,False,False,False,1.432015,0.660853,0.816614,0.651312,0.659566,0.582193,0.5809059999999999,0.49609425,0.5953131,0.5,0.5953131,0.582193,net_decay_annual,0.07866,ETF_LS,42837.98169951547,-21587.622563411827,42837.98169951547,-21587.622563411827,42837.98169951547,0.0,-0.0,42837.98169951547,core_leveraged,0.5,1.0,64425.6042629273,0.3482160949824585,1.0,1.0,0.1578466871811456,0.0137514630230367,primary,,False,,,1.0,0.0,,False,0.0,0.0,39185.489970512695,26055.28223519216,-13130.207735320537,26055.28223519216,-13130.207735320537,haircut,haircut,-25240.114292414604,1.6441188897065708,normal,False,False,False,39185.489970512695,26055.28223519216,-13130.207735320537,2026-03-11
ARCX,ACHR,1.9894,187,ols,0.136535,-0.100235,0.2367699999999999,9000,0.2367699999999999,False,False,False,True,False,False,False,True,False,False,False,False,1.481144,0.682813,0.872463,0.749132,0.699919,0.446043,0.463149,0.49735,0.59682,0.5,0.59682,0.446043,net_decay_annual,0.2367699999999999,ETF_LS,26810.04930083216,-13476.449834539137,26810.04930083216,-13476.449834539137,26810.04930083216,0.0,-0.0,26810.04930083216,core_leveraged,0.5,1.0,40286.49913537129,0.2662779120785044,1.0,1.0,0.0987043971010712,0.0085990393031742,primary,ARCX,False,,,1.0,0.0,,False,0.0,0.0,20311.87973305592,13517.245447561869,-6794.634285494052,13517.245447561869,-6794.634285494052,haircut,haircut,-19974.619402315373,1.9833959074604168,normal,False,False,False,20311.87973305592,13517.245447561869,-6794.634285494052,2026-03-11
ASTX,ASTS,1.98981,166,ols,0.129244,-0.092944,0.222188,20000,0.222188,False,False,False,True,False,False,False,True,False,False,False,False,2.0872,1.198996,1.294002,1.648934,1.352546,0.976808,1.130358,0.4974525,0.596943,0.5,0.596943,0.976808,net_decay_annual,0.222188,ETF_LS,105673.70264619254,-53107.43369778649,105673.70264619254,-53107.43369778649,105673.70264619254,0.0,-0.0,105673.70264619254,core_leveraged,0.5,1.0,158781.136343979,0.5830428863736012,1.0,1.0,0.3890235356810932,0.0338913844917778,primary,ASTX,False,,,1.0,0.0,,False,0.0,0.0,92715.46091188314,61704.97499074329,-31010.48592113985,61704.97499074329,-31010.48592113985,haircut,haircut,-66065.67543209587,1.7125637383702892,normal,False,False,False,92715.46091188314,61704.97499074329,-31010.48592113985,2026-03-11
BEX,BE,1.978227,78,ols,0.071258,-0.034958,0.106216,100000,0.106216,False,False,False,True,False,False,False,True,False,False,False,False,2.180265,1.181106,0.984595,0.937996,1.013244,1.07489,0.907028,0.49455675,0.5934680999999999,0.5,0.5934680999999999,1.07489,net_decay_annual,0.106216,ETF_LS,125651.0097172972,-63516.98248850976,125651.0097172972,-63516.98248850976,125651.0097172972,0.0,-0.0,125651.0097172972,core_leveraged,0.5,1.0,189167.9922058069,0.6444020728386123,1.0,1.0,0.4634731987694775,0.040377372936138,primary,BEX,False,,,1.0,0.0,,False,0.0,0.0,116750.82228811651,77549.37045515803,-39201.45183295852,77549.37045515803,-39201.45183295852,haircut,haircut,-72417.1699176904,1.6202711766687177,normal,False,False,False,116750.82228811651,77549.37045515803,-39201.45183295852,2026-03-11
BLSX,BLSH,2.009151,93,ols,0.063502,-0.027202,0.090704,10000,0.090704,False,False,False,True,False,False,False,True,False,False,False,False,1.499195,0.969069,0.834413,0.705831,0.802978,0.878365,0.712274,0.50228775,0.6027453,0.50228775,0.6027453,0.878365,net_decay_annual,0.090704,ETF_LS,86919.83756874889,-43261.973624057566,86919.83756874889,-43261.973624057566,86919.83756874889,0.0,-0.0,86919.83756874889,core_leveraged,0.5,1.0,130181.81119280646,0.5204938337501227,1.0,1.0,0.318953432616081,0.0277869394221571,primary,,False,,,1.0,0.0,,False,0.0,0.0,80888.10194960126,54007.39641185947,-26880.705537741796,54007.39641185947,-26880.705537741796,haircut,haircut,-49293.7092432052,1.6094061803294446,normal,False,False,False,80888.10194960126,54007.39641185947,-26880.705537741796,2026-03-11
CEGX,CEG,1.984413,166,ols,0.1002069999999999,-0.0639069999999999,0.1641139999999999,20000,0.1641139999999999,False,False,False,True,False,False,False,True,False,False,False,False,0.909876,0.29803,0.577418,0.325657,0.307458,0.133916,0.143344,0.49610325,0.5953239,0.5,0.5953239,0.133916,net_decay_annual,0.1641139999999999,ETF_LS,3272.7354922694494,-1649.220949605475,3272.7354922694494,-1649.220949605475,3272.7354922694494,0.0,-0.0,3272.7354922694494,core_leveraged,0.5,1.0,4921.956441874924,0.0800955561152909,1.0,1.0,0.0120590955674888,0.0010505776823639,primary,CEGX,False,,,1.0,0.0,,False,0.0,0.0,1676.0707601234676,1114.462577836543,-561.6081822869247,1114.462577836543,-561.6081822869247,haircut,haircut,-3245.885681751457,2.0,normal,False,False,False,1676.0707601234676,1114.462577836543,-561.6081822869247,2026-03-11
CELT,CELH,1.957271,104,ols,0.04067,-0.00437,0.04504,4000,0.04504,False,False,False,True,False,False,False,True,False,False,False,False,1.235711,0.88288,0.615747,0.35519,0.572967,0.83784,0.527927,0.48931775,0.5871813,0.5,0.5871813,0.83784,net_decay_annual,0.04504,ETF_LS,82096.16828926791,-41944.20102748567,82096.16828926791,-41944.20102748567,82096.16828926791,0.0,-0.0,82096.16828926791,core_leveraged,0.5,1.0,124040.36931675358,0.5063174197653584,1.0,1.0,0.3039065228394298,0.0264760660227862,primary,,False,,,1.0,0.0,,False,0.0,0.0,77642.85718440989,51387.956235389705,-26254.9009490202,51387.956235389705,-26254.9009490202,haircut,haircut,-46397.51213234369,1.5975760529026484,normal,False,False,False,77642.85718440989,51387.956235389705,-26254.9009490202,2026-03-11
COZX,CORZ,2.037597,84,ols,0.03804,-0.0017399999999999,0.0397799999999999,200,0.0397799999999999,False,False,False,True,False,False,False,True,False,False,True,False,1.458458,0.711963,0.867331,0.795219,0.767467,0.672183,0.727687,0.50939925,0.6112791,0.50939925,0.6112791,0.672183,net_decay_annual,0.0397799999999999,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,COZX,False,,,1.0,0.0,,False,0.0,0.0,51112.49938898101,34285.876440320935,-16826.622948660082,34285.876440320935,-16826.622948660082,haircut,haircut,51112.49938898101,0.0,normal,False,False,False,51112.49938898101,34285.876440320935,-16826.622948660082,2026-03-11
CRDU,CRDO,1.986375,120,ols,0.096158,-0.059858,0.156016,60000,0.156016,False,False,False,True,False,False,False,True,False,False,False,False,1.744955,0.999796,0.899614,0.79284,0.89139,0.84378,0.735374,0.49659375,0.5959125,0.5,0.5959125,0.84378,net_decay_annual,0.156016,ETF_LS,81928.63091482322,-41245.299057239055,81928.63091482322,-41245.299057239055,81928.63091482322,0.0,-0.0,81928.63091482322,core_leveraged,0.5,1.0,123173.92997206228,0.5042934143209864,1.0,1.0,0.3017836932320461,0.026291126995104,primary,,False,,,1.0,0.0,,False,0.0,0.0,73278.49065102033,48740.88547718237,-24537.60517383796,48740.88547718237,-24537.60517383796,haircut,haircut,-49895.43932104195,1.680901569857146,normal,False,False,False,73278.49065102033,48740.88547718237,-24537.60517383796,2026-03-11
CSEX,CLS,1.999623,78,ols,0.07416,-0.03786,0.11202,25000,0.11202,False,False,False,True,False,False,False,True,False,False,False,False,1.532581,0.614334,0.700568,0.490518,0.528842,0.502314,0.416822,0.49990575,0.5998869,0.5,0.5998869,0.502314,net_decay_annual,0.11202,ETF_LS,32841.03306065451,-16423.612381261122,32841.03306065451,-16423.612381261122,32841.03306065451,0.0,-0.0,32841.03306065451,core_leveraged,0.5,1.0,49264.64544191563,0.2987199239071393,1.0,1.0,0.1207014069503238,0.0105153992405369,primary,CSEX,False,,,1.0,0.0,,False,0.0,0.0,28905.964447080743,19269.43197380636,-9636.53247327439,19269.43197380636,-9636.53247327439,haircut,haircut,-20358.680994834885,1.7043072730579982,normal,False,False,False,28905.964447080743,19269.43197380636,-9636.53247327439,2026-03-11
CWVX,CRWV,1.989384,166,ols,0.052996,-0.016696,0.069692,200000,0.069692,False,False,False,True,False,False,False,True,False,False,False,False,1.961092,0.946134,1.209597,1.439909,1.114645,0.876442,1.044953,0.497346,0.5968152,0.5,0.5968152,0.876442,net_decay_annual,0.069692,ETF_LS,0.0,-0.0,0.0,-0.0,87534.74034637542,0.0,-0.0,87534.74034637542,core_leveraged,0.5,1.0,0.0,0.5232198544795598,2.0,2.0,0.3218825086662717,0.0280421179229871,not_selected,CRWG,True,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,160572.58009286263,106858.30983087468,-53714.27026198797,106858.30983087468,-53714.27026198797,haircut,haircut,160572.58009286263,0.0,normal,False,False,False,160572.58009286263,106858.30983087468,-53714.27026198797,2026-03-11
DOGD,DDOG,2.01559,144,ols,0.144294,-0.107994,0.252288,8000,0.252288,False,False,False,True,False,False,False,True,False,False,False,False,1.210662,0.412004,0.475812,0.231719,0.334739,0.1597159999999999,0.082451,0.5038975,0.604677,0.5038975,0.604677,0.1597159999999999,net_decay_annual,0.252288,ETF_LS,4387.173323581683,-2176.6199095955444,4387.173323581683,-2176.6199095955444,4387.173323581683,0.0,-0.0,4387.173323581683,core_leveraged,0.5,1.0,6563.793233177227,0.0944162568456036,1.0,1.0,0.0160816965405668,0.0014010231020655,primary,DOGD,False,,,1.0,0.0,,False,0.0,0.0,1775.6018552361295,1186.7944062009062,-588.8074490352236,1186.7944062009062,-588.8074490352236,haircut,haircut,-4788.191377941097,2.0,normal,False,False,False,1775.6018552361295,1186.7944062009062,-588.8074490352236,2026-03-11
ENPX,ENPH,2.017514,120,ols,0.174629,-0.138329,0.312958,3000,0.312958,False,False,False,False,True,False,False,False,True,True,False,False,1.675518,0.750944,0.7267,0.542047,0.641522,0.4379859999999999,0.328564,0.5043785,0.6052542,0.5043785,0.6052542,0.4379859999999999,net_decay_annual,0.312958,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-11
FLYT,FLY,1.962919,93,ols,0.189514,-0.153214,0.342728,25000,0.342728,False,False,False,False,True,False,False,False,True,True,False,False,2.284301,1.497604,1.072563,1.087196,1.238656,1.1548759999999998,0.895928,0.49072975,0.5888757,0.5,0.5888757,1.1548759999999998,net_decay_annual,0.342728,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-11
GEVX,GEV,1.994262,166,ols,0.017564,0.018736,0.0,30000,0.0,False,False,False,True,False,False,False,True,False,False,False,False,1.011908,0.31793,0.532034,0.280629,0.3052,0.31793,0.3052,0.4985655,0.5982786,0.5,0.5982786,0.31793,net_decay_annual,0.0,ETF_LS,14788.748762471583,-7415.649880743646,14788.748762471583,-7415.649880743646,14788.748762471583,0.0,-0.0,14788.748762471583,core_leveraged,0.5,1.0,22204.39864321523,0.1894501046673868,1.0,1.0,0.0544021403722849,0.0047394660924685,primary,GEVX,False,,,1.0,0.0,,False,0.0,0.0,14382.50882897876,9579.151998822028,-4803.356830156733,9579.151998822028,-4803.356830156733,haircut,haircut,-7821.889814236471,1.5438473848509968,normal,False,False,False,14382.50882897876,9579.151998822028,-4803.356830156733,2026-03-11
LABX,ALAB,1.994326,144,ols,0.040025,-0.003725,0.04375,6000,0.04375,False,False,False,True,False,False,False,True,False,False,False,False,1.785474,0.987157,0.917748,0.835106,0.921992,0.943407,0.8782420000000001,0.4985815,0.5982978,0.5,0.5982978,0.943407,net_decay_annual,0.04375,ETF_LS,99211.28291245342,-49746.77305137345,99211.28291245342,-49746.77305137345,99211.28291245342,0.0,-0.0,99211.28291245342,core_leveraged,0.5,1.0,148958.0559638269,0.5621496970637553,1.0,1.0,0.3649563854593706,0.0317946757660249,primary,,False,,,1.0,0.0,,False,0.0,0.0,94537.62025690117,62965.3665153576,-31572.253741543554,62965.3665153576,-31572.253741543554,haircut,haircut,-54420.43570692573,1.5756484620518367,normal,False,False,False,94537.62025690117,62965.3665153576,-31572.253741543554,2026-03-11
LRCU,LRCX,2.049848,139,ols,0.079354,-0.0430539999999999,0.1224079999999999,15000,0.1224079999999999,False,False,False,True,False,False,False,True,False,False,False,False,1.080498,0.431212,0.488385,0.256651,0.352937,0.3088039999999999,0.230529,0.512462,0.6149543999999999,0.512462,0.6149543999999999,0.3088039999999999,net_decay_annual,0.1224079999999999,ETF_LS,13679.71094008105,-6673.524544298432,13679.71094008105,-6673.524544298432,13679.71094008105,0.0,-0.0,13679.71094008105,core_leveraged,0.5,1.0,20353.23548437948,0.1802568067695091,1.0,1.0,0.049866676942846,0.0043443405516284,primary,LRCU,False,,,1.0,0.0,,False,0.0,0.0,11153.992727971216,7496.763670007929,-3657.229057963288,7496.763670007929,-3657.229057963288,haircut,haircut,-9199.242756408265,1.8247488572714443,normal,False,False,False,11153.992727971216,7496.763670007929,-3657.229057963288,2026-03-11
MDBX,MDB,1.991302,139,ols,0.079941,-0.043641,0.123582,10000,0.123582,False,False,False,True,False,False,False,True,False,False,False,False,1.608719,0.651325,0.665221,0.436762,0.555112,0.5277430000000001,0.4315300000000001,0.4978255,0.5973906,0.5,0.5973906,0.5277430000000001,net_decay_annual,0.123582,ETF_LS,35951.89256432149,-18054.46515110289,35951.89256432149,-18054.46515110289,35951.89256432149,0.0,-0.0,35951.89256432149,core_leveraged,0.5,1.0,54006.357715424376,0.3148253059405721,1.0,1.0,0.1323188932355123,0.0115275043149251,primary,MDBX,False,,,1.0,0.0,,False,0.0,0.0,31450.58734325824,20936.57460122877,-10514.01274202947,20936.57460122877,-10514.01274202947,haircut,haircut,-22555.77037216613,1.7171812127381842,normal,False,False,False,31450.58734325824,20936.57460122877,-10514.01274202947,2026-03-11
NEBX,NBIS,1.997753,125,ols,0.05089,-0.01459,0.06548,100000,0.06548,False,False,False,True,False,False,False,True,False,False,False,False,1.791285,0.899094,1.110147,1.228276,1.064991,0.833614,0.999511,0.49943825,0.5993259,0.5,0.5993259,0.833614,net_decay_annual,0.06548,ETF_LS,0.0,-0.0,0.0,-0.0,102268.82933403998,0.0,-0.0,102268.82933403998,core_leveraged,0.5,1.0,0.0,0.4960879248032095,3.0,2.0,0.3754561473621098,0.0327094056861436,not_selected,NBIG,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,232696.8216015825,155073.07421426187,-77623.74738732059,155073.07421426187,-77623.74738732059,haircut,haircut,232696.8216015825,0.0,normal,False,False,False,232696.8216015825,155073.07421426187,-77623.74738732059,2026-03-11
NNEX,NNE,1.993668,78,ols,0.200491,-0.164191,0.364682,400,0.364682,False,False,False,False,True,False,False,False,True,True,True,False,1.740526,0.855939,1.535102,2.334203,1.876645,0.491257,1.511963,0.498417,0.5981004,0.5,0.5981004,0.491257,net_decay_annual,0.364682,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,21509.031667852,14324.18963865838,-7184.842029193617,14324.18963865838,-7184.842029193617,haircut,none,21509.031667852,0.0,reduce_only,True,False,False,21509.031667852,14324.18963865838,-7184.842029193617,2026-03-11
QBTX,QBTS,1.993182,218,ols,0.079632,-0.0433319999999999,0.1229639999999999,150000,0.1229639999999999,False,False,False,True,False,False,False,True,False,False,False,False,2.416406,1.408184,1.410031,1.9679,1.483701,1.28522,1.360737,0.4982955,0.5979546,0.5,0.5979546,1.28522,net_decay_annual,0.1229639999999999,ETF_LS,170526.57206500732,-85554.94283262006,170526.57206500732,-85554.94283262006,170526.57206500732,0.0,-0.0,170526.57206500732,core_leveraged,0.5,1.0,256081.51489762735,0.7661560896653848,1.0,1.0,0.627415438898408,0.0546598751115533,primary,QBTX,False,,,1.0,0.0,,False,0.0,0.0,158943.17795161763,105841.43607570844,-53101.7418759092,105841.43607570844,-53101.7418759092,haircut,haircut,-97138.33694600976,1.6111513447628352,normal,False,False,False,158943.17795161763,105841.43607570844,-53101.7418759092,2026-03-11
SRPU,SRPT,1.955898,93,ols,0.125728,-0.089428,0.215156,900,0.215156,False,False,False,True,False,False,False,True,False,False,True,False,1.746717,1.417356,0.835422,0.652438,0.934729,1.2022,0.719573,0.4889745,0.5867694,0.5,0.5867694,1.2022,net_decay_annual,0.215156,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,SRPU,False,,,1.0,0.0,,False,0.0,0.0,138118.5043245398,91392.0934928603,-46726.41083167952,91392.0934928603,-46726.41083167952,haircut,haircut,138118.5043245398,0.0,normal,False,False,False,138118.5043245398,91392.0934928603,-46726.41083167952,2026-03-11
TEMT,TEM,1.984618,206,ols,0.094183,-0.057883,0.152066,10000,0.152066,False,False,False,True,False,False,False,True,False,False,False,False,1.336858,0.616298,1.018119,1.012772,0.68867,0.464232,0.536604,0.4961545,0.5953854,0.5,0.5953854,0.464232,net_decay_annual,0.152066,ETF_LS,28820.175061269623,-14521.774498301247,28820.175061269623,-14521.774498301247,28820.175061269623,0.0,-0.0,28820.175061269623,core_leveraged,0.5,1.0,43341.94955957087,0.2776370230420373,1.0,1.0,0.1061904382926733,0.009251216554871,primary,,False,,,1.0,0.0,,False,0.0,0.0,24109.302261359386,16031.450334794785,-8077.8519265646,16031.450334794785,-8077.8519265646,haircut,haircut,-19232.647298211483,1.7977272460943905,normal,False,False,False,24109.302261359386,16031.450334794785,-8077.8519265646,2026-03-11
