ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
UNX,U,2.02466,131,ols,0.029778,0.006622,0.023156,1,0.023156,False,False,False,True,False,False,False,False,True,False,True,False,1.672353,1.095439,0.729426,0.551905,0.834456,1.072283,0.8113,0.506165,0.607398,0.506165,0.607398,1.072283,net_decay_annual,0.023156,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,79957.24448515716,53522.126328023085,-26435.11815713408,53522.126328023085,-26435.11815713408,haircut,haircut,79957.24448515716,0.0,normal,False,False,False,79957.24448515716,53522.126328023085,-26435.11815713408,2026-03-25
UPSX,UPST,1.985981,198,ols,0.147872,-0.111472,0.259344,50000,0.259344,False,False,False,True,False,False,False,False,True,False,False,False,1.418122,0.716091,0.897187,0.788097,0.731521,0.456747,0.4721769999999999,0.49649525,0.5957943,0.5,0.5957943,0.456747,net_decay_annual,0.259344,ETF_LS,21299.61149699391,-10724.982513424808,21299.61149699391,-10724.982513424808,21299.61149699391,0.0,-0.0,21299.61149699391,core_leveraged,0.5,1.0,32024.594010418725,0.2730199523746379,1.0,1.0,0.103119352291906,0.0068355590203668,primary,UPSX,False,,,1.0,0.0,,False,0.0,0.0,14069.91239728338,9357.922469255243,-4711.989928028135,9357.922469255243,-4711.989928028135,haircut,haircut,-17954.681613135348,2.0,normal,False,False,False,14069.91239728338,9357.922469255243,-4711.989928028135,2026-03-25
WULX,WULF,1.995671,104,ols,0.131776,-0.0953759999999999,0.227152,10000,0.227152,False,False,False,True,False,False,False,False,True,False,False,False,2.037385,1.20085,1.148769,1.311113,1.265608,0.973698,1.038456,0.49891775,0.5987013,0.5,0.5987013,0.973698,net_decay_annual,0.227152,ETF_LS,79728.58045955292,-39950.76365771358,79728.58045955292,-39950.76365771358,79728.58045955292,0.0,-0.0,79728.58045955292,core_leveraged,0.5,1.0,119679.3441172665,0.5799059544996853,1.0,1.0,0.385368084419044,0.0255452175276982,primary,WULX,False,,,1.0,0.0,,False,0.0,0.0,62043.98705219397,41332.77175111653,-20711.215301077445,41332.77175111653,-20711.215301077445,haircut,haircut,-57635.35706507253,1.9289434770945213,normal,False,False,False,62043.98705219397,41332.77175111653,-20711.215301077445,2026-03-25
CRMU,CRML,1.956839,30,ols,0.092197,-0.055797,0.147994,3000,0.147994,False,False,False,True,False,False,False,False,True,False,False,False,1.784354,0.993056,1.532058,2.197427,2.054049,0.845062,1.906055,0.48920975,0.5870517,0.5,0.5870517,0.845062,net_decay_annual,0.147994,ETF_LS,63424.90336251487,-32411.91705731277,63424.90336251487,-32411.91705731277,63424.90336251487,0.0,-0.0,63424.90336251487,core_leveraged,0.5,1.0,95836.82041982764,0.5107663195203206,1.0,1.0,0.3085950393061399,0.02045609827531,primary,CRMU,False,,,1.0,0.0,,False,0.0,0.0,50472.8645652786,33402.992122011114,-17069.87244326749,33402.992122011114,-17069.87244326749,haircut,haircut,-45363.95585454904,1.8987791013105269,normal,False,False,False,50472.8645652786,33402.992122011114,-17069.87244326749,2026-03-25
UECG,UEC,1.999266,30,ols,0.062428,-0.026028,0.0884559999999999,900,0.0884559999999999,False,False,False,True,False,False,False,False,True,False,True,False,1.321796,0.681411,0.704663,0.496003,0.518075,0.592955,0.429619,0.4998165,0.5997798,0.5,0.5997798,0.592955,net_decay_annual,0.0884559999999999,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,27036.05111667545,18021.8285980074,-9014.222518668052,18021.8285980074,-9014.222518668052,haircut,haircut,27036.05111667545,0.0,normal,False,False,False,27036.05111667545,18021.8285980074,-9014.222518668052,2026-03-25
DNNG,DNN,1.95899,30,ols,0.127378,-0.0909779999999999,0.218356,300,0.218356,False,False,False,True,False,False,False,False,True,False,True,False,1.140435,0.649083,0.610344,0.349917,0.385532,0.4307269999999999,0.167176,0.4897475,0.587697,0.5,0.587697,0.4307269999999999,net_decay_annual,0.218356,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,13229.033679540264,8758.240037270347,-4470.793642269919,8758.240037270347,-4470.793642269919,haircut,haircut,13229.033679540264,0.0,normal,False,False,False,13229.033679540264,8758.240037270347,-4470.793642269919,2026-03-25
RCAX,RCAT,2.020725,35,ols,0.141451,-0.105051,0.246502,50000,0.246502,False,False,False,True,False,False,False,False,True,False,False,False,2.436548,1.445462,1.266845,1.655133,1.626012,1.19896,1.37951,0.50518125,0.6062175,0.50518125,0.6062175,1.19896,net_decay_annual,0.246502,ETF_LS,113362.5161668956,-56099.92263514115,113362.5161668956,-56099.92263514115,113362.5161668956,0.0,-0.0,113362.5161668956,core_leveraged,0.5,1.0,169462.43880203675,0.7074150310882947,1.0,1.0,0.5456698973728632,0.0361712782928573,primary,RCAX,False,,,1.0,0.0,,False,0.0,0.0,89612.50745452283,59946.61352027764,-29665.8939342452,59946.61352027764,-29665.8939342452,haircut,haircut,-79849.93134751392,1.8910578848386397,normal,False,False,False,89612.50745452283,59946.61352027764,-29665.8939342452,2026-03-25
RDWU,RDW,1.961267,37,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,1.956939,1.632109,1.062295,1.063754,1.147203,1.632109,1.147203,0.49031675,1.0,0.5,1.0,1.632109,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,172426.1597535956,114199.00233969284,-58227.15741390276,114199.00233969284,-58227.15741390276,haircut,haircut,172426.1597535956,0.0,normal,False,False,False,172426.1597535956,114199.00233969284,-58227.15741390276,2026-03-25
OKLL,OKLO,1.997433,189,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,2.016938,1.250907,1.299906,1.683255,1.358994,1.250907,1.358994,0.49935825,1.0,0.5,1.0,1.250907,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,106778.61700754598,71155.26295507976,-35623.35405246622,71155.26295507976,-35623.35405246622,haircut,haircut,106778.61700754598,0.0,normal,False,False,False,106778.61700754598,71155.26295507976,-35623.35405246622,2026-03-25
GDXU,GDX,3.042285,500,ols,0.042964,-0.0065639999999999,0.049528,55000,0.049528,False,False,False,True,False,False,False,False,True,False,False,False,1.182473,0.696255,0.387744,0.467064,0.696255,0.6467269999999999,0.6467269999999999,0.76057125,0.9126855,0.76057125,0.9126855,0.6467269999999999,net_decay_annual,0.049528,ETF_LS,25309.192881728188,-8319.139357991833,25309.192881728188,-8319.139357991833,25309.192881728188,0.0,-0.0,25309.192881728188,core_leveraged,0.5,1.0,33628.33223972002,0.2807508439439244,2.0,1.0,0.108283397381674,0.0071778724097588,primary,GDXU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-33628.33223972002,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-03-25
MRNX,MRNA,2.016908,34,ols,0.084078,-0.047678,0.131756,200,0.131756,False,False,False,True,False,False,False,False,True,False,True,False,1.373004,0.633556,0.670886,0.461567,0.484772,0.5018,0.353016,0.504227,0.6050724,0.504227,0.6050724,0.5018,net_decay_annual,0.131756,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,19033.001960809044,12724.224245078552,-6308.777715730491,12724.224245078552,-6308.777715730491,haircut,haircut,19033.001960809044,0.0,normal,False,False,False,19033.001960809044,12724.224245078552,-6308.777715730491,2026-03-25
ZETX,ZETA,2.061888,34,ols,0.131437,-0.095037,0.226474,2000,0.226474,False,False,False,True,False,False,False,False,True,False,False,False,1.516946,0.683731,0.761141,0.634226,0.640905,0.4572569999999999,0.4144309999999999,0.515472,0.6185664000000001,0.515472,0.6185664000000001,0.4572569999999999,net_decay_annual,0.226474,ETF_LS,20569.652529417966,-9976.125051126912,20569.652529417966,-9976.125051126912,20569.652529417966,0.0,-0.0,20569.652529417966,core_leveraged,0.5,1.0,30545.77758054488,0.2657428322617325,1.0,1.0,0.0983575560187789,0.0065199098357619,primary,ZETX,False,,,1.0,0.0,,False,0.0,0.0,14217.166709023177,9573.898663613554,-4643.268045409622,9573.898663613554,-4643.268045409622,haircut,haircut,-16328.610871521703,2.0,normal,False,False,False,14217.166709023177,9573.898663613554,-4643.268045409622,2026-03-25
LITX,LITE,1.987849,40,ols,0.084743,-0.048343,0.1330859999999999,1500000,0.1330859999999999,False,False,False,True,False,False,False,False,True,False,False,False,2.00826,1.572452,0.728627,0.52126,0.688116,1.439366,0.5550299999999999,0.49696225,0.5963547,0.5,0.5963547,1.439366,net_decay_annual,0.1330859999999999,ETF_LS,158613.3254884038,-79791.4356112581,158613.3254884038,-79791.4356112581,158613.3254884038,0.0,-0.0,158613.3254884038,core_leveraged,0.5,1.0,238404.7610996619,0.8597727891087373,1.0,1.0,0.7676645187103901,0.0508868220063312,primary,LITX,False,,,1.0,0.0,,False,0.0,0.0,131502.0475420427,87489.76728890986,-44012.28025313284,87489.76728890986,-44012.28025313284,haircut,haircut,-106902.7135576192,1.8129357341256696,normal,False,False,False,131502.0475420427,87489.76728890986,-44012.28025313284,2026-03-25
WDCX,WDC,2.055034,40,ols,0.133224,-0.096824,0.230048,50000,0.230048,False,False,False,True,False,False,False,False,True,False,False,False,1.716947,0.710231,0.545835,0.322982,0.38445,0.4801829999999999,0.154402,0.5137585,0.6165102,0.5137585,0.6165102,0.4801829999999999,net_decay_annual,0.230048,ETF_LS,22481.91664179756,-10939.924420616671,22481.91664179756,-10939.924420616671,22481.91664179756,0.0,-0.0,22481.91664179756,core_leveraged,0.5,1.0,33421.841062414234,0.2797644465049329,1.0,1.0,0.1076184947618051,0.007133797451956,primary,WDCX,False,,,1.0,0.0,,False,0.0,0.0,15652.53553329499,10529.013001861627,-5123.522531433362,10529.013001861627,-5123.522531433362,haircut,haircut,-17769.305529119243,2.0,normal,False,False,False,15652.53553329499,10529.013001861627,-5123.522531433362,2026-03-25
LNOK,NOK,1.95688,44,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,0.869149,0.30587,0.367159,0.126212,0.157581,0.30587,0.157581,0.48922,1.0,0.5,1.0,0.30587,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,9219.578503017929,6101.5694857369,-3118.0090172810287,6101.5694857369,-3118.0090172810287,haircut,haircut,9219.578503017929,0.0,normal,False,False,False,9219.578503017929,6101.5694857369,-3118.0090172810287,2026-03-25
ONDG,ONDS,1.996826,49,ols,0.208566,-0.1721659999999999,0.3807319999999999,20000,0.3807319999999999,False,False,False,False,True,False,False,True,False,True,False,False,2.015324,1.207115,1.321908,1.73913,1.635683,0.826383,1.254951,0.4992065,0.5990478,0.5,0.5990478,0.826383,net_decay_annual,0.3807319999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-25
PLUL,PLUG,1.932266,49,ols,0.090167,-0.0537669999999999,0.143934,500,0.143934,False,False,False,True,False,False,False,False,True,False,True,False,1.941781,1.094071,1.04254,0.978954,1.001338,0.950137,0.857404,0.4830665,0.5796798,0.5,0.5796798,0.950137,net_decay_annual,0.143934,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,63230.69483161631,41666.92986908688,-21563.764962529425,41666.92986908688,-21563.764962529425,haircut,haircut,63230.69483161631,0.0,normal,False,False,False,63230.69483161631,41666.92986908688,-21563.764962529425,2026-03-25
UUUG,UUUU,1.995208,49,ols,0.106153,-0.069753,0.175906,25000,0.175906,False,False,False,True,False,False,False,False,True,False,False,False,2.137623,1.32382,0.785728,0.612938,0.751165,1.147914,0.575259,0.498802,0.5985624,0.5,0.5985624,1.147914,net_decay_annual,0.175906,ETF_LS,106368.13160328842,-53311.8008765444,106368.13160328842,-53311.8008765444,106368.13160328842,0.0,-0.0,106368.13160328842,core_leveraged,0.5,1.0,159679.93247983282,0.6837828743116189,1.0,1.0,0.5141701782691968,0.034083229985023,primary,UUUG,False,,,1.0,0.0,,False,0.0,0.0,85872.950502031,57202.83794155741,-28670.1125604736,57202.83794155741,-28670.1125604736,haircut,haircut,-73806.98197780181,1.85949046290259,normal,False,False,False,85872.950502031,57202.83794155741,-28670.1125604736,2026-03-25
HUTG,HUT,2.002931,49,ols,0.089711,-0.053311,0.143022,1000,0.143022,False,False,False,True,False,False,False,False,True,False,False,False,2.10786,1.301759,1.005104,1.01468,1.070501,1.158737,0.927479,0.50073275,0.6008792999999999,0.50073275,0.6008792999999999,1.158737,net_decay_annual,0.143022,ETF_LS,107721.15776092208,-53781.761708676975,107721.15776092208,-53781.761708676975,107721.15776092208,0.0,-0.0,107721.15776092208,core_leveraged,0.5,1.0,161502.91946959906,0.6882328269908412,1.0,1.0,0.5200402054601773,0.0344723414022623,primary,HUTG,False,,,1.0,0.0,,False,0.0,0.0,88226.12989647577,58846.12419655267,-29380.005699923106,58846.12419655267,-29380.005699923106,haircut,haircut,-73276.78957312329,1.8305565444059035,normal,False,False,False,88226.12989647577,58846.12419655267,-29380.005699923106,2026-03-25
XPEG,XPEV,1.988039,47,ols,0.11317,-0.0767699999999999,0.18994,5000,0.18994,False,False,False,True,False,False,False,False,True,False,False,False,1.094786,0.453929,0.691479,0.469599,0.466676,0.263989,0.276736,0.49700975,0.5964117,0.5,0.5964117,0.263989,net_decay_annual,0.18994,ETF_LS,8152.196089783097,-4100.62181364807,8152.196089783097,-4100.62181364807,8152.196089783097,0.0,-0.0,8152.196089783097,core_leveraged,0.5,1.0,12252.817903431169,0.1576765671003054,1.0,1.0,0.0394541347047656,0.0026153293283737,primary,,False,,,1.0,0.0,,False,0.0,0.0,4976.698835240751,3311.158715034572,-1665.5401202061792,3311.158715034572,-1665.5401202061792,haircut,haircut,-7276.119068190416,2.0,normal,False,False,False,4976.698835240751,3311.158715034572,-1665.5401202061792,2026-03-25
RKTL,RKT,1.956516,49,ols,0.0459659999999999,-0.009566,0.0555319999999999,3000,0.0555319999999999,False,False,False,True,False,False,False,False,True,False,False,False,1.278949,0.807664,0.568478,0.302394,0.400641,0.752132,0.345109,0.489129,0.5869548,0.5,0.5869548,0.752132,net_decay_annual,0.0555319999999999,ETF_LS,51735.57438937979,-26442.704475393908,51735.57438937979,-26442.704475393908,51735.57438937979,0.0,-0.0,51735.57438937979,core_leveraged,0.5,1.0,78178.2788647737,0.4546545205670675,1.0,1.0,0.2517344475064608,0.01668693252183,primary,,False,,,1.0,0.0,,False,0.0,0.0,43096.01683448214,28519.39460937592,-14576.62222510622,28519.39460937592,-14576.62222510622,haircut,haircut,-35082.26203029156,1.8140488288054828,normal,False,False,False,43096.01683448214,28519.39460937592,-14576.62222510622,2026-03-25
EOSU,EOSE,1.976651,48,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,2.579849,4.40674,1.127782,1.227693,1.833226,4.40674,1.833226,0.49416275,1.0,0.5,1.0,4.40674,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,EOSU,False,,,1.0,0.0,,False,0.0,0.0,421650.0,279997.51873834047,-141652.48126165947,279997.51873834047,-141652.48126165947,haircut,haircut,421650.0,0.0,normal,False,False,False,421650.0,279997.51873834047,-141652.48126165947,2026-03-25
BTFL,KEEL,2.021562,58,ols,0.337323,-0.300923,0.6382460000000001,700,0.6382460000000001,False,False,False,False,True,False,False,False,False,True,True,False,2.069402,1.257183,0.983407,0.998593,1.05811,0.6189369999999998,0.419864,0.5053905,0.6064685999999999,0.5053905,0.6064685999999999,0.6189369999999998,net_decay_annual,0.6382460000000001,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,18332.55805983445,12265.312688124568,-6067.24537170988,12265.312688124568,-6067.24537170988,haircut,none,18332.55805983445,0.0,normal,False,False,False,18332.55805983445,12265.312688124568,-6067.24537170988,2026-03-25
COPZ,COPX,2.059212,25,ols_short_history,0.058369,-0.021969,0.0803379999999999,4000,0.0803379999999999,False,False,False,True,False,False,False,False,True,False,False,False,1.121432,0.432365,0.379237,0.156847,0.18418,0.352027,0.103842,0.514803,0.6177636,0.514803,0.6177636,0.352027,net_decay_annual,0.0803379999999999,ETF_LS,13031.975540462923,-6328.622570411849,13031.975540462923,-6328.622570411849,13031.975540462923,0.0,-0.0,13031.975540462923,core_leveraged,0.5,1.0,19360.598110874773,0.2047859604223927,1.0,1.0,0.0623412223907597,0.0041324649116061,primary,,False,,,1.0,0.0,,False,0.0,0.0,10239.503004915325,6892.398258688086,-3347.104746227239,6892.398258688086,-3347.104746227239,haircut,haircut,-9121.095105959448,1.8907751774261892,normal,False,False,False,10239.503004915325,6892.398258688086,-3347.104746227239,2026-03-25
FCXG,FCX,2.054292,24,ols_short_history,0.040734,-0.004334,0.045068,15000,0.045068,False,False,False,True,False,False,False,False,True,False,False,False,1.047102,0.297616,0.44104,0.210644,0.218927,0.252548,0.173859,0.513573,0.6162875999999999,0.513573,0.6162875999999999,0.252548,net_decay_annual,0.045068,ETF_LS,7305.128431486842,-3556.0321665502483,7305.128431486842,-3556.0321665502483,7305.128431486842,0.0,-0.0,7305.128431486842,core_leveraged,0.5,1.0,10861.16059803709,0.1471794929483608,1.0,1.0,0.0349729912467768,0.0023182840123878,primary,FCXG,False,,,1.0,0.0,,False,0.0,0.0,5869.667538768392,3947.890728048136,-1921.776810720256,3947.890728048136,-1921.776810720256,haircut,haircut,-4991.493059268698,1.85038769679893,normal,False,False,False,5869.667538768392,3947.890728048136,-1921.776810720256,2026-03-25
GLWG,GLW,1.981473,11,ols_short_history,0.183092,-0.146692,0.3297839999999999,500,0.3297839999999999,False,False,False,False,True,False,False,True,False,True,True,False,1.293165,,0.389822,0.147764,0.147764,,-0.1820199999999999,0.49536825,0.5944419,0.5,0.5944419,0.147764,net_decay_annual,0.3297839999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-25
BITX,IBIT,2.004391,500,ols,0.0506719999999999,-0.014272,0.064944,1300000,0.064944,False,False,False,True,False,False,False,False,True,False,False,False,1.004502,0.44562,0.500904,0.25256,0.44562,0.380676,0.380676,0.50109775,0.6013172999999999,0.50109775,0.6013172999999999,0.380676,net_decay_annual,0.064944,ETF_LS,15345.802704918324,-7656.092401591468,15345.802704918324,-7656.092401591468,15345.802704918324,0.0,-0.0,15345.802704918324,core_leveraged,0.5,1.0,23001.89510650979,0.2259793027118211,3.0,1.0,0.0740662168612653,0.0049096894570992,primary,BITX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-23001.89510650979,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-03-25
ETHU,ETHA,2.000953,419,ols,0.020357,0.016043,0.0043139999999999,1100000,0.0043139999999999,False,False,False,True,False,False,False,False,True,False,False,False,1.480005,0.789495,0.752287,0.566745,0.789495,0.7851809999999999,0.7851809999999999,0.50023825,0.6002858999999999,0.50023825,0.6002858999999999,0.7851809999999999,net_decay_annual,0.0043139999999999,ETF_LS,54568.8565353006,-27271.433429621087,54568.8565353006,-27271.433429621087,54568.8565353006,0.0,-0.0,54568.8565353006,core_leveraged,0.5,1.0,81840.28996492169,0.4667046372451126,3.0,1.0,0.2635261414967164,0.0174685784343482,primary,ETHU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,119641.999458773,79773.99770773825,-39868.00175103476,79773.99770773825,-39868.00175103476,haircut,haircut,37801.70949385132,0.6840431481849543,normal,False,False,False,119641.999458773,79773.99770773825,-39868.00175103476,2026-03-25
ADBG,ADBE,1.991419,253,ols,0.069707,-0.033307,0.103014,200000,0.103014,False,False,False,True,False,False,False,False,True,False,False,False,0.618516,0.232057,0.331734,0.108635,0.232057,0.129043,0.129043,0.49785475,0.5974257,0.5,0.5974257,0.129043,net_decay_annual,0.103014,ETF_LS,2325.7507556816586,-1167.886193554274,2325.7507556816586,-1167.886193554274,2325.7507556816586,0.0,-0.0,2325.7507556816586,core_leveraged,0.5,1.0,3493.636949235932,0.076977263165751,1.0,1.0,0.0112495283853114,0.0007457069261976,primary,,False,,,1.0,0.0,,False,0.0,0.0,1361.19701743971,906.1631296962312,-455.0338877434789,906.1631296962312,-455.0338877434789,haircut,haircut,-2132.4399317962225,2.0,normal,False,False,False,1361.19701743971,906.1631296962312,-455.0338877434789,2026-03-25
AMDG,AMD,2.003196,292,ols,0.037716,-0.001316,0.039032,25000,0.039032,False,False,False,True,False,False,False,False,True,False,False,False,1.246394,0.484161,0.558049,0.312913,0.484161,0.445129,0.445129,0.500799,0.6009588,0.500799,0.6009588,0.445129,net_decay_annual,0.039032,ETF_LS,0.0,-0.0,0.0,-0.0,20204.99289683606,0.0,-0.0,20204.99289683606,core_leveraged,0.5,1.0,0.0,0.2643585165104122,3.0,2.0,0.0974626657163752,0.0064605894914921,not_selected,AMUU,True,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,41895.16688507328,27944.972863413263,-13950.19402166002,27944.972863413263,-13950.19402166002,haircut,haircut,41895.16688507328,0.0,normal,False,False,False,41895.16688507328,27944.972863413263,-13950.19402166002,2026-03-25
ARMG,ARM,1.996121,299,ols,0.14943,-0.11303,0.26246,150000,0.26246,False,False,False,True,False,False,False,False,True,False,False,False,1.216677,0.468712,0.634454,0.400193,0.468712,0.206252,0.206252,0.49903025,0.5988363,0.5,0.5988363,0.206252,net_decay_annual,0.26246,ETF_LS,5271.96487045172,-2641.104858098142,5271.96487045172,-2641.104858098142,5271.96487045172,0.0,-0.0,5271.96487045172,core_leveraged,0.5,1.0,7913.069728549862,0.122816868776617,2.0,1.0,0.025480123956709,0.0016890223540127,primary,ARMG,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,34537.96864208977,23010.40729123319,-11527.561350856582,23010.40729123319,-11527.561350856582,haircut,haircut,26624.89891353991,0.229112192745076,normal,False,False,False,34537.96864208977,23010.40729123319,-11527.561350856582,2026-03-25
ASMG,ASML,1.984763,299,ols,0.0784349999999999,-0.042035,0.12047,50000,0.12047,False,False,False,True,False,False,False,False,True,False,False,False,0.814496,0.279943,0.434267,0.184299,0.279943,0.159473,0.159473,0.49619075,0.5954289,0.5,0.5954289,0.159473,net_decay_annual,0.12047,ETF_LS,3379.8870446776136,-1702.9171970041832,3379.8870446776136,-1702.9171970041832,3379.8870446776136,0.0,-0.0,3379.8870446776136,core_leveraged,0.5,1.0,5082.804241681796,0.0953686583108211,2.0,1.0,0.016366654985798,0.0010849101903269,primary,ASMU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-5082.804241681796,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-03-25
AVGG,AVGO,1.99989,214,ols,0.0162959999999999,0.020104,0.0,300000,0.0,False,False,False,True,False,False,False,False,True,False,False,False,0.841896,0.288158,0.534161,0.285281,0.287724,0.288158,0.287724,0.4999725,0.5999669999999999,0.5,0.5999669999999999,0.288158,net_decay_annual,0.0,ETF_LS,0.0,-0.0,0.0,-0.0,11743.826008692968,0.0,-0.0,11743.826008692968,core_leveraged,0.5,1.0,0.0,0.1713468400282222,2.0,2.0,0.0568418649463747,0.0037679243908435,not_selected,AVL,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,17591.42469902021,11727.401451827742,-5864.023247192467,11727.401451827742,-5864.023247192467,haircut,haircut,17591.42469902021,0.0,normal,False,False,False,17591.42469902021,11727.401451827742,-5864.023247192467,2026-03-25
BAIG,BBAI,2.010812,148,ols,0.175758,-0.139358,0.315116,100000,0.315116,False,False,False,False,True,False,False,True,False,True,False,False,1.86358,1.07153,1.160803,1.369396,1.194459,0.7564140000000001,0.879343,0.502703,0.6032436,0.502703,0.6032436,0.7564140000000001,net_decay_annual,0.315116,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-25
BLSG,BLSH,2.014614,102,ols,0.19262,-0.15622,0.34884,10000,0.34884,False,False,False,False,True,False,False,True,False,True,False,False,1.454844,0.662453,0.821403,0.689565,0.678591,0.3136129999999999,0.329751,0.5036535,0.6043841999999999,0.5036535,0.6043841999999999,0.3136129999999999,net_decay_annual,0.34884,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-25
