ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
NVTX,NVTS,1.996514,148,ols,0.236622,35000,0.236622,False,False,25.96999931335449,0.236622,1.0,False,True,False,False,False,False,False,False,False,2.426677,1.575194,1.613929,2.591162,1.994482,1.338572,1.75786,0.4991285,0.5989542,0.5,0.5989542,1.338572,net_decay_annual,0.236622,ETF_LS,83066.62144379209,-41605.82968303357,83066.62144379209,-41605.82968303357,83066.62144379209,0.0,-0.0,83066.62144379209,core_leveraged,0.5,1.0,124672.45112682565,0.7969617285446867,1.0,1.0,0.6722264027880148,0.0248386401287529,primary,NVTX,False,,,1.0,0.0,,False,0.0,0.0,82574.5693477174,55017.6918067757,-27556.87754094171,55017.6918067757,-27556.87754094171,haircut,haircut,-42097.88177910824,1.5098165465669722,normal,False,False,False,82574.5693477174,55017.6918067757,-27556.87754094171,2026-04-14
OPEX,OPEN,1.994222,116,ols,0.30047,35000,0.30047,False,False,18.020000457763672,0.30047,1.0,False,True,False,False,False,False,False,False,False,1.835183,1.067135,1.296924,1.667462,1.391121,0.7666649999999999,1.090651,0.4985555,0.5982666,0.5,0.5982666,0.7666649999999999,net_decay_annual,0.30047,ETF_LS,31358.232824890565,-15724.54462185783,31358.232824890565,-15724.54462185783,31358.232824890565,0.0,-0.0,31358.232824890565,core_leveraged,0.5,1.0,47082.7774467484,0.4568519783387215,2.0,1.0,0.2538675210941304,0.0093803575263975,primary,OPEX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-47082.7774467484,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-04-14
PONX,PONY,2.005875,148,ols,0.278105,90000,0.278105,False,False,7.689000129699707,0.278105,1.0,False,True,False,False,False,False,False,False,False,1.61233,0.818131,1.242924,1.558501,1.123681,0.5400260000000001,0.8455759999999999,0.50146875,0.6017625,0.50146875,0.6017625,0.5400260000000001,net_decay_annual,0.278105,ETF_LS,16886.50331760813,-8418.522249695585,16886.50331760813,-8418.522249695585,16886.50331760813,0.0,-0.0,16886.50331760813,core_leveraged,0.5,1.0,25305.025567303717,0.3203957676881781,1.0,1.0,0.1364431849684484,0.0050415502208723,primary,PONX,False,,,1.0,0.0,,False,0.0,0.0,14289.95052217233,9535.943611647996,-4754.006910524334,9535.943611647996,-4754.006910524334,haircut,haircut,-11015.075045131383,1.7708266748747912,normal,False,False,False,14289.95052217233,9535.943611647996,-4754.006910524334,2026-04-14
QBTX,QBTS,1.991694,241,ols,0.077153,70000,0.077153,False,False,7.96999979019165,0.077153,1.0,False,True,False,False,False,False,False,False,False,2.345542,1.343894,1.400601,1.93731,1.369797,1.266741,1.292644,0.4979235,0.5975082,0.5,0.5975082,1.266741,net_decay_annual,0.077153,ETF_LS,75602.19280730622,-37958.73904691495,75602.19280730622,-37958.73904691495,75602.19280730622,0.0,-0.0,75602.19280730622,core_leveraged,0.5,1.0,113560.93185422115,0.7555633197059188,1.0,1.0,0.6123137551852645,0.0226248789810302,primary,QBTX,False,,,1.0,0.0,,False,0.0,0.0,79141.61375116551,52687.83413628327,-26453.77961488224,52687.83413628327,-26453.77961488224,haircut,haircut,-34419.318103055644,1.4349079639856188,normal,False,False,False,79141.61375116551,52687.83413628327,-26453.77961488224,2026-04-14
QUBX,QUBT,1.962372,201,ols,0.270867,50000,0.270867,False,False,8.329999923706055,0.270867,1.0,False,True,False,False,False,False,False,False,False,1.920669,1.212453,1.734624,2.841221,1.542085,0.941586,1.271218,0.490593,0.5887116,0.5,0.5887116,0.941586,net_decay_annual,0.270867,ETF_LS,45643.2075343808,-23259.202401165938,45643.2075343808,-23259.202401165938,45643.2075343808,0.0,-0.0,45643.2075343808,core_leveraged,0.5,1.0,68902.40993554673,0.5679027721707769,1.0,1.0,0.3715176749615662,0.0137275087553372,primary,QUBX,False,,,1.0,0.0,,False,0.0,0.0,42926.45022906412,28435.883133147698,-14490.56709591642,28435.883133147698,-14490.56709591642,haircut,haircut,-25975.959706482616,1.6051271318236122,normal,False,False,False,42926.45022906412,28435.883133147698,-14490.56709591642,2026-04-14
RGTU,RGTI,1.985734,201,ols,0.380927,35000,0.380927,False,False,16.3799991607666,0.380927,1.0,False,False,True,False,False,True,True,False,False,2.085194,1.193384,1.480071,2.143956,1.385762,0.812457,1.004835,0.4964335,0.5957202,0.5,0.5957202,0.812457,net_decay_annual,0.380927,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-14
SNPX,SNPS,1.920402,101,ols,0.0392039999999999,3000,0.0392039999999999,False,False,24.51000022888184,0.0392039999999999,1.0,False,True,False,False,False,False,False,False,False,0.800667,0.251364,0.485828,0.208595,0.225737,0.21216,0.186533,0.4801005,0.5761206,0.5,0.5761206,0.21216,net_decay_annual,0.0392039999999999,ETF_LS,3434.89435892594,-1788.632983576324,3434.89435892594,-1788.632983576324,3434.89435892594,0.0,-0.0,3434.89435892594,core_leveraged,0.5,1.0,5223.527342502264,0.1300527064674976,1.0,1.0,0.0281649471361006,0.0010406895403951,primary,SNPX,False,,,1.0,0.0,,False,0.0,0.0,3372.4846790053825,2217.6831554461664,-1154.8015235592163,2217.6831554461664,-1154.8015235592163,haircut,haircut,-1851.0426634968817,1.548866144602559,normal,False,False,False,3372.4846790053825,2217.6831554461664,-1154.8015235592163,2026-04-14
SRPU,SRPT,1.965569,116,ols,0.133359,8000,0.133359,False,False,12.128999710083008,0.133359,1.0,False,True,False,False,False,False,False,False,False,1.948941,1.371904,0.882063,0.738314,1.029967,1.238545,0.8966080000000001,0.49139225,0.5896707,0.5,0.5896707,1.238545,net_decay_annual,0.133359,ETF_LS,73625.36147358204,-37457.53085929929,73625.36147358204,-37457.53085929929,73625.36147358204,0.0,-0.0,73625.36147358204,core_leveraged,0.5,1.0,111082.89233288133,0.7460974744118927,1.0,1.0,0.5989523142386818,0.0221311762316331,primary,SRPU,False,,,1.0,0.0,,False,0.0,0.0,75252.37915213741,49877.01976844497,-25375.35938369244,49877.01976844497,-25375.35938369244,haircut,haircut,-35830.51318074392,1.4761379451977927,normal,False,False,False,75252.37915213741,49877.01976844497,-25375.35938369244,2026-04-14
TARK,ARKK,1.977266,499,ols,0.036856,15000,0.036856,False,False,39.73699951171875,0.036856,1.0,False,True,False,False,False,False,False,False,False,0.803913,0.232142,0.405913,0.159189,0.232142,0.195286,0.195286,0.4943165,0.5931797999999999,0.5,0.5931797999999999,0.195286,net_decay_annual,0.036856,ETF_LS,2887.96145959149,-1460.58317878904,2887.96145959149,-1460.58317878904,2887.96145959149,0.0,-0.0,2887.96145959149,core_leveraged,0.5,1.0,4348.54463838053,0.1171176328751293,1.0,1.0,0.0234470927073372,0.000866365699722,primary,TARK,False,,,1.0,0.0,,False,0.0,0.0,2848.870122551879,1891.9955528789376,-956.8745696729412,1891.9955528789376,-956.8745696729412,haircut,haircut,-1499.6745158286512,1.5264102789232512,normal,False,False,False,2848.870122551879,1891.9955528789376,-956.8745696729412,2026-04-14
TEMT,TEM,1.985103,229,ols,0.088968,500000,0.088968,False,False,18.100000381469727,0.088968,1.0,False,True,False,False,False,False,False,False,False,1.325695,0.60368,1.001745,0.981181,0.638134,0.514712,0.5491659999999999,0.49627575,0.5955309,0.5,0.5955309,0.514712,net_decay_annual,0.088968,ETF_LS,15684.689399756351,-7901.196763974641,15684.689399756351,-7901.196763974641,15684.689399756351,0.0,-0.0,15684.689399756351,core_leveraged,0.5,1.0,23585.886163730996,0.3077705135762495,1.0,1.0,0.1271736880851377,0.004699044040954,primary,TEMT,False,,,1.0,0.0,,False,0.0,0.0,15599.36821451108,10373.629533296033,-5225.738681215047,10373.629533296033,-5225.738681215047,haircut,haircut,-7986.517949219913,1.5119770133889507,normal,False,False,False,15599.36821451108,10373.629533296033,-5225.738681215047,2026-04-14
UNX,U,2.029539,143,ols,0.050142,800,0.050142,False,False,32.09000015258789,0.050142,1.0,False,True,False,False,False,False,False,True,False,1.685722,1.043336,0.73924,0.570928,0.839001,0.993194,0.788859,0.50738475,0.6088617000000001,0.50738475,0.6088617000000001,0.993194,net_decay_annual,0.050142,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,UNX,False,,,1.0,0.0,,False,0.0,0.0,51213.89106594404,34309.04479529229,-16904.846270651753,34309.04479529229,-16904.846270651753,haircut,haircut,51213.89106594404,0.0,normal,False,False,False,51213.89106594404,34309.04479529229,-16904.846270651753,2026-04-14
UPSX,UPST,1.987145,210,ols,0.1352,85000,0.1352,False,False,16.64900016784668,0.1352,1.0,False,True,False,False,False,False,False,False,False,1.396648,0.682061,0.893931,0.78377,0.699013,0.546861,0.563813,0.49678625,0.5961434999999999,0.5,0.5961434999999999,0.546861,net_decay_annual,0.1352,ETF_LS,17421.540590035136,-8767.120965020236,17421.540590035136,-8767.120965020236,17421.540590035136,0.0,-0.0,17421.540590035136,core_leveraged,0.5,1.0,26188.661555055376,0.3267418649573772,1.0,1.0,0.1412076973851977,0.005217598065494,primary,UPSX,False,,,1.0,0.0,,False,0.0,0.0,16745.69845969221,11139.777602254017,-5605.920857438192,11139.777602254017,-5605.920857438192,haircut,haircut,-9442.963095363168,1.563903805988916,normal,False,False,False,16745.69845969221,11139.777602254017,-5605.920857438192,2026-04-14
WULX,WULF,1.993719,116,ols,0.134281,5000,0.134281,False,False,33.58000183105469,0.134281,1.0,False,True,False,False,False,False,False,False,False,2.005995,1.164619,1.151247,1.312909,1.244649,1.030338,1.1103679999999998,0.49842975,0.5981157,0.5,0.5981157,1.030338,net_decay_annual,0.134281,ETF_LS,52615.465862490986,-26390.61265027368,52615.465862490986,-26390.61265027368,52615.465862490986,0.0,-0.0,52615.465862490986,core_leveraged,0.5,1.0,79006.07851276467,0.6140896201189899,1.0,1.0,0.4259960518703209,0.0157404746150877,primary,WULX,False,,,1.0,0.0,,False,0.0,0.0,53403.67945953333,35565.104944178565,-17838.574515354754,35565.104944178565,-17838.574515354754,haircut,haircut,-25602.39905323134,1.4794126418317597,normal,False,False,False,53403.67945953333,35565.104944178565,-17838.574515354754,2026-04-14
CRMU,CRML,1.96351,42,ols,0.136742,15000,0.136742,False,False,6.920000076293945,0.136742,1.0,False,True,False,False,False,False,False,False,False,1.952849,1.023314,1.52788,2.208197,2.010717,0.886572,1.873975,0.4908775,0.589053,0.5,0.589053,0.886572,net_decay_annual,0.136742,ETF_LS,41055.864862742346,-20909.424888461144,41055.864862742346,-20909.424888461144,41055.864862742346,0.0,-0.0,41055.864862742346,core_leveraged,0.5,1.0,61965.28975120349,0.5344894939970845,1.0,1.0,0.3341131376714046,0.0123454180830882,primary,CRMU,False,,,1.0,0.0,,False,0.0,0.0,41078.90195745505,27217.33173921551,-13861.570218239534,27217.33173921551,-13861.570218239534,haircut,haircut,-20886.387793748443,1.508445620464253,normal,False,False,False,41078.90195745505,27217.33173921551,-13861.570218239534,2026-04-14
UECG,UEC,1.989853,42,ols,0.06232,2000,0.06232,False,False,9.0,0.06232,1.0,False,True,False,False,False,False,False,False,False,1.261252,0.555149,0.705645,0.490382,0.501177,0.492829,0.438857,0.49746325,0.5969559,0.5,0.5969559,0.492829,net_decay_annual,0.06232,ETF_LS,14502.470214909436,-7288.211850277098,14502.470214909436,-7288.211850277098,14502.470214909436,0.0,-0.0,14502.470214909436,core_leveraged,0.5,1.0,21790.68206518653,0.2941578955579293,1.0,1.0,0.1174940549141558,0.0043413834017479,primary,,False,,,1.0,0.0,,False,0.0,0.0,14738.990240748422,9809.319704856383,-4929.67053589204,9809.319704856383,-4929.67053589204,haircut,haircut,-7051.691824438112,1.4784379193726938,normal,False,False,False,14738.990240748422,9809.319704856383,-4929.67053589204,2026-04-14
DNNG,DNN,1.978295,42,ols,,0,0.0,False,True,12.079999923706056,,1.0,False,False,False,False,False,False,False,True,False,1.140495,0.56646,0.611819,0.362224,0.396263,0.56646,0.396263,0.49457375,1.0,0.5,1.0,0.56646,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,19980.556201171228,13271.8331897935,-6708.723011377728,13271.8331897935,-6708.723011377728,haircut,haircut,19980.556201171228,0.0,normal,False,False,False,19980.556201171228,13271.8331897935,-6708.723011377728,2026-04-14
RCAX,RCAT,2.007722,47,ols,0.158392,35000,0.158392,False,False,12.760000228881836,0.158392,1.0,False,True,False,False,False,False,False,False,False,2.469669,1.519511,1.281093,1.660258,1.634008,1.361119,1.4756159999999998,0.5019305,0.6023165999999999,0.5019305,0.6023165999999999,1.361119,net_decay_annual,0.158392,ETF_LS,85062.96958420875,-42367.90232124207,85062.96958420875,-42367.90232124207,85062.96958420875,0.0,-0.0,85062.96958420875,core_leveraged,0.5,1.0,127430.8719054508,0.8069904829000925,1.0,1.0,0.6870996427109597,0.025388203568187,primary,RCAX,False,,,1.0,0.0,,False,0.0,0.0,87022.51220329081,58089.48175589879,-28933.03044739202,58089.48175589879,-28933.03044739202,haircut,haircut,-40408.35970216,1.4643437505890795,normal,False,False,False,87022.51220329081,58089.48175589879,-28933.03044739202,2026-04-14
RDWU,RDW,1.977733,49,ols,0.208426,2000,0.208426,False,False,11.359999656677246,0.208426,1.0,False,True,False,False,False,False,False,False,False,1.935961,1.385203,1.067534,1.101847,1.156944,1.176777,0.948518,0.49443325,0.5933199,0.5,0.5933199,1.176777,net_decay_annual,0.208426,ETF_LS,44934.09240199851,-22719.99931335449,44934.09240199851,-22719.99931335449,44934.09240199851,0.0,-0.0,44934.09240199851,core_leveraged,0.5,1.0,67654.091715353,0.7056160105519117,1.0,1.0,0.5432437597765855,0.0200727555408686,primary,,False,,,1.0,0.0,,False,0.0,0.0,66366.39324581291,44078.83648843644,-22287.556757376475,44078.83648843644,-22287.556757376475,haircut,shares_available,-1287.6984695400895,1.0194028695332382,normal,False,False,False,66366.39324581291,44078.83648843644,-22287.556757376475,2026-04-14
OKLL,OKLO,1.997825,201,ols,,0,0.0,False,True,6.940000057220459,,1.0,False,False,False,False,False,False,False,True,False,2.007729,1.23318,1.294064,1.669142,1.32141,1.23318,1.32141,0.49945625,1.0,0.5,1.0,1.23318,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,77385.20262318403,51571.42008978597,-25813.782533398055,51571.42008978597,-25813.782533398055,haircut,haircut,77385.20262318403,0.0,normal,False,False,False,77385.20262318403,51571.42008978597,-25813.782533398055,2026-04-14
GDXU,GDX,3.042692,499,ols,0.072946,200000,0.072946,False,False,247.0500030517578,0.072946,1.0,False,True,False,False,False,False,False,False,False,1.197671,0.712597,0.392703,0.479247,0.712597,0.6396510000000001,0.6396510000000001,0.760673,0.9128076,0.760673,0.9128076,0.6396510000000001,net_decay_annual,0.072946,ETF_LS,14824.039029156858,-4872.014331111021,14824.039029156858,-4872.014331111021,14824.039029156858,0.0,-0.0,14824.039029156858,core_leveraged,0.5,1.0,19696.05336026788,0.2776512216665925,2.0,1.0,0.1061999421670533,0.0039240680435065,primary,NUGT,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-19696.05336026788,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-04-14
MRNX,MRNA,2.014677,46,ols,0.094903,1000,0.094903,False,False,25.88999938964844,0.094903,1.0,False,True,False,False,False,False,False,False,False,1.297715,0.537377,0.672576,0.462366,0.476058,0.442474,0.3811549999999999,0.50366925,0.6044031,0.50366925,0.6044031,0.442474,net_decay_annual,0.094903,ETF_LS,11864.611489865389,-5889.088667744451,11864.611489865389,-5889.088667744451,11864.611489865389,0.0,-0.0,11864.611489865389,core_leveraged,0.5,1.0,17753.700157609837,0.2616577997076202,1.0,1.0,0.0957268898241717,0.0035370907139706,primary,,False,,,1.0,0.0,,False,0.0,0.0,11615.645977282486,7762.61430016335,-3853.031677119137,7762.61430016335,-3853.031677119137,haircut,haircut,-6138.054180327352,1.5284298602360955,normal,False,False,False,11615.645977282486,7762.61430016335,-3853.031677119137,2026-04-14
ZETX,ZETA,2.045605,46,ols,0.115188,600,0.115188,False,False,13.470000267028809,0.115188,1.0,False,True,False,False,False,False,False,True,False,1.484591,0.668358,0.762298,0.621454,0.630016,0.5531699999999999,0.5148280000000001,0.51140125,0.6136815,0.51140125,0.6136815,0.5531699999999999,net_decay_annual,0.115188,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,17022.914199701874,11433.576711845808,-5589.337487856065,11433.576711845808,-5589.337487856065,haircut,haircut,17022.914199701874,0.0,normal,False,False,False,17022.914199701874,11433.576711845808,-5589.337487856065,2026-04-14
LITX,LITE,1.980734,52,ols,0.076679,6600000,0.076679,False,False,43.56999969482422,0.076679,1.0,False,True,False,False,False,False,False,False,False,2.031369,1.352784,0.744606,0.538518,0.706541,1.276105,0.6298619999999999,0.4951835,0.5942202,0.5,0.5942202,1.276105,net_decay_annual,0.076679,ETF_LS,76997.1684952145,-38873.04832209399,76997.1684952145,-38873.04832209399,76997.1684952145,0.0,-0.0,76997.1684952145,core_leveraged,0.5,1.0,115870.2168173085,0.764305162374744,1.0,1.0,0.6247652816429381,0.0230849605598749,primary,LITX,False,,,1.0,0.0,,False,0.0,0.0,80529.99044931857,53513.15820285896,-27016.832246459624,53513.15820285896,-27016.832246459624,haircut,haircut,-35340.22636798992,1.438845530352214,normal,False,False,False,80529.99044931857,53513.15820285896,-27016.832246459624,2026-04-14
WDCX,WDC,2.043521,52,ols,0.119142,65000,0.119142,False,False,44.81999969482422,0.119142,1.0,False,True,False,False,False,False,False,False,False,1.72981,0.721534,0.560218,0.33463,0.414467,0.602392,0.2953249999999999,0.51088025,0.6130563,0.51088025,0.6130563,0.602392,net_decay_annual,0.119142,ETF_LS,20075.841177656,-9824.142339450387,20075.841177656,-9824.142339450387,20075.841177656,0.0,-0.0,20075.841177656,core_leveraged,0.5,1.0,29899.983517106382,0.3524478509861244,1.0,1.0,0.1612189235188668,0.0059570091365377,primary,WDCX,False,,,1.0,0.0,,False,0.0,0.0,19872.10300636584,13342.789423063528,-6529.313583302313,13342.789423063528,-6529.313583302313,haircut,haircut,-10027.880510740546,1.5046210009845566,normal,False,False,False,19872.10300636584,13342.789423063528,-6529.313583302313,2026-04-14
LNOK,NOK,1.96457,56,ols,0.398064,200000,0.398064,False,False,48.130001068115234,0.398064,1.0,False,False,True,False,False,True,True,False,False,0.958312,0.286694,0.378813,0.135963,0.169459,-0.1113699999999999,-0.2286049999999999,0.4911425,0.589371,0.5,0.589371,-0.1113699999999999,net_decay_annual,0.398064,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-14
USGG,USAR,1.996535,61,ols,0.342829,200000,0.342829,False,False,9.458999633789062,0.342829,1.0,False,True,False,False,False,False,False,False,False,2.272223,1.29944,1.220506,1.481901,1.437734,0.956611,1.094905,0.49913375,0.5989605,0.5,0.5989605,0.956611,net_decay_annual,0.342829,ETF_LS,46140.8866368677,-23110.48222889541,46140.8866368677,-23110.48222889541,46140.8866368677,0.0,-0.0,46140.8866368677,core_leveraged,0.5,1.0,69251.36886576311,0.5695445160337521,1.0,1.0,0.3733992406503764,0.0137970322563915,primary,USGG,False,,,1.0,0.0,,False,0.0,0.0,42123.04563720958,28065.794299511344,-14057.251337698235,28065.794299511344,-14057.251337698235,haircut,haircut,-27128.32322855353,1.6440256828103048,normal,False,False,False,42123.04563720958,28065.794299511344,-14057.251337698235,2026-04-14
ONDG,ONDS,2.003337,61,ols,0.252752,100000,0.252752,False,False,5.739999771118164,0.252752,1.0,False,True,False,False,False,False,False,False,False,1.986732,1.127437,1.308442,1.7206,1.577017,0.8746849999999999,1.3242649999999998,0.50083425,0.6010011000000001,0.50083425,0.6010011000000001,0.8746849999999999,net_decay_annual,0.252752,ETF_LS,39318.15900524849,-19626.33296607036,39318.15900524849,-19626.33296607036,39318.15900524849,0.0,-0.0,39318.15900524849,core_leveraged,0.5,1.0,58944.49197131885,0.5194409327705078,1.0,1.0,0.3178251766441834,0.0117435809628734,primary,ONDG,False,,,1.0,0.0,,False,0.0,0.0,37129.25866409566,24766.59051726576,-12362.668146829896,24766.59051726576,-12362.668146829896,haircut,haircut,-21815.233307223192,1.5875483134361292,normal,False,False,False,37129.25866409566,24766.59051726576,-12362.668146829896,2026-04-14
PLUL,PLUG,1.942364,61,ols,0.086338,4000,0.086338,False,False,17.36400032043457,0.086338,1.0,False,True,False,False,False,False,False,False,False,1.87649,0.967005,1.045945,1.001237,0.992951,0.880667,0.906613,0.485591,0.5827091999999999,0.5,0.5827091999999999,0.880667,net_decay_annual,0.086338,ETF_LS,41008.67430090487,-21112.764806650484,41008.67430090487,-21112.764806650484,41008.67430090487,0.0,-0.0,41008.67430090487,core_leveraged,0.5,1.0,62121.43910755536,0.5352587281207134,1.0,1.0,0.3349550856652826,0.0123765279043334,primary,PLUL,False,,,1.0,0.0,,False,0.0,0.0,41984.86305148069,27715.770902623277,-14269.092148857408,27715.770902623277,-14269.092148857408,haircut,haircut,-20136.57605607467,1.4796151420425918,normal,False,False,False,41984.86305148069,27715.770902623277,-14269.092148857408,2026-04-14
UUUG,UUUU,1.998635,61,ols,0.100798,45000,0.100798,False,False,11.348999977111816,0.100798,1.0,False,True,False,False,False,False,False,False,False,2.025989,1.123144,0.790984,0.624375,0.745109,1.022346,0.6443110000000001,0.49965875,0.5995904999999999,0.5,0.5995904999999999,1.022346,net_decay_annual,0.100798,ETF_LS,51778.37776674511,-25906.87032236757,51778.37776674511,-25906.87032236757,51778.37776674511,0.0,-0.0,51778.37776674511,core_leveraged,0.5,1.0,77685.24808911268,0.608201918521659,1.0,1.0,0.4188742131933759,0.0154773240050878,primary,UUUG,False,,,1.0,0.0,,False,0.0,0.0,53340.58314604257,35552.29509296423,-17788.28805307834,35552.29509296423,-17788.28805307834,haircut,haircut,-24344.664943070107,1.4564004273522135,normal,False,False,False,53340.58314604257,35552.29509296423,-17788.28805307834,2026-04-14
HUTG,HUT,1.999725,61,ols,0.0980819999999999,5000,0.0980819999999999,False,False,14.003000259399414,0.0980819999999999,1.0,False,True,False,False,False,False,False,False,False,2.169129,1.30486,1.009709,1.019092,1.088266,1.206778,0.990184,0.49993125,0.5999175,0.5,0.5999175,1.206778,net_decay_annual,0.0980819999999999,ETF_LS,69178.03161693344,-34593.77245217889,69178.03161693344,-34593.77245217889,69178.03161693344,0.0,-0.0,69178.03161693344,core_leveraged,0.5,1.0,103771.80406911232,0.717628498625339,1.0,1.0,0.5595313634223741,0.0206745794559062,primary,HUTG,False,,,1.0,0.0,,False,0.0,0.0,71828.7169068269,47883.616303662646,-23945.100603164257,47883.616303662646,-23945.100603164257,haircut,haircut,-31943.087162285417,1.44471192773387,normal,False,False,False,71828.7169068269,47883.616303662646,-23945.100603164257,2026-04-14
XPEG,XPEV,1.989938,59,ols,0.1029139999999999,10000,0.1029139999999999,False,False,9.755999565124512,0.1029139999999999,1.0,False,True,False,False,False,False,False,False,False,1.056021,0.415873,0.685086,0.462283,0.451417,0.312959,0.348503,0.4974845,0.5969814,0.5,0.5969814,0.312959,net_decay_annual,0.1029139999999999,ETF_LS,6551.012387514572,-3292.0685908377905,6551.012387514572,-3292.0685908377905,6551.012387514572,0.0,-0.0,6551.012387514572,core_leveraged,0.5,1.0,9843.080978352362,0.1867917910481433,1.0,1.0,0.0530733041552049,0.0019610486837285,primary,XPEG,False,,,1.0,0.0,,False,0.0,0.0,6061.128485235818,4033.953177508428,-2027.1753077273904,4033.953177508428,-2027.1753077273904,haircut,haircut,-3781.952493116544,1.6239683752504055,normal,False,False,False,6061.128485235818,4033.953177508428,-2027.1753077273904,2026-04-14
ORLG,ORLY,2.005977,59,ols,0.0594979999999999,400,0.0594979999999999,False,False,14.027999877929688,0.0594979999999999,1.0,False,True,False,False,False,False,False,True,False,0.507321,0.174216,0.207879,0.043602,0.074182,0.114718,0.014684,0.50149425,0.6017931,0.50149425,0.6017931,0.114718,net_decay_annual,0.0594979999999999,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,948.0797310911204,632.6815324052621,-315.39819868585835,632.6815324052621,-315.39819868585835,haircut,haircut,948.0797310911204,0.0,normal,False,False,False,948.0797310911204,632.6815324052621,-315.39819868585835,2026-04-14
LUNL,LUNR,1.989076,61,ols,0.450667,40000,0.450667,False,False,19.21999931335449,0.450667,1.0,False,False,True,False,False,True,True,False,False,2.633374,1.982211,1.124829,1.244584,1.423137,1.531544,0.9724700000000002,0.497269,0.5967228,0.5,0.5967228,1.531544,net_decay_annual,0.450667,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-14
