ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
SNOU,SNOW,2.016265,236,ols,0.006679,7000,0.006679,False,False,18.040000915527344,0.006679,1.0,False,True,False,False,False,False,True,False,False,False,0.991709,0.344964,0.522942,0.280176,0.34085,0.338285,0.334171,0.50406625,0.6048795,0.50406625,0.6048795,0.338285,net_decay_annual,0.006679,ETF_LS,7227.281494740176,-3584.4898833933908,7227.281494740176,-3584.4898833933908,7227.281494740176,0.0,-0.0,7227.281494740176,core_leveraged,0.5,1.0,10811.771378133566,0.199927268512761,1.0,1.0,0.0597758908107948,0.0023077420230808,primary,SNOU,False,,,1.0,0.0,,False,0.0,0.0,8349.303348008674,5581.209911918452,-2768.0934360902224,5581.209911918452,-2768.0934360902224,haircut,haircut,-2462.468030124892,1.2949309574088232,normal,False,False,False,8349.303348008674,5581.209911918452,-2768.0934360902224,2026-04-03
GLXU,GLXY,2.011133,163,ols,0.095379,65000,0.095379,False,False,4.599999904632568,0.095379,1.0,False,True,False,False,False,False,True,False,False,False,1.847241,1.073823,0.897943,0.819816,0.984114,0.978444,0.888735,0.50278325,0.6033399,0.50278325,0.6033399,0.978444,net_decay_annual,0.095379,ETF_LS,46478.65649815581,-23110.68263419465,46478.65649815581,-23110.68263419465,46478.65649815581,0.0,-0.0,46478.65649815581,core_leveraged,0.5,1.0,69589.33913235046,0.5793691684941529,1.0,1.0,0.3847440527630593,0.0148536476269691,primary,GLXU,False,,,1.0,0.0,,False,0.0,0.0,51842.16525204763,34625.335157844675,-17216.830094202956,34625.335157844675,-17216.830094202956,haircut,haircut,-17747.173880302835,1.3423308766911866,normal,False,False,False,51842.16525204763,34625.335157844675,-17216.830094202956,2026-04-03
AFRU,AFRM,1.948468,137,ols,0.151073,4000,0.151073,False,False,4.820000171661377,0.151073,1.0,False,True,False,False,False,False,True,False,False,False,1.198602,0.672949,0.75418,0.525577,0.605696,0.521876,0.454623,0.487117,0.5845404,0.5,0.5845404,0.521876,net_decay_annual,0.151073,ETF_LS,15958.35226820787,-8190.2049549737885,15958.35226820787,-8190.2049549737885,15958.35226820787,0.0,-0.0,15958.35226820787,core_leveraged,0.5,1.0,24148.55722318166,0.3164443651738635,1.0,1.0,0.1335120277081118,0.0051544412429416,primary,AFRU,False,,,1.0,0.0,,False,0.0,0.0,16179.139673053063,10691.835868822163,-5487.303804230895,10691.835868822163,-5487.303804230895,haircut,haircut,-7969.417550128595,1.4925736294496514,normal,False,False,False,16179.139673053063,10691.835868822163,-5487.303804230895,2026-04-03
KTUP,KTOS,2.027311,137,ols,0.1783549999999999,15000,0.1783549999999999,False,False,14.0,0.1783549999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.552088,0.810885,0.564638,0.331996,0.592344,0.63253,0.413989,0.50682775,0.6081933,0.50682775,0.6081933,0.63253,net_decay_annual,0.1783549999999999,ETF_LS,21492.80580032232,-10601.632310149907,21492.80580032232,-10601.632310149907,21492.80580032232,0.0,-0.0,21492.80580032232,core_leveraged,0.5,1.0,32094.438110472227,0.3722981221675747,1.0,1.0,0.17744304434752,0.0068504670459919,primary,KTUP,False,,,1.0,0.0,,False,0.0,0.0,22065.863035911974,14776.931361593754,-7288.931674318224,14776.931361593754,-7288.931674318224,haircut,haircut,-10028.575074560247,1.454483699923218,normal,False,False,False,22065.863035911974,14776.931361593754,-7288.931674318224,2026-04-03
TTDU,TTD,1.995609,136,ols,0.131873,30000,0.131873,False,False,4.599999904632568,0.131873,1.0,False,True,False,False,False,False,True,False,False,False,1.010518,0.518518,0.621259,0.383424,0.456332,0.386645,0.324459,0.49890225,0.5986827,0.5,0.5986827,0.386645,net_decay_annual,0.131873,ETF_LS,9223.776855997852,-4622.036108274643,9223.776855997852,-4622.036108274643,9223.776855997852,0.0,-0.0,9223.776855997852,core_leveraged,0.5,1.0,13845.812964272494,0.230279781092399,1.0,1.0,0.0765504351685539,0.0029553496188415,primary,TTDU,False,,,1.0,0.0,,False,0.0,0.0,9174.483519354866,6111.83965650265,-3062.643862852217,6111.83965650265,-3062.643862852217,haircut,haircut,-4671.329444917628,1.509165386265374,normal,False,False,False,9174.483519354866,6111.83965650265,-3062.643862852217,2026-04-03
BMNU,BMNR,1.946579,129,ols,0.221388,500000,0.2604564632826283,False,False,1.7000000476837158,0.221388,1.1764705552361838,False,True,False,False,False,False,True,False,False,False,2.054452,1.672566,1.06323,1.041486,1.364539,1.4121095367173715,1.1040825367173717,0.48664475,0.5839737,0.5,0.5839737,1.4121095367173715,net_decay_annual,0.2604564632826283,ETF_LS,91185.30864548012,-46843.877718541145,91185.30864548012,-46843.877718541145,91185.30864548012,0.0,-0.0,91185.30864548012,core_leveraged,0.5,1.0,138029.18636402127,0.8568688610465519,2.0,1.0,0.7631328192423292,0.0294619394587025,primary,BMNU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,211735.4065308456,139877.36147899204,-71858.04505185355,139877.36147899204,-71858.04505185355,haircut,haircut,73706.22016682435,0.6518946860402073,normal,False,False,False,211735.4065308456,139877.36147899204,-71858.04505185355,2026-04-03
SBTU,SBET,2.024281,112,ols,0.063446,25000,0.063446,False,False,2.869999885559082,0.063446,1.0,False,True,False,False,False,False,True,False,False,False,1.749919,0.881482,0.864464,0.774736,0.822179,0.818036,0.758733,0.50607025,0.6072843,0.50607025,0.6072843,0.818036,net_decay_annual,0.063446,ETF_LS,33759.092216856574,-16677.07804245387,33759.092216856574,-16677.07804245387,33759.092216856574,0.0,-0.0,33759.092216856574,core_leveraged,0.5,1.0,50436.17025931044,0.4820247270067905,1.0,1.0,0.2788504215352412,0.0107654578995326,primary,SBTU,False,,,1.0,0.0,,False,0.0,0.0,38049.08463269803,25467.884462244947,-12581.200170453085,25467.884462244947,-12581.200170453085,haircut,haircut,-12387.08562661241,1.3255554173297348,normal,False,False,False,38049.08463269803,25467.884462244947,-12581.200170453085,2026-04-03
CIFU,CIFR,1.985336,89,ols,0.318553,20000,0.318553,False,False,11.9399995803833,0.318553,1.0,False,False,True,False,False,True,False,True,False,False,2.089191,1.326331,1.114893,1.215779,1.254823,1.007778,0.93627,0.496334,0.5956007999999999,0.5,0.5956007999999999,1.007778,net_decay_annual,0.318553,ETF_LS,0.0,0.0,0.0,0.0,53745.58371407907,0.0,-0.0,53745.58371407907,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-03
SOLX,GSOL,1.974781,82,ols,0.053175,500,0.053175,False,False,8.180000305175781,0.053175,1.0,False,True,False,False,False,False,True,False,True,False,1.554717,0.740673,1.125252,1.218697,1.06315,0.687498,1.009975,0.49369525,0.5924343,0.5,0.5924343,0.687498,net_decay_annual,0.053175,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,28597.147542472343,18983.95331322577,-9613.194229246572,18983.95331322577,-9613.194229246572,haircut,haircut,28597.147542472343,0.0,normal,False,False,False,28597.147542472343,18983.95331322577,-9613.194229246572,2026-04-03
GMEU,GME,1.965364,236,ols,0.218885,10000,0.218885,False,False,10.454999923706056,0.218885,1.0,False,True,False,False,False,False,True,False,False,False,0.887196,0.607669,0.444346,0.187304,0.580979,0.388784,0.362094,0.491341,0.5896092,0.5,0.5896092,0.388784,net_decay_annual,0.218885,ETF_LS,9453.25821766942,-4809.927432103886,9453.25821766942,-4809.927432103886,9453.25821766942,0.0,-0.0,9453.25821766942,core_leveraged,0.5,1.0,14263.18564977331,0.2342211646477597,1.0,1.0,0.0788579963630463,0.0030444366381586,primary,GMEU,False,,,1.0,0.0,,False,0.0,0.0,8398.3440882032,5566.197988026896,-2832.1461001763014,5566.197988026896,-2832.1461001763014,haircut,haircut,-5864.841561570111,1.6983330880438927,normal,False,False,False,8398.3440882032,5566.197988026896,-2832.1461001763014,2026-04-03
APLX,APLD,1.994403,142,ols,0.137152,25000,0.137152,False,False,11.65999984741211,0.137152,1.0,False,True,False,False,False,False,True,False,False,False,2.20212,1.375182,1.324232,1.738896,1.533946,1.23803,1.396794,0.49860075,0.5983208999999999,0.5,0.5983208999999999,1.23803,net_decay_annual,0.137152,ETF_LS,70737.31246939601,-35467.91318975954,70737.31246939601,-35467.91318975954,70737.31246939601,-553.11323165807,553.11323165807,70184.19923773794,core_leveraged,0.5,1.0,106205.22565915558,0.737685895027241,1.0,1.0,0.5871851846014021,0.0226692050499798,primary,APLX,False,,,1.0,0.0,,False,0.0,0.0,78279.96197102375,52137.86888234338,-26142.09308868036,52137.86888234338,-26142.09308868036,haircut,haircut,-27925.263688131832,1.356735785059128,normal,False,False,False,78279.96197102375,52137.86888234338,-26142.09308868036,2026-04-03
APPX,APP,1.986212,235,ols,0.048305,250000,0.048305,False,False,25.68000030517578,0.048305,1.0,False,True,False,False,False,False,True,False,False,False,1.420916,0.663497,0.820571,0.659475,0.663226,0.615192,0.6149209999999999,0.496553,0.5958636,0.5,0.5958636,0.615192,net_decay_annual,0.048305,ETF_LS,20887.47045792902,-10516.234147175132,20887.47045792902,-10516.234147175132,20887.47045792902,0.0,-0.0,20887.47045792902,core_leveraged,0.5,1.0,31403.704605104154,0.3676981782462982,1.0,1.0,0.1736241316872185,0.0067030319327863,primary,APPX,False,,,1.0,0.0,,False,0.0,0.0,23429.271886695675,15583.455217719837,-7845.816668975836,15583.455217719837,-7845.816668975836,haircut,haircut,-7974.43271840848,1.3403619522182746,normal,False,False,False,23429.271886695675,15583.455217719837,-7845.816668975836,2026-04-03
ARCX,ACHR,1.986338,204,ols,0.137541,15000,0.137541,False,False,15.970000267028809,0.137541,1.0,False,True,False,False,False,False,True,False,False,False,1.450344,0.699339,0.872352,0.745474,0.708127,0.561798,0.5705859999999999,0.4965845,0.5959013999999999,0.5,0.5959013999999999,0.561798,net_decay_annual,0.137541,ETF_LS,17817.860602034365,-8970.205776677669,17817.860602034365,-8970.205776677669,17817.860602034365,0.0,-0.0,17817.860602034365,core_leveraged,0.5,1.0,26788.066378712032,0.3357687899061287,1.0,1.0,0.1481052895850859,0.0057178370071957,primary,ARCX,False,,,1.0,0.0,,False,0.0,0.0,18526.805851576777,12322.951548555224,-6203.854303021552,12322.951548555224,-6203.854303021552,haircut,haircut,-8261.260527135255,1.44590851727591,normal,False,False,False,18526.805851576777,12322.951548555224,-6203.854303021552,2026-04-03
ASTX,ASTS,1.989748,183,ols,0.073237,250000,0.073237,False,False,45.0099983215332,0.073237,1.0,False,True,False,False,False,False,True,False,False,False,2.083709,1.22464,1.285708,1.627711,1.335005,1.151403,1.261768,0.497437,0.5969244,0.5,0.5969244,1.151403,net_decay_annual,0.073237,ETF_LS,62446.72802763987,-31384.239626143542,62446.72802763987,-31384.239626143542,62446.72802763987,0.0,-0.0,62446.72802763987,core_leveraged,0.5,1.0,93830.9676537834,0.6872722346515379,1.0,1.0,0.5187706510782725,0.0200279546753006,primary,ASTX,False,,,1.0,0.0,,False,0.0,0.0,70541.30508449212,46946.90679925467,-23594.39828523746,46946.90679925467,-23594.39828523746,haircut,haircut,-23289.66256929128,1.3301563891027486,normal,False,False,False,70541.30508449212,46946.90679925467,-23594.39828523746,2026-04-03
BEX,BE,1.975847,95,ols,0.111609,100000,0.111609,False,False,16.600000381469727,0.111609,1.0,False,True,False,False,False,False,True,False,False,False,2.141597,1.21641,0.994586,0.953652,1.052708,1.104801,0.941099,0.49396175,0.5927541,0.5,0.5927541,1.104801,net_decay_annual,0.111609,ETF_LS,58490.37298595149,-29602.68329782189,58490.37298595149,-29602.68329782189,58490.37298595149,-613.5657077936886,613.5657077936886,57876.8072781578,core_leveraged,0.5,1.0,88093.05628377337,0.662932139897937,1.0,1.0,0.4870470091753906,0.0188032137211896,primary,BEX,False,,,1.0,0.0,,False,0.0,0.0,64873.5799429693,43073.54118325844,-21800.038759710867,43073.54118325844,-21800.038759710867,haircut,haircut,-23219.476340804074,1.357918837856897,normal,False,False,False,64873.5799429693,43073.54118325844,-21800.038759710867,2026-04-03
CEGX,CEG,1.984389,183,ols,0.109375,20000,0.109375,False,False,15.0600004196167,0.109375,1.0,False,True,False,False,False,False,True,False,False,False,0.938003,0.325108,0.585218,0.334502,0.32768,0.215733,0.218305,0.49609725,0.5953166999999999,0.5,0.5953166999999999,0.215733,net_decay_annual,0.109375,ETF_LS,3340.881008671484,-1683.5817013052804,3340.881008671484,-1683.5817013052804,3340.881008671484,0.0,-0.0,3340.881008671484,core_leveraged,0.5,1.0,5024.462709976764,0.1290317164781123,1.0,1.0,0.027779142180338,0.0010724573553845,primary,CEGX,False,,,1.0,0.0,,False,0.0,0.0,3059.8836823413194,2034.587153523756,-1025.2965288175635,2034.587153523756,-1025.2965288175635,haircut,haircut,-1964.5790276354448,1.6420436956388536,normal,False,False,False,3059.8836823413194,2034.587153523756,-1025.2965288175635,2026-04-03
CLSX,CLSK,1.998559,137,ols,0.13913,150000,0.13913,False,False,9.0,0.13913,1.0,False,True,False,False,False,False,True,False,False,False,2.04397,1.253901,0.950425,0.901356,1.093017,1.114771,0.953887,0.49963975,0.5995676999999999,0.5,0.5995676999999999,1.114771,net_decay_annual,0.13913,ETF_LS,58756.92416408836,-29399.64452592511,58756.92416408836,-29399.64452592511,58756.92416408836,-574.7936882966699,574.7936882966699,58182.130475791695,core_leveraged,0.5,1.0,88156.56869001348,0.6632052142032231,1.0,1.0,0.4873981552112952,0.0188167702646773,primary,CLSX,False,,,1.0,0.0,,False,0.0,0.0,64643.15875553508,43085.08410850126,-21558.074647033816,43085.08410850126,-21558.074647033816,haircut,haircut,-23513.4099344784,1.3637416609451354,normal,False,False,False,64643.15875553508,43085.08410850126,-21558.074647033816,2026-04-03
COZX,CORZ,2.03878,101,ols,,0,0.0,False,True,10.119999885559082,,1.0,False,False,False,False,False,False,True,False,True,False,1.463823,0.726809,0.861749,0.786367,0.762497,0.726809,0.762497,0.509695,1.0,0.509695,1.0,0.726809,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,31844.50967666337,21365.13648193938,-10479.373194723992,21365.13648193938,-10479.373194723992,haircut,haircut,31844.50967666337,0.0,normal,False,False,False,31844.50967666337,21365.13648193938,-10479.373194723992,2026-04-03
CRDU,CRDO,1.990239,137,ols,0.092595,75000,0.092595,False,False,17.59000015258789,0.092595,1.0,False,True,False,False,False,False,True,False,False,False,1.734385,0.993343,0.908555,0.813425,0.911238,0.900748,0.818643,0.49755975,0.5970717,0.5,0.5970717,0.900748,net_decay_annual,0.092595,ETF_LS,40626.81688241669,-20413.03425488933,40626.81688241669,-20413.03425488933,40626.81688241669,0.0,-0.0,40626.81688241669,core_leveraged,0.5,1.0,61039.85113730602,0.5375568276282601,1.0,1.0,0.3374758260307067,0.0130287835938753,primary,CRDU,False,,,1.0,0.0,,False,0.0,0.0,45098.93877831983,30016.887217116924,-15082.05156120291,30016.887217116924,-15082.05156120291,haircut,haircut,-15940.912358986185,1.3534653539707984,normal,False,False,False,45098.93877831983,30016.887217116924,-15082.05156120291,2026-04-03
CSEX,CLS,1.996829,95,ols,0.05803,25000,0.05803,False,False,14.619999885559082,0.05803,1.0,False,True,False,False,False,False,True,False,False,False,1.536773,0.647876,0.71025,0.502058,0.557029,0.589846,0.4989989999999999,0.49920725,0.5990487,0.5,0.5990487,0.589846,net_decay_annual,0.05803,ETF_LS,19303.894178328,-9667.274552967729,19303.894178328,-9667.274552967729,19303.894178328,0.0,-0.0,19303.894178328,core_leveraged,0.5,1.0,28971.16873129573,0.351142164712852,1.0,1.0,0.1601751792722428,0.0061838140301591,primary,CSEX,False,,,1.0,0.0,,False,0.0,0.0,21487.563773360955,14317.463719817377,-7170.1000535435805,14317.463719817377,-7170.1000535435805,haircut,haircut,-7483.604957934771,1.3482761022546683,normal,False,False,False,21487.563773360955,14317.463719817377,-7170.1000535435805,2026-04-03
DOGD,DDOG,2.013121,161,ols,0.0719,10000,0.0719,False,False,16.709999084472656,0.0719,1.0,False,True,False,False,False,False,True,False,False,False,1.184393,0.412191,0.482424,0.237333,0.349048,0.3402909999999999,0.277148,0.50328025,0.6039363,0.50328025,0.6039363,0.3402909999999999,net_decay_annual,0.0719,ETF_LS,7313.633572862557,-3632.98260405736,7313.633572862557,-3632.98260405736,7313.633572862557,0.0,-0.0,7313.633572862557,core_leveraged,0.5,1.0,10946.616176919915,0.2013483400777748,1.0,1.0,0.0605214178559707,0.002336524264017,primary,DOGD,False,,,1.0,0.0,,False,0.0,0.0,7747.608638458094,5176.31839207964,-2571.2902463784544,5176.31839207964,-2571.2902463784544,haircut,haircut,-3199.007538461823,1.41290257261865,normal,False,False,False,7747.608638458094,5176.31839207964,-2571.2902463784544,2026-04-03
ENPX,ENPH,2.019387,137,ols,0.220776,15000,0.220776,False,False,14.010000228881836,0.220776,1.0,False,True,False,False,False,False,True,False,False,False,1.651465,0.752577,0.728551,0.546322,0.658453,0.5318010000000001,0.437677,0.50484675,0.6058161,0.50484675,0.6058161,0.5318010000000001,net_decay_annual,0.220776,ETF_LS,15926.924322898229,-7887.009435486227,15926.924322898229,-7887.009435486227,15926.924322898229,0.0,-0.0,15926.924322898229,core_leveraged,0.5,1.0,23813.933758384454,0.3139312017530883,1.0,1.0,0.1316619686387069,0.0050830168107544,primary,ENPX,False,,,1.0,0.0,,False,0.0,0.0,15326.496233660077,10250.46714773632,-5076.0290859237575,10250.46714773632,-5076.0290859237575,haircut,haircut,-8487.437524724379,1.5537754614837704,normal,False,False,False,15326.496233660077,10250.46714773632,-5076.0290859237575,2026-04-03
FLYT,FLY,1.980808,110,ols,0.184603,5000,0.184603,False,False,19.950000762939453,0.184603,1.0,False,True,False,False,False,False,True,False,False,False,2.361957,1.528939,1.106538,1.189403,1.337613,1.344336,1.15301,0.495202,0.5942424,0.5,0.5942424,1.344336,net_decay_annual,0.184603,ETF_LS,82254.98922648157,-41525.97789714176,82254.98922648157,-41525.97789714176,82254.98922648157,0.0,-0.0,82254.98922648157,core_leveraged,0.5,1.0,123780.96712362334,0.8051486011900858,1.0,1.0,0.6843575688439694,0.0264206973582974,primary,FLYT,False,,,1.0,0.0,,False,0.0,0.0,89801.62758019044,59675.0217806252,-30126.605799565237,59675.0217806252,-30126.605799565237,haircut,haircut,-33979.3395434329,1.378382223786426,normal,False,False,False,89801.62758019044,59675.0217806252,-30126.605799565237,2026-04-03
GEVX,GEV,1.99656,183,ols,0.037616,10000,0.037616,False,False,54.630001068115234,0.037616,1.0,False,True,False,False,False,False,True,False,False,False,1.013089,0.331565,0.53158,0.281121,0.317753,0.293949,0.280137,0.49914,0.598968,0.5,0.598968,0.293949,net_decay_annual,0.037616,ETF_LS,5706.70675960553,-2858.2696035208214,5706.70675960553,-2858.2696035208214,5706.70675960553,0.0,-0.0,5706.70675960553,core_leveraged,0.5,1.0,8564.976363126352,0.1750089312187865,2.0,1.0,0.0473538584911941,0.001828169981457,primary,GEVX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,9449.533254340336,6296.072868317585,-3153.460386022752,6296.072868317585,-3153.460386022752,haircut,haircut,884.5568912139843,0.9063914727420328,normal,False,False,False,9449.533254340336,6296.072868317585,-3153.460386022752,2026-04-03
IREX,IREN,1.981848,110,ols,0.31843,35000,0.31843,False,False,17.899999618530273,0.31843,1.0,False,False,True,False,False,True,False,True,False,False,2.179274,1.421809,1.053089,1.078983,1.228629,1.103379,0.910199,0.495462,0.5945544,0.5,0.5945544,1.103379,net_decay_annual,0.31843,ETF_LS,0.0,0.0,0.0,0.0,59645.098963952565,0.0,-0.0,59645.098963952565,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-03
JOBX,JOBY,1.978657,142,ols,0.226609,40000,0.226609,False,False,19.459999084472656,0.226609,1.0,False,True,False,False,False,False,True,False,False,False,1.441421,0.725946,0.811946,0.638301,0.687688,0.499337,0.4610789999999999,0.49466425,0.5935971,0.5,0.5935971,0.499337,net_decay_annual,0.226609,ETF_LS,14552.02972248849,-7354.498390821901,14552.02972248849,-7354.498390821901,14552.02972248849,0.0,-0.0,14552.02972248849,core_leveraged,0.5,1.0,21906.528113310396,0.2993063017806679,1.0,1.0,0.1211163450230951,0.0046758864702903,primary,JOBX,False,,,1.0,0.0,,False,0.0,0.0,13676.167657114436,9084.780445658254,-4591.387211456182,9084.780445658254,-4591.387211456182,haircut,haircut,-8230.360456195956,1.601803126617453,normal,False,False,False,13676.167657114436,9084.780445658254,-4591.387211456182,2026-04-03
LABX,ALAB,1.995478,161,ols,0.037029,25000,0.037029,False,False,16.889999389648438,0.037029,1.0,False,True,False,False,False,False,True,False,False,False,1.790984,0.99791,0.907844,0.818599,0.933159,0.960881,0.89613,0.4988695,0.5986434,0.5,0.5986434,0.960881,net_decay_annual,0.037029,ETF_LS,45374.49482112526,-22738.659519736757,45374.49482112526,-22738.659519736757,45374.49482112526,0.0,-0.0,45374.49482112526,core_leveraged,0.5,1.0,68113.15434086202,0.5723140370104509,1.0,1.0,0.3765825537980488,0.0145385601581349,primary,LABX,False,,,1.0,0.0,,False,0.0,0.0,51862.78559300567,34549.09288920158,-17313.69270380409,34549.09288920158,-17313.69270380409,haircut,haircut,-16250.368747856352,1.3133338975538544,normal,False,False,False,51862.78559300567,34549.09288920158,-17313.69270380409,2026-04-03
LRCU,LRCX,2.039649,156,ols,0.06701,35000,0.06701,False,False,32.45000076293945,0.06701,1.0,False,True,False,False,False,False,True,False,False,False,1.100365,0.432083,0.499475,0.264509,0.368245,0.365073,0.301235,0.50991225,0.6118946999999999,0.50991225,0.6118946999999999,0.365073,net_decay_annual,0.06701,ETF_LS,8165.368453705975,-4003.320401552412,8165.368453705975,-4003.320401552412,8165.368453705975,0.0,-0.0,8165.368453705975,core_leveraged,0.5,1.0,12168.688855258388,0.2139011586620514,1.0,1.0,0.067277987193994,0.0025973722209729,primary,LRCU,False,,,1.0,0.0,,False,0.0,0.0,8787.666257221203,5896.652769406918,-2891.013487814285,5896.652769406918,-2891.013487814285,haircut,haircut,-3381.022598037185,1.3847463591666165,normal,False,False,False,8787.666257221203,5896.652769406918,-2891.013487814285,2026-04-03
MDBX,MDB,1.990915,156,ols,0.079776,10000,0.079776,False,False,21.059999465942383,0.079776,1.0,False,True,False,False,False,False,True,False,False,False,1.55028,0.625723,0.668938,0.441399,0.555504,0.5459470000000001,0.475728,0.49772875,0.5972744999999999,0.5,0.5972744999999999,0.5459470000000001,net_decay_annual,0.079776,ETF_LS,16909.318252811947,-8493.239667596028,16909.318252811947,-8493.239667596028,16909.318252811947,0.0,-0.0,16909.318252811947,core_leveraged,0.5,1.0,25402.557920407977,0.3257323892548252,1.0,1.0,0.140445119995437,0.0054221041452311,primary,MDBX,False,,,1.0,0.0,,False,0.0,0.0,18408.426540188437,12253.645631941816,-6154.780908246618,12253.645631941816,-6154.780908246618,haircut,haircut,-6994.131380219544,1.379941836145,normal,False,False,False,18408.426540188437,12253.645631941816,-6154.780908246618,2026-04-03
NNEX,NNE,1.984944,95,ols,0.104475,600,0.104475,False,False,6.130000114440918,0.104475,1.0,False,True,False,False,False,False,True,False,True,False,1.647554,0.844747,1.512082,2.235015,1.710906,0.740272,1.606431,0.496236,0.5954832,0.5,0.5954832,0.740272,net_decay_annual,0.104475,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,31506.53232195661,20951.382100727464,-10555.150221229143,20951.382100727464,-10555.150221229143,haircut,haircut,31506.53232195661,0.0,normal,False,False,False,31506.53232195661,20951.382100727464,-10555.150221229143,2026-04-03
NVTX,NVTS,1.997983,142,ols,0.235278,10000,0.235278,False,False,21.18000030517578,0.235278,1.0,False,True,False,False,False,False,True,False,False,False,2.459311,1.657738,1.610146,2.584732,2.062378,1.42246,1.8271,0.49949575,0.5993949,0.5,0.5993949,1.42246,net_decay_annual,0.235278,ETF_LS,90038.2005285957,-45064.54786081548,90038.2005285957,-45064.54786081548,90038.2005285957,0.0,-0.0,90038.2005285957,core_leveraged,0.5,1.0,135102.74838941116,0.8464400832638027,1.0,1.0,0.7469531914351185,0.0288372995495007,primary,NVTX,False,,,1.0,0.0,,False,0.0,0.0,97242.87470773738,64806.7752676347,-32436.09944010269,64806.7752676347,-32436.09944010269,haircut,haircut,-37859.87368167378,1.389333139270731,normal,False,False,False,97242.87470773738,64806.7752676347,-32436.09944010269,2026-04-03
OPEX,OPEN,1.994673,110,ols,0.302116,25000,0.302116,False,False,21.489999771118164,0.302116,1.0,False,False,True,False,False,True,False,True,False,False,1.870229,1.138016,1.29726,1.66946,1.43748,0.8358999999999999,1.135364,0.49866825,0.5984018999999999,0.5,0.5984018999999999,0.8358999999999999,net_decay_annual,0.302116,ETF_LS,0.0,0.0,0.0,0.0,21251.55040469497,0.0,-0.0,21251.55040469497,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-03
