ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,keep_open,_plan_date
PYPG,PYPL,1.995081,254,ols,0.0803999999999999,250000,0.0803999999999999,False,False,5.9079999923706055,0.0803999999999999,1.0,False,True,False,False,False,False,False,False,False,0.801626,0.311323,0.377923,0.141774,0.311323,0.230923,0.230923,0.49877025,0.5985243,0.5,0.5985243,0.230923,net_decay_annual,0.0803999999999999,ETF_LS,1844.1869845001752,-924.3669728197378,1844.1869845001752,-924.3669728197378,1844.1869845001752,0.0,-0.0,1844.1869845001752,core_leveraged,0.5,1.0,2768.553957319913,1.0,0.0,,False,0.0,0.0,2768.553957319912,1844.1869845001745,-924.3669728197376,1844.1869845001745,-924.3669728197376,haircut,haircut,-9.094947017729282e-13,1.0000000000000002,False,2026-04-11
SATG,SATS,1.996982,78,ols,0.168643,65000,0.168643,False,False,19.77400016784668,0.168643,1.0,False,True,False,False,False,False,False,False,False,1.131748,0.468326,0.886389,0.782132,0.685002,0.299683,0.516359,0.4992455,0.5990946,0.5,0.5990946,0.299683,net_decay_annual,0.168643,ETF_LS,2616.3879517702176,-1310.1710239602646,2616.3879517702176,-1310.1710239602646,2616.3879517702176,0.0,-0.0,2616.3879517702176,core_leveraged,0.5,1.0,3926.558975730483,1.0,0.0,,False,0.0,0.0,3926.5589757304815,2616.3879517702167,-1310.1710239602642,2616.3879517702167,-1310.1710239602642,haircut,haircut,-1.3642420526593924e-12,1.0000000000000004,False,2026-04-11
SBU,SBUX,2.000222,98,ols,0.1056199999999999,1000,0.1056199999999999,False,False,18.20199966430664,0.1056199999999999,1.0,False,True,False,False,False,False,False,False,False,0.614782,0.205834,0.370652,0.137429,0.164031,0.100214,0.058411,0.5000555,0.6000666,0.5000555,0.6000666,0.100214,net_decay_annual,0.1056199999999999,ETF_LS,293.54479338860364,-146.75610676645076,293.54479338860364,-146.75610676645076,293.54479338860364,0.0,-0.0,293.54479338860364,core_leveraged,0.5,1.0,440.3009001550544,1.0,0.0,,False,0.0,0.0,440.3009001550542,293.5447933886035,-146.7561067664507,293.5447933886035,-146.7561067664507,haircut,haircut,-1.7053025658242404e-13,1.0000000000000004,False,2026-04-11
SNAG,SNAP,1.969116,76,ols,0.030476,3000,0.030476,False,False,5.239999771118164,0.030476,1.0,False,True,False,False,False,False,False,False,False,1.192979,0.575457,0.617944,0.364347,0.428015,0.544981,0.397539,0.492279,0.5907348,0.5,0.5907348,0.544981,net_decay_annual,0.030476,ETF_LS,9533.990967690052,-4841.761972220049,9533.990967690052,-4841.761972220049,9533.990967690052,0.0,-0.0,9533.990967690052,core_leveraged,0.5,1.0,14375.7529399101,1.0,0.0,,False,0.0,0.0,14375.752939910097,9533.99096769005,-4841.761972220047,9533.99096769005,-4841.761972220047,haircut,haircut,-5.4569682106375694e-12,1.0000000000000004,False,2026-04-11
SPOG,SPOT,1.972732,98,ols,0.087169,2000,0.087169,False,False,7.313000202178955,0.087169,1.0,False,True,False,False,False,False,False,False,False,0.965223,0.36881,0.435641,0.182091,0.254704,0.281641,0.167535,0.493183,0.5918196,0.5,0.5918196,0.281641,net_decay_annual,0.087169,ETF_LS,2671.4022103172024,-1354.163774054054,2671.4022103172024,-1354.163774054054,2671.4022103172024,0.0,-0.0,2671.4022103172024,core_leveraged,0.5,1.0,4025.565984371256,1.0,0.0,,False,0.0,0.0,4025.565984371254,2671.402210317201,-1354.1637740540534,2671.402210317201,-1354.1637740540534,haircut,haircut,-1.8189894035458565e-12,1.0000000000000004,False,2026-04-11
TERG,TER,1.995226,98,ols,0.164897,300,0.164897,False,False,57.3120002746582,0.164897,1.0,False,True,False,False,False,False,False,True,False,1.262436,0.508736,0.566851,0.319023,0.3928,0.343839,0.227903,0.4988065,0.5985678,0.5,0.5985678,0.343839,net_decay_annual,0.164897,ETF_LS,3471.30680418382,-1739.8063197772185,3471.30680418382,-1739.8063197772185,3471.30680418382,0.0,-0.0,3471.30680418382,core_leveraged,0.5,1.0,5211.113123961039,1.0,0.0,,False,0.0,0.0,5211.113123961037,3471.3068041838187,-1739.8063197772178,3471.3068041838187,-1739.8063197772178,haircut,haircut,-1.8189894035458565e-12,1.0000000000000004,False,2026-04-11
TSLG,TSLA,1.99115,329,ols,0.080969,550000,0.080969,False,False,5.230000019073486,0.080969,1.0,False,True,False,False,False,False,False,False,False,1.183428,0.473181,0.625691,0.386308,0.473181,0.392212,0.392212,0.4977875,0.597345,0.5,0.597345,0.392212,net_decay_annual,0.080969,ETF_LS,4985.320143007951,-2503.73911709713,4985.320143007951,-2503.73911709713,27874.95120158604,0.0,-0.0,27874.95120158604,core_leveraged,0.5,1.0,7489.05926010508,1.0,0.0,,False,0.0,0.0,7489.059260105078,4985.320143007949,-2503.739117097129,4985.320143007949,-2503.739117097129,haircut,haircut,-2.7284841053187847e-12,1.0000000000000004,False,2026-04-11
TSMG,TSM,1.983034,310,ols,0.046878,10000,0.046878,False,False,32.970001220703125,0.046878,1.0,False,True,False,False,False,False,False,False,False,0.812481,0.287899,0.411296,0.164884,0.287899,0.241021,0.241021,0.4957585,0.5949102,0.5,0.5949102,0.241021,net_decay_annual,0.046878,ETF_LS,2141.673756550725,-1079.9985055983534,2141.673756550725,-1079.9985055983534,4441.705205538434,0.0,-0.0,4441.705205538434,core_leveraged,0.5,1.0,3221.6722621490785,1.0,0.0,,False,0.0,0.0,3221.672262149077,2141.673756550724,-1079.998505598353,2141.673756550724,-1079.998505598353,haircut,haircut,-1.3642420526593924e-12,1.0000000000000004,False,2026-04-11
UNHG,UNH,1.995819,181,ols,,0,0.0,False,True,12.760000228881836,,1.0,False,False,False,False,False,False,False,True,False,0.86487,0.334791,0.420708,0.175887,0.29002,0.334791,0.29002,0.49895475,1.0,0.5,1.0,0.334791,net_decay_annual,,ETF_LS,4142.244535060403,-2075.461018789982,4142.244535060403,-2075.461018789982,4142.244535060403,0.0,-0.0,4142.244535060403,core_leveraged,0.5,1.0,6217.705553850385,1.0,0.0,,False,0.0,0.0,6217.705553850381,4142.2445350604,-2075.4610187899807,4142.2445350604,-2075.4610187899807,haircut,haircut,-3.637978807091713e-12,1.0000000000000009,False,2026-04-11
UPSG,UPS,1.982802,81,ols,,0,0.0,False,True,15.137999534606934,,1.0,False,False,False,False,False,False,False,True,False,0.509623,0.176021,0.294539,0.084528,0.113936,0.176021,0.113936,0.4957005,1.0,0.5,1.0,0.176021,net_decay_annual,,ETF_LS,1348.3423303262675,-680.0186454957518,1348.3423303262675,-680.0186454957518,1348.3423303262675,0.0,-0.0,1348.3423303262675,core_leveraged,0.5,1.0,2028.3609758220196,1.0,0.0,,False,0.0,0.0,2028.3609758220184,1348.342330326267,-680.0186454957516,1348.342330326267,-680.0186454957516,haircut,haircut,-6.821210263296962e-13,1.0000000000000004,False,2026-04-11
VALG,VALE,1.976993,76,ols,0.109787,400,0.109787,False,False,24.191999435424805,0.109787,1.0,False,True,False,False,False,False,False,True,False,0.788717,0.261256,0.302601,0.088432,0.140554,0.151469,0.030767,0.49424825,0.5930979,0.5,0.5930979,0.151469,net_decay_annual,0.109787,ETF_LS,731.5006067875992,-370.0066751817528,731.5006067875992,-370.0066751817528,731.5006067875992,0.0,-0.0,731.5006067875992,core_leveraged,0.5,1.0,1101.507281969352,1.0,0.0,,False,0.0,0.0,1101.5072819693517,731.5006067875988,-370.0066751817527,731.5006067875988,-370.0066751817527,haircut,haircut,-4.547473508864641e-13,1.0000000000000004,False,2026-04-11
XYZG,XYZ,1.999159,254,ols,0.009126,6000,0.009126,False,False,11.756999969482422,0.009126,1.0,False,True,False,False,False,False,False,False,False,1.063849,0.44568,0.510042,0.259815,0.44568,0.436554,0.436554,0.49978975,0.5997477,0.5,0.5997477,0.436554,net_decay_annual,0.009126,ETF_LS,6526.244345006405,-3264.494892605543,6526.244345006405,-3264.494892605543,6526.244345006405,0.0,-0.0,6526.244345006405,core_leveraged,0.5,1.0,9790.739237611948,1.0,0.0,,False,0.0,0.0,9790.739237611944,6526.244345006402,-3264.4948926055417,6526.244345006402,-3264.4948926055417,haircut,haircut,-3.637978807091713e-12,1.0000000000000004,False,2026-04-11
CRCA,CRCL,1.981646,169,ols,0.16843,350000,0.16843,False,False,34.310001373291016,0.16843,1.0,False,True,False,False,False,False,False,False,False,1.924602,1.127445,1.182358,1.359718,1.203948,0.959015,1.035518,0.4954115,0.5944938,0.5,0.5944938,0.959015,net_decay_annual,0.16843,ETF_LS,24223.506967390356,-12223.932512361112,24223.506967390356,-12223.932512361112,66262.16865692424,0.0,-0.0,66262.16865692424,core_leveraged,0.5,1.0,36447.43947975147,1.0,0.0,,False,0.0,0.0,36447.439479751454,24223.506967390345,-12223.932512361109,24223.506967390345,-12223.932512361109,haircut,haircut,-1.4551915228366852e-11,1.0000000000000004,False,2026-04-11
NVDB,NVDA,1.995882,146,ols,0.040187,55000,0.040187,False,False,26.65999984741211,0.040187,1.0,False,True,False,False,False,False,False,False,False,0.71301,0.256508,0.49384,0.242374,0.250563,0.216321,0.2103759999999999,0.4989705,0.5987646,0.5,0.5987646,0.216321,net_decay_annual,0.040187,ETF_LS,1774.8215845136676,-889.2417410015561,1774.8215845136676,-889.2417410015561,14953.579197620606,0.0,-0.0,14953.579197620606,core_leveraged,0.5,1.0,2664.063325515224,1.0,0.0,,False,0.0,0.0,2664.063325515223,1774.8215845136672,-889.2417410015559,1774.8215845136672,-889.2417410015559,haircut,haircut,-9.094947017729282e-13,1.0000000000000004,False,2026-04-11
PLTA,PLTR,1.991375,146,ols,0.0892859999999999,30000,0.0892859999999999,False,False,12.920000076293944,0.0892859999999999,1.0,False,True,False,False,False,False,False,False,False,1.035723,0.419784,0.632434,0.394813,0.40928,0.330498,0.319994,0.49784375,0.5974124999999999,0.5,0.5974124999999999,0.330498,net_decay_annual,0.0892859999999999,ETF_LS,3586.6043513301347,-1801.0692869651043,3586.6043513301347,-1801.0692869651043,20324.19945128124,0.0,-0.0,20324.19945128124,core_leveraged,0.5,1.0,5387.67363829524,1.0,0.0,,False,0.0,0.0,5387.673638295238,3586.604351330134,-1801.069286965104,3586.604351330134,-1801.069286965104,haircut,haircut,-1.8189894035458565e-12,1.0000000000000004,False,2026-04-11
TSLI,TSLA,1.981395,146,ols,0.046082,25000,0.046082,False,False,19.780000686645508,0.046082,1.0,False,True,False,False,False,False,False,False,False,0.868203,0.309313,0.625691,0.380631,0.339312,0.263231,0.29323,0.49534875,0.5944185,0.5,0.5944185,0.263231,net_decay_annual,0.046082,ETF_LS,2522.1301235447854,-1272.906272371125,2522.1301235447854,-1272.906272371125,27874.95120158604,0.0,-0.0,27874.95120158604,core_leveraged,0.5,1.0,3795.036395915911,1.0,0.0,,False,0.0,0.0,3795.0363959159095,2522.1301235447845,-1272.9062723711245,2522.1301235447845,-1272.9062723711245,haircut,haircut,-1.3642420526593924e-12,1.0000000000000004,False,2026-04-11
COIA,COIN,2.001434,146,ols,0.093928,40000,0.093928,False,False,4.960000038146973,0.093928,1.0,False,True,False,False,False,False,False,False,False,1.428395,0.717466,0.790817,0.626737,0.679302,0.623538,0.585374,0.5003585,0.6004302,0.5003585,0.6004302,0.623538,net_decay_annual,0.093928,ETF_LS,11487.064266276988,-5739.416971170164,11487.064266276988,-5739.416971170164,42334.14407639937,0.0,-0.0,42334.14407639937,core_leveraged,0.5,1.0,17226.48123744715,1.0,0.0,,False,0.0,0.0,17226.481237447144,11487.064266276982,-5739.416971170162,11487.064266276982,-5739.416971170162,haircut,haircut,-7.275957614183426e-12,1.0000000000000004,False,2026-04-11
BITU,IBIT,1.992547,500,ols,,0,0.0,False,True,13.489999771118164,,1.0,False,False,False,False,False,False,False,True,False,0.992148,0.404782,0.49774,0.244982,0.404782,0.404782,0.404782,0.49813675,1.0,0.5,1.0,0.404782,net_decay_annual,,ETF_LS,5778.500565416157,-2900.057346409473,5778.500565416157,-2900.057346409473,17377.708415754736,0.0,-0.0,17377.708415754736,core_leveraged,0.5,1.0,8678.55791182563,1.0,0.0,,False,0.0,0.0,8678.557911825626,5778.500565416154,-2900.057346409472,5778.500565416154,-2900.057346409472,haircut,haircut,-3.637978807091713e-12,1.0000000000000004,False,2026-04-11
ETHT,ETHA,1.991619,430,ols,0.097864,100000,0.097864,False,False,17.15999984741211,0.097864,1.0,False,True,False,False,False,False,False,False,False,1.469083,0.765985,0.747128,0.551202,0.765985,0.668121,0.668121,0.49790475,0.5974857,0.5,0.5974857,0.668121,net_decay_annual,0.097864,ETF_LS,13013.83214627107,-6534.298049110331,13013.83214627107,-6534.298049110331,45605.89938002346,0.0,-0.0,45605.89938002346,core_leveraged,0.5,1.0,19548.1301953814,1.0,0.0,,False,0.0,0.0,19548.130195381396,13013.832146271065,-6534.298049110328,13013.832146271065,-6534.298049110328,haircut,haircut,-7.275957614183426e-12,1.0000000000000004,False,2026-04-11
UXRP,XRPZ,2.000241,93,ols,0.032475,500000,0.032475,False,False,3.759999990463257,0.032475,1.0,False,True,False,False,False,False,False,False,False,1.575747,0.935236,0.803665,0.646111,0.752812,0.902761,0.720337,0.50006025,0.6000723,0.50006025,0.6000723,0.902761,net_decay_annual,0.032475,ETF_LS,23113.611411161528,-11555.413278280732,23113.611411161528,-11555.413278280732,79319.26189614915,0.0,-0.0,79319.26189614915,core_leveraged,0.5,1.0,34669.02468944226,1.0,0.0,,False,0.0,0.0,34669.02468944225,23113.611411161524,-11555.41327828073,23113.611411161524,-11555.41327828073,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,False,2026-04-11
SOLT,SOEZ,2.016779,87,ols,0.078786,15000,0.078786,False,False,48.13999938964844,0.078786,1.0,False,True,False,False,False,False,False,False,False,1.570668,0.816791,0.762591,0.596264,0.672398,0.738005,0.593612,0.50419475,0.6050337,0.50419475,0.6050337,0.738005,net_decay_annual,0.078786,ETF_LS,15686.723875550251,-7778.107504863076,15686.723875550251,-7778.107504863076,15686.723875550251,0.0,-0.0,15686.723875550251,core_leveraged,0.5,1.0,23464.83138041333,1.0,0.0,,False,0.0,0.0,23464.83138041332,15686.723875550246,-7778.107504863074,15686.723875550246,-7778.107504863074,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,False,2026-04-11
TSLR,TSLA,1.998866,500,ols,,0,0.0,False,True,18.059999465942383,,1.0,False,False,False,False,False,False,False,True,False,1.250907,0.484277,0.625691,0.390824,0.484277,0.484277,0.484277,0.4997165,1.0,0.5,1.0,0.484277,net_decay_annual,,ETF_LS,7898.052140974541,-3951.266438557933,7898.052140974541,-3951.266438557933,27874.95120158604,0.0,-0.0,27874.95120158604,core_leveraged,0.5,1.0,11849.318579532472,1.0,0.0,,False,0.0,0.0,11849.31857953247,7898.052140974539,-3951.266438557932,7898.052140974539,-3951.266438557932,haircut,haircut,-3.637978807091713e-12,1.0000000000000002,False,2026-04-11
AAPB,AAPL,1.989836,500,ols,0.037536,20000,0.037536,False,False,28.36000061035156,0.037536,1.0,False,True,False,False,False,False,False,False,False,0.563939,0.160311,0.283055,0.078903,0.160311,0.122775,0.122775,0.497459,0.5969508,0.5,0.5969508,0.122775,net_decay_annual,0.037536,ETF_LS,623.6434842952256,-313.414514711376,623.6434842952256,-313.414514711376,623.6434842952256,0.0,-0.0,623.6434842952256,core_leveraged,0.5,1.0,937.0579990066014,1.0,0.0,,False,0.0,0.0,937.0579990066012,623.6434842952253,-313.4145147113759,623.6434842952253,-313.4145147113759,haircut,haircut,-3.410605131648481e-13,1.0000000000000004,False,2026-04-11
AMDL,AMD,1.998154,500,ols,0.036885,450000,0.036885,False,False,17.56999969482422,0.036885,1.0,False,True,False,False,False,False,False,False,False,1.119234,0.413205,0.560008,0.312741,0.413205,0.37632,0.37632,0.4995385,0.5994461999999999,0.5,0.5994461999999999,0.37632,net_decay_annual,0.036885,ETF_LS,4864.523416642608,-2434.508759906698,4864.523416642608,-2434.508759906698,18570.11747657804,0.0,-0.0,18570.11747657804,core_leveraged,0.5,1.0,7299.032176549306,1.0,0.0,,False,0.0,0.0,7299.032176549304,4864.523416642606,-2434.508759906697,4864.523416642606,-2434.508759906697,haircut,haircut,-2.7284841053187847e-12,1.0000000000000004,False,2026-04-11
AMZZ,AMZN,1.990057,500,ols,0.040064,4000,0.040064,False,False,31.959999084472656,0.040064,1.0,False,True,False,False,False,False,False,False,False,0.64412,0.184672,0.323165,0.102883,0.184672,0.144608,0.144608,0.49751425,0.5970171,0.5,0.5970171,0.144608,net_decay_annual,0.040064,ETF_LS,841.7584872043,-422.9820991078647,841.7584872043,-422.9820991078647,1681.22211510856,0.0,-0.0,1681.22211510856,core_leveraged,0.5,1.0,1264.7405863121646,1.0,0.0,,False,0.0,0.0,1264.7405863121642,841.7584872042996,-422.9820991078645,841.7584872042996,-422.9820991078645,haircut,haircut,-4.547473508864641e-13,1.0000000000000004,False,2026-04-11
AVGU,AVGO,1.991838,186,ols,0.117153,25000,0.117153,False,False,37.27999877929688,0.117153,1.0,False,True,False,False,False,False,False,False,False,0.898676,0.279516,0.538529,0.286473,0.281338,0.1623629999999999,0.1641849999999999,0.4979595,0.5975514,0.5,0.5975514,0.1623629999999999,net_decay_annual,0.117153,ETF_LS,824.9160306682608,-414.148153950402,824.9160306682608,-414.148153950402,7773.755092213571,0.0,-0.0,7773.755092213571,core_leveraged,0.5,1.0,1239.0641846186627,1.0,0.0,,False,0.0,0.0,1239.0641846186625,824.9160306682606,-414.14815395040193,824.9160306682606,-414.14815395040193,haircut,haircut,-2.273736754432321e-13,1.0000000000000002,False,2026-04-11
BABX,BABA,2.006236,500,ols,0.016855,250000,0.016855,False,False,25.270000457763672,0.016855,1.0,False,True,False,False,False,False,False,False,False,0.896111,0.284407,0.446537,0.201264,0.284407,0.267552,0.267552,0.501559,0.6018707999999999,0.501559,0.6018707999999999,0.267552,net_decay_annual,0.016855,ETF_LS,2715.430853988026,-1353.495228870395,2715.430853988026,-1353.495228870395,3888.655374955744,0.0,-0.0,3888.655374955744,core_leveraged,0.5,1.0,4068.9260828584206,1.0,0.0,,False,0.0,0.0,4068.926082858419,2715.4308539880244,-1353.4952288703944,2715.4308539880244,-1353.4952288703944,haircut,haircut,-1.8189894035458565e-12,1.0000000000000004,False,2026-04-11
BULX,BULL,1.972781,151,ols,0.09744,35000,0.09744,False,False,2.4600000381469727,0.09744,1.0,False,True,False,False,False,False,False,False,False,1.086274,0.557236,0.55596,0.296586,0.452769,0.459796,0.355329,0.49319525,0.5918342999999999,0.5,0.5918342999999999,0.459796,net_decay_annual,0.09744,ETF_LS,6593.124761461989,-3342.0459551577133,6593.124761461989,-3342.0459551577133,10755.342909580868,0.0,-0.0,10755.342909580868,core_leveraged,0.5,1.0,9935.1707166197,1.0,0.0,,False,0.0,0.0,9935.170716619696,6593.124761461986,-3342.045955157712,6593.124761461986,-3342.045955157712,haircut,haircut,-3.637978807091713e-12,1.0000000000000004,False,2026-04-11
CONL,COIN,1.987356,500,ols,0.087922,1300000,0.087922,False,False,6.409999847412109,0.087922,1.0,False,True,False,False,False,False,False,False,False,1.571901,0.775569,0.790817,0.61358,0.775569,0.6876469999999999,0.6876469999999999,0.496839,0.5962067999999999,0.5,0.5962067999999999,0.6876469999999999,net_decay_annual,0.087922,ETF_LS,13814.910501146956,-6951.40201410666,13814.910501146956,-6951.40201410666,42334.14407639937,0.0,-0.0,42334.14407639937,core_leveraged,0.5,1.0,20766.312515253616,1.0,0.0,,False,0.0,0.0,20766.31251525361,13814.910501146953,-6951.4020141066585,13814.910501146953,-6951.4020141066585,haircut,haircut,-7.275957614183426e-12,1.0000000000000004,False,2026-04-11
CRWL,CRWD,1.996406,351,ols,0.125712,4000,0.125712,False,False,17.600000381469727,0.125712,1.0,False,True,False,False,False,False,False,False,False,0.939425,0.39093,0.475191,0.224591,0.39093,0.265218,0.265218,0.4991015,0.5989218,0.5,0.5989218,0.265218,net_decay_annual,0.125712,ETF_LS,2209.3974504189555,-1106.6874425437288,2209.3974504189555,-1106.6874425437288,2209.3974504189555,0.0,-0.0,2209.3974504189555,core_leveraged,0.5,1.0,3316.084892962684,1.0,0.0,,False,0.0,0.0,3316.0848929626827,2209.3974504189546,-1106.6874425437284,2209.3974504189546,-1106.6874425437284,haircut,haircut,-1.3642420526593924e-12,1.0000000000000004,False,2026-04-11
DLLL,DELL,1.985905,288,ols,0.0605159999999999,8000,0.0605159999999999,False,False,40.959999084472656,0.0605159999999999,1.0,False,True,False,False,False,False,False,False,False,1.100016,0.381768,0.543151,0.288805,0.381768,0.321252,0.321252,0.49647625,0.5957715,0.5,0.5957715,0.321252,net_decay_annual,0.0605159999999999,ETF_LS,3548.938499127703,-1787.0635801449228,3548.938499127703,-1787.0635801449228,3548.938499127703,0.0,-0.0,3548.938499127703,core_leveraged,0.5,1.0,5336.002079272625,1.0,0.0,,False,0.0,0.0,5336.002079272624,3548.938499127702,-1787.0635801449223,3548.938499127702,-1787.0635801449223,haircut,haircut,-1.8189894035458565e-12,1.0000000000000004,False,2026-04-11
ETRL,ETOR,1.998628,151,ols,0.1083259999999999,30000,0.1083259999999999,False,False,8.906999588012695,0.1083259999999999,1.0,False,True,False,False,False,False,False,False,False,1.077389,0.445774,0.64654,0.417154,0.434303,0.337448,0.325977,0.499657,0.5995884,0.5,0.5995884,0.337448,net_decay_annual,0.1083259999999999,ETF_LS,3625.8370165374695,-1814.1630241032692,3625.8370165374695,-1814.1630241032692,3625.8370165374695,0.0,-0.0,3625.8370165374695,core_leveraged,0.5,1.0,5440.000040640739,1.0,0.0,,False,0.0,0.0,5440.000040640737,3625.837016537468,-1814.1630241032688,3625.837016537468,-1814.1630241032688,haircut,haircut,-1.8189894035458565e-12,1.0000000000000004,False,2026-04-11
GOU,GOOGL,2.01728,88,ols,0.077258,10000,0.077258,False,False,23.83300018310547,0.077258,1.0,False,True,False,False,False,False,False,False,False,0.525487,0.184865,0.301539,0.093296,0.125272,0.107607,0.048014,0.50432,0.6051839999999999,0.50432,0.6051839999999999,0.107607,net_decay_annual,0.077258,ETF_LS,400.2298876293535,-198.40076123758405,400.2298876293535,-198.40076123758405,2307.0905439529347,0.0,-0.0,2307.0905439529347,core_leveraged,0.5,1.0,598.6306488669376,1.0,0.0,,False,0.0,0.0,598.6306488669373,400.22988762935336,-198.400761237584,400.22988762935336,-198.400761237584,haircut,haircut,-2.273736754432321e-13,1.0000000000000004,False,2026-04-11
INTW,INTC,1.987383,289,ols,0.057461,10000,0.057461,False,False,100.4499969482422,0.057461,1.0,False,True,False,False,False,False,False,False,False,1.371545,0.548899,0.633285,0.393492,0.548899,0.491438,0.491438,0.49684575,0.5962149,0.5,0.5962149,0.491438,net_decay_annual,0.057461,ETF_LS,7712.043435103019,-3880.501863557764,7712.043435103019,-3880.501863557764,14066.736004734965,0.0,-0.0,14066.736004734965,core_leveraged,0.5,1.0,11592.545298660782,1.0,0.0,,False,0.0,0.0,11592.545298660778,7712.043435103016,-3880.501863557762,7712.043435103016,-3880.501863557762,haircut,haircut,-3.637978807091713e-12,1.0000000000000002,False,2026-04-11
IONL,IONQ,1.985424,261,ols,0.233577,55000,0.233577,False,False,10.619999885559082,0.233577,1.0,False,True,False,False,False,False,False,False,False,1.89885,1.008868,1.077429,1.135596,1.008868,0.7752910000000001,0.7752910000000001,0.496356,0.5956272,0.5,0.5956272,0.7752910000000001,net_decay_annual,0.233577,ETF_LS,15735.236618255583,-7925.378467398189,15735.236618255583,-7925.378467398189,15735.236618255583,0.0,-0.0,15735.236618255583,core_leveraged,0.5,1.0,23660.61508565377,1.0,0.0,,False,0.0,0.0,23660.615085653764,15735.236618255578,-7925.378467398186,15735.236618255578,-7925.378467398186,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,False,2026-04-11
ISUL,ISRG,2.002222,127,ols,0.1056199999999999,1000,0.1056199999999999,False,False,22.76000022888184,0.1056199999999999,1.0,False,True,False,False,False,False,False,False,False,0.63869,0.186106,0.312956,0.098268,0.142536,0.080486,0.036916,0.5005555,0.6006666,0.5005555,0.6006666,0.080486,net_decay_annual,0.1056199999999999,ETF_LS,170.26697230248752,-85.03900781356289,170.26697230248752,-85.03900781356289,170.26697230248752,0.0,-0.0,170.26697230248752,core_leveraged,0.5,1.0,255.3059801160504,1.0,0.0,,False,0.0,0.0,255.30598011605025,170.2669723024874,-85.03900781356283,170.2669723024874,-85.03900781356283,haircut,haircut,-1.7053025658242404e-13,1.0000000000000009,False,2026-04-11
LCDL,LCID,1.960175,243,ols,0.270934,100000,0.3018763303371179,False,False,1.7949999570846558,0.270934,1.114206154772446,False,True,False,False,False,False,False,False,False,1.493108,0.711643,0.769244,0.556857,0.706115,0.4097666696628821,0.4042386696628821,0.49004375,0.5880525,0.5,0.5880525,0.4097666696628821,net_decay_annual,0.3018763303371179,ETF_LS,4162.520727330429,-2123.54546269105,4162.520727330429,-2123.54546269105,4162.520727330429,0.0,-0.0,4162.520727330429,core_leveraged,0.5,1.0,6286.066190021479,1.0,0.0,,False,0.0,0.0,6286.066190021477,4162.520727330428,-2123.5454626910496,4162.520727330428,-2123.5454626910496,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,False,2026-04-11
MRAL,MARA,1.97758,274,ols,0.357301,1100000,0.357301,False,False,3.849999904632568,0.357301,1.0,False,False,True,False,False,True,True,False,False,1.666841,0.883012,0.897108,0.77794,0.883012,0.525711,0.525711,0.494395,0.593274,0.5,0.593274,0.525711,net_decay_annual,0.357301,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-04-11
FBL,META,1.996831,500,ols,0.0317729999999999,4000,0.0317729999999999,False,False,27.600000381469727,0.0317729999999999,1.0,False,True,False,False,False,False,False,False,False,0.726158,0.22649,0.363513,0.131514,0.22649,0.194717,0.194717,0.49920775,0.5990493,0.5,0.5990493,0.194717,net_decay_annual,0.0317729999999999,ETF_LS,1491.3950704124964,-746.880968100203,1491.3950704124964,-746.880968100203,2573.7011004358574,0.0,-0.0,2573.7011004358574,core_leveraged,0.5,1.0,2238.2760385126994,1.0,0.0,,False,0.0,0.0,2238.2760385126985,1491.395070412496,-746.8809681002027,1491.395070412496,-746.8809681002027,haircut,haircut,-9.094947017729282e-13,1.0000000000000004,False,2026-04-11
