ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
SNOU,SNOW,2.016588,235,ols,0.00695,3000,0.00695,False,False,18.200000762939453,0.00695,1.0,False,True,False,False,False,False,True,False,False,False,0.993782,0.353402,0.523113,0.280494,0.348484,0.346452,0.341534,0.504147,0.6049764,0.504147,0.6049764,0.346452,net_decay_annual,0.00695,ETF_LS,7960.497587389258,-3947.508161007235,7960.497587389258,-3947.508161007235,7960.497587389258,0.0,-0.0,7960.497587389258,core_leveraged,0.5,1.0,11908.005748396492,0.2047293883227527,1.0,1.0,0.062311087439928,0.0024668089697955,primary,SNOU,False,,,1.0,0.0,,False,0.0,0.0,8981.284506193588,6003.985482862066,-2977.2990233315213,6003.985482862066,-2977.2990233315213,haircut,haircut,-2926.7212422029043,1.325868893272962,normal,False,False,False,8981.284506193588,6003.985482862066,-2977.2990233315213,2026-04-02
GLXU,GLXY,2.01146,162,ols,0.092897,90000,0.092897,False,False,4.510000228881836,0.092897,1.0,False,True,False,False,False,False,True,False,False,False,1.852745,1.056364,0.899853,0.823708,0.973273,0.963467,0.880376,0.502865,0.603438,0.502865,0.603438,0.963467,net_decay_annual,0.092897,ETF_LS,47792.94258118692,-23760.32463046092,47792.94258118692,-23760.32463046092,47792.94258118692,0.0,-0.0,47792.94258118692,core_leveraged,0.5,1.0,71553.26721164784,0.5704312291846003,1.0,1.0,0.3744171764812845,0.014822653356515,primary,GLXU,False,,,1.0,0.0,,False,0.0,0.0,52093.50273580955,34795.081791878845,-17298.4209439307,34795.081791878845,-17298.4209439307,haircut,haircut,-19459.76447583829,1.3735545404678935,normal,False,False,False,52093.50273580955,34795.081791878845,-17298.4209439307,2026-04-02
AFRU,AFRM,1.949346,136,ols,0.18015,10000,0.18015,False,False,4.710000038146973,0.18015,1.0,False,True,False,False,False,False,True,False,False,False,1.202203,0.654001,0.754171,0.526288,0.595212,0.473851,0.4150619999999999,0.4873365,0.5848038,0.5,0.5848038,0.473851,net_decay_annual,0.18015,ETF_LS,14234.127192193837,-7302.001385179356,14234.127192193837,-7302.001385179356,14234.127192193837,0.0,-0.0,14234.127192193837,core_leveraged,0.5,1.0,21536.12857737319,0.2872268947627446,1.0,1.0,0.1126922189370739,0.0044613276372064,primary,AFRU,False,,,1.0,0.0,,False,0.0,0.0,13498.956886793636,8922.024615438007,-4576.9322713556285,8922.024615438007,-4576.9322713556285,haircut,haircut,-8037.171690579555,1.5953920556959864,normal,False,False,False,13498.956886793636,8922.024615438007,-4576.9322713556285,2026-04-02
KTUP,KTOS,2.027032,136,ols,0.188269,10000,0.188269,False,False,14.390000343322754,0.188269,1.0,False,True,False,False,False,False,True,False,False,False,1.557395,0.781701,0.564602,0.331818,0.574612,0.593432,0.386343,0.506758,0.6081096,0.506758,0.6081096,0.593432,net_decay_annual,0.188269,ETF_LS,20312.432557256936,-10020.775477277582,20312.432557256936,-10020.775477277582,20312.432557256936,0.0,-0.0,20312.432557256936,core_leveraged,0.5,1.0,30333.20803453452,0.3493216539347368,1.0,1.0,0.158724745193201,0.0062836910934763,primary,KTUP,False,,,1.0,0.0,,False,0.0,0.0,20030.71005954126,13413.432786112617,-6617.2772734286455,13413.432786112617,-6617.2772734286455,haircut,haircut,-10302.49797499326,1.514335135617714,normal,False,False,False,20030.71005954126,13413.432786112617,-6617.2772734286455,2026-04-02
TTDU,TTD,1.995539,135,ols,0.1298419999999999,60000,0.1298419999999999,False,False,4.570000171661377,0.1298419999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.014007,0.518977,0.621248,0.38337,0.456017,0.389135,0.326175,0.49888475,0.5986617,0.5,0.5986617,0.389135,net_decay_annual,0.1298419999999999,ETF_LS,9856.107309495144,-4939.070250942299,9856.107309495144,-4939.070250942299,9856.107309495144,0.0,-0.0,9856.107309495144,core_leveraged,0.5,1.0,14795.177560437443,0.2317688839218617,1.0,1.0,0.0774188073247965,0.0030649025107095,primary,TTDU,False,,,1.0,0.0,,False,0.0,0.0,9608.997141757334,6401.228142002254,-3207.7689997550806,6401.228142002254,-3207.7689997550806,haircut,haircut,-5186.180418680111,1.5397212989212774,normal,False,False,False,9608.997141757334,6401.228142002254,-3207.7689997550806,2026-04-02
BMNU,BMNR,1.94655,128,ols,0.219146,400000,0.2504525714285714,False,False,1.75,0.219146,1.1428571428571428,False,True,False,False,False,False,True,False,False,False,2.062402,1.662767,1.06774,1.050292,1.36139,1.4123144285714286,1.1109374285714286,0.4866375,0.583965,0.5,0.583965,1.4123144285714286,net_decay_annual,0.2504525714285714,ETF_LS,96370.55151592106,-49508.387411533775,96370.55151592106,-49508.387411533775,96370.55151592106,0.0,-0.0,96370.55151592106,core_leveraged,0.5,1.0,145878.93892745482,0.857002765232827,2.0,1.0,0.7633415293216982,0.0302196255740771,primary,BMNU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,215890.21158486416,142621.40176155753,-73268.80982330664,142621.40176155753,-73268.80982330664,haircut,haircut,70011.27265740934,0.6757089071178725,normal,False,False,False,215890.21158486416,142621.40176155753,-73268.80982330664,2026-04-02
SBTU,SBET,2.024824,111,ols,0.057485,25000,0.057485,False,False,3.119999885559082,0.057485,1.0,False,True,False,False,False,False,True,False,False,False,1.754855,0.887105,0.86667,0.779317,0.826795,0.82962,0.7693099999999999,0.506206,0.6074472000000001,0.506206,0.6074472000000001,0.82962,net_decay_annual,0.057485,ETF_LS,36548.21685436659,-18050.070946594165,36548.21685436659,-18050.070946594165,36548.21685436659,0.0,-0.0,36548.21685436659,core_leveraged,0.5,1.0,54598.28780096076,0.4887522316025109,1.0,1.0,0.2856967620874835,0.0113103359982022,primary,SBTU,False,,,1.0,0.0,,False,0.0,0.0,40384.47208749286,27033.45659452769,-13351.015492965162,27033.45659452769,-13351.015492965162,haircut,haircut,-14213.8157134679,1.3519623998717551,normal,False,False,False,40384.47208749286,27033.45659452769,-13351.015492965162,2026-04-02
CIFU,CIFR,1.985321,88,ols,0.334506,10000,0.334506,False,False,11.619999885559082,0.334506,1.0,False,False,True,False,False,True,False,True,False,False,2.100669,1.323855,1.114892,1.215749,1.2535,0.989349,0.918994,0.49633025,0.5955963,0.5,0.5955963,0.989349,net_decay_annual,0.334506,ETF_LS,0.0,0.0,0.0,0.0,55538.01500592683,0.0,-0.0,55538.01500592683,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-02
SOLX,GSOL,1.97961,81,ols,,0,0.0,False,True,9.09000015258789,,1.0,False,False,False,False,False,False,True,False,True,False,1.556407,0.780778,1.124931,1.227028,1.083591,0.780778,1.083591,0.4949025,1.0,0.5,1.0,0.780778,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,SOLX,False,,,1.0,0.0,,False,0.0,0.0,38083.39317317626,25302.058309494016,-12781.334863682248,25302.058309494016,-12781.334863682248,haircut,haircut,38083.39317317626,0.0,normal,False,False,False,38083.39317317626,25302.058309494016,-12781.334863682248,2026-04-02
GMEU,GME,1.966928,235,ols,0.2467899999999999,10000,0.2467899999999999,False,False,10.0600004196167,0.2467899999999999,1.0,False,True,False,False,False,False,True,False,False,False,0.888056,0.593958,0.444284,0.187704,0.566552,0.347168,0.319762,0.491732,0.5900784,0.5,0.5900784,0.347168,net_decay_annual,0.2467899999999999,ETF_LS,8186.57521776321,-4162.112297838665,8186.57521776321,-4162.112297838665,8186.57521776321,0.0,-0.0,8186.57521776321,core_leveraged,0.5,1.0,12348.687515601874,0.209025052157023,1.0,1.0,0.0646170453567869,0.0025580986247668,primary,GMEU,False,,,1.0,0.0,,False,0.0,0.0,6578.667512630389,4361.334462205711,-2217.333050424678,4361.334462205711,-2217.333050424678,haircut,haircut,-5770.020002971485,1.8770803497659088,normal,False,False,False,6578.667512630389,4361.334462205711,-2217.333050424678,2026-04-02
APLX,APLD,1.994405,141,ols,0.138792,25000,0.138792,False,False,11.600000381469728,0.138792,1.0,False,True,False,False,False,False,True,False,False,False,2.209959,1.374227,1.327713,1.748055,1.538889,1.235435,1.400097,0.49860125,0.5983215,0.5,0.5983215,1.235435,net_decay_annual,0.138792,ETF_LS,74465.70730462123,-37337.304762383385,74465.70730462123,-37337.304762383385,74465.70730462123,-222.1749580856411,222.1749580856411,74243.53234653559,core_leveraged,0.5,1.0,111803.01206700465,0.7361390986350458,1.0,1.0,0.585032238659488,0.0231606096641483,primary,APLX,False,,,1.0,0.0,,False,0.0,0.0,80430.52802725426,53570.2576138485,-26860.270413405757,53570.2576138485,-26860.270413405757,haircut,haircut,-31372.48403975037,1.390056920043092,normal,False,False,False,80430.52802725426,53570.2576138485,-26860.270413405757,2026-04-02
APPX,APP,1.986211,234,ols,0.051131,150000,0.051131,False,False,25.88999938964844,0.051131,1.0,False,True,False,False,False,False,True,False,False,False,1.423902,0.662858,0.821049,0.660242,0.662671,0.6117269999999999,0.61154,0.49655275,0.5958633,0.5,0.5958633,0.6117269999999999,net_decay_annual,0.051131,ETF_LS,21852.250419472533,-11001.978349466664,21852.250419472533,-11001.978349466664,21852.250419472533,0.0,-0.0,21852.250419472533,core_leveraged,0.5,1.0,32854.2287689392,0.3656272975245758,1.0,1.0,0.1719165043121042,0.0068059344222139,primary,APPX,False,,,1.0,0.0,,False,0.0,0.0,23886.59713971839,15887.63218388694,-7998.96495583145,15887.63218388694,-7998.96495583145,haircut,haircut,-8967.631629220807,1.3754252469184705,normal,False,False,False,23886.59713971839,15887.63218388694,-7998.96495583145,2026-04-02
ARCX,ACHR,1.987089,203,ols,0.142398,15000,0.142398,False,False,14.899999618530272,0.142398,1.0,False,True,False,False,False,False,True,False,False,False,1.451319,0.687416,0.872005,0.74573,0.698755,0.545018,0.556357,0.49677225,0.5961267,0.5,0.5961267,0.545018,net_decay_annual,0.142398,ETF_LS,17846.44057751566,-8981.198415126679,17846.44057751566,-8981.198415126679,17846.44057751566,0.0,-0.0,17846.44057751566,core_leveraged,0.5,1.0,26827.638992642336,0.325647580874523,1.0,1.0,0.1403811347086778,0.0055574931608004,primary,ARCX,False,,,1.0,0.0,,False,0.0,0.0,17987.254521576102,11965.58776789849,-6021.66675367761,11965.58776789849,-6021.66675367761,haircut,haircut,-8840.384471066234,1.49148047916162,normal,False,False,False,17987.254521576102,11965.58776789849,-6021.66675367761,2026-04-02
ASTX,ASTS,1.989303,182,ols,0.0812379999999999,150000,0.0812379999999999,False,False,37.27999877929688,0.0812379999999999,1.0,False,True,False,False,False,False,True,False,False,False,2.076544,1.215804,1.28809,1.632648,1.331594,1.1345660000000002,1.250356,0.49732575,0.5967909,0.5,0.5967909,1.1345660000000002,net_decay_annual,0.0812379999999999,ETF_LS,64314.93164829886,-32330.384887721408,64314.93164829886,-32330.384887721408,64314.93164829886,0.0,-0.0,64314.93164829886,core_leveraged,0.5,1.0,96645.31653602028,0.6773358484861773,1.0,1.0,0.5057164815482558,0.0200206095594039,primary,ASTX,False,,,1.0,0.0,,False,0.0,0.0,70704.24308887347,47051.82542198808,-23652.41766688538,47051.82542198808,-23652.41766688538,haircut,haircut,-25941.0734471468,1.3668955682693544,normal,False,False,False,70704.24308887347,47051.82542198808,-23652.41766688538,2026-04-02
BEX,BE,1.975859,94,ols,0.104375,150000,0.104375,False,False,15.859999656677246,0.104375,1.0,False,True,False,False,False,False,True,False,False,False,2.152212,1.2131,0.994536,0.953573,1.050381,1.1087250000000002,0.946006,0.49396475,0.5927576999999999,0.5,0.5927576999999999,1.1087250000000002,net_decay_annual,0.104375,ETF_LS,62184.09833155989,-31471.93111024617,62184.09833155989,-31471.93111024617,62184.09833155989,0.0,-0.0,62184.09833155989,core_leveraged,0.5,1.0,93656.02944180604,0.6652836925852302,1.0,1.0,0.4900744224624417,0.0194013622754248,primary,BEX,False,,,1.0,0.0,,False,0.0,0.0,67572.67908191745,44865.72990122124,-22706.94918069621,44865.72990122124,-22706.94918069621,haircut,haircut,-26083.3503598886,1.3860043839355267,normal,False,False,False,67572.67908191745,44865.72990122124,-22706.94918069621,2026-04-02
CEGX,CEG,1.983439,182,ols,0.099252,10000,0.099252,False,False,15.920000076293944,0.099252,1.0,False,True,False,False,False,False,True,False,False,False,0.938518,0.314591,0.584987,0.333756,0.319915,0.215339,0.220663,0.49585975,0.5950316999999999,0.5,0.5950316999999999,0.215339,net_decay_annual,0.099252,ETF_LS,3520.285309022151,-1774.8392105944024,3520.285309022151,-1774.8392105944024,3520.285309022151,0.0,-0.0,3520.285309022151,core_leveraged,0.5,1.0,5295.124519616554,0.1288423257129693,1.0,1.0,0.0277078273153809,0.001096914205213,primary,CEGX,False,,,1.0,0.0,,False,0.0,0.0,3221.8322389172804,2141.926720849949,-1079.905518067331,2141.926720849949,-1079.905518067331,haircut,haircut,-2073.2922806992733,1.6435134193691034,normal,False,False,False,3221.8322389172804,2141.926720849949,-1079.905518067331,2026-04-02
CLSX,CLSK,1.998695,136,ols,0.149771,40000,0.149771,False,False,8.699999809265137,0.149771,1.0,False,True,False,False,False,False,True,False,False,False,2.050966,1.244259,0.950726,0.902111,1.086762,1.094488,0.936991,0.49967375,0.5996085,0.5,0.5996085,1.094488,net_decay_annual,0.149771,ETF_LS,60114.24233417399,-30076.74624401121,60114.24233417399,-30076.74624401121,60114.24233417399,-224.4438581837493,224.4438581837493,59889.79847599025,core_leveraged,0.5,1.0,90190.9885781852,0.6511051190058627,1.0,1.0,0.4719428840001702,0.0186835599780721,primary,CLSX,False,,,1.0,0.0,,False,0.0,0.0,64246.72450234106,42821.82983904884,-21424.89466329222,42821.82983904884,-21424.89466329222,haircut,haircut,-25944.26407584415,1.4038223625688306,normal,False,False,False,64246.72450234106,42821.82983904884,-21424.89466329222,2026-04-02
COZX,CORZ,2.039501,100,ols,,0,0.0,False,True,9.029999732971191,,1.0,False,False,False,False,False,False,True,False,True,False,1.457358,0.710605,0.860967,0.785763,0.755938,0.710605,0.755938,0.50987525,1.0,0.50987525,1.0,0.710605,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,31583.018407378982,21192.162011089265,-10390.856396289711,21192.162011089265,-10390.856396289711,haircut,haircut,31583.018407378982,0.0,normal,False,False,False,31583.018407378982,21192.162011089265,-10390.856396289711,2026-04-02
CRDU,CRDO,1.989424,136,ols,0.095286,75000,0.095286,False,False,15.710000038146973,0.095286,1.0,False,True,False,False,False,False,True,False,False,False,1.732438,0.996948,0.907821,0.811111,0.911404,0.901662,0.816118,0.497356,0.5968272,0.5,0.5968272,0.901662,net_decay_annual,0.095286,ETF_LS,43019.01703031347,-21623.85546284425,43019.01703031347,-21623.85546284425,43019.01703031347,0.0,-0.0,43019.01703031347,core_leveraged,0.5,1.0,64642.87249315773,0.5382676164314755,1.0,1.0,0.3382571158761546,0.0133911270340916,primary,CRDU,False,,,1.0,0.0,,False,0.0,0.0,46577.79565703703,30996.936047614938,-15580.859609422092,30996.936047614938,-15580.859609422092,haircut,haircut,-18065.0768361207,1.3878473976986372,normal,False,False,False,46577.79565703703,30996.936047614938,-15580.859609422092,2026-04-02
CSEX,CLS,1.996202,94,ols,0.073253,20000,0.073253,False,False,13.9399995803833,0.073253,1.0,False,True,False,False,False,False,True,False,False,False,1.543086,0.66311,0.710894,0.502495,0.562407,0.589857,0.489154,0.4990505,0.5988606,0.5,0.5988606,0.589857,net_decay_annual,0.073253,ETF_LS,20403.06928992384,-10220.944218031962,20403.06928992384,-10220.944218031962,20403.06928992384,0.0,-0.0,20403.06928992384,core_leveraged,0.5,1.0,30624.0135079558,0.3512314308212786,1.0,1.0,0.160246444599905,0.006343933048801,primary,CSEX,False,,,1.0,0.0,,False,0.0,0.0,21924.53278970936,14607.091312229082,-7317.441477480275,14607.091312229082,-7317.441477480275,haircut,haircut,-8699.480718246443,1.3967920685785236,normal,False,False,False,21924.53278970936,14607.091312229082,-7317.441477480275,2026-04-02
DOGD,DDOG,2.013138,160,ols,0.135497,10000,0.135497,False,False,16.253999710083008,0.135497,1.0,False,True,False,False,False,False,True,False,False,False,1.187588,0.41093,0.482613,0.237525,0.347623,0.275433,0.212126,0.5032845,0.6039414,0.5032845,0.6039414,0.275433,net_decay_annual,0.135497,ETF_LS,5337.3065942279845,-2651.237319164401,5337.3065942279845,-2651.237319164401,5337.3065942279845,0.0,-0.0,5337.3065942279845,core_leveraged,0.5,1.0,7988.543913392385,0.1629711808861926,1.0,1.0,0.041801697851223,0.0016548708656624,primary,DOGD,False,,,1.0,0.0,,False,0.0,0.0,4826.494503640716,3224.6778913114053,-1601.8166123293113,3224.6778913114053,-1601.8166123293113,haircut,haircut,-3162.0494097516685,1.6551441024881464,normal,False,False,False,4826.494503640716,3224.6778913114053,-1601.8166123293113,2026-04-02
ENPX,ENPH,2.01821,136,ols,0.187051,5000,0.187051,False,False,17.139999389648438,0.187051,1.0,False,True,False,False,False,False,True,False,False,False,1.638517,0.722635,0.726684,0.542581,0.639753,0.5355840000000001,0.452702,0.5045525,0.605463,0.5045525,0.605463,0.5355840000000001,net_decay_annual,0.187051,ETF_LS,17047.88692566186,-8447.033225314442,17047.88692566186,-8447.033225314442,17047.88692566186,0.0,-0.0,17047.88692566186,core_leveraged,0.5,1.0,25494.920150976304,0.3163026490425316,1.0,1.0,0.1334074094661388,0.0052814131132845,primary,ENPX,False,,,1.0,0.0,,False,0.0,0.0,16539.98045777627,11059.91761994316,-5480.06283783311,11059.91761994316,-5480.06283783311,haircut,haircut,-8954.939693200035,1.5414117456825571,normal,False,False,False,16539.98045777627,11059.91761994316,-5480.06283783311,2026-04-02
FLYT,FLY,1.984324,109,ols,0.216328,1000,0.216328,False,False,16.770000457763672,0.216328,1.0,False,True,False,False,False,False,True,False,False,False,2.356589,1.469015,1.101725,1.185406,1.308078,1.252687,1.09175,0.496081,0.5952972,0.5,0.5952972,1.252687,net_decay_annual,0.216328,ETF_LS,33277.114388351445,-16770.000457763672,33277.114388351445,-16770.000457763672,33277.114388351445,0.0,-0.0,33277.114388351445,core_leveraged,0.5,1.0,50047.11484611512,0.7492610069598319,1.0,1.0,0.603403715934997,0.0238879108041791,primary,FLYT,False,,,1.0,0.0,,False,0.0,0.0,80486.09040511026,53516.46833823338,-26969.62206687687,53516.46833823338,-26969.62206687687,haircut,shares_available,30438.97555899514,0.6218107326895022,normal,False,False,False,80486.09040511026,53516.46833823338,-26969.62206687687,2026-04-02
GEVX,GEV,1.996615,182,ols,0.031631,6000,0.031631,False,False,54.790000915527344,0.031631,1.0,False,True,False,False,False,False,True,False,False,False,1.015826,0.316053,0.531837,0.281416,0.306432,0.2844219999999999,0.2748009999999999,0.49915375,0.5989845,0.5,0.5989845,0.2844219999999999,net_decay_annual,0.031631,ETF_LS,5691.625984770008,-2850.637696686646,5691.625984770008,-2850.637696686646,5691.625984770008,0.0,-0.0,5691.625984770008,core_leveraged,0.5,1.0,8542.263681456654,0.1693333260293086,2.0,1.0,0.0446991503394128,0.0017695769650273,primary,GEVX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,9085.52251781128,6053.593985847287,-3031.928531963993,6053.593985847287,-3031.928531963993,haircut,haircut,543.2588363546256,0.9402060987367958,normal,False,False,False,9085.52251781128,6053.593985847287,-3031.928531963993,2026-04-02
IREX,IREN,1.981936,109,ols,0.314853,45000,0.314853,False,False,17.270000457763672,0.314853,1.0,False,False,True,False,False,True,False,True,False,False,2.188423,1.414196,1.053954,1.080902,1.225065,1.099343,0.910212,0.495484,0.5945807999999999,0.5,0.5945807999999999,1.099343,net_decay_annual,0.314853,ETF_LS,0.0,0.0,0.0,0.0,60951.80549999698,0.0,-0.0,60951.80549999698,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-02
JOBX,JOBY,1.978875,141,ols,0.2288619999999999,35000,0.2288619999999999,False,False,18.5,0.2288619999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.444508,0.719128,0.811744,0.638196,0.683479,0.490266,0.4546169999999999,0.49471875,0.5936625,0.5,0.5936625,0.490266,net_decay_annual,0.2288619999999999,ETF_LS,14888.340586704788,-7523.638727410669,14888.340586704788,-7523.638727410669,14888.340586704788,0.0,-0.0,14888.340586704788,core_leveraged,0.5,1.0,22411.97931411546,0.2938447965021931,1.0,1.0,0.1172752879239882,0.0046427649407522,primary,JOBX,False,,,1.0,0.0,,False,0.0,0.0,13579.25060827749,9020.734185709409,-4558.51642256808,9020.734185709409,-4558.51642256808,haircut,haircut,-8832.728705837968,1.6504577432611642,normal,False,False,False,13579.25060827749,9020.734185709409,-4558.51642256808,2026-04-02
LABX,ALAB,1.994835,160,ols,0.0399589999999999,60000,0.0399589999999999,False,False,14.010000228881836,0.0399589999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.777142,0.988617,0.905628,0.813819,0.924802,0.948658,0.884843,0.49870875,0.5984505,0.5,0.5984505,0.948658,net_decay_annual,0.0399589999999999,ETF_LS,46894.48843502339,-23507.953507444672,46894.48843502339,-23507.953507444672,46894.48843502339,0.0,-0.0,46894.48843502339,core_leveraged,0.5,1.0,70402.44194246805,0.5651704399000853,1.0,1.0,0.3683952467399762,0.0145842535642523,primary,LABX,False,,,1.0,0.0,,False,0.0,0.0,52265.25963318328,34813.46024083503,-17451.799392348254,34813.46024083503,-17451.799392348254,haircut,haircut,-18137.18230928477,1.347021758555839,normal,False,False,False,52265.25963318328,34813.46024083503,-17451.799392348254,2026-04-02
LRCU,LRCX,2.03992,155,ols,0.065086,25000,0.065086,False,False,33.4900016784668,0.065086,1.0,False,True,False,False,False,False,True,False,False,False,1.102614,0.434903,0.499351,0.264481,0.369304,0.3698169999999999,0.304218,0.50998,0.611976,0.50998,0.611976,0.3698169999999999,net_decay_annual,0.065086,ETF_LS,8823.369568170248,-4325.350782467081,8823.369568170248,-4325.350782467081,8823.369568170248,0.0,-0.0,8823.369568170248,core_leveraged,0.5,1.0,13148.720350637332,0.2166591421631491,1.0,1.0,0.0688033815907462,0.0027238298324346,primary,LRCU,False,,,1.0,0.0,,False,0.0,0.0,9307.146915748568,6245.504860777197,-3061.64205497137,6245.504860777197,-3061.64205497137,haircut,haircut,-3841.573434888764,1.412755215928574,normal,False,False,False,9307.146915748568,6245.504860777197,-3061.64205497137,2026-04-02
MDBX,MDB,1.99084,155,ols,0.0781569999999999,5000,0.0781569999999999,False,False,20.410999298095703,0.0781569999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.554888,0.628153,0.669059,0.441508,0.556309,0.5499959999999999,0.4781520000000001,0.49771,0.597252,0.5,0.597252,0.5499959999999999,net_decay_annual,0.0781569999999999,ETF_LS,18099.260969222043,-9091.268494314983,18099.260969222043,-9091.268494314983,18099.260969222043,0.0,-0.0,18099.260969222043,core_leveraged,0.5,1.0,27190.529463537023,0.3281574456057912,1.0,1.0,0.1422800336797403,0.0056326679203337,primary,MDBX,False,,,1.0,0.0,,False,0.0,0.0,19280.012844162426,12833.659029126373,-6446.35381503605,12833.659029126373,-6446.35381503605,haircut,haircut,-7910.5166193746045,1.4102962318186287,normal,False,False,False,19280.012844162426,12833.659029126373,-6446.35381503605,2026-04-02
NEBX,NBIS,1.997159,141,ols,0.075211,55000,0.075211,False,False,31.0,0.075211,1.0,False,True,False,False,False,False,True,False,False,False,1.880477,0.983243,1.11591,1.239953,1.096318,0.908032,1.021107,0.49928975,0.5991477,0.5,0.5991477,0.908032,net_decay_annual,0.075211,ETF_LS,0.0,-0.0,0.0,-0.0,44609.13995945326,0.0,-0.0,44609.13995945326,core_leveraged,0.5,1.0,0.0,0.5404949896810596,3.0,2.0,0.350193277090836,0.0138636629945286,not_selected,NBIG,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,168820.84873137163,112493.89085847544,-56326.95787289618,112493.89085847544,-56326.95787289618,haircut,haircut,168820.84873137163,0.0,normal,False,False,False,168820.84873137163,112493.89085847544,-56326.95787289618,2026-04-02
NNEX,NNE,1.985342,94,ols,0.123356,500,0.123356,False,False,5.610000133514404,0.123356,1.0,False,True,False,False,False,False,True,False,True,False,1.648055,0.832579,1.513384,2.24022,1.715148,0.7092229999999999,1.591792,0.4963355,0.5956026,0.5,0.5956026,0.7092229999999999,net_decay_annual,0.123356,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,29713.43890701409,19760.328373274875,-9953.110533739213,19760.328373274875,-9953.110533739213,haircut,haircut,29713.43890701409,0.0,normal,False,False,False,29713.43890701409,19760.328373274875,-9953.110533739213,2026-04-02
NVTX,NVTS,1.998184,141,ols,0.234339,6000,0.234339,False,False,20.1200008392334,0.234339,1.0,False,True,False,False,False,False,True,False,False,False,2.46742,1.642474,1.610064,2.585249,2.057744,1.408135,1.823405,0.499546,0.5994552,0.5,0.5994552,1.408135,net_decay_annual,0.234339,ETF_LS,93453.23712550476,-46769.08489183416,93453.23712550476,-46769.08489183416,93453.23712550476,0.0,-0.0,93453.23712550476,core_leveraged,0.5,1.0,140222.3220173389,0.8378527229315776,1.0,1.0,0.7337421187782601,0.0290478262293841,primary,NVTX,False,,,1.0,0.0,,False,0.0,0.0,98537.46136724816,65671.74619858335,-32865.71516866482,65671.74619858335,-32865.71516866482,haircut,haircut,-41684.86065009075,1.4230356665545876,normal,False,False,False,98537.46136724816,65671.74619858335,-32865.71516866482,2026-04-02
