ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,keep_open,_plan_date
PLTA,PLTR,1.990003,135,ols,0.058627,-0.022227,0.080854,9000,0.080854,False,False,False,True,False,False,False,False,True,False,False,False,1.007192,0.406641,0.626131,0.386181,0.397142,0.3257869999999999,0.316288,0.49750075,0.5970009,0.5,0.5970009,0.3257869999999999,net_decay_annual,0.080854,ETF_LS,5698.4700012514095,-2863.548447540737,5698.4700012514095,-2863.548447540737,25721.403418065634,0.0,-0.0,25721.403418065634,core_leveraged,0.5,1.0,8562.018448792147,1.0,0.0,,False,0.0,0.0,8522.318700010328,5672.047747101476,-2850.270952908853,5672.047747101476,-2850.270952908853,haircut,haircut,-39.699748781818926,1.0046583271735392,False,2026-03-26
TSLI,TSLA,1.979254,135,ols,0.0425049999999999,-0.006105,0.0486099999999999,5000,0.0486099999999999,False,False,False,True,False,False,False,False,True,False,False,False,0.860266,0.313395,0.624777,0.378283,0.343522,0.264785,0.294912,0.4948135,0.5937762,0.5,0.5937762,0.264785,net_decay_annual,0.0486099999999999,ETF_LS,4093.907153277988,-2068.409185116204,4093.907153277988,-2068.409185116204,44039.59311483126,0.0,-0.0,44039.59311483126,core_leveraged,0.5,1.0,6162.316338394192,1.0,0.0,,False,0.0,0.0,6133.743355047857,4074.924820257652,-2058.818534790205,4074.924820257652,-2058.818534790205,haircut,haircut,-28.57298334633469,1.0046583271735392,False,2026-03-26
COIA,COIN,2.000464,135,ols,0.083568,-0.047168,0.130736,10000,0.130736,False,False,False,True,False,False,False,False,True,False,False,False,1.439621,0.741291,0.790715,0.625665,0.687608,0.610555,0.556872,0.500116,0.6001392,0.500116,0.6001392,0.610555,net_decay_annual,0.130736,ETF_LS,17340.52902483705,-8668.253477611719,17340.52902483705,-8668.253477611719,64341.45970315083,0.0,-0.0,64341.45970315083,core_leveraged,0.5,1.0,26008.78250244877,1.0,0.0,,False,0.0,0.0,25888.186858133868,17260.125712213146,-8628.06114592072,17260.125712213146,-8628.06114592072,haircut,haircut,-120.59564431490436,1.0046583271735392,False,2026-03-26
BITU,IBIT,1.992252,496,ols,0.049658,-0.013258,0.062916,45000,0.062916,False,False,False,True,False,False,False,False,True,False,False,False,0.996644,0.408315,0.500403,0.2475,0.408315,0.345399,0.345399,0.498063,0.5976756,0.5,0.5976756,0.345399,net_decay_annual,0.062916,ETF_LS,6504.904182164091,-3265.101092715224,6504.904182164091,-3265.101092715224,24599.590384485884,0.0,-0.0,24599.590384485884,core_leveraged,0.5,1.0,9770.005274879317,1.0,0.0,,False,0.0,0.0,9724.704420024878,6474.742712245962,-3249.961707778916,6474.742712245962,-3249.961707778916,haircut,haircut,-45.30085485443669,1.004658327173539,False,2026-03-26
ETHT,ETHA,1.991295,419,ols,0.069633,-0.033233,0.102866,7000,0.102866,False,False,False,True,False,False,False,False,True,False,False,False,1.476435,0.770938,0.751389,0.557235,0.770938,0.668072,0.668072,0.49782375,0.5973885,0.5,0.5973885,0.668072,net_decay_annual,0.102866,ETF_LS,20907.191185484036,-10499.293768871026,20907.191185484036,-10499.293768871026,75068.6839350463,0.0,-0.0,75068.6839350463,core_leveraged,0.5,1.0,31406.48495435506,1.0,0.0,,False,0.0,0.0,31260.861633141158,20810.25023134322,-10450.611401797934,20810.25023134322,-10450.611401797934,haircut,haircut,-145.623321213905,1.004658327173539,False,2026-03-26
UXRP,XRPZ,2.000142,82,ols,0.029587,0.006813,0.022774,300000,0.022774,False,False,False,True,False,False,False,False,True,False,False,False,1.609987,0.998611,0.840975,0.70739,0.802152,0.975837,0.779378,0.5000355,0.6000426,0.5000355,0.6000426,0.975837,net_decay_annual,0.022774,ETF_LS,42938.84527433948,-21467.89841638218,42938.84527433948,-21467.89841638218,153949.9642785951,0.0,-0.0,153949.9642785951,core_leveraged,0.5,1.0,64406.74369072167,1.0,0.0,,False,0.0,0.0,64108.1071531261,42739.74953767786,-21368.35761544824,42739.74953767786,-21368.35761544824,haircut,haircut,-298.636537595572,1.0046583271735392,False,2026-03-26
SOLT,SOEZ,2.014426,76,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,1.586111,0.845453,0.788066,0.634552,0.698157,0.845453,0.698157,0.5036065,1.0,0.5036065,1.0,0.845453,net_decay_annual,,ETF_LS,33651.449585876064,-16705.229969170407,33651.449585876064,-16705.229969170407,33651.449585876064,0.0,-0.0,33651.449585876064,core_leveraged,0.5,1.0,50356.67955504648,1.0,0.0,,False,0.0,0.0,50123.18934011895,33495.41697479336,-16627.77236532559,33495.41697479336,-16627.77236532559,haircut,haircut,-233.49021492752215,1.0046583271735392,False,2026-03-26
TSLR,TSLA,1.998856,500,ols,0.0412479999999999,-0.004848,0.0460959999999999,7000,0.0460959999999999,False,False,False,True,False,False,False,False,True,False,False,False,1.249077,0.482751,0.624777,0.389677,0.482751,0.436655,0.436655,0.499714,0.5996568,0.5,0.5996568,0.436655,net_decay_annual,0.0460959999999999,ETF_LS,10137.214182994025,-5071.50799406962,10137.214182994025,-5071.50799406962,44039.59311483126,0.0,-0.0,44039.59311483126,core_leveraged,0.5,1.0,15208.722177063642,1.0,0.0,,False,0.0,0.0,15138.203472469277,10090.210680394806,-5047.992792074469,10090.210680394806,-5047.992792074469,haircut,haircut,-70.51870459436759,1.0046583271735392,False,2026-03-26
AAPB,AAPL,1.991191,500,ols,0.023326,0.0130739999999999,0.010252,20000,0.010252,False,False,False,True,False,False,False,False,True,False,False,False,0.564709,0.159727,0.283266,0.079182,0.159727,0.149475,0.149475,0.49779775,0.5973573,0.5,0.5973573,0.149475,net_decay_annual,0.010252,ETF_LS,1581.4239501402296,-794.2100733381327,1581.4239501402296,-794.2100733381327,1581.4239501402296,0.0,-0.0,1581.4239501402296,core_leveraged,0.5,1.0,2375.634023478362,1.0,0.0,,False,0.0,0.0,2364.6188552100743,1574.091317780979,-790.5275374290958,1574.091317780979,-790.5275374290958,haircut,haircut,-11.015168268287653,1.004658327173539,False,2026-03-26
AMDL,AMD,1.9972,500,ols,0.048504,-0.0121039999999999,0.0606079999999999,50000,0.0606079999999999,False,False,False,True,False,False,False,False,True,False,False,False,1.113705,0.412125,0.557492,0.309493,0.412125,0.351517,0.351517,0.4993,0.59916,0.5,0.59916,0.351517,net_decay_annual,0.0606079999999999,ETF_LS,6730.891149108433,-3370.163803879648,6730.891149108433,-3370.163803879648,26325.56591686696,0.0,-0.0,26325.56591686696,core_leveraged,0.5,1.0,10101.05495298808,1.0,0.0,,False,0.0,0.0,10054.21911089508,6699.681839143083,-3354.5372717519945,6699.681839143083,-3354.5372717519945,haircut,haircut,-46.8358420930017,1.0046583271735394,False,2026-03-26
AMZZ,AMZN,1.990803,500,ols,0.037072,-0.000672,0.037744,800,0.037744,False,False,False,True,False,False,False,False,True,False,True,False,0.632766,0.182747,0.317361,0.099333,0.182747,0.145003,0.145003,0.49770075,0.5972409,0.5,0.5972409,0.145003,net_decay_annual,0.037744,ETF_LS,1374.05064820932,-690.19920514954,1374.05064820932,-690.19920514954,2911.9759097746514,0.0,-0.0,2911.9759097746514,core_leveraged,0.5,1.0,2064.24985335886,1.0,0.0,,False,0.0,0.0,2054.678488721961,1367.6795493996583,-686.9989393223027,1367.6795493996583,-686.9989393223027,haircut,haircut,-9.571364636899034,1.0046583271735388,False,2026-03-26
BABX,BABA,2.006236,500,ols,0.019248,0.017152,0.002096,100000,0.002096,False,False,False,True,False,False,False,False,True,False,False,False,0.889766,0.283939,0.443367,0.198417,0.283939,0.281843,0.281843,0.501559,0.6018707999999999,0.501559,0.6018707999999999,0.281843,net_decay_annual,0.002096,ETF_LS,4913.996014187618,-2449.3608998082077,4913.996014187618,-2449.3608998082077,6318.594921779854,0.0,-0.0,6318.594921779854,core_leveraged,0.5,1.0,7363.356913995825,1.0,0.0,,False,0.0,0.0,7329.215032449453,4891.211152365037,-2438.0038800844154,4891.211152365037,-2438.0038800844154,haircut,haircut,-34.14188154637213,1.0046583271735394,False,2026-03-26
BULX,BULL,1.971202,140,ols,0.092339,-0.0559389999999999,0.148278,7000,0.148278,False,False,False,True,False,False,False,False,True,False,False,False,1.098934,0.560421,0.571269,0.312386,0.450183,0.4121429999999999,0.301905,0.4928005,0.5913605999999999,0.5,0.5913605999999999,0.4121429999999999,net_decay_annual,0.148278,ETF_LS,8188.76246655221,-4154.197523415769,8188.76246655221,-4154.197523415769,50771.96840879151,0.0,-0.0,50771.96840879151,core_leveraged,0.5,1.0,12342.959989967978,1.0,0.0,,False,0.0,0.0,12285.729044513184,8150.793404151746,-4134.935640361438,8150.793404151746,-4134.935640361438,haircut,haircut,-57.23094545479398,1.004658327173539,False,2026-03-26
CONL,COIN,1.987317,500,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,1.571669,0.772576,0.790715,0.613386,0.772576,0.772576,0.772576,0.49682925,1.0,0.5,1.0,0.772576,net_decay_annual,,ETF_LS,28903.24481356402,-14543.852245798744,28903.24481356402,-14543.852245798744,64341.45970315083,0.0,-0.0,64341.45970315083,core_leveraged,0.5,1.0,43447.097059362764,1.0,0.0,,False,0.0,0.0,43245.64469753105,28769.228335447257,-14476.416362083784,28769.228335447257,-14476.416362083784,haircut,haircut,-201.452361831718,1.004658327173539,False,2026-03-26
CRWL,CRWD,1.996345,340,ols,0.124903,-0.088503,0.213406,10000,0.213406,False,False,False,True,False,False,False,False,True,False,False,False,0.926998,0.383225,0.467249,0.217126,0.383225,0.1698189999999999,0.1698189999999999,0.49908625,0.5989035,0.5,0.5989035,0.1698189999999999,net_decay_annual,0.213406,ETF_LS,1052.178451834517,-527.0524142042168,1052.178451834517,-527.0524142042168,1052.178451834517,0.0,-0.0,1052.178451834517,core_leveraged,0.5,1.0,1579.230866038734,1.0,0.0,,False,0.0,0.0,1571.9084024134568,1047.2997867789231,-524.6086156345336,1047.2997867789231,-524.6086156345336,haircut,haircut,-7.322463625277123,1.0046583271735392,False,2026-03-26
DLLL,DELL,1.984874,277,ols,0.126297,-0.0898969999999999,0.216194,10000,0.216194,False,False,False,True,False,False,False,False,True,False,False,False,1.103156,0.380477,0.54515,0.29048,0.380477,0.164283,0.164283,0.4962185,0.5954621999999999,0.5,0.5954621999999999,0.164283,net_decay_annual,0.216194,ETF_LS,957.9148905422028,-482.6074050756888,957.9148905422028,-482.6074050756888,957.9148905422028,0.0,-0.0,957.9148905422028,core_leveraged,0.5,1.0,1440.5222956178914,1.0,0.0,,False,0.0,0.0,1433.8429858742052,953.4732999597562,-480.36968591444906,953.4732999597562,-480.36968591444906,haircut,haircut,-6.67930974368619,1.004658327173539,False,2026-03-26
ETRL,ETOR,1.999089,140,ols,0.085907,-0.049507,0.135414,300,0.135414,False,False,False,True,False,False,False,False,True,False,True,False,1.092342,0.448762,0.655162,0.428651,0.439824,0.3133479999999999,0.3044099999999999,0.49977225,0.5997267,0.5,0.5997267,0.3133479999999999,net_decay_annual,0.135414,ETF_LS,4865.594330152771,-2433.905809172464,4865.594330152771,-2433.905809172464,4865.594330152771,0.0,-0.0,4865.594330152771,core_leveraged,0.5,1.0,7299.500139325234,1.0,0.0,,False,0.0,0.0,7265.654344259825,4843.033893763082,-2422.6204504967427,4843.033893763082,-2422.6204504967427,haircut,haircut,-33.84579506540922,1.0046583271735392,False,2026-03-26
INTW,INTC,1.987765,278,ols,0.050203,-0.013803,0.064006,50000,0.064006,False,False,False,True,False,False,False,False,True,False,False,False,1.347756,0.535305,0.62184,0.379617,0.535305,0.471299,0.471299,0.49694125,0.5963295,0.5,0.5963295,0.471299,net_decay_annual,0.064006,ETF_LS,11455.803138064695,-5763.157686177539,11455.803138064695,-5763.157686177539,17519.131759746993,0.0,-0.0,17519.131759746993,core_leveraged,0.5,1.0,17218.960824242236,1.0,0.0,,False,0.0,0.0,17139.121190271017,11402.685697429037,-5736.435492841979,11402.685697429037,-5736.435492841979,haircut,haircut,-79.83963397121988,1.0046583271735392,False,2026-03-26
ISUL,ISRG,2.002639,116,ols,0.046191,-0.009791,0.055982,2000,0.055982,False,False,False,True,False,False,False,False,True,False,False,False,0.645296,0.176847,0.311948,0.097697,0.134131,0.120865,0.078149,0.50065975,0.6007916999999999,0.50065975,0.6007916999999999,0.120865,net_decay_annual,0.055982,ETF_LS,903.9734170605886,-451.3910979765144,903.9734170605886,-451.3910979765144,903.9734170605886,0.0,-0.0,903.9734170605886,core_leveraged,0.5,1.0,1355.364515037103,1.0,0.0,,False,0.0,0.0,1349.080058740194,899.7819384066493,-449.2981203335446,899.7819384066493,-449.2981203335446,haircut,haircut,-6.284456296909184,1.0046583271735392,False,2026-03-26
FBL,META,1.997117,500,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,0.703685,0.220719,0.352202,0.12351,0.220719,0.220719,0.220719,0.49927925,1.0,0.5,1.0,0.220719,net_decay_annual,,ETF_LS,3220.1840341663046,-1612.416315201515,3220.1840341663046,-1612.416315201515,3745.859111790584,0.0,-0.0,3745.859111790584,core_leveraged,0.5,1.0,4832.60034936782,1.0,0.0,,False,0.0,0.0,4810.192897085362,3205.2529174031,-1604.939979682262,3205.2529174031,-1604.939979682262,haircut,haircut,-22.4074522824576,1.0046583271735392,False,2026-03-26
MVLL,MRVL,1.993071,263,ols,0.117384,-0.080984,0.198368,10000,0.198368,False,False,False,True,False,False,False,False,True,False,False,False,1.244753,0.54273,0.632695,0.396152,0.54273,0.344362,0.344362,0.49826775,0.5979213,0.5,0.5979213,0.344362,net_decay_annual,0.198368,ETF_LS,5347.162944420553,-2682.876297141724,5347.162944420553,-2682.876297141724,15744.001247471024,0.0,-0.0,15744.001247471024,core_leveraged,0.5,1.0,8030.0392415622755,1.0,0.0,,False,0.0,0.0,7992.80613554822,5322.36960545982,-2670.436530088401,5322.36960545982,-2670.436530088401,haircut,haircut,-37.23310601405592,1.0046583271735392,False,2026-03-26
MSFL,MSFT,1.99177,500,ols,0.02506,0.01134,0.01372,80000,0.01372,False,False,False,True,False,False,False,False,True,False,False,False,0.478547,0.142228,0.239798,0.056795,0.142228,0.1285079999999999,0.1285079999999999,0.4979425,0.597531,0.5,0.597531,0.1285079999999999,net_decay_annual,0.01372,ETF_LS,1193.1971868527842,-599.0637407194527,1193.1971868527842,-599.0637407194527,2300.351455187571,0.0,-0.0,2300.351455187571,core_leveraged,0.5,1.0,1792.2609275722368,1.0,0.0,,False,0.0,0.0,1783.9507015429847,1187.6646563112374,-596.2860452317474,1187.6646563112374,-596.2860452317474,haircut,haircut,-8.310226029252135,1.0046583271735392,False,2026-03-26
MULL,MU,1.997742,340,ols,0.088053,-0.051653,0.139706,150000,0.139706,False,False,False,True,False,False,False,False,True,False,False,False,1.278664,0.581905,0.602004,0.361182,0.581905,0.442199,0.442199,0.4994355,0.5993225999999999,0.5,0.5993225999999999,0.442199,net_decay_annual,0.139706,ETF_LS,9405.96809672984,-4708.299718747387,9405.96809672984,-4708.299718747387,20814.98747290425,0.0,-0.0,20814.98747290425,core_leveraged,0.5,1.0,14114.267815477226,1.0,0.0,,False,0.0,0.0,14048.82379782356,9362.355183171743,-4686.468614651814,9362.355183171743,-4686.468614651814,haircut,haircut,-65.44401765366638,1.0046583271735392,False,2026-03-26
NBIL,NBIS,1.998031,116,ols,0.1119619999999999,-0.0755619999999999,0.1875239999999999,150000,0.1875239999999999,False,False,False,True,False,False,False,False,True,False,False,False,1.924119,1.003473,1.111578,1.231959,1.126783,0.815949,0.939259,0.49950775,0.5994092999999999,0.5,0.5994092999999999,0.815949,net_decay_annual,0.1875239999999999,ETF_LS,28609.92611002365,-14319.060169748946,28609.92611002365,-14319.060169748946,109515.55597118786,0.0,-0.0,109515.55597118786,core_leveraged,0.5,1.0,42928.9862797726,1.0,0.0,,False,0.0,0.0,42729.936256584944,28477.26967088755,-14252.666585697396,28477.26967088755,-14252.666585697396,haircut,haircut,-199.0500231876504,1.0046583271735392,False,2026-03-26
NOWL,NOW,1.997324,175,ols,0.082117,-0.045717,0.127834,150000,0.127834,False,False,False,True,False,False,False,False,True,False,False,False,0.768351,0.296141,0.398937,0.158512,0.254088,0.1683069999999999,0.1262539999999999,0.499331,0.5991972,0.5,0.5991972,0.1683069999999999,net_decay_annual,0.127834,ETF_LS,1386.0553692403475,-693.9561980131153,1386.0553692403475,-693.9561980131153,1386.0553692403475,0.0,-0.0,1386.0553692403475,core_leveraged,0.5,1.0,2080.011567253463,1.0,0.0,,False,0.0,0.0,2070.367119839911,1379.6286078072076,-690.7385120327036,1379.6286078072076,-690.7385120327036,haircut,haircut,-9.644447413551916,1.004658327173539,False,2026-03-26
NVDL,NVDA,1.987432,500,ols,0.054668,-0.018268,0.072936,1500000,0.072936,False,False,False,True,False,False,False,False,True,False,False,False,0.979386,0.37075,0.49257,0.23807,0.37075,0.297814,0.297814,0.496858,0.5962296,0.5,0.5962296,0.297814,net_decay_annual,0.072936,ETF_LS,4880.055031465795,-2455.457611362701,4880.055031465795,-2455.457611362701,20158.90404954886,0.0,-0.0,20158.90404954886,core_leveraged,0.5,1.0,7335.512642828495,1.0,0.0,,False,0.0,0.0,7301.499867587719,4857.427544740632,-2444.072322847087,4857.427544740632,-2444.072322847087,haircut,haircut,-34.012775240776136,1.0046583271735392,False,2026-03-26
PTIR,PLTR,1.996542,389,ols,0.0219019999999999,0.014498,0.0074039999999999,20000,0.0074039999999999,False,False,False,True,False,False,False,False,True,False,False,False,1.307023,0.49952,0.626131,0.390009,0.49952,0.492116,0.492116,0.4991355,0.5989626,0.5,0.5989626,0.492116,net_decay_annual,0.0074039999999999,ETF_LS,13015.693219664869,-6519.118165139961,13015.693219664869,-6519.118165139961,25721.403418065634,0.0,-0.0,25721.403418065634,core_leveraged,0.5,1.0,19534.811384804827,1.0,0.0,,False,0.0,0.0,19444.23378220852,12955.342993356397,-6488.890788852124,12955.342993356397,-6488.890788852124,haircut,haircut,-90.5776025963096,1.0046583271735392,False,2026-03-26
RDTL,RDDT,1.981611,251,ols,0.140241,-0.103841,0.244082,150000,0.244082,False,False,False,True,False,False,False,False,True,False,False,False,1.416488,0.644656,0.790973,0.608487,0.644512,0.400574,0.4004299999999999,0.49540275,0.5944832999999999,0.5,0.5944832999999999,0.400574,net_decay_annual,0.244082,ETF_LS,6865.260035443493,-3464.4842178628865,6865.260035443493,-3464.4842178628865,6865.260035443493,0.0,-0.0,6865.260035443493,core_leveraged,0.5,1.0,10329.74425330638,1.0,0.0,,False,0.0,0.0,10281.848041181942,6833.427693530307,-3448.4203476516363,6833.427693530307,-3448.4203476516363,haircut,haircut,-47.89621212443672,1.004658327173539,False,2026-03-26
SMCL,SMCI,1.989669,318,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,1.738229,1.258458,0.977386,0.940531,1.258458,1.258458,1.258458,0.49741725,1.0,0.5,1.0,1.258458,net_decay_annual,,ETF_LS,67850.62821896137,-34101.46522811652,67850.62821896137,-34101.46522811652,67850.62821896137,0.0,-0.0,67850.62821896137,core_leveraged,0.5,1.0,101952.0934470779,1.0,0.0,,False,0.0,0.0,101479.36934331233,67536.02332630765,-33943.34601700466,67536.02332630765,-33943.34601700466,haircut,haircut,-472.72410376557673,1.0046583271735392,False,2026-03-26
TSMU,TSM,1.990101,340,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,0.794283,0.309369,0.404426,0.16114,0.309369,0.309369,0.309369,0.49752525,1.0,0.5,1.0,0.309369,net_decay_annual,,ETF_LS,5822.7924811332905,-2925.8778730995514,5822.7924811332905,-2925.8778730995514,8960.03582872945,0.0,-0.0,8960.03582872945,core_leveraged,0.5,1.0,8748.670354232841,1.0,0.0,,False,0.0,0.0,8708.105151376152,5795.7937774873935,-2912.311373888759,5795.7937774873935,-2912.311373888759,haircut,haircut,-40.56520285668921,1.0046583271735388,False,2026-03-26
UBRL,UBER,1.9968,389,ols,0.004737,0.031663,0.0,30000,0.0,False,False,False,True,False,False,False,False,True,False,False,False,0.7652,0.229076,0.382049,0.145262,0.229076,0.229076,0.229076,0.4992,0.5990399999999999,0.5,0.5990399999999999,0.229076,net_decay_annual,0.0,ETF_LS,3436.799282457393,-1721.1534868075885,3436.799282457393,-1721.1534868075885,3436.799282457393,0.0,-0.0,3436.799282457393,core_leveraged,0.5,1.0,5157.952769264981,1.0,0.0,,False,0.0,0.0,5134.036746379375,3420.863779755184,-1713.1729666241908,3420.863779755184,-1713.1729666241908,haircut,haircut,-23.916022885606253,1.004658327173539,False,2026-03-26
VRTL,VRT,1.981398,251,ols,0.046191,-0.009791,0.055982,3000,0.055982,False,False,False,True,False,False,False,False,True,False,False,False,1.251388,0.499727,0.656356,0.418857,0.499406,0.4437449999999999,0.443424,0.4953495,0.5944193999999999,0.5,0.5944193999999999,0.4437449999999999,net_decay_annual,0.055982,ETF_LS,10368.451296957151,-5232.896821818308,10368.451296957151,-5232.896821818308,10368.451296957151,0.0,-0.0,10368.451296957151,core_leveraged,0.5,1.0,15601.34811877546,1.0,0.0,,False,0.0,0.0,15529.008914570584,10320.375610808193,-5208.633303762391,10320.375610808193,-5208.633303762391,haircut,haircut,-72.3392042048763,1.0046583271735392,False,2026-03-26
HOYY,HOOD,0.515009,121,ols,0.18015,-0.14375,0.3238999999999999,20000,0.3238999999999999,False,False,False,False,True,False,False,True,False,True,False,False,0.415331,0.560319,0.704241,0.061939,0.301241,0.236419,-0.0226589999999999,0.12875225,0.1545027,0.5,0.5,0.236419,net_decay_annual,0.3238999999999999,ETF_LS,0.0,0.0,0.0,0.0,35772.74246643498,0.0,-0.0,35772.74246643498,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-03-26
CVNY,CVNA,0.81596,287,ols,0.189457,-0.153057,0.342514,8000,0.342514,False,False,False,False,True,False,False,True,False,True,False,False,0.600708,0.030587,0.705426,0.037364,0.030587,-0.311927,-0.311927,0.20399,0.244788,0.5,0.5,-0.311927,net_decay_annual,0.342514,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-03-26
GOOW,GOOGL,1.222212,168,ols,0.203153,-0.166753,0.369906,50000,0.369906,False,False,False,False,True,False,False,True,False,True,False,False,0.339182,0.081838,0.297187,0.011993,0.058556,-0.288068,-0.31135,0.305553,0.3666636,0.5,0.5,-0.288068,net_decay_annual,0.369906,ETF_LS,0.0,0.0,0.0,0.0,3878.938763786375,0.0,-0.0,3878.938763786375,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-03-26
ETHD,ETHA,-1.981494,419,ols,0.214053,-0.177653,0.391706,50000,0.391706,False,False,False,False,True,False,False,True,False,True,False,False,1.469219,1.545871,0.751389,1.667732,1.545871,1.154165,1.154165,0.4953735,0.5944482,0.5,0.5944482,1.154165,net_decay_annual,0.391706,ETF_LS,0.0,0.0,0.0,0.0,75068.6839350463,0.0,-0.0,75068.6839350463,inverse_decay_bucket4,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-03-26
SPXS,SPY,-2.898542,500,ols,0.199349,-0.1629489999999999,0.362298,8000,0.362298,False,False,False,False,True,False,False,True,False,True,False,False,0.479218,-0.003202,0.164856,0.153554,-0.003202,-0.3655,-0.3655,0.7246355,0.8695626,0.7246355,0.8695626,-0.3655,net_decay_annual,0.362298,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,inverse_decay_bucket4,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-03-26
DUG,XLE,-1.975364,500,ols,0.188747,-0.152347,0.341094,3000,0.341094,False,False,False,False,True,False,False,True,False,True,False,False,0.436548,0.031317,0.220572,0.142974,0.031317,-0.309777,-0.309777,0.493841,0.5926092,0.5,0.5926092,-0.309777,net_decay_annual,0.341094,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,inverse_decay_bucket4,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-03-26
CLSZ,CLSK,-2.031225,24,ols_short_history,0.091233,-0.054833,0.146066,4000,0.146066,False,False,False,True,False,False,False,False,True,False,False,False,1.36873,1.912991,0.95525,2.809185,2.723833,1.766925,2.577767,0.50780625,0.6093675,0.50780625,0.6093675,1.766925,net_decay_annual,0.146066,ETF_LS,-60171.04165836731,-65828.95834163271,-60171.04165836731,-65828.95834163271,39959.97301795351,-60171.04165836731,39959.97301795351,-20211.0686404138,inverse_decay_bucket4,,,126000.0,1.0,0.0,,False,0.0,0.0,126000.0,-60171.04165836731,-65828.95834163271,-60171.04165836731,-65828.95834163271,pair_cap,pair_cap,0.0,1.0,False,2026-03-26
