ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
ENPX,ENPH,2.018117,136,ols,0.1869739999999999,5000,0.1869739999999999,False,False,17.02869987487793,0.1869739999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.63833,0.726894,0.726464,0.542178,0.641866,0.5399200000000001,0.4548920000000001,0.50452925,0.6054351,0.50452925,0.6054351,0.5399200000000001,net_decay_annual,0.1869739999999999,ETF_LS,16643.146952770403,-8246.869211631636,16643.146952770403,-8246.869211631636,16643.146952770403,0.0,-0.0,16643.146952770403,core_leveraged,0.5,1.0,24890.01616440204,0.3188744037482932,1.0,1.0,0.1353114052067473,0.0051814550430007,primary,,False,,,1.0,0.0,,False,0.0,0.0,16908.025331386372,11305.848433874986,-5602.1768975113855,11305.848433874986,-5602.1768975113855,haircut,haircut,-7981.990833015669,1.4720829710491796,normal,False,False,False,16908.025331386372,11305.848433874986,-5602.1768975113855,2026-04-01
FLYT,FLY,1.983397,109,ols,0.220071,2000,0.220071,False,False,16.899999618530273,0.220071,1.0,False,True,False,False,False,False,True,False,False,False,2.357445,1.499306,1.102563,1.185538,1.321255,1.279235,1.101184,0.49584925,0.5950191,0.5,0.5950191,1.279235,net_decay_annual,0.220071,ETF_LS,67038.81708678817,-33799.99923706054,67038.81708678817,-33799.99923706054,67038.81708678817,0.0,-0.0,67038.81708678817,core_leveraged,0.5,1.0,100838.81632384872,0.7654081711428539,1.0,1.0,0.6263439905119146,0.023984476573371,primary,,False,,,1.0,0.0,,False,0.0,0.0,84089.85765599461,55903.91470036564,-28185.94295562897,55903.91470036564,-28185.94295562897,haircut,shares_available,-16748.95866785411,1.1991792962282426,normal,False,False,False,84089.85765599461,55903.91470036564,-28185.94295562897,2026-04-01
GEVX,GEV,1.99647,182,ols,0.031631,6000,0.031631,False,False,55.38999938964844,0.031631,1.0,False,True,False,False,False,False,True,False,False,False,1.016713,0.319883,0.531631,0.281137,0.30912,0.2882519999999999,0.277489,0.4991175,0.598941,0.5,0.598941,0.2882519999999999,net_decay_annual,0.031631,ETF_LS,5608.546116547389,-2809.231351609285,5608.546116547389,-2809.231351609285,5608.546116547389,0.0,-0.0,5608.546116547389,core_leveraged,0.5,1.0,8417.777468156673,0.171622900631361,2.0,1.0,0.045762175902602,0.0017523626833002,primary,GEVX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,9659.471446158665,6435.854508175415,-3223.616937983248,6435.854508175415,-3223.616937983248,haircut,haircut,1241.6939780019893,0.8714532171948414,normal,False,False,False,9659.471446158665,6435.854508175415,-3223.616937983248,2026-04-01
IREX,IREN,1.981979,109,ols,0.314853,30000,0.314853,False,False,17.31999969482422,0.314853,1.0,False,False,True,False,False,True,False,True,False,False,2.188431,1.419415,1.055053,1.083228,1.228642,1.104562,0.913789,0.49549475,0.5945937,0.5,0.5945937,1.104562,net_decay_annual,0.314853,ETF_LS,0.0,0.0,0.0,0.0,61433.477768564255,0.0,-0.0,61433.477768564255,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-01
JOBX,JOBY,1.97878,141,ols,0.2288619999999999,35000,0.2288619999999999,False,False,18.325000762939453,0.2288619999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.444418,0.734114,0.811563,0.637818,0.691698,0.505252,0.462836,0.494695,0.593634,0.5,0.593634,0.505252,net_decay_annual,0.2288619999999999,ETF_LS,15106.616175420482,-7634.30809661533,15106.616175420482,-7634.30809661533,15106.616175420482,0.0,-0.0,15106.616175420482,core_leveraged,0.5,1.0,22740.92427203581,0.3028376777072205,1.0,1.0,0.1236281406418008,0.0047340699167709,primary,,False,,,1.0,0.0,,False,0.0,0.0,14506.037616909083,9636.24608584298,-4869.791531066102,9636.24608584298,-4869.791531066102,haircut,haircut,-8234.88665512673,1.5676868399629451,normal,False,False,False,14506.037616909083,9636.24608584298,-4869.791531066102,2026-04-01
LABX,ALAB,1.994332,160,ols,0.0399589999999999,60000,0.0399589999999999,False,False,14.229999542236328,0.0399589999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.776496,0.972477,0.904728,0.811587,0.913739,0.932518,0.87378,0.498583,0.5982995999999999,0.5,0.5982995999999999,0.932518,net_decay_annual,0.0399589999999999,ETF_LS,43813.12781781351,-21968.82355486123,43813.12781781351,-21968.82355486123,43813.12781781351,0.0,-0.0,43813.12781781351,core_leveraged,0.5,1.0,65781.95137267474,0.5556599944359102,1.0,1.0,0.3576152067835501,0.0136940941069317,primary,LABX,False,,,1.0,0.0,,False,0.0,0.0,51040.48906124715,33994.787695718165,-17045.70136552899,33994.787695718165,-17045.70136552899,haircut,haircut,-14741.46231142759,1.2888189863098345,normal,False,False,False,51040.48906124715,33994.787695718165,-17045.70136552899,2026-04-01
LRCU,LRCX,2.039866,155,ols,0.065086,25000,0.065086,False,False,33.560001373291016,0.065086,1.0,False,True,False,False,False,False,True,False,False,False,1.102841,0.435319,0.499042,0.264133,0.369426,0.370233,0.3043399999999999,0.5099665,0.6119597999999999,0.5099665,0.6119597999999999,0.370233,net_decay_annual,0.065086,ETF_LS,8509.759629155655,-4171.7248236676605,8509.759629155655,-4171.7248236676605,8509.759629155655,0.0,-0.0,8509.759629155655,core_leveraged,0.5,1.0,12681.484452823312,0.2169071642755324,1.0,1.0,0.0689412762966868,0.0026399557612499,primary,LRCU,False,,,1.0,0.0,,False,0.0,0.0,9386.859297730383,6298.940521794081,-3087.9187759363026,6298.940521794081,-3087.9187759363026,haircut,haircut,-3294.62515509293,1.3509826929961042,normal,False,False,False,9386.859297730383,6298.940521794081,-3087.9187759363026,2026-04-01
MDBX,MDB,1.990663,155,ols,0.0781569999999999,5000,0.0781569999999999,False,False,20.390100479125977,0.0781569999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.554834,0.63626,0.668628,0.440822,0.561032,0.558103,0.482875,0.49766575,0.5971989,0.5,0.5971989,0.558103,net_decay_annual,0.0781569999999999,ETF_LS,17874.612119831516,-8979.22557451036,17874.612119831516,-8979.22557451036,17874.612119831516,0.0,-0.0,17874.612119831516,core_leveraged,0.5,1.0,26853.837694341877,0.3330167274668781,1.0,1.0,0.1459874710251162,0.0055902716907139,primary,MDBX,False,,,1.0,0.0,,False,0.0,0.0,19928.065377792074,13264.638111733651,-6663.42726605842,13264.638111733651,-6663.42726605842,haircut,haircut,-6925.772316549799,1.3475386187897551,normal,False,False,False,19928.065377792074,13264.638111733651,-6663.42726605842,2026-04-01
NNEX,NNE,1.985243,94,ols,0.123356,500,0.123356,False,False,5.75,0.123356,1.0,False,True,False,False,False,False,True,False,True,False,1.648329,0.82398,1.513362,2.239818,1.711688,0.700624,1.588332,0.49631075,0.5955729,0.5,0.5955729,0.700624,net_decay_annual,0.123356,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,29246.58856970939,19449.53400171965,-9797.05456798974,19449.53400171965,-9797.05456798974,haircut,haircut,29246.58856970939,0.0,normal,False,False,False,29246.58856970939,19449.53400171965,-9797.05456798974,2026-04-01
NVTX,NVTS,1.998567,141,ols,0.2338779999999999,5000,0.2338779999999999,False,False,20.2450008392334,0.2338779999999999,1.0,False,True,False,False,False,False,True,False,False,False,2.467188,1.662926,1.608746,2.582503,2.067978,1.429048,1.8341,0.49964175,0.5995701,0.5,0.5995701,1.429048,net_decay_annual,0.2338779999999999,ETF_LS,92285.68678332596,-46175.928444393394,92285.68678332596,-46175.928444393394,92285.68678332596,0.0,-0.0,92285.68678332596,core_leveraged,0.5,1.0,138461.61522771936,0.8501739277845902,1.0,1.0,0.7527289496281759,0.0288241128388567,primary,,False,,,1.0,0.0,,False,0.0,0.0,101880.55625348422,67904.14143484445,-33976.41481863978,67904.14143484445,-33976.41481863978,haircut,haircut,-36581.05897423514,1.35905829649398,normal,False,False,False,101880.55625348422,67904.14143484445,-33976.41481863978,2026-04-01
OPEX,OPEN,1.997307,109,ols,0.311138,25000,0.311138,False,False,20.81999969482422,0.311138,1.0,False,False,True,False,False,True,False,True,False,False,1.876436,1.08585,1.296281,1.673563,1.419354,0.774712,1.108216,0.49932675,0.5991921,0.5,0.5991921,0.774712,net_decay_annual,0.311138,ETF_LS,0.0,0.0,0.0,0.0,13506.278321365657,0.0,-0.0,13506.278321365657,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-01
PONX,PONY,2.006616,141,ols,0.265098,20000,0.265098,False,False,6.699999809265137,0.265098,1.0,False,True,False,False,False,False,True,False,False,False,1.611215,0.839616,1.250535,1.579392,1.16547,0.5745180000000001,0.900372,0.501654,0.6019848,0.501654,0.6019848,0.5745180000000001,net_decay_annual,0.265098,ETF_LS,18658.38694706628,-9298.434253024136,18658.38694706628,-9298.434253024136,18658.38694706628,0.0,-0.0,18658.38694706628,core_leveraged,0.5,1.0,27956.821200090413,0.3407653569060919,1.0,1.0,0.1519837004810116,0.0058198842152884,primary,,False,,,1.0,0.0,,False,0.0,0.0,17898.88572903906,11945.719202605667,-5953.166526433392,11945.719202605667,-5953.166526433392,haircut,haircut,-10057.935471051354,1.56193081643811,normal,False,False,False,17898.88572903906,11945.719202605667,-5953.166526433392,2026-04-01
QBTX,QBTS,1.992561,234,ols,0.075186,200000,0.075186,False,False,7.21999979019165,0.075186,1.0,False,True,False,False,False,False,True,False,False,False,2.371656,1.383969,1.399201,1.935972,1.423398,1.308783,1.348212,0.49814025,0.5977683,0.5,0.5977683,1.308783,net_decay_annual,0.075186,ETF_LS,79359.69842944824,-39827.98942137693,79359.69842944824,-39827.98942137693,79359.69842944824,0.0,-0.0,79359.69842944824,core_leveraged,0.5,1.0,119187.68785082515,0.7803850230996638,1.0,1.0,0.6479486963734467,0.0248117816476753,primary,,False,,,1.0,0.0,,False,0.0,0.0,91836.18001458686,61148.02361122972,-30688.156403357145,61148.02361122972,-30688.156403357145,haircut,haircut,-27351.507836238303,1.297829328614212,normal,False,False,False,91836.18001458686,61148.02361122972,-30688.156403357145,2026-04-01
QUBX,QUBT,1.964777,194,ols,0.235445,40000,0.235445,False,False,7.100100040435791,0.235445,1.0,False,True,False,False,False,False,True,False,False,False,1.949544,1.267593,1.731899,2.842859,1.630154,1.032148,1.3947090000000002,0.49119425,0.5894330999999999,0.5,0.5894330999999999,1.032148,net_decay_annual,0.235445,ETF_LS,53099.05634085806,-27025.487544315747,53099.05634085806,-27025.487544315747,53099.05634085806,0.0,-0.0,53099.05634085806,core_leveraged,0.5,1.0,80124.5438851738,0.6219522255269271,1.0,1.0,0.4355868856428694,0.0166798494319877,primary,,False,,,1.0,0.0,,False,0.0,0.0,56687.19409817525,37566.97220689127,-19120.22189128398,37566.97220689127,-19120.22189128398,haircut,haircut,-23437.34978699855,1.4134505184082309,normal,False,False,False,56687.19409817525,37566.97220689127,-19120.22189128398,2026-04-01
RGTU,RGTI,1.986239,194,ols,0.3556499999999999,35000,0.3556499999999999,False,False,13.579999923706056,0.3556499999999999,1.0,False,False,True,False,False,True,False,True,False,False,2.113747,1.233994,1.478993,2.142476,1.443089,0.878344,1.087439,0.49655975,0.5958717,0.5,0.5958717,0.878344,net_decay_annual,0.3556499999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-01
SNPX,SNPS,1.919636,94,ols,0.0497419999999999,5000,0.0497419999999999,False,False,22.540000915527344,0.0497419999999999,1.0,False,True,False,False,False,False,True,False,False,False,0.791251,0.245667,0.48211,0.205162,0.220271,0.195925,0.170529,0.479909,0.5758907999999999,0.5,0.5758907999999999,0.195925,net_decay_annual,0.0497419999999999,ETF_LS,2964.922935468115,-1544.5235114720265,2964.922935468115,-1544.5235114720265,2964.922935468115,0.0,-0.0,2964.922935468115,core_leveraged,0.5,1.0,4509.446446940142,0.1201366979935181,1.0,1.0,0.0245150317062762,0.000938749652845,primary,SNPX,False,,,1.0,0.0,,False,0.0,0.0,3111.386452276873,2045.71030214142,-1065.6761501354526,2045.71030214142,-1065.6761501354526,haircut,haircut,-1398.0599946632688,1.4493366594304562,normal,False,False,False,3111.386452276873,2045.71030214142,-1065.6761501354526,2026-04-01
SRPU,SRPT,1.966034,109,ols,0.130084,6000,0.130084,False,False,13.229999542236328,0.130084,1.0,False,True,False,False,False,False,True,False,False,False,1.992754,1.371559,0.877409,0.731068,1.008106,1.241475,0.878022,0.4915085,0.5898102,0.5,0.5898102,1.241475,net_decay_annual,0.130084,ETF_LS,73309.27366173414,-37287.897188824885,73309.27366173414,-37287.897188824885,73309.27366173414,0.0,-0.0,73309.27366173414,core_leveraged,0.5,1.0,110597.17085055902,0.7477298361643927,1.0,1.0,0.6012474439885271,0.0230234590793407,primary,SRPU,False,,,1.0,0.0,,False,0.0,0.0,82808.00683774843,54889.24163217478,-27918.765205573647,54889.24163217478,-27918.765205573647,haircut,haircut,-27789.164012810597,1.3355854714298323,normal,False,False,False,82808.00683774843,54889.24163217478,-27918.765205573647,2026-04-01
TARK,ARKK,1.977851,502,ols,0.040778,10000,0.040778,False,False,36.24639892578125,0.040778,1.0,False,True,False,False,False,False,True,False,False,False,0.806181,0.235714,0.406954,0.16015,0.235714,0.194936,0.194936,0.49446275,0.5933553,0.5,0.5933553,0.194936,net_decay_annual,0.040778,ETF_LS,2854.554952085248,-1443.2608685311725,2854.554952085248,-1443.2608685311725,2854.554952085248,0.0,-0.0,2854.554952085248,core_leveraged,0.5,1.0,4297.815820616421,0.1168817948009343,1.0,1.0,0.0233645287398056,0.0008946936518856,primary,TARK,False,,,1.0,0.0,,False,0.0,0.0,3078.8684043965045,2044.9454833381624,-1033.922921058342,2044.9454833381624,-1033.922921058342,haircut,haircut,-1218.9474162199162,1.3959076050406398,normal,False,False,False,3078.8684043965045,2044.9454833381624,-1033.922921058342,2026-04-01
TEMT,TEM,1.984836,222,ols,0.0970159999999999,200000,0.0970159999999999,False,False,19.02499961853028,0.0970159999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.326914,0.612633,1.006306,0.989734,0.657526,0.515617,0.5605100000000001,0.496209,0.5954508,0.5,0.5954508,0.515617,net_decay_annual,0.0970159999999999,ETF_LS,15606.445586135267,-7862.83883713076,15606.445586135267,-7862.83883713076,15606.445586135267,0.0,-0.0,15606.445586135267,core_leveraged,0.5,1.0,23469.28442326603,0.3083427606654557,1.0,1.0,0.1275877779079476,0.0048856955868301,primary,TEMT,False,,,1.0,0.0,,False,0.0,0.0,17010.19561735812,11311.324517787449,-5698.871099570669,11311.324517787449,-5698.871099570669,haircut,haircut,-6459.088805907912,1.379718667039708,normal,False,False,False,17010.19561735812,11311.324517787449,-5698.871099570669,2026-04-01
UNX,U,2.028887,136,ols,0.041721,8000,0.041721,False,False,29.34000015258789,0.041721,1.0,False,True,False,False,False,False,True,False,False,False,1.713924,1.174467,0.737293,0.567382,0.895015,1.132746,0.853294,0.50722175,0.6086661,0.50722175,0.6086661,1.132746,net_decay_annual,0.041721,ETF_LS,60551.033801156926,-29844.458464742947,60551.033801156926,-29844.458464742947,60551.033801156926,0.0,-0.0,60551.033801156926,core_leveraged,0.5,1.0,90395.49226589988,0.6663296560859097,1.0,1.0,0.4914235893646484,0.0188179941777443,primary,UNX,False,,,1.0,0.0,,False,0.0,0.0,71007.86369404502,47564.31373855146,-23443.54995549356,47564.31373855146,-23443.54995549356,haircut,haircut,-19387.62857185485,1.2730349508244785,normal,False,False,False,71007.86369404502,47564.31373855146,-23443.54995549356,2026-04-01
UPSX,UPST,1.985111,203,ols,0.130032,55000,0.130032,False,False,13.46500015258789,0.130032,1.0,False,True,False,False,False,False,True,False,False,False,1.409491,0.713214,0.895338,0.783816,0.726942,0.583182,0.5969099999999999,0.49627775,0.5955333,0.5,0.5955333,0.583182,net_decay_annual,0.130032,ETF_LS,19356.629395623066,-9750.905312409765,19356.629395623066,-9750.905312409765,19356.629395623066,0.0,-0.0,19356.629395623066,core_leveraged,0.5,1.0,29107.534708032825,0.3487108929864838,1.0,1.0,0.1582394080193925,0.0060594328869082,primary,UPSX,False,,,1.0,0.0,,False,0.0,0.0,20762.296766510284,13807.012099873002,-6955.284666637282,13807.012099873002,-6955.284666637282,haircut,haircut,-8345.23794152254,1.40194194483259,normal,False,False,False,20762.296766510284,13807.012099873002,-6955.284666637282,2026-04-01
WULX,WULF,1.994822,109,ols,0.121201,2000,0.121201,False,False,19.68000030517578,0.121201,1.0,False,True,False,False,False,False,True,False,False,False,2.03363,1.17658,1.14735,1.306205,1.250137,1.0553789999999998,1.128936,0.4987055,0.5984466,0.5,0.5984466,1.0553789999999998,net_decay_annual,0.121201,ETF_LS,54395.69093656034,-27268.44346841991,54395.69093656034,-27268.44346841991,54395.69093656034,0.0,-0.0,54395.69093656034,core_leveraged,0.5,1.0,81664.13440498024,0.6287533853329433,1.0,1.0,0.4439566735651425,0.0170003521994554,primary,WULX,False,,,1.0,0.0,,False,0.0,0.0,61368.50341307455,40876.96721724236,-20491.536195832192,40876.96721724236,-20491.536195832192,haircut,haircut,-20295.63099190569,1.330717385354744,normal,False,False,False,61368.50341307455,40876.96721724236,-20491.536195832192,2026-04-01
CRMU,CRML,1.967872,35,ols,0.098651,15000,0.098651,False,False,5.9899001121521,0.098651,1.0,False,True,False,False,False,False,True,False,False,False,2.03519,1.125468,1.533724,2.240161,2.085343,1.026817,1.986692,0.491968,0.5903616,0.5,0.5903616,1.026817,net_decay_annual,0.098651,ETF_LS,52539.31804165151,-26698.54443868885,52539.31804165151,-26698.54443868885,52539.31804165151,0.0,-0.0,52539.31804165151,core_leveraged,0.5,1.0,79237.86248034035,0.61800987621042,1.0,1.0,0.4307665550305372,0.0164952653880777,primary,CRMU,False,,,1.0,0.0,,False,0.0,0.0,59591.77998998902,39512.82106251877,-20078.958927470263,39512.82106251877,-20078.958927470263,haircut,haircut,-19646.082490351328,1.3296777255797985,normal,False,False,False,59591.77998998902,39512.82106251877,-20078.958927470263,2026-04-01
UECG,UEC,1.994104,35,ols,0.062003,500,0.062003,False,False,8.550000190734863,0.062003,1.0,False,True,False,False,False,False,True,False,True,False,1.314385,0.665932,0.705323,0.493089,0.517095,0.6039289999999999,0.4550919999999999,0.498526,0.5982312,0.5,0.5982312,0.6039289999999999,net_decay_annual,0.062003,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,23238.135936012688,15476.837084665944,-7761.298851346743,15476.837084665944,-7761.298851346743,haircut,haircut,23238.135936012688,0.0,normal,False,False,False,23238.135936012688,15476.837084665944,-7761.298851346743,2026-04-01
DNNG,DNN,1.980901,35,ols,0.127378,500,0.127378,False,False,11.779999732971191,0.127378,1.0,False,True,False,False,False,False,True,False,True,False,1.208974,0.656169,0.612162,0.364075,0.404644,0.528791,0.277266,0.49522525,0.5942703,0.5,0.5942703,0.528791,net_decay_annual,0.127378,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,17375.738644249148,11546.716263348491,-5829.022380900657,11546.716263348491,-5829.022380900657,haircut,haircut,17375.738644249148,0.0,normal,False,False,False,17375.738644249148,11546.716263348491,-5829.022380900657,2026-04-01
RCAX,RCAT,2.017535,40,ols,0.137481,45000,0.137481,False,False,12.01010036468506,0.137481,1.0,False,True,False,False,False,False,True,False,False,False,2.554501,1.648492,1.274878,1.668314,1.665168,1.511011,1.527687,0.50438375,0.6052605,0.50438375,0.6052605,1.511011,net_decay_annual,0.137481,ETF_LS,100809.2113138088,-49966.52415636348,100809.2113138088,-49966.52415636348,100809.2113138088,0.0,-0.0,100809.2113138088,core_leveraged,0.5,1.0,150775.73547017228,0.8925895906372364,1.0,1.0,0.8196730971484265,0.0313875929109037,primary,RCAX,False,,,1.0,0.0,,False,0.0,0.0,115256.03328669386,77060.60778651114,-38195.42550018272,77060.60778651114,-38195.42550018272,haircut,haircut,-35519.702183478425,1.308180848937642,normal,False,False,False,115256.03328669386,77060.60778651114,-38195.42550018272,2026-04-01
RDWU,RDW,1.97024,42,ols,0.200772,2000,0.200772,False,False,9.59000015258789,0.200772,1.0,False,True,False,False,False,False,True,False,False,False,2.011921,1.685064,1.066222,1.086585,1.186332,1.484292,0.98556,0.49256,0.5910719999999999,0.5,0.5910719999999999,1.484292,net_decay_annual,0.200772,ETF_LS,37789.20380126953,-19180.000305175778,37789.20380126953,-19180.000305175778,37789.20380126953,0.0,-0.0,37789.20380126953,core_leveraged,0.5,1.0,56969.2041064453,0.892544745860207,1.0,1.0,0.8196010311183439,0.0313848332995138,primary,,False,,,1.0,0.0,,False,0.0,0.0,111473.7534008909,73943.53584241384,-37530.21755847706,73943.53584241384,-37530.21755847706,haircut,shares_available,54504.5492944456,0.5110548659967343,normal,False,False,False,111473.7534008909,73943.53584241384,-37530.21755847706,2026-04-01
OKLL,OKLO,1.997757,194,ols,0.207059,30000,0.207059,False,False,5.760000228881836,0.207059,1.0,False,True,False,False,False,False,True,False,False,False,2.019552,1.256735,1.301086,1.687134,1.355795,1.0496759999999998,1.148736,0.49943925,0.5993271,0.5,0.5993271,1.0496759999999998,net_decay_annual,0.207059,ETF_LS,53804.85746711679,-26932.633682233016,53804.85746711679,-26932.633682233016,53804.85746711679,0.0,-0.0,53804.85746711679,core_leveraged,0.5,1.0,80737.49114934981,0.624666580193196,1.0,1.0,0.4389190954367667,0.0168074491359043,primary,,False,,,1.0,0.0,,False,0.0,0.0,58486.05825752916,38976.11857344898,-19509.939684080186,38976.11857344898,-19509.939684080186,haircut,haircut,-22251.432891820645,1.380457044888234,normal,False,False,False,58486.05825752916,38976.11857344898,-19509.939684080186,2026-04-01
GDXU,GDX,3.043721,502,ols,0.040778,35000,0.040778,False,False,228.0599975585937,0.040778,1.0,False,True,False,False,False,False,True,False,False,False,1.197089,0.715124,0.392378,0.478857,0.715124,0.674346,0.674346,0.76093025,0.9131163,0.76093025,0.9131163,0.674346,net_decay_annual,0.040778,ETF_LS,16120.94340653869,-5296.458974570497,16120.94340653869,-5296.458974570497,16120.94340653869,0.0,-0.0,16120.94340653869,core_leveraged,0.5,1.0,21417.402381109187,0.2926369456160436,2.0,1.0,0.1164329823220844,0.0044585470271525,primary,GDXU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-21417.402381109187,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-04-01
MRNX,MRNA,2.017763,39,ols,,0,0.0,False,True,25.22610092163086,,1.0,False,False,False,False,False,False,True,False,True,False,1.385082,0.683384,0.672185,0.463943,0.497904,0.683384,0.497904,0.50444075,1.0,0.50444075,1.0,0.683384,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,29926.731446826067,20009.87202253527,-9916.859424290797,20009.87202253527,-9916.859424290797,haircut,haircut,29926.731446826067,0.0,normal,False,False,False,29926.731446826067,20009.87202253527,-9916.859424290797,2026-04-01
ZETX,ZETA,2.052808,39,ols,0.106004,2000,0.106004,False,False,14.18000030517578,0.106004,1.0,False,True,False,False,False,False,True,False,False,False,1.554731,0.536289,0.764709,0.631917,0.617117,0.430285,0.511113,0.513202,0.6158424,0.513202,0.6158424,0.430285,net_decay_annual,0.106004,ETF_LS,11001.598494441818,-5359.292488358296,11001.598494441818,-5359.292488358296,11001.598494441818,0.0,-0.0,11001.598494441818,core_leveraged,0.5,1.0,16360.890982800112,0.2508967050706925,1.0,1.0,0.0889439016308597,0.0034059126571423,primary,ZETX,False,,,1.0,0.0,,False,0.0,0.0,11763.814764960152,7910.374009773403,-3853.44075518675,7910.374009773403,-3853.44075518675,haircut,haircut,-4597.07621783996,1.3907810782207204,normal,False,False,False,11763.814764960152,7910.374009773403,-3853.44075518675,2026-04-01
LITX,LITE,1.981573,45,ols,0.072213,800000,0.072213,False,False,34.86000061035156,0.072213,1.0,False,True,False,False,False,False,True,False,False,False,2.076678,1.505608,0.737879,0.529509,0.703812,1.433395,0.631599,0.49539325,0.5944718999999999,0.5,0.5944718999999999,1.433395,net_decay_annual,0.072213,ETF_LS,93555.64081385166,-47212.8156842325,93555.64081385166,-47212.8156842325,93555.64081385166,0.0,-0.0,93555.64081385166,core_leveraged,0.5,1.0,140768.45649808418,0.8582391626846624,1.0,1.0,0.7652697986103638,0.0293043372892863,primary,LITX,False,,,1.0,0.0,,False,0.0,0.0,108467.15261647991,72087.98208586406,-36379.17053061586,72087.98208586406,-36379.17053061586,haircut,haircut,-32301.303881604254,1.297798025507462,normal,False,False,False,108467.15261647991,72087.98208586406,-36379.17053061586,2026-04-01
SNXX,SNDX,1.511458,45,ols,0.082409,950000,0.082409,False,False,43.29999923706055,0.082409,1.0,False,True,False,False,False,False,True,False,False,False,2.10027,0.543152,0.602161,0.140153,0.212117,0.4607429999999999,0.129708,0.3778645,0.4534374,0.5,0.5,0.4607429999999999,net_decay_annual,0.082409,ETF_LS,16586.562278246372,-10973.882356139817,16586.562278246372,-10973.882356139817,16586.562278246372,0.0,-0.0,16586.562278246372,core_leveraged,0.5,1.0,27560.444634386185,0.3379960952495809,1.0,1.0,0.1498288497271108,0.0057373689070729,primary,,False,,,1.0,0.0,,False,0.0,0.0,17210.23067678195,10357.545632165657,-6852.685044616294,10357.545632165657,-6852.685044616294,haircut,haircut,-10350.213957604235,1.6013989092875751,normal,False,False,False,17210.23067678195,10357.545632165657,-6852.685044616294,2026-04-01
