ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
DKUP,DKNG,1.983287,153,ols,0.06232,-0.02592,0.08824,200,0.08824,False,False,False,True,False,False,False,True,False,False,True,False,0.968932,0.412024,0.475606,0.220562,0.336807,0.323784,0.248567,0.49582175,0.5949861,0.5,0.5949861,0.323784,net_decay_annual,0.08824,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,12951.318106919814,8610.026737058377,-4341.291369861436,8610.026737058377,-4341.291369861436,haircut,haircut,12951.318106919814,0.0,normal,False,False,False,12951.318106919814,8610.026737058377,-4341.291369861436,2026-03-12
GLXU,GLXY,2.011174,147,ols,0.097407,-0.061007,0.158414,90000,0.158414,False,False,False,True,False,False,False,True,False,False,False,False,1.863864,1.075871,0.902095,0.827466,0.972369,0.917457,0.813955,0.5027935,0.6033522,0.5027935,0.6033522,0.917457,net_decay_annual,0.158414,ETF_LS,80570.67002488105,-40061.51134853625,80570.67002488105,-40061.51134853625,80570.67002488105,0.0,-0.0,80570.67002488105,core_leveraged,0.5,1.0,120632.18137341732,0.5432484353527522,1.0,1.0,0.3437536729826134,0.0257485979452331,primary,GLXU,False,,,1.0,0.0,,False,0.0,0.0,83068.66667583081,55481.86276618268,-27586.803909648133,55481.86276618268,-27586.803909648133,haircut,haircut,-37563.51469758651,1.452198358307294,normal,False,False,False,83068.66667583081,55481.86276618268,-27586.803909648133,2026-03-12
AFRU,AFRM,1.961714,121,ols,0.1284249999999999,-0.092025,0.2204499999999999,150000,0.2204499999999999,False,False,False,True,False,False,False,True,False,False,False,False,1.210488,0.642213,0.761163,0.546521,0.592468,0.421763,0.372018,0.4904285,0.5885142,0.5,0.5885142,0.421763,net_decay_annual,0.2204499999999999,ETF_LS,21188.1919206389,-10800.856761301036,21188.1919206389,-10800.856761301036,21188.1919206389,0.0,-0.0,21188.1919206389,core_leveraged,0.5,1.0,31989.04868193993,0.2544437040161615,1.0,1.0,0.0911560485306755,0.0068279719705314,primary,AFRU,False,,,1.0,0.0,,False,0.0,0.0,18365.40963261443,12164.470030541295,-6200.939602073135,12164.470030541295,-6200.939602073135,haircut,haircut,-13623.639049325502,1.7418097021441763,normal,False,False,False,18365.40963261443,12164.470030541295,-6200.939602073135,2026-03-12
AXUP,AXON,1.973314,121,ols,0.1012909999999999,-0.0648909999999999,0.166182,10000,0.166182,False,False,False,True,False,False,False,True,False,False,False,False,1.084894,0.505087,0.522184,0.261858,0.378647,0.3389049999999999,0.212465,0.4933285,0.5919942,0.5,0.5919942,0.3389049999999999,net_decay_annual,0.166182,ETF_LS,14366.887959478392,-7280.588877126696,14366.887959478392,-7280.588877126696,14366.887959478392,0.0,-0.0,14366.887959478392,core_leveraged,0.5,1.0,21647.47683660509,0.2035545565193637,1.0,1.0,0.0616866874880938,0.0046205927079199,primary,AXUP,False,,,1.0,0.0,,False,0.0,0.0,12673.07277496689,8410.80085381531,-4262.27192115158,8410.80085381531,-4262.27192115158,haircut,haircut,-8974.404061638199,1.7081474415080558,normal,False,False,False,12673.07277496689,8410.80085381531,-4262.27192115158,2026-03-12
KTUP,KTOS,2.020357,121,ols,0.158369,-0.121969,0.280338,8000,0.280338,False,False,False,True,False,False,False,True,False,False,False,False,1.530615,0.784496,0.546571,0.307924,0.536754,0.504158,0.256416,0.50508925,0.6061071,0.50508925,0.6061071,0.504158,net_decay_annual,0.280338,ETF_LS,28132.15029521413,-13924.346189913034,28132.15029521413,-13924.346189913034,28132.15029521413,0.0,-0.0,28132.15029521413,core_leveraged,0.5,1.0,42056.496485127165,0.2975058949220004,1.0,1.0,0.1198442652279569,0.0089768402316173,primary,KTUP,False,,,1.0,0.0,,False,0.0,0.0,24137.95847906755,16146.201716847869,-7991.756762219681,16146.201716847869,-7991.756762219681,haircut,haircut,-17918.538006059614,1.7423385876481052,normal,False,False,False,24137.95847906755,16146.201716847869,-7991.756762219681,2026-03-12
TTDU,TTD,1.998151,120,ols,0.202674,-0.166274,0.368948,84,0.368948,False,False,False,False,True,False,False,False,True,True,True,False,1.00149,0.498203,0.616237,0.378695,0.435604,0.129255,0.0666559999999999,0.49953775,0.5994453,0.5,0.5994453,0.129255,net_decay_annual,0.368948,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,327.55733667943,218.3042214496,-109.25311522982996,218.3042214496,-109.25311522982996,haircut,none,327.55733667943,0.0,reduce_only,True,False,False,327.55733667943,218.3042214496,-109.25311522982996,2026-03-12
BMNU,BMNR,1.942188,113,ols,0.2034659999999999,-0.167066,0.370532,600000,0.370532,False,False,False,False,True,False,False,False,True,True,False,False,2.104176,1.734804,1.094938,1.096927,1.382959,1.3642720000000002,1.0124270000000002,0.485547,0.5826564,0.5,0.5826564,1.3642720000000002,net_decay_annual,0.370532,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-12
SOLX,GSOL,1.979829,66,ols,0.064309,-0.027909,0.092218,800,0.092218,False,False,False,True,False,False,False,True,False,False,True,False,1.645408,0.867332,1.171463,1.331083,1.209624,0.775114,1.117406,0.49495725,0.5939487,0.5,0.5939487,0.775114,net_decay_annual,0.092218,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,64121.91546182666,42603.25937054536,-21518.656091281297,42603.25937054536,-21518.656091281297,haircut,haircut,64121.91546182666,0.0,normal,False,False,False,64121.91546182666,42603.25937054536,-21518.656091281297,2026-03-12
GMEU,GME,1.966377,220,ols,0.2059649999999999,-0.169565,0.37553,3000,0.37553,False,False,False,False,True,False,False,False,True,True,False,False,0.903926,0.617393,0.453186,0.195136,0.563773,0.241863,0.188243,0.49159425,0.5899131,0.5,0.5899131,0.241863,net_decay_annual,0.37553,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-12
APLX,APLD,1.99429,126,ols,0.138203,-0.101803,0.240006,40000,0.240006,False,False,False,True,False,False,False,True,False,False,False,False,2.214176,1.366546,1.32372,1.737255,1.5519,1.12654,1.311894,0.4985725,0.5982869999999999,0.5,0.5982869999999999,1.12654,net_decay_annual,0.240006,ETF_LS,116357.5869178414,-58345.36948881127,116357.5869178414,-58345.36948881127,116357.5869178414,-343.7488012618179,343.7488012618179,116013.8381165796,core_leveraged,0.5,1.0,174702.95640665267,0.6712825890890269,1.0,1.0,0.497833847170586,0.0372898519544616,primary,APLX,False,,,1.0,0.0,,False,0.0,0.0,117531.31680023916,78279.50191248977,-39251.81488774941,78279.50191248977,-39251.81488774941,haircut,haircut,-57171.639606413504,1.4864374973657843,normal,False,False,False,117531.31680023916,78279.50191248977,-39251.81488774941,2026-03-12
APPX,APP,1.984511,219,ols,0.057271,-0.020871,0.078142,100000,0.078142,False,False,False,True,False,False,False,True,False,False,False,False,1.430987,0.664789,0.81703,0.652109,0.663129,0.5866469999999999,0.5849869999999999,0.49612775,0.5953533,0.5,0.5953533,0.5866469999999999,net_decay_annual,0.078142,ETF_LS,37323.76296577026,-18807.536448913743,37323.76296577026,-18807.536448913743,37323.76296577026,0.0,-0.0,37323.76296577026,core_leveraged,0.5,1.0,56131.299414684,0.3508623123280712,1.0,1.0,0.1599518480342791,0.011981067110925,primary,APPX,False,,,1.0,0.0,,False,0.0,0.0,39058.49968564024,25971.43125612524,-13087.068429515,25971.43125612524,-13087.068429515,haircut,haircut,-17072.799729043763,1.4371084364850946,normal,False,False,False,39058.49968564024,25971.43125612524,-13087.068429515,2026-03-12
ARCX,ACHR,1.989164,188,ols,0.13685,-0.10045,0.2373,6000,0.2373,False,False,False,True,False,False,False,True,False,False,False,False,1.477695,0.69069,0.87131,0.746886,0.704962,0.45339,0.4676619999999999,0.497291,0.5967492,0.5,0.5967492,0.45339,net_decay_annual,0.2373,ETF_LS,23722.334256220904,-11925.781009620578,23722.334256220904,-11925.781009620578,23722.334256220904,0.0,-0.0,23722.334256220904,core_leveraged,0.5,1.0,35648.11526584148,0.2706879942217104,1.0,1.0,0.1015829310058462,0.0076089893843845,primary,ARCX,False,,,1.0,0.0,,False,0.0,0.0,20619.43274806235,13721.37270583571,-6898.060042226641,13721.37270583571,-6898.060042226641,haircut,haircut,-15028.682517779129,1.728860134098083,normal,False,False,False,20619.43274806235,13721.37270583571,-6898.060042226641,2026-03-12
BEX,BE,1.977679,79,ols,0.120804,-0.084404,0.205208,50000,0.205208,False,False,False,True,False,False,False,True,False,False,False,False,2.167686,1.207371,0.984646,0.937308,1.021971,1.002163,0.8167629999999999,0.49441975,0.5933037,0.5,0.5933037,1.002163,net_decay_annual,0.205208,ETF_LS,95594.16972999382,-48336.544874063904,95594.16972999382,-48336.544874063904,95594.16972999382,0.0,-0.0,95594.16972999382,core_leveraged,0.5,1.0,143930.71460405772,0.6009267169412814,1.0,1.0,0.4101452136308618,0.0307216039709835,primary,BEX,False,,,1.0,0.0,,False,0.0,0.0,96743.95884212964,64254.23821000992,-32489.720632119734,64254.23821000992,-32489.720632119734,haircut,haircut,-47186.75576192807,1.4877488612899246,normal,False,False,False,96743.95884212964,64254.23821000992,-32489.720632119734,2026-03-12
BLSX,BLSH,2.009573,94,ols,0.055284,-0.018884,0.074168,4000,0.074168,False,False,False,True,False,False,False,True,False,False,False,False,1.492319,0.96008,0.831742,0.70176,0.798117,0.885912,0.723949,0.50239325,0.6028719,0.50239325,0.6028719,0.885912,net_decay_annual,0.074168,ETF_LS,75844.57833038483,-37741.63881102345,75844.57833038483,-37741.63881102345,75844.57833038483,0.0,-0.0,75844.57833038483,core_leveraged,0.5,1.0,113586.21714140828,0.5248832865818797,1.0,1.0,0.3236754811031209,0.0242446568071309,primary,BLSX,False,,,1.0,0.0,,False,0.0,0.0,81389.00700229402,54345.633406672976,-27043.373595621048,54345.633406672976,-27043.373595621048,haircut,haircut,-32197.210139114264,1.3955965470644796,normal,False,False,False,81389.00700229402,54345.633406672976,-27043.373595621048,2026-03-12
CEGX,CEG,1.983022,167,ols,0.099405,-0.063005,0.16241,10000,0.16241,False,False,False,True,False,False,False,True,False,False,False,False,0.915344,0.296943,0.578674,0.326384,0.306873,0.134533,0.144463,0.4957555,0.5949066,0.5,0.5949066,0.134533,net_decay_annual,0.16241,ETF_LS,2838.539686442379,-1431.4211775978174,2838.539686442379,-1431.4211775978174,2838.539686442379,0.0,-0.0,2838.539686442379,core_leveraged,0.5,1.0,4269.960864040197,0.0805069136247754,1.0,1.0,0.012167687873953,0.0009114110702326,primary,CEGX,False,,,1.0,0.0,,False,0.0,0.0,1680.5516161182995,1117.1794331044634,-563.3721830138361,1117.1794331044634,-563.3721830138361,haircut,haircut,-2589.409247921897,2.0,normal,False,False,False,1680.5516161182995,1117.1794331044634,-563.3721830138361,2026-03-12
CELT,CELH,1.953234,105,ols,0.039041,-0.002641,0.041682,400,0.041682,False,False,False,True,False,False,False,True,False,False,True,False,1.229761,0.976074,0.613946,0.350901,0.61139,0.934392,0.569708,0.4883085,0.5859702,0.5,0.5859702,0.934392,net_decay_annual,0.041682,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,CELT,False,,,1.0,0.0,,False,0.0,0.0,92869.4120455968,61422.72951194155,-31446.68253365524,61422.72951194155,-31446.68253365524,haircut,haircut,92869.4120455968,0.0,normal,False,False,False,92869.4120455968,61422.72951194155,-31446.68253365524,2026-03-12
CLSX,CLSK,1.998206,121,ols,0.165118,-0.128718,0.293836,20000,0.293836,False,False,False,True,False,False,False,True,False,False,False,False,2.124885,1.315279,0.983335,0.964347,1.13285,1.021443,0.8390139999999999,0.4995515,0.5994617999999999,0.5,0.5994617999999999,1.021443,net_decay_annual,0.293836,ETF_LS,97842.8339079002,-48965.33886291014,97842.8339079002,-48965.33886291014,97842.8339079002,-350.40452776055935,350.40452776055935,97492.42938013964,core_leveraged,0.5,1.0,146808.17277081034,0.607762559708852,1.0,1.0,0.4183448234067405,0.0313357892787215,primary,,False,,,1.0,0.0,,False,0.0,0.0,95489.9056757924,63640.891406662005,-31849.014269130417,63640.891406662005,-31849.014269130417,haircut,haircut,-51318.26709501793,1.5374208585905809,normal,False,False,False,95489.9056757924,63640.891406662005,-31849.014269130417,2026-03-12
COZX,CORZ,2.038119,85,ols,0.035001,0.001399,0.033602,200,0.033602,False,False,False,True,False,False,False,True,False,False,True,False,1.472543,0.72414,0.867841,0.796759,0.772264,0.690538,0.7386619999999999,0.50952975,0.6114357,0.50952975,0.6114357,0.690538,net_decay_annual,0.033602,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,52891.95396510211,35482.51280591707,-17409.441159185048,35482.51280591707,-17409.441159185048,haircut,haircut,52891.95396510211,0.0,normal,False,False,False,52891.95396510211,35482.51280591707,-17409.441159185048,2026-03-12
CRDU,CRDO,1.986222,121,ols,0.101669,-0.065269,0.166938,65000,0.166938,False,False,False,True,False,False,False,True,False,False,False,False,1.740193,1.006343,0.899809,0.793,0.895439,0.839405,0.728501,0.4965555,0.5958665999999999,0.5,0.5958665999999999,0.839405,net_decay_annual,0.166938,ETF_LS,69808.81648107142,-35146.532704335885,69808.81648107142,-35146.532704335885,69808.81648107142,0.0,-0.0,69808.81648107142,core_leveraged,0.5,1.0,104955.3491854073,0.501707635750185,1.0,1.0,0.2990809448266089,0.0224024224515277,primary,CRDU,False,,,1.0,0.0,,False,0.0,0.0,70909.79561918833,47164.141203947824,-23745.654415240508,47164.141203947824,-23745.654415240508,haircut,haircut,-34045.55356621898,1.4801248299890204,normal,False,False,False,70909.79561918833,47164.141203947824,-23745.654415240508,2026-03-12
CSEX,CLS,1.999666,79,ols,0.065655,-0.029255,0.09491,15000,0.09491,False,False,False,True,False,False,False,True,False,False,False,False,1.523435,0.617755,0.700335,0.490223,0.530203,0.522845,0.435293,0.4999165,0.5998998,0.5,0.5998998,0.522845,net_decay_annual,0.09491,ETF_LS,30286.31289981916,-15145.685779434749,30286.31289981916,-15145.685779434749,30286.31289981916,0.0,-0.0,30286.31289981916,core_leveraged,0.5,1.0,45431.99867925391,0.3109244411210469,1.0,1.0,0.1294631021268778,0.0096973316284426,primary,CSEX,False,,,1.0,0.0,,False,0.0,0.0,31057.94337967248,20704.142863324167,-10353.800516348314,20704.142863324167,-10353.800516348314,haircut,haircut,-14374.055299581423,1.462814138201736,normal,False,False,False,31057.94337967248,20704.142863324167,-10353.800516348314,2026-03-12
CWVX,CRWV,1.989278,167,ols,0.059759,-0.023359,0.083118,90000,0.083118,False,False,False,True,False,False,False,True,False,False,False,False,1.968856,0.957767,1.210476,1.441771,1.121022,0.874649,1.037904,0.4973195,0.5967834,0.5,0.5967834,0.874649,net_decay_annual,0.083118,ETF_LS,0.0,-0.0,0.0,-0.0,77031.68852080325,-344.9864380428734,344.9864380428734,76686.70208276037,core_leveraged,0.5,1.0,0.0,0.5221703334237863,2.0,2.0,0.3294583991708509,0.0246778217271861,not_selected,CRWG,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,160154.8990509257,106578.45047340108,-53576.44857752464,106578.45047340108,-53576.44857752464,haircut,haircut,160154.8990509257,0.0,normal,False,False,False,160154.8990509257,106578.45047340108,-53576.44857752464,2026-03-12
DOGD,DDOG,2.015066,145,ols,0.143056,-0.106656,0.249712,8000,0.249712,False,False,False,True,False,False,False,True,False,False,False,False,1.209819,0.419618,0.476396,0.232108,0.340001,0.169906,0.090289,0.5037665,0.6045197999999999,0.5037665,0.6045197999999999,0.169906,net_decay_annual,0.249712,ETF_LS,4204.301613829077,-2086.433701838588,4204.301613829077,-2086.433701838588,4204.301613829077,0.0,-0.0,4204.301613829077,core_leveraged,0.5,1.0,6290.7353156676645,0.1004596727741885,1.0,1.0,0.0179260902513922,0.0013427396618287,primary,DOGD,False,,,1.0,0.0,,False,0.0,0.0,2101.978150974712,1404.8198960725929,-697.1582549021188,1404.8198960725929,-697.1582549021188,haircut,haircut,-4188.757164692953,2.0,normal,False,False,False,2101.978150974712,1404.8198960725929,-697.1582549021188,2026-03-12
ENPX,ENPH,2.017406,121,ols,0.174737,-0.138337,0.313074,800,0.313074,False,False,False,False,True,False,False,False,True,True,True,False,1.668604,0.743187,0.72551,0.540187,0.637659,0.430113,0.3245849999999999,0.5043515,0.6052217999999999,0.5043515,0.6052217999999999,0.430113,net_decay_annual,0.313074,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,16732.2658326107,11187.017419698848,-5545.248412911853,11187.017419698848,-5545.248412911853,haircut,none,16732.2658326107,0.0,reduce_only,True,False,False,16732.2658326107,11187.017419698848,-5545.248412911853,2026-03-12
FLYT,FLY,1.962543,94,ols,0.165942,-0.129542,0.2954839999999999,4000,0.2954839999999999,False,False,False,True,False,False,False,True,False,False,False,False,2.280544,1.515857,1.072565,1.086567,1.246699,1.220373,0.951215,0.49063575,0.5887629,0.5,0.5887629,1.220373,net_decay_annual,0.2954839999999999,ETF_LS,135958.7649142421,-69276.83363587045,135958.7649142421,-69276.83363587045,135958.7649142421,0.0,-0.0,135958.7649142421,core_leveraged,0.5,1.0,205235.5985501126,0.736000661685116,1.0,1.0,0.5848397171066407,0.0438069580683271,primary,,False,,,1.0,0.0,,False,0.0,0.0,134998.0324233513,89429.73774430316,-45568.29467904814,89429.73774430316,-45568.29467904814,haircut,haircut,-70237.56612676129,1.520285850585567,normal,False,False,False,134998.0324233513,89429.73774430316,-45568.29467904814,2026-03-12
GEVX,GEV,1.994215,167,ols,0.019128,0.017272,0.001856,30000,0.001856,False,False,False,True,False,False,False,True,False,False,False,False,1.008974,0.3202,0.531504,0.28005,0.306657,0.3183439999999999,0.304801,0.49855375,0.5982645,0.5,0.5982645,0.3183439999999999,net_decay_annual,0.001856,ETF_LS,12744.514022185367,-6390.742233001641,12744.514022185367,-6390.742233001641,12744.514022185367,0.0,-0.0,12744.514022185367,core_leveraged,0.5,1.0,19135.256255187007,0.1897001546559351,1.0,1.0,0.0545278593679941,0.0040843663298157,primary,GEVX,False,,,1.0,0.0,,False,0.0,0.0,14130.82503423948,9411.4494936589,-4719.37554058058,9411.4494936589,-4719.37554058058,haircut,haircut,-5004.431220947527,1.3541499670982844,normal,False,False,False,14130.82503423948,9411.4494936589,-4719.37554058058,2026-03-12
LABX,ALAB,1.99448,145,ols,0.042964,-0.0065639999999999,0.049528,20000,0.049528,False,False,False,True,False,False,False,True,False,False,False,False,1.789585,0.993669,0.918092,0.835927,0.926691,0.944141,0.877163,0.49862,0.598344,0.5,0.598344,0.944141,net_decay_annual,0.049528,ETF_LS,85410.67244484887,-42823.52916291408,85410.67244484887,-42823.52916291408,85410.67244484887,0.0,-0.0,85410.67244484887,core_leveraged,0.5,1.0,128234.20160776297,0.5625544873827907,1.0,1.0,0.365416403009481,0.0273712276644104,primary,LABX,False,,,1.0,0.0,,False,0.0,0.0,92777.98258538528,61794.97966488313,-30983.002920502156,61794.97966488313,-30983.002920502156,haircut,haircut,-35456.21902237767,1.3821619961368168,normal,False,False,False,92777.98258538528,61794.97966488313,-30983.002920502156,2026-03-12
LRCU,LRCX,2.049584,140,ols,0.078401,-0.042001,0.120402,20000,0.120402,False,False,False,True,False,False,False,True,False,False,False,False,1.07689,0.438758,0.488267,0.256429,0.357723,0.318356,0.237321,0.512396,0.6148752,0.512396,0.6148752,0.318356,net_decay_annual,0.120402,ETF_LS,12407.306597246748,-6053.573113981543,12407.306597246748,-6053.573113981543,12407.306597246748,0.0,-0.0,12407.306597246748,core_leveraged,0.5,1.0,18460.87971122829,0.1858505059636505,1.0,1.0,0.0526061548002757,0.0039404225637627,primary,LRCU,False,,,1.0,0.0,,False,0.0,0.0,11665.340184651026,7840.116749372304,-3825.223435278722,7840.116749372304,-3825.223435278722,haircut,haircut,-6795.539526577262,1.58254105058322,normal,False,False,False,11665.340184651026,7840.116749372304,-3825.223435278722,2026-03-12
MDBX,MDB,1.991349,140,ols,0.077992,-0.041592,0.119584,6000,0.119584,False,False,False,True,False,False,False,True,False,False,False,False,1.602997,0.663185,0.665214,0.436784,0.562562,0.543601,0.442978,0.49783725,0.5974047,0.5,0.5974047,0.543601,net_decay_annual,0.119584,ETF_LS,32554.094867954056,-16347.759668422792,32554.094867954056,-16347.759668422792,32554.094867954056,0.0,-0.0,32554.094867954056,core_leveraged,0.5,1.0,48901.85453637685,0.324279662052891,1.0,1.0,0.1393508093872978,0.0104379625477858,primary,MDBX,False,,,1.0,0.0,,False,0.0,0.0,32766.08077955872,21812.467282919337,-10953.613496639382,21812.467282919337,-10953.613496639382,haircut,haircut,-16135.773756818133,1.4924535792173386,normal,False,False,False,32766.08077955872,21812.467282919337,-10953.613496639382,2026-03-12
NEBX,NBIS,1.998528,126,ols,0.052444,-0.016044,0.068488,700,0.068488,False,False,False,True,False,False,False,True,False,False,True,False,1.841046,0.936523,1.116346,1.243478,1.09,0.868035,1.021512,0.499632,0.5995584,0.5,0.5995584,0.868035,net_decay_annual,0.068488,ETF_LS,0.0,-0.0,0.0,-0.0,96103.55400601024,0.0,-0.0,96103.55400601024,core_leveraged,0.5,1.0,0.0,-inf,3.0,3.0,0.4102825522293227,0.0307318912104577,not_selected,NBIG,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,250790.29546476065,167152.4920276206,-83637.80343714004,167152.4920276206,-83637.80343714004,haircut,haircut,250790.29546476065,0.0,normal,False,False,False,250790.29546476065,167152.4920276206,-83637.80343714004,2026-03-12
QBTX,QBTS,1.993182,219,ols,0.071145,-0.034745,0.10589,6000,0.10589,False,False,False,True,False,False,False,True,False,False,False,False,2.410859,1.409345,1.403349,1.949293,1.480052,1.303455,1.374162,0.4982955,0.5979546,0.5,0.5979546,1.303455,net_decay_annual,0.10589,ETF_LS,150276.94555045303,-75395.49602116266,150276.94555045303,-75395.49602116266,150276.94555045303,0.0,-0.0,150276.94555045303,core_leveraged,0.5,1.0,225672.44157161567,0.7770264902933305,1.0,1.0,0.6430765803783418,0.0481691444122979,primary,QBTX,False,,,1.0,0.0,,False,0.0,0.0,161138.50606085578,107303.32127728574,-53835.18478357006,107303.32127728574,-53835.18478357006,haircut,haircut,-64533.93551075988,1.4004873638730888,normal,False,False,False,161138.50606085578,107303.32127728574,-53835.18478357006,2026-03-12
SRPU,SRPT,1.955929,94,ols,0.142262,-0.105862,0.248124,5000,0.248124,False,False,False,True,False,False,False,True,False,False,False,False,1.737378,1.426148,0.835414,0.652457,0.941056,1.178024,0.692932,0.48898225,0.5867787,0.5,0.5867787,1.178024,net_decay_annual,0.248124,ETF_LS,128231.20948403332,-65560.25780283094,128231.20948403332,-65560.25780283094,128231.20948403332,0.0,-0.0,128231.20948403332,core_leveraged,0.5,1.0,193791.46728686424,0.7122612606556926,1.0,1.0,0.552228500837085,0.041364240616193,primary,,False,,,1.0,0.0,,False,0.0,0.0,129100.71703860024,85425.54180989879,-43675.17522870144,85425.54180989879,-43675.17522870144,haircut,haircut,-64690.75024826401,1.5010874589404637,normal,False,False,False,129100.71703860024,85425.54180989879,-43675.17522870144,2026-03-12
UNX,U,2.025884,121,ols,0.018665,0.017735,0.00093,1000,0.00093,False,False,False,True,False,False,False,True,False,False,False,False,1.730068,1.174697,0.728566,0.551595,0.850783,1.173767,0.849853,0.506471,0.6077652,0.506471,0.6077652,1.173767,net_decay_annual,0.00093,ETF_LS,123116.0919371397,-60771.54068897316,123116.0919371397,-60771.54068897316,123116.0919371397,0.0,-0.0,123116.0919371397,core_leveraged,0.5,1.0,183887.63262611287,0.6912274308422027,1.0,1.0,0.5240065164338747,0.0392502951176334,primary,,False,,,1.0,0.0,,False,0.0,0.0,137307.01392349202,91929.52624600934,-45377.487677482684,91929.52624600934,-45377.487677482684,haircut,haircut,-46580.61870262085,1.33924427727032,normal,False,False,False,137307.01392349202,91929.52624600934,-45377.487677482684,2026-03-12
UPSX,UPST,1.988651,188,ols,0.154815,-0.1184149999999999,0.27323,4000,0.27323,False,False,False,True,False,False,False,True,False,False,False,False,1.415303,0.706245,0.895391,0.788129,0.727041,0.433015,0.4538110000000001,0.49716275,0.5965952999999999,0.5,0.5965952999999999,0.433015,net_decay_annual,0.27323,ETF_LS,21893.80387163889,-11009.374632169694,21893.80387163889,-11009.374632169694,21893.80387163889,0.0,-0.0,21893.80387163889,core_leveraged,0.5,1.0,32903.17850380859,0.2585734983577842,1.0,1.0,0.0937609544543906,0.0070230903956901,primary,UPSX,False,,,1.0,0.0,,False,0.0,0.0,18010.26823189446,11984.048297919411,-6026.219933975049,11984.048297919411,-6026.219933975049,haircut,haircut,-14892.910271914126,1.82691218587962,normal,False,False,False,18010.26823189446,11984.048297919411,-6026.219933975049,2026-03-12
