ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
SNOU,SNOW,2.01669,239,ols,0.006495,2000,0.006495,False,False,17.229999542236328,0.006495,1.0,False,True,False,False,False,False,False,False,False,0.986387,0.359974,0.523397,0.280841,0.355892,0.353479,0.349397,0.5041725,0.605007,0.5041725,0.605007,0.353479,net_decay_annual,0.006495,ETF_LS,7885.011256503728,-3909.87769885492,7885.011256503728,-3909.87769885492,7885.011256503728,0.0,-0.0,7885.011256503728,core_leveraged,0.5,1.0,11794.888955358649,0.2088739400767665,1.0,1.0,0.0645353178543389,0.0023554980592961,primary,SNOU,False,,,1.0,0.0,,False,0.0,0.0,7700.09393048559,5147.596348537962,-2552.497581947628,5147.596348537962,-2552.497581947628,haircut,haircut,-4094.7950248730585,1.53178507455101,normal,False,False,False,7700.09393048559,5147.596348537962,-2552.497581947628,2026-04-09
SMUP,SMR,1.976593,175,ols,,0,0.0,False,True,8.489999771118164,,1.0,False,False,False,False,False,False,False,True,False,1.99851,1.451259,1.123879,1.219102,1.380322,1.451259,1.380322,0.49414825,1.0,0.5,1.0,1.451259,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,preferred_unavailable,SMUP,False,,,1.0,0.0,,False,0.0,0.0,93315.54574374156,61965.76236934622,-31349.78337439535,61965.76236934622,-31349.78337439535,haircut,haircut,93315.54574374156,0.0,normal,False,False,False,93315.54574374156,61965.76236934622,-31349.78337439535,2026-04-09
GLXU,GLXY,2.011129,166,ols,0.108138,20000,0.108138,False,False,5.349999904632568,0.108138,1.0,False,True,False,False,False,False,False,False,False,1.83419,1.040658,0.89312,0.811029,0.962293,0.93252,0.854155,0.50278225,0.6033387,0.50278225,0.6033387,0.93252,net_decay_annual,0.108138,ETF_LS,43176.14217588309,-21468.60901308821,43176.14217588309,-21468.60901308821,43176.14217588309,0.0,-0.0,43176.14217588309,core_leveraged,0.5,1.0,64644.75118897129,0.5521768674849051,1.0,1.0,0.3537014703050302,0.0129098787233707,primary,GLXU,False,,,1.0,0.0,,False,0.0,0.0,40346.04776786994,26947.070916373395,-13398.976851496544,26947.070916373395,-13398.976851496544,haircut,haircut,-24298.703421101352,1.6022573403200082,normal,False,False,False,40346.04776786994,26947.070916373395,-13398.976851496544,2026-04-09
AFRU,AFRM,1.953973,140,ols,0.148018,4000,0.148018,False,False,5.639999866485596,0.148018,1.0,False,True,False,False,False,False,False,False,False,1.205889,0.616504,0.754814,0.531012,0.578508,0.468486,0.43049,0.48849325,0.5861919,0.5,0.5861919,0.468486,net_decay_annual,0.148018,ETF_LS,13313.643150184227,-6813.626979586837,13313.643150184227,-6813.626979586837,13313.643150184227,0.0,-0.0,13313.643150184227,core_leveraged,0.5,1.0,20127.270129771063,0.2834703881780334,1.0,1.0,0.1101256468188106,0.0040195160725159,primary,AFRU,False,,,1.0,0.0,,False,0.0,0.0,11267.646553711853,7453.242510847596,-3814.404042864255,7453.242510847596,-3814.404042864255,haircut,haircut,-8859.623576059215,1.786288736856112,normal,False,False,False,11267.646553711853,7453.242510847596,-3814.404042864255,2026-04-09
KTUP,KTOS,2.032301,140,ols,0.180042,10000,0.180042,False,False,17.030000686645508,0.180042,1.0,False,True,False,False,False,False,False,False,False,1.568183,0.797875,0.569269,0.339938,0.594347,0.617833,0.4143049999999999,0.50807525,0.6096902999999999,0.50807525,0.6096902999999999,0.617833,net_decay_annual,0.180042,ETF_LS,20792.287021984062,-10230.909211767384,20792.287021984062,-10230.909211767384,20792.287021984062,0.0,-0.0,20792.287021984062,core_leveraged,0.5,1.0,31023.196233751445,0.3629778118085057,1.0,1.0,0.1697423212189794,0.006195486773834,primary,KTUP,False,,,1.0,0.0,,False,0.0,0.0,17963.14667252758,12039.214097058462,-5923.932575469117,12039.214097058462,-5923.932575469117,haircut,haircut,-13060.049561223866,1.7270468698670487,normal,False,False,False,17963.14667252758,12039.214097058462,-5923.932575469117,2026-04-09
TTDU,TTD,1.996264,139,ols,0.135235,50000,0.135235,False,False,3.839999914169312,0.135235,1.0,False,True,False,False,False,False,False,False,False,1.015663,0.518797,0.623399,0.386451,0.459451,0.3835619999999999,0.324216,0.499066,0.5988792,0.5,0.5988792,0.3835619999999999,net_decay_annual,0.135235,ETF_LS,9187.777408261109,-4602.486148255495,9187.777408261109,-4602.486148255495,9187.777408261109,0.0,-0.0,9187.777408261109,core_leveraged,0.5,1.0,13790.263556516604,0.2283873752063752,1.0,1.0,0.0754529394285293,0.0027539843034978,primary,TTDU,False,,,1.0,0.0,,False,0.0,0.0,7678.173406682586,5115.591001833552,-2562.582404849033,5115.591001833552,-2562.582404849033,haircut,haircut,-6112.090149834018,1.7960343985607892,normal,False,False,False,7678.173406682586,5115.591001833552,-2562.582404849033,2026-04-09
BMNU,BMNR,1.949345,132,ols,0.23473,750000,0.23473,False,False,2.059999942779541,0.23473,1.0,False,True,False,False,False,False,False,False,False,2.05077,1.617348,1.059579,1.038842,1.341869,1.382618,1.107139,0.48733625,0.5848035,0.5,0.5848035,1.382618,net_decay_annual,0.23473,ETF_LS,88676.68837038372,-45490.50494929513,88676.68837038372,-45490.50494929513,88676.68837038372,0.0,-0.0,88676.68837038372,core_leveraged,0.5,1.0,134167.19331967886,0.8380803830208278,2.0,1.0,0.734091054123598,0.0267938566172035,primary,BMNU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,136361.39049119575,90126.92470601435,-46234.46578518136,90126.92470601435,-46234.46578518136,haircut,haircut,2194.197171516891,0.9839089557270352,normal,False,False,False,136361.39049119575,90126.92470601435,-46234.46578518136,2026-04-09
SBTU,SBET,2.023758,115,ols,0.06985,1000,0.06985,False,False,3.069999933242798,0.06985,1.0,False,True,False,False,False,False,False,False,False,1.733603,0.859684,0.856626,0.760166,0.805581,0.789834,0.735731,0.5059395,0.6071274,0.5059395,0.6071274,0.789834,net_decay_annual,0.06985,ETF_LS,6212.936924899577,-3069.9999332427974,6212.936924899577,-3069.9999332427974,6212.936924899577,0.0,-0.0,6212.936924899577,core_leveraged,0.5,1.0,9282.936858142377,0.4654970048837078,1.0,1.0,0.2623339866483345,0.0095750236766833,primary,SBTU,False,,,1.0,0.0,,False,0.0,0.0,30402.920647502568,20348.24013156757,-10054.680515934995,20348.24013156757,-10054.680515934995,haircut,shares_available,21119.983789360194,0.3053304307757326,normal,False,False,False,30402.920647502568,20348.24013156757,-10054.680515934995,2026-04-09
CIFU,CIFR,1.985936,92,ols,0.314197,45000,0.314197,False,False,16.93000030517578,0.314197,1.0,False,True,False,False,False,False,False,False,False,2.09071,1.305432,1.117267,1.222075,1.252507,0.991235,0.93831,0.496484,0.5957808,0.5,0.5957808,0.991235,net_decay_annual,0.314197,ETF_LS,9437.91193405484,-4752.374665676458,9437.91193405484,-4752.374665676458,51534.52802594995,0.0,-0.0,51534.52802594995,core_leveraged,0.5,1.0,14190.286599731298,0.5925195603909884,2.0,2.0,0.4235291303585328,0.0154585439071769,not_selected,CIFG,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-14190.286599731298,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-04-09
SOLX,GSOL,1.971204,85,ols,,0,0.0,False,True,8.899999618530273,,1.0,False,False,False,False,False,False,False,True,False,1.532907,0.76325,1.125662,1.212909,1.061238,0.76325,1.061238,0.492801,1.0,0.5,1.0,0.76325,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,30370.82318382131,20149.10054753605,-10221.72263628526,20149.10054753605,-10221.72263628526,haircut,haircut,30370.82318382131,0.0,normal,False,False,False,30370.82318382131,20149.10054753605,-10221.72263628526,2026-04-09
GMEU,GME,1.964995,239,ols,0.223736,70000,0.223736,False,False,10.029999732971191,0.223736,1.0,False,True,False,False,False,False,False,False,False,0.883412,0.598986,0.442416,0.185574,0.577659,0.37525,0.353923,0.49124875,0.5894985,0.5,0.5894985,0.37525,net_decay_annual,0.223736,ETF_LS,8979.62522689734,-4569.795458460373,8979.62522689734,-4569.795458460373,8979.62522689734,0.0,-0.0,8979.62522689734,core_leveraged,0.5,1.0,13549.420685357713,0.2260995061163145,1.0,1.0,0.074135176175139,0.0027058867828041,primary,,False,,,1.0,0.0,,False,0.0,0.0,6625.267575147581,4390.772213385561,-2234.495361762021,4390.772213385561,-2234.495361762021,haircut,haircut,-6924.153110210132,2.0,normal,False,False,False,6625.267575147581,4390.772213385561,-2234.495361762021,2026-04-09
APLX,APLD,1.9944,145,ols,0.151891,55000,0.151891,False,False,14.710000038146973,0.151891,1.0,False,True,False,False,False,False,False,False,False,2.194873,1.35371,1.323442,1.736814,1.516377,1.201819,1.364486,0.4986,0.59832,0.5,0.59832,1.201819,net_decay_annual,0.151891,ETF_LS,67859.96337538867,-34025.25239439865,67859.96337538867,-34025.25239439865,67859.96337538867,-549.3513478624864,549.3513478624864,67310.6120275262,core_leveraged,0.5,1.0,101885.21576978732,0.7161102112724386,1.0,1.0,0.5574613554436126,0.0203469849461934,primary,APLX,False,,,1.0,0.0,,False,0.0,0.0,62993.601779658566,41956.46519815357,-21037.136581505,41956.46519815357,-21037.136581505,haircut,haircut,-38891.61399012875,1.6173899077269045,normal,False,False,False,62993.601779658566,41956.46519815357,-21037.136581505,2026-04-09
APPX,APP,1.986733,238,ols,0.045465,300000,0.045465,False,False,26.26000022888184,0.045465,1.0,False,True,False,False,False,False,False,False,False,1.422345,0.65285,0.822657,0.663356,0.653434,0.6073850000000001,0.607969,0.49668325,0.5960199,0.5,0.5960199,0.6073850000000001,net_decay_annual,0.045465,ETF_LS,20634.4794020316,-10386.136135067773,20634.4794020316,-10386.136135067773,20634.4794020316,0.0,-0.0,20634.4794020316,core_leveraged,0.5,1.0,31020.61553709937,0.3629605573954774,1.0,1.0,0.1697282010285004,0.0061949713958615,primary,APPX,False,,,1.0,0.0,,False,0.0,0.0,19585.6754843009,13028.117281307565,-6557.5582029933375,13028.117281307565,-6557.5582029933375,haircut,haircut,-11434.940052798467,1.583842005447515,normal,False,False,False,19585.6754843009,13028.117281307565,-6557.5582029933375,2026-04-09
ARCX,ACHR,1.984904,207,ols,0.143384,25000,0.143384,False,False,16.700000762939453,0.143384,1.0,False,True,False,False,False,False,False,False,False,1.445427,0.699917,0.874072,0.746789,0.708287,0.5565329999999999,0.5649029999999999,0.496226,0.5954712,0.5,0.5954712,0.5565329999999999,net_decay_annual,0.143384,ETF_LS,17722.767957138196,-8928.778397916572,17722.767957138196,-8928.778397916572,17722.767957138196,0.0,-0.0,17722.767957138196,core_leveraged,0.5,1.0,26651.54635505477,0.3328022785279472,1.0,1.0,0.1458229934883527,0.0053224465235895,primary,ARCX,False,,,1.0,0.0,,False,0.0,0.0,15471.875967304402,10288.501236557817,-5183.374730746584,10288.501236557817,-5183.374730746584,haircut,haircut,-11179.67038775037,1.7225801455088936,normal,False,False,False,15471.875967304402,10288.501236557817,-5183.374730746584,2026-04-09
ASTX,ASTS,1.990028,186,ols,0.078246,100000,0.078246,False,False,48.630001068115234,0.078246,1.0,False,True,False,False,False,False,False,False,False,2.07028,1.198151,1.286869,1.631343,1.311606,1.119905,1.23336,0.497507,0.5970084,0.5,0.5970084,1.119905,net_decay_annual,0.078246,ETF_LS,60102.80253752584,-30201.98838283976,60102.80253752584,-30201.98838283976,60102.80253752584,0.0,-0.0,60102.80253752584,core_leveraged,0.5,1.0,90304.7909203656,0.6684005419388791,1.0,1.0,0.4940994703614999,0.018034316436818,primary,ASTX,False,,,1.0,0.0,,False,0.0,0.0,57196.36425039463,38067.32457237334,-19129.039678021287,38067.32457237334,-19129.039678021287,haircut,haircut,-33108.42666997097,1.5788554413184144,normal,False,False,False,57196.36425039463,38067.32457237334,-19129.039678021287,2026-04-09
BEX,BE,1.975979,98,ols,0.107205,65000,0.107205,False,False,19.38999938964844,0.107205,1.0,False,True,False,False,False,False,False,False,False,2.121987,1.160421,0.996862,0.958215,1.036851,1.053216,0.929646,0.49399475,0.5927937,0.5,0.5927937,1.053216,net_decay_annual,0.107205,ETF_LS,54355.07489645544,-27507.92133745118,54355.07489645544,-27507.92133745118,54355.07489645544,0.0,-0.0,54355.07489645544,core_leveraged,0.5,1.0,81862.99623390661,0.6319470699111673,1.0,1.0,0.4479104892347053,0.0163484480003969,primary,BEX,False,,,1.0,0.0,,False,0.0,0.0,50911.58567598429,33804.07729773825,-17107.50837824605,33804.07729773825,-17107.50837824605,haircut,haircut,-30951.41055792232,1.60794434404196,normal,False,False,False,50911.58567598429,33804.07729773825,-17107.50837824605,2026-04-09
CEGX,CEG,1.987668,186,ols,0.097351,30000,0.097351,False,False,16.3799991607666,0.097351,1.0,False,True,False,False,False,False,False,False,False,0.937863,0.313001,0.584523,0.335373,0.31886,0.2156499999999999,0.2215089999999999,0.496917,0.5963004,0.5,0.5963004,0.2156499999999999,net_decay_annual,0.097351,ETF_LS,3368.163576489168,-1694.5302618390838,3368.163576489168,-1694.5302618390838,3368.163576489168,0.0,-0.0,3368.163576489168,core_leveraged,0.5,1.0,5062.693838328252,0.1288224569774257,1.0,1.0,0.0277003503205751,0.0010110451701688,primary,CEGX,False,,,1.0,0.0,,False,0.0,0.0,2679.9722618190167,1782.9608596756002,-897.0114021434165,1782.9608596756002,-897.0114021434165,haircut,haircut,-2382.7215765092355,1.8890844171991448,normal,False,False,False,2679.9722618190167,1782.9608596756002,-897.0114021434165,2026-04-09
CLSX,CLSK,1.998785,140,ols,0.149846,85000,0.149846,False,False,11.239999771118164,0.149846,1.0,False,True,False,False,False,False,False,False,False,2.038589,1.230925,0.953577,0.907653,1.087249,1.081079,0.937403,0.49969625,0.5996355,0.5,0.5996355,1.081079,net_decay_annual,0.149846,ETF_LS,56261.61278948024,-28147.90624778565,56261.61278948024,-28147.90624778565,56261.61278948024,-596.5620918973453,596.5620918973453,55665.05069758289,core_leveraged,0.5,1.0,84409.51903726588,0.6431064569759625,1.0,1.0,0.4618436987087503,0.0168570012851263,primary,CLSX,False,,,1.0,0.0,,False,0.0,0.0,51965.02326471462,34636.33072266355,-17328.69254205107,34636.33072266355,-17328.69254205107,haircut,haircut,-32444.495772551265,1.6243525689823328,normal,False,False,False,51965.02326471462,34636.33072266355,-17328.69254205107,2026-04-09
COZX,CORZ,2.036595,104,ols,0.039552,2000,0.039552,False,False,11.880000114440918,0.039552,1.0,False,True,False,False,False,False,False,False,False,1.454248,0.722387,0.86186,0.784074,0.758616,0.682835,0.7190639999999999,0.50914875,0.6109785,0.50914875,0.6109785,0.682835,net_decay_annual,0.039552,ETF_LS,24718.916127038025,-12137.374454438916,24718.916127038025,-12137.374454438916,24718.916127038025,0.0,-0.0,24718.916127038025,core_leveraged,0.5,1.0,36856.29058147694,0.4005320456304493,1.0,1.0,0.2016578906855141,0.0073603847620865,primary,COZX,False,,,1.0,0.0,,False,0.0,0.0,23775.31732036145,15945.719589889835,-7829.597730471613,15945.719589889835,-7829.597730471613,haircut,haircut,-13080.973261115494,1.5501913217331826,normal,False,False,False,23775.31732036145,15945.719589889835,-7829.597730471613,2026-04-09
CRDU,CRDO,1.990394,140,ols,0.095315,85000,0.095315,False,False,20.600000381469727,0.095315,1.0,False,True,False,False,False,False,False,False,False,1.722417,0.971296,0.909274,0.814904,0.901788,0.875981,0.806473,0.4975985,0.5971181999999999,0.5,0.5971181999999999,0.875981,net_decay_annual,0.095315,ETF_LS,39094.46167895757,-19641.56929681137,39094.46167895757,-19641.56929681137,39094.46167895757,0.0,-0.0,39094.46167895757,core_leveraged,0.5,1.0,58736.03097576893,0.5227456120957773,1.0,1.0,0.3213721165896542,0.011729877873189,primary,CRDU,False,,,1.0,0.0,,False,0.0,0.0,36562.77251905933,24336.03165512657,-12226.740863932757,24336.03165512657,-12226.740863932757,haircut,haircut,-22173.25845670961,1.606443574407581,normal,False,False,False,36562.77251905933,24336.03165512657,-12226.740863932757,2026-04-09
CSEX,CLS,1.995424,98,ols,0.056907,30000,0.056907,False,False,17.18000030517578,0.056907,1.0,False,True,False,False,False,False,False,False,False,1.533051,0.633073,0.711538,0.502816,0.553472,0.576166,0.496565,0.498856,0.5986272,0.5,0.5986272,0.576166,net_decay_annual,0.056907,ETF_LS,18734.21272491382,-9388.587450543757,18734.21272491382,-9388.587450543757,18734.21272491382,0.0,-0.0,18734.21272491382,core_leveraged,0.5,1.0,28122.800175457574,0.3431794177772279,1.0,1.0,0.1538729067434469,0.0056162632379144,primary,CSEX,False,,,1.0,0.0,,False,0.0,0.0,17610.36344464789,11731.27472644042,-5879.088718207468,11731.27472644042,-5879.088718207468,haircut,haircut,-10512.436730809688,1.596946040543224,normal,False,False,False,17610.36344464789,11731.27472644042,-5879.088718207468,2026-04-09
DOGD,DDOG,2.013608,164,ols,0.052286,15000,0.052286,False,False,15.588000297546388,0.052286,1.0,False,True,False,False,False,False,False,False,False,1.176505,0.405945,0.482896,0.23797,0.347287,0.353659,0.295001,0.503402,0.6040824,0.503402,0.6040824,0.353659,net_decay_annual,0.052286,ETF_LS,7903.887107953917,-3925.236246555396,7903.887107953917,-3925.236246555396,7903.887107953917,0.0,-0.0,7903.887107953917,core_leveraged,0.5,1.0,11829.123354509313,0.2092201545658557,1.0,1.0,0.0647226301587702,0.0023623348392833,primary,DOGD,False,,,1.0,0.0,,False,0.0,0.0,7282.11204476895,4865.7021982431415,-2416.4098465258094,4865.7021982431415,-2416.4098465258094,haircut,haircut,-4547.011309740361,1.6244083147562487,normal,False,False,False,7282.11204476895,4865.7021982431415,-2416.4098465258094,2026-04-09
ENPX,ENPH,2.018515,140,ols,0.233973,35000,0.233973,False,False,12.098999977111816,0.233973,1.0,False,True,False,False,False,False,False,False,False,1.641663,0.736463,0.72725,0.543672,0.650778,0.50249,0.416805,0.50462875,0.6055544999999999,0.50462875,0.6055544999999999,0.50249,net_decay_annual,0.233973,ETF_LS,14579.866972947157,-7223.065953409887,14579.866972947157,-7223.065953409887,14579.866972947157,0.0,-0.0,14579.866972947157,core_leveraged,0.5,1.0,21802.932926357043,0.2967245210527271,1.0,1.0,0.1192939765592306,0.0043541542772783,primary,ENPX,False,,,1.0,0.0,,False,0.0,0.0,11560.562558917498,7730.678473889761,-3829.884085027737,7730.678473889761,-3829.884085027737,haircut,haircut,-10242.370367439546,1.8859750825481123,normal,False,False,False,11560.562558917498,7730.678473889761,-3829.884085027737,2026-04-09
FLYT,FLY,1.990775,113,ols,0.197632,4000,0.197632,False,False,27.76000022888184,0.197632,1.0,False,True,False,False,False,False,False,False,False,2.360062,1.38507,1.102852,1.199504,1.282714,1.187438,1.085082,0.49769375,0.5972324999999999,0.5,0.5972324999999999,1.187438,net_decay_annual,0.197632,ETF_LS,66563.6887013716,-33436.068215329,66563.6887013716,-33436.068215329,66563.6887013716,0.0,-0.0,66563.6887013716,core_leveraged,0.5,1.0,99999.7569167006,0.7085072673133926,1.0,1.0,0.5471451339983954,0.0199704494242281,primary,FLYT,False,,,1.0,0.0,,False,0.0,0.0,60651.37900634908,40371.8932522054,-20279.485754143683,40371.8932522054,-20279.485754143683,haircut,haircut,-39348.37791035153,1.6487631205587672,normal,False,False,False,60651.37900634908,40371.8932522054,-20279.485754143683,2026-04-09
GEVX,GEV,1.996216,186,ols,0.0458429999999999,10000,0.0458429999999999,False,False,59.18999862670898,0.0458429999999999,1.0,False,True,False,False,False,False,False,False,False,1.006765,0.324758,0.526905,0.276055,0.312002,0.278915,0.266159,0.499054,0.5988648,0.5,0.5988648,0.278915,net_decay_annual,0.0458429999999999,ETF_LS,5261.192653218239,-2635.582849360109,5261.192653218239,-2635.582849360109,5261.192653218239,0.0,-0.0,5261.192653218239,core_leveraged,0.5,1.0,7896.775502578348,0.1660795739351162,2.0,1.0,0.0432069279339607,0.0015770253913726,primary,GEVX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,7105.055971275945,4733.712926823894,-2371.3430444520504,4733.712926823894,-2371.3430444520504,haircut,haircut,-791.7195313024031,1.1114304425613446,normal,False,False,False,7105.055971275945,4733.712926823894,-2371.3430444520504,2026-04-09
JOBX,JOBY,1.978951,145,ols,0.222678,45000,0.222678,False,False,20.030000686645508,0.222678,1.0,False,True,False,False,False,False,False,False,False,1.433521,0.703516,0.813575,0.641152,0.677036,0.480838,0.4543579999999999,0.49473775,0.5936853,0.5,0.5936853,0.480838,net_decay_annual,0.222678,ETF_LS,13762.424889544996,-6954.404070411543,13762.424889544996,-6954.404070411543,13762.424889544996,0.0,-0.0,13762.424889544996,core_leveraged,0.5,1.0,20716.82895995654,0.2881857493590973,1.0,1.0,0.1133513971114886,0.0041372539067252,primary,JOBX,False,,,1.0,0.0,,False,0.0,0.0,10876.619365941848,7225.461839033265,-3651.157526908582,7225.461839033265,-3651.157526908582,haircut,haircut,-9840.209594014692,1.9047121410562105,normal,False,False,False,10876.619365941848,7225.461839033265,-3651.157526908582,2026-04-09
LABX,ALAB,1.995496,164,ols,0.039943,80000,0.039943,False,False,19.26000022888184,0.039943,1.0,False,True,False,False,False,False,False,False,False,1.780128,0.977137,0.90908,0.820851,0.922561,0.937194,0.882618,0.498874,0.5986488,0.5,0.5986488,0.937194,net_decay_annual,0.039943,ETF_LS,43889.77849748902,-21994.42068412516,43889.77849748902,-21994.42068412516,43889.77849748902,0.0,-0.0,43889.77849748902,core_leveraged,0.5,1.0,65884.19918161418,0.5582019552197183,1.0,1.0,0.3604830661701436,0.0131574026595704,primary,LABX,False,,,1.0,0.0,,False,0.0,0.0,42301.95373242406,28180.10087986673,-14121.852852557326,28180.10087986673,-14121.852852557326,haircut,haircut,-23582.245449190123,1.5574741440633402,normal,False,False,False,42301.95373242406,28180.10087986673,-14121.852852557326,2026-04-09
LRCU,LRCX,2.036154,159,ols,0.0701,35000,0.0701,False,False,40.72999954223633,0.0701,1.0,False,True,False,False,False,False,False,False,False,1.114294,0.444168,0.504211,0.268182,0.379221,0.374068,0.309121,0.5090385,0.6108461999999999,0.5090385,0.6108461999999999,0.374068,net_decay_annual,0.0701,ETF_LS,8624.476905644902,-4235.670241860342,8624.476905644902,-4235.670241860342,8624.476905644902,0.0,-0.0,8624.476905644902,core_leveraged,0.5,1.0,12860.147147505244,0.2194535402363688,1.0,1.0,0.0703638403853531,0.0025682354249252,primary,LRCU,False,,,1.0,0.0,,False,0.0,0.0,7823.952466889106,5247.023738343351,-2576.9287285457544,5247.023738343351,-2576.9287285457544,haircut,haircut,-5036.194680616138,1.643689324791947,normal,False,False,False,7823.952466889106,5247.023738343351,-2576.9287285457544,2026-04-09
MDBX,MDB,1.990923,159,ols,0.089382,15000,0.089382,False,False,20.42200088500977,0.089382,1.0,False,True,False,False,False,False,False,False,False,1.536228,0.620341,0.668499,0.440825,0.554091,0.5309590000000001,0.464709,0.49773075,0.5972769,0.5,0.5972769,0.5309590000000001,net_decay_annual,0.089382,ETF_LS,16273.9649919691,-8174.080560608873,16273.9649919691,-8174.080560608873,16273.9649919691,0.0,-0.0,16273.9649919691,core_leveraged,0.5,1.0,24448.045552577973,0.3167890334573059,1.0,1.0,0.133766616762947,0.0048823964405802,primary,MDBX,False,,,1.0,0.0,,False,0.0,0.0,14815.839598920778,9862.2384534146,-4953.601145506179,9862.2384534146,-4953.601145506179,haircut,haircut,-9632.205953657194,1.650128930550708,normal,False,False,False,14815.839598920778,9862.2384534146,-4953.601145506179,2026-04-09
NEBX,NBIS,1.997691,145,ols,0.059195,65000,0.059195,False,False,46.040000915527344,0.059195,1.0,False,True,False,False,False,False,False,False,False,1.874533,0.970804,1.112553,1.23349,1.082341,0.911609,1.023146,0.49942275,0.5993073,0.5,0.5993073,0.911609,net_decay_annual,0.059195,ETF_LS,0.0,-0.0,0.0,-0.0,54227.6670487762,-588.7448481934694,588.7448481934694,53638.922200582725,core_leveraged,0.5,1.0,0.0,0.5425157731188573,3.0,2.0,0.4443999743231651,0.0162203164387003,not_selected,NBIG,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,130109.93751555168,86706.55220480695,-43403.385310744736,86706.55220480695,-43403.385310744736,haircut,haircut,130109.93751555168,0.0,normal,False,False,False,130109.93751555168,86706.55220480695,-43403.385310744736,2026-04-09
NNEX,NNE,1.988647,98,ols,0.141884,100,0.141884,False,False,6.690000057220459,0.141884,1.0,False,True,False,False,False,False,False,True,False,1.682971,0.833382,1.5104,2.242606,1.694574,0.691498,1.55269,0.49716175,0.5965941,0.5,0.5965941,0.691498,net_decay_annual,0.141884,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,NNEX,False,,,1.0,0.0,,False,0.0,0.0,23149.043144261566,15403.383270659377,-7745.659873602191,15403.383270659377,-7745.659873602191,haircut,haircut,23149.043144261566,0.0,normal,False,False,False,23149.043144261566,15403.383270659377,-7745.659873602191,2026-04-09
NVTX,NVTS,1.996569,145,ols,0.23105,20000,0.23105,False,False,24.61000061035156,0.23105,1.0,False,True,False,False,False,False,False,False,False,2.450506,1.624494,1.613626,2.590404,2.034622,1.393444,1.803572,0.49914225,0.5989707,0.5,0.5989707,1.393444,net_decay_annual,0.23105,ETF_LS,87819.2915739548,-43985.10222985272,87819.2915739548,-43985.10222985272,87819.2915739548,0.0,-0.0,87819.2915739548,core_leveraged,0.5,1.0,131804.39380380753,0.8296143912499838,1.0,1.0,0.7211630801206246,0.0263219937878708,primary,NVTX,False,,,1.0,0.0,,False,0.0,0.0,80094.95663481184,53366.06881850865,-26728.887816303195,53366.06881850865,-26728.887816303195,haircut,haircut,-51709.43716899569,1.645601662596083,normal,False,False,False,80094.95663481184,53366.06881850865,-26728.887816303195,2026-04-09
