ETF,Underlying,sleeve,price_pnl_usd,borrow_cost_usd,margin_cost_usd,txn_cost_usd,pnl_usd,end_weight
NIOG,NIO,core_leveraged,37.44343906755681,17.06414667504092,1.9474159499912593,66.8896725969231,-48.45779615439848,0.0007542772187021226
AMZZ,AMZN,core_leveraged,-25.18634836366881,6.317146610823921,1.9681363007531272,14.240255067544782,-47.71188634279064,0.0004142296588954538
NVDY,NVDA,core_leveraged,-20.38412666504019,11.19465855227783,0.0,16.10759392424038,-47.6863791415584,0.0
MSTP,MSTR,core_leveraged,21.898668928764373,10.312137740102287,0.4616145259457977,58.12928409734009,-47.0043674346238,0.00030382209180424317
ARMW,ARM,core_leveraged,-15.573526440043628,13.622904674698194,0.0,16.11079547039684,-45.307226585138665,0.0
MPWX,MPWR,core_leveraged,-10.356754485634923,7.107130834626435,1.6342497156661724,25.969563733360584,-45.067698769288114,0.008655203560234167
CEGX,CEG,core_leveraged,65.34987038849556,27.27400865668873,3.8183821714474564,77.38504059660019,-43.12756103624081,0.0012895978987623527
NFLU,NFLX,core_leveraged,11.776553209369364,9.602985752752177,2.3268944082122585,41.70549541234428,-41.858822363939346,0.0002457737888650398
CWEB,KWEB,core_leveraged,2.4223176298916225,1.5520836067169541,2.786311278475843,39.905870393360814,-41.82194764866199,0.0007574060519534257
NFXL,NFLX,core_leveraged,46.343614894479074,8.307257564266264,1.7113674961112573,77.64307418072362,-41.318084346622065,0.0003817883440092376
HOOY,HOOD,core_leveraged,-23.869411250344214,2.9326430645340302,0.0,14.434612135114211,-41.236666449992455,0.0
ASTN,ASTS,inverse_decay_bucket4,772.8499197767825,282.5228455531893,0.0,531.1050891482145,-40.77801492462129,0.0
XYLD,SPY,core_leveraged,-19.741387256885417,4.509446148811914,0.0,15.381907199744028,-39.632740605441356,0.0
MULL,MU,core_leveraged,194.7897325468251,84.80944908709203,11.425698788278513,136.83841113829715,-38.2838264668426,0.0034862884242867387
NETG,NET,core_leveraged,36.15572335452447,20.816444788121462,1.5393309351659208,51.70471296582638,-37.9047653345893,0.0028395296632383574
LABU,XBI,core_leveraged,4.41266659215536,2.9417630119673936,0.5717982590951123,38.62486634976053,-37.72576102866768,2.1423525478589974e-05
BIDG,BIDU,core_leveraged,6.794284980599822,6.8004949441626525,0.6074540400069615,34.76204964455625,-35.375713648126045,4.034173902904709e-05
SPOG,SPOT,core_leveraged,10.7400719297988,16.644205473030482,1.4566462248291911,27.799980875834304,-35.16076064389517,0.0015398859671120705
VSTL,VST,core_leveraged,-11.742117884969298,10.32206346606986,0.7683462880447737,12.30349731142398,-35.13602495050792,0.0010832750224740982
BTCL,IBIT,core_leveraged,163.0261792890367,19.811256163540893,6.076990444714277,172.1375156638517,-34.999582983070184,0.0015850764692198075
QCML,QCOM,core_leveraged,-24.452074020952786,0.864279964423688,0.11730224812206104,9.119061780730432,-34.552718014228965,0.0002768105806950793
RBLY,RBLX,core_leveraged,-17.327968334813132,0.31191314224194033,0.0,15.184442019342349,-32.824323496397426,0.0
GOOY,GOOGL,core_leveraged,-10.6598806972737,5.829902470866156,0.0,16.080613288432435,-32.57039645657229,0.0
TTDU,TTD,core_leveraged,39.329435414696384,32.72666730218438,2.9418206218568534,35.877876924631025,-32.21692943397588,0.0008854001308840749
JEPQ,QQQ,core_leveraged,-16.90385227115892,0.0,0.0,15.214897845072105,-32.11875011623103,0.0
CONL,COIN,core_leveraged,351.0420223627942,130.310030357593,17.598720538825713,234.78891709489247,-31.655645628516965,0.006435692850946681
QYLG,QQQ,core_leveraged,-15.506342278686247,0.0,0.0,15.474266185353718,-30.980608464039967,0.0
GEVG,GEV,core_leveraged,10.987392335387154,10.108634724593633,1.8821950865591521,29.78249846977584,-30.785935945541475,0.0024692073740301794
SNOY,SNOW,core_leveraged,-14.670743663916697,0.0,0.0,15.655431505831293,-30.32617516974799,0.0
GRAG,GRAB,core_leveraged,13.041321011536319,0.0,0.46362075563864796,42.62030126912878,-30.04260101323111,0.0
AMDG,AMD,core_leveraged,176.7327038964418,30.286482600308588,10.4591393666814,165.31896364041233,-29.331881710960516,0.0029710632986125265
XYLG,SPY,core_leveraged,-8.991354985747263,4.053455949587497,0.0,15.511555473419744,-28.556366408754503,0.0
GLWG,GLW,core_leveraged,56.765877174090946,42.8723075010409,2.1972101223217004,38.67836679949626,-26.982007248767914,0.009087795362463947
CPNX,CPNG,core_leveraged,-7.020155939616522,6.200351182373204,0.6353763169034093,12.363122862057047,-26.219006300950184,0.002137493729554457
DNNG,DNN,core_leveraged,316.3113644038538,40.34676302760132,5.478383218290933,296.3499245846535,-25.86370642669192,0.0022052546288944554
CONY,COIN,core_leveraged,0.29034166434913367,11.247861727350518,0.0,14.770138531606737,-25.727658594608123,0.0
CHNU,CHNL,core_leveraged,11.526160400157842,2.557122996351303,0.4166430735904018,33.919136228275505,-25.366741898059367,0.0
NVOX,NVO,core_leveraged,105.60665679770979,10.852947453434755,1.9793881032616158,117.72974554329825,-24.955424302284825,0.001175477697953547
XOMO,XOM,core_leveraged,-7.977095886269662,0.424903505819066,0.0,16.420542203420805,-24.822541595509534,0.0
PLYY,PLTR,yieldboost,-3.1533514413616217,1.086507299840455,0.01520955648985716,19.57110663247756,-23.826174930169493,0.0
SPYI,SPY,core_leveraged,-7.584507485845641,0.0,0.0,15.282026141815955,-22.866533627661596,0.0
PYPY,PYPL,core_leveraged,-2.5109507088492737,4.986114992393914,0.0,14.851910641416147,-22.348976342659334,0.0
STLU,STLR,core_leveraged,-3.4643014213612773,0.0,0.03254116717861034,18.41559978168699,-21.912442370226877,0.0
TARK,ARKK,core_leveraged,27.791379034083747,5.575265122356345,2.0923818076712823,41.9998048127229,-21.876072708666783,0.0012822477908462652
TXNU,TXN,core_leveraged,-8.037745610927747,0.05431733317171604,0.07139542346115524,13.601241938300976,-21.764700305861595,0.0003055392778186544
APLY,AAPL,core_leveraged,3.81854810411752,8.995537748748882,0.0,16.074394449612274,-21.251384094243637,0.0
ASTX,ASTS,core_leveraged,1814.7641357710295,433.88388754726526,50.10723097309807,1350.1203590712662,-19.347341820599922,0.044444450186787186
MEXX,EWW,core_leveraged,46.748408937230224,8.943740436043358,2.628581705673522,54.30415954820673,-19.128072752693384,0.0011347650001675327
ORLG,ORLY,core_leveraged,10.692520752602135,0.1907206620040465,0.34545821763620743,28.643645411795365,-18.487303538833483,0.0
BRKC,BRK-B,core_leveraged,-0.9159182497412428,2.3282105485650026,0.0,15.201200737987893,-18.44532953629414,0.0
JNUG,GDXJ,core_leveraged,68.95112726660207,10.959250664920344,4.4971227360713195,71.41981777086669,-17.92506390525628,0.0023080385065559917
AALG,AAL,core_leveraged,10.260648109919757,10.039764791763389,0.8197110094046338,17.298314653807566,-17.897142345055833,0.0
VALG,VALE,core_leveraged,-4.321718348331668,1.82520923926399,0.2781875775203957,11.036852637609243,-17.461967802725297,0.0
UNHU,UNH,core_leveraged,-0.91239300000754,0.6799175365625607,0.03578134274619599,15.065122587413216,-16.69321446672951,0.0
FBY,META,core_leveraged,-0.5136467419593607,0.0,0.0,16.1583016025739,-16.67194834453326,0.0
UPSG,UPS,core_leveraged,-0.41462820377004106,0.2793000942792607,0.19359025118462356,15.331733766923438,-16.219252316157363,0.0
QQQX,QQQ,core_leveraged,-0.5313133198550481,0.0,0.0,15.413899541737436,-15.945212861592484,0.0
NVDW,NVDA,core_leveraged,1.4564563425665915,0.9213821797911095,0.0,15.424019269376075,-14.888945106600593,0.0
NFLW,NFLX,core_leveraged,1.141123807827344,0.0,0.0,15.825466144407406,-14.684342336580062,0.0
PLTG,PLTR,core_leveraged,100.52978409264612,52.24282129664559,5.139674035735082,56.97405331008098,-13.826764549815529,0.0020795008704204347
CMGG,CMG,core_leveraged,55.86027983271829,10.954418035437268,1.1600029608940752,56.94580433100907,-13.199945494622128,0.00010474935039156708
NFLY,NFLX,core_leveraged,4.628758276360528,0.0,0.0,16.579746612624163,-11.950988336263634,0.0
TSMX,TSM,core_leveraged,-0.9613506633200366,2.0853335394206756,0.11293138617322161,8.668425647232564,-11.828041236146497,0.0
STXX,STX,core_leveraged,16.330723101406424,4.654453703652195,0.8374980766196456,22.41297095962043,-11.574199638485847,0.003664155170300442
HOOG,HOOD,core_leveraged,278.9738608204217,147.55213105888035,11.373679981874629,131.59841406067758,-11.550364281010872,0.0029246514209251588
AMZY,AMZN,core_leveraged,5.04506260297892,0.0,0.0,15.885348335261218,-10.840285732282299,0.0
NUG,NU,core_leveraged,37.07489141771919,6.225874495396208,1.4571778965365743,39.9074125444162,-10.515573518629786,0.0
ABNG,ABNB,core_leveraged,0.9005603817163736,1.943181991401708,0.26709297145056915,8.538211548754562,-9.847926129890466,0.0
CSCL,CSCO,core_leveraged,24.536410767056136,8.071558543670507,0.3500088666747998,25.360048791148973,-9.245205434438144,0.0
BABO,BABA,core_leveraged,7.55224188817852,0.0,0.0,16.16558796272486,-8.61334607454634,0.0
AAPU,AAPL,core_leveraged,23.006411961838516,5.663040477412182,0.2888573273650987,25.43241791720768,-8.377903760146445,0.0
METW,META,core_leveraged,7.474398185277365,0.3147193552152685,0.0,15.338918100900765,-8.179239270838668,0.0
GUSH,XOP,core_leveraged,12.39742397326152,5.1034338155306544,1.6130324356140202,13.825731082404747,-8.144773360287903,0.0006832574462017066
CRMG,CRM,core_leveraged,243.42029914633494,16.017927632847027,5.900293074937082,228.16719873673327,-6.665120298182444,0.0014729256319292224
GOU,GOOGL,core_leveraged,5.331090693291202,0.8427050686522836,0.1523648908495971,10.655736796747256,-6.3197160629579345,0.0
TSLT,TSLA,core_leveraged,186.1558104584788,67.82737516520973,8.007794186758584,116.58651058188106,-6.265869475370565,0.0009670517584993561
ISUL,ISRG,core_leveraged,6.111586719488995,2.8432598692250943,0.6915042136939143,8.644409327576417,-6.067586691006431,0.0
FUTG,FUTU,core_leveraged,-0.7876885810308085,1.0618533568958672,0.007057195620246793,3.7600869928041676,-5.61668612635109,0.0
XPEG,XPEV,core_leveraged,61.11432653708888,28.601874752621054,3.179466025247315,34.49925218700791,-5.166266427787399,0.0009920094271305723
MSTX,MSTR,core_leveraged,216.51303287734004,50.917623223009095,3.015301442022722,166.72601871328806,-4.145910500979824,0.001981367437163076
CHAU,ASHR,core_leveraged,4.912994300442259,0.16701121495215432,0.014684177414476663,8.74455324306341,-4.013254334987781,0.0
SBU,SBUX,core_leveraged,1.1910600014517794,1.255859547227641,0.1973284668130799,3.7304844631181213,-3.992612475707063,0.0
COTG,COST,core_leveraged,0.6357786843308714,0.4311993468513607,0.007244184140358054,3.9192536843556276,-3.721918531016475,0.0
METU,META,core_leveraged,39.82671800688525,13.581797654710304,2.219646018031049,27.467175821505652,-3.441901487361754,0.0009894032290345262
ZSL,SLV,inverse_decay_bucket4,0.28590078629181903,0.2764327642956202,0.0,3.114895250905264,-3.105427228909065,0.0
ADBU,ADBE,core_leveraged,1.1475652795760083,0.3736852553173386,0.007376654161542311,3.7281751162894583,-2.961671746192331,0.0
PYPU,PYPL,core_leveraged,2.4248440902819164,0.5175138945271087,0.04097960101651047,4.7761030862225,-2.909752491484203,0.0
NEMG,NEM,core_leveraged,62.381458663991424,18.340935006106857,3.0118814586969314,43.23275635240105,-2.2041141532134176,0.0012338703776888788
BRKU,BRK-B,core_leveraged,4.507926675110478,1.6952166460762732,0.0,4.317993869745723,-1.505283840711518,0.0
OSCX,OSCR,core_leveraged,168.97677090076266,44.424551928375514,4.3916065135414994,120.52453691011897,-0.36392445127331996,0.002622852243118464
TSLW,TSLA,core_leveraged,27.36041364058287,11.028660719881088,0.0,15.062732797024903,1.2690201236768779,0.0
AAPX,AAPL,core_leveraged,5.790803006358356,0.5223924612285014,0.007099979743263757,3.8341501910238778,1.427160374362713,0.0
MARO,MARA,core_leveraged,21.264372836301867,0.19693200858683452,0.0,18.75283836701181,2.3146024607032203,0.0
MSFL,MSFT,core_leveraged,12.408290546639163,1.2231529615053283,0.5656039612291685,8.236628502960636,2.382905120944031,0.0002907236306151912
SPXL,SPY,core_leveraged,24.986421893810142,0.7282209918757933,0.621221158316692,19.055188720088413,4.581791023529242,0.00022080224620037213
URTY,IWM,core_leveraged,51.69601854072547,2.944730472222681,1.244490463716472,42.70683933086296,4.799958273923352,0.0006556725892084413
AMZW,AMZN,core_leveraged,25.34790523852147,3.961916062460964,0.0,15.018636190206024,6.367352985854481,0.0
PLTZ,PLTR,inverse_decay_bucket4,21.033095017581857,0.8487783688680481,0.0,12.33492022924364,7.849396419470171,0.0
SOFX,SOFI,core_leveraged,92.46968565807828,19.36961979382449,2.2104149755762608,62.99241067571716,7.8972402129603765,0.002655448862254304
MSFX,MSFT,core_leveraged,43.32210770144573,6.836886145461285,0.5207346348703481,25.05571217743048,10.908774743683615,0.00020347168641597985
MSTW,MSTR,core_leveraged,34.82931458160955,5.05152943639309,0.0,16.334937185716342,13.44284795950012,0.0
COIW,COIN,core_leveraged,40.61573351496319,11.187602653138812,0.0,15.094229897562109,14.33390096426227,0.0
MSFW,MSFT,core_leveraged,30.405690649590806,0.0,0.0,14.746109114162984,15.659581535427822,0.0
BOEU,BA,core_leveraged,37.85659036772337,7.837118188206906,1.7683479847276766,12.496515209437248,15.754608985351538,0.0005893993588203565
MRNX,MRNA,core_leveraged,455.88274204290684,38.44564902932344,6.735451642330542,392.7512570489792,17.950384322273692,0.0023783187270354613
ABNY,ABNB,core_leveraged,42.2211382253981,7.333080726271177,0.0,15.184818847456656,19.70323865167027,0.0
BMNZ,BMNR,inverse_decay_bucket4,44.778748119541845,7.760646072642132,0.0,16.367033554109625,20.65106849279009,0.0
SHPU,SHOP,core_leveraged,81.19107680224327,16.84810925982469,3.066216650068358,36.598354040520356,24.67839685182988,0.0033692149166350844
XYZY,XYZ,core_leveraged,43.22625277740239,2.498942063742686,0.0,15.563574026060913,25.163736687598785,0.0
TSMY,TSM,core_leveraged,43.64252605101592,0.6625873041906164,0.0,16.81747814950308,26.162460597322223,0.0
BOEG,BA,core_leveraged,43.54331491428714,4.068888180407658,0.7605056061555416,9.927544757415275,28.786376370308666,0.0006154506568857054
PLTW,PLTR,core_leveraged,45.39956833084552,1.5591221597016025,0.0,14.729674434266038,29.11077173687788,0.0
HIBL,SPY,core_leveraged,44.684615781438836,0.0,0.16583355458874016,13.833612381690426,30.685169845159674,0.0
SMUP,SMR,core_leveraged,769.4407493652396,98.47175668230994,5.229327536973879,630.3693669926886,35.370298153267186,0.0
FBL,META,core_leveraged,79.5065688067868,4.954252327082173,2.556721468474893,33.84686136052402,38.14873365070572,0.0013586417075482024
BU,B,core_leveraged,56.3677901452726,3.8761783691571337,0.5179609205420689,9.675649619362115,42.29800123621129,0.0
HOOW,HOOD,core_leveraged,59.22977235601364,1.2122533302154697,0.0,14.25386728563376,43.76365174016441,0.0
GOOX,GOOGL,core_leveraged,104.76930400411081,11.165862712547932,2.471604894033167,47.037211921215636,44.094624476314074,0.0006103761402287632
KLAG,KLAC,core_leveraged,336.0024483403199,25.09560815882803,6.884571485910243,259.3651887559781,44.65707993960348,0.005449271893539226
IBX,IBM,core_leveraged,56.91822534743149,0.4217915068578217,0.20816706896520792,10.849954448295962,45.438312323312495,0.0007242119088227088
GMEY,GME,yieldboost,126.85599016102577,0.6727574513093966,0.17461933067311503,74.86584544892787,51.1427679301154,0.0
ADBG,ADBE,core_leveraged,79.21234363380412,5.007854616750973,0.9353710649984442,18.120934295749493,55.14818365630521,0.0003872766778864615
LLYX,LLY,core_leveraged,93.20616862728752,4.370315672478341,0.9455838231314072,30.356074182666664,57.53419494901112,0.0006161647528758992
BABU,BABA,core_leveraged,100.19951054789853,8.817614672364337,1.5010592555677136,17.90184289555455,71.97899372441192,0.0004756832533443164
HOOX,HOOD,core_leveraged,175.93163204484574,33.46034233073533,2.775176925038422,66.56885892181852,73.12725386725349,0.002978681752648376
URAA,URA,core_leveraged,354.8288678424038,15.196689315691565,9.388568105064392,248.4541403132099,81.78947010843791,0.002262254670953906
UPSX,UPST,core_leveraged,481.6934430205722,184.45157090185194,15.974245560596085,189.93054545257598,91.33708110554818,0.006099250462388645
HODU,HOOD,core_leveraged,308.4614596568237,86.67567451431677,9.813992219843415,114.28716932643115,97.68462359623237,0.0035977713406098065
QPUX,IONQ,core_leveraged,388.16137255747907,99.7471003198756,3.6612946027065583,176.31003227175344,108.44294536314348,0.005956612955103011
SOFA,SOFI,core_leveraged,188.45928392855248,17.920969951612516,4.3149748646547765,50.60224464475562,115.62109446752959,0.0038163440343104414
LRCU,LRCX,core_leveraged,225.1907605909451,34.42540174202581,4.76745578872688,68.79291444621562,117.20498861397677,0.0
UUUG,UUUU,core_leveraged,749.3926384054307,204.18494247278235,19.524353390347553,388.8417655380578,136.841577004243,0.013050311903701137
DUOG,DUOL,core_leveraged,276.16397581473336,14.667554422038274,6.135853070065792,115.18374186843904,140.17682645419023,0.0026784266366307284
QSU,QS,core_leveraged,387.94092383517415,60.58492082690476,3.737839790380635,168.0822924422375,155.53587077565126,0.007507029630110278
SOXL,SOXX,core_leveraged,450.71342953624315,7.540423768228455,13.73262200312032,272.80667162413636,156.63371214075806,0.004139781976310579
XRPK,XRPZ,core_leveraged,654.8582536062379,164.87295806255662,16.768850023805484,316.0342882950111,157.18215722486468,0.0
HLXX,HL,core_leveraged,190.6722097858306,5.938650795656603,1.358807410188425,17.239041897554586,166.13570968243098,0.004540990246501489
RDYY,RDDT,yieldboost,273.1111233816819,8.535256451736513,0.14946720834254132,86.03940844584444,178.38699127575842,0.0
SOLT,SOEZ,core_leveraged,645.7543644009309,81.12647808804047,21.032953718715483,316.1625060916406,227.43242650253433,0.008525098753282149
KORU,EWY,core_leveraged,487.27700504719104,30.869783808043827,7.495949757828799,138.80076988670106,310.11050159461735,0.011353498339656078
OKTG,OKTA,core_leveraged,392.84888039783107,19.808953609969652,2.145789782813792,41.378833482960424,329.5153035220872,0.0018674669759974523
ETHU,ETHA,core_leveraged,788.7294750963006,34.39000144216334,25.114778557245717,375.85757057618207,353.36712452070947,0.005655247061960503
VRTL,VRT,core_leveraged,826.8658780022449,29.539526841942465,11.362331940540376,399.9126661754427,386.0513530443194,0.0036361151003937125
CLSZ,CLSK,inverse_decay_bucket4,1157.6866325061242,163.7309719599008,0.0,544.7912541752224,449.16440637100095,0.004442001312831123
XXRP,XRPZ,core_leveraged,1046.44011025103,73.87957332099197,25.54567924084076,440.37412429050096,506.6407333986964,0.007363335899988957
CONI,COIN,inverse_decay_bucket4,748.3049511008209,94.28290884976694,0.0,104.51479377803106,549.5072484730229,0.001364080562374197
RKLX,RKLB,core_leveraged,1095.0860799227603,108.34056861224177,8.569433047950417,286.79533912052773,691.3807391420404,0.01264822792494945
IOYY,IONQ,yieldboost,3630.8817428756233,591.2304651749663,8.297419859152692,2324.6651491182397,706.6887087232644,0.00696203814869416
SNDQ,SNDK,inverse_decay_bucket4,995.2416663586985,137.78994907512964,0.0,147.66389162135835,709.7878256622105,0.022358933049314005
DLLL,DELL,core_leveraged,910.6746766631462,48.78381253693925,5.809790717442998,106.11208390393773,749.9689895048261,0.0022539782986954107
HOYY,HOOD,yieldboost,8221.027113816795,2010.5684252524086,12.984604303065861,5337.815873289166,859.6582109721548,0.0
USGG,USAR,core_leveraged,1882.7413145427195,369.08220059964395,11.03915349853389,603.080190316329,899.5397701282127,0.0
MAAY,MARA,yieldboost,2963.022401083408,210.24485999178236,6.009812162884415,1556.8358732191577,1189.9318557095835,0.01445883492617352
WDCX,WDC,core_leveraged,1553.5794311696036,46.583389824629705,6.769048090000515,112.85460050975902,1387.3723927452145,0.0074123457878331805
CRCD,CRCL,inverse_decay_bucket4,1883.1913613878874,52.27483484384633,0.0,105.87428121264026,1725.0422453314009,0.0
AAOX,AAOI,core_leveraged,3253.1176025331724,634.5934518075976,41.080170603818964,773.5828595381959,1803.86112058356,0.11821751194113435
AMYY,AMD,yieldboost,5058.367651141511,609.3837050980085,4.759754511849266,2220.597895197458,2223.6262963341946,0.0
XBTY,IBIT,yieldboost,7398.26044612642,408.11572325487975,24.845543840103375,3939.5827193993255,3025.7164596321118,0.15153711469562275
MSTU,MSTR,core_leveraged,4474.707650707312,193.564445994833,7.690624052269972,353.60860176200083,3919.8439788982078,0.002338588032917524
RCAX,RCAT,core_leveraged,5938.9485267821965,507.90737601438656,45.18753997843707,1423.6438474293022,3962.209763360071,0.03797954668685948
CRMU,CRML,core_leveraged,7704.9411095917785,1031.401060724188,85.05961275613377,2616.391182884652,3972.0892532268044,0.08959173100169769
MUYY,MU,yieldboost,6593.45814051625,317.15537629322705,2.3569223067509464,2001.6256963256515,4272.32014559062,0.17023403934471226
SNXX,SNDK,core_leveraged,6849.128611128597,93.59781255638792,15.988443889530233,499.816366938514,6239.725987744165,0.024677293181266737
CRWL,CRWD,core_leveraged,8313.743224371306,37.71344187399581,3.7408290770393067,78.6019543306285,8193.686999089643,0.0
