date,spy00_puts1.00x,spy00_puts1.50x,spy00_puts2.00x,spy20_puts1.00x,spy20_puts1.50x,spy20_puts2.00x,spy30_puts1.00x,spy30_puts1.50x,spy30_puts2.00x,spy40_puts1.00x,spy40_puts1.50x,spy40_puts2.00x
2017-11-06,5701222.3355995845,6848673.801960599,7992736.834872109,5964760.568253419,7143299.485513335,8312701.612178545,6077806.716437463,7280891.749550466,8453061.563613273,6194980.655151231,7390128.3551377,8574169.430329911
2017-11-07,5679248.440575742,6822783.084926952,7962780.459387811,5941464.080200544,7116003.541988075,8281250.2271619225,6053913.427769765,7252935.636560654,8420961.740368962,6170440.348827654,7361557.501337225,8541427.376455432
2017-11-08,5690560.081150707,6836065.423727705,7978106.221672368,5953981.584743003,7130532.045029566,8297868.450842845,6067025.195901813,7268090.568873619,8438200.821439417,6184188.352641148,7377330.878891169,8559298.598458301
2017-11-09,5662526.130939333,6803105.114379306,7940042.307015609,5923001.527546449,7094534.553337185,8256653.343933783,6034603.964774931,7230570.695415482,8395479.491163865,6150209.567601753,7338309.629375827,8515040.78254662
2017-11-10,5627432.999163182,6761848.896273887,7892399.176639119,5886228.119821357,7051482.432242031,8207072.305650202,5997132.037715817,7186718.646629311,8345119.135109038,6111955.900529707,7293744.088876739,8463923.19252446
2017-11-13,5619780.225181725,6752812.450706901,7881924.909472863,5878611.355900844,7042451.565330822,8196572.513840496,5989579.3305708505,7177729.64987821,8334665.505510948,6104465.583918599,7284827.387046794,8453532.124093957
2017-11-14,5594184.638058344,6722607.704587865,7846927.848845128,5850832.325424799,7009954.92306368,8159178.338640287,5960738.430131981,7144097.836602775,8296148.384724406,6074498.520915803,7250093.805772294,8413881.373764973
2017-11-15,5538907.475609742,6658004.219278103,7772706.9847521,5790934.59874486,6940626.693655136,8080016.81609499,5898728.365075024,7072495.776888801,8214756.375554131,6010107.903864101,7176300.2163630575,8330229.1471144995
2017-11-16,5609514.871254385,6740611.045671299,7867705.078856569,5868215.62416344,7030069.004331948,8182129.094094992,5979158.295325298,7165291.813221789,8320171.800656451,6094018.227761761,7272367.145490158,8439002.480598696
2017-11-17,5647134.050018197,6784906.09533525,7918935.71280589,5905980.451606279,7074660.088373583,8233809.3325684825,6016785.860952422,7209852.779147983,8371803.243654898,6131518.617450432,7316757.457931717,8490509.294702739
2017-11-20,5699344.557311477,6846304.0039199535,7989863.383798186,5961082.883399155,7139138.177506571,8308030.384745125,6073158.777441833,7275750.957018023,8447417.163157463,6189277.632206653,7383959.226898071,8567491.117118236
2017-11-21,5778845.808512716,6939931.783850052,8098161.915188738,6046948.094337697,7239444.340243754,8423334.03633741,6162067.157451736,7379327.385360982,8565953.02045812,6281434.939161192,7490688.033930141,8689277.293916307
2017-11-22,5791264.820732754,6954571.102768827,8115112.716329744,6059378.104555007,7254152.049959381,8440404.42074692,6174438.841919111,7394011.618146285,8582994.955209944,6293741.278170222,7505301.400357906,8706263.279523488
2017-11-24,5801826.935468448,6966964.365874414,8129403.121206008,6071441.139900856,7268082.366447307,8456275.398504026,6187261.965673881,7408732.076901387,8599651.121325832,6307376.507272631,7520815.84716324,8723726.248103566
2017-11-27,5809710.871632599,6977698.330134208,8143012.083455764,6079514.033200596,7279208.258271107,8470476.177164212,6195386.173337845,7420006.597101429,8614089.677245926,6315536.3463504,7532201.920072123,8738353.518671904
2017-11-28,5820240.746664727,6987770.1332104085,8152665.300484117,6095161.221008485,7294106.770476748,8484749.649688346,6213720.30418653,7437551.980171023,8630819.717313103,6336817.021198053,7552515.922092092,8757799.379904095
2017-11-29,5808561.247484946,6981815.241250948,8152342.342355629,6083489.205947083,7289144.402354851,8486241.580390528,6202246.982085375,7433060.442233218,8633360.611377794,6325292.745105943,7548498.168240227,8761083.750530064
2017-11-30,5819363.237942406,6998210.143676108,8174363.990378593,6099265.84196638,7311014.253008084,8514198.324964974,6220733.347651094,7457835.88509221,8664467.968704276,6346557.829617725,7576267.251188583,8795351.486838989
2017-12-01,5768012.89550847,6939837.683482125,8108597.9470733795,6044898.202775201,7249697.807971608,8445525.067521147,6165017.199600408,7395108.181299532,8594574.282592136,6289337.605876973,7512221.7049281085,8724154.197153218
2017-12-04,5808399.050643025,6990892.193296652,8170611.491878118,6086760.670705225,7302859.610128446,8510190.905187583,6207534.689578356,7449172.91654825,8660373.883879881,6332430.141744981,7567059.370357173,8790900.321198361
2017-12-05,5778066.75870928,6950608.616586693,8120194.954610282,6052859.770354679,7258312.643023184,8454883.489130154,6171788.781400194,7402499.66166525,8602646.151364755,6294846.630521774,7518294.045628661,8730861.461966332
2017-12-06,5779882.842577874,6947536.237344111,8112265.893478628,6054182.305963038,7254081.926515545,8445225.013030589,6172758.786256239,7397710.321528077,8592057.69099014,6295599.514832826,7512953.359935503,8719527.22203039
2017-12-07,5798241.248476108,6957506.772291651,8113980.492510395,6073450.689649577,7263495.972212352,8445167.930128329,6192225.257441834,7406925.002075989,8590939.226084251,6315668.74734649,7521987.901829994,8717833.087421104
2017-12-08,5834231.4652197,6993057.059452685,8149321.609099478,6112813.285234223,7301640.251876865,8482494.979024433,6233105.013151564,7446439.592811259,8629102.725974081,6358411.769801205,7562872.0930774,8757178.7499909
2017-12-11,5887291.760665122,7052953.535841625,8216423.274090275,6169307.143695445,7364836.468553719,8552820.66990921,6291147.3285418525,7511240.550022557,8700805.202044953,6418193.838430828,7629191.929754166,8830377.464181952
2017-12-12,5896110.359342511,7066596.557648421,8234967.598074766,6179668.7828208925,7380505.757205028,8573785.68081076,6302389.013835248,7527932.790018194,8723034.818409964,6430240.02687704,7646905.550580514,8853748.690471195
2017-12-13,5907266.697474392,7081374.118680377,8253456.157987113,6191350.92978598,7396084.091928313,8593300.285786923,6314341.136444705,7543870.250302445,8743028.417653449,6442410.064736329,7663167.096555856,8874133.490076847
2017-12-14,5925760.830614431,7106358.113121391,8285087.194959554,6208844.237077883,7420591.195956052,8624878.106663398,6331259.415161692,7567964.367860989,8774429.08761036,6458584.94328808,7686727.971347232,8905125.565227387
2017-12-15,5951251.067720397,7126365.795625461,8299736.05937202,6238548.720272453,7443546.663096776,8641481.859806173,6362918.169046888,7592592.421361745,8791932.883239053,6492707.405564778,7713111.090090112,8924086.61880951
2017-12-18,5970734.971990727,7148740.891262312,8325131.653786049,6262043.239965925,7469932.330192477,8670905.75035848,6388510.330216667,7621114.443340174,8823437.036062066,6520548.476208661,7743825.328825572,8957791.293158462
2017-12-19,5973466.595036192,7154980.130758,8334924.119242846,6263127.252289328,7474961.488575469,8679830.389293198,6388745.335691949,7625404.280185604,8831856.531392265,6519751.166659982,7747295.865318857,8965489.683579281
2017-12-20,5974136.047337655,7153700.249301978,8331690.523292118,6263276.753868478,7472887.370833554,8675581.029081497,6388557.884291166,7622920.043987218,8827044.318593487,6519282.625644025,7744392.215108016,8960189.299287736
2017-12-21,5981740.643740765,7161468.230182295,8339665.956774709,6272040.180884345,7481683.765276997,8684487.987773735,6397891.575396754,7632267.924289619,8836409.257215012,6529268.114028478,7754304.841909311,8970090.795694277
2017-12-22,5974336.396623869,7153905.847565053,8331902.018329857,6264225.802994266,7473846.942402089,8676549.453542095,6389923.9798175935,7624296.008459313,8828432.740642246,6521085.14161687,7746208.219875092,8962016.871191964
2017-12-26,5984780.937301118,7167620.29095796,8348978.413961621,6274605.803354562,7487744.866478853,8694005.310658555,6400254.055069268,7638218.400758607,8846020.134862576,6531294.533254404,7760105.374011325,8979633.474453148
2017-12-27,5965491.947385048,7145583.872075805,8324057.527677769,6254709.737796062,7465118.780811883,8668497.343110587,6380145.216850545,7615350.289250928,8820336.630295854,6510930.962957684,7737048.027378906,8953760.671539154
2017-12-28,5990552.67224258,7172755.278789237,8353504.475697001,6281571.70846642,7493875.389583554,8699373.784230579,6407810.494716801,7644898.623890021,8851813.121573068,6539539.710782887,7767359.249783533,8985954.077176165
2017-12-29,5985890.832915402,7173190.956669735,8359051.708611809,6275372.504734623,7493582.59439413,8704822.220521204,6400940.140701985,7644123.778185753,8857240.18941971,6531706.083419371,7766042.006820099,8991020.895381095
2018-01-02,6024163.222865235,7209095.964107348,8392789.361972619,6317877.53236605,7532605.918244085,8740831.98007299,6445339.325735243,7684836.448863772,8894213.32794496,6578495.03891654,7808473.568787753,9029468.963507302
2018-01-03,6055855.224583808,7243544.278126841,8430179.515960747,6353843.882818692,7571047.951058181,8782033.10225464,6483408.326097466,7725382.746524453,8937272.189390756,6618930.157062133,7851151.602393519,9074616.151734129
2018-01-04,6063951.795334484,7252754.292214241,8440553.199323673,6364369.171134266,7582675.1881760275,8794824.144544575,6495227.770041853,7738318.633050157,8951342.650594067,6632138.048986667,7865446.880779112,9090047.965700945
2018-01-05,6060219.163085953,7247656.970913948,8434047.005462954,6363769.147201713,7580593.414465012,8791248.055701815,6496366.552556569,7737947.518801774,8949424.232473152,6635160.150124126,7866910.902769594,9089943.570797082
2018-01-08,6083462.275793348,7275458.665782733,8466581.89842593,6388984.116700092,7610529.613365495,8826056.566554572,6522565.951872366,7768945.809399697,8985317.551238153,6662379.318971457,7898944.102842183,9126911.27144001
2018-01-09,6068814.013148095,7259292.909325032,8448806.165820492,6374868.430757814,7594995.608928941,8808975.745077273,6508867.435249506,7753822.239040277,8968745.266748622,6649070.765936719,7884304.264030114,9110837.141211767
2018-01-10,6077546.871799262,7268775.130843152,8459091.409887232,6383054.871818426,7603858.456053668,8818591.7514777,6516675.858723089,7762305.450913875,8977916.578217264,6656509.614060401,7892356.470561853,9119563.76242375
2018-01-11,6086024.03796271,7278198.192391563,8469507.929566272,6395488.75315538,7617192.6948649455,8832896.149096657,6531248.695909135,7777788.149877864,8994320.309366362,6673384.749406348,7910093.846353183,9138218.878102884
2018-01-12,6085339.583785218,7277343.058943625,8468471.413505068,6398004.248042406,7619528.33966879,8835046.350902352,6535553.472579027,7781912.274798399,8998256.619968064,6679597.281501444,7916123.411143123,9144060.71080305
2018-01-16,5992442.791054291,7171877.1966881165,8349809.016602222,6299360.868764847,7508494.279194842,8710883.248318475,6434348.158050625,7668183.879775469,8871768.914720837,6575490.773740615,7799855.803679502,9015041.522235475
2018-01-17,6028597.274333484,7213926.240042794,8398000.853092879,6341765.30515346,7556866.152905713,8765485.325375013,6480020.531022603,7719911.486563651,8929662.306510594,6624666.206723947,7855017.720244616,9076399.662328646
2018-01-18,6016392.85243723,7200469.517476759,8383212.588949421,6328166.106013414,7542097.287177688,8749439.445744988,6465737.259951701,7704454.577645052,8913010.163302496,6609611.36353139,7838867.215531889,9059067.396771774
2018-01-19,6013813.914666367,7193767.592370762,8372329.208976259,6327301.070014743,7536585.780319955,8739342.453779379,6465744.523417808,7699688.294465797,8903377.540579464,6610710.449113748,7834937.319424049,9050156.971688516
2018-01-22,6056606.136039459,7242950.92373895,8428193.214916456,6376003.259183147,7591683.876797292,8801160.547698643,6517472.718441088,7757896.008267181,8968183.9268483,6665717.286979281,7896301.407881506,9118137.068158373
2018-01-23,6032476.186885721,7214283.295843393,8394807.192321952,6351684.566861224,7562694.279339658,8767335.063454384,6493181.278657977,7728859.728001111,8934309.136997141,6641470.183640295,7867313.235370215,9084275.658686537
2018-01-24,5987842.935420791,7162153.961103925,8334863.407835151,6304675.955721607,7508070.608570037,8704772.992913108,6445114.612092372,7673067.296864005,8870643.2265959,6592258.563805304,7810446.886584062,9019495.833904717
2018-01-25,5939934.172808809,7105591.109608135,8269295.409632232,6254585.058140508,7449109.386809667,8636608.053173114,6394074.055972803,7613019.289959701,8801412.253863469,6540218.409493665,7749430.58953266,8949236.610922132
2018-01-26,5950759.957149701,7116742.469526763,8280819.929342772,6271320.231838737,7465982.987126136,8653729.39241803,6414010.45972413,7633079.477778311,8821586.004981317,6563653.60674979,7772863.2233490655,8972753.762177106
2018-01-29,5806113.759059213,6952830.24684023,8096659.769389062,6116989.779710664,7292695.438930946,8460330.703948226,6255263.88483784,7455184.451013323,8624172.159149066,6399925.343089779,7590564.145095824,8770961.123251565
2018-01-30,5744832.171626654,6886069.740367054,8024013.932372639,6048604.272237281,7219326.671195923,8381430.146450735,6183373.888979137,7378328.359579946,8542236.833358463,6324076.594748412,7510176.533027814,8685595.901714496
2018-01-31,5768639.088248651,6908079.198629137,8044370.014133193,6073143.19695159,7241349.291412157,8401233.851775251,6208054.033294611,7400340.914123638,8561564.745120678,6349135.862222052,7532140.58782248,8704702.158617377
2018-02-01,5847883.967085527,7000985.5788340885,8151513.554551303,6155481.955140856,7337628.91824791,8512015.155477442,6291662.109512946,7498093.470060821,8673743.08235985,6434093.355658901,7631153.733158048,8818218.926516425
2018-02-02,5720933.884991646,6881762.094466673,8039173.226753666,6014626.0087457,7208048.446256235,8392157.139294915,6144327.637919471,7362808.013669631,8550509.068719864,6278748.793686968,7489996.223919089,8690006.815278392
2018-02-05,8430641.683808124,11171448.000742352,13912468.972423892,8950193.848100837,11867536.881862178,14770592.048986444,9191968.776147343,12192442.162054742,15170220.285824113,9422767.82981335,12479169.697844304,15520358.5136142
2018-02-06,7730421.502904524,10126796.260976937,12520807.510037499,8199340.670120079,10744932.477455163,13272019.916765189,8423349.00666466,11030459.663305936,13626637.30983075,8627120.008217964,11288447.568584615,13928870.09834434
2018-02-07,7581006.437856195,9905700.687804503,12227467.095339466,8036140.619849355,10504417.41336298,12953300.193280986,8254653.311669132,10780000.974329744,13296822.443454389,8450894.630093157,11030135.090012807,13587255.966738548
2018-02-08,6904561.831674656,9212789.427332755,11512065.357635478,7325223.934119537,9784596.439004123,12221612.400847038,7522118.344266769,10050282.575716356,12554394.613567991,7705349.315609136,10283840.759091988,12840199.432106556
2018-02-09,6533858.420994873,8643526.268671028,10743075.599991152,6927956.547035211,9172601.441306427,11392507.022345873,7116284.419676761,9416475.41174721,11700429.880611815,7284921.08151198,9634862.777685974,11959202.920408024
2018-02-12,6277677.693127553,8254560.555645058,10220503.963822832,6655586.14896805,8756845.73478165,10831472.048992107,6839251.9402419925,8987041.910552654,11124094.054884886,6998857.236971319,9196501.585221993,11365811.213453626
2018-02-13,6234346.169577696,8188117.230327412,10130819.737645939,6609380.373667992,8685675.574382238,10734989.140923847,6792231.298835551,8913434.86347798,11024931.094620967,6950194.663573766,9121325.696783286,11263607.89342169
2018-02-14,6021443.805112245,7853611.677351021,9674219.114772197,6381864.432567854,8326738.857596709,10242471.113479257,6561094.0383344535,8541594.106438305,10518831.56891406,6710174.453070025,8741786.171029251,10741267.409347111
2018-02-15,6010361.263419192,7834028.286714813,9646144.28991718,6374451.298759119,8310138.650468508,10216404.924851395,6556140.894743111,8526593.199205287,10494510.99721628,6707211.305609554,8729090.78913149,10718430.838606026
2018-02-16,6016246.092864221,7842879.425271468,9657977.468792994,6380897.377704315,8319777.142074305,10229305.486345401,6562780.5373795815,8536654.766191967,10507831.488745334,6714191.847759471,8739443.932771036,10732255.598442547
2018-02-20,6025881.663860083,7864209.046057364,9690935.317125957,6389683.244986483,8341301.390971854,10263869.474937547,6570507.583712446,8558374.413931271,10542449.910797682,6721674.855066654,8760517.868107252,10767427.230040837
2018-02-21,6015900.760597739,7848312.812547285,9669100.490253018,6376714.796305283,8321920.898682767,10238016.36890226,6556075.700317008,8537108.812150694,10514627.955669828,6705488.955857019,8737505.773058776,10737474.951492395
2018-02-22,5971688.577865936,7782669.392333032,9581883.310830545,6329293.983645934,8251456.145458603,10144030.617753427,6507684.422581017,8464099.828851072,10418069.217351984,6655177.95073249,8662863.751680292,10637833.503668707
2018-02-23,5951686.03568904,7741012.224327207,9518680.810627142,6311849.986601407,8210512.494096549,10078862.77668961,6492825.566419114,8423317.657879692,10353527.185767516,6641248.576377874,8623970.029170532,10572846.161116138
2018-02-26,5965945.5157461725,7753750.566970285,9530063.13646379,6330507.539376074,8227375.059380466,10093748.977044845,6514217.027119067,8442241.307434987,10370786.530239606,6664878.191686494,8645584.001766771,10592109.197141716
2018-02-27,5942140.739358623,7739005.337101028,9524009.459501455,6302650.644695073,8209686.065278863,10086693.366356513,6483248.233481711,8423401.355008695,10361938.938886315,6632340.987810776,8624115.176954646,10582591.180676647
2018-02-28,5933924.007200276,7739389.190021018,9532791.487317912,6291298.623110611,8207856.235591471,10094701.755080996,6469537.96816275,8420601.789934084,10368639.006686514,6617265.872945643,8619316.991466464,10588658.594215967
2018-03-01,5997523.749878304,7844726.350249968,9679922.877855577,6355838.567190348,8317540.441223141,10250494.050606428,6532819.591805073,8532676.718698127,10526676.025207529,6681514.174548952,8731468.076217644,10750195.193271201
2018-03-02,5917458.541341024,7718321.864964058,9507017.396286303,6270089.517239,8181753.571405368,10063694.644825818,6445751.524573346,8391840.80803714,10334800.772374019,6590836.419262934,8587757.908809396,10551978.646105949
2018-03-05,5908445.773562755,7697642.4542380255,9474745.825930983,6263764.140921875,8162743.636160349,10031618.222492063,6441549.119101241,8373614.388536822,10303759.012115162,6587876.72803611,8571300.258317865,10521414.146737572
2018-03-06,5891386.266014063,7673101.290192867,9442659.598856678,6246270.447315669,8137239.76195498,9997897.910412759,6424109.4839431625,8347618.500973477,10269576.529743608,6570168.076622898,8545171.055826835,10486593.558801856
2018-03-07,5890799.034413803,7668895.383511921,9434878.7012163,6244996.155171365,8132000.4425558355,9988587.474023914,6422662.01312016,8341745.48016766,10259713.615510782,6568183.426260464,8538942.042723183,10475927.412703691
2018-03-08,5889071.949688465,7660180.371265454,9419259.752625104,6244053.999097177,8123436.8543095905,9972115.889574708,6422603.786672225,8333116.856537547,10243432.07653511,6568291.064479996,8530931.052453537,10459335.475633696
2018-03-09,5935446.714412221,7709677.120285091,9472301.259759802,6297600.721496034,8179965.541310636,10031381.064574584,6480526.117026812,8392981.919794044,10306729.783111162,6629633.473545862,8595135.193332402,10525864.60741096
2018-03-12,5889610.605796744,7655442.016761309,9409329.996338194,6249229.264240394,8122874.485446434,9965486.531716242,6430775.148039416,8334691.602500691,10239283.995765146,6578881.543741055,8535434.662781233,10457265.15214366
2018-03-13,5836559.197233513,7591676.535464009,9334475.67897511,6191456.971144353,8053926.4232249,9885217.359258395,6370479.436729855,8263278.954002487,10156192.100193895,6516313.183488063,8461356.75412055,10371657.067491643
2018-03-14,5812479.166198348,7565306.952774559,9305607.08222692,6164874.4738194095,8025076.417194033,9854167.595435003,6342364.343451966,8233314.327761092,10123730.969410682,6487090.743902388,8429893.469879534,10338150.688421104
2018-03-15,5875171.806166276,7640722.745444594,9394183.533901298,6230092.5687623,8103546.227568428,9946131.664243715,6408816.407180869,8313016.421262536,10217266.259617463,6554454.830870139,8510883.108422346,10432868.149006337
2018-03-16,5912875.384416234,7684608.300991112,9444537.125846855,6269662.84120423,8149491.415536506,9998501.68913189,6449440.213898781,8359773.834956036,10270753.41149711,6595742.388971995,8558677.79499076,10487090.696683036
2018-03-19,5769800.368170385,7521381.520608115,9260022.835994333,6116682.202969846,7975945.84658228,9804319.53464427,6290678.07042225,8181817.637871925,10070901.21189359,6432927.183272651,8375054.073468036,10283159.810299654
2018-03-20,5777753.418429128,7526506.6693098415,9262438.762270698,6124881.229430372,7980959.6221836,9806019.62048271,6299273.225035436,8186615.676921062,10072571.574694185,6441400.526763766,8380052.069774285,10284418.70995969
2018-03-21,5830400.03958158,7590403.126151083,9337942.890567716,6179369.91058234,8047186.774078595,9884235.856416028,6354592.85599228,8253773.74801968,10151952.26172621,6497363.4362264015,8448099.222159803,10364701.18521439
2018-03-22,5677082.802782605,7442533.857993825,9193944.797107825,6016485.164500472,7892034.111181706,9737308.398148913,6184643.130491622,8096368.314038249,10001078.2111818,6324592.095626749,8285059.193649195,10213122.433886852
2018-03-23,5638422.356388591,7420364.706795344,9187671.69282659,5973786.551947269,7867924.286495897,9732240.73122405,6138469.273880436,8071857.381228187,9994995.347499048,6277257.467868931,8258095.669229244,10207621.912251709
2018-03-26,5630760.548058756,7362677.755381405,9080555.09337045,5966390.686720301,7805600.514289925,9613793.3120503,6133890.843448411,8006243.707046956,9873998.568900522,6271174.70492714,8193033.776322922,10081284.669548929
2018-03-27,5502631.233917151,7220725.3425383475,8923715.70832884,5829706.097604263,7655195.448084373,9449558.259718291,5992077.763452951,7852332.154201029,9705250.418458268,6125995.027034412,8034333.63759492,9909536.751421833
2018-03-28,5491256.747888727,7209984.731405459,8913488.326058537,5817469.976056368,7643782.117351714,9439018.60261795,5979218.85334801,7840689.078333642,9694340.843348064,6112856.482256054,8022180.784809491,9898518.6509546
2018-03-29,5554468.964410093,7261031.423411498,8953153.68149671,5884279.788341764,7696494.692405169,9477195.85303681,6049285.358526677,7893418.655615898,9733399.80853284,6183493.640713984,8077088.051872018,9936505.712162083
2018-04-02,5612120.551456366,7367818.038393047,9108952.824780883,5942060.965262577,7807533.015067378,9642896.49065557,6104738.830269367,8007128.150465825,9901093.43669868,6240042.75862991,8190172.169630835,10108347.553478334
2018-04-03,5546784.025307824,7259570.117012175,8957744.42842447,5874097.50554393,7693185.223272769,9481097.209499083,6037187.02324472,7889345.973084422,9736135.239842698,6170382.01621157,8071358.089057688,9938730.541880567
2018-04-04,5524155.874077029,7220340.917158583,8901930.25522602,5852522.55091711,7653691.810913772,9423109.38909933,6017035.004845801,7849571.893993575,9678202.922594095,6150469.968293352,8032505.681463947,9880087.037121512
2018-04-05,5516732.014292791,7203143.845129391,8875029.929811388,5846385.200487041,7636953.542962614,9395376.932777738,6012189.180733852,7832924.359092177,9650875.2839296,6146028.574195451,8016824.764529846,9852557.781250218
2018-04-06,5551764.652670153,7266976.888955842,8967584.734332338,5877765.487480289,7699432.175952918,9490068.792266699,6039965.466127437,7894970.094512472,9744369.377127096,6172434.125054364,8076094.750195395,9946335.919446554
2018-04-09,5555050.901886442,7270565.750386445,8971504.556643637,5882880.721742831,7704854.494997125,9495767.231805686,6046118.119351525,7901355.410370982,9751096.529525539,6179585.780188527,8083557.947223516,9954060.58810024
2018-04-10,5512378.784309424,7203457.567174542,8879893.480177006,5841817.457813779,7637528.213492407,9401334.534956062,6007103.157972084,7833805.640419692,9656859.152323358,6141106.297326116,8017413.147545269,9859068.09198268
2018-04-11,5508958.195100445,7198923.908056883,8874224.85201582,5836222.230217691,7630726.424211678,9393370.236835157,6000299.24263837,7825799.946619161,9647598.805998668,6133082.348500568,8008102.901164216,9848518.523377707
2018-04-12,5490972.444397139,7166471.774082837,8827343.894405207,5818687.2413740335,7597589.4892417425,9344035.731064817,5983824.750818446,7792104.959170901,9598137.48706326,6116454.809933741,7975013.581680749,9798096.594643826
2018-04-13,5505407.085669578,7180882.579707615,8841876.23470507,5832254.264113396,7610982.799299797,9357178.220696075,5997079.626960415,7804749.018955298,9610745.010777146,6128912.644438522,7987179.992146226,9809770.879354453
2018-04-16,5535717.316859269,7214645.719254782,8879349.731770417,5866390.069456626,7648628.529077847,9398189.025046147,6033515.7755379,7844179.347424621,9653995.194689982,6167093.343307871,8028918.011439998,9854761.17915634
2018-04-17,5566553.187801957,7248954.372310945,8917396.351177821,5901689.151447783,7687478.545156036,9440372.205999684,6071513.355221041,7885140.383405005,9698834.898276033,6207167.895453126,8072613.967424702,9901692.513264874
2018-04-18,5555891.783349538,7235997.922941906,8902070.801301457,5890718.811352257,7674105.427105089,9424566.56077943,6060399.226468377,7871620.272185838,9682808.981115695,6195973.592898426,8058937.052745955,9885525.379025359
2018-04-19,5534354.549608247,7210169.776123857,8871796.451177575,5866314.851097623,7645207.989232529,9391177.538821978,6034411.22507401,7841218.939467558,9647699.456994701,6168541.708446422,8026858.728489188,9848858.103681745
2018-04-20,5500324.644579822,7170500.584512408,8826224.131653512,5828119.719083849,7601146.720263902,9341337.452366699,5993820.361591874,7795085.122787753,9595352.18540081,6125967.336894507,7978242.101863446,9794412.676492278
2018-04-23,5514936.167115044,7187169.912993843,8845068.775027746,5843143.669365938,7618285.354480551,9360558.82290132,6009123.635266221,7812327.569039159,9614856.697120568,6141302.328037363,7995736.691011107,9813968.436567971
2018-04-24,5461310.642146592,7126370.79975905,8776653.018453108,5783339.882329132,7551097.2748540975,9286231.752520429,5945626.649111104,7742235.3922661375,9536824.164890043,6075024.515995442,7921902.64263346,9733078.639619227
2018-04-25,5428429.665299135,7084209.0490169255,8725020.626719305,5749441.485654292,7507410.675402724,9232483.786267424,5911445.049287187,7697859.619230352,9482360.364276528,6040391.741804804,7877112.60608498,9677853.0763828
2018-04-26,5444964.957743215,7099296.907875929,8738859.054413546,5769525.181876004,7525834.375517342,9248839.013878524,5933916.451102381,7717747.644331256,9500794.678698802,6064388.850426833,7899312.758197688,9697645.426015573
2018-04-27,5453554.298482377,7108226.60537893,8748213.872046836,5778520.501632193,7535148.136456208,9258343.211948607,5943263.479285504,7727123.350322012,9510589.360147081,6073765.716429167,7909000.654220159,9707445.857041093
2018-04-30,5462647.279569957,7120964.850096925,8764628.316763144,5785752.056299881,7546219.3469399,9273509.777735835,5949243.452400729,7737321.317708846,9524688.18892409,6078736.209353705,7917943.163572717,9720654.434584597
2018-05-01,5470316.617271484,7129275.640338464,8773650.623849891,5794133.726020846,7555253.003227389,9283099.362051237,5958106.522837937,7746631.169180897,9534737.946216455,6087851.040173006,7927724.797435418,9730955.595597215
2018-05-02,5481919.815273562,7144998.130939539,8793541.669270983,5804283.570431546,7569737.079241763,9302174.145933425,5967232.565966796,7760458.427873095,9552985.383072319,6096181.39771975,7940537.183180467,9748537.561401695
2018-05-03,5454584.132004979,7110887.563690968,8752482.902048659,5774783.663035836,7533111.643781422,9258282.131955413,5936681.943444652,7722617.843282824,9507763.125898289,6064557.785709267,7901531.974666698,9702034.602148417
2018-05-04,5484386.138181061,7144968.71036946,8791087.510051602,5809762.892753802,7572562.30980142,9301945.490168765,5974715.94868041,7764622.061914876,9554567.175277231,6105093.773389656,7946701.510527406,9751443.76384775
2018-05-07,5496882.165952863,7160093.245592915,8808927.249914462,5823898.139730376,7589458.381127526,9321604.299499838,5989744.824838286,7782384.957167911,9575215.24987299,6120947.862573122,7965416.433912568,9772993.854355173
2018-05-08,5499977.792721796,7163768.65050618,8813204.645612998,5827070.0156284375,7593236.407577044,9325986.150846384,5992960.224643109,7786189.36334737,9579657.295955056,6124169.606622706,7969265.049972267,9777457.078470595
2018-05-09,5554734.888184838,7230210.429720175,8891710.955517726,5887477.994302658,7665924.762654797,9410964.686565142,6056428.498405925,7861838.84379399,9668132.256890027,6190366.012499761,8048191.167588288,9869007.971916893
2018-05-10,5617919.358580418,7308270.230951867,8985057.87468587,5956983.6588627305,7751062.929350575,9511976.863895671,6129178.989860485,7950448.023681784,9772975.160560545,6266313.489243065,8140328.455362096,9977492.164830942
2018-05-11,5621925.360864873,7310199.044173923,8985387.064141434,5961700.645437279,7753585.384516703,9512386.82978479,6134536.846565355,7953212.404876625,9773486.22070709,6271935.489844416,8143518.561407745,9978100.154072499
2018-05-14,5665276.1169323735,7364812.836624211,9051429.010850385,6007559.11887806,7811275.190716069,9582132.508393819,6181489.216459848,8012347.736502154,9844880.449443601,6320080.014605903,8203946.752589123,10051043.433303837
2018-05-15,5604660.365308382,7298778.920911927,8978219.366092127,5942854.594258127,7740929.441764584,9505625.61540865,6114028.372577959,7940177.072491857,9766799.883412184,6251025.697734521,8129553.109563198,9971542.310678573
2018-05-16,5631971.461889907,7325408.239395874,9005382.193686176,5971768.239442759,7769073.816984399,9533296.506806254,6144303.677276262,7968861.311722519,9794729.300504789,6281763.752860473,8159092.071936842,9999640.401685921
2018-05-17,5663321.775546141,7364266.833356411,9051949.87202509,6004387.298494941,7809571.794058083,9581848.33904556,6177460.052626897,8010073.124280961,9844106.221122194,6315440.18474067,8200912.2498593135,10049749.571331548
2018-05-18,5645932.903742376,7342778.354723257,9026203.676953912,5985176.648437025,7786044.504197126,9553905.632337129,6157305.792697796,7985541.633848745,9815093.859685304,6294355.775459041,8175357.418042878,10019680.46551493
