ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
QUBX,QUBT,1.962745,195,ols,0.234936,40000,0.234936,False,False,7.53000020980835,0.234936,1.0,False,,True,False,False,False,False,True,False,False,False,1.945107,1.259516,1.733685,2.839786,1.616958,1.02458,1.3820219999999999,0.49068625,0.5888234999999999,0.5,0.5888234999999999
RGTU,RGTI,1.986086,195,ols,0.367527,35000,0.367527,False,False,14.619999885559082,0.367527,1.0,False,,False,True,False,False,True,False,True,False,False,2.111945,1.235359,1.480073,2.145108,1.441136,0.8678320000000002,1.073609,0.4965215,0.5958258,0.5,0.5958258
SMU,SMR,1.98534,183,ols,,0,,False,True,12.130000114440918,,1.0,False,,False,False,False,False,False,True,False,True,False,2.000781,1.254565,1.120699,1.228483,1.247424,1.254565,1.247424,0.496335,1.0,0.5,1.0
SNPX,SNPS,1.919582,95,ols,0.040639,5000,0.040639,False,False,22.40999984741211,0.040639,1.0,False,,True,False,False,False,False,True,False,False,False,0.787025,0.241517,0.482379,0.205373,0.218999,0.200878,0.17836,0.4798955,0.5758745999999999,0.5,0.5758745999999999
SRPU,SRPT,1.964962,110,ols,0.126021,8000,0.126021,False,False,13.960000038146973,0.126021,1.0,False,,True,False,False,False,False,True,False,False,False,1.986192,1.457684,0.879001,0.732509,1.049054,1.331663,0.923033,0.4912405,0.5894886,0.5,0.5894886
TARK,ARKK,1.977541,501,ols,0.039741,15000,0.039741,False,False,36.38999938964844,0.039741,1.0,False,,True,False,False,False,False,True,False,False,False,0.805629,0.233463,0.406738,0.159904,0.233463,0.193722,0.193722,0.49438525,0.5932623,0.5,0.5932623
TEMT,TEM,1.984595,223,ols,0.09401799999999999,150000,0.09401799999999999,False,False,19.34000015258789,0.09401799999999999,1.0,False,,True,False,False,False,False,True,False,False,False,1.324603,0.622986,1.005298,0.987391,0.664921,0.5289680000000001,0.5709029999999999,0.49614875,0.5953785,0.5,0.5953785
UNX,U,2.029477,137,ols,0.044745999999999994,8000,0.044745999999999994,False,False,31.922000885009766,0.044745999999999994,1.0,False,,True,False,False,False,False,True,False,False,False,1.710693,1.119414,0.73823,0.569317,0.868378,1.074668,0.823632,0.50736925,0.6088431,0.50736925,0.6088431
UPSX,UPST,1.985386,204,ols,0.126265,30000,0.126265,False,False,13.899999618530273,0.126265,1.0,False,,True,False,False,False,False,True,False,False,False,1.406183,0.711855,0.895861,0.78506,0.725799,0.58559,0.599534,0.4963465,0.5956158,0.5,0.5956158
VOYX,VOYG,1.968437,142,ols,0.467348,99,0.467348,False,False,11.40999984741211,0.467348,1.0,False,,False,True,False,False,False,False,True,True,False,1.707855,1.058371,0.886663,0.749342,0.923477,0.591023,0.456129,0.49210925,0.5905311,0.5,0.5905311
WULX,WULF,1.994924,110,ols,0.12834,200,0.12834,False,False,20.350000381469727,0.12834,1.0,False,,True,False,False,False,False,True,False,True,False,2.025575,1.19122,1.148096,1.308105,1.257084,1.0628799999999998,1.1287440000000002,0.498731,0.5984771999999999,0.5,0.5984771999999999
CRMU,CRML,1.965705,36,ols,0.120612,20000,0.120612,False,False,6.079999923706055,0.120612,1.0,False,,True,False,False,False,False,True,False,False,False,2.009597,1.252941,1.527851,2.215618,2.078093,1.1323290000000001,1.957481,0.49142625,0.5897114999999999,0.5,0.5897114999999999
UECG,UEC,1.995229,36,ols,0.063528,900,0.063528,False,False,8.630000114440918,0.063528,1.0,False,,True,False,False,False,False,True,False,True,False,1.2979,0.612009,0.704589,0.492898,0.509914,0.548481,0.44638599999999995,0.49880725,0.5985687,0.5,0.5985687
DNNG,DNN,1.980528,36,ols,,0,,False,True,11.6899995803833,,1.0,False,,False,False,False,False,False,True,False,True,False,1.190152,0.693143,0.611681,0.363296,0.410417,0.693143,0.410417,0.495132,1.0,0.5,1.0
RCAX,RCAT,2.011774,41,ols,0.196627,10000,0.196627,False,False,13.220000267028809,0.196627,1.0,False,,True,False,False,False,False,True,False,False,False,2.543486,1.71023,1.277016,1.659684,1.667908,1.5136029999999998,1.4712809999999998,0.5029435,0.6035322,0.5029435,0.6035322
RDWU,RDW,1.978199,43,ols,0.19352599999999998,10000,0.19352599999999998,False,False,10.920000076293945,0.19352599999999998,1.0,False,,True,False,False,False,False,True,False,False,False,2.020453,1.619418,1.067895,1.103378,1.191432,1.4258920000000002,0.9979060000000001,0.49454975,0.5934597,0.5,0.5934597
OKLL,OKLO,1.997919,195,ols,0.203016,10000,0.203016,False,False,5.659999847412109,0.203016,1.0,False,,True,False,False,False,False,True,False,False,False,2.015015,1.263873,1.30228,1.690643,1.360404,1.060857,1.1573879999999999,0.49947975,0.5993757,0.5,0.5993757
GDXU,GDX,3.043032,501,ols,0.042721999999999996,45000,0.042721999999999996,False,False,218.02000427246094,0.042721999999999996,1.0,False,,True,False,False,False,False,True,False,False,False,1.198057,0.71793,0.392784,0.479578,0.71793,0.6752079999999999,0.6752079999999999,0.760758,0.9129096,0.760758,0.9129096
MRNX,MRNA,2.016613,40,ols,,0,,False,True,24.450000762939453,,1.0,False,,False,False,False,False,False,True,False,True,False,1.370782,0.657867,0.672643,0.463786,0.494593,0.657867,0.494593,0.50415325,1.0,0.50415325,1.0
ZETX,ZETA,2.057423,40,ols,0.099474,10000,0.099474,False,False,13.960000038146973,0.099474,1.0,False,,True,False,False,False,False,True,False,False,False,1.536252,0.733442,0.765019,0.63663,0.651997,0.6339680000000001,0.5525230000000001,0.51435575,0.6172269,0.51435575,0.6172269
LITX,LITE,1.979927,46,ols,0.067718,700000,0.067718,False,False,39.9900016784668,0.067718,1.0,False,,True,False,False,False,False,True,False,False,False,2.068552,1.548039,0.740089,0.53135,0.716936,1.480321,0.6492180000000001,0.49498175,0.5939781,0.5,0.5939781
SNXX,SNDX,1.392876,46,ols,0.079476,950000,0.079476,False,False,44.11000061035156,0.079476,1.0,False,,True,False,False,False,False,True,False,False,False,2.075077,0.698356,0.603436,0.099632,0.208923,0.61888,0.12944699999999998,0.348219,0.4178628,0.5,0.5
WDCX,WDC,2.046935,46,ols,0.142349,65000,0.142349,False,False,32.08000183105469,0.142349,1.0,False,,True,False,False,False,False,True,False,False,False,1.794862,0.792246,0.55694,0.332361,0.416308,0.649897,0.273959,0.51173375,0.6140804999999999,0.51173375,0.6140804999999999
LNOK,NOK,1.956538,50,ols,0.128943,300,0.128943,False,False,35.04199981689453,0.128943,1.0,False,,True,False,False,False,False,True,False,True,False,0.889429,0.329366,0.370567,0.128497,0.168352,0.200423,0.039409,0.4891345,0.5869614,0.5,0.5869614
USGG,USAR,1.996899,55,ols,0.33739800000000003,150000,0.33739800000000003,False,False,8.75,0.33739800000000003,1.0,False,,False,True,False,False,True,False,True,False,False,2.287275,1.401657,1.212461,1.463231,1.449792,1.0642589999999998,1.1123939999999999,0.49922475,0.5990696999999999,0.5,0.5990696999999999
ONDG,ONDS,2.003863,55,ols,0.286724,25000,0.286724,False,False,5.949999809265137,0.286724,1.0,False,,True,False,False,False,False,True,False,False,False,2.082931,1.291098,1.308116,1.721096,1.627247,1.004374,1.3405230000000001,0.50096575,0.6011588999999999,0.50096575,0.6011588999999999
PLUL,PLUG,1.936999,55,ols,,0,,False,True,13.48900032043457,,1.0,False,,False,False,False,False,False,True,False,True,False,1.879383,1.05771,1.040713,0.98288,0.999212,1.05771,0.999212,0.48424975,1.0,0.5,1.0
ALBG,ALB,2.005435,55,ols,0.6523909999999999,3000,0.6523909999999999,False,False,14.82800006866455,0.6523909999999999,1.0,False,,False,True,False,False,False,False,True,False,False,1.222185,0.516395,0.589882,0.350803,0.386944,-0.1359959999999999,-0.26544699999999993,0.50135875,0.6016305,0.50135875,0.6016305
UUUG,UUUU,2.001015,55,ols,0.11123799999999999,7000,0.11123799999999999,False,False,9.630999565124512,0.11123799999999999,1.0,False,,True,False,False,False,False,True,False,False,False,2.111838,1.280598,0.789853,0.624818,0.767945,1.16936,0.656707,0.50025375,0.6003045,0.50025375,0.6003045
HUTG,HUT,2.002093,55,ols,0.098803,10000,0.098803,False,False,6.921000003814697,0.098803,1.0,False,,True,False,False,False,False,True,False,False,False,2.130087,1.358514,1.00403,1.011243,1.087036,1.259711,0.9882329999999999,0.50052325,0.6006279,0.50052325,0.6006279
XPEG,XPEV,1.986034,53,ols,0.121966,4000,0.121966,False,False,10.074000358581543,0.121966,1.0,False,,True,False,False,False,False,True,False,False,False,1.092204,0.465742,0.690148,0.466373,0.46624,0.34377599999999997,0.34427399999999997,0.4965085,0.5958102,0.5,0.5958102
ORLG,ORLY,2.00085,53,ols,0.091114,700,0.091114,False,False,13.295999526977539,0.091114,1.0,False,,True,False,False,False,False,True,False,True,False,0.515539,0.19517,0.208161,0.043386,0.075309,0.10405600000000001,-0.015805,0.5002125,0.6002549999999999,0.5002125,0.6002549999999999
LUNL,LUNR,1.991246,55,ols,0.31032699999999996,25000,0.31032699999999996,False,False,18.780000686645508,0.31032699999999996,1.0,False,,False,True,False,False,True,False,True,False,False,2.734126,2.289982,1.123291,1.245263,1.473277,1.9796550000000002,1.16295,0.4978115,0.5973738,0.5,0.5973738
RKTL,RKT,1.958693,55,ols,0.04383600000000001,5000,0.04383600000000001,False,False,14.125,0.04383600000000001,1.0,False,,True,False,False,False,False,True,False,False,False,1.25752,0.808904,0.566778,0.301607,0.412327,0.765068,0.368491,0.48967325,0.5876079,0.5,0.5876079
EOSU,EOSE,1.965254,54,ols,0.157802,70000,0.3430478198638824,False,False,0.9200000166893005,0.157802,2.173913004042296,False,,False,True,False,False,True,False,True,False,False,2.530679,4.250264,1.131876,1.215145,1.865528,3.907216180136117,1.5224801801361176,0.4913135,0.5895762,0.5,0.5895762
BTFL,KEEL,2.029201,64,ols,0.03818,5000,0.03818,False,False,18.076000213623047,0.03818,1.0,False,,True,False,False,False,False,True,False,False,False,2.036519,1.338181,0.985495,1.014154,1.096447,1.300001,1.0582669999999998,0.50730025,0.6087603,0.50730025,0.6087603
FGRU,FIGR,2.002282,31,ols,0.20689,10000,0.20689,False,False,16.059999465942383,0.20689,1.0,False,,True,False,False,False,False,True,False,False,False,2.805131,2.412785,1.125582,1.271275,1.411699,2.205895,1.204809,0.5005705,0.6006846,0.5005705,0.6006846
APHU,APH,2.010504,31,ols,0.169325,1000,0.169325,False,False,17.75,0.169325,1.0,False,,True,False,False,False,False,True,False,False,False,0.965746,0.374846,0.373905,0.142015,0.170657,0.205521,0.0013319999999999999,0.502626,0.6031512,0.502626,0.6031512
COPZ,COPX,2.036991,31,ols,0.058143,10000,0.058143,False,False,15.350000381469727,0.058143,1.0,False,,True,False,False,False,False,True,False,False,False,1.178148,0.536167,0.385271,0.156771,0.203443,0.47802399999999995,0.1453,0.50924775,0.6110973,0.50924775,0.6110973
LEUX,LEU,2.06889,30,ols,0.166306,800,0.166306,False,False,18.350000381469727,0.166306,1.0,False,,True,False,False,False,False,True,False,True,False,1.262888,0.480395,0.942637,0.982493,0.922719,0.314089,0.756413,0.5172225,0.620667,0.5172225,0.620667
COHX,COHR,2.060058,30,ols,0.300578,200000,0.300578,False,False,29.56999969482422,0.300578,1.0,False,,False,True,False,False,True,False,True,False,False,2.024016,0.972268,0.69759,0.531349,0.583839,0.67169,0.283261,0.5150145,0.6180174,0.5150145,0.6180174
AXPG,AXP,2.016471,30,ols,0.277304,800,0.277304,False,False,10.949999809265137,0.277304,1.0,False,,True,False,False,False,False,True,False,True,False,0.742966,0.262037,0.29351,0.088288,0.108972,-0.015266999999999975,-0.16833199999999998,0.50411775,0.6049413,0.50411775,0.6049413
FCXG,FCX,2.047562,30,ols,0.043122999999999995,3000,0.043122999999999995,False,False,13.680000305175781,0.043122999999999995,1.0,False,,True,False,False,False,False,True,False,False,False,1.092286,0.434795,0.444214,0.211627,0.238195,0.391672,0.195072,0.5118905,0.6142686,0.5118905,0.6142686
GLWG,GLW,1.982672,17,ols_short_history,0.21810400000000002,200000,0.21810400000000002,False,False,18.729999542236328,0.21810400000000002,1.0,False,,True,False,False,False,False,True,False,False,False,1.439099,,0.399565,0.155526,0.155526,,-0.06257800000000002,0.495668,0.5948015999999999,0.5,0.5948015999999999
SNDU,SNDK,1.95949,15,ols_short_history,,0,,False,True,26.649999618530273,,1.0,False,,False,False,False,False,False,True,False,True,False,1.975007,,1.004462,0.948463,0.948463,,0.948463,0.4898725,1.0,0.5,1.0
PAAU,PAAS,1.960485,15,ols_short_history,,0,,False,True,20.280000686645508,,1.0,False,,False,False,False,False,False,True,False,True,False,1.375067,,0.523285,0.257811,0.257811,,0.257811,0.49012125,1.0,0.5,1.0
BITX,IBIT,2.004288,501,ols,0.048174,2400000,0.048174,False,False,14.390000343322754,0.048174,1.0,False,,True,False,False,False,False,True,False,False,False,1.002088,0.4428,0.499733,0.251342,0.4428,0.39462600000000003,0.39462600000000003,0.501072,0.6012863999999999,0.501072,0.6012863999999999
ETHU,ETHA,2.001163,425,ols,0.020813,1400000,0.020813,False,False,21.649999618530273,0.020813,1.0,False,,True,False,False,False,False,True,False,False,False,1.47591,0.789414,0.749864,0.563277,0.789414,0.768601,0.768601,0.50029075,0.6003489,0.50029075,0.6003489
XXRP,XRPZ,2.019594,88,ols,0.041009000000000004,350000,0.041009000000000004,False,False,3.630000114440918,0.041009000000000004,1.0,False,,True,False,False,False,False,True,False,False,False,1.542943,0.958098,0.822292,0.696167,0.787635,0.917089,0.746626,0.5048985,0.6058782,0.5048985,0.6058782
ADBU,ADBE,1.898194,6,ols_short_history,0.0025,1000,0.0025,False,False,25.68000030517578,0.0025,1.0,False,,True,False,False,False,False,True,False,False,False,0.545442,,0.332719,0.09437,0.09437,,0.09187,0.4745485,0.5694581999999999,0.5,0.5694581999999999
PYPU,PYPL,1.973076,6,ols_short_history,,0,,False,True,26.110000610351562,,1.0,False,,False,False,False,False,False,True,False,True,False,0.703945,,0.377563,0.136848,0.136848,,0.136848,0.493269,1.0,0.5,1.0
TXNU,TXN,1.992012,6,ols_short_history,,0,,False,True,24.93000030517578,,1.0,False,,False,False,False,False,False,True,False,True,False,0.755459,,0.359434,0.127649,0.127649,,0.127649,0.498003,1.0,0.5,1.0
UNHU,UNH,1.978866,6,ols_short_history,0.035366,9000,0.035366,False,False,25.760000228881836,0.035366,1.0,False,,True,False,False,False,False,True,False,False,False,0.727877,,0.415287,0.167035,0.167035,,0.13166899999999998,0.4947165,0.5936598,0.5,0.5936598
AAOX,AAOI,1.961807,7,ols_short_history,0.096189,25000,0.096189,False,False,26.329999923706055,0.096189,1.0,False,,True,False,False,False,False,True,False,False,False,3.625169,,1.318452,1.639996,1.639996,,1.543807,0.49045175,0.5885421,0.5,0.5885421
HLXX,HL,2.033285,7,ols_short_history,,0,,False,True,28.440000534057617,,1.0,False,,False,False,False,False,False,True,False,True,False,1.605582,,0.643574,0.435096,0.435096,,0.435096,0.50832125,1.0,0.50832125,1.0
IBX,IBM,1.868431,7,ols_short_history,,0,,False,True,24.799999237060547,,1.0,False,,False,False,False,False,False,True,False,True,False,0.438612,,0.300376,0.0732,0.0732,,0.0732,0.46710775,1.0,0.5,1.0
AALG,AAL,1.981346,183,ols,0.151933,25000,0.151933,False,False,8.03499984741211,0.151933,1.0,False,,True,False,False,False,False,True,False,False,False,0.928117,0.3484,0.501684,0.244688,0.320003,0.19646699999999997,0.16806999999999997,0.4953365,0.5944038,0.5,0.5944038
ABNG,ABNB,1.986465,93,ols,0.109787,300,0.109787,False,False,14.407999992370605,0.109787,1.0,False,,True,False,False,False,False,True,False,True,False,0.659677,0.224305,0.35959,0.126692,0.162716,0.11451800000000001,0.052929000000000004,0.49661625,0.5959395,0.5,0.5959395
ADBG,ADBE,1.992657,259,ols,0.075219,150000,0.075219,False,False,4.579999923706055,0.075219,1.0,False,,True,False,False,False,False,True,False,False,False,0.61747,0.233885,0.332719,0.109486,0.233885,0.15866600000000003,0.15866600000000003,0.49816425,0.5977971,0.5,0.5977971
AMDG,AMD,2.002941,298,ols,0.031228,40000,0.031228,False,False,23.53499984741211,0.031228,1.0,False,,True,False,False,False,False,True,False,False,False,1.247819,0.490381,0.561633,0.316825,0.490381,0.45915300000000003,0.45915300000000003,0.50073525,0.6008823,0.50073525,0.6008823
ARMG,ARM,1.996066,305,ols,0.159328,100000,0.159328,False,False,9.399999618530273,0.159328,1.0,False,,True,False,False,False,False,True,False,False,False,1.232447,0.480959,0.641497,0.409093,0.480959,0.321631,0.321631,0.4990165,0.5988197999999999,0.5,0.5988197999999999
ASMG,ASML,1.985015,305,ols,0.096525,25000,0.096525,False,False,31.61400032043457,0.096525,1.0,False,,True,False,False,False,False,True,False,False,False,0.82438,0.284264,0.438057,0.187602,0.284264,0.18773900000000002,0.18773900000000002,0.49625375,0.5955045,0.5,0.5955045
AVGG,AVGO,1.998493,220,ols,0.016113,200000,0.016113,False,False,20.93000030517578,0.016113,1.0,False,,True,False,False,False,False,True,False,False,False,0.845252,0.297585,0.535931,0.286573,0.296187,0.281472,0.280074,0.49962325,0.5995479,0.5,0.5995479
BAIG,BBAI,2.002728,154,ols,0.174451,100000,0.174451,False,False,2.9519999027252197,0.174451,1.0,False,,True,False,False,False,False,True,False,False,False,1.884669,1.098999,1.165032,1.362859,1.201611,0.924548,1.02716,0.500682,0.6008184,0.500682,0.6008184
BEG,BE,1.993765,73,ols,0.40612200000000004,20000,0.40612200000000004,False,False,23.68000030517578,0.40612200000000004,1.0,False,,False,True,False,False,False,False,True,False,False,2.097335,1.162067,0.994586,0.979969,1.03272,0.7559449999999999,0.626598,0.49844125,0.5981295,0.5,0.5981295
BIDG,BIDU,2.018091,71,ols,0.187461,4000,0.187461,False,False,11.760000228881836,0.187461,1.0,False,,True,False,False,False,False,True,False,False,False,0.983101,0.317012,0.451473,0.209392,0.239714,0.12955100000000003,0.05225300000000002,0.50452275,0.6054273,0.50452275,0.6054273
BLSG,BLSH,2.018129,108,ols,0.41632199999999997,10000,0.41632199999999997,False,False,4.980000019073486,0.41632199999999997,1.0,False,,False,True,False,False,False,False,True,False,False,1.456425,0.691833,0.817455,0.686514,0.688794,0.27551100000000006,0.27247200000000005,0.50453225,0.6054387,0.50453225,0.6054387
BMNG,BMNR,1.990802,108,ols,,0,,False,True,1.1699999570846558,,1.0,False,,False,False,False,False,False,True,False,True,False,2.134847,1.496112,1.06323,1.114909,1.278282,1.496112,1.278282,0.4977005,1.0,0.5,1.0
BOEG,BA,1.990135,201,ols,0.062766,10000,0.062766,False,False,13.194999694824219,0.062766,1.0,False,,True,False,False,False,False,True,False,False,False,0.615431,0.182693,0.353718,0.123271,0.170667,0.11992699999999999,0.10790100000000001,0.49753375,0.5970405,0.5,0.5970405
BULG,BULL,1.974741,162,ols,0.10793,90000,0.20558096171701348,False,False,1.0499999523162842,0.10793,1.9047619912629805,False,,True,False,False,False,False,True,False,False,False,1.117797,0.645505,0.561437,0.303369,0.523314,0.43992403828298654,0.3177330382829865,0.49368525,0.5924223,0.5,0.5924223
CIFG,CIFR,1.991574,76,ols,0.134556,8000,0.134556,False,False,4.940999984741211,0.134556,1.0,False,,True,False,False,False,False,True,False,False,False,2.043333,1.191889,1.114893,1.22732,1.216634,1.0573329999999999,1.082078,0.4978935,0.5974722,0.5,0.5974722
CMGG,CMG,1.972587,93,ols,0.052897999999999994,100,0.052897999999999994,False,False,15.121999740600586,0.052897999999999994,1.0,False,,True,False,False,False,False,True,False,True,False,0.686438,0.229568,0.359119,0.123712,0.162778,0.17667,0.10988,0.49314675,0.5917761,0.5,0.5917761
CNCG,CNC,2.010159,71,ols,0.111141,100,0.111141,False,False,10.729999542236328,0.111141,1.0,False,,True,False,False,False,False,True,False,True,False,1.052288,0.441699,0.496566,0.250348,0.30426,0.330558,0.19311899999999999,0.50253975,0.6030477,0.50253975,0.6030477
COIG,COIN,1.996139,263,ols,0.13905900000000002,35000,0.13905900000000002,False,False,6.625,0.13905900000000002,1.0,False,,True,False,False,False,False,True,False,False,False,1.493873,0.709362,0.793345,0.625756,0.709362,0.570303,0.570303,0.49903475,0.5988417,0.5,0.5988417
COTG,COST,1.985434,135,ols,0.109111,15000,0.109111,False,False,15.446999549865723,0.109111,1.0,False,,True,False,False,False,False,True,False,False,False,0.386588,0.155175,0.201111,0.039566,0.101499,0.04606400000000001,-0.007611999999999994,0.4963585,0.5956302,0.5,0.5956302
CRCG,CRCL,1.991222,162,ols,0.08412599999999999,1100000,0.08412599999999999,False,False,2.430000066757202,0.08412599999999999,1.0,False,,True,False,False,False,False,True,False,False,False,1.95402,1.052229,1.190453,1.398573,1.175923,0.968103,1.0917970000000001,0.4978055,0.5973666,0.5,0.5973666
CRMG,CRM,1.983237,249,ols,0.183269,15000,0.183269,False,False,6.307000160217285,0.183269,1.0,False,,True,False,False,False,False,True,False,False,False,0.687234,0.253887,0.360893,0.126987,0.252376,0.07061799999999999,0.069107,0.49580925,0.5949711,0.5,0.5949711
CRWG,CRWV,1.996664,162,ols,0.046563999999999994,1800000,0.046563999999999994,False,False,2.6700000762939453,0.046563999999999994,1.0,False,,True,False,False,False,False,True,False,False,False,1.960691,1.010942,1.190455,1.410099,1.153498,0.964378,1.1069339999999999,0.499166,0.5989992,0.5,0.5989992
DUOG,DUOL,2.018899,76,ols,0.110584,15000,0.110584,False,False,3.052000045776367,0.110584,1.0,False,,True,False,False,False,False,True,False,False,False,1.134989,0.466297,0.615145,0.389198,0.41245,0.355713,0.30186599999999997,0.50472475,0.6056697000000001,0.50472475,0.6056697000000001
FIGG,FIG,1.994078,117,ols,0.019542999999999998,55000,0.0327079483551463,False,False,1.1950000524520874,0.019542999999999998,1.6736400939029987,False,,True,False,False,False,False,True,False,False,False,1.358827,0.653681,0.876037,0.760637,0.710979,0.6209730516448536,0.6782710516448537,0.4985195,0.5982234,0.5,0.5982234
FUTG,FUTU,1.999062,117,ols,0.295166,200000,0.295166,False,False,9.479999542236328,0.295166,1.0,False,,True,False,False,False,False,True,False,False,False,0.950458,0.364925,0.625435,0.390619,0.37869,0.06975900000000002,0.08352400000000004,0.4997655,0.5997186,0.5,0.5997186
GEMG,GEMI,1.975114,101,ols,0.38188,75000,1.409151302670519,False,False,0.5419999957084656,0.38188,3.690036929586569,False,,False,True,False,False,False,False,True,False,False,2.405619,1.680844,1.111377,1.189434,1.386388,0.2716926973294811,-0.02276330267051896,0.4937785,0.5925342,0.5,0.5925342
GEVG,GEV,1.957694,73,ols,0.052531,4000,0.052531,False,False,23.562999725341797,0.052531,1.0,False,,True,False,False,False,False,True,False,False,False,0.947201,0.257182,0.53158,0.264898,0.262663,0.20465100000000003,0.21013199999999999,0.4894235,0.5873082,0.5,0.5873082
GLGG,GLXY,1.999767,154,ols,0.385165,15000,0.385165,False,False,3.9679999351501465,0.385165,1.0,False,,False,True,False,False,True,False,True,False,False,1.85317,1.077937,0.897943,0.80602,0.972191,0.6927719999999999,0.587026,0.49994175,0.5999301,0.5,0.5999301
GRAG,GRAB,1.972134,76,ols,,0,,False,True,6.71999979019165,,1.0,False,,False,False,False,False,False,True,False,True,False,0.732904,0.314864,0.442333,0.187556,0.22595,0.314864,0.22595,0.4930335,1.0,0.5,1.0
HOOG,HOOD,2.005824,259,ols,0.130775,60000,0.130775,False,False,16.950000762939453,0.130775,1.0,False,,True,False,False,False,False,True,False,False,False,1.433927,0.658229,0.706668,0.503751,0.658229,0.527454,0.527454,0.501456,0.6017472,0.501456,0.6017472
IREG,IREN,1.969601,73,ols,0.130486,15000,0.130486,False,False,9.859999656677246,0.130486,1.0,False,,True,False,False,False,False,True,False,False,False,2.120108,1.245727,1.053089,1.05894,1.113049,1.1152410000000001,0.982563,0.49240025,0.5908802999999999,0.5,0.5908802999999999
KLAG,KLAC,2.0115,71,ols,0.042977999999999995,1000,0.042977999999999995,False,False,21.954999923706055,0.042977999999999995,1.0,False,,True,False,False,False,False,True,False,False,False,1.156089,0.470173,0.466773,0.22165,0.29167,0.427195,0.248692,0.502875,0.6034499999999999,0.502875,0.6034499999999999
LACG,LAC,2.007938,76,ols,0.16885000000000003,15000,0.16885000000000003,False,False,7.480000019073486,0.16885000000000003,1.0,False,,True,False,False,False,False,True,False,False,False,1.442416,0.647068,1.069583,1.157666,1.003676,0.4782179999999999,0.834826,0.5019845,0.6023814,0.5019845,0.6023814
LULG,LULU,1.990728,101,ols,0.464112,9000,0.464112,False,False,12.576000213623047,0.464112,1.0,False,,False,True,False,False,False,False,True,False,False,0.82413,0.277429,0.449247,0.199025,0.230449,-0.18668300000000004,-0.23366300000000004,0.497682,0.5972184,0.5,0.5972184
MPG,MP,1.985072,108,ols,0.196387,8000,0.196387,False,False,5.426000118255615,0.196387,1.0,False,,True,False,False,False,False,True,False,False,False,1.476538,0.7118,0.812408,0.645301,0.673801,0.515413,0.477414,0.496268,0.5955216,0.5,0.5955216
NBIG,NBIS,2.008995,108,ols,0.051237000000000005,100000,0.051237000000000005,False,False,7.96999979019165,0.051237000000000005,1.0,False,,True,False,False,False,False,True,False,False,False,1.984164,1.152186,1.115504,1.261189,1.214473,1.100949,1.163236,0.50224875,0.6026985,0.50224875,0.6026985
NEMG,NEM,1.99711,93,ols,0.048671,1000,0.048671,False,False,22.12299919128418,0.048671,1.0,False,,True,False,False,False,False,True,False,False,False,1.017344,0.370192,0.412741,0.169617,0.243639,0.321521,0.194968,0.4992775,0.5991329999999999,0.5,0.5991329999999999
NETG,NET,2.003232,93,ols,0.248014,6000,0.248014,False,False,12.737000465393066,0.248014,1.0,False,,True,False,False,False,False,True,False,False,False,1.119091,0.46687,0.508517,0.259845,0.336247,0.218856,0.088233,0.500808,0.6009696,0.500808,0.6009696
NIOG,NIO,1.975114,71,ols,0.13594799999999999,7000,0.13594799999999999,False,False,21.805999755859375,0.13594799999999999,1.0,False,,True,False,False,False,False,True,False,False,False,1.213947,0.467182,0.667226,0.42871,0.439549,0.33123400000000003,0.303601,0.4937785,0.5925342,0.5,0.5925342
NUG,NU,1.98042,93,ols,,0,,False,True,10.697999954223633,,1.0,False,,False,False,False,False,False,True,False,True,False,0.82164,0.312264,0.434098,0.182943,0.230669,0.312264,0.230669,0.495105,1.0,0.5,1.0
NVDG,NVDA,1.969356,324,ols,0.024291999999999998,40000,0.024291999999999998,False,False,14.286999702453613,0.024291999999999998,1.0,False,,True,False,False,False,False,True,False,False,False,0.922523,0.337187,0.495014,0.23389,0.337187,0.31289500000000003,0.31289500000000003,0.492339,0.5908068,0.5,0.5908068
OKTG,OKTA,1.999329,93,ols,,0,,False,True,11.881999969482422,,1.0,False,,False,False,False,False,False,True,False,True,False,0.952981,0.37131,0.442086,0.195243,0.26022,0.37131,0.26022,0.49983225,1.0,0.5,1.0
OPEG,OPEN,2.002038,76,ols,0.170678,15000,0.170678,False,False,5.333000183105469,0.170678,1.0,False,,True,False,False,False,False,True,False,False,False,1.591092,0.794738,1.29726,1.688032,1.418626,0.6240600000000001,1.247948,0.5005095,0.6006114,0.5005095,0.6006114
OSCG,OSCR,1.985866,101,ols,0.353377,35000,0.353377,False,False,5.401000022888184,0.353377,1.0,False,,False,True,False,False,True,False,True,False,False,1.464852,0.712453,0.751141,0.552307,0.616492,0.359076,0.26311500000000004,0.4964665,0.5957598,0.5,0.5957598
