date,ETF,Underlying,gross_target_usd,hedge_ratio,Delta
2026-06-03,CONI,COIN,677.4005880797209,1.44346725,-1.924623
2026-06-03,MSDD,MSTR,4028.379009638127,1.48956825,-1.986091
2026-06-03,TSDD,TSLA,0.0,,-2.010697
2026-06-03,CRCD,CRCL,0.0,,-2.007554
2026-06-03,CORD,CRWV,9899.999999999998,1.5093750000000001,-2.0125
2026-06-03,TECS,XLK,0.0,,-2.999879
2026-06-03,REW,XLK,0.0,,-2.007424
2026-06-03,DRIP,XOP,0.0,,-1.995896
2026-06-03,TBX,TLT,0.0,,-1.370557
2026-06-03,NVDS,NVDA,0.0,,-1.49459
2026-06-03,EWV,EWJ,0.0,,-2.007092
2026-06-03,BEZ,BE,0.0,,-2.015688
2026-06-03,NBIZ,NBIS,0.0,,-2.043474
2026-06-03,QBTZ,QBTS,9899.999999999998,1.504686,-2.006248
2026-06-03,CLSZ,CLSK,371.00000381469727,1.517796,-2.023728
2026-06-03,IREZ,IREN,9899.999999999998,1.5132104999999998,-2.017614
2026-06-03,RGTZ,RGTI,0.0,,-1.999992
2026-06-03,SMST,MSTR,0.0,,-1.972922
2026-06-03,BMNZ,BMNR,0.0,,-1.990218
2026-06-03,RKLZ,RKLB,3840.4876326609983,1.5093765000000001,-2.012502
2026-06-03,ASTN,ASTS,9899.999999999998,1.5090014999999999,-2.012002
2026-06-03,UVIX,SVIX,4855.876024134381,1.48785825,-1.983811
2026-06-04,MSTZ,MSTR,4857.839909969872,1.4968477500000001,-1.995797
2026-06-04,NVDQ,NVDA,0.0,,-1.999098
2026-06-04,CONI,COIN,1052.7722496595936,1.44309825,-1.924131
2026-06-04,MSDD,MSTR,6478.071427431863,1.4877427499999996,-1.983657
2026-06-04,TSDD,TSLA,0.0,,-2.010719
2026-06-04,CRCD,CRCL,0.0,,-2.001613
2026-06-04,CORD,CRWV,9900.0,1.5071265,-2.009502
2026-06-04,TECS,XLK,0.0,,-2.999568
2026-06-04,DRIP,XOP,0.0,,-1.996637
2026-06-04,TBX,TLT,0.0,,-1.370484
2026-06-04,NVDS,NVDA,0.0,,-1.494203
2026-06-04,EWV,EWJ,0.0,,-2.00653
2026-06-04,BEZ,BE,0.0,,-2.013377
2026-06-04,NBIZ,NBIS,9900.0,1.53267825,-2.043571
2026-06-04,QBTZ,QBTS,9900.0,1.5023535000000001,-2.003138
2026-06-04,CLSZ,CLSK,0.0,,-2.023835
2026-06-04,IREZ,IREN,0.0,,-2.017556
2026-06-04,RGTZ,RGTI,0.0,,-1.9949
2026-06-04,SMST,MSTR,0.0,,-1.970673
2026-06-04,BMNZ,BMNR,0.0,,-1.990211
2026-06-04,RKLZ,RKLB,5227.077103518936,1.5070747499999997,-2.009433
2026-06-04,ASTN,ASTS,9900.0,1.50614175,-2.008189
2026-06-04,UVIX,SVIX,8784.23930941973,1.48772025,-1.983627
2026-06-05,MSTZ,MSTR,1479.20661021223,1.49491125,-1.993215
2026-06-05,NVDQ,NVDA,0.0,,-1.997289
2026-06-05,CONI,COIN,390.676099373396,1.4422724999999998,-1.92303
2026-06-05,MSDD,MSTR,1858.615761031919,1.4856825,-1.98091
2026-06-05,TSDD,TSLA,0.0,,-2.00999
2026-06-05,CRCD,CRCL,0.0,,-1.997678
2026-06-05,CORD,CRWV,6523.134723549757,1.5052702500000001,-2.007027
2026-06-05,TZA,IWM,0.0,,-2.996592
2026-06-05,TECS,XLK,0.0,,-2.997533
2026-06-05,DRIP,XOP,0.0,,-1.996957
2026-06-05,TBX,TLT,0.0,,-1.370356
2026-06-05,NVDS,NVDA,0.0,,-1.494333
2026-06-05,EWV,EWJ,0.0,,-2.006571
2026-06-05,BEZ,BE,4919.137737485003,1.5080489999999998,-2.010732
2026-06-05,NBIZ,NBIS,9900.0,1.5298687499999999,-2.039825
2026-06-05,QBTZ,QBTS,9900.0,1.4997075,-1.99961
2026-06-05,CLSZ,CLSK,0.0,,-2.015302
2026-06-05,IREZ,IREN,0.0,,-2.011764
2026-06-05,RGTZ,RGTI,0.0,,-1.990204
2026-06-05,SMST,MSTR,0.0,,-1.968381
2026-06-05,BMNZ,BMNR,0.0,,-1.988357
2026-06-05,RKLZ,RKLB,1717.6300156238526,1.50658575,-2.008781
2026-06-05,ASTN,ASTS,9709.503564031513,1.50321075,-2.004281
2026-06-05,LITZ,LITE,9900.0,1.50789075,-2.010521
2026-06-05,SNDQ,SNDK,8256.835654450197,1.5138479999999996,-2.018464
2026-06-05,UVIX,SVIX,1445.2598342421436,1.4894385000000008,-1.985918
2026-06-06,MSTZ,MSTR,1351.0061398393818,1.4950335000000001,-1.993378
2026-06-06,BTCZ,IBIT,0.0,,-1.99333
2026-06-06,CONI,COIN,360.34774177183647,1.44219975,-1.922933
2026-06-06,MSDD,MSTR,1675.6091816377552,1.4857394999999998,-1.980986
2026-06-06,TSDD,TSLA,0.0,,-2.008874
2026-06-06,CRCD,CRCL,0.0,,-1.995541
2026-06-06,CORD,CRWV,5842.724945529119,1.5044819999999999,-2.005976
2026-06-06,TZA,IWM,0.0,,-2.995025
2026-06-06,TECS,XLK,0.0,,-2.995567
2026-06-06,DRIP,XOP,0.0,,-1.997292
2026-06-06,TBX,TLT,0.0,,-1.37108
2026-06-06,NVDS,NVDA,0.0,,-1.493178
2026-06-06,EWV,EWJ,0.0,,-2.002491
2026-06-06,BEZ,BE,0.0,,-2.009034
2026-06-06,NBIZ,NBIS,9900.0,1.5272955000000001,-2.036394
2026-06-06,QBTZ,QBTS,9900.0,1.49746875,-1.996625
2026-06-06,CLSZ,CLSK,0.0,,-2.017296
2026-06-06,IREZ,IREN,7187.261680510456,1.5078667500000003,-2.010489
2026-06-06,RGTZ,RGTI,0.0,,-1.987036
2026-06-06,SMST,MSTR,0.0,,-1.968436
2026-06-06,BMNZ,BMNR,0.0,,-1.987095
2026-06-06,RKLZ,RKLB,1653.496002683831,1.5045315,-2.006042
2026-06-06,ASTN,ASTS,9062.233960492453,1.50082725,-2.001103
2026-06-06,LITZ,LITE,9749.793233778795,1.5047535000000003,-2.006338
2026-06-06,SNDQ,SNDK,7951.535709494915,1.511412,-2.015216
2026-06-06,UVIX,SVIX,1365.9914042614494,1.48630125,-1.981735
2026-06-09,SCO,USO,0.0,,-1.735858
2026-06-09,MSTZ,MSTR,1225.6031308380486,1.4942512500000003,-1.992335
2026-06-09,NVDQ,NVDA,0.0,,-1.996413
2026-06-09,CONI,COIN,309.1561595551214,1.443768,-1.925024
2026-06-09,MSDD,MSTR,1538.2436203380728,1.48330425,-1.977739
2026-06-09,TSDD,TSLA,0.0,,-2.009673
2026-06-09,CRCD,CRCL,0.0,,-1.995119
2026-06-09,CORD,CRWV,5008.2639846686425,1.50383325,-2.005111
2026-06-09,REW,XLK,0.0,,-2.004399
2026-06-09,DRIP,XOP,0.0,,-1.996264
2026-06-09,TBX,TLT,0.0,,-1.370162
2026-06-09,NVDS,NVDA,0.0,,-1.493696
2026-06-09,BEZ,BE,0.0,,-2.007911
2026-06-09,NBIZ,NBIS,9237.760661497725,1.52634675,-2.035129
2026-06-09,QBTZ,QBTS,7979.621839807647,1.4973427499999996,-1.996457
2026-06-09,CLSZ,CLSK,4616.499900817871,1.5085792500000001,-2.011439
2026-06-09,IREZ,IREN,6295.255898990295,1.50758175,-2.010109
2026-06-09,RGTZ,RGTI,0.0,,-1.984896
2026-06-09,SMST,MSTR,0.0,,-1.967449
2026-06-09,BMNZ,BMNR,0.0,,-1.989021
2026-06-09,RKLZ,RKLB,1436.1014424395069,1.503063,-2.004084
2026-06-09,ASTN,ASTS,7911.715112886602,1.4995177499999999,-1.999357
2026-06-09,LITZ,LITE,8568.475007790215,1.50234675,-2.003129
2026-06-09,SNDQ,SNDK,7093.269796326035,1.51199475,-2.015993
2026-06-09,MUZ,MU,0.0,,-2.0
2026-06-09,UVIX,SVIX,3005.418600283456,1.4871217500000005,-1.982829
2026-06-10,MSTZ,MSTR,1255.7638767173405,1.4962575,-1.99501
2026-06-10,CONI,COIN,319.6498328130474,1.4440237499999997,-1.925365
2026-06-10,MSDD,MSTR,1475.441001954083,1.487079,-1.982772
2026-06-10,TSDD,TSLA,0.0,,-2.010298
2026-06-10,CRCD,CRCL,0.0,,-1.995407
2026-06-10,CORD,CRWV,4841.419305500448,1.5045142500000002,-2.006019
2026-06-10,TECS,XLK,0.0,,-2.996459
2026-06-10,DRIP,XOP,0.0,,-1.997386
2026-06-10,TBX,TLT,0.0,,-1.370764
2026-06-10,NVDS,NVDA,0.0,,-1.493721
2026-06-10,AMZO,AMZN,0.0,,-2.003464
2026-06-10,BEZ,BE,0.0,,-2.007584
2026-06-10,NBIZ,NBIS,9500.118899539655,1.5263339999999999,-2.035112
2026-06-10,QBTZ,QBTS,7792.812251323081,1.50015675,-2.000209
2026-06-10,CLSZ,CLSK,6702.281142109407,1.5100755000000006,-2.013434
2026-06-10,IREZ,IREN,6343.560597911851,1.5104827499999998,-2.013977
2026-06-10,RGTZ,RGTI,0.0,,-1.989
2026-06-10,SMST,MSTR,0.0,,-1.970124
2026-06-10,BMNZ,BMNR,0.0,,-1.989648
2026-06-10,RKLZ,RKLB,1490.972594975132,1.5046439999999996,-2.006192
2026-06-10,ASTN,ASTS,7726.445105712483,1.5009652500000004,-2.001287
2026-06-10,LITZ,LITE,8358.252126536636,1.50493275,-2.006577
2026-06-10,SNDQ,SNDK,7219.581184967043,1.5116984999999998,-2.015598
2026-06-10,MUZ,MU,0.0,,-2.0
2026-06-10,UVIX,SVIX,2973.702079939781,1.4872830000000006,-1.983044
2026-06-11,MSTZ,MSTR,1226.1045506489302,1.494486,-1.992648
2026-06-11,CONI,COIN,308.9266560200026,1.4427630000000002,-1.923684
2026-06-11,MSDD,MSTR,1541.3018411189823,1.4829539999999999,-1.977272
2026-06-11,TSDD,TSLA,0.0,,-2.008672
2026-06-11,CRCD,CRCL,0.0,,-1.994915
2026-06-11,CORD,CRWV,4869.118299393919,1.50295425,-2.003939
2026-06-11,TBX,TLT,0.0,,-1.369288
2026-06-11,NVDS,NVDA,0.0,,-1.493657
2026-06-11,EWV,EWJ,0.0,,-1.999401
2026-06-11,BEZ,BE,0.0,,-2.002051
2026-06-11,NBIZ,NBIS,9004.95616075372,1.525155,-2.03354
2026-06-11,QBTZ,QBTS,8316.868957154375,1.4975775,-1.99677
2026-06-11,IONZ,IONQ,0.0,,-2.021072
2026-06-11,CLSZ,CLSK,6486.365477583232,1.50318375,-2.004245
2026-06-11,IREZ,IREN,6489.409407726371,1.5078127499999998,-2.010417
2026-06-11,RGTZ,RGTI,0.0,,-1.985098
2026-06-11,SMST,MSTR,0.0,,-1.967369
2026-06-11,BMNZ,BMNR,0.0,,-1.988871
2026-06-11,RKLZ,RKLB,1449.9502693594209,1.5043492500000002,-2.005799
2026-06-11,ASTN,ASTS,7374.654118867036,1.5015495,-2.002066
2026-06-11,LITZ,LITE,8954.753195722986,1.5033164999999997,-2.004422
2026-06-11,SNDQ,SNDK,7310.28615209926,1.5127425,-2.01699
2026-06-11,UVIX,SVIX,2667.304913551762,1.4823435,-1.976458
2026-06-12,SCO,USO,0.0,,-1.740933
2026-06-12,MSTZ,MSTR,2165.339079886414,0.567071326919419,-1.994524
2026-06-12,NVDQ,NVDA,0.0,,-1.99495
2026-06-12,CONI,COIN,1198.1778778481514,0.5980605473829395,-1.924901
2026-06-12,MSDD,MSTR,5943.425756443757,0.5614515741122886,-1.974758
2026-06-12,TSDD,TSLA,0.0,,-2.009813
2026-06-12,CRCD,CRCL,0.0,,-1.99401
2026-06-12,CORD,CRWV,4332.496401627317,1.50411675,-2.005489
2026-06-12,SQQQ,QQQ,0.0,,-2.998065
2026-06-12,TECS,XLK,0.0,,-2.997979
2026-06-12,FNGD,XLK,0.0,,-2.902449
2026-06-12,TBX,TLT,0.0,,-1.370764
2026-06-12,NVDS,NVDA,0.0,,-1.494539
2026-06-12,AMZO,AMZN,0.0,,-2.001649
2026-06-12,BEZ,BE,0.0,,-2.005747
2026-06-12,NBIZ,NBIS,5452.7477511511,0.6181874840560291,-2.033594
2026-06-12,QBTZ,QBTS,4784.023307560374,0.7953935797633719,-1.996055
2026-06-12,CLSZ,CLSK,5976.395272638188,0.5622582012954557,-2.001545
2026-06-12,IREZ,IREN,2685.4077022620286,0.5953321738792355,-2.014457
2026-06-12,RGTZ,RGTI,0.0,,-1.987954
2026-06-12,SMCZ,SMCI,0.0,,-2.002454
2026-06-12,RKLZ,RKLB,1493.031404958666,1.5017925000000003,-2.00239
2026-06-12,ASTN,ASTS,5188.44445639623,0.5602837093114102,-1.995627
2026-06-12,LITZ,LITE,12235.98377892048,0.5220999224918632,-2.004122
2026-06-12,SNDQ,SNDK,8077.148303958793,0.6169612902014379,-2.02372
2026-06-12,UVIX,SVIX,8467.37890634849,0.5839762334363563,-1.984623
2026-06-13,SCO,USO,0.0,,-1.740933
2026-06-13,MSTZ,MSTR,2749.066809017576,0.5648957422705645,-1.994524
2026-06-13,NVDQ,NVDA,0.0,,-1.99495
2026-06-13,CONI,COIN,1540.6946655323843,0.5952297241970173,-1.924901
2026-06-13,MSDD,MSTR,7000.662421882685,0.5592975497987167,-1.974758
2026-06-13,TSDD,TSLA,0.0,,-2.009813
2026-06-13,CRCD,CRCL,0.0,,-1.99401
2026-06-13,CORD,CRWV,4749.171648842311,1.50411675,-2.005489
2026-06-13,SQQQ,QQQ,0.0,,-2.998065
2026-06-13,TECS,XLK,0.0,,-2.997978
2026-06-13,FNGD,XLK,0.0,,-2.902449
2026-06-13,TBX,TLT,0.0,,-1.370788
2026-06-13,NVDS,NVDA,0.0,,-1.494538
2026-06-13,AMZO,AMZN,0.0,,-2.001603
2026-06-13,BEZ,BE,0.0,,-2.005747
2026-06-13,NBIZ,NBIS,5184.184915750172,0.6218068180818968,-2.033594
2026-06-13,QBTZ,QBTS,5261.39964628777,0.7915003756862788,-1.996055
2026-06-13,CLSZ,CLSK,0.0,,-2.001884
2026-06-13,IREZ,IREN,3373.255562392261,0.5946587915561141,-2.014457
2026-06-13,RGTZ,RGTI,0.0,,-1.987954
2026-06-13,SMST,MSTR,0.0,,-1.968719
2026-06-13,SMCZ,SMCI,0.0,,-2.002454
2026-06-13,RKLZ,RKLB,1641.4836283844324,1.5017925000000003,-2.00239
2026-06-13,ASTN,ASTS,5835.775861013351,0.5592565964883076,-1.995627
2026-06-13,LITZ,LITE,11723.648318270658,0.5219068785152725,-2.004122
2026-06-13,SNDQ,SNDK,7932.331896873372,0.6146802052135782,-2.02372
2026-06-13,UVIX,SVIX,11008.32462575303,0.5804203043323922,-1.984623
2026-06-14,SCO,USO,0.0,,-1.740933
2026-06-14,MSTZ,MSTR,2764.7046139685813,0.5648957422705644,-1.994524
2026-06-14,NVDQ,NVDA,0.0,,-1.99495
2026-06-14,CONI,COIN,1549.024043676492,0.5952297241970171,-1.924901
2026-06-14,MSDD,MSTR,6987.598974033746,0.5592975497987166,-1.974758
2026-06-14,TSDD,TSLA,0.0,,-2.009813
2026-06-14,CRCD,CRCL,0.0,,-1.99401
2026-06-14,CORD,CRWV,4764.044828741379,1.50411675,-2.005489
2026-06-14,SQQQ,QQQ,0.0,,-2.998065
2026-06-14,TECS,XLK,0.0,,-2.997979
2026-06-14,FNGD,XLK,0.0,,-2.902449
2026-06-14,TBX,TLT,0.0,,-1.370788
2026-06-14,NVDS,NVDA,0.0,,-1.494538
2026-06-14,AMZO,AMZN,0.0,,-2.001603
2026-06-14,BEZ,BE,0.0,,-2.005747
2026-06-14,NBIZ,NBIS,5159.8432889852365,0.6218068180818968,-2.033594
2026-06-14,QBTZ,QBTS,5244.826236142918,0.7915003756862788,-1.996055
2026-06-14,CLSZ,CLSK,0.0,,-2.001884
2026-06-14,IREZ,IREN,3380.770142387308,0.5946587915561143,-2.014457
2026-06-14,RGTZ,RGTI,0.0,,-1.987954
2026-06-14,SMCZ,SMCI,0.0,,-2.002454
2026-06-14,RKLZ,RKLB,1661.148976705426,1.5017925000000003,-2.00239
2026-06-14,ASTN,ASTS,5836.418106315925,0.5592565964883076,-1.995627
2026-06-14,LITZ,LITE,11677.977792439648,0.5219068785152724,-2.004122
2026-06-14,SNDQ,SNDK,7913.406961171067,0.6146802052135784,-2.02372
2026-06-14,UVIX,SVIX,11060.236035432255,0.5804203043323921,-1.984623
2026-06-16,SCO,USO,0.0,,-1.739724
2026-06-16,MSTZ,MSTR,2816.805277362383,0.564239385674933,-1.994528
2026-06-16,NVDQ,NVDA,0.0,,-1.995967
2026-06-16,CONI,COIN,1551.7627643964602,0.594054244621395,-1.926401
2026-06-16,MSDD,MSTR,6882.023238840708,0.557466627843284,-1.970587
2026-06-16,TSDD,TSLA,0.0,,-2.008991
2026-06-16,CRCD,CRCL,0.0,,-1.996579
2026-06-16,CORD,CRWV,4917.130012361122,1.508451,-2.011268
2026-06-16,SQQQ,QQQ,0.0,,-2.99866
2026-06-16,DRIP,XOP,0.0,,-1.995562
2026-06-16,TBX,TLT,0.0,,-1.372303
2026-06-16,NVDS,NVDA,0.0,,-1.495664
2026-06-16,AMZO,AMZN,0.0,,-2.002775
2026-06-16,BEZ,BE,2890.5603043905026,0.7120271434701795,-2.006326
2026-06-16,NBIZ,NBIS,0.0,,-2.039553
2026-06-16,QBTZ,QBTS,5513.16084223114,0.7902107157209831,-1.99846
2026-06-16,CLSZ,CLSK,0.0,,-1.999705
2026-06-16,IREZ,IREN,3450.85737386764,0.5939285962837986,-2.014339
2026-06-16,RGTZ,RGTI,2783.4921419623456,1.4907449999999998,-1.98766
2026-06-16,BMNZ,BMNR,0.0,,-1.991657
2026-06-16,RKLZ,RKLB,1531.7135307069886,1.5020984999999998,-2.002798
2026-06-16,ASTN,ASTS,5910.386119432064,0.5596465553452875,-1.996775
2026-06-16,LITZ,LITE,12193.904147092217,0.5217522717719233,-2.001314
2026-06-16,SNDQ,SNDK,7415.804910643133,0.6124836452636503,-2.022403
2026-06-16,UVIX,SVIX,10142.3993367133,0.5833708642846451,-1.99101
2026-06-16,SNK,SPCX,0.0,,-2.0
2026-06-17,SCO,USO,0.0,,-1.739675
2026-06-17,MSTZ,MSTR,2627.0300966041364,0.5628136146961229,-1.994495
2026-06-17,NVDQ,NVDA,0.0,,-1.995866
2026-06-17,CONI,COIN,1410.05200733505,0.5920092513605825,-1.926386
2026-06-17,MSDD,MSTR,6738.902683227117,0.5560705573624227,-1.970599
2026-06-17,TSDD,TSLA,0.0,,-2.008936
2026-06-17,CRCD,CRCL,0.0,,-1.996865
2026-06-17,CORD,CRWV,4341.233005537734,1.50847875,-2.011305
2026-06-17,SQQQ,QQQ,0.0,,-2.998613
2026-06-17,DRIP,XOP,0.0,,-1.995349
2026-06-17,TBX,TLT,0.0,,-1.370772
2026-06-17,NVDS,NVDA,0.0,,-1.495039
2026-06-17,AMZO,AMZN,0.0,,-2.002763
2026-06-17,BEZ,BE,2690.244711038485,0.7107373469023236,-2.007136
2026-06-17,NBIZ,NBIS,4929.785530774226,0.6265115183455482,-2.039596
2026-06-17,QBTZ,QBTS,5113.500076935369,0.7850468789427467,-1.998156
2026-06-17,CLSZ,CLSK,0.0,,-1.999683
2026-06-17,IREZ,IREN,3115.1598221604627,0.5932416060376153,-2.014285
2026-06-17,RGTZ,RGTI,2316.927293167876,1.49084925,-1.987799
2026-06-17,RKLZ,RKLB,1371.23882022748,1.5021202500000008,-2.002827
2026-06-17,ASTN,ASTS,5532.201177639966,0.5593368575974733,-1.996246
2026-06-17,LITZ,LITE,11057.383038120865,0.5235636771984025,-2.001414
2026-06-17,SNDQ,SNDK,7432.244768142886,0.6106535199700501,-2.022403
2026-06-17,UVIX,SVIX,9324.096969088348,0.5818340360934156,-1.990995
2026-06-18,SCO,USO,0.0,,-1.741052
2026-06-18,MSTZ,MSTR,2774.5759737689177,0.5601548629388536,-1.993223
2026-06-18,NVDQ,NVDA,0.0,,-1.995685
2026-06-18,CONI,COIN,1557.0444718756398,0.5906597351406068,-1.925959
2026-06-18,MSDD,MSTR,6712.673331814836,0.5533705249364291,-1.969082
2026-06-18,TSDD,TSLA,0.0,,-2.008958
2026-06-18,CORD,CRWV,4753.00930879699,1.5085305,-2.011374
2026-06-18,SQQQ,QQQ,0.0,,-2.998524
2026-06-18,SPXS,SPY,0.0,,-2.995052
2026-06-18,LABD,XBI,0.0,,-2.997358
2026-06-18,TECS,XLK,0.0,,-2.99837
2026-06-18,FNGD,XLK,0.0,,-2.907882
2026-06-18,DRIP,XOP,0.0,,-1.995713
2026-06-18,TBX,TLT,0.0,,-1.370422
2026-06-18,NVDS,NVDA,0.0,,-1.495541
2026-06-18,AMZO,AMZN,0.0,,-2.001256
2026-06-18,BEZ,BE,2860.9181268333014,0.7122948184383382,-2.006964
2026-06-18,NBIZ,NBIS,4848.318016250504,0.6268719560298114,-2.039615
2026-06-18,QBTZ,QBTS,5144.80266208644,0.7791204337756201,-1.997478
2026-06-18,CLSZ,CLSK,0.0,,-1.998152
2026-06-18,IREZ,IREN,3154.792692492489,0.5926609333848232,-2.014221
2026-06-18,RGTZ,RGTI,0.0,,-1.987785
2026-06-18,SMCZ,SMCI,0.0,,-1.999204
2026-06-18,RKLZ,RKLB,1462.8819696288303,1.5024052500000007,-2.003207
2026-06-18,ASTN,ASTS,5364.076081512857,0.5591598003858357,-1.996697
2026-06-18,SPCG,SPCX,0.0,,-2.0
2026-06-18,LITZ,LITE,11027.384098639644,0.5249737977002702,-2.001668
2026-06-18,SNDQ,SNDK,7393.823738001322,0.6099611956503256,-2.02254
2026-06-18,UVIX,SVIX,10945.699528298215,0.58259332654467,-1.985572
2026-06-19,SCO,USO,0.0,,-1.74122
2026-06-19,MSTZ,MSTR,2718.147071984933,0.5577802098073017,-1.993357
2026-06-19,NVDQ,NVDA,0.0,,-1.995012
2026-06-19,CONI,COIN,1608.060371083286,0.5892618882542747,-1.925524
2026-06-19,MSDD,MSTR,6518.697331661346,0.5509875908268218,-1.969082
2026-06-19,TSDD,TSLA,0.0,,-2.009024
2026-06-19,CORD,CRWV,4290.610444677854,1.50847125,-2.011295
2026-06-19,SQQQ,QQQ,0.0,,-2.997733
2026-06-19,TECS,XLK,0.0,,-2.999012
2026-06-19,DRIP,XOP,0.0,,-1.995772
2026-06-19,TBX,TLT,0.0,,-1.371016
2026-06-19,NVDS,NVDA,0.0,,-1.495845
2026-06-19,AMZO,AMZN,0.0,,-2.001256
2026-06-19,BEZ,BE,2849.3954410013325,0.7173287147927064,-2.014594
2026-06-19,NBIZ,NBIS,4806.469649620807,0.6265394013316874,-2.039549
2026-06-19,QBTZ,QBTS,5045.904924809331,0.7759890910780586,-2.000728
2026-06-19,CLSZ,CLSK,0.0,,-1.99689
2026-06-19,IREZ,IREN,3071.3159009781184,0.5922773993948093,-2.014306
2026-06-19,RGTZ,RGTI,2402.0790339274267,1.49270025,-1.990267
2026-06-19,SMCZ,SMCI,0.0,,-2.003575
2026-06-19,RKLZ,RKLB,1186.0988052399591,1.5023287500000002,-2.003105
2026-06-19,ASTN,ASTS,5272.747987434249,0.5582874354563683,-1.994761
2026-06-19,SPCG,SPCX,0.0,,-2.0
2026-06-19,LITZ,LITE,10912.076927770677,0.5261658380099685,-2.001708
2026-06-19,SNDQ,SNDK,7316.721224360327,0.6109728915989311,-2.027435
2026-06-19,UVIX,SVIX,10001.67488545036,0.5856629362756365,-1.989756
2026-06-20,SCO,USO,0.0,,-1.74122
2026-06-20,MSTZ,MSTR,2720.4385407654363,0.5577802098073017,-1.993357
2026-06-20,NVDQ,NVDA,0.0,,-1.995012
2026-06-20,CONI,COIN,1600.6063211128117,0.5892618882542747,-1.925524
2026-06-20,MSDD,MSTR,6488.830034930917,0.5509875908268219,-1.969082
2026-06-20,TSDD,TSLA,0.0,,-2.009024
2026-06-20,CORD,CRWV,4222.746005242798,1.50847125,-2.011295
2026-06-20,SQQQ,QQQ,0.0,,-2.997733
2026-06-20,TECS,XLK,0.0,,-2.999012
2026-06-20,FNGD,XLK,0.0,,-2.907994
2026-06-20,DRIP,XOP,0.0,,-1.995771
2026-06-20,TBX,TLT,0.0,,-1.371016
2026-06-20,NVDS,NVDA,0.0,,-1.495845
2026-06-20,AMZO,AMZN,0.0,,-2.001256
2026-06-20,BEZ,BE,2834.234278446333,0.7173287147927067,-2.014594
2026-06-20,NBIZ,NBIS,4785.6277064664,0.6265394013316877,-2.039549
2026-06-20,QBTZ,QBTS,5023.915042317512,0.7759890910780588,-2.000728
2026-06-20,CLSZ,CLSK,0.0,,-1.99689
2026-06-20,IREZ,IREN,3062.0888761894385,0.5922773993948093,-2.014306
2026-06-20,RGTZ,RGTI,2375.6311063803746,1.4927002499999997,-1.990267
2026-06-20,SMCZ,SMCI,0.0,,-2.003575
2026-06-20,DAMD,AMD,336.30161887465465,1.5199515,-2.026602
2026-06-20,RKLZ,RKLB,1165.9848123587142,1.5023287500000002,-2.003105
2026-06-20,ASTN,ASTS,5255.829783977498,0.5582874354563683,-1.994761
2026-06-20,SPCG,SPCX,0.0,,-2.0
2026-06-20,LITZ,LITE,10867.645375641054,0.5261658380099686,-2.001708
2026-06-20,SNDQ,SNDK,7288.874373238696,0.6109728915989311,-2.027435
2026-06-20,UVIX,SVIX,9971.246124057354,0.5856629362756365,-1.989756
2026-06-20,SNK,SPCX,0.0,,-2.0
2026-06-22,SCO,USO,0.0,,-1.74196
2026-06-22,MSTZ,MSTR,3725.490234536589,0.5577958797007272,-1.993413
2026-06-22,NVDQ,NVDA,0.0,,-1.995777
2026-06-22,CONI,COIN,1976.555363698208,0.5892848402619458,-1.925599
2026-06-22,MSDD,MSTR,0.0,,-1.96809
2026-06-22,TSDD,TSLA,0.0,,-2.009082
2026-06-22,CORD,CRWV,4806.03649365573,1.5060494999999998,-2.008066
2026-06-22,SQQQ,QQQ,0.0,,-2.997494
2026-06-22,LABD,XBI,0.0,,-2.998441
2026-06-22,FNGD,XLK,0.0,,-2.911996
2026-06-22,DRIP,XOP,0.0,,-1.995182
2026-06-22,TBX,TLT,0.0,,-1.369747
2026-06-22,NVDS,NVDA,0.0,,-1.495915
2026-06-22,AMZO,AMZN,0.0,,-1.999926
2026-06-22,BEZ,BE,3182.2398267451395,0.7177705928758623,-2.015835
2026-06-22,NBIZ,NBIS,5799.149497618502,0.6265074530442287,-2.039445
2026-06-22,QBTZ,QBTS,5526.17781454164,0.7759689227029792,-2.000676
2026-06-22,CLSZ,CLSK,0.0,,-1.99689
2026-06-22,IREZ,IREN,3710.917717646831,0.5922053607061238,-2.014061
2026-06-22,RGTZ,RGTI,2514.3856564764365,1.49264925,-1.990199
2026-06-22,PLTZ,PLTR,0.0,,-1.990548
2026-06-22,SMST,MSTR,0.0,,-1.967268
2026-06-22,DAMD,AMD,417.1766885309346,1.5200355,-2.026714
2026-06-22,RKLZ,RKLB,1407.4937844353817,1.5002235,-2.000298
2026-06-22,ASTN,ASTS,5983.469426866845,0.5578012893589724,-1.993024
2026-06-22,LITZ,LITE,11128.898770366382,0.5261894952693796,-2.001798
2026-06-22,SNDQ,SNDK,6671.535992866329,0.6108930331490801,-2.02717
2026-06-22,UVIX,SVIX,14400.0,0.5853918499895239,-1.988835
2026-06-23,SCO,USO,0.0,,-1.741984
2026-06-23,MSTZ,MSTR,3812.835262680506,0.5556323565481975,-1.992727
2026-06-23,NVDQ,NVDA,0.0,,-1.994448
2026-06-23,CONI,COIN,2032.6923100229544,0.5784694448182153,-1.925639
2026-06-23,MSDD,MSTR,0.0,,-1.966261
2026-06-23,TSDD,TSLA,0.0,,-2.00778
2026-06-23,CRCD,CRCL,0.0,,-1.995872
2026-06-23,CORD,CRWV,4737.572900929389,1.50645075,-2.008601
2026-06-23,SQQQ,QQQ,0.0,,-2.996757
