ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,borrow_annual,strategy_tag,long_usd,short_usd,sleeve
CWVX,CRWV,1.989393,192,ols,0.1139669999999999,150000,0.1139669999999999,False,False,44.27999877929688,0.1139669999999999,1.0,False,True,False,False,False,False,False,False,False,1.936464,0.940144,1.080588,1.149158,0.989909,0.8261769999999999,0.875942,0.49734825,0.5968179,0.5,0.5968179,0.1139669999999999,ETF_LS,10477.803764805645,-5266.834539382438,core_leveraged
DOGD,DDOG,1.931621,170,ols,0.0617509999999999,4000,0.0617509999999999,False,False,13.6899995803833,0.0617509999999999,1.0,False,True,False,False,False,False,False,False,False,1.173074,0.764754,0.545555,0.267799,0.603046,0.703003,0.541295,0.48290525,0.5794863,0.5,0.5794863,0.0617509999999999,ETF_LS,7079.786853899911,-3665.204951644195,core_leveraged
ENPX,ENPH,2.015908,146,ols,0.1977189999999999,10000,0.1977189999999999,False,False,11.239999771118164,0.1977189999999999,1.0,False,True,False,False,False,False,False,False,False,1.610938,0.775321,0.812789,0.676473,0.733742,0.5776020000000001,0.536023,0.503977,0.6047724,0.503977,0.6047724,0.1977189999999999,ETF_LS,2940.400575719471,-1458.598594637985,core_leveraged
FLYT,FLY,1.995097,119,ols,0.194114,20000,0.194114,False,False,34.5099983215332,0.194114,1.0,False,True,False,False,False,False,False,False,False,2.36637,1.49137,1.107223,1.216941,1.346532,1.297256,1.152418,0.49877425,0.5985290999999999,0.5,0.5985290999999999,0.194114,ETF_LS,12198.841306914968,-6114.410129890912,core_leveraged
GEVX,GEV,1.997542,192,ols,0.0626,8000,0.0626,False,False,64.5,0.0626,1.0,False,True,False,False,False,False,False,False,False,0.995725,0.320547,0.466173,0.216517,0.295778,0.257947,0.233178,0.4993855,0.5992626,0.5,0.5992626,0.0626,ETF_LS,2457.01955693097,-1230.0214748580856,core_leveraged
IREX,IREN,1.982073,119,ols,0.312081,9000,0.312081,False,False,32.779998779296875,0.312081,1.0,False,True,False,False,False,False,False,False,False,2.146063,1.352854,0.968681,0.913261,1.120847,1.040773,0.8087659999999999,0.49551825,0.5946218999999999,0.5,0.5946218999999999,0.312081,ETF_LS,3595.654573240426,-1814.0878631818434,core_leveraged
JOBX,JOBY,1.979956,151,ols,0.2334669999999999,10000,0.2334669999999999,False,False,22.68000030517578,0.2334669999999999,1.0,False,True,False,False,False,False,False,False,False,1.417081,0.691217,0.801886,0.623817,0.664204,0.45775,0.430737,0.494989,0.5939868,0.5,0.5939868,0.2334669999999999,ETF_LS,851.8263787133528,-430.22490333792916,core_leveraged
LABX,ALAB,1.996912,170,ols,0.040288,150000,0.040288,False,False,34.61000061035156,0.040288,1.0,False,True,False,False,False,False,False,False,False,1.814185,0.993059,0.903896,0.813247,0.934549,0.952771,0.894261,0.499228,0.5990736,0.5,0.5990736,0.040288,ETF_LS,12932.05660406245,-6476.02728816415,core_leveraged
LRCU,LRCX,2.036732,165,ols,0.082725,20000,0.082725,False,False,45.630001068115234,0.082725,1.0,False,True,False,False,False,False,False,False,False,1.105198,0.43586,0.488909,0.252363,0.37251,0.353135,0.289785,0.509183,0.6110196,0.509183,0.6110196,0.082725,ETF_LS,2699.2853079508436,-1325.3021546039652,core_leveraged
MDBX,MDB,1.977512,165,ols,0.091637,800,0.091637,False,False,18.13999938964844,0.091637,1.0,False,True,False,False,False,False,False,True,False,1.526914,0.790476,0.681502,0.448896,0.67255,0.698839,0.580913,0.494378,0.5932535999999999,0.5,0.5932535999999999,0.091637,ETF_LS,6763.289487908572,-3420.100352315724,core_leveraged
NEBX,NBIS,1.998188,151,ols,0.072979,25000,0.072979,False,False,79.0,0.072979,1.0,False,True,False,False,False,False,False,False,False,1.868614,0.971522,1.013274,1.023935,0.992529,0.898543,0.91955,0.499547,0.5994564,0.5,0.5994564,0.072979,ETF_LS,12335.904556774352,-6173.545510619798,core_leveraged
NNEX,NNE,1.942155,104,ols,0.131259,6000,0.131259,False,False,6.230000019073486,0.131259,1.0,False,True,False,False,False,False,False,False,False,1.655194,1.407535,0.967533,0.856461,1.083888,1.276276,0.952629,0.48553875,0.5826465,0.5,0.5826465,0.131259,ETF_LS,11136.438150210866,-5734.062497695017,core_leveraged
NVTX,NVTS,1.999994,151,ols,0.228957,8000,0.228957,False,False,39.900001525878906,0.228957,1.0,False,True,False,False,False,False,False,False,False,2.462454,1.632037,2.043241,4.174796,2.651159,1.40308,2.422202,0.4999985,0.5999982,0.5,0.5999982,0.228957,ETF_LS,30003.79221508291,-15001.941113364797,core_leveraged
OPEX,OPEN,1.996454,119,ols,0.341344,25000,0.341344,False,False,26.38999938964844,0.341344,1.0,False,True,False,False,False,False,False,False,False,1.849464,1.057973,1.65058,2.70994,1.929844,0.7166290000000001,1.5884999999999998,0.4991135,0.5989361999999999,0.5,0.5989361999999999,0.341344,ETF_LS,14299.975692239746,-7162.68729068626,core_leveraged
PONX,PONY,2.005767,151,ols,0.284341,25000,0.284341,False,False,9.079999923706056,0.284341,1.0,False,True,False,False,False,False,False,False,False,1.612219,0.83733,1.261527,1.605244,1.145105,0.552989,0.8607640000000001,0.50144175,0.6017301,0.50144175,0.6017301,0.284341,ETF_LS,5187.791961721051,-2586.4379869252266,core_leveraged
QBTX,QBTS,1.99216,244,ols,0.086575,50000,0.086575,False,False,16.280000686645508,0.086575,1.0,False,True,False,False,False,False,False,False,False,2.394646,1.397043,1.192646,1.405721,1.397318,1.310468,1.310743,0.49804,0.597648,0.5,0.597648,0.086575,ETF_LS,17745.93287899165,-8907.885350068093,core_leveraged
QUBX,QUBT,1.966628,204,ols,0.264683,40000,0.264683,False,False,13.729999542236328,0.264683,1.0,False,True,False,False,False,False,False,False,False,1.959874,1.225175,1.143602,1.243087,1.228587,0.960492,0.963904,0.491657,0.5899884,0.5,0.5899884,0.264683,ETF_LS,7316.131587490351,-3720.140050629988,core_leveraged
RGTU,RGTI,1.988213,204,ols,0.402428,20000,0.402428,False,False,26.739999771118164,0.402428,1.0,False,False,True,False,False,True,True,False,False,2.106502,1.205826,1.076027,1.137443,1.192801,0.8033980000000001,0.790373,0.49705325,0.5964638999999999,0.5,0.5964638999999999,0.402428,ETF_LS,0.0,0.0,
SMU,SMR,1.985539,192,ols,0.161945,35000,0.161945,False,False,14.539999961853027,0.161945,1.0,False,True,False,False,False,False,False,False,False,2.016157,1.257954,1.042792,1.063941,1.21176,1.096009,1.049815,0.49638475,0.5956617,0.5,0.5956617,0.161945,ETF_LS,11637.977992518723,-5861.369629364482,core_leveraged
SNPX,SNPS,1.855719,104,ols,0.045273,1000,0.045273,False,False,24.59499931335449,0.045273,1.0,False,True,False,False,False,False,False,False,False,0.789144,0.471447,0.557717,0.246968,0.33961,0.426174,0.294337,0.46392975,0.5567156999999999,0.5,0.5567156999999999,0.045273,ETF_LS,3893.321836360181,-2098.0125958510857,core_leveraged
SRPU,SRPT,1.965436,119,ols,0.130084,1000,0.130084,False,False,11.449999809265137,0.130084,1.0,False,True,False,False,False,False,False,False,False,1.926895,1.373737,1.083043,1.112868,1.236056,1.243653,1.105972,0.491359,0.5896308,0.5,0.5896308,0.130084,ETF_LS,13437.134586307691,-6836.719479193263,core_leveraged
TARK,ARKK,1.977725,500,ols,0.036719,15000,0.036719,False,False,45.71500015258789,0.036719,1.0,False,True,False,False,False,False,False,False,False,0.740152,0.233491,0.373346,0.134765,0.233491,0.196772,0.196772,0.49443125,0.5933174999999999,0.5,0.5933174999999999,0.036719,ETF_LS,2685.114560761716,-1357.6784238262223,core_leveraged
TEMT,TEM,1.985276,232,ols,0.085083,200000,0.085083,False,False,24.899999618530277,0.085083,1.0,False,True,False,False,False,False,False,False,False,1.360028,0.620528,0.72298,0.511212,0.611852,0.535445,0.5267689999999999,0.496319,0.5955828,0.5,0.5955828,0.085083,ETF_LS,6150.896908374579,-3098.257828319376,core_leveraged
UNX,U,2.029315,146,ols,0.0448369999999999,1000,0.0448369999999999,False,False,41.01900100708008,0.0448369999999999,1.0,False,True,False,False,False,False,False,False,False,1.686787,1.07058,0.760075,0.603366,0.874053,1.025743,0.829216,0.50732875,0.6087945,0.50732875,0.6087945,0.0448369999999999,ETF_LS,11806.439655944336,-5817.9433237049625,core_leveraged
UPSX,UPST,1.989035,213,ols,0.129722,30000,0.129722,False,False,22.690000534057617,0.129722,1.0,False,True,False,False,False,False,False,False,False,1.422131,0.702416,0.710694,0.496809,0.670596,0.572694,0.540874,0.49725875,0.5967105,0.5,0.5967105,0.129722,ETF_LS,5033.231636152171,-2530.489225253538,core_leveraged
WULX,WULF,1.995357,119,ols,0.140744,5000,0.140744,False,False,33.08000183105469,0.140744,1.0,False,True,False,False,False,False,False,False,False,2.003674,1.167032,1.108016,1.219162,1.194545,1.026288,1.053801,0.49883925,0.5986071,0.5,0.5986071,0.140744,ETF_LS,12319.22085292314,-6173.943235683208,core_leveraged
CRMU,CRML,1.968042,45,ols,0.141235,300,0.141235,False,False,7.329999923706055,0.141235,1.0,False,True,False,False,False,False,False,True,False,1.905672,1.01357,1.714762,2.800956,2.48178,0.8723350000000001,2.340545,0.4920105,0.5904126,0.5,0.5904126,0.141235,ETF_LS,31472.148378704656,-15991.604030150096,core_leveraged
UECG,UEC,1.995845,45,ols,0.062699,300,0.062699,False,False,10.609999656677246,0.062699,1.0,False,True,False,False,False,False,False,True,False,1.252872,0.559798,0.750822,0.560225,0.560149,0.497099,0.49745,0.49896125,0.5987535,0.5,0.5987535,0.062699,ETF_LS,6377.090042581773,-3195.1830140024763,core_leveraged
DNNG,DNN,1.976946,45,ols,,0,,False,True,13.300000190734863,,1.0,False,False,False,False,False,False,False,True,False,1.112034,0.57817,0.617426,0.368133,0.40564,0.57817,0.40564,0.4942365,1.0,0.5,1.0,,ETF_LS,6882.444181527771,-3481.351631014591,core_leveraged
RCAX,RCAT,2.007268,50,ols,0.108619,10000,0.108619,False,False,14.300000190734863,0.108619,1.0,False,True,False,False,False,False,False,False,False,2.409219,1.562594,1.165782,1.3739,1.411339,1.453975,1.30272,0.501817,0.6021804,0.501817,0.6021804,0.108619,ETF_LS,16953.999119405347,-8446.305684843952,core_leveraged
RDWU,RDW,1.985078,52,ols,0.246102,3000,0.246102,False,False,14.119999885559082,0.246102,1.0,False,True,False,False,False,False,False,False,False,1.975755,1.441024,1.084828,1.150641,1.210561,1.194922,0.964459,0.4962695,0.5955233999999999,0.5,0.5955233999999999,0.246102,ETF_LS,7869.307740390849,-3964.2309976690335,core_leveraged
OKLL,OKLO,1.997968,204,ols,,0,,False,True,9.699999809265137,,1.0,False,False,False,False,False,False,False,True,False,2.009787,1.24976,1.052923,1.10527,1.222238,1.24976,1.222238,0.499492,1.0,0.5,1.0,,ETF_LS,18994.899102364965,-9507.108773696558,core_leveraged
GDXU,GDX,3.041655,500,ols,0.080314,1000,0.080314,False,False,239.97000122070312,0.080314,1.0,False,True,False,False,False,False,False,False,False,1.345666,0.709232,0.443479,0.610673,0.709232,0.628918,0.628918,0.76041375,0.9124965,0.76041375,0.9124965,0.080314,ETF_LS,7326.004910340435,-2408.5587978716967,core_leveraged
MRNX,MRNA,2.013256,49,ols,,0,,False,True,29.989999771118164,,1.0,False,False,False,False,False,False,False,True,False,1.271544,0.566665,0.645608,0.425134,0.452654,0.566665,0.452654,0.503314,1.0,0.503314,1.0,,ETF_LS,7566.321672444039,-3758.2511476156233,core_leveraged
ZETX,ZETA,2.042914,49,ols,0.097609,400,0.097609,False,False,16.600000381469727,0.097609,1.0,False,True,False,False,False,False,False,True,False,1.485057,0.734801,0.707945,0.533909,0.572971,0.637192,0.475362,0.5107285,0.6128742,0.5107285,0.6128742,0.097609,ETF_LS,5003.037770948871,-2448.9713081161867,core_leveraged
LITX,LITE,1.980526,55,ols,0.069194,1100000,0.069194,False,False,45.25,0.069194,1.0,False,True,False,False,False,False,False,False,False,2.011907,1.386075,0.796573,0.616114,0.784161,1.316881,0.714967,0.4951315,0.5941578,0.5,0.5941578,0.069194,ETF_LS,9421.933685955762,-4757.288561703185,core_leveraged
WDCX,WDC,2.042547,55,ols,0.131437,20000,0.131437,False,False,47.68999862670898,0.131437,1.0,False,True,False,False,False,False,False,False,False,1.691075,0.739394,0.618219,0.406933,0.479494,0.607957,0.3480569999999999,0.51063675,0.6127640999999999,0.51063675,0.6127640999999999,0.131437,ETF_LS,2120.262201646518,-1038.0481828063287,core_leveraged
LNOK,NOK,1.958995,59,ols,0.443901,8000,0.443901,False,False,46.630001068115234,0.443901,1.0,False,False,True,False,False,True,True,False,False,0.952932,0.34785,0.43601,0.178572,0.218205,-0.096051,-0.2256959999999999,0.48974875,0.5876985,0.5,0.5876985,0.443901,ETF_LS,0.0,0.0,
USGG,USAR,1.997778,64,ols,0.359717,150000,0.359717,False,False,11.279999732971191,0.359717,1.0,False,False,True,False,False,True,True,False,False,2.240248,1.339664,1.270195,1.608022,1.539868,0.979947,1.180151,0.4994445,0.5993334,0.5,0.5993334,0.359717,ETF_LS,0.0,0.0,
ONDG,ONDS,2.001668,64,ols,0.263975,50000,0.263975,False,False,6.650000095367432,0.263975,1.0,False,True,False,False,False,False,False,False,False,1.959706,1.135041,1.268944,1.61425,1.492546,0.8710659999999999,1.228571,0.500417,0.6005003999999999,0.500417,0.6005003999999999,0.263975,ETF_LS,11250.367618783815,-5620.49631546481,core_leveraged
PLUL,PLUG,1.944707,64,ols,,0,,False,True,18.374000549316406,,1.0,False,False,False,False,False,False,False,True,False,1.850315,0.991078,1.151239,1.217453,1.159961,0.991078,1.159961,0.48617675,1.0,0.5,1.0,,ETF_LS,18139.037647448375,-9327.388469033318,core_leveraged
UUUG,UUUU,1.996234,64,ols,0.10365,25000,0.10365,False,False,13.18000030517578,0.10365,1.0,False,True,False,False,False,False,False,False,False,1.996134,1.148683,0.942076,0.8825,0.950102,1.045033,0.846452,0.4990585,0.5988702,0.5,0.5988702,0.10365,ETF_LS,10341.844377937365,-5180.677404521396,core_leveraged
HUTG,HUT,1.999505,64,ols,,0,,False,True,14.416000366210938,,1.0,False,False,False,False,False,False,False,True,False,2.119666,1.320355,0.985362,0.970217,1.059141,1.320355,1.059141,0.49987625,1.0,0.5,1.0,,ETF_LS,16572.415464372883,-8288.259076307828,core_leveraged
XPEG,XPEV,1.993402,62,ols,0.1030219999999999,4000,0.1030219999999999,False,False,10.609999656677246,0.1030219999999999,1.0,False,True,False,False,False,False,False,False,False,1.047178,0.426185,0.583167,0.336725,0.358735,0.323163,0.255713,0.4983505,0.5980205999999999,0.5,0.5980205999999999,0.1030219999999999,ETF_LS,1591.2278254079322,-798.2473306477731,core_leveraged
ORLG,ORLY,2.005724,62,ols,,0,,False,True,13.62600040435791,,1.0,False,False,False,False,False,False,False,True,False,0.496655,0.178808,0.210932,0.044875,0.077827,0.178808,0.077827,0.501431,1.0,0.501431,1.0,,ETF_LS,2009.8784539960905,-1002.0712989404777,core_leveraged
LUNL,LUNR,1.986192,64,ols,0.372438,15000,0.372438,False,False,23.32999992370605,0.372438,1.0,False,False,True,False,False,True,True,False,False,2.624739,2.088783,1.032371,1.043817,1.309205,1.7163449999999998,0.936767,0.496548,0.5958576,0.5,0.5958576,0.372438,ETF_LS,0.0,0.0,
RKTL,RKT,1.953234,64,ols,0.0412629999999999,5000,0.0412629999999999,False,False,15.43000030517578,0.0412629999999999,1.0,False,True,False,False,False,False,False,False,False,1.200647,0.747622,0.568162,0.300516,0.414067,0.706359,0.372804,0.4883085,0.5859702,0.5,0.5859702,0.0412629999999999,ETF_LS,5172.26833658027,-2648.0536057534687,core_leveraged
EOSU,EOSE,1.969185,63,ols,0.162451,7000,0.162451,False,False,43.49700164794922,0.162451,1.0,False,True,False,False,False,False,False,False,False,2.763791,3.84836,1.183469,1.336525,1.964484,3.685909,1.802033,0.49229625,0.5907555,0.5,0.5907555,0.162451,ETF_LS,22826.38097643222,-11591.791008174561,core_leveraged
BTFL,KEEL,2.049858,73,ols,0.043254,400,0.043254,False,False,32.82500076293945,0.043254,1.0,False,True,False,False,False,False,False,True,False,2.166056,1.380537,1.065337,1.221233,1.267381,1.337283,1.2241270000000002,0.5124645,0.6149574,0.5124645,0.6149574,0.043254,ETF_LS,17673.13096116794,-8621.636699306948,core_leveraged
FGRU,FIGR,1.996313,40,ols,0.213844,5000,0.213844,False,False,16.8700008392334,0.213844,1.0,False,True,False,False,False,False,False,False,False,2.585128,1.933974,1.110744,1.226937,1.339165,1.7201300000000002,1.125321,0.49907825,0.5988939,0.5,0.5988939,0.213844,ETF_LS,11209.88940703213,-5615.296502618642,core_leveraged
APHU,APH,2.00016,40,ols,0.163495,2000,0.163495,False,False,23.690000534057617,0.163495,1.0,False,True,False,False,False,False,False,False,False,0.93785,0.387368,0.388301,0.150814,0.188362,0.223873,0.024867,0.50004,0.600048,0.50004,0.600048,0.163495,ETF_LS,854.723645508137,-427.327636543145,core_leveraged
COPZ,COPX,2.037617,40,ols,0.068243,15000,0.068243,False,False,19.06999969482422,0.068243,1.0,False,True,False,False,False,False,False,False,False,1.112825,0.511496,0.382024,0.15428,0.210981,0.4432529999999999,0.142738,0.50940425,0.6112851,0.50940425,0.6112851,0.068243,ETF_LS,952.4784351873213,-467.4472362506405,core_leveraged
LEUX,LEU,2.019081,39,ols,0.218917,2000,0.218917,False,False,22.059999465942383,0.218917,1.0,False,True,False,False,False,False,False,False,False,1.292277,0.48044,0.917734,0.866495,0.806748,0.2615229999999999,0.587831,0.50477025,0.6057243,0.50477025,0.6057243,0.218917,ETF_LS,3079.742208334585,-1525.3188001544193,core_leveraged
COHX,COHR,2.054001,39,ols,0.32773,150000,0.32773,False,False,46.5,0.32773,1.0,False,True,False,False,False,False,False,False,False,1.911313,0.981836,0.682027,0.503518,0.577543,0.6541060000000001,0.249813,0.51350025,0.6162002999999999,0.51350025,0.6162002999999999,0.32773,ETF_LS,862.2572865511881,-419.79399550009384,core_leveraged
FCXG,FCX,2.045446,39,ols,0.043849,81,0.043849,False,False,16.8799991607666,0.043849,1.0,False,True,False,False,False,False,False,True,False,1.034776,0.40612,0.441858,0.208749,0.239295,0.362271,0.195446,0.5113615,0.6136338,0.5113615,0.6136338,0.043849,ETF_LS,2453.94034002882,-1199.7091783546573,core_leveraged
GLWG,GLW,1.987685,26,ols_short_history,0.263396,150000,0.263396,False,False,23.25,0.263396,1.0,False,True,False,False,False,False,False,False,False,1.372991,0.541316,0.461252,0.208839,0.243142,0.27792,-0.020254,0.49692125,0.5963054999999999,0.5,0.5963054999999999,0.263396,ETF_LS,852.93935022069,-429.1119318305919,core_leveraged
SNDU,SNDK,1.99992,24,ols_short_history,0.107898,100,0.107898,False,False,44.13999938964844,0.107898,1.0,False,True,False,False,False,False,False,True,False,1.9579,0.986769,0.944112,0.891241,0.900339,0.878871,0.792441,0.49998,0.599976,0.5,0.599976,0.107898,ETF_LS,9411.8775761464,-4706.1270331545265,core_leveraged
PAAU,PAAS,1.949636,24,ols_short_history,,0,,False,True,20.63999938964844,,1.0,False,False,False,False,False,False,False,True,False,1.098241,0.359795,0.54257,0.272516,0.280828,0.359795,0.280828,0.487409,1.0,0.5,1.0,,ETF_LS,5032.2035429143825,-2581.099006642462,core_leveraged
BITX,IBIT,2.003964,500,ols,0.042211,1700000,0.042211,False,False,18.09000015258789,0.042211,1.0,False,True,False,False,False,False,False,False,False,0.863976,0.434788,0.434859,0.190228,0.434788,0.392577,0.392577,0.500991,0.6011892,0.500991,0.6011892,0.042211,ETF_LS,5426.624143630522,-2707.9449249739628,core_leveraged
ETHU,ETHA,2.001094,434,ols,0.017567,300000,0.017567,False,False,28.049999237060547,0.017567,1.0,False,True,False,False,False,False,False,False,False,1.456214,0.773865,0.726687,0.528941,0.773865,0.756298,0.756298,0.5002735,0.6003282,0.5002735,0.6003282,0.017567,ETF_LS,11555.603627465338,-5774.64308396574,core_leveraged
XXRP,XRPZ,2.021869,97,ols,0.038072,550000,0.038072,False,False,4.53000020980835,0.038072,1.0,False,True,False,False,False,False,False,False,False,1.50973,0.893249,0.792872,0.649418,0.743274,0.855177,0.705202,0.50546725,0.6065607000000001,0.50546725,0.6065607000000001,0.038072,ETF_LS,10175.681285182109,-5032.809388334313,core_leveraged
ADBU,ADBE,1.999255,15,ols_short_history,,0,,False,True,26.57999992370605,,1.0,False,False,False,False,False,False,False,True,False,0.853722,,0.304313,0.092503,0.092503,,0.092503,0.49981375,1.0,0.5,1.0,,ETF_LS,2227.379408616221,-1114.1047083119568,core_leveraged
PYPU,PYPL,2.027479,15,ols_short_history,,7000,,False,False,31.25,,1.0,False,False,False,False,False,False,False,False,False,0.691231,,0.385796,0.15503,0.15503,,0.15503,0.50686975,0.6082436999999999,0.50686975,0.6082436999999999,,ETF_LS,3153.875715877063,-1555.5651702814496,core_leveraged
TXNU,TXN,1.981937,15,ols_short_history,,0,,False,True,32.31999969482422,,1.0,False,False,False,False,False,False,False,True,False,0.681388,,0.346285,0.116684,0.116684,,0.116684,0.49548425,1.0,0.5,1.0,,ETF_LS,2586.250282863483,-1304.910440071245,core_leveraged
UNHU,UNH,1.968954,15,ols_short_history,,0,,False,True,33.189998626708984,,1.0,False,False,False,False,False,False,False,True,False,0.878359,,0.512902,0.250944,0.250944,,0.250944,0.4922385,1.0,0.5,1.0,,ETF_LS,4583.739728589511,-2328.007525106991,core_leveraged
AAOX,AAOI,1.979993,16,ols_short_history,0.175499,80000,0.175499,False,False,56.84999847412109,0.175499,1.0,False,True,False,False,False,False,False,False,False,2.918341,,1.323777,1.700146,1.700146,,1.524647,0.49499825,0.5939979,0.5,0.5939979,0.175499,ETF_LS,18297.223496286726,-9241.054638216765,core_leveraged
HLXX,HL,2.000508,16,ols_short_history,0.149028,4000,0.149028,False,False,27.920000076293945,0.149028,1.0,False,True,False,False,False,False,False,False,False,1.077593,,0.712662,0.508274,0.508274,,0.359246,0.500127,0.6001523999999999,0.500127,0.6001523999999999,0.149028,ETF_LS,1762.7645770930085,-881.1584742940336,core_leveraged
IBX,IBM,1.951031,16,ols_short_history,0.1110319999999999,200,0.1110319999999999,False,False,25.170000076293945,0.1110319999999999,1.0,False,True,False,False,False,False,False,True,False,0.550311,,0.325146,0.098081,0.098081,,-0.0129509999999999,0.48775775,0.5853092999999999,0.5,0.5853092999999999,0.1110319999999999,ETF_LS,847.6094608534422,-434.4418211978396,core_leveraged
AALG,AAL,1.987798,192,ols,0.172081,30000,0.172081,False,False,10.229999542236328,0.172081,1.0,False,True,False,False,False,False,False,False,False,0.936595,0.336214,0.476695,0.223096,0.309281,0.164133,0.1371999999999999,0.4969495,0.5963394,0.5,0.5963394,0.172081,ETF_LS,852.95557944646,-429.09570260482207,core_leveraged
ABNG,ABNB,1.991196,102,ols,0.108773,900,0.108773,False,False,17.381000518798828,0.108773,1.0,False,True,False,False,False,False,False,True,False,0.667077,0.222483,0.300526,0.089127,0.143104,0.1137099999999999,0.034331,0.497799,0.5973588,0.5,0.5973588,0.108773,ETF_LS,853.4430323574197,-428.60824969386226,core_leveraged
ADBG,ADBE,1.990346,268,ols,0.080245,150000,0.080245,False,False,4.71999979019165,0.080245,1.0,False,True,False,False,False,False,False,False,False,0.606728,0.238017,0.304313,0.09127,0.238017,0.157772,0.157772,0.4975865,0.5971038,0.5,0.5971038,0.080245,ETF_LS,853.3212013010003,-428.73008075028173,core_leveraged
AMDG,AMD,2.002886,307,ols,0.031219,20000,0.031219,False,False,38.02399826049805,0.031219,1.0,False,True,False,False,False,False,False,False,False,1.173079,0.486159,0.584814,0.343489,0.486159,0.45494,0.45494,0.5007215,0.6008658,0.5007215,0.6008658,0.031219,ETF_LS,6678.249199205381,-3334.3131856757605,core_leveraged
ARMG,ARM,1.996214,314,ols,0.157796,100000,0.157796,False,False,11.050000190734863,0.157796,1.0,False,True,False,False,False,False,False,False,False,1.041508,0.472441,0.521467,0.270386,0.472441,0.314645,0.314645,0.4990535,0.5988642,0.5,0.5988642,0.157796,ETF_LS,854.1608569844202,-427.8904250668617,core_leveraged
ASMG,ASML,1.984896,314,ols,0.13473,20000,0.13473,False,False,35.7400016784668,0.13473,1.0,False,True,False,False,False,False,False,False,False,0.780346,0.286333,0.391139,0.149541,0.286333,0.151603,0.151603,0.496224,0.5954688,0.5,0.5954688,0.13473,ETF_LS,852.5384005132713,-429.51288153801073,core_leveraged
AVGG,AVGO,1.998367,229,ols,0.007113,250000,0.007113,False,False,33.13999938964844,0.007113,1.0,False,True,False,False,False,False,False,False,False,0.854285,0.299262,0.427061,0.181935,0.288554,0.292149,0.281441,0.49959175,0.5995100999999999,0.5,0.5995100999999999,0.007113,ETF_LS,4820.348197833501,-2412.1436141777267,core_leveraged
BAIG,BBAI,2.001421,163,ols,0.171487,30000,0.171487,False,False,3.200000047683716,0.171487,1.0,False,True,False,False,False,False,False,False,False,1.852853,1.053845,1.026097,1.05512,1.054295,0.8823579999999999,0.8828079999999999,0.50035525,0.6004263,0.50035525,0.6004263,0.171487,ETF_LS,8864.82825479703,-4429.267133100447,core_leveraged
BEG,BE,1.986164,82,ols,0.354443,20000,0.354443,False,False,53.35300064086914,0.354443,1.0,False,False,True,False,False,True,True,False,False,2.175405,1.188558,1.022614,1.024136,1.077638,0.8341149999999999,0.723195,0.496541,0.5958492,0.5,0.5958492,0.354443,ETF_LS,0.0,0.0,
BIDG,BIDU,2.015094,80,ols,0.201728,8000,0.201728,False,False,14.734999656677246,0.201728,1.0,False,True,False,False,False,False,False,False,False,0.983401,0.326752,0.465893,0.221995,0.255251,0.125024,0.053523,0.5037735,0.6045282,0.5037735,0.6045282,0.201728,ETF_LS,856.8402332245184,-425.21104882676366,core_leveraged
BLSG,BLSH,2.015306,117,ols,0.026025,1000,0.026025,False,False,6.331999778747559,0.026025,1.0,False,True,False,False,False,False,False,False,False,1.442406,0.683523,0.808874,0.669375,0.675944,0.657498,0.649919,0.5038265,0.6045917999999999,0.5038265,0.6045917999999999,0.026025,ETF_LS,9717.63174827221,-4821.913768069073,core_leveraged
BMNG,BMNR,1.991067,117,ols,,0,,False,True,1.5299999713897705,,1.0,False,False,False,False,False,False,False,True,False,2.077622,1.406586,1.036888,1.060773,1.221329,1.406586,1.221329,0.49776675,1.0,0.5,1.0,,ETF_LS,18990.83894002088,-9538.021040990023,core_leveraged
BOEG,BA,1.99192,210,ols,0.061208,9000,0.061208,False,False,14.496000289916992,0.061208,1.0,False,True,False,False,False,False,False,False,False,0.614664,0.180874,0.306954,0.093082,0.166242,0.119666,0.105034,0.49798,0.597576,0.5,0.597576,0.061208,ETF_LS,853.5467491589313,-428.50453289235077,core_leveraged
BULG,BULL,1.97701,171,ols,0.123955,40000,0.1354699421782845,False,False,1.830000042915344,0.123955,1.0928961492338718,False,True,False,False,False,False,False,False,False,1.174696,0.648496,0.907025,0.794541,0.695439,0.5130260578217154,0.5599690578217155,0.4942525,0.5931029999999999,0.5,0.5931029999999999,0.1354699421782845,ETF_LS,5148.661624491186,-2604.2668597989823,core_leveraged
CIFG,CIFR,1.992398,85,ols,0.302948,1000,0.302948,False,False,8.784000396728516,0.302948,1.0,False,True,False,False,False,False,False,False,False,2.01536,1.134927,1.079276,1.151588,1.145968,0.831979,0.8430200000000001,0.4980995,0.5977193999999999,0.5,0.5977193999999999,0.302948,ETF_LS,4374.648360740035,-2195.669921742561,core_leveraged
