ETF,Underlying,sleeve,strategy_tag,Delta,borrow_current,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,gross_target_usd,long_usd,short_usd
ORLG,ORLY,,ETF_LS,1.999765,0.13934,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
RKTL,RKT,core_leveraged,ETF_LS,2.002235,0.073037,7470.101383878274,4981.921283427019,-2488.180100451255,4981.921283427019,-2488.180100451255,haircut,haircut,-583.2712584197498,1.0780807687133331,8053.3726422980235,5370.913526906316,-2682.4591153917077
EOSU,EOSE,core_leveraged,ETF_LS,2.000245,0.17858,17884.087817715714,11923.212016667561,-5960.8758010481515,11923.212016667561,-5960.8758010481515,haircut,haircut,-1420.0171881857932,1.079401152726344,19304.105005901507,12869.928794991562,-6434.176210909944
KEEX,KEEL,core_leveraged,ETF_LS,1.995996,0.117907,13390.252263254119,8920.869706249998,-4469.382557004121,8920.869706249998,-4469.382557004121,haircut,haircut,-1110.9338966162904,1.0829658676158733,14501.186159870409,9660.99740131719,-4840.188758553219
FGRU,FIGR,,ETF_LS,1.992438,0.373679,4159.848340958075,2769.7281977978573,-1390.1201431602176,2769.7281977978573,-1390.1201431602176,haircut,none,4159.848340958075,0.0,0.0,0.0,0.0
APHU,APH,core_leveraged,ETF_LS,1.995827,0.078164,539.8195731259676,359.629070428059,-180.19050269790867,359.629070428059,-180.19050269790867,haircut,haircut,-41.82997468820952,1.0774888069470732,581.6495478141771,387.49629803901416,-194.15324977516295
COPZ,COPX,core_leveraged,ETF_LS,1.998436,0.056016,2788.875392069024,1858.765364018059,-930.1100280509653,1858.765364018059,-930.1100280509653,haircut,haircut,-202.22474141875318,1.0725112143747397,2991.1001334877774,1993.5466978007134,-997.5534356870639
LEUX,LEU,core_leveraged,ETF_LS,1.997607,0.25732,3619.4599544910275,2412.0101605417112,-1207.449793949316,2412.0101605417112,-1207.449793949316,haircut,haircut,-248.99181040648818,1.0687925308021544,3868.4517648975157,2577.9384438058864,-1290.5133210916295
COHX,COHR,core_leveraged,ETF_LS,2.005799,0.222666,12429.696973508717,8294.458065814384,-4135.238907694332,8294.458065814384,-4135.238907694332,haircut,haircut,-912.7809613099671,1.0734354959139687,13342.477934818684,8903.56570721508,-4438.912227603603
FCXG,FCX,core_leveraged,ETF_LS,1.999524,0.25457,817.5231756082588,544.9722056516061,-272.55096995665275,544.9722056516061,-272.55096995665275,haircut,haircut,-57.1946136652474,1.069960846825771,874.7177892735062,583.0989226555008,-291.6188666180055
GLWG,GLW,core_leveraged,ETF_LS,1.9973,0.254257,9514.753150344199,6340.311769653511,-3174.4413806906878,6340.311769653511,-3174.4413806906878,haircut,haircut,-702.4165941560186,1.073823942992216,10217.169744500217,6808.3785842892885,-3408.791160210929
SNDU,SNDK,core_leveraged,ETF_LS,1.995652,0.07144,27040.000077184228,18013.58443304925,-9026.415644134975,18013.58443304925,-9026.415644134975,haircut,haircut,-1908.4574351904048,1.0705790469579444,28948.457512374633,19284.96605463033,-9663.491457744301
BITX,IBIT,core_leveraged,ETF_LS,1.999054,0.012214,1136.6079638440197,757.6191347519061,-378.98882909211363,757.6191347519061,-378.98882909211363,haircut,haircut,-77.15429553635317,1.0678811850617487,1213.7622593803728,809.0472194443221,-404.7150399360508
ETHU,ETHA,core_leveraged,ETF_LS,1.999556,0.023656,6121.780993561116,4080.885276474615,-2040.895717086501,4080.885276474615,-2040.895717086501,haircut,haircut,-477.7052432864393,1.0780337035560221,6599.486236847555,4399.33186838517,-2200.1543684623844
XXRP,XRPZ,core_leveraged,ETF_LS,1.998515,0.046515,6899.441530695159,4598.488715486577,-2300.952815208581,4598.488715486577,-2300.952815208581,haircut,haircut,-535.4752121549736,1.0776113848885711,7434.916742850132,4955.383793089957,-2479.5329497601756
TXXD,TDOG,core_leveraged,ETF_LS,2.006723,0.135914,4052.091007359135,2704.4141487462416,-1347.6768586128935,2704.4141487462416,-1347.6768586128935,haircut,haircut,-326.3826888763142,1.0805467321152362,4378.473696235449,2922.24587071396,-1456.2278255214894
TXXS,TSUI,core_leveraged,ETF_LS,2.007226,0.22983,3760.578853360062,2510.064640806678,-1250.5142125533837,2510.064640806678,-1250.5142125533837,haircut,haircut,-282.3123480032091,1.0750715139907157,4042.891201363271,2698.498993606597,-1344.3922077566735
TXXH,THYP,core_leveraged,ETF_LS,1.987922,0.153257,13305.16761673102,8852.184032577545,-4452.983584153476,8852.184032577545,-4452.983584153476,haircut,haircut,-1038.8777153741066,1.0780807687133334,14344.045332105126,9543.369366633093,-4800.675965472033
ONDL,ONDS,core_leveraged,ETF_LS,1.993642,0.292315,12225.506049805357,8141.682382912203,-4083.8236668931554,8141.682382912203,-4083.8236668931554,haircut,haircut,-887.7693359700916,1.0726161626646307,13113.275385775449,8732.900115193514,-4380.375270581937
MSTX,MSTR,core_leveraged,ETF_LS,1.99463,0.179353,1645.3915985159194,1095.9442215391578,-549.4473769767615,1095.9442215391578,-549.4473769767615,haircut,haircut,-128.47344084658357,1.0780807687133336,1773.865039362503,1181.516388823871,-592.3486505386318
SMCX,SMCI,core_leveraged,ETF_LS,1.997985,0.175224,6661.618545971836,4439.586565834565,-2222.0319801372707,4439.586565834565,-2222.0319801372707,haircut,haircut,-478.78790399984246,1.0718726088405883,7140.406449971679,4758.671234494724,-2381.735215476955
ORCX,ORCL,core_leveraged,ETF_LS,1.998012,0.047579,1441.9919922916818,961.0092636396012,-480.98272865208077,961.0092636396012,-480.98272865208077,haircut,haircut,-112.59184323660543,1.0780807687133334,1554.5838355282872,1036.0456056852156,-518.5382298430718
IONX,IONQ,core_leveraged,ETF_LS,1.99098,0.20636,11091.470937260076,7383.164316266262,-3708.3066209938133,7383.164316266262,-3708.3066209938133,haircut,haircut,-823.4980617033998,1.0742460640578326,11914.968998963475,7931.33520704127,-3983.6337919222046
IRE,IREN,core_leveraged,ETF_LS,1.997827,0.218658,24142.957581376522,16089.471645938445,-8053.485935438077,16089.471645938445,-8053.485935438077,haircut,haircut,-1828.7710268857409,1.0757475972329267,25971.728608262263,17308.210463865584,-8663.51814439668
AVGX,AVGO,core_leveraged,ETF_LS,1.995354,0.084169,1225.4836972756887,816.3555283595309,-409.1281689161577,816.3555283595309,-409.1281689161577,haircut,haircut,-92.77750222414147,1.0757068432900336,1318.2611994998301,878.1592284139984,-440.1019710858316
RKLX,RKLB,core_leveraged,ETF_LS,1.996305,0.137705,16673.41440854235,11108.755801176829,-5564.658607365522,11108.755801176829,-5564.658607365522,haircut,haircut,-1248.8656082907291,1.074901611493018,17922.28001683308,11940.819512367387,-5981.460504465693
RGTX,RGTI,core_leveraged,ETF_LS,1.990532,0.2821249999999999,15415.842654357686,10260.959625399064,-5154.883028958622,10260.959625399064,-5154.883028958622,haircut,haircut,-1175.521008160089,1.076254087078905,16591.363662517775,11043.399734187371,-5547.963928330402
SOFX,SOFI,core_leveraged,ETF_LS,2.000764,0.103345,2369.033815132573,1579.5569302017445,-789.4768849308286,1579.5569302017445,-789.4768849308286,haircut,haircut,-184.97598139343245,1.0780807687133334,2554.0097965260056,1702.88994953837,-851.1198469876357
NVOX,NVO,core_leveraged,ETF_LS,2.004022,0.070155,885.9323949600115,591.0169799064561,-294.91541505355536,591.0169799064561,-294.91541505355536,haircut,haircut,-66.9946190901004,1.0756204643505833,952.9270140501119,635.7099583660616,-317.2170556840502
LLYX,LLY,core_leveraged,ETF_LS,1.990731,0.010628,348.1182320266137,231.7191871019402,-116.3990449246735,231.7191871019402,-116.3990449246735,haircut,haircut,-27.181339159764548,1.0780807687133334,375.2995711863783,249.8119993564884,-125.48757182988983
SOUX,SOUN,core_leveraged,ETF_LS,2.001393,0.19779,3662.4983634363125,2442.232185885984,-1220.2661775503282,2442.232185885984,-1220.2661775503282,haircut,haircut,-269.2627987696601,1.0735188857578153,3931.7611622059726,2621.782374954196,-1309.9787872517768
QPUX,IONQ,core_leveraged,ETF_LS,1.969596,0.288804,5660.0954720428235,3754.0801514258696,-1906.0153206169539,3754.0801514258696,-1906.0153206169539,haircut,haircut,-420.2398109907408,1.0742460640578329,6080.335283033564,4032.8058268268733,-2047.5294562066908
HOOX,HOOD,core_leveraged,ETF_LS,1.994192,0.141756,2254.241660676547,1501.370214664886,-752.8714460116609,1501.370214664886,-752.8714460116609,haircut,haircut,-187.510131172829,1.0831810246628808,2441.751791849376,1626.2557275190404,-815.4960643303356
RIOX,RIOT,core_leveraged,ETF_LS,1.997588,0.20485,3527.586004153307,2350.7778490121377,-1176.8081551411692,2350.7778490121377,-1176.8081551411692,haircut,haircut,-296.5744849594139,1.0840729282320072,3824.160489112721,2548.4146264015276,-1275.7458627111935
QSU,QS,core_leveraged,ETF_LS,2.001828,0.207012,5298.8682664753105,3533.65444793697,-1765.2138185383408,3533.65444793697,-1765.2138185383408,haircut,haircut,-386.02323948763024,1.0728501295134865,5684.891505962941,3791.0816321250863,-1893.809873837855
MPL,MP,,ETF_LS,2.00236,0.386962,838.1702133277611,558.9997563113602,-279.17045701640075,558.9997563113602,-279.17045701640075,haircut,none,838.1702133277611,0.0,0.0,0.0,0.0
OSCX,OSCR,core_leveraged,ETF_LS,1.993665,0.109362,2380.151582931125,1585.0888144078854,-795.0627685232399,1585.0888144078854,-795.0627685232399,haircut,haircut,-207.96471738900755,1.0873745684436207,2588.1163003201327,1723.5852655115846,-864.5310348085483
DKNX,DKNG,core_leveraged,ETF_LS,2.007863,0.064241,2118.760715988521,1414.3533955791404,-704.4073204093806,1414.3533955791404,-704.4073204093806,haircut,haircut,-147.1667728774978,1.0694588925341841,2265.927488866019,1512.5928160880303,-753.3346727779884
ANEL,ANET,core_leveraged,ETF_LS,1.998168,0.08671,2896.4026412884573,1930.3451550873983,-966.0574862010593,1930.3451550873983,-966.0574862010593,haircut,haircut,-226.43480213879548,1.0781779435327632,3122.8374434272528,2081.255569620564,-1041.581873806689
VSTL,VST,core_leveraged,ETF_LS,1.996974,0.1209389999999999,1099.9456707066074,732.9269142186943,-367.0187564879133,732.9269142186943,-367.0187564879133,haircut,haircut,-75.43696125467454,1.0685824429912194,1175.382631961282,783.1928325298281,-392.1897994314538
LMNX,LMND,core_leveraged,ETF_LS,2.001713,0.240824,3191.275992989806,2128.124388226191,-1063.1516047636155,2128.124388226191,-1063.1516047636155,haircut,haircut,-238.47987763048604,1.0747286910171194,3429.755870620292,2287.156338079942,-1142.59953254035
AVXX,AVAV,core_leveraged,ETF_LS,1.999107,0.058844,6142.185517874605,4094.1807224889767,-2048.0047953856283,4094.1807224889767,-2048.0047953856283,haircut,haircut,-408.76598334927166,1.0665505758755913,6550.951501223876,4366.650807309362,-2184.300693914514
PLU,PL,core_leveraged,ETF_LS,1.995805,0.1515179999999999,15336.934906540066,10217.464544971117,-5119.47036156895,10217.464544971117,-5119.47036156895,haircut,haircut,-1122.4490164873732,1.0731860064170144,16459.38392302744,10965.23997072499,-5494.143952302449
ADBU,ADBE,,ETF_LS,1.999082,0.4059049999999999,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
PYPU,PYPL,,ETF_LS,1.993514,0.158283,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
TXNU,TXN,core_leveraged,ETF_LS,1.994487,0.167981,428.4631936785372,285.3791884120134,-143.08400526652386,285.3791884120134,-143.08400526652386,haircut,haircut,-32.988949029998366,1.076993659004346,461.4521427085356,307.35157633154495,-154.10056637699066
UNHU,UNH,,ETF_LS,1.983426,0.280606,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
AAOX,AAOI,core_leveraged,ETF_LS,1.995153,0.13904,95461.11028825254,63589.24588324467,-31871.86440500787,63589.24588324467,-31871.86440500787,haircut,haircut,-7453.67687353502,1.078080768713333,102914.78716178756,68554.34308370957,-34360.444078078
IBX,IBM,core_leveraged,ETF_LS,1.999665,0.0533169999999999,678.8052709916244,452.51157786535055,-226.2936931262739,452.51157786535055,-226.2936931262739,haircut,haircut,-48.572393171286194,1.0715557100791657,727.3776641629106,484.8913651385494,-242.48629902436127
AXTX,AXTI,core_leveraged,ETF_LS,2.009822,0.152533,118493.44771947394,79124.52566379294,-39368.92205568102,79124.52566379294,-39368.92205568102,haircut,haircut,-9348.920641947436,1.078898207638286,127842.36836142138,85367.30891889575,-42475.05944252563
CPNX,CPNG,core_leveraged,ETF_LS,1.995604,0.136182,2413.1491781869477,1607.5856997742644,-805.5634784126834,1607.5856997742644,-805.5634784126834,haircut,haircut,-188.42054285278527,1.0780807687133334,2601.569721039733,1733.1072269852007,-868.4624940545323
MPWX,MPWR,core_leveraged,ETF_LS,2.001932,0.066632,7437.015628133931,4959.605870639781,-2477.409757494151,4959.605870639781,-2477.409757494151,haircut,haircut,-556.5879638742736,1.0748402305043872,7993.603592008205,5330.783917209374,-2662.8196747988313
STXX,STX,core_leveraged,ETF_LS,2.005859,0.107018,3826.2522335625654,2553.3208573527813,-1272.931376209784,2553.3208573527813,-1272.931376209784,haircut,haircut,-298.756715687673,1.0780807687133331,4125.008949250238,2752.6861126666736,-1372.322836583565
STXL,STX,core_leveraged,ETF_LS,2.010168,0.093061,4356.502666179004,2909.240365144974,-1447.2623010340299,2909.240365144974,-1447.2623010340299,haircut,haircut,-340.1590770769426,1.0780807687133334,4696.661743255947,3136.396089227352,-1560.2656540285946
AMA,AMAT,core_leveraged,ETF_LS,2.000226,0.2042899999999999,8134.550976352735,5423.238236461562,-2711.3127398911734,5423.238236461562,-2711.3127398911734,haircut,haircut,-585.6637073852216,1.0719970541813255,8720.214683737957,5813.695413610321,-2906.519270127636
POEL,POET,core_leveraged,ETF_LS,1.998184,0.254187,108307.18408736846,72182.92217169935,-36124.2619156691,72182.92217169935,-36124.2619156691,haircut,haircut,-7869.76635849243,1.072661536026494,116176.95044586089,77427.8441715759,-38749.106274285
AMKL,AMKR,core_leveraged,ETF_LS,2.008848,0.1473509999999999,13468.181415069934,8991.989392385527,-4476.192022684408,8991.989392385527,-4476.192022684408,haircut,haircut,-958.3265465263212,1.0711548587735849,14426.507961596255,9631.813127694291,-4794.694833901964
AXTU,AXTI,core_leveraged,ETF_LS,2.014489,0.285477,112296.96811176446,75044.56211135628,-37252.40600040818,75044.56211135628,-37252.40600040818,haircut,haircut,-8860.029507231971,1.078898207638286,121156.99761899644,80965.44355494232,-40191.554064054115
AMPU,AMPX,core_leveraged,ETF_LS,2.010828,0.178733,19945.150828818023,13320.677152866418,-6624.473675951606,13320.677152866418,-6624.473675951606,haircut,shares_available,13827.449629246414,0.3067262439917157,6117.701199571608,4085.801270524978,-2031.8999290466304
XNDX,XNDU,core_leveraged,ETF_LS,1.995809,0.203013,31432.481220868427,20940.329945246907,-10492.15127562152,20940.329945246907,-10492.15127562152,haircut,haircut,-2410.596723920982,1.076691264268395,33843.07794478941,22546.270322945224,-11296.807621844187
DRNL,DRNZ,core_leveraged,ETF_LS,2.107595,0.155957,2141.250682443801,1452.2127986642863,-689.0378837795148,1452.2127986642863,-689.0378837795148,haircut,haircut,-204.84253325186592,1.0956649003927368,2346.093215695667,1591.1385913975628,-754.9546242981041
SPCM,SPCX,,ETF_LS,2.0,0.413272,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
SPAX,SPCX,,ETF_LS,2.0,0.424513,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ACLZ,ACLS,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
CAMC,CAMT,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
CRUC,CRUS,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
LRNX,LRN,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
MNSX,MNST,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
CARX,CART,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
MSIX,MSI,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
TPLX,TPL,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
KEYX,KEYS,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
NVC,NVDA,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
TESC,TSLA,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
COIX,COIN,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
FBX,META,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
MSFC,MSFT,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
PLTL,PLTR,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
AMAA,AMZN,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
TWSC,TSM,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
APPC,APP,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ASTT,ASTS,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
RMBX,RMBS,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
TSEU,TSEM,,ETF_LS,2.0,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ABNG,ABNB,,ETF_LS,1.99524,0.110924,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ADBG,ADBE,core_leveraged,ETF_LS,2.003839,0.044736,325.52658661550953,217.15640212309512,-108.37018449241437,217.15640212309512,-108.37018449241437,haircut,haircut,-24.599998762383336,1.0755698605700652,350.12658537789287,233.56688115343445,-116.55970422445837
AMDG,AMD,core_leveraged,ETF_LS,1.992955,0.017558,3991.27646175528,2657.7193378575666,-1333.557123897713,2657.7193378575666,-1333.557123897713,haircut,haircut,-305.82483969170926,1.0766233165309762,4297.101301446989,2861.362607932723,-1435.7386935142656
ARMG,ARM,,ETF_LS,1.994042,,3505.942631210035,2334.969534904093,-1170.973096305942,2334.969534904093,-1170.973096305942,haircut,none,3505.942631210035,0.0,0.0,0.0,0.0
ASMG,ASML,core_leveraged,ETF_LS,1.995907,0.101089,569.2950402700192,379.27077040115506,-190.02426986886414,379.27077040115506,-190.02426986886414,haircut,haircut,-39.95004314511573,1.0701745849149982,609.2450834151349,405.88593928444766,-203.35914413068727
AVGG,AVGO,core_leveraged,ETF_LS,1.997343,0.056799,2457.8088666657545,1637.8130014392007,-819.9958652265539,1637.8130014392007,-819.9958652265539,haircut,haircut,-186.07295070551936,1.0757068432900336,2643.881817371274,1761.8066536775377,-882.075163693736
BAIG,BBAI,core_leveraged,ETF_LS,1.99826,0.116148,11457.30606614071,7635.987679429514,-3821.318386711196,7635.987679429514,-3821.318386711196,haircut,haircut,-853.5685501343651,1.0744999343830814,12310.874616275076,8204.86826049703,-4106.006355778043
BEG,BE,,ETF_LS,1.993055,0.405229,17635.891162045602,11743.620167344334,-5892.270994701267,11743.620167344334,-5892.270994701267,haircut,none,17635.891162045602,0.0,0.0,0.0,0.0
BIDG,BIDU,core_leveraged,ETF_LS,2.002804,0.101825,343.82774052663206,229.32551509778884,-114.5022254288432,229.32551509778884,-114.5022254288432,haircut,haircut,-25.75235912209274,1.0748990150784474,369.5800996487248,246.50177031097087,-123.07832933775393
BLSG,BLSH,core_leveraged,ETF_LS,2.003432,0.0883413788261557,3595.9197201794755,2398.6494905956274,-1197.2702295838478,2398.6494905956274,-1197.2702295838478,haircut,haircut,-280.7721759830483,1.0780807687133334,3876.691896162524,2585.9378866951797,-1290.7540094673438
BMNG,BMNR,core_leveraged,ETF_LS,2.004015,0.246741,7116.193505007321,4747.299373317791,-2368.894131689529,4747.299373317791,-2368.894131689529,haircut,haircut,-524.1024188406118,1.0736492646626075,7640.2959238479325,5096.934481295903,-2543.3614425520286
BOEG,BA,core_leveraged,ETF_LS,1.994879,0.047967,326.6630683816354,217.5891898103691,-109.07387857126629,217.5891898103691,-109.07387857126629,haircut,haircut,-22.547299581113407,1.0690231059569053,349.2103679627488,232.6078715137274,-116.60249644902142
BULG,BULL,core_leveraged,ETF_LS,1.988155,0.146639,2243.645787230688,1492.7992658050296,-750.8465214256582,1492.7992658050296,-750.8465214256582,haircut,haircut,-166.2107619216772,1.0740806605336886,2409.856549152365,1603.3868214600716,-806.4697276922934
CIFG,CIFR,core_leveraged,ETF_LS,1.994883,0.325394,13187.982508948528,8784.477427465035,-4403.505081483494,8784.477427465035,-4403.505081483494,haircut,haircut,-982.4298134882083,1.0744943218435112,14170.412322436736,9438.871116173676,-4731.541206263062
CNCG,CNC,core_leveraged,ETF_LS,1.997842,0.100099,768.5457186696357,512.1793996075785,-256.36631906205724,512.1793996075785,-256.36631906205724,haircut,haircut,-60.008640505066296,1.0780807687133331,828.554359174702,552.1707608480717,-276.3835983266303
COIG,COIN,core_leveraged,ETF_LS,1.995977,0.270593,2208.0611865155515,1471.0524623112099,-737.0087242043419,1471.0524623112099,-737.0087242043419,haircut,haircut,-167.57299011758732,1.0758914613149952,2375.634176633139,1582.6927833470293,-792.9413932861096
CRCG,CRCL,core_leveraged,ETF_LS,2.000648,0.065048,16970.019854909202,11314.568147508267,-5655.451707400935,11314.568147508267,-5655.451707400935,haircut,haircut,-1213.8747843410674,1.0715305459109354,18183.89463925027,12123.905383846015,-6059.989255404256
CRMG,CRM,core_leveraged,ETF_LS,1.995204,0.038051,1063.0199144992455,708.112564449217,-354.90735005002847,708.112564449217,-354.90735005002847,haircut,haircut,-79.87498986818196,1.0751396928493184,1142.8949043674274,761.3199250446743,-381.5749793227531
CRWG,CRWV,core_leveraged,ETF_LS,2.002403,0.053262,11458.978669051116,7642.376211269427,-3816.6024577816884,7642.376211269427,-3816.6024577816884,haircut,haircut,-923.9623376077598,1.080632171879614,12382.941006658875,8258.597603505175,-4124.343403153698
DUOG,DUOL,core_leveraged,ETF_LS,2.007958,0.018996,5596.6139100479395,3736.0114980302387,-1860.602412017701,3736.0114980302387,-1860.602412017701,haircut,haircut,-390.34561801982727,1.0697467476394997,5986.959528067767,3996.586149161623,-1990.373378906144
FIGG,FIG,core_leveraged,ETF_LS,1.998629,0.06931,12752.965296682827,8500.03327452109,-4252.932022161737,8500.03327452109,-4252.932022161737,haircut,haircut,-995.7613337394578,1.0780807687133334,13748.726630422285,9163.722406684608,-4585.0042237376765
FUTG,FUTU,,ETF_LS,2.007993,0.274642,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
GEMG,GEMI,,ETF_LS,1.997017,0.387042,11600.770090242957,7729.997889003205,-3870.772201239752,7729.997889003205,-3870.772201239752,haircut,none,11600.770090242957,0.0,0.0,0.0,0.0
GEVG,GEV,core_leveraged,ETF_LS,1.999465,0.072154,2025.3477227158246,1350.1113979993086,-675.2363247165159,1350.1113979993086,-675.2363247165159,haircut,haircut,-140.1533801566402,1.0691996631416487,2165.501102872465,1443.538651944561,-721.9624509279037
GLGG,GLXY,core_leveraged,ETF_LS,2.00278,0.294094,7921.134836173625,5283.201042764309,-2637.9337934093155,5283.201042764309,-2637.9337934093155,haircut,haircut,-618.4882970904018,1.0780807687133336,8539.623133264027,5695.717441450432,-2843.905691813595
HOOG,HOOD,core_leveraged,ETF_LS,1.995804,0.123142,2184.5630302584036,1455.355435149243,-729.2075951091606,1455.355435149243,-729.2075951091606,haircut,haircut,-181.71419129754304,1.0831810246628812,2366.2772215559467,1576.4133914936506,-789.8638300622961
IREG,IREN,core_leveraged,ETF_LS,1.997304,0.1329209999999999,27948.75439891384,18624.12319736944,-9324.631201544402,18624.12319736944,-9324.631201544402,haircut,haircut,-2117.0509913709066,1.0757475972329265,30065.805390284746,20034.855780140184,-10030.949610144567
KLAG,KLAC,core_leveraged,ETF_LS,1.99634,0.066271,8885.01160915301,5919.723421179347,-2965.288187973665,5919.723421179347,-2965.288187973665,haircut,haircut,-648.9874317581925,1.0730429469658351,9533.999040911203,6352.117465084962,-3181.881575826243
LACG,LAC,core_leveraged,ETF_LS,1.998915,0.211136,2089.546793450349,1392.7791980198854,-696.7675954304636,1392.7791980198854,-696.7675954304636,haircut,haircut,-204.12153725708913,1.0976869902587991,2293.668330707438,1528.835605969512,-764.8327247379262
MPG,MP,,ETF_LS,2.000809,0.378935,593.8616242566337,395.9611166746338,-197.900507582,395.9611166746338,-197.900507582,haircut,none,593.8616242566337,0.0,0.0,0.0,0.0
NBIG,NBIS,core_leveraged,ETF_LS,1.995134,0.039767,19941.752174990936,13283.702092760579,-6658.050082230356,13283.702092760579,-6658.050082230356,haircut,haircut,-1333.2112617903404,1.0668552717981485,21274.963436781276,14171.787606657723,-7103.175830123551
NEMG,NEM,core_leveraged,ETF_LS,2.001347,0.099556,944.8441827646366,630.0374700570967,-314.8067127075398,630.0374700570967,-314.8067127075398,haircut,haircut,-65.88095326328835,1.0697267914276818,1010.7251360279249,673.9679613233923,-336.75717470453264
NETG,NET,core_leveraged,ETF_LS,2.002993,0.00538,2375.274885407908,1584.3057138487645,-790.969171559144,1584.3057138487645,-790.969171559144,haircut,haircut,-174.54566115887974,1.0734844047866505,2549.820546566788,1700.7274762310303,-849.0930703357577
NIOG,NIO,core_leveraged,ETF_LS,1.990418,0.13175,621.8736913095144,413.9182511972911,-207.95544011222322,413.9182511972911,-207.95544011222322,haircut,haircut,-43.26812598474544,1.0695770324254004,665.1418172942598,442.71745478231,-222.42436251194977
NUG,NU,,ETF_LS,2.004751,0.223233,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
NVDG,NVDA,core_leveraged,ETF_LS,1.996139,0.025669,1002.7867327285584,668.093738602265,-334.6929941262933,668.093738602265,-334.6929941262933,haircut,haircut,-78.29835894697828,1.0780807687133338,1081.0850916755367,720.2590112848951,-360.8260803906416
OKTG,OKTA,core_leveraged,ETF_LS,1.993261,0.042413,1156.023254007897,769.8146160014228,-386.20863800647425,769.8146160014228,-386.20863800647425,haircut,haircut,-111.78276239243269,1.0966959462146504,1267.8060164003298,844.2525687055481,-423.55344769478165
OPEG,OPEN,core_leveraged,ETF_LS,1.999635,0.169179,11181.672764645184,7453.9949756324595,-3727.6777890127246,7453.9949756324595,-3727.6777890127246,haircut,haircut,-804.0640790069501,1.0719091048299396,11985.736843652134,7990.005081737056,-3995.7317619150776
OSCG,OSCR,,ETF_LS,1.988037,0.433644,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
PANG,PANW,core_leveraged,ETF_LS,1.996708,0.091611,312.86351988183515,208.46111568301595,-104.40240419881924,208.46111568301595,-104.40240419881924,haircut,haircut,-24.428624134732956,1.0780807687133334,337.2921440165681,224.73791984238494,-112.55422417418318
