ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
TSLG,TSLA,1.991036,316,ols,0.102469,-0.066069,0.16853800000000002,100000,0.16853800000000002,False,False,False,,True,False,False,False,False,True,False,False,False,1.195927,0.473616,0.626478,0.387213,0.473616,0.30507799999999996,0.30507799999999996,0.497759,0.5973108,0.5,0.5973108
TSMG,TSM,1.979841,297,ols,0.051094999999999995,-0.014695,0.06578999999999999,10000,0.06578999999999999,False,False,False,,True,False,False,False,False,True,False,False,False,0.802475,0.279435,0.405604,0.159573,0.279435,0.213645,0.213645,0.49496025,0.5939523,0.5,0.5939523
UNHG,UNH,1.99554,168,ols,0.04748,-0.011080000000000001,0.05856,90000,0.05856,False,False,False,,True,False,False,False,False,True,False,False,False,0.855275,0.329081,0.416722,0.172497,0.276886,0.270521,0.21832600000000002,0.498885,0.598662,0.5,0.598662
UPSG,UPS,1.990844,68,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.522551,0.155615,0.300174,0.088871,0.106881,0.155615,0.106881,0.497711,1.0,0.5,1.0
VALG,VALE,1.92621,63,ols,0.109787,-0.07338700000000001,0.183174,100,0.183174,False,False,False,,True,False,False,False,False,True,False,True,False,0.815779,0.3705,0.303954,0.082414,0.154436,0.187326,-0.028738000000000014,0.4815525,0.577863,0.5,0.577863
XYZG,XYZ,1.998436,241,ols,0.008303,0.028096999999999997,0.0,10000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,1.074068,0.453098,0.510448,0.259946,0.444667,0.453098,0.444667,0.499609,0.5995308,0.5,0.5995308
COIO,COIN,0.940176,152,ols,0.109787,-0.07338700000000001,0.183174,400,0.183174,False,False,False,,True,False,False,False,False,True,False,True,False,0.658561,-0.006983,0.789931,0.017548,0.002752,-0.190157,-0.180422,0.235044,0.2820528,0.5,0.5
MSOO,MSTR,0.971677,152,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.7406,-0.016516,0.886947,0.010825,-0.005666,-0.016516,-0.005666,0.24291925,1.0,0.5,1.0
NVDO,NVDA,0.931879,152,ols,0.040778,-0.004378,0.045156,800,0.045156,False,False,False,,True,False,False,False,False,True,False,True,False,0.334607,-0.160507,0.493991,0.007745,-0.09374,-0.205663,-0.13889600000000002,0.23296975,0.27956369999999997,0.5,0.5
PLOO,PLTR,0.8784,152,ols,0.23154699999999998,-0.19514700000000001,0.426694,2000,0.426694,False,False,False,,False,True,False,False,False,False,True,False,False,0.456553,-0.006835,0.626056,0.020933,0.004184,-0.433529,-0.42251,0.2196,0.26352,0.5,0.5
TSLO,TSLA,0.844747,152,ols,0.109787,-0.07338700000000001,0.183174,200,0.183174,False,False,True,,True,False,True,False,False,True,False,True,False,0.3961,0.171574,0.626478,0.025736,0.113702,-0.0116,-0.069472,0.21118675,0.2534241,0.5,0.5
CRCA,CRCL,1.97807,156,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.892851,1.017763,1.184311,1.356792,1.146917,1.017763,1.146917,0.4945175,1.0,0.5,1.0
NVDB,NVDA,1.997772,133,ols,0.037565,-0.001165,0.03873,200,0.03873,False,False,False,,True,False,False,False,False,True,False,True,False,0.712241,0.236021,0.493991,0.243212,0.239417,0.197291,0.200687,0.499443,0.5993316,0.5,0.5993316
PLTA,PLTR,1.990291,133,ols,0.058993000000000004,-0.022593000000000002,0.081586,3000,0.081586,False,False,False,,True,False,False,False,False,True,False,False,False,1.006876,0.39061,0.626056,0.386256,0.388554,0.309024,0.306968,0.49757275,0.5970873,0.5,0.5970873
TSLI,TSLA,1.983792,133,ols,0.041474000000000004,-0.0050739999999999995,0.046548000000000006,700,0.046548000000000006,False,False,False,,True,False,False,False,False,True,False,True,False,0.873688,0.281366,0.626478,0.382984,0.329352,0.234818,0.28280399999999994,0.495948,0.5951375999999999,0.5,0.5951375999999999
COIA,COIN,2.000357,133,ols,0.082719,-0.046319,0.12903799999999999,6000,0.12903799999999999,False,False,False,,True,False,False,False,False,True,False,False,False,1.432079,0.675887,0.789931,0.624325,0.651538,0.546849,0.5225,0.50008925,0.6001071,0.50008925,0.6001071
BITU,IBIT,1.992347,494,ols,0.049629000000000006,-0.013229,0.06285800000000001,15000,0.06285800000000001,False,False,False,,True,False,False,False,False,True,False,False,False,0.998902,0.406933,0.501273,0.248397,0.406933,0.34407499999999996,0.34407499999999996,0.49808675,0.5977041,0.5,0.5977041
ETHT,ETHA,1.99136,417,ols,0.069266,-0.032866,0.102132,60000,0.102132,False,False,False,,True,False,False,False,False,True,False,False,False,1.480692,0.768197,0.753696,0.560717,0.768197,0.666065,0.666065,0.49784,0.5974079999999999,0.5,0.5974079999999999
UXRP,XRPZ,2.000823,80,ols,0.025503,0.010896999999999999,0.014606000000000003,500000,0.014606000000000003,False,False,False,,True,False,False,False,False,True,False,False,False,1.622521,0.984771,0.855121,0.732135,0.812337,0.9701649999999999,0.797731,0.50020575,0.6002469,0.50020575,0.6002469
SOLT,SOEZ,2.013467,74,ols,0.056324,-0.019924,0.076248,10000,0.076248,False,False,False,,True,False,False,False,False,True,False,False,False,1.592323,0.854642,0.798759,0.650962,0.710773,0.778394,0.634525,0.50336675,0.6040401,0.50336675,0.6040401
TSLR,TSLA,1.998922,499,ols,0.039740000000000004,-0.00334,0.04308000000000001,40000,0.04308000000000001,False,False,False,,True,False,False,False,False,True,False,False,False,1.25252,0.482382,0.626478,0.39184,0.482382,0.43930199999999997,0.43930199999999997,0.4997305,0.5996766,0.5,0.5996766
AAPB,AAPL,1.990951,499,ols,0.021896,0.014504,0.007391999999999999,10000,0.007391999999999999,False,False,False,,True,False,False,False,False,True,False,False,False,0.566011,0.159592,0.283953,0.079538,0.159592,0.1522,0.1522,0.49773775,0.5972852999999999,0.5,0.5972852999999999
AMDL,AMD,1.997276,499,ols,0.049911000000000004,-0.013511,0.063422,35000,0.063422,False,False,False,,True,False,False,False,False,True,False,False,False,1.111787,0.409069,0.556509,0.308438,0.409069,0.34564700000000004,0.34564700000000004,0.499319,0.5991828,0.5,0.5991828
AMZZ,AMZN,1.99254,499,ols,0.036986,-0.000586,0.037572,15000,0.037572,False,False,False,,True,False,False,False,False,True,False,False,False,0.63453,0.179743,0.317977,0.099981,0.179743,0.14217100000000002,0.14217100000000002,0.498135,0.597762,0.5,0.597762
AVGU,AVGO,1.993375,173,ols,0.106911,-0.070511,0.17742200000000002,8000,0.17742200000000002,False,False,False,,True,False,False,False,False,True,False,False,False,0.88889,0.264313,0.534861,0.28324,0.270246,0.086891,0.09282399999999996,0.49834375,0.5980125,0.5,0.5980125
BABX,BABA,2.00602,499,ols,0.017969,0.018431,0.0,150000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.890501,0.283515,0.443781,0.198724,0.283515,0.283515,0.283515,0.501505,0.601806,0.501505,0.601806
BULX,BULL,1.965268,138,ols,0.089736,-0.053335999999999995,0.14307199999999998,6000,0.14307199999999998,False,False,False,,True,False,False,False,False,True,False,False,False,1.103302,0.596432,0.573037,0.311462,0.467517,0.45336,0.32444500000000004,0.491317,0.5895804,0.5,0.5895804
CONL,COIN,1.987075,499,ols,0.103554,-0.06715399999999999,0.17070799999999997,1200000,0.17070799999999997,False,False,False,,True,False,False,False,False,True,False,False,False,1.569927,0.765663,0.789931,0.611945,0.765663,0.594955,0.594955,0.49676875,0.5961225,0.5,0.5961225
CRWL,CRWD,1.996873,338,ols,0.130123,-0.09372299999999999,0.223846,6000,0.223846,False,False,False,,True,False,False,False,False,True,False,False,False,0.926934,0.378248,0.466819,0.216899,0.378248,0.15440199999999998,0.15440199999999998,0.49921825,0.5990618999999999,0.5,0.5990618999999999
DLLL,DELL,1.985168,275,ols,0.122957,-0.086557,0.20951399999999998,5000,0.20951399999999998,False,False,False,,True,False,False,False,False,True,False,False,False,1.097045,0.379085,0.542763,0.28807,0.379085,0.16957100000000003,0.16957100000000003,0.496292,0.5955504,0.5,0.5955504
ETRL,ETOR,1.999449,137,ols,0.082958,-0.046558,0.12951600000000002,300,0.12951600000000002,False,False,False,,True,False,False,False,False,True,False,True,False,1.105319,0.456716,0.66005,0.435306,0.446946,0.3272,0.31743,0.49986225,0.5998346999999999,0.5,0.5998346999999999
GOU,GOOGL,2.053068,75,ols,0.106324,-0.069924,0.17624800000000002,10000,0.17624800000000002,False,False,False,,True,False,False,False,False,True,False,False,False,0.452508,0.148669,0.296475,0.095018,0.110986,-0.02757900000000002,-0.06526200000000001,0.513267,0.6159204,0.513267,0.6159204
INTW,INTC,1.987521,276,ols,0.044315,-0.007915,0.05223,60000,0.05223,False,False,False,,True,False,False,False,False,True,False,False,False,1.349195,0.530294,0.621266,0.378777,0.530294,0.47806400000000004,0.47806400000000004,0.49688025,0.5962563,0.5,0.5962563
IONL,IONQ,1.987073,248,ols,0.236142,-0.199742,0.435884,20000,0.435884,False,False,False,,False,True,False,False,False,False,True,False,False,1.921755,1.012412,1.077712,1.139039,1.014422,0.5765280000000002,0.578538,0.49676825,0.5961219,0.5,0.5961219
ISUL,ISRG,2.002228,114,ols,0.048897,-0.012497000000000001,0.061394000000000004,2000,0.061394000000000004,False,False,False,,True,False,False,False,False,True,False,False,False,0.652949,0.177779,0.312678,0.098095,0.134143,0.11638499999999999,0.07274900000000001,0.500557,0.6006684,0.500557,0.6006684
LCDL,LCID,1.96211,230,ols,0.269781,-0.233381,0.503162,70000,0.503162,False,False,False,,False,True,False,False,False,False,True,False,False,1.510437,0.700382,0.769368,0.55871,0.688014,0.19721999999999995,0.18485200000000002,0.4905275,0.588633,0.5,0.588633
MRAL,MARA,1.978605,261,ols,0.35430500000000004,-0.317905,0.67221,1000000,0.67221,False,False,False,,False,True,False,False,False,False,True,False,False,1.681722,0.882483,0.897503,0.779845,0.882483,0.21027300000000004,0.21027300000000004,0.49465125,0.5935815,0.5,0.5935815
FBL,META,1.997097,499,ols,0.023398,0.013002,0.010395999999999999,15000,0.010395999999999999,False,False,False,,True,False,False,False,False,True,False,False,False,0.705105,0.219941,0.352916,0.124008,0.219941,0.209545,0.209545,0.49927425,0.5991291,0.5,0.5991291
MVLL,MRVL,1.992697,261,ols,0.10884600000000001,-0.072446,0.181292,8000,0.181292,False,False,False,,True,False,False,False,False,True,False,False,False,1.244384,0.537975,0.632428,0.395594,0.537975,0.356683,0.356683,0.49817425,0.5978091,0.5,0.5978091
MSFL,MSFT,1.99165,499,ols,0.018563,0.017837000000000002,0.0007259999999999975,100000,0.0007259999999999975,False,False,False,,True,False,False,False,False,True,False,False,False,0.478176,0.141657,0.239624,0.056702,0.141657,0.140931,0.140931,0.4979125,0.597495,0.5,0.597495
MSTP,MSTR,1.995371,196,ols,0.37905900000000003,-0.34265900000000005,0.7217180000000001,450000,0.7217180000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.41255,0.685384,0.886947,0.781221,0.706681,-0.03633400000000009,-0.015037000000000078,0.49884275,0.5986113,0.5,0.5986113
MULL,MU,1.997562,338,ols,0.089611,-0.053211,0.142822,95000,0.142822,False,False,False,,True,False,False,False,False,True,False,False,False,1.279223,0.576844,0.601591,0.360589,0.576844,0.434022,0.434022,0.4993905,0.5992686,0.5,0.5992686
NBIL,NBIS,1.998007,114,ols,0.11167400000000001,-0.07527400000000001,0.186948,150000,0.186948,False,False,False,,True,False,False,False,False,True,False,False,False,1.947715,0.99472,1.115858,1.241419,1.129817,0.807772,0.9428690000000001,0.49950175,0.5994021,0.5,0.5994021
NOWL,NOW,1.996921,173,ols,0.091181,-0.054781,0.145962,100000,0.145962,False,False,False,,True,False,False,False,False,True,False,False,False,0.764384,0.291958,0.397753,0.157478,0.2498,0.145996,0.10383799999999999,0.49923025,0.5990763,0.5,0.5990763
NVDL,NVDA,1.987521,499,ols,0.056719,-0.020318999999999997,0.077038,300000,0.077038,False,False,False,,True,False,False,False,False,True,False,False,False,0.98225,0.370313,0.493991,0.239478,0.370313,0.293275,0.293275,0.49688025,0.5962563,0.5,0.5962563
PDDL,PDD,2.005463,173,ols,0.394436,-0.358036,0.752472,30000,0.752472,False,False,False,,False,True,False,False,False,False,True,False,False,0.594351,0.181427,0.473969,0.226491,0.195554,-0.571045,-0.556918,0.50136575,0.6016389000000001,0.50136575,0.6016389000000001
PTIR,PLTR,1.996734,387,ols,0.030479,0.005920999999999999,0.024558,7000,0.024558,False,False,False,,True,False,False,False,False,True,False,False,False,1.308782,0.497959,0.626056,0.390028,0.497959,0.47340099999999996,0.47340099999999996,0.4991835,0.5990202,0.5,0.5990202
QCML,QCOM,1.972846,242,ols,0.254572,-0.218172,0.47274400000000005,100000,0.47274400000000005,False,False,False,,False,True,False,False,False,False,True,False,False,0.75187,0.202043,0.383606,0.141214,0.199629,-0.2707010000000001,-0.27311500000000005,0.4932115,0.5918538,0.5,0.5918538
RDTL,RDDT,1.981825,249,ols,0.126503,-0.090103,0.21660600000000002,25000,0.21660600000000002,False,False,False,,True,False,False,False,False,True,False,False,False,1.42284,0.642013,0.794362,0.613912,0.641678,0.4254069999999999,0.42507199999999995,0.49545625,0.5945475,0.5,0.5945475
RVNL,RIVN,1.984945,230,ols,0.705162,-0.668762,1.373924,5000,1.373924,False,False,False,,False,True,False,False,False,False,True,False,False,1.290112,0.494932,0.689262,0.464407,0.492267,-0.878992,-0.8816569999999999,0.49623625,0.5954834999999999,0.5,0.5954834999999999
SMCL,SMCI,1.989447,316,ols,0.166048,-0.129648,0.295696,8000,0.295696,False,False,False,,True,False,False,False,False,True,False,False,False,1.740069,1.254984,0.977584,0.940596,1.254984,0.9592880000000001,0.9592880000000001,0.49736175,0.5968340999999999,0.5,0.5968340999999999
TSMU,TSM,1.991335,338,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.799092,0.306905,0.405604,0.162383,0.306905,0.306905,0.306905,0.49783375,1.0,0.5,1.0
UBRL,UBER,1.995216,387,ols,0.005565,0.030834999999999998,0.0,50000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.76511,0.229091,0.382111,0.144963,0.229091,0.229091,0.229091,0.498804,0.5985648,0.5,0.5985648
VRTL,VRT,1.982939,249,ols,0.04954,-0.01314,0.06268,4000,0.06268,False,False,False,,True,False,False,False,False,True,False,False,False,1.25803,0.49042,0.657209,0.420933,0.489593,0.42774,0.426913,0.49573475,0.5948817,0.5,0.5948817
AMYY,AMD,0.318451,129,ols,0.021834,0.014565999999999999,0.007268,3000,0.007268,False,False,False,,True,False,False,False,False,True,False,False,False,0.282212,0.002005,0.556509,0.033609,0.017431,-0.005263,0.010162999999999998,0.07961275,0.09553529999999999,0.5,0.5
AZYY,AMZN,0.636087,129,ols,0.043483999999999995,-0.007084,0.050567999999999995,700,0.050567999999999995,False,False,False,,True,False,False,False,False,True,False,True,False,0.234008,0.218945,0.317977,0.011702,0.117791,0.168377,0.067223,0.15902175,0.19082609999999997,0.5,0.5
BBYY,BABA,0.597282,103,ols,0.471072,-0.434672,0.905744,1000,0.905744,False,False,False,,False,True,False,False,False,False,True,False,False,0.275371,0.019694,0.443781,0.023686,0.022054,-0.88605,-0.88369,0.1493205,0.1791846,0.5,0.5
XBTY,IBIT,0.539716,215,ols,0.035486,0.000914,0.034572,7000,0.034572,False,False,True,,True,False,True,False,False,True,False,False,False,0.295113,0.23021,0.501273,0.031211,0.200992,0.195638,0.16642,0.134929,0.1619148,0.5,0.5
COYY,COIN,0.488321,163,ols,0.242678,-0.20627800000000002,0.448956,90000,0.448956,False,False,False,,False,True,False,False,False,False,True,False,False,0.396763,0.6631,0.789931,0.077956,0.456442,0.214144,0.007485999999999993,0.12208025,0.1464963,0.5,0.5
NUGY,GDX,0.501289,84,ols,1.142222,-1.105822,2.248044,15000,2.248044,False,False,False,,False,True,False,False,False,False,True,False,False,0.298331,0.206335,0.388057,0.018823,0.081327,-2.041709,-2.1667170000000002,0.12532225,0.15038669999999998,0.5,0.5
HMYY,HIMS,0.260677,75,ols,0.047544,-0.011144000000000001,0.058688000000000004,100,0.058688000000000004,False,False,False,,True,False,False,False,False,True,False,True,False,0.364953,2.004424,1.022988,0.100844,0.667386,1.9457360000000001,0.6086980000000001,0.06516925,0.0782031,0.5,0.5
HOYY,HOOD,0.519231,119,ols,0.18015,-0.14375,0.32389999999999997,25000,0.32389999999999997,False,False,False,,False,True,False,False,True,False,True,False,False,0.419768,0.517554,0.704171,0.06189,0.277065,0.193654,-0.04683499999999996,0.12980775,0.1557693,0.5,0.5
IOYY,IONQ,0.37348,94,ols,0.034012,0.002388,0.031624,10000,0.031624,False,False,False,,True,False,False,False,False,True,False,False,False,0.397063,0.53829,1.077712,0.135887,0.28599,0.5066660000000001,0.25436600000000004,0.09337,0.11204399999999999,0.5,0.5
MAAY,MARA,0.323149,94,ols,0.045874,-0.009474,0.055347999999999994,10000,0.055347999999999994,False,False,True,,True,False,True,False,False,True,False,False,False,0.344499,0.742784,0.897503,0.088092,0.332303,0.687436,0.276955,0.08078725,0.09694470000000001,0.5,0.5
FBYY,META,0.628375,103,ols,0.046191,-0.009791,0.055982000000000004,2000,0.055982000000000004,False,False,True,,True,False,True,False,False,True,False,False,False,0.270271,0.528635,0.352916,0.014542,0.224667,0.472653,0.168685,0.15709375,0.1885125,0.5,0.5
MTYY,MSTR,0.390482,124,ols,0.082725,-0.046325000000000005,0.12905,2000,0.12905,False,False,True,,True,False,True,False,False,True,False,False,False,0.384185,1.132313,0.886947,0.093617,0.604721,1.003263,0.47567099999999995,0.0976205,0.11714459999999999,0.5,0.5
NVYY,NVDA,0.660633,215,ols,0.039694,-0.003294,0.042988,10000,0.042988,False,False,True,,True,False,True,False,False,True,False,False,False,0.252381,-0.104205,0.493991,0.027355,-0.084889,-0.14719300000000002,-0.12787700000000002,0.16515825,0.1981899,0.5,0.5
PLYY,PLTR,0.547849,124,ols,0.043098,-0.006697999999999999,0.04979599999999999,3000,0.04979599999999999,False,False,False,,True,False,False,False,False,True,False,False,False,0.315614,0.193582,0.626056,0.048545,0.119912,0.14378600000000002,0.07011600000000001,0.13696225,0.1643547,0.5,0.5
QBY,QBTS,0.291729,76,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.36573,0.866515,1.399427,0.202325,0.402636,0.866515,0.402636,0.07293225,1.0,0.5,1.0
TQQY,QQQ,0.874725,268,ols,0.065264,-0.028864,0.094128,35000,0.094128,False,False,True,,True,False,True,False,False,True,False,False,False,0.253789,0.203266,0.210468,0.002427,0.203266,0.109138,0.109138,0.21868125,0.26241749999999997,0.5,0.5
RGYY,RGTI,0.325714,79,ols,0.6970440000000001,-0.660644,1.357688,1000,1.357688,False,False,False,,False,True,False,False,False,False,True,False,False,0.370282,0.685829,1.481177,0.240915,0.380392,-0.671859,-0.9772959999999999,0.0814285,0.0977142,0.5,0.5
RTYY,RIOT,0.363555,75,ols,0.413339,-0.37693899999999997,0.790278,8000,0.790278,False,False,False,,False,True,False,False,False,False,True,False,False,0.370396,0.556706,0.873908,0.088355,0.227745,-0.233572,-0.5625330000000001,0.09088875,0.1090665,0.5,0.5
SEMY,SOXX,0.777236,84,ols,0.9033580000000001,-0.866958,1.7703160000000002,35000,1.7703160000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.302758,-0.047175,0.377287,0.012323,-0.00751,-1.8174910000000002,-1.7778260000000001,0.194309,0.2331708,0.5,0.5
SMYY,SMCI,0.334974,119,ols,0.094903,-0.058503,0.153406,3000,0.153406,False,False,False,,True,False,False,False,False,True,False,False,False,0.3565,0.196191,0.977584,0.106446,0.148826,0.04278500000000002,-0.004579999999999973,0.0837435,0.10049219999999999,0.5,0.5
YSPY,SPY,0.82769,242,ols,0.069194,-0.032794,0.101988,40000,0.101988,False,False,False,,True,False,False,False,False,True,False,False,False,0.205634,-0.002859,0.165499,0.001953,-0.002668,-0.104847,-0.104656,0.2069225,0.248307,0.5,0.5
TSYY,TSLA,0.54226,313,ols,0.04503,-0.00863,0.05366,450000,0.05366,False,False,True,,True,False,True,False,False,True,False,False,False,0.397937,0.173908,0.626478,0.048709,0.173908,0.12024800000000001,0.12024800000000001,0.135565,0.162678,0.5,0.5
QYLD,QQQ,0.623547,499,ols,0.008434,0.027966,0.0,250000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.14698,-0.006446,0.210468,0.005199,-0.006446,-0.006446,-0.006446,0.15588675,0.18706409999999998,0.5,0.5
QYLG,QQQ,0.797433,499,ols,0.015609999999999999,0.020790000000000003,0.0,70000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.17261,-0.003725,0.210468,0.003578,-0.003725,-0.003725,-0.003725,0.19935825,0.23922989999999997,0.5,0.5
QQQX,QQQ,0.76996,499,ols,0.009065,0.027334999999999998,0.0,100000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.18069,-0.022861,0.210468,0.003923,-0.022861,-0.022861,-0.022861,0.19249,0.23098799999999997,0.5,0.5
JEPQ,QQQ,0.770374,499,ols,0.013246,0.023153999999999997,0.0,1800000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.166691,-0.014904,0.210468,0.003918,-0.014904,-0.014904,-0.014904,0.1925935,0.2311122,0.5,0.5
XYLD,SPY,0.641671,499,ols,0.029952999999999997,0.0064470000000000005,0.023505999999999996,75000,0.023505999999999996,False,False,False,,True,False,False,False,False,True,False,False,False,0.117318,-0.007509,0.165499,0.003149,-0.007509,-0.031014999999999994,-0.031014999999999994,0.16041775,0.1925013,0.5,0.5
XYLG,SPY,0.812849,499,ols,0.045218,-0.008818,0.054036,8000,0.054036,False,False,False,,True,False,False,False,False,True,False,False,False,0.139971,-0.002157,0.165499,0.002083,-0.002157,-0.056193,-0.056193,0.20321225,0.2438547,0.5,0.5
JEPI,SPY,0.600634,499,ols,0.012555,0.023845,0.0,600000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.112058,0.006113,0.165499,0.003285,0.006113,0.006113,0.006113,0.1501585,0.1801902,0.5,0.5
SPYI,SPY,0.825806,499,ols,0.004244,0.032156,0.0,3100000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.138542,-0.012421,0.165499,0.00197,-0.012421,-0.012421,-0.012421,0.2064515,0.2477418,0.5,0.5
RYLD,IWM,0.573135,499,ols,0.065639,-0.029239,0.094878,40000,0.094878,False,False,False,,True,False,False,False,False,True,False,False,False,0.143489,0.002768,0.218212,0.005825,0.002768,-0.09211,-0.09211,0.14328375,0.17194049999999997,0.5,0.5
ABNY,ABNB,0.794855,436,ols,0.003824,0.032576,0.0,600,0.0,False,False,False,,True,False,False,False,False,True,False,True,False,0.30718,0.029874,0.357313,0.010409,0.029874,0.029874,0.029874,0.19871375,0.2384565,0.5,0.5
AIYY,AI,0.771543,499,ols,0.122052,-0.085652,0.207704,1000,0.207704,False,False,False,,True,False,False,False,False,True,False,False,False,0.513289,0.213354,0.645393,0.03671,0.213354,0.005649999999999988,0.005649999999999988,0.19288575,0.23146289999999997,0.5,0.5
AMDY,AMD,0.804049,499,ols,0.038894000000000005,-0.002494,0.04138800000000001,20000,0.04138800000000001,False,False,False,,True,False,False,False,False,True,False,False,False,0.455093,0.003507,0.556509,0.024397,0.003507,-0.037881000000000005,-0.037881000000000005,0.20101225,0.2412147,0.5,0.5
AMZY,AMZN,0.765235,499,ols,0.037235,-0.000835,0.03807,35000,0.03807,False,False,False,,True,False,False,False,False,True,False,False,False,0.250647,-0.007252,0.317977,0.009082,-0.007252,-0.045322,-0.045322,0.19130875,0.22957049999999998,0.5,0.5
APLY,AAPL,0.787063,499,ols,0.145507,-0.10910700000000001,0.254614,45000,0.254614,False,False,False,,True,False,False,False,False,True,False,False,False,0.233594,0.053604,0.283953,0.006757,0.053604,-0.20101000000000002,-0.20101000000000002,0.19676575,0.23611889999999996,0.5,0.5
BABO,BABA,0.774126,405,ols,0.075959,-0.039559000000000004,0.11551800000000001,65000,0.11551800000000001,False,False,False,,True,False,False,False,False,True,False,False,False,0.370536,0.074428,0.443781,0.017218,0.074428,-0.041090000000000015,-0.041090000000000015,0.1935315,0.2322378,0.5,0.5
BRKC,BRK-B,0.827799,199,ols,0.039501,-0.003101,0.042602,2000,0.042602,False,False,False,,True,False,False,False,False,True,False,False,False,0.133226,0.023694,0.172767,0.002127,0.019158,-0.018908,-0.023444,0.20694975,0.24833969999999997,0.5,0.5
CONY,COIN,0.771759,499,ols,0.106833,-0.07043300000000001,0.177266,4000,0.177266,False,False,False,,True,False,False,False,False,True,False,False,False,0.62259,0.129127,0.789931,0.054957,0.129127,-0.048139000000000015,-0.048139000000000015,0.19293975,0.23152769999999998,0.5,0.5
CRCO,CRCL,0.830298,119,ols,0.26641200000000004,-0.230012,0.49642400000000003,5000,0.49642400000000003,False,False,False,,False,True,False,False,False,False,True,False,False,0.83718,0.03113,1.184311,0.098815,0.066853,-0.46529400000000004,-0.42957100000000004,0.2075745,0.2490894,0.5,0.5
CVNY,CVNA,0.816508,285,ols,0.177087,-0.140687,0.317774,9000,0.317774,False,False,False,,False,True,False,False,True,False,True,False,False,0.60491,0.025186,0.707567,0.037504,0.025186,-0.292588,-0.292588,0.204127,0.2449524,0.5,0.5
DISO,DIS,0.758846,499,ols,0.178689,-0.142289,0.320978,20000,0.320978,False,False,False,,False,True,False,False,True,False,True,False,False,0.22057,-0.00823,0.275343,0.006937,-0.00823,-0.329208,-0.329208,0.1897115,0.2276538,0.5,0.5
DRAY,DKNG,0.802437,173,ols,0.109787,-0.07338700000000001,0.183174,7000,0.183174,False,False,False,,True,False,False,False,False,True,False,False,False,0.404525,0.21723,0.475418,0.017916,0.154747,0.034056,-0.028427000000000008,0.20060925,0.24073109999999998,0.5,0.5
FBY,META,0.784498,499,ols,0.020596,0.015804,0.004792000000000001,100000,0.004792000000000001,False,False,False,,True,False,False,False,False,True,False,False,False,0.286857,0.022702,0.352916,0.010528,0.022702,0.01791,0.01791,0.1961245,0.2353494,0.5,0.5
GMEY,GME,0.64889,134,ols,0.054309,-0.017908999999999998,0.072218,4000,0.072218,False,False,False,,True,False,False,False,False,True,False,False,False,0.267992,0.224965,0.44852,0.022916,0.130355,0.152747,0.058136999999999994,0.1622225,0.19466699999999998,0.5,0.5
GOOY,GOOGL,0.747472,499,ols,0.032793,0.0036070000000000004,0.029186000000000004,100000,0.029186000000000004,False,False,False,,True,False,False,False,False,True,False,False,False,0.230606,-0.014982,0.296475,0.008296,-0.014982,-0.044168000000000006,-0.044168000000000006,0.186868,0.2242416,0.5,0.5
HIYY,HIMS,0.873091,124,ols,0.062518,-0.026118000000000002,0.088636,3000,0.088636,False,False,False,,True,False,False,False,False,True,False,False,False,0.896716,-0.0483,1.022988,0.057978,0.005682,-0.136936,-0.082954,0.21827275,0.2619273,0.5,0.5
HOOY,HOOD,0.788509,218,ols,0.146046,-0.10964600000000001,0.25569200000000003,45000,0.25569200000000003,False,False,False,,True,False,False,False,False,True,False,False,False,0.530949,0.089787,0.704171,0.041345,0.083251,-0.16590500000000002,-0.172441,0.19712725,0.2365527,0.5,0.5
MARO,MARA,0.783198,319,ols,0.06989200000000001,-0.033492,0.103384,3000,0.103384,False,False,True,,True,False,True,False,False,True,False,False,False,0.670374,0.178764,0.897503,0.068387,0.178764,0.07538,0.07538,0.1957995,0.23495939999999998,0.5,0.5
