ETF,Underlying,Leverage,is_yieldboost,scenario_style,Delta_product_class,Delta,Delta_n_obs,Delta_source,Delta_se,Delta_resid_sigma_annual,Delta_horizon_chosen,Delta_quality,Delta_prior_mu,Delta_prior_tau,Delta_prior_source
COSW,COST,1.0,False,,scraped_income,1.018484,159,posterior.scraped_income_default,0.01828921972006799,0.06453838036642877,1,ok,0.55,30.0,scraped_income_default
GOOW,GOOGL,1.0,False,,scraped_income,1.065858,223,posterior.scraped_income_default,0.0076391648585326065,0.039360652768603836,1,ok,0.55,30.0,scraped_income_default
HOOW,HOOD,1.0,False,,scraped_income,1.053843,247,posterior.scraped_income_default,0.008817905885769282,0.04722884728067241,1,ok,0.55,30.0,scraped_income_default
METW,META,1.0,False,,scraped_income,1.053201,247,posterior.scraped_income_default,0.0076802298593950345,0.031057446846800604,1,ok,0.55,30.0,scraped_income_default
MSFW,MSFT,1.0,False,,scraped_income,1.042525,223,posterior.scraped_income_default,0.00894811833576034,0.03735679595487811,1,ok,0.55,30.0,scraped_income_default
MSTW,MSTR,1.0,False,,scraped_income,1.034612,223,posterior.scraped_income_default,0.015683310602064324,0.060497989695315536,1,ok,0.55,30.0,scraped_income_default
NFLW,NFLX,1.0,False,,scraped_income,1.043669,247,posterior.scraped_income_default,0.005632018528454198,0.02793528548718427,1,ok,0.55,30.0,scraped_income_default
NVDW,NVDA,1.0,False,,scraped_income,1.0618,330,posterior.scraped_income_default,0.006798545397630658,0.03356437490228409,1,ok,0.55,30.0,scraped_income_default
PLTW,PLTR,1.0,False,,scraped_income,1.071495,330,posterior.scraped_income_default,0.006201149769868014,0.0757318737065659,1,ok,0.55,30.0,scraped_income_default
TSLW,TSLA,1.0,False,,scraped_income,1.068079,330,posterior.scraped_income_default,0.004155635192734978,0.04253813377607489,1,ok,0.55,30.0,scraped_income_default
UBEW,UBER,1.0,False,,scraped_income,1.028802,159,posterior.scraped_income_default,0.01182237583971661,0.04507399349952329,1,ok,0.55,30.0,scraped_income_default
UNHW,UNH,1.0,False,,scraped_income,0.987882,131,posterior.scraped_income_default,0.0229729648723015,0.04525458607024843,1,ok,0.55,30.0,scraped_income_default
TSYW,TLT,1.0,False,,scraped_income,0.982493,144,posterior.scraped_income_default,0.015247726711058262,0.018863969704556057,1,ok,0.55,30.0,scraped_income_default
GLDW,GOLD,1.0,False,,scraped_income,0.388588,154,posterior.scraped_income_default,0.03616003252073025,0.3183317775170476,1,ok,0.55,30.0,scraped_income_default
GDXW,GDX,1.0,False,,scraped_income,1.008278,154,posterior.scraped_income_default,0.006313693846859222,0.03862830083497647,1,ok,0.55,30.0,scraped_income_default
TOPW,TOP,1.0,False,,scraped_income,0.155319,194,posterior.scraped_income_default,0.00939806393426326,0.2611606339950627,1,ok,0.55,30.0,scraped_income_default
SDS,SPY,-2.0,False,,letf_inverse,-1.991277,501,posterior.nominal_L,0.007952620294540757,0.020034492352640494,1,ok,-2.0,240.0,nominal_L
QID,QQQ,-2.0,False,,letf_inverse,-1.996157,501,posterior.nominal_L,0.023800774856825725,0.03415539950970871,1,ok,-2.0,240.0,nominal_L
DXD,DIA,-2.0,False,,letf_inverse,-2.002226,501,posterior.nominal_L,0.009934977291569716,0.017242754135758223,1,ok,-2.0,240.0,nominal_L
TWM,IWM,-2.0,False,,letf_inverse,-2.002106,501,posterior.nominal_L,0.010049704005766952,0.02759628496484829,1,ok,-2.0,240.0,nominal_L
SCO,USO,-2.0,False,,letf_inverse,-1.739932,501,posterior.nominal_L,0.06687134290086323,0.24341216138606164,1,ok,-2.0,240.0,nominal_L
MSTZ,MSTR,-2.0,False,,letf_inverse,-1.99433,432,posterior.nominal_L,0.026265661669289564,0.2718846274169351,1,ok,-2.0,240.0,nominal_L
NVDQ,NVDA,-2.0,False,,letf_inverse,-1.994754,501,posterior.nominal_L,0.028486469162511654,0.12633674840061748,1,ok,-2.0,240.0,nominal_L
BTCZ,IBIT,-2.0,False,,letf_inverse,-1.995777,483,posterior.nominal_L,0.018079629905101945,0.10449951502938508,1,ok,-2.0,240.0,nominal_L
CONI,COIN,-2.0,False,,letf_inverse,-1.924413,444,posterior.nominal_L,0.05851768062311047,0.46066303110667106,1,ok,-2.0,240.0,nominal_L
MSDD,MSTR,-2.0,False,,letf_inverse,-1.974909,252,posterior.nominal_L,0.05164413462059265,0.33448555389178536,1,ok,-2.0,240.0,nominal_L
NVD,NVDA,-2.0,False,,letf_inverse,-2.001123,501,posterior.nominal_L,0.027159546248557064,0.11643317582687951,1,ok,-2.0,240.0,nominal_L
TSDD,TSLA,-2.0,False,,letf_inverse,-2.009742,501,posterior.nominal_L,0.03921530331090944,0.19750118446841428,1,ok,-2.0,240.0,nominal_L
ETHD,ETHA,-2.0,False,,letf_inverse,-1.984236,474,posterior.nominal_L,0.025991487393703903,0.20915032655154392,1,ok,-2.0,240.0,nominal_L
CRCD,CRCL,-2.0,False,,letf_inverse,-1.995245,177,posterior.nominal_L,0.05384557478121359,0.4003288412506286,1,ok,-2.0,240.0,nominal_L
CORD,CRWV,-2.0,False,,letf_inverse,-2.008131,178,posterior.nominal_L,0.03691697031203531,0.36192868929099586,1,ok,-2.0,240.0,nominal_L
TSLQ,TSLA,-2.0,False,,letf_inverse,-2.003525,501,posterior.nominal_L,0.0435413349725768,0.22905948449088065,1,ok,-2.0,240.0,nominal_L
ZSL,SLV,-2.0,False,,letf_inverse,-2.017967,500,posterior.nominal_L,0.017908750629569436,0.1294960836614481,1,ok,-2.0,240.0,nominal_L
SQQQ,QQQ,-3.0,False,,letf_inverse,-2.998115,501,posterior.nominal_L,0.037780576691746975,0.07021989299227795,1,ok,-3.0,540.0,nominal_L
SPXS,SPY,-3.0,False,,letf_inverse,-2.994357,501,posterior.nominal_L,0.014022387845127271,0.04043061645850981,1,ok,-3.0,540.0,nominal_L
TZA,IWM,-3.0,False,,letf_inverse,-2.996062,501,posterior.nominal_L,0.016212618559720133,0.05106956198145856,1,ok,-3.0,540.0,nominal_L
SOXS,SOXX,-3.0,False,,letf_inverse,-3.002878,500,posterior.nominal_L,0.026916123640891985,0.15022829614961025,1,ok,-3.0,540.0,nominal_L
FAZ,XLF,-3.0,False,,letf_inverse,-2.993504,501,posterior.nominal_L,0.02121096568404359,0.04985107340810971,1,ok,-3.0,540.0,nominal_L
LABD,XBI,-3.0,False,,letf_inverse,-2.996422,501,posterior.nominal_L,0.016452031235540548,0.0654898011755628,1,ok,-3.0,540.0,nominal_L
TECS,XLK,-3.0,False,,letf_inverse,-2.998145,501,posterior.nominal_L,0.03611650943797113,0.09987280650862121,1,ok,-3.0,540.0,nominal_L
SDOW,DIA,-3.0,False,,letf_inverse,-2.998953,501,posterior.nominal_L,0.02101206799041656,0.030646880217233472,1,ok,-3.0,540.0,nominal_L
DUST,GDX,-2.0,False,,letf_inverse,-1.987877,501,posterior.nominal_L,0.017275008168605083,0.08182570158777605,1,ok,-2.0,240.0,nominal_L
WEBS,XLK,-3.0,False,,letf_inverse,-2.760698,501,posterior.nominal_L,0.09000597609233617,0.42452088422658485,1,ok,-3.0,540.0,nominal_L
FNGD,XLK,-3.0,False,,letf_inverse,-2.902346,501,posterior.nominal_L,0.0669578816466694,0.34098347416983604,1,ok,-3.0,540.0,nominal_L
REW,XLK,-2.0,False,,letf_inverse,-2.006051,501,posterior.nominal_L,0.022153114519119776,0.05913240260980016,1,ok,-2.0,240.0,nominal_L
SKF,XLF,-2.0,False,,letf_inverse,-1.997227,501,posterior.nominal_L,0.013910444316628292,0.03045112255304745,1,ok,-2.0,240.0,nominal_L
SPXU,SPY,-3.0,False,,letf_inverse,-2.992694,501,posterior.nominal_L,0.013932606043558837,0.03782783163378596,1,ok,-3.0,540.0,nominal_L
DUG,XLE,-2.0,False,,letf_inverse,-1.990547,501,posterior.nominal_L,0.016542499108655236,0.03702525247573377,1,ok,-2.0,240.0,nominal_L
DRIP,XOP,-2.0,False,,letf_inverse,-1.996533,501,posterior.nominal_L,0.01717133940474547,0.05387771501035151,1,ok,-2.0,240.0,nominal_L
TMV,TLT,-3.0,False,,letf_inverse,-2.990166,501,posterior.nominal_L,0.005532129639546811,0.02447463462015174,1,ok,-3.0,540.0,nominal_L
TBT,TLT,-2.0,False,,letf_inverse,-1.999522,501,posterior.nominal_L,0.008606393968398242,0.02779635832766184,1,ok,-2.0,240.0,nominal_L
TBX,TLT,-2.0,False,,letf_inverse,-1.370069,501,posterior.nominal_L,0.01484952078587232,0.05074856494127098,1,ok,-2.0,240.0,nominal_L
NVDS,NVDA,-1.5,False,,letf_inverse,-1.494172,501,posterior.nominal_L,0.018161312571715393,0.07399898698899672,1,ok,-1.5,135.0,nominal_L
EWV,EWJ,-2.0,False,,letf_inverse,-1.997827,501,posterior.nominal_L,0.018766974741844737,0.07643272318859647,1,ok,-2.0,240.0,nominal_L
APLZ,APLD,-2.0,False,,letf_inverse,-2.009158,97,posterior.nominal_L,0.05026207821322184,0.45413002174848954,1,ok,-2.0,240.0,nominal_L
AMZO,AMZN,-2.0,False,,letf_inverse,-2.000555,56,posterior.nominal_L,0.01301301302461689,0.043097573007760064,1,ok,-2.0,240.0,nominal_L
BEZ,BE,-2.0,False,,letf_inverse,-2.00376,83,posterior.nominal_L,0.06747674294476759,0.47165645096798564,1,ok,-2.0,240.0,nominal_L
NBIZ,NBIS,-2.0,False,,letf_inverse,-2.034335,98,posterior.nominal_L,0.02808171402851947,0.39299096825472196,1,ok,-2.0,240.0,nominal_L
SMZ,SMR,-2.0,False,,letf_inverse,-1.992266,84,posterior.nominal_L,0.04098936538850143,0.3818527271671842,1,ok,-2.0,240.0,nominal_L
QBTZ,QBTS,-2.0,False,,letf_inverse,-1.996105,170,posterior.nominal_L,0.05832109321330627,0.5315227202575905,1,ok,-2.0,240.0,nominal_L
IONZ,IONQ,-2.0,False,,letf_inverse,-2.021067,244,posterior.nominal_L,0.056646436107951496,0.4333824528869062,1,ok,-2.0,240.0,nominal_L
HIBS,SPHB,-3.0,False,,letf_inverse,-3.007184,501,posterior.nominal_L,0.038704160433135314,0.11810226139090814,1,ok,-3.0,540.0,nominal_L
CLSZ,CLSK,-2.0,False,,letf_inverse,-2.001545,78,posterior.nominal_L,0.10438774324841023,0.5849014538606602,1,ok,-2.0,240.0,nominal_L
IREZ,IREN,-2.0,False,,letf_inverse,-2.01568,98,posterior.nominal_L,0.0254301098702418,0.33408041780219916,1,ok,-2.0,240.0,nominal_L
RGTZ,RGTI,-2.0,False,,letf_inverse,-1.988229,168,posterior.nominal_L,0.05597243596252821,0.5054538753866135,1,ok,-2.0,240.0,nominal_L
PLTZ,PLTR,-2.0,False,,letf_inverse,-1.990629,255,posterior.nominal_L,0.020489445708027042,0.10408308021864668,1,ok,-2.0,240.0,nominal_L
SMST,MSTR,-2.0,False,,letf_inverse,-1.969432,451,posterior.nominal_L,0.027776151560778537,0.2929151566625453,1,ok,-2.0,240.0,nominal_L
SMCZ,SMCI,-2.0,False,,letf_inverse,-2.002439,300,posterior.nominal_L,0.11961468490027062,0.5075769921678265,1,ok,-2.0,240.0,nominal_L
BMNZ,BMNR,-2.0,False,,letf_inverse,-1.991699,144,posterior.nominal_L,0.022058562350730237,0.3095293153554014,1,ok,-2.0,240.0,nominal_L
HOOZ,HOOD,-2.0,False,,letf_inverse,-2.004527,144,posterior.nominal_L,0.03229930393552949,0.21626988676106884,1,ok,-2.0,240.0,nominal_L
DAMD,AMD,-2.0,False,,letf_inverse,-2.027819,143,posterior.nominal_L,0.05383948243518062,0.2767082833705285,1,ok,-2.0,240.0,nominal_L
RKLZ,RKLB,-2.0,False,,letf_inverse,-2.004473,140,posterior.nominal_L,0.02652683048861745,0.29452574808671755,1,ok,-2.0,240.0,nominal_L
STSM,TSM,-2.0,False,,letf_inverse,-1.995758,141,posterior.nominal_L,0.014994829116957506,0.08552723025785952,1,ok,-2.0,240.0,nominal_L
OKLS,OKLO,-2.0,False,,letf_inverse,-2.001064,135,posterior.nominal_L,0.029308832850397457,0.37352498401057155,1,ok,-2.0,240.0,nominal_L
ASTN,ASTS,-2.0,False,,letf_inverse,-1.997468,87,posterior.nominal_L,0.029535996519491046,0.48610074830276284,1,ok,-2.0,240.0,nominal_L
LITZ,LITE,-2.0,False,,letf_inverse,-2.004237,35,posterior.nominal_L,0.033377147316665884,0.34572567939533466,1,ok,-2.0,240.0,nominal_L
SNDQ,SNDK,-2.0,False,,letf_inverse,-2.023899,35,posterior.nominal_L,0.028956694639930832,0.31258909096474174,1,ok,-2.0,240.0,nominal_L
CBRZ,CBRS,-2.0,False,,letf_inverse,-2.0,10,posterior.nominal_L,inf,,1,low_n,-2.0,240.0,nominal_L
MUZ,MU,-2.0,False,,letf_inverse,-2.0,3,posterior.nominal_L,inf,,1,low_n,-2.0,240.0,nominal_L
UVIX,SVIX,-2.0,False,,volatility_etp,-1.983187,488,posterior.volatility_etp,0.05560761190437183,0.22860966365866214,1,ok,0.0,0.0,volatility_etp
