ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_underlying_annual,vol_etf_annual,gross_decay_annual,net_decay_annual
LUNL,LUNR,2.02005,31,ols,0.316183,-0.279883,0.596066,3000,0.596066,False,False,False,,False,True,False,False,False,False,True,False,False,1.112403,2.914568,0.382443,-0.213623
RKTL,RKT,1.931698,31,ols,0.036248999999999997,5.1000000000000006e-05,0.036197999999999994,1000,0.036197999999999994,False,False,False,,True,False,False,False,True,False,False,False,False,0.561216,1.320924,0.456761,0.42056299999999996
EOSU,EOSE,1.993159,30,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.12273,3.019923,0.128865,
BTFL,KEEL,2.01343,40,ols,0.335877,-0.299577,0.635454,1,0.635454,False,False,False,,False,True,False,False,False,False,True,True,False,0.987206,2.205393,0.243376,-0.3920779999999999
FGRU,FIGR,1.965528,7,ols_short_history,0.109228,-0.07292799999999999,0.18215599999999998,200,0.18215599999999998,False,False,False,,False,True,False,False,False,False,True,True,False,1.128556,4.092826,0.838308,0.6561520000000001
APHU,APH,2.042455,7,ols_short_history,0.097609,-0.061308999999999995,0.158918,100,0.158918,False,False,False,,False,True,False,False,False,False,True,True,False,0.357961,0.685357,0.257185,0.098267
COPZ,COPX,1.9174,7,ols_short_history,0.034763999999999996,0.0015359999999999998,0.033227999999999994,3000,0.033227999999999994,False,False,False,,True,False,False,False,True,False,False,False,False,0.366066,0.481798,-0.048038,-0.08126599999999999
LEUX,LEU,1.8803,6,ols_short_history,0.09885400000000001,-0.062554,0.161408,1000,0.161408,False,False,False,,False,True,False,False,False,False,True,False,False,0.936839,0.79409,0.155832,-0.005575999999999998
COHX,COHR,1.964145,6,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.668985,1.477768,0.303117,
CLSZ,CLSK,-2.035246,6,ols_short_history,0.040742,-0.004442,0.045184,400,0.045184,False,False,False,,True,False,False,False,True,False,False,True,False,0.996052,1.098441,0.87993,0.834746
AXPG,AXP,2.01527,6,ols_short_history,1.1123990000000001,-1.076099,2.188498,1000,2.188498,False,False,False,,False,True,False,False,False,False,True,False,False,0.292742,1.500706,0.094793,-2.093705
FCXG,FCX,2.6941,6,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.435612,0.758441,3.370639,
BITX,IBIT,2.000026,501,ols,0.046546000000000004,-0.010246,0.056792,850000,0.056792,False,False,False,,True,False,False,False,True,False,False,False,False,0.514436,1.029755,0.221889,0.165097
ETHU,ETHA,2.000653,401,ols,0.02629,0.010009999999999998,0.016280000000000003,40000,0.016280000000000003,False,False,False,,True,False,False,False,True,False,False,False,False,0.754822,1.483456,0.213241,0.196961
XXRP,XRPZ,2.022664,64,ols,0.039154,-0.0028539999999999998,0.042008000000000004,95000,0.042008000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.904798,1.584142,0.15537,0.113362
AALG,AAL,1.979463,159,ols,0.135389,-0.099089,0.23447800000000002,6000,0.23447800000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.497466,0.922315,0.126617,-0.10786100000000001
ABNG,ABNB,1.999943,69,ols,0.293163,-0.256863,0.550026,500,0.550026,False,False,False,,False,True,False,False,False,False,True,True,False,0.355915,0.65746,0.115194,-0.434832
ADBG,ADBE,1.988919,235,ols,0.10598,-0.06968,0.17566,6000,0.17566,False,False,False,,False,True,False,False,False,False,True,False,False,0.342137,0.601022,0.13846,-0.03720000000000001
AMDG,AMD,2.003089,274,ols,0.050387,-0.014087,0.064474,8000,0.064474,False,False,False,,True,False,False,False,True,False,False,False,False,0.558717,1.26092,0.120954,0.05648
ARMG,ARM,1.997385,281,ols,0.184101,-0.147801,0.331902,400000,0.331902,False,False,False,,False,True,False,False,False,False,True,False,False,0.627291,1.195432,0.1242,-0.20770199999999997
ASMG,ASML,1.98142,281,ols,0.118299,-0.08199899999999999,0.20029799999999998,35000,0.20029799999999998,False,False,False,,False,True,False,False,False,False,True,False,False,0.432074,0.806254,0.121892,-0.07840599999999998
AVGG,AVGO,2.001754,196,ols,0.042134,-0.005834000000000001,0.047968,250000,0.047968,False,False,False,,True,False,False,False,True,False,False,False,False,0.538309,0.85035,0.126195,0.078227
BAIG,BBAI,2.007885,130,ols,0.17714400000000002,-0.140844,0.31798800000000005,25000,0.31798800000000005,False,False,False,,False,True,False,False,False,False,True,False,False,1.201628,1.943954,0.27458,-0.04340800000000006
BEG,BE,2.010755,49,ols,0.30994499999999997,-0.27364499999999997,0.5835899999999999,1000,0.5835899999999999,False,False,False,,False,True,False,False,False,False,True,False,False,0.972148,2.011058,0.137182,-0.4464079999999999
BIDG,BIDU,2.010441,47,ols,0.13944800000000002,-0.103148,0.24259600000000003,2000,0.24259600000000003,False,False,False,,False,True,False,False,False,False,True,False,False,0.450293,1.089361,0.110965,-0.13163100000000005
BLSG,BLSH,2.019249,84,ols,0.412412,-0.37611199999999995,0.788524,800,0.788524,False,False,False,,False,True,False,False,False,False,True,True,False,0.828897,1.436293,0.131283,-0.657241
BMNG,BMNR,1.996739,84,ols,0.140801,-0.10450100000000001,0.24530200000000002,550000,0.24530200000000002,False,False,False,,False,True,False,False,False,False,True,False,False,8.409459,2.232068,0.309601,0.064299
BOEG,BA,1.99582,177,ols,0.043318,-0.007018,0.050336000000000006,5000,0.050336000000000006,False,False,False,,True,False,False,False,True,False,False,False,False,0.347543,0.582283,0.089726,0.039389999999999994
BULG,BULL,1.982038,138,ols,0.084757,-0.048457,0.133214,55000,0.133214,False,False,False,,False,True,False,False,False,False,True,False,False,2.734678,1.154614,0.288978,0.155764
CIFG,CIFR,1.996057,52,ols,0.178689,-0.142389,0.321078,9000,0.321078,False,False,False,,False,True,False,False,False,False,True,False,False,1.140379,2.144872,0.173454,-0.14762399999999998
CMGG,CMG,1.977965,69,ols,0.044653,-0.008353000000000001,0.053006,25,0.053006,False,False,False,,True,False,False,False,True,False,False,True,False,0.351699,0.658609,0.11652,0.063514
CNCG,CNC,2.00599,47,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.479589,0.875578,0.159187,
COIG,COIN,1.995261,239,ols,0.11983,-0.08353,0.20335999999999999,5000,0.20335999999999999,False,False,False,,False,True,False,False,False,False,True,False,False,0.797515,1.488399,0.186994,-0.01636599999999999
COTG,COST,1.984633,111,ols,0.056599000000000003,-0.020299,0.07689800000000001,25000,0.07689800000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.209343,0.401761,0.117184,0.04028599999999999
CRCG,CRCL,1.989419,138,ols,0.083882,-0.047582000000000006,0.131464,1300000,0.131464,False,False,False,,False,True,False,False,False,False,True,False,False,1.205054,1.915754,0.196127,0.064663
CRMG,CRM,1.983031,225,ols,0.029849999999999998,0.00645,0.023399999999999997,100000,0.023399999999999997,False,False,False,,True,False,False,False,True,False,False,False,False,0.356718,0.683566,0.136518,0.113118
CRWG,CRWV,1.997346,138,ols,0.065713,-0.029413,0.09512599999999999,2200000,0.09512599999999999,False,False,False,,False,True,False,False,False,True,True,False,False,1.221353,2.006231,0.150494,0.055368
DUOG,DUOL,2.033114,52,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.633955,1.195982,0.012499,
FIGG,FIG,1.994741,93,ols,0.166861,-0.130561,0.297422,600000,0.297422,False,False,False,,False,True,False,False,False,False,True,False,False,0.903938,1.35639,0.191355,-0.10606700000000002
FUTG,FUTU,1.998983,93,ols,0.17598199999999997,-0.139682,0.31566399999999994,15000,0.31566399999999994,False,False,False,,False,True,False,False,False,False,True,False,False,0.632246,0.948019,0.15249,-0.16317399999999996
GEMG,GEMI,1.999919,77,ols,0.422251,-0.38595100000000004,0.8082020000000001,25000,0.8082020000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.011451,2.224769,0.2154,-0.592802
GEVG,GEV,1.932866,49,ols,0.226048,-0.18974799999999997,0.41579599999999994,4000,0.41579599999999994,False,False,False,,False,True,False,False,False,False,True,False,False,0.532313,0.9112,0.065106,-0.35068999999999995
GLGG,GLXY,2.001803,130,ols,0.29870599999999997,-0.26240600000000003,0.561112,20000,0.561112,False,False,False,,False,True,False,False,False,False,True,False,False,0.882619,1.820873,0.206455,-0.35465700000000006
GRAG,GRAB,1.983959,52,ols,0.16223500000000002,-0.12593500000000002,0.28817000000000004,800,0.28817000000000004,False,False,False,,False,True,False,False,False,False,True,True,False,0.439336,0.769129,0.103759,-0.18441100000000005
HOOG,HOOD,2.006802,235,ols,0.138832,-0.102532,0.24136400000000002,100000,0.24136400000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.70329,1.455871,0.171058,-0.07030600000000004
IREG,IREN,1.970364,49,ols,0.074498,-0.038197999999999996,0.11269599999999999,3000,0.11269599999999999,False,False,False,,False,True,False,False,False,True,True,False,False,1.072478,2.213435,0.190148,0.07745200000000002
KLAG,KLAC,2.020732,47,ols,0.051495,-0.015195,0.06669,5000,0.06669,False,False,False,,True,False,False,False,True,False,False,False,False,0.455873,1.185996,0.147747,0.08105699999999999
LACG,LAC,2.017462,52,ols,0.142154,-0.105854,0.248008,4000,0.248008,False,False,False,,False,True,False,False,False,False,True,False,False,1.083752,1.57021,0.161092,-0.086916
LULG,LULU,1.993548,77,ols,0.427664,-0.39136400000000005,0.8190280000000001,30000,0.8190280000000001,False,False,False,,False,True,False,False,False,False,True,False,False,0.457373,0.834714,0.115037,-0.703991
MPG,MP,1.984272,84,ols,0.201155,-0.16485499999999997,0.36600999999999995,15000,0.36600999999999995,False,False,False,,False,True,False,False,False,False,True,False,False,0.806553,1.489765,0.169008,-0.19700199999999995
NBIG,NBIS,2.008189,84,ols,0.082253,-0.045953,0.12820600000000001,250000,0.12820600000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.11273,1.86762,0.141493,0.013286999999999993
NEMG,NEM,1.998448,69,ols,0.13972400000000001,-0.103424,0.24314800000000003,600,0.24314800000000003,False,False,False,,False,True,False,False,False,False,True,True,False,0.40413,1.002184,0.110886,-0.13226200000000005
NETG,NET,2.007897,69,ols,0.25311,-0.21681,0.46992,200000,0.46992,False,False,False,,False,True,False,False,False,False,True,False,False,0.50125,1.146602,0.165151,-0.304769
NIOG,NIO,2.013322,47,ols,0.281247,-0.24494700000000003,0.526194,9000,0.526194,False,False,False,,False,True,False,False,False,False,True,False,False,0.655151,0.970271,0.084018,-0.44217600000000007
NUG,NU,1.983245,69,ols,0.058003,-0.021703,0.079706,30,0.079706,False,False,False,,True,False,False,False,True,False,False,True,False,0.42881,0.831575,0.120664,0.040957999999999994
NVDG,NVDA,1.968771,300,ols,0.039909,-0.003609,0.043518,60000,0.043518,False,False,False,,True,False,False,False,True,False,False,False,False,0.498475,0.9385,0.123637,0.080119
OKTG,OKTA,1.996111,69,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.456367,0.879122,0.166132,
OPEG,OPEN,2.009882,52,ols,0.065143,-0.028843,0.09398600000000001,10000,0.09398600000000001,False,False,False,,False,True,False,False,False,True,True,False,False,1.296838,1.659109,0.154102,0.060115999999999975
OSCG,OSCR,1.98253,77,ols,0.150068,-0.113768,0.263836,45000,0.263836,False,False,False,,False,True,False,False,False,False,True,False,False,0.7512,1.547723,0.240812,-0.023024000000000017
PANG,PANW,1.99691,235,ols,0.071933,-0.035633,0.107566,5000,0.107566,False,False,False,,False,True,False,False,False,True,True,False,False,0.341069,0.730942,0.132487,0.024921
PBRG,PBR,1.888442,47,ols,0.14496900000000001,-0.10866899999999999,0.25363800000000003,500,0.25363800000000003,False,False,False,,False,True,False,False,False,False,True,True,False,0.306268,0.578189,-0.385871,-0.6395090000000001
PLTG,PLTR,1.99425,211,ols,0.18040299999999998,-0.14410299999999998,0.32450599999999996,60000,0.32450599999999996,False,False,False,,False,True,False,False,False,False,True,False,False,0.627401,1.043944,0.136332,-0.18817399999999995
PYPG,PYPL,1.994878,225,ols,0.132682,-0.096382,0.229064,250000,0.229064,False,False,False,,False,True,False,False,False,False,True,False,False,0.376208,0.824573,0.128392,-0.10067199999999998
RTXG,RTX,1.999808,182,ols,0.12727,-0.09097,0.21824,800,0.21824,False,False,False,,False,True,False,False,False,False,True,True,False,0.234525,0.457985,0.12228,-0.09595999999999999
SATG,SATS,2.012489,49,ols,0.127317,-0.09101699999999999,0.218334,20000,0.218334,False,False,False,,False,True,False,False,False,False,True,False,False,0.891636,1.129736,0.157295,-0.06103900000000001
SBU,SBUX,1.993079,69,ols,0.129976,-0.093676,0.22365200000000002,100,0.22365200000000002,False,False,False,,False,True,False,False,False,False,True,True,False,0.363461,0.580756,0.119375,-0.10427700000000002
SNAG,SNAP,2.016609,47,ols,0.126887,-0.090587,0.217474,30000,0.217474,False,False,False,,False,True,False,False,False,False,True,False,False,0.602635,1.104367,0.067127,-0.150347
SPOG,SPOT,1.984955,69,ols,0.150466,-0.114166,0.264632,10000,0.264632,False,False,False,,False,True,False,False,False,False,True,False,False,0.43422,1.041934,0.145645,-0.11898699999999998
TERG,TER,2.001646,69,ols,0.067969,-0.031669,0.099638,10000,0.099638,False,False,False,,False,True,False,False,False,True,True,False,False,0.54266,1.132783,0.13785,0.038211999999999996
TSLG,TSLA,1.990996,300,ols,0.11010099999999999,-0.07380099999999999,0.18390199999999998,200000,0.18390199999999998,False,False,False,,False,True,False,False,False,False,True,False,False,0.628943,1.216234,0.129314,-0.05458799999999997
TSMG,TSM,1.978632,281,ols,0.036234999999999996,6.5e-05,0.036169999999999994,9000,0.036169999999999994,False,False,False,,True,False,False,False,True,False,False,False,False,0.406527,0.799306,0.111883,0.075713
UNHG,UNH,1.99728,152,ols,0.046711,-0.010410999999999998,0.057122,100000,0.057122,False,False,False,,True,False,False,False,True,False,False,False,False,0.415357,0.889278,0.141698,0.08457599999999998
UPSG,UPS,1.995935,52,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.29492,0.452843,0.119283,
VALG,VALE,1.961213,47,ols,0.090735,-0.054435000000000004,0.14517,100,0.14517,False,False,False,,False,True,False,False,False,False,True,True,False,0.292902,0.755257,0.074513,-0.070657
XYZG,XYZ,2.00216,225,ols,0.104345,-0.068045,0.17239,1000,0.17239,False,False,False,,False,True,False,False,False,False,True,False,False,0.510467,1.087956,0.142734,-0.029655999999999988
COIO,COIN,0.98163,136,ols,0.0025,0.0338,0.0,400,0.0,False,False,False,,True,False,False,False,True,False,False,True,False,0.797515,0.677293,-0.080021,-0.080021
MSOO,MSTR,0.996665,136,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.949225,0.761663,-0.011773,
NVDO,NVDA,0.941394,136,ols,0.040694,-0.004394,0.045088,300,0.045088,False,False,False,,True,False,False,False,True,False,False,True,False,0.498475,0.340339,-0.208219,-0.253307
PLOO,PLTR,0.917984,136,ols,0.23012899999999997,-0.193829,0.42395799999999995,100,0.42395799999999995,False,False,False,,False,True,False,False,False,False,True,True,False,0.627401,0.475364,-0.077036,-0.5009939999999999
TSLO,TSLA,0.852068,136,ols,0.0025,0.0338,0.0,200,0.0,False,False,False,,True,False,False,False,True,False,False,True,False,0.628943,0.40525,0.118431,0.118431
CRCA,CRCL,1.977699,140,ols,0.142208,-0.105908,0.248116,500000,0.248116,False,False,False,,False,True,False,False,False,False,True,False,False,1.205054,1.894243,0.283286,0.03516999999999998
NVDB,NVDA,2.000461,117,ols,0.028849,0.007451,0.021398,100000,0.021398,False,False,False,,True,False,False,False,True,False,False,False,False,0.498475,0.725338,0.128117,0.10671900000000001
PLTA,PLTR,1.989547,117,ols,0.05765,-0.021349999999999997,0.079,30000,0.079,False,False,False,,True,False,False,False,True,False,False,False,False,0.627401,1.021669,0.157309,0.078309
TSLI,TSLA,1.979642,117,ols,0.038888,-0.0025879999999999996,0.041476,3000,0.041476,False,False,False,,True,False,False,False,True,False,False,False,False,0.628943,0.890821,0.145742,0.10426600000000001
COIA,COIN,1.99851,117,ols,0.06367300000000001,-0.027372999999999998,0.091046,25000,0.091046,False,False,False,,False,True,False,False,False,True,True,False,False,0.797515,1.426255,0.225718,0.13467200000000001
BITU,IBIT,1.990981,478,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.514436,0.998913,0.163719,
ETHT,ETHA,1.991699,401,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.754822,1.482261,0.196567,
UXRP,XRPZ,2.006036,64,ols,0.025247000000000002,0.011053,0.014194000000000002,400000,0.014194000000000002,False,False,False,,True,False,False,False,True,False,False,False,False,0.904798,1.659231,0.148685,0.134491
SOLT,SOEZ,2.018504,58,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.819706,1.60539,0.195638,
TSLR,TSLA,1.999882,501,ols,0.059652000000000004,-0.023351999999999998,0.083004,20000,0.083004,False,False,False,,False,True,False,False,False,True,True,False,False,0.628943,1.258086,0.113312,0.030308
AAPB,AAPL,1.99025,501,ols,0.02028,0.01602,0.00426,55000,0.00426,False,False,False,,True,False,False,False,True,False,False,False,False,0.285457,0.568801,0.08854,0.08428
AMDL,AMD,1.999264,488,ols,0.030842,0.005457999999999999,0.025384000000000004,100000,0.025384000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.558717,1.11559,0.124846,0.099462
AMZZ,AMZN,1.993772,488,ols,0.037125,-0.000825,0.03795,6000,0.03795,False,False,False,,True,False,False,False,True,False,False,False,False,0.315556,0.633657,0.083912,0.045962
AVGU,AVGO,1.988132,157,ols,0.10156000000000001,-0.06526,0.16682000000000002,25000,0.16682000000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.538309,0.895039,0.090801,-0.07601900000000002
BABX,BABA,2.005632,501,ols,0.010323,0.025977,0.0,400000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.438939,0.880639,0.094218,0.094218
BULX,BULL,1.965773,122,ols,0.098828,-0.062528,0.161356,5000,0.161356,False,False,False,,False,True,False,False,False,False,True,False,False,2.734678,1.127873,0.250077,0.088721
CONL,COIN,2.0,0,imputed_no_overlap,0.08646599999999999,-0.050166,0.13663199999999998,600000,0.13663199999999998,False,False,False,,False,True,False,False,False,False,True,False,False,0.797515,,,
CRWL,CRWD,1.99612,322,ols,0.084933,-0.048632999999999996,0.133566,40000,0.133566,False,False,False,,False,True,False,False,False,False,True,False,False,0.471107,0.932438,0.17764,0.044074
DLLL,DELL,1.985164,259,ols,0.143161,-0.106861,0.250022,10000,0.250022,False,False,False,,False,True,False,False,False,False,True,False,False,0.584511,1.110463,0.086754,-0.16326800000000002
ETRL,ETOR,1.999945,122,ols,0.076085,-0.039785,0.11587,1000,0.11587,False,False,False,,False,True,False,False,False,True,True,False,False,0.679161,1.149328,0.181288,0.065418
GOU,GOOGL,2.043636,59,ols,0.12290200000000001,-0.086602,0.20950400000000002,10000,0.20950400000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.298201,0.46003,0.104677,-0.10482700000000002
INTW,INTC,1.988587,260,ols,0.030112999999999997,0.006187000000000001,0.023925999999999996,100000,0.023925999999999996,False,False,False,,True,False,False,False,True,False,False,False,False,0.616472,1.360111,0.113448,0.08952199999999999
IONL,IONQ,1.987584,232,ols,0.23450800000000002,-0.198208,0.432716,90000,0.432716,False,False,False,,False,True,False,False,False,False,True,False,False,1.083453,1.975569,0.198401,-0.234315
ISUL,ISRG,2.003434,98,ols,0.091412,-0.055111999999999994,0.146524,4000,0.146524,False,False,False,,False,True,False,False,False,False,True,False,False,0.314216,0.682554,0.113284,-0.03323999999999999
LCDL,LCID,1.963923,214,ols,0.274524,-0.238224,0.512748,65000,0.512748,False,False,False,,False,True,False,False,False,False,True,False,False,0.766282,1.535847,0.194202,-0.318546
MRAL,MARA,1.98126,245,ols,0.315231,-0.278931,0.594162,750000,0.594162,False,False,False,,False,True,False,False,False,False,True,False,False,0.912099,1.677307,0.205733,-0.38842899999999997
FBL,META,1.998433,501,ols,0.13361900000000002,-0.09731899999999999,0.230938,6000,0.230938,False,False,False,,False,True,False,False,False,False,True,False,False,0.353455,0.706676,0.097065,-0.13387300000000002
MVLL,MRVL,1.998056,245,ols,0.11473900000000001,-0.078439,0.19317800000000002,100000,0.19317800000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.627425,1.21583,0.158896,-0.03428200000000001
MSFL,MSFT,1.99044,488,ols,0.031688,0.004612,0.027076000000000003,550000,0.027076000000000003,False,False,False,,True,False,False,False,True,False,False,False,False,0.240919,0.480178,0.095025,0.067949
MSTP,MSTR,1.994197,180,ols,0.48629300000000003,-0.449993,0.936286,200000,0.936286,False,False,False,,False,True,False,False,False,False,True,False,False,0.949225,1.412092,0.216507,-0.719779
MULL,MU,1.998202,322,ols,0.100757,-0.064457,0.165214,100000,0.165214,False,False,False,,False,True,False,False,False,False,True,False,False,0.600848,1.274073,0.169311,0.0040969999999999895
NBIL,NBIS,1.999045,98,ols,0.09339,-0.057089999999999995,0.15048,200000,0.15048,False,False,False,,False,True,False,False,False,False,True,False,False,1.11273,1.863203,0.126648,-0.023831999999999992
NOWL,NOW,1.991688,157,ols,0.131496,-0.095196,0.226692,85000,0.226692,False,False,False,,False,True,False,False,False,False,True,False,False,0.39569,0.754836,0.150798,-0.07589400000000002
NVDL,NVDA,1.987688,501,ols,0.071577,-0.035276999999999996,0.106854,550000,0.106854,False,False,False,,False,True,False,False,False,True,True,False,False,0.498475,0.991251,0.133166,0.026312000000000002
PDDL,PDD,2.00346,157,ols,0.198985,-0.162685,0.36167,35000,0.36167,False,False,False,,False,True,False,False,False,False,True,False,False,0.4815,0.599902,0.087177,-0.274493
PTIR,PLTR,1.996773,371,ols,0.017853,0.018447,0.0,250000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.627401,1.325183,0.094807,0.094807
QCML,QCOM,1.97363,226,ols,0.125917,-0.089617,0.215534,150000,0.215534,False,False,False,,False,True,False,False,False,False,True,False,False,0.387134,0.770343,0.090813,-0.124721
RDTL,RDDT,1.982368,233,ols,0.100228,-0.063928,0.164156,70000,0.164156,False,False,False,,False,True,False,False,False,False,True,False,False,0.832898,1.455615,0.178698,0.014542
RVNL,RIVN,1.993108,214,ols,0.737529,-0.701229,1.438758,8000,1.438758,False,False,False,,False,True,False,False,False,False,True,False,False,0.6915,1.29742,0.13948,-1.299278
SMCL,SMCI,1.98802,300,ols,0.157745,-0.12144500000000001,0.27919,25000,0.27919,False,False,False,,False,True,False,False,False,False,True,False,False,0.964523,1.663259,0.392752,0.113562
TSMU,TSM,1.991866,322,ols,0.061423,-0.025123000000000003,0.086546,25000,0.086546,False,False,False,,False,True,False,False,False,True,True,False,False,0.406527,0.796504,0.156992,0.070446
UBRL,UBER,1.995822,371,ols,0.004435,0.031865000000000004,0.0,60000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.37974,0.770465,0.091099,0.091099
VRTL,VRT,1.983419,233,ols,0.029085999999999997,0.007214000000000001,0.021871999999999996,7000,0.021871999999999996,False,False,False,,True,False,False,False,True,False,False,False,False,0.654495,1.266998,0.151401,0.129529
AMYY,AMD,0.312136,113,ols,0.086711,-0.050411000000000004,0.137122,1000,0.137122,False,False,False,,False,True,False,False,False,False,True,False,False,0.558717,0.289532,0.029848,-0.107274
AZYY,AMZN,0.638764,113,ols,0.051436,-0.015136,0.066572,100,0.066572,False,False,False,,True,False,False,False,True,False,False,True,False,0.315556,0.239261,0.200815,0.134243
BBYY,BABA,0.630724,87,ols,0.28069500000000003,-0.244395,0.5250900000000001,1000,0.5250900000000001,False,False,False,,False,True,False,False,False,False,True,False,False,0.438939,0.286452,0.150825,-0.37426500000000007
XBTY,IBIT,0.549043,199,ols,0.037559,-0.0012590000000000001,0.038818000000000005,8000,0.038818000000000005,False,False,True,,True,False,True,False,True,False,False,False,False,0.514436,0.298668,0.22318,0.18436199999999997
COYY,COIN,0.508108,147,ols,0.218006,-0.181706,0.399712,100000,0.399712,False,False,False,,False,True,False,False,False,False,True,False,False,0.797515,0.405575,0.673836,0.274124
NUGY,GDX,0.521082,68,ols,1.224589,-1.1882890000000002,2.412878,30000,2.412878,False,False,False,,False,True,False,False,False,False,True,False,False,0.374353,0.291692,0.264047,-2.148831
HMYY,HIMS,0.445218,59,ols,0.180042,-0.143742,0.323784,500,0.323784,False,False,False,,False,True,False,False,False,False,True,True,False,0.97151,0.352295,1.255189,0.931405
HOYY,HOOD,0.521173,103,ols,0.15259999999999999,-0.11630000000000001,0.26890000000000003,20000,0.26890000000000003,False,False,False,,False,True,False,False,False,False,True,False,False,0.70329,0.434586,0.507873,0.238973
IOYY,IONQ,0.367686,78,ols,0.076958,-0.040658,0.117616,5000,0.117616,False,False,False,,False,True,False,False,False,True,True,False,False,1.083453,0.422447,0.430457,0.312841
MAAY,MARA,0.331122,78,ols,0.06829500000000001,-0.031995,0.10029000000000002,4000,0.10029000000000002,False,False,True,,False,True,True,False,True,False,False,False,False,0.912099,0.354621,0.89821,0.79792
FBYY,META,0.602327,87,ols,0.049775,-0.013474999999999999,0.06325,2000,0.06325,False,False,True,,True,False,True,False,True,False,False,False,False,0.353455,0.26977,0.482089,0.41883899999999996
MTYY,MSTR,0.392652,108,ols,,,,0,,False,True,True,,False,True,False,True,False,True,True,True,False,0.949225,0.396331,1.416718,
NVYY,NVDA,0.65567,199,ols,0.035557,0.0007430000000000001,0.034814,10000,0.034814,False,False,True,,True,False,True,False,True,False,False,False,False,0.498475,0.25253,-0.078822,-0.113636
PLYY,PLTR,0.566165,108,ols,0.045549,-0.009249,0.054798,2000,0.054798,False,False,False,,True,False,False,False,True,False,False,False,False,0.627401,0.328999,0.079466,0.024667999999999995
QBY,QBTS,0.286643,60,ols,0.120227,-0.083927,0.204154,100,0.204154,False,False,False,,False,True,False,False,False,False,True,True,False,1.424932,0.394052,1.196977,0.992823
TQQY,QQQ,0.859024,252,ols,0.046708999999999994,-0.010409,0.057117999999999995,30000,0.057117999999999995,False,False,True,,True,False,True,False,True,False,False,False,False,0.209554,0.252683,0.170552,0.11343400000000001
RGYY,RGTI,0.314903,63,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.498464,0.395848,0.78598,
RTYY,RIOT,0.37112,59,ols,1.255884,-1.219584,2.4754680000000002,5000,2.4754680000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.879098,0.39037,0.518454,-1.9570140000000003
SEMY,SOXX,0.839762,68,ols,0.547012,-0.5107119999999999,1.0577239999999999,1000,1.0577239999999999,False,False,False,,False,True,False,False,False,False,True,False,False,0.375919,0.30927,0.157066,-0.9006579999999998
SMYY,SMCI,0.439996,103,ols,0.09420400000000001,-0.057904,0.15210800000000002,8000,0.15210800000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.964523,0.361476,0.336019,0.183911
YSPY,SPY,0.789472,226,ols,0.059516,-0.023216,0.082732,25000,0.082732,False,False,False,,False,True,False,False,False,True,True,False,False,0.163747,0.200031,-0.121631,-0.20436300000000002
TSYY,TSLA,0.539153,297,ols,0.044807,-0.008507,0.053314,500000,0.053314,False,False,True,,True,False,True,False,True,False,False,False,False,0.628943,0.403275,0.193378,0.140064
QYLD,QQQ,0.615209,501,ols,0.005998,0.030302,0.0,3400000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.209554,0.145074,-0.008583,-0.008583
QYLG,QQQ,0.792051,501,ols,0.01902,0.01728,0.0017399999999999985,100000,0.0017399999999999985,False,False,False,,True,False,False,False,True,False,False,False,False,0.209554,0.170919,-0.006454,-0.008193999999999998
