pair,h,CAGR,total_return,vol,max_dd,borrow_paid,slippage_paid,n_trades
HIBS/SPHB,0.75,-0.016285199207349166,-0.010641899540756783,0.0725158780601039,-0.04705503241779574,7477.702514935565,302.6995167361906,12
HIBS/SPHB,0.8,-0.03781751787093979,-0.024807372087952806,0.06073108287097513,-0.04368167663419664,7126.037365534103,301.9720236573482,12
HIBS/SPHB,0.85,-0.057213512154676294,-0.03766225217260144,0.05112932651037832,-0.041914314665257635,6805.864067773922,301.4627314997876,12
HIBS/SPHB,0.9,-0.07477263021138392,-0.0493794081153176,0.04396471267704503,-0.05317944792030782,6513.1444817085985,301.12590271515114,12
HIBS/SPHB,0.95,-0.09074133032952358,-0.060102721183766805,0.0395418545378467,-0.06397851072914429,6244.501066124969,300.92593289594646,12
SPXS/SPY,0.3,0.12997817935283007,0.08288141353640799,0.16027004856083718,-0.1261383474194422,2611.1377312372233,281.8256262406677,13
SPXS/SPY,0.35,0.1039829116359714,0.06658293935272663,0.13839101256821393,-0.11191050673242742,2414.4124587124497,275.38712431313024,13
SPXS/SPY,0.4,0.08178369843639421,0.05255838595051254,0.11963040043009408,-0.09955094611633275,2245.218681543881,270.39960501929005,13
SPXS/SPY,0.45,0.06260872677255591,0.04036352412559663,0.1033808218964466,-0.08871526432523791,2098.160396479663,266.52796016183953,13
SPXS/SPY,0.5,0.04587141118089133,0.029656155694430142,0.08918903868610394,-0.07914473331736571,1969.1619335302935,264.1399931214574,13
SPXS/SPY,0.55,0.031144615647087592,0.02018550877167713,0.07671101446909388,-0.07062531324706611,1855.093570443234,262.3285254157222,13
SPXS/SPY,0.6,0.018087899358614212,0.011749391020841049,0.06568488192245757,-0.06299299184386231,1753.5069997479904,260.95315089631924,13
SPXS/SPY,0.65,0.006432767961066954,0.004186962735083455,0.055912094375888705,-0.056116520267290526,1662.4607097183189,259.9487346686057,13
SPXS/SPY,0.7,-0.0040351377445168035,-0.0026311815280263273,0.047246584442987995,-0.04988952512246492,1580.3959170752155,259.2841257233464,13
SPXS/SPY,0.75,-0.013486924698462466,-0.008808967436673143,0.039590325608513284,-0.044223582892251256,1506.0473447875274,258.81588582817426,13
SPXS/SPY,0.8,-0.022063291810542007,-0.014432437495110806,0.032895515832526236,-0.039046160847233446,1438.3761357423164,258.49911408755014,13
SPXS/SPY,0.85,-0.02988018619360111,-0.019572910659270693,0.027174978726822452,-0.034296719122513974,1376.52181638315,258.30095047972185,13
SPXS/SPY,0.9,-0.03703398728926188,-0.02428998681727701,0.022520049507874156,-0.030152734969759787,1319.7656069731358,258.1960308510829,13
SPXS/SPY,0.95,-0.04360546017633726,-0.028633856652542256,0.019111327090652788,-0.028660817770617575,1267.5024201921751,258.1646135672909,13
SPXU/SPY,0.3,0.15862824794881725,0.10025020221806646,0.1579321881433592,-0.11924198973814282,1022.9392693565555,279.0031872551482,13
SPXU/SPY,0.35,0.1301515434649818,0.0826269478621926,0.13634715479133436,-0.10448113990349295,945.0778272478898,272.3688679731925,13
SPXU/SPY,0.4,0.10588614351199865,0.06748653529142579,0.11781358456254488,-0.09164493301415089,878.2137312415127,267.2615047360952,13
SPXU/SPY,0.45,0.08495529629318654,0.054332771787543255,0.10173305247125546,-0.08038562879893141,820.1727910303051,263.9590135632059,13
SPXU/SPY,0.5,0.06672352864922027,0.04280243740164602,0.08765624726713157,-0.07042850746955842,769.3190361248176,261.6603968816371,13
SPXU/SPY,0.55,0.05070459209214495,0.03261433630620281,0.07524067186536657,-0.06227100702995503,724.3968082891139,259.969638424819,13
SPXU/SPY,0.6,0.03652026238594641,0.023547435745706613,0.0642221975213186,-0.0550373819223694,684.4264656307132,258.7285210821922,13
SPXU/SPY,0.65,0.023873769317095617,0.015426747594633472,0.054395994567782886,-0.04852352908018798,648.6326905746237,257.8122968209208,13
SPXU/SPY,0.7,0.012528657155370881,0.00811169638957887,0.04560442455612807,-0.04262716563374547,616.3938413256822,257.1456165444017,13
SPXU/SPY,0.75,0.0022944561981270706,0.0014882061440426586,0.03773054693906922,-0.03726450236348888,587.2057322309213,256.67212807658257,13
SPXU/SPY,0.8,-0.0069839532291997575,-0.004537256183384186,0.03069771602493306,-0.032366246716519,560.655160011409,256.349188855791,13
SPXU/SPY,0.85,-0.015434160983867184,-0.010042101193670327,0.024478484083162045,-0.02792756185412748,536.4002778647111,256.1441909497528,13
SPXU/SPY,0.9,-0.023162063019163126,-0.015090944197168166,0.019121414475321823,-0.023899102292392338,514.155837265593,256.03196538643664,13
SPXU/SPY,0.95,-0.03025627564985489,-0.019738141761636796,0.014811901847650239,-0.02030351912058037,493.6819454586735,255.99292193294914,13
UVIX/SVIX,0.3,0.7303886065311342,0.42733008462195543,0.7255249980133762,-0.28640139186750013,499.910648914546,611.2770285305457,12
UVIX/SVIX,0.35,0.6717750308198054,0.3957689841563734,0.6418592447541368,-0.24908586794749954,466.30943765145634,584.8197025194233,12
UVIX/SVIX,0.4,0.6186796950896809,0.36684219942228125,0.5692189961072728,-0.21599198990620738,436.8278016360729,564.8900218035454,12
UVIX/SVIX,0.45,0.570554672341812,0.3403341200443273,0.5056139166851915,-0.18571707962788564,410.766486567406,549.1712574009517,12
UVIX/SVIX,0.5,0.5268555630544212,0.3160157791882081,0.44953623045260654,-0.1579052751168427,387.573514142545,536.7094673855008,12
UVIX/SVIX,0.55,0.4870831887331184,0.2936693607971803,0.39982676463349426,-0.13742652393359112,366.807892875119,526.793070242735,12
UVIX/SVIX,0.6,0.4507909607342526,0.27309448282993665,0.35558586119383156,-0.11860918146508903,348.11340129624796,518.8844646756914,12
UVIX/SVIX,0.65,0.4175846679425579,0.25411020234605264,0.3161129793866688,-0.10126068438755442,331.1993869248182,512.5727629942826,12
UVIX/SVIX,0.7,0.38711882449676494,0.23655484845333863,0.2808654550163354,-0.08521683287231607,315.82650559070623,507.54059653794445,12
UVIX/SVIX,0.75,0.3590916965981601,0.22028481540361455,0.2494305146256457,-0.07033681166289985,301.7959925297687,503.5404607686952,12
UVIX/SVIX,0.8,0.3332400702749019,0.20517292291838318,0.2215066461807707,-0.05649921084225906,288.94149385533063,500.3776299962127,12
UVIX/SVIX,0.85,0.3093342668728285,0.1911066642526862,0.19689131632870202,-0.05266725124529914,277.1227784483679,497.8976627663458,12
UVIX/SVIX,0.9,0.28717362272194036,0.17798650517261527,0.1754719065474455,-0.05413380423375791,266.22084764859153,495.97715869722106,12
UVIX/SVIX,0.95,0.2665825000390698,0.1657243106862567,0.1572155285675221,-0.055511448107552375,256.1340957257886,494.5168473059331,12
TBT/TLT,0.3,-0.10107006460176926,-0.06680144336786553,0.08374140721129797,-0.11487854451126134,2249.3455515878168,263.8628588263193,11
TBT/TLT,0.35,-0.09378924164275582,-0.061903981563529276,0.0734852558400878,-0.10423887332851223,2121.1654348379916,258.9589507189,11
TBT/TLT,0.4,-0.08734247287072516,-0.05757906962139303,0.06439676878207741,-0.09472355023742962,2006.749557894952,255.36593042277573,11
TBT/TLT,0.45,-0.0815950032536008,-0.05373232977307396,0.0562951406486052,-0.08616376065393494,1904.001052090603,252.76580541691519,11
TBT/TLT,0.5,-0.07643634554600842,-0.05028686993903475,0.049037679921839224,-0.07842075452151087,1811.2311675004812,250.69488884822505,11
TBT/TLT,0.55,-0.07178077358064805,-0.04718321719036622,0.04251142296991461,-0.07138316310807413,1727.0577343833434,249.03509503520647,11
TBT/TLT,0.6,-0.06755909426257778,-0.04437354282289796,0.03662751177951558,-0.0649594201738618,1650.3418054170313,247.74602196554744,11
TBT/TLT,0.65,-0.0637144784005288,-0.04181870102616325,0.03131771533894908,-0.05907329454368837,1580.1366296857632,246.8098598794337,11
TBT/TLT,0.7,-0.06019771020894493,-0.03948494610539088,0.026532966249591297,-0.05365941644301486,1515.6488496587197,246.08337466769552,11
TBT/TLT,0.75,-0.05696871873762532,-0.03734486096304945,0.022244819627527838,-0.04887014017922131,1456.2087120078938,245.52628404414253,11
TBT/TLT,0.8,-0.053993687152413816,-0.03537536963975385,0.018450184953518967,-0.04453494722397322,1401.2469461414698,245.1067308963352,11
TBT/TLT,0.85,-0.05124388180089601,-0.03355691283511886,0.015181596010094707,-0.04051274020773621,1350.2766355758895,244.79932769204117,11
TBT/TLT,0.9,-0.04869473420128301,-0.031872804072897054,0.012523576638907555,-0.03677084956121646,1302.8788704222702,244.58370118435647,11
TBT/TLT,0.95,-0.04632511457678479,-0.03030872204456969,0.010624193943941432,-0.03359017586917856,1258.6912934466209,244.4433978376183,11
TBX/TLT,0.3,-0.2861117991505485,-0.1964277378250524,0.014538471018929494,-0.1964277378250524,17715.698596818496,242.61495595388067,11
TBX/TLT,0.35,-0.27400978759041683,-0.18761469791525787,0.013420904595955838,-0.18761469791525787,16968.07226378736,241.83969044101724,11
TBX/TLT,0.4,-0.26282316764300073,-0.1795140466249704,0.013685572755133709,-0.1795140466249704,16280.733442151652,241.25571432598653,11
TBX/TLT,0.45,-0.2524530196652274,-0.17204310428100256,0.014952384720310907,-0.17204310428100256,15646.703615512744,240.82437138102526,11
TBX/TLT,0.5,-0.24281400080132798,-0.1651314562910723,0.0167887440160414,-0.1651314562910723,15060.036500532984,240.51544059651604,11
TBX/TLT,0.55,-0.2338321272044821,-0.15871876998068668,0.018886911835943734,-0.15871876998068668,14515.634895963718,240.30510065542225,11
TBX/TLT,0.6,-0.2254429696340129,-0.1527530595922083,0.0210696840566583,-0.1527530595922083,14009.104996746404,240.17443461884756,11
TBX/TLT,0.65,-0.21759017717215534,-0.14718929618460952,0.023243250556082194,-0.14718929618460952,13536.639574627909,240.1083187278501,11
TBX/TLT,0.7,-0.21022426277653294,-0.1419882853564296,0.025359902324220848,-0.1419882853564296,13094.923597498848,240.09458785421427,11
TBX/TLT,0.75,-0.203301598908331,-0.13711575470007753,0.027396561639767978,-0.13711575470007753,12681.0574366328,240.1234025686374,11
TBX/TLT,0.8,-0.19678358262155504,-0.13254160680367832,0.02934333878223108,-0.13254160680367832,12292.493968080646,240.18676475915916,11
TBX/TLT,0.85,-0.1906359380810051,-0.12823930390395544,0.031197465350733988,-0.12823930390395544,11926.986731566025,240.27814381509722,11
TBX/TLT,0.9,-0.18482813111324414,-0.12418535797316421,0.032960020989602656,-0.12418535797316421,11582.546950873775,240.39218588342294,11
TBX/TLT,0.95,-0.17933287555149136,-0.12035890580649733,0.03463412719181688,-0.12035890580649733,11257.40770270715,240.52448609116146,11
TMV/TLT,0.3,-0.24595428590019264,-0.1680230678031941,0.10510531035753448,-0.21507422389771258,11259.34309071452,290.1116621202206,11
TMV/TLT,0.35,-0.22844878531848567,-0.15548781294930025,0.0905384462557817,-0.19596766039969027,10500.962257087558,281.99822296173744,11
TMV/TLT,0.4,-0.21313261371186665,-0.14460134438212913,0.07799552521969949,-0.1791995093888583,9837.699178870114,275.1114415829576,11
TMV/TLT,0.45,-0.19962218869671955,-0.13505951099791813,0.06708871353681826,-0.16435304512251614,9252.820716797465,269.1964011862064,11
TMV/TLT,0.5,-0.1876225170830752,-0.12663161483405339,0.057525357589049,-0.15112090864795746,8733.2678705943,264.39672858738805,11
TMV/TLT,0.55,-0.176910479628819,-0.11914465360521065,0.049081409011416395,-0.1392652748052675,8268.679877703462,261.596621849381,11
TMV/TLT,0.6,-0.16727656081719322,-0.11244016756401176,0.041585863932393455,-0.12864437610979962,7850.851070856158,259.2507732126039,11
TMV/TLT,0.65,-0.1585704294160879,-0.10640456221043626,0.03490682046581303,-0.1193126544661327,7473.067920859905,257.56710453551415,11
TMV/TLT,0.7,-0.15066374093772128,-0.10094200426056188,0.028945617007882556,-0.11102651071725256,7129.86138416774,256.3144056104039,11
TMV/TLT,0.75,-0.14345000976444078,-0.09597363169865447,0.02363510852367991,-0.1034574958527621,6816.713210946432,255.27861761291157,11
TMV/TLT,0.8,-0.13684224511012089,-0.09143538922761318,0.01894429136293798,-0.09651662187449617,6529.850442054109,254.4184467374783,11
TMV/TLT,0.85,-0.13076738688134926,-0.08727381700797532,0.014894208152583278,-0.09012899988412693,6266.104573416884,253.7015791902832,11
TMV/TLT,0.9,-0.12516671602400942,-0.08344605463876165,0.011595421189609371,-0.08548114774289584,6022.795485794033,253.31252348449408,11
TMV/TLT,0.95,-0.11998570259968488,-0.07991270099117109,0.009302981937725536,-0.08188930514418136,5797.641060644123,253.10015765789367,11
TSDD/TSLA,0.3,-0.2245949577848817,-0.15215128588785076,0.40150854088434257,-0.325198878644134,18960.30419351076,413.83020741809446,12
TSDD/TSLA,0.35,-0.20704736696130177,-0.13975036686222275,0.3517097229942945,-0.29340835659486186,17918.933869670524,398.0793231016386,12
TSDD/TSLA,0.4,-0.1919600150095856,-0.12916495968439656,0.3078528873625494,-0.2642222443491161,16983.5599291875,387.13037322616856,12
TSDD/TSLA,0.45,-0.17889600628951352,-0.12005509200187225,0.26895797738164784,-0.2373521184588714,16139.193378140006,379.66273720167226,12
TSDD/TSLA,0.5,-0.16749534418195422,-0.11214662783072227,0.2342577688180696,-0.21253678916827556,15373.435506900032,373.86742172538186,12
TSDD/TSLA,0.55,-0.1574861198374926,-0.10523468119842427,0.20315277517935745,-0.1895593227474467,14675.974992750918,369.38851063348267,12
TSDD/TSLA,0.6,-0.14864928405283773,-0.09915626711679015,0.17517210933144992,-0.16823039936776019,14038.198315950718,365.9534292361608,12
TSDD/TSLA,0.65,-0.1408069678110434,-0.09378046335444545,0.1499505711360536,-0.14838449452328717,13452.860352107766,363.3513187198928,12
TSDD/TSLA,0.7,-0.13381519657211494,-0.0890022079148769,0.12721647658923751,-0.1298775624211731,12913.823722018753,361.522800225626,12
TSDD/TSLA,0.75,-0.1275537814379717,-0.08473456910301702,0.10679102178260311,-0.11414635906146986,12415.864717843788,360.32077883269756,12
TSDD/TSLA,0.8,-0.1219218627656099,-0.08090515932436793,0.08860264159498736,-0.10010898567070459,11954.510617260676,359.5498571563835,12
TSDD/TSLA,0.85,-0.11683635966943995,-0.07745468706605318,0.07272451956404125,-0.08819699904887557,11525.906279549352,359.1274598121393,12
TSDD/TSLA,0.9,-0.11222748190024001,-0.0743336229744953,0.059445396698034225,-0.08199513953076332,11126.714485334182,358.98734370842885,12
TSDD/TSLA,0.95,-0.10803626794030319,-0.07150033057994976,0.04935744748814029,-0.07743160207171929,10754.032615717733,359.07607051805326,12
STSM/TSM,0.3,-0.4111773582942396,-0.24301310312195568,0.33710408387897806,-0.28519923417004867,59106.777843225325,416.0538304394346,11
STSM/TSM,0.35,-0.419465994796936,-0.24863335166376788,0.293803715019676,-0.2799923965639757,55326.45438668484,404.6785617306825,11
STSM/TSM,0.4,-0.4272970011464531,-0.2539783708758995,0.2555564741805809,-0.2780091995166565,51991.66839056214,395.4335828329532,11
STSM/TSM,0.45,-0.43465748700568374,-0.25903393488273263,0.22156106490029528,-0.2783783020652013,49029.180285490824,388.1199214091401,11
STSM/TSM,0.5,-0.44155076765992074,-0.2637969863798195,0.19119229528103648,-0.27898939491677266,46380.933215219105,382.05057721495325,11
STSM/TSM,0.55,-0.4479977026300551,-0.2682769285311276,0.16396161133885687,-0.27976839913290585,44000.09759732812,377.0470751181283,11
STSM/TSM,0.6,-0.45404141342534554,-0.2724992655081081,0.13949220574662644,-0.2806729795018652,41848.41555130943,374.1902221972097,11
STSM/TSM,0.65,-0.4596945762401141,-0.2764688668592422,0.11750691285113139,-0.2816549932184109,39894.806538773984,372.20010945845723,11
STSM/TSM,0.7,-0.46498216566533823,-0.28019963545681503,0.09782819416661485,-0.28278383952682784,38113.44073058847,370.6665478945257,11
STSM/TSM,0.75,-0.46993232420172704,-0.28370820597376945,0.08039641577225734,-0.2851227585335445,36482.718189843974,369.4997786436679,11
STSM/TSM,0.8,-0.4745716925946756,-0.28701063104470215,0.06531695129092156,-0.28738312251864406,34984.475108223225,368.629204143814,11
STSM/TSM,0.85,-0.4789296372469506,-0.2901253527306924,0.05294808943991982,-0.2901253527306924,33603.29734141132,368.3510646856893,11
STSM/TSM,0.9,-0.4830258988301802,-0.2930643289526069,0.04399630140008911,-0.2930643289526069,32326.106334174092,368.37907251054116,11
STSM/TSM,0.95,-0.4868798590774752,-0.29583956121906496,0.03938203137837245,-0.29583956121906496,31141.680866987776,368.551155155472,11
SCO/USO,0.3,0.5640512755599705,0.3367302046477658,0.2486702047396327,-0.0886561355782286,307.6739916747157,533.1019987229201,14
SCO/USO,0.35,0.44979059229113694,0.2725248087132359,0.21940696593797593,-0.08718394349896652,286.3313955267631,512.1676072687945,14
SCO/USO,0.4,0.35262603788982694,0.21651476892024912,0.19576658243945325,-0.08596885643157226,267.7446245923093,496.4980225962722,14
SCO/USO,0.45,0.2691882833762531,0.1672799254141566,0.1774993321876703,-0.09038624038786613,251.41675814081634,484.37291381347416,14
SCO/USO,0.5,0.19690120019350554,0.12369834288323411,0.1643688466905647,-0.09508202562770751,236.9621871821196,474.9689445719598,14
SCO/USO,0.55,0.13377393053475028,0.08487730279896244,0.15604594528738897,-0.09938398629709111,224.077696046767,467.67568713771396,14
SCO/USO,0.6,0.07824766955268969,0.05009863076326293,0.15203683205070884,-0.10333968467548582,212.52173540050518,462.0345344073608,14
SCO/USO,0.65,0.029087276715415555,0.018778738011325347,0.15168543986467278,-0.1069893197163242,202.09960867549097,457.696813706548,14
SCO/USO,0.7,-0.014696642393994264,-0.009560989452594426,0.15424890694215818,-0.11036709892108842,192.6527055963412,454.3945711758622,14
SCO/USO,0.75,-0.05390458243676233,-0.03531641527815388,0.15899896588010612,-0.12330159737326807,184.0505567108604,451.91987435714,14
SCO/USO,0.8,-0.08919017862251766,-0.05881753107113452,0.1652985833372343,-0.1381156244992312,176.18488743065174,450.10993962188275,14
SCO/USO,0.85,-0.12109168956340521,-0.08034141532313765,0.17263503331327298,-0.15382987754831012,168.96511117185233,448.8363051905455,14
SCO/USO,0.9,-0.15005584905270608,-0.10012228447665994,0.1806186622101076,-0.17057533851237605,162.31487292383926,447.99685445493566,14
SCO/USO,0.95,-0.1764561319602732,-0.11835936249641288,0.18896449644801586,-0.18607430835755756,156.16936954884557,447.5098741096104,14
DUG/XLE,0.3,0.19021432266629934,0.11962078841339241,0.18265205470136903,-0.10076501141532768,8636.006412670607,353.51562114909416,14
DUG/XLE,0.35,0.15156849190103538,0.09589547679502286,0.15901270291441233,-0.08828211491832405,8049.277255325271,342.2207771622608,14
DUG/XLE,0.4,0.11779591406812351,0.07493206427662158,0.1379720079126217,-0.07700247443956565,7536.416030574844,333.80251543947867,14
DUG/XLE,0.45,0.08804901139785781,0.05628255851628916,0.11914315901440031,-0.06675589417431282,7084.410936728495,327.1732778897678,14
DUG/XLE,0.5,0.06165592152627397,0.039585266972898436,0.10222216048564747,-0.057405893745063,6683.106815041507,322.0695896552945,14
DUG/XLE,0.55,0.03808758085096153,0.024551427903569456,0.08697118547827618,-0.0488391444711791,6324.484408900706,318.115395612856,14
DUG/XLE,0.6,0.016920024145251178,0.010946539434051994,0.07320943787035229,-0.04096073596208305,6002.122929270417,314.99741664912466,14
DUG/XLE,0.65,-0.0021916572906708343,-0.0014226497951518313,0.06081112480681793,-0.033690563690865316,5710.818735676979,312.54007342475734,14
DUG/XLE,0.7,-0.019529927638439415,-0.0127162338848954,0.04971335410281581,-0.02696053828109235,5446.3136731274535,310.6087972406755,14
DUG/XLE,0.75,-0.0353286258647354,-0.023068201735804705,0.03994119393517258,-0.027007031197206932,5205.090525740323,309.12606460252505,14
DUG/XLE,0.8,-0.04978231447907333,-0.03259112607607195,0.03166432141421238,-0.035295788625923086,4984.219187210502,308.01363996223387,14
DUG/XLE,0.85,-0.0630546140311895,-0.04138057559775432,0.025297145213335034,-0.04296251911239812,4781.237331458294,307.2283086139334,14
DUG/XLE,0.9,-0.07528332199935728,-0.0495176921068845,0.021548364887125224,-0.050074293715140494,4594.0655388551895,306.6986537227661,14
DUG/XLE,0.95,-0.08658546909648068,-0.057071927100364794,0.021002917677278143,-0.057941432589805664,4420.934211844386,306.34766664915276,14
SKF/XLF,0.3,-0.13758499311530603,-0.09157683991355725,0.1393598570083976,-0.15211291956834372,2929.2053524337725,296.08024021487074,13
SKF/XLF,0.35,-0.1265163080636431,-0.08402849083294961,0.12197377375358724,-0.1354446631762567,2767.0811849791744,288.6673730223649,13
SKF/XLF,0.4,-0.11674998430155503,-0.07739614243135629,0.10654917660827909,-0.12042659488862573,2621.8338767868677,283.76726794813266,13
SKF/XLF,0.45,-0.10806222976052526,-0.07151786655974413,0.09277565662641589,-0.10682142073366085,2490.986092848787,279.99578911079635,13
SKF/XLF,0.5,-0.10028886491688338,-0.06627530235564283,0.08040668849019954,-0.09443993352085034,2372.5099800617263,277.275305176687,13
SKF/XLF,0.55,-0.09329173638359267,-0.06156983882652334,0.0692445886551599,-0.0831243261904393,2264.739681262274,275.1689745478544,13
SKF/XLF,0.6,-0.08696153985339694,-0.05732385120988559,0.05913011775053215,-0.07274324118268582,2166.293544812708,273.5494772995306,13
SKF/XLF,0.65,-0.08120836377203822,-0.05347385867285526,0.04993536938651801,-0.06318595511667402,2076.016750351433,272.3184595367494,13
SKF/XLF,0.7,-0.0759576085826893,-0.04996746533266905,0.04155959641245264,-0.05579246026554985,1992.9368155585914,271.39921832582576,13
SKF/XLF,0.75,-0.07114688691997373,-0.0467610577398021,0.03392841925363259,-0.04955480547719615,1916.2291293091098,270.7314190777505,13
SKF/XLF,0.8,-0.0667236421405778,-0.043818050269312514,0.026998627147707416,-0.043818050269312514,1845.1899840077726,270.2672310588779,13
SKF/XLF,0.85,-0.06264329945592428,-0.04110753281461066,0.020775560232545114,-0.04110753281461066,1779.2152787312684,269.9684666300569,13
SKF/XLF,0.9,-0.058867816536833595,-0.038603217606433704,0.015364773833036818,-0.038603217606433704,1717.783554717482,269.8044403032353,13
SKF/XLF,0.95,-0.055364536969387146,-0.036282611037000256,0.01111922435258577,-0.03629627951880332,1660.4423724903622,269.7503503021759,13
FNGD/XLK,0.3,-0.06251073556136966,-0.04101954194451707,0.28219979918491667,-0.3265907846505979,5284.992346787206,445.3764244348658,14
FNGD/XLK,0.35,-0.08909874267274087,-0.05875622357607413,0.24758744213205233,-0.2969812853452888,4927.7404796658975,430.2756198825996,14
FNGD/XLK,0.4,-0.11249410421507522,-0.07451402038941046,0.21848487096677,-0.27056125007935206,4615.373386278756,418.0856209390493,14
FNGD/XLK,0.45,-0.13320736564389968,-0.08858745047136973,0.19389429015983528,-0.2468558679204833,4339.974233056556,408.6716529930342,14
FNGD/XLK,0.5,-0.15164949425066876,-0.10121746554389943,0.1730851211856797,-0.22547767815850905,4095.3898570741085,401.41265372332623,14
FNGD/XLK,0.55,-0.1681557120680761,-0.1126036730208233,0.15551373087636877,-0.20942101415783065,3876.7601616998827,395.6631254871043,14
FNGD/XLK,0.6,-0.18301426284689692,-0.12292132803822275,0.1407670680993242,-0.1950956764326458,3680.1740827579024,391.8578539803609,14
FNGD/XLK,0.65,-0.196441284077715,-0.13230175291634205,0.12852721162568723,-0.18207087882231476,3502.4813739105357,388.8321550474586,14
FNGD/XLK,0.7,-0.20862797983791992,-0.1408634125263829,0.1185368371603771,-0.17671905731090376,3341.0941117931343,386.422665073891,14
FNGD/XLK,0.75,-0.2197340921272979,-0.14870632265421047,0.1105760984802718,-0.17991627053202408,3193.8745198392426,384.5043068478423,14
FNGD/XLK,0.8,-0.22990018680487767,-0.15591984188956065,0.10444116175518295,-0.18291339988692545,3059.039883270135,383.4468112011556,14
FNGD/XLK,0.85,-0.23923496602609773,-0.16257298953288024,0.09993756197998131,-0.1871456526139842,2935.096094342285,382.83737185419426,14
FNGD/XLK,0.9,-0.24783277255489378,-0.1687262807369777,0.0968679575488665,-0.19267339244009207,2820.7789349139152,382.46257077631736,14
FNGD/XLK,0.95,-0.25577603317382247,-0.17443311003084783,0.09503241848998084,-0.19780534503202507,2715.0116211218983,382.27541656233836,14
REW/XLK,0.3,0.2979054944641111,0.18435010675375252,0.21485990050406423,-0.16835479733934022,4660.126297249053,351.5622693631821,13
REW/XLK,0.35,0.2434407456783747,0.15185933223313786,0.18795348633323725,-0.15016225946988548,4384.52463234631,342.88058076303986,13
REW/XLK,0.4,0.19612810794161573,0.12322733286965226,0.16415726359826935,-0.13376815130186126,4139.544908178149,336.2860952742287,13
REW/XLK,0.45,0.154677975531208,0.0978146760905898,0.14298612687188816,-0.11892011406103242,3920.3748644454695,331.2831224444225,13
REW/XLK,0.5,0.1180877545152399,0.07511416102811164,0.12406158241406733,-0.10541055318495374,3723.1561530450435,327.50613195200145,13
REW/XLK,0.55,0.08556735402021909,0.05471867053042234,0.10708846570912449,-0.09306721371552373,3544.76008353846,324.6818910160453,13
REW/XLK,0.6,0.05648646831740245,0.036297878859903765,0.09184008843574891,-0.08174601922471636,3382.623546358761,322.60366599750364,13
REW/XLK,0.65,0.03033663633633865,0.01958111917417793,0.07815042366863033,-0.07132557089483704,3234.627151769414,321.11332751772557,13
REW/XLK,0.7,0.006703508018703674,0.0043446057400147176,0.06591343141982905,-0.06181213209696601,3099.003476349837,320.0887354875988,13
REW/XLK,0.75,-0.014753719558815326,-0.00959821856701315,0.055091224769815025,-0.05323375562050492,2974.267108348421,319.43471451709036,13
REW/XLK,0.8,-0.034317750926163515,-0.02240406036048659,0.04573415346871662,-0.045416702662049446,2859.1606965138753,319.07651065245113,13
REW/XLK,0.85,-0.05222493908174275,-0.03420547715584388,0.03801359690515098,-0.039069944981511395,2752.612898699842,318.95498856632713,13
REW/XLK,0.9,-0.06867431761120546,-0.04511532783634198,0.03224814517364014,-0.04554955382185888,2653.705283720167,319.0230662607506,13
REW/XLK,0.95,-0.0838346174500123,-0.05523027935796587,0.02884085107159036,-0.05570338062879454,2561.646043400113,319.24304077663163,13
TECS/XLK,0.3,0.4561046011484753,0.27743163312872454,0.2697615438031996,-0.1758753210996058,1595.3766078567842,386.75680653915254,13
TECS/XLK,0.35,0.3700151996643559,0.2276976417196772,0.2321576488216004,-0.15284532323158562,1476.8586949805726,372.0646607892132,13
TECS/XLK,0.4,0.29809744415612505,0.1853101271794253,0.2000229056821969,-0.13260110513606216,1374.6281643561374,362.85617651390027,13
TECS/XLK,0.45,0.23722787028011405,0.14879095000252596,0.17235166958515646,-0.1146581255572483,1285.5674740326745,356.5242845423611,13
TECS/XLK,0.5,0.18510923557241998,0.11702164348055666,0.14840927112708918,-0.0986465327756686,1207.2997932442545,351.9230427977501,13
TECS/XLK,0.55,0.14002287840025818,0.08914415041314872,0.12766087776039828,-0.0842719641815598,1137.982134176286,348.603383585841,13
TECS/XLK,0.6,0.10066507654708623,0.06449315526509847,0.1097280954618676,-0.07129666595935613,1076.167176075257,346.24368333400764,13
TECS/XLK,0.65,0.06603057786193967,0.04254533068522992,0.09436278609419288,-0.05952658679219791,1020.7028058842368,344.60992915159386,13
TECS/XLK,0.7,0.03533286093658594,0.022883692906375375,0.08143126061394947,-0.048801826860707886,970.6607033166889,343.52946671485745,13
TECS/XLK,0.75,0.007948406793298446,0.005172103748766421,0.0708999678213677,-0.03898947356339699,925.2846493845989,342.8733337751212,13
TECS/XLK,0.8,-0.016622979604477228,-0.010863276013144407,0.06280817105266218,-0.030508123867239778,883.9524977387441,342.544146600355,13
TECS/XLK,0.85,-0.03878690069596091,-0.025447683531246934,0.057208634795573296,-0.03450521287166153,846.147782328339,342.46765251925586,13
TECS/XLK,0.9,-0.05887549243036838,-0.03876801049715639,0.054071854319687335,-0.045047031122147696,811.4382335235227,342.58674830986854,13
TECS/XLK,0.95,-0.07716317744074919,-0.050980581844515704,0.0531967123916131,-0.056783266324473725,779.4593214489805,342.85718539834687,13
WEBS/XLK,0.3,-0.2279685945234492,-0.15514536493534126,0.30627402427051464,-0.3239673760144879,1540.4956669782664,354.8606309254404,13
