etf,underlying,pair_frac_merged
AVGG,AVGO,0.00041493776532690774
BMNG,BMNR,0.0004149377652303358
USGG,USAR,0.0004149377651494064
ETHU,ETHA,0.0004149377651333717
COZX,CORZ,0.00041493776512529395
GDXU,GDX,0.0004149377651117744
PALU,PANW,0.00041493776504973866
ETRL,ETOR,0.0004149377648182526
AMZZ,AMZN,0.0004149377646999017
MULL,MU,0.0004149377646613799
TSMG,TSM,0.0004149377646346118
PANG,PANW,0.0004149377645189129
COIA,COIN,0.0004149377643759151
ROBN,HOOD,0.00041493776433114394
MPL,MP,0.000414937764290574
SOFX,SOFI,0.000414937764246525
ETU,ETHA,0.0004149377641855972
QSU,QS,0.0004149377641770097
BMNU,BMNR,0.0004149377641631767
AMZU,AMZN,0.0004149377641392581
AMDL,AMD,0.0004149377641218004
AMUU,AMD,0.00041493776405023675
KORU,EWY,0.00041493776388729683
HOOX,HOOD,0.00041493776386166407
TSLI,TSLA,0.00041493776385673816
ARCX,ACHR,0.0004149377638299321
NBIG,NBIS,0.00041493776372589176
OPEX,OPEN,0.00041493776365268686
VRTL,VRT,0.0004149377634289508
GEVX,GEV,0.0004149377633833262
MPG,MP,0.00041493776325909676
AMDG,AMD,0.00041493776324472734
NBIL,NBIS,0.0004149377632011976
AVL,AVGO,0.00041493776318970917
LLYX,LLY,0.0004149377629252689
HOOG,HOOD,0.00041493776291250936
ANEL,ANET,0.0004149377628412949
SOLX,GSOL,0.00041493776281112984
IREG,IREN,0.0004149377628001166
XXRP,XRPZ,0.00041493776278602
ETHT,ETHA,0.00041493776276822937
KLAG,KLAC,0.0004149377627357128
CONL,COIN,0.00041493776263114366
BEZ,BE,0.00041493776262554755
CRCG,CRCL,0.0004149377625345696
UXRP,XRPZ,0.0004149377625102572
AVGX,AVGO,0.0004149377624957068
TSLL,TSLA,0.00041493776244946293
QUBX,QUBT,0.00041493776240187643
BEX,BE,0.0004149377623481485
TSLR,TSLA,0.00041493776233427995
UUUG,UUUU,0.000414937762118549
TSLT,TSLA,0.0004149377620295219
RKLX,RKLB,0.00041493776197459506
SBTU,SBET,0.00041493776193850143
MSTX,MSTR,0.00041493776179940935
ELIL,LLY,0.0004149377617985888
CVNX,CVNA,0.0004149377617191991
XRPT,XRPZ,0.00041493776170608643
XRPK,XRPZ,0.00041493776163836575
QCMU,QCOM,0.00041493776163233255
MTYY,MSTR,0.00041493776159666826
HUTG,HUT,0.0004149377615755698
COIG,COIN,0.0004149377615687636
CEGX,CEG,0.0004149377615576237
CRWG,CRWV,0.00041493776153473115
TSLG,TSLA,0.00041493776151530745
BU,B,0.0004149377614699363
INTW,INTC,0.00041493776146333346
AVGU,AVGO,0.0004149377614514726
RBLU,RBLX,0.0004149377614419167
GUSH,XOP,0.0004149377613768442
CONX,COIN,0.0004149377613683565
CRMG,CRM,0.0004149377613417265
CRCA,CRCL,0.00041493776133238894
NFLU,NFLX,0.0004149377613090201
XPEG,XPEV,0.00041493776130588307
TERG,TER,0.00041493776128441473
NFXL,NFLX,0.0004149377612737504
QBTX,QBTS,0.00041493776113122216
UPSX,UPST,0.0004149377610892979
IRE,IREN,0.000414937761051369
HODU,HOOD,0.0004149377610111524
MSTU,MSTR,0.00041493776100674686
NVOX,NVO,0.00041493776099415353
CWVX,CRWV,0.0004149377609747397
RIOX,RIOT,0.0004149377609741193
TXXD,TDOG,0.00041493776095788225
GLGG,GLXY,0.00041493776087763806
UNHG,UNH,0.00041493776087231555
SOLT,SOEZ,0.00041493776084661855
JOBX,JOBY,0.0004149377608099442
NEMG,NEM,0.0004149377608031441
PYPG,PYPL,0.0004149377607835689
CCUP,CRCL,0.00041493776077121945
RDTL,RDDT,0.00041493776069442145
TTDU,TTD,0.00041493776068815964
CRWL,CRWD,0.0004149377606855446
ARMG,ARM,0.00041493776065246787
TEMT,TEM,0.00041493776064505144
NIOG,NIO,0.0004149377605758016
ORCX,ORCL,0.0004149377604241404
IONX,IONQ,0.000414937760356787
DKNX,DKNG,0.000414937760351398
PTIR,PLTR,0.0004149377602946352
VSTL,VST,0.0004149377602694645
PLTA,PLTR,0.00041493776017071065
PLTU,PLTR,0.00041493776001046487
SHPU,SHOP,0.00041493775996856376
IOYY,IONQ,0.00041493775996379284
XYZG,XYZ,0.0004149377599628408
LMNX,LMND,0.00041493775993305267
SNAG,SNAP,0.00041493775987486164
IREX,IREN,0.0004149377598732587
HIMZ,HIMS,0.0004149377598533152
IONL,IONQ,0.00041493775985320606
RGTX,RGTI,0.0004149377598233577
BLSG,BLSH,0.0004149377597960095
DUOG,DUOL,0.0004149377597909672
MAAY,MARA,0.00041493775972919594
CRWU,CRWV,0.0004149377596922065
AFRU,AFRM,0.00041493775965332564
CNCG,CNC,0.00041493775965054515
RGTU,RGTI,0.00041493775957550654
QPUX,IONQ,0.0004149377595124916
PLTG,PLTR,0.0004149377594916435
BEG,BE,0.00041493775948487884
MVLL,MRVL,0.000414937759459036
SNOU,SNOW,0.00041493775940597673
SOUX,SOUN,0.00041493775938622956
NOWL,NOW,0.0004149377593393043
KTUP,KTOS,0.00041493775933193044
RKTL,RKT,0.00041493775932601855
ORCU,ORCL,0.00041493775931296004
HMYY,HIMS,0.0004149377592977353
APPX,APP,0.00041493775926290183
CSEX,CLS,0.0004149377592433789
DLLL,DELL,0.0004149377592165565
FIGG,FIG,0.0004149377592150689
LINT,INTC,0.0004149377591015179
CRDU,CRDO,0.0004149377590313132
FLYT,FLY,0.00041493775898529534
OKTG,OKTA,0.00041493775886199526
SRPU,SRPT,0.00041493775883911615
LABX,ALAB,0.00041493775875387195
QBY,QBTS,0.0004149377586679617
AVXX,AVAV,0.0004149377586506022
GEMG,GEMI,0.00041493775848142577
UNX,U,0.00041493775844093857
LUNL,LUNR,0.00041493775841716223
PLTZ,PLTR,0.00041493775838705415
QBTZ,QBTS,0.0004149377582315035
CRCD,CRCL,0.00041493775814003316
NBIZ,NBIS,0.00041493775801444363
ETHD,ETHA,0.0004149377579539185
CORD,CRWV,0.000414937757933215
ZSL,SLV,0.0004149377578110979
IREZ,IREN,0.0004149377577988394
BMNZ,BMNR,0.0004149377576998101
MSDD,MSTR,0.00041493775761830207
MSTZ,MSTR,0.00041493775752824574
CONI,COIN,0.000414937757433057
